,SN_pc_R,Fusiform_R,Amygdala_R,Parietal_Sup_L,Precentral_L,Cerebellum_6_L,Thal_VPL_R,Parietal_Sup_R,Putamen_L,Thal_MDl_R,Temporal_Sup_L,Cerebellum_8_L,N_Acc_L,Insula_R,Cingulate_Post_R,Thal_MGN_L,SN_pc_L,Occipital_Mid_L,Frontal_Sup_Medial_L,Hippocampus_L,OFCmed_R,Cingulate_Post_L,Precuneus_R,ACC_pre_R,OFCant_L,Cerebellum_9_L,Thal_PuA_L,Cerebellum_7b_R,Frontal_Sup_2_L,ACC_sup_L,OFCant_R,Vermis_10,Precuneus_L,Thal_PuI_R,Putamen_R,Amygdala_L,Temporal_Mid_R,ACC_sub_R,Cerebellum_Crus2_L,Thal_IL_L,Raphe_M,Cerebellum_10_R,Cerebellum_8_R,Temporal_Sup_R,Olfactory_R,Frontal_Inf_Orb_2_L,ParaHippocampal_R,Lingual_R,Cerebellum_Crus1_L,Cerebellum_3_R,Hippocampus_R,Parietal_Inf_L,Cerebellum_Crus2_R,Lingual_L,Occipital_Inf_R,OFCmed_L,ParaHippocampal_L,Thal_LGN_R,Frontal_Mid_2_L,Heschl_R,Cerebellum_7b_L,OFCpost_L,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,Frontal_Med_Orb_L,VTA_L,Thal_MDm_L,Temporal_Pole_Sup_L,Angular_L,Temporal_Inf_L,Frontal_Inf_Oper_R,Thal_Re_L,Caudate_L,Thal_PuM_L,VTA_R,Cerebellum_9_R,Insula_L,Thal_VA_R,OFClat_R,Rolandic_Oper_L,Pallidum_L,OFClat_L,Postcentral_L,Rectus_R,Temporal_Mid_L,Thal_PuL_L,Rectus_L,Occipital_Sup_L,Temporal_Pole_Mid_L,Occipital_Inf_L,Cerebellum_10_L,Paracentral_Lobule_L,Thal_IL_R,Raphe_D,Thal_AV_R,Thal_PuM_R,Vermis_9,Pallidum_R,Cerebellum_4_5_R,Vermis_6,Cerebellum_6_R,Red_N_R,Thal_MGN_R,Thal_VL_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,OFCpost_R,Frontal_Mid_2_R,Thal_PuI_L,Frontal_Sup_2_R,Calcarine_L,Angular_R,Supp_Motor_Area_R,Temporal_Inf_R,Vermis_8,Olfactory_L,N_Acc_R,Temporal_Pole_Mid_R,Thal_VPL_L,Rolandic_Oper_R,SN_pr_R,Thal_AV_L,Vermis_3,Thal_PuL_R,Cerebellum_Crus1_R,Frontal_Inf_Oper_L,Thal_MDl_L,Cuneus_R,Precentral_R,Temporal_Pole_Sup_R
Frontal_Sup_2_L,-0.03522723431682118,0.2607488147109812,0.46792501335865555,-0.10293065071302862,0.44726367524776234,0.2775525946028769,0.12844903370427505,-0.2322853569690963,0.1440058517656285,0.2601303431621311,0.4336276349384346,0.28925625285761275,0.3187175314386719,0.44510644230309565,0.5806945912453246,0.08127619175795195,0.0530592502574428,0.12484860786745092,0.8087898199323444,0.3184964925621707,0.27844019506946177,0.31385131222723406,0.20403179967994453,0.24465341110995073,-0.012107743220649114,0.34645736079060546,0.05253592518609475,-0.15362891811054283,1.0,0.4173569334472693,-0.1034819448360923,0.25686281146745704,0.2512565404632931,0.18131210457096358,0.14207262044463992,0.308385607926282,0.21835086343833487,0.3771634784819162,-0.18496434783144625,-0.16943933417071244,0.5666918163128692,0.25115464730198167,0.1227900177481432,0.4200700560696878,0.0071147554791009425,0.5935427858684085,0.37217197207712616,0.32967915568178807,-0.06603362542424336,0.19293593446030954,0.3101497242824378,0.1755488601265617,-0.1742212939916316,0.11806850641873279,0.1481889751582697,0.32136826644308475,0.39026326677597845,0.04714362303500692,0.9158877462108426,0.634609502543191,-0.11701831084110523,0.2196904260626368,0.7538775228845487,-0.09355912885581473,-0.12385871375637465,-0.1752387131446599,0.20293683916379507,0.41287450117984503,-0.03872142012861687,0.2850175071011429,0.6619902035920646,0.16211363205320758,0.1667866936879648,0.18075856715300942,-0.15149936697082442,0.26485523361859675,0.33992982938623884,0.038368206236391526,0.3955380577117672,0.5394615193568929,0.15901343185848377,0.4024469114134514,0.29845742966931615,0.09104822516467552,0.42557001345871515,0.33549826450746983,0.1481967268223842,-0.11870327380866184,0.14193757139274255,-0.036979965064564774,0.227649998370897,-0.19433124748721997,0.32516216544530496,0.16749716944442852,0.3229709632521663,0.21847566163734908,0.3008300903287662,0.12645999598653332,0.24928913255348586,0.23988165544603923,0.19402823865829386,-0.08112239649135623,0.0782025041568848,0.1939830458194443,-0.0887613021326512,0.6856664750568612,0.01921804675151066,0.777964951538438,0.05672061982022107,0.8473937604142898,0.12791675709273692,-0.0426026608448024,0.586156806556998,0.12827754386530912,0.09283794113362427,0.18238712716813538,-0.01041422581884564,0.24137422749621595,0.024743020910566484,0.275189256625257,0.20839856765299525,-0.08915421703165458,0.44378360909209236,-0.14524156625992818,-0.19578556469313324,0.7727796200159531,-0.09105655235250475,0.16660426007912457,0.5301450612120335,0.47184344436357634
ACC_sup_L,0.16040005287240247,0.559196849047387,0.07618041948706508,0.11375736318793894,0.3475210413702347,0.5360682497834007,0.30482773168117366,0.20868333524750807,0.5231416577537681,0.4402217131203143,0.5296418934424091,0.4590811491419275,0.35545782666887815,0.6917564858121295,0.5790635980845541,0.06050494206324102,0.04709227054092827,0.27909138267581246,0.5108708472263728,0.43554571940412945,0.04774858610351133,0.34594314208071736,0.4511233470361468,0.6954525525657004,0.0708621274211228,0.3376899533596226,0.395168990298447,0.30273745350359965,0.4173569334472693,1.0,0.08634819083463996,0.3522364606150073,0.37227091223784237,-0.12110590936659639,0.1609169735058585,0.012667818467480432,0.5642200352887397,-0.029509573757848205,0.3757203056643392,0.2924268348638211,0.12749134983283889,0.13075428831567054,0.4818993073462695,0.5946537554115606,0.20991440747039336,0.5129931829869943,0.3114636163366868,0.5470022862940286,0.3820546687634117,0.18682592892417796,0.5772000682584606,0.056532397909206625,0.20414528925103276,0.6158435939137273,0.32618381612420905,0.07127154407004237,0.3909553421194758,0.19086792771509828,0.4787725352555919,0.38101745187025204,0.4047952323654205,0.33737361453035936,0.6343299477286604,-0.013690372271199935,0.05741025230648598,0.2357142876684982,0.19235076329720036,0.3809326881954989,-0.01126536910912216,0.5604203451642779,0.6871923673978718,0.3236508261554244,0.5993461442201945,0.48657293186217165,0.1413986877160513,0.33719633941173616,0.672028536862935,0.2769962691202203,0.2276043049460193,0.7664579333844924,0.4302333864819777,0.2178294107871245,0.20083887252046811,-0.09188762005763215,0.6501030685692698,0.2796389912216907,-0.05249209778722744,0.20845568180229151,0.10977832700702939,0.3768052414320566,0.10955998721283244,0.10251402635351431,0.0951472656443961,0.35033459353549073,0.18077159738096335,0.5621614079476083,0.3122151857396958,0.4802940186970746,0.4922045380555718,0.3895396448027841,0.4446212011702236,0.03272488999237403,0.30311386167681004,0.3630990186849342,0.13258276255957607,0.5484224228699934,0.6256983328581941,0.38451896072901637,0.12610266058138403,0.5516460695812468,0.3034912260571198,0.28586344606333125,0.24292957298536935,0.48892881621440826,0.3537076086012948,0.3896465696178228,0.5292509279247626,0.2335592352528887,0.2949794729976557,0.5289631388390765,0.3021099439182912,0.2886466350152451,0.4696781702415601,0.3543399576265783,0.21034075490019538,0.5591232521157284,0.03869793701859023,0.15458565999082158,0.402598953765516,0.5682228125468163
OFCant_R,-0.6670578127730715,-0.05776416627877274,0.24304881507527715,-0.09605315746182032,-0.374234359353875,-0.07826689581707232,0.020258462664913292,0.19480225566508336,0.10316381470583039,0.07464033082025381,-0.12824237103601405,-0.006537543414917116,0.571801936361072,-0.10984781997568471,-0.07271758809600737,-0.15661176814411942,0.09084807955139036,-0.29461104396460536,0.18832207911852344,0.2135575158275887,0.7086372943193467,-0.16365694343201018,-0.38238421404378575,0.1749399156930496,0.8646885353674985,-0.06305172201805664,-0.09831213952297559,-0.36457835714880554,-0.1034819448360923,0.08634819083463996,1.0,0.13789448079753697,-0.3042088376858495,0.07959710565655369,0.04700795405271338,0.3353236016919081,-0.24547524236493526,0.3332068691483393,-0.21319722315242617,-0.02714742836963619,0.2335512593508735,-0.14938088829524607,-0.16262028993852698,-0.24104557744491192,0.24008055776510026,0.2968039942058687,0.04387387826630041,-0.32525943325097345,-0.20677412203037257,0.006530996256404185,0.24471523419052385,-0.3069287845635908,0.04904655127826705,-0.0975875280793227,-0.5232125360038858,0.2093165138925686,-0.25762398165099776,-0.5450835172817119,-0.13233321261462852,0.007053251832195255,-0.13700435025067265,-0.41487483128779434,-0.06804114032535385,0.7626034232931549,0.9222094892889511,0.3575497680439242,-0.3990178317479147,0.2902783748778044,0.10692928773849333,0.15481519719069872,0.07959814739173776,0.03770396439943125,0.17537385834730143,0.09489575350405646,-0.5744179045551977,0.13412981096462154,0.052172303384930445,0.11788600843882947,0.42818302412971765,0.06784898653831291,0.17325746526554578,0.6973774136676567,-0.358178147209466,0.6976436073751149,0.040164489795525844,0.002064499782936335,0.7112265214575507,-0.09772479572952876,0.4177675654947775,-0.3182943019813081,-0.3365048064593858,-0.011326426440691205,-0.31656543411933685,-0.29179125705760867,0.09980593337356605,0.41524694031950404,-0.020094724376274756,0.13207625094843933,-0.22615158204728114,-0.4224884626094903,-0.15723263467330906,0.737752487623531,0.36583047832743465,0.5182796934328217,0.15382280610968366,-0.41378587138142753,0.013439241687862763,-0.5353822928911423,0.029284493730501994,-0.18802831628051683,-0.408418990488937,-0.4627544882318978,-0.6169230193126102,-0.028131637229455757,-0.21467053541082193,0.6148957000263222,0.27545130979264104,0.5914162299095403,0.3100169855693678,0.14362419049385722,-0.1695751118602111,0.03800792497637985,-0.10428936226601988,-0.06378141102846163,-0.37626372585423895,-0.10264201377786099,-0.3191299510936801,-0.5448322949578066,-0.62945552752317,-0.18205711913516417
Vermis_10,-0.0382496433195863,0.5451485294968834,0.31531251389497417,0.09070371225684509,-0.06691767509642034,0.5322246320603178,0.3598912366545378,0.03480417214771255,0.42712026406798903,0.17128317891009096,0.19090361513420853,0.6284930614953811,0.3750003346429239,0.41945413041303736,0.32057649512554276,0.040720070810383306,0.4003276579081249,-0.06851087728203377,0.4500380938751842,0.5834607723719856,0.32722244730781286,0.1529359748614092,0.015612928238957872,0.3602301946956218,0.24917953125130485,0.6068941562112197,0.14502280760871444,-0.056976022087676624,0.25686281146745704,0.3522364606150073,0.13789448079753697,1.0,0.043784488441757474,0.17287583109894647,0.30087591337121955,0.3183942011875913,0.263868533153324,0.31582634217571187,0.020944324364849783,0.04798721544143798,0.3653808230987315,0.2792517968801323,0.4234581894004321,0.3397266987470453,0.3210023889886584,0.3059822835642153,0.5176507004998137,0.3017107826802794,0.2697952182714316,0.4229610929146543,0.554445383404449,-0.08581917690362315,0.33430772959383187,0.25881937323524423,0.12846339916884789,0.28285467352908367,0.3648571017437591,-0.010812820202200674,0.0991604730922403,0.2826260123567198,0.15214133235504715,0.1895512509442935,0.37031069896937385,0.17287102022452255,0.19777873932939252,0.15385045846555837,0.0916041626701448,0.47537043682179164,-0.07098828960016489,0.5013463282864319,0.4160600703544139,0.2176783156470767,0.40066159242584093,0.3961388216596688,-0.1457023351459349,0.5836240934924751,0.529088838965043,0.17095649939491178,0.34879108428284256,0.3929336086673432,0.3506423463439881,0.2808789416203513,-0.03090446111126738,0.22823795979516576,0.180377116840423,0.060384114727973365,0.2585624771147656,-0.1273778979651786,0.35487864427563176,0.0031680543058351537,0.1472793524939398,-0.0020166802497702165,0.07962098797308292,0.19008065395286258,0.04054117737401322,0.32344208833476273,0.5703843399390516,0.37898328538248355,0.4763696042573224,0.2174104978695345,0.4170162289463025,0.2408776162160877,0.2147878798580716,0.33749656465010347,0.004651976982921587,0.31566994990028363,0.2864698814671361,0.2564894887937491,-0.08236576037636699,0.27588688750985907,0.07347230261254796,-0.15059313694576457,-0.0361791454874067,0.43062842799710993,0.29802220341713614,0.27705883182817365,0.3053297594259658,0.43556584019205297,0.28803524954063153,0.3460736402897939,0.3170106025984854,0.1241623883626802,0.5083091987930516,-0.08323873409299841,0.125071448711737,0.3475353517667694,0.10228052581101654,0.07393486313855156,0.11478011509640823,0.3935468205342882
Precuneus_L,0.6899514304316821,0.4192709955567143,-0.001557179509914349,-0.13196281824428766,0.7632488592194695,0.3067785259543572,0.23255836965448587,-0.0321782071435193,0.31329186172381984,0.4348122712628297,0.8213163888439972,0.09870405827051688,-0.23030708480144466,0.44726484238709185,0.6308157588536653,0.38737043718710196,-0.1122934835175601,0.7933558376297013,0.212587561101191,0.1254105912654306,-0.3249360623635728,0.8184843820901243,0.8752026320050711,0.36710284731471,-0.4799143612320358,0.11371849108520188,0.4218659291781651,0.4117122333830782,0.2512565404632931,0.37227091223784237,-0.3042088376858495,0.043784488441757474,1.0,-0.018165630875962034,0.33747251628035296,-0.3255696230818518,0.7309125606278725,-0.05865608581260737,0.1148478808788848,0.3810491479159733,-0.24181163403531164,0.11874569489461771,0.28346579870661226,0.6947166589092072,0.08439234919530678,0.10499907703489676,0.39251334365958906,0.624059191404281,-0.03883465867479052,0.1596382749469202,0.35571866095276855,0.5853845782009964,-0.3005309800216106,0.6448247607621753,0.5750309893785689,-0.01359908541888255,0.6762365187648935,0.8065771344119643,0.37102955849463676,0.4088913150751222,0.02054343337641577,0.532195409918069,0.4689700987465662,-0.31146810973340855,-0.5068874377277143,-0.09458863970462257,0.5282694394459027,-0.000802978266871741,0.26613147497393763,0.0017910883242891215,0.3610818883004995,0.18767467609529934,0.27213544106905313,0.2979679800774975,0.645701678083781,0.023701824941262203,0.317909687223719,0.32061684976214305,-0.20574027701169337,0.3507640496276659,0.01205741923049443,-0.3497627973407434,0.8084084353542593,-0.32028070852892077,0.5772926750077345,0.28290200923855763,-0.3857699296125168,0.5632293158707713,-0.21693527857285066,0.25175664437480666,0.18053948158659405,-0.37941251217153876,0.3873529862120293,0.6480515319685642,-0.06960941952394288,0.11058517767717298,0.12535630550186047,0.2839190032840414,0.5687118929738911,0.5232237320361204,0.12622591935975824,-0.5678982672421136,-0.06510916016730667,-0.10297912319803841,-0.2688872812914104,0.4020231988689225,0.4442237798139325,0.48321366599398824,0.40362087259200835,0.3968180903962541,0.7706408621650255,0.7786072115760545,0.655733796303551,0.386580127801909,0.21014712551647075,-0.19294104318554844,0.10633287256798672,-0.11189197767471441,0.07789674317326145,0.4095853274486877,0.5141076862867014,0.41012821357070073,0.29335189139394596,0.31544008149683744,-0.01009439143002527,0.5699385058716993,0.44947868273029506,0.6909025232116722,0.666390380223313,0.5235757667668091
Thal_PuI_R,-0.05617391080721392,0.12002621969174954,0.5559691924451321,-0.12282311046216045,-0.21601373161115653,0.24529206697705438,0.6327537965811201,-0.2847211038626218,0.09507749315684687,0.114684916378213,-0.07162510133205097,0.20397502431182968,0.4804065078524801,0.1349792653865486,0.24672187031163725,0.1334469650711084,0.6887145551559277,-0.09591123749626947,0.3045088849667621,0.3688956116818625,0.31335353125577176,0.3448796084774925,-0.07245135955436426,0.1447262904831516,0.07440157614023343,0.46035840256225047,-0.06437811315093753,-0.45237742202407133,0.18131210457096358,-0.12110590936659639,0.07959710565655369,0.17287583109894647,-0.018165630875962034,1.0,0.5107084795316061,0.5032829852405486,0.01979946093496042,0.5609064130668484,-0.3218405236395988,-0.6234713088456758,0.4179414734519478,0.6194820151413429,-0.07511236607363089,0.162599120643355,0.2048473890413583,0.39215325502077647,0.39600605710161346,0.13108113552135223,0.07446681847023144,0.6780249979431017,0.09857131545938692,-0.08734354496300017,0.14530878002101041,-0.24856928700187286,0.11364191847512162,0.3006603602426379,0.1472038050834106,-0.07175863569380869,-0.008590615991649895,0.10784066012673699,-0.2727841583159257,-0.05159783559108232,0.18928707042906467,0.23153497629013062,0.04303686613174023,-0.5452453017711614,0.3821107755076659,0.4207689292290307,-0.1486325005071967,0.328567806025596,0.12886891763616284,0.1656477628555094,0.2712826124563554,0.12655403193078374,-0.3685042253351576,0.33750530433888,0.19085646960182473,0.15967442135810128,0.29922767341194595,0.08475860556438108,0.0595878813460666,0.17172659193401124,-0.09696044578282483,0.4858700792183483,-0.18507485377071348,-0.0754975197326422,0.3025327897392807,-0.4069192577171426,0.6137986091508554,-0.1410401172481845,0.5970336377340295,-0.19322803302470698,0.6493956653027108,0.051374222808162076,0.338027425946611,0.005784199893024393,0.21420402706563335,-0.10419037877624965,0.20488007403024475,0.14740219960637127,0.24188500626414736,0.10436836634528504,-0.19005677979988767,0.47602250909140875,-0.2247472772283415,0.10019879994760604,-0.07909161809330775,0.2029670736117622,0.17985155655956625,0.05671955272787647,0.21581395405008957,-0.46562165817404233,-0.08832849919054872,0.33192773769820944,0.043690727559435205,0.40364725324760986,-0.11383995587632106,0.5195498055908591,0.18971186379594937,0.4803624356485959,0.34288024685730323,-0.43637442912865915,0.41645662233197994,-0.6635044935729297,0.14276398181841715,0.31340547914877065,0.025360005918665884,0.21747935343859326,-0.21308657118859428,0.15598196796754882
Putamen_R,0.1314918271330683,0.5311080522652748,0.5983298024687725,-0.319080334094075,-0.10171226433250484,0.4643861944136532,0.5560791356504627,-0.09238078107405544,0.622796646889662,0.3876964572540848,0.23106257933399138,0.45396343899414204,0.34166705004188586,0.47660543608418404,0.5186995445320057,0.5321236683218031,0.6394758990763489,0.08536157365122322,0.3768751583342225,0.5679746682761943,0.2769978181956185,0.6199658205777899,0.23743955285438853,0.4805099980017149,0.06239797164597577,0.5183035671645365,0.2651858012053316,-0.1450059835907816,0.14207262044463992,0.1609169735058585,0.04700795405271338,0.30087591337121955,0.33747251628035296,0.5107084795316061,1.0,0.38106600071175006,0.48001075433645823,0.6704163427655281,-0.3187547443696134,-0.022812930042942266,0.22949604205582647,0.40990930917896556,0.2704879967600842,0.4664861345046946,0.6435105369846772,0.4244474813333069,0.799184818169244,0.400501130641599,-0.037995903651619874,0.6719210239283918,0.5858856973782075,-0.038706432172573316,0.13773893605705864,0.29649681384127957,0.19071170232804377,0.548671934328335,0.603625030765692,0.3622936202813197,-0.029669855431360588,-0.04697197491376447,-0.24140217924376825,0.2555086207474688,0.44271038400791674,0.20790305964788386,-0.01099787852001991,-0.08539922735779845,0.35115744890152206,0.42332542515523053,-0.2565899653655202,0.3126259183548952,0.41351878604513614,0.512476079948571,0.655670562874267,0.3721305193197165,-0.06751737081764823,0.43994436324379826,0.5038678358773049,0.5453259473070117,-0.039005298592800476,0.18647875355493548,0.4953447894889048,0.013359006487553534,0.12260617681129073,0.35717848668945446,0.06378063142116865,-0.007352118000368665,0.3196795315024935,-0.13033400398045764,0.5857658385466201,-0.2505608149736984,0.37248231592969683,-0.19102189298531816,0.5010634976691756,0.3167980753924141,0.061755716687292954,0.2529114928301735,0.36985958136009195,0.4836406188424642,0.5289959989139925,0.35063305490822594,0.3547832066633867,0.11031951191673615,0.08673847260781191,0.5141846536374965,-0.305907545579491,0.20414531354039236,0.25719821310906643,0.33645070293645546,0.3682764673355807,0.17675603250771227,0.32589210624688025,-0.06779638640011491,0.06671397722256187,0.5975620372490508,0.20501047567515596,0.3167296949739614,0.3410700348447136,0.46971643783102907,0.48032958771474776,0.6941316512442132,0.7683539232141329,0.16766386639642333,0.33965830957055926,-0.11819716233889073,0.12428436026465925,0.4471814528018751,0.4603352091946407,0.24999552006634695,0.16421981832773022,0.3575368036416498
Amygdala_L,-0.4906083134923997,0.16531258344431068,0.7196992127753025,-0.20128033136192167,-0.4317953745368019,0.25668296176419664,0.41992053411585095,-0.08558302912267912,0.30779546271011676,0.046872138544139935,-0.1212028472864572,0.34237790067584484,0.6031291035861764,0.19096162236820774,0.2636489968699373,-0.012966478562915888,0.48784189744209333,-0.45104465664118093,0.4153844055583061,0.505884628745886,0.6026923118912102,0.004107293767224435,-0.28101680018953906,0.17521427031414238,0.48051953764119915,0.4739593124988177,-0.19101512270722942,-0.5446896823719508,0.308385607926282,0.012667818467480432,0.3353236016919081,0.3183942011875913,-0.3255696230818518,0.5032829852405486,0.38106600071175006,1.0,-0.10827810412600546,0.6370660428362659,-0.40498184457427233,-0.4300480933542383,0.6261346512552425,0.39210724559998805,-0.02366059380397583,0.09566717995588168,0.33156563604378886,0.5508954619698555,0.3997425832127804,0.00564920798535861,-0.05647897644799805,0.42382004427571696,0.34185733438881166,-0.3822224079850423,0.20546004211675528,-0.20065853483499543,-0.2512031537129604,0.6467395029666851,0.11159467923183036,-0.3878495342328144,0.11843757896136842,0.1413338605503248,-0.273992628636826,-0.12374339324155399,0.271728222435364,0.34045971228205474,0.3742485928382309,-0.10075237375803885,0.03142311902421616,0.5737647402677866,-0.303846114482103,0.3369797845562762,0.3310863241096734,0.10399384869442144,0.1931034211990894,0.17713050254921892,-0.6250508386648285,0.46936619509728317,0.31865990455614535,0.15825780575567194,0.3042999287930492,0.20922223953703797,0.37050829454880757,0.6264447944070719,-0.37417681669497754,0.5615745404020263,-0.07416765610263544,-0.061703943351362145,0.6507521444774492,-0.5367480471116213,0.7193021683080867,-0.41703122356216543,0.31242800189120556,-0.04211379911028272,0.17463964333970544,-0.11944095575760617,0.23766870285818004,0.3164312246298577,0.3553582191933148,0.12362529712403705,0.041082331111203726,-0.12288490145084971,0.27678595524084937,0.5075411261004259,0.19090475997963843,0.5575068672939555,-0.14603526494931426,0.11712909920813656,-0.16372561054391147,0.16027639725497708,-0.054417076752414896,0.19523946004136644,-0.22082733975048044,-0.6267879310203227,-0.19090304091766425,0.2071731164347411,0.0034769937968107084,0.4524588038494807,0.09125267178609944,0.615463221471641,0.2373538610904289,0.38415251285773755,0.16225540133906088,-0.22335518601006296,0.22139494923695707,-0.38947709342182024,-0.0190321276398303,0.2370290428853183,-0.10921946953691468,-0.2352397725924905,-0.16931303878996348,0.08479164211050425
Temporal_Mid_R,0.5767360614480388,0.819001038305179,0.06945474507002682,-0.051398298622504016,0.4000080083251674,0.7634614544612336,0.46800096283252524,0.13469760423005767,0.6582430540860066,0.5783608802436063,0.6893668605592973,0.5481528940198129,-0.01888087155045128,0.6917000276929965,0.7730904607339362,0.29888819266834266,0.18251655788851714,0.5921867156404649,0.34312330288002874,0.44846209952023197,-0.27873860599305783,0.773955003986015,0.8112684562153601,0.6516606609445795,-0.2911334228510016,0.47159819498170036,0.38972650132874376,0.5258766946016582,0.21835086343833487,0.5642200352887397,-0.24547524236493526,0.263868533153324,0.7309125606278725,0.01979946093496042,0.48001075433645823,-0.10827810412600546,1.0,-0.01821734982882965,0.41256642271527244,0.4481547171250267,-0.12773894198321828,0.28594680084348045,0.690241547547553,0.8598852981156778,0.3202280891649854,0.3486890669142429,0.5782228165528949,0.8823706333210823,0.4474719451993777,0.31621299325629565,0.6437152261416915,0.1913060159045289,0.2826840960493012,0.8764670083226306,0.7006729000506164,0.1608818237731404,0.6849969554338533,0.6792858473362194,0.2986670302843115,0.23826252348019133,0.4051306705378055,0.6420387004860653,0.7020083862336264,-0.2684428581208814,-0.34177646234387576,0.14192025327665972,0.4480500509595938,0.34594230505369994,0.013191123917066765,0.4892695770370318,0.6851425318102309,0.34323221471147153,0.5684758932981598,0.4188115963307019,0.5431242399172769,0.433871408774454,0.7120891197315402,0.4900509420129511,-0.09693698234753426,0.5413173055479451,0.38646130990972744,-0.16593557916805537,0.4341859849295727,-0.31212204282148165,0.6789141920612088,0.07357971632062746,-0.29630526344326513,0.2410773352545903,0.06882214939591222,0.4081849645615492,0.2938058069735471,-0.1649706963161673,0.32868043202725494,0.6172526499990021,-0.06866766549629084,0.4643202495234558,0.47134583933225777,0.5675810261410035,0.7856427710967412,0.752516409226014,0.6740259145282579,-0.2326748999810485,0.2376202432314112,0.2291496421466724,-0.08114500138377038,0.5967940446996464,0.7067054678088551,0.5642692237250126,0.3143776889065244,0.4731148432646415,0.7875127097117447,0.5569671017264989,0.47467701086513825,0.8196305254904421,0.59141241327044,0.009678301008710859,0.41660403210262303,0.13640384157455016,0.2563033386184198,0.6921317020554159,0.6167394567070622,0.39497229561244956,0.43735074711224303,0.37955019411183194,0.48020206693386863,0.6130092009317112,0.4513875889871729,0.6088782981168445,0.6670600476932915,0.7214310112320651
ACC_sub_R,-0.3222809672733823,0.2098354865966007,0.6799097924881046,-0.30463551545683804,-0.25977660623274657,0.18446840197495745,0.3213495051210018,-0.19849734348072437,0.3181067285403616,0.16925337546649177,0.006058262170579162,0.3000868208643342,0.6039713242190557,0.19375080196229635,0.32239980560562376,0.3202995986727116,0.5861937521257994,-0.25090610014322845,0.5381264206935565,0.4698213742847748,0.6587445273151991,0.22903937540818586,-0.20201962788942923,0.2096000094854224,0.44706680126873105,0.38754548509347575,-0.0640411121162148,-0.4824808971311712,0.3771634784819162,-0.029509573757848205,0.3332068691483393,0.31582634217571187,-0.05865608581260737,0.5609064130668484,0.6704163427655281,0.6370660428362659,-0.01821734982882965,1.0,-0.5296290000505308,-0.35920530786782,0.5833812772672076,0.257101457324149,-0.01659018751049428,0.10488471079459134,0.4843697813464787,0.5599499363453931,0.582073827318253,0.03053431405660088,-0.24854541460379517,0.5302289393099066,0.3659592287684264,-0.20610896671453843,-0.009577476888936386,-0.14934337356722918,-0.1666645436231233,0.6194153717489206,0.26744196375668905,-0.161614586334241,0.12064900050780403,0.10339747557227556,-0.38669337670113774,-0.14973964674903473,0.33232241775992927,0.4554444590087702,0.34822497262351265,-0.1333365289682145,0.0716529119098777,0.514173113712282,-0.2297586040829637,0.26879672175049013,0.35403007545636905,0.36037436784556476,0.3642039682000605,0.26185835995130086,-0.556977993418014,0.3444770802659656,0.2586367114688246,0.2306369396819471,0.35757446423177114,0.13907944586416526,0.3494908275838132,0.5018581982743477,-0.10594335426898505,0.6636785663076626,-0.055265699223349896,0.06984052154384263,0.6570171263506651,-0.39905615703769215,0.677908866369814,-0.4480205217876089,0.2022943612660058,-0.23023606064504312,0.3030219255413154,-0.01153937105127672,0.29867442747142303,0.1587345035307186,0.2216411645783825,0.1824967552241073,0.15275942595877823,-0.056587172982082566,0.08874517697181247,0.3870815281730323,0.03887983642775674,0.5422794327776429,-0.1857208571558892,0.09178813779479371,-0.16598012551722915,0.21876977391000396,0.174464027311987,0.21204563927619632,-0.12014315315160037,-0.5091699359773292,-0.10191296911615917,0.2116778817191092,-0.05170042367891834,0.49430742198343264,0.13813068645185358,0.6372957186384376,0.3101341402245107,0.40006643745127657,0.48439708949980637,-0.195328854236527,0.29786897778408133,-0.4248017798792567,-0.2461399472859366,0.395869626535152,0.028772174031207496,-0.06530867185687365,-0.11505222929368264,0.10773313483775693
