,SN_pc_R,Thal_PuA_R,Thal_LP_R,Thal_MDl_R,Occipital_Sup_R,OFClat_R,Rectus_R,Frontal_Inf_Oper_R,SN_pr_L,Vermis_8,Thal_MGN_L,Thal_MDm_R,OFCant_R,OFCant_L,Vermis_10,Parietal_Inf_R,Cingulate_Mid_R,Thal_MGN_R,Cerebellum_Crus1_R,Lingual_L,ACC_sup_L,Amygdala_R,Insula_R,Thal_Re_L,ACC_sub_L,Temporal_Mid_R,OFCpost_L,Thal_IL_R,Temporal_Pole_Sup_R,Occipital_Inf_R,Red_N_L,Thal_VPL_L,Putamen_L,Rectus_L,Occipital_Mid_R,Occipital_Sup_L,Hippocampus_L,Olfactory_R,Cerebellum_8_L,Cerebellum_6_L,Precuneus_L,Temporal_Inf_L,OFCmed_R,Rolandic_Oper_L,Parietal_Sup_L,Cuneus_R,Thal_LGN_R,Thal_PuI_L,Rolandic_Oper_R,Frontal_Inf_Tri_R,Cerebellum_7b_R,Fusiform_R,Red_N_R,Thal_VL_R,VTA_R,Cerebellum_9_R,Thal_AV_L,Parietal_Inf_L,Temporal_Sup_R,Frontal_Sup_Medial_R,SN_pc_L,ACC_sup_R,Vermis_7,Postcentral_L,Calcarine_R,Caudate_L,Supp_Motor_Area_L,Thal_AV_R,Temporal_Mid_L,Thal_PuA_L,Cerebellum_6_R,Precentral_L,Raphe_D,Frontal_Inf_Tri_L,Occipital_Mid_L,OFClat_L,Cerebellum_Crus2_R,Olfactory_L,Lingual_R,Vermis_6,Pallidum_L,ACC_pre_R,Paracentral_Lobule_R,Temporal_Pole_Mid_L,ACC_pre_L,SupraMarginal_L,Putamen_R,Cerebellum_4_5_L,Insula_L,SN_pr_R,Frontal_Inf_Oper_L,Cingulate_Post_R,ParaHippocampal_R,Angular_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Caudate_R,Amygdala_L,Hippocampus_R,Thal_LGN_L,Supp_Motor_Area_R,Cerebellum_10_R,Thal_MDm_L,Thal_IL_L,Thal_PuM_L,Occipital_Inf_L,Vermis_9,Cerebellum_7b_L,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Pallidum_R,Thal_PuM_R,Frontal_Mid_2_L,Thal_VL_L,Frontal_Sup_2_L,Fusiform_L,Heschl_R,Cerebellum_4_5_R,Thal_PuI_R
SN_pc_R,1.0,0.2610419309915988,0.422762783558795,0.5905661115835387,0.08345398732831022,-0.040662343811621496,0.32720201949656663,0.4228860709805595,0.6047305451265736,0.14809256156539202,0.4139352788101542,0.7998682093102022,0.05867669859522037,0.05626210066537635,0.09306666522367497,0.27205316599995943,0.7310065350512639,0.30422878775087137,-0.002300504170498035,0.3489959655294766,0.6740469355861581,0.562644297342248,0.5310567871054572,0.19865144665508563,0.10654276550101327,0.20403361916701332,0.22302845718332273,0.5718610251564912,0.25840374030049773,-0.015186405001875321,0.6506850897790925,0.4207178531957329,0.5170427459953223,0.27876391437610243,-0.06822075489702784,0.0060237617880205836,0.7267873536671353,0.32529283051567687,0.2120715718395774,0.1990317038778229,0.3804158700715057,0.1360408137128574,0.3152755030895989,0.5724352471691111,0.06545198167701814,-0.08102366027260637,0.43959662176847747,0.4064282135616664,0.5974081103137597,0.5269438782375163,-0.02475823664519547,0.18436721715081714,0.5926301635640865,0.6928599539325019,0.4579245055797826,0.20967384155471755,0.6010367285231951,0.39723403986473266,0.3507895481068546,0.6102482044285562,0.4720725021947402,0.6996788474242888,0.0,0.6403847806715595,0.16008499171547713,0.6002615982611409,0.6738907629733297,0.4557266336267302,0.09149653668384006,0.2898368191007594,0.16217757932641075,0.6747154200140142,0.6027232747292282,0.3535813111542557,0.011013416519553544,0.10912635324762678,-0.03874037294670423,0.33077867049875587,0.29070228594777614,0.0374338062413234,0.7116907867047493,0.47292068260231435,0.4666263272969841,0.13408182642841343,0.3925617441395071,0.38345139602950146,0.5830599932558043,0.11193430118702015,0.5384483113156228,0.5151801175292736,0.38980070818476864,0.46652889374611084,0.4005591090287572,0.043967074077021995,0.3784476911997832,0.1244933493033712,0.5275962201584059,0.6534583848589585,0.6378713410324752,0.5461054303416883,0.6711363998991543,0.27471287579120146,0.626214185247245,0.6386834593176901,0.46213294576559716,0.06851755577434097,-0.010084138380862041,0.08484728641055396,0.6649090961109309,0.13173529483788785,0.03888588625743302,0.6570642235619868,0.40918444027743234,0.65810258840008,0.4524003821388942,0.6164263596571168,0.18906942056367423,0.3883578909955445,0.10352518294328278,0.31781252692090556
Thal_PuA_R,0.2610419309915988,1.0,0.4910225144574277,0.21677297154913436,-0.3262464594434169,0.15700891537992667,0.04508765847503868,0.5527103562091408,0.2014497256896716,-0.26226963749572096,0.006720931545870855,0.2616514901319536,0.09138287908687132,0.030105321116737586,-0.25999315493003583,-0.062111974858675395,0.45880982360495376,0.44215273297011615,0.1449964608064015,0.314227117712238,0.2856422872303545,0.3282240121741109,0.3870240034433855,0.394869600247993,0.22047554796318297,0.5285383195369086,0.08976120779533893,0.4838505468503857,0.31160475171339025,0.0386951982719987,0.2393847110416786,0.7605766686026603,0.3844533561406766,0.043000883239868275,0.34473199477917693,0.3629125478902532,0.2253341296786948,0.1902684762751145,-0.18206785158760752,-0.1480320148191057,0.04515317275003592,0.02627688160562942,0.14629743839541987,0.6274032727819054,0.2634856843494796,0.35642938960770526,0.7195076093959402,0.35240100208467895,0.46628507519722573,0.5360694103354711,-0.17567698123127964,0.46634643648200924,0.49865354191953476,0.48377308914027434,-0.09813428385113555,-0.19533886321558822,0.18782744434785067,-0.10150024283585439,0.6149997153979995,0.07221917426493667,0.42871954978120647,0.16042821026463341,0.0,0.2108420186575335,0.4559866838561338,0.4379471518086478,0.3576696488575299,0.32305495081789304,0.31073856830573127,0.09334841750471469,-0.14097503274435635,0.4638081552103488,0.4793220625313086,0.2568111767442044,-0.1956037770614197,-0.04287416119733087,-0.21544595324886284,0.208249119232955,0.45314809551033336,-0.24111148564111287,0.3430174459460163,0.19085330705302217,0.3479689535749035,-0.01673389058051879,0.1242942127431643,-0.07711720372110516,0.44672476541509826,0.3742579734420426,0.17955611851845402,0.36549742898836746,0.5102657469974998,0.23739962984710786,0.6333053561481139,0.06188014680155355,0.32539125743773833,0.20313598717587256,0.5217713976755489,0.2670845930938066,0.5862252018546295,0.6146136831257175,0.47623050831206104,-0.21757506771027657,0.5387483760084092,0.4763898659420966,0.5713835766096707,-0.10981560193448967,0.20939650549077155,-0.17521744521228477,0.32693711993395747,-0.023610493241146942,0.058118778522606475,0.42400190197584003,0.8237003980688176,0.3753145627258392,0.7193527337650867,0.2910876222467021,0.3691342917027365,0.1846343454814048,0.41810565371556396,0.3447928272234121
Thal_LP_R,0.422762783558795,0.4910225144574277,1.0,0.30956391803374184,0.05094294017216286,0.08760160085271974,0.04052887510569001,0.18802098086874958,0.1795062863198551,-0.12057404727847411,0.06845208025264464,0.614109852217326,0.22180524472748045,-0.20430824184718988,-0.1197723465777256,0.2700462239136791,0.526149698829592,0.563918963349473,0.26619762492590643,0.47931473321746837,0.37066331280003134,0.1942361555507348,0.1194999297912585,0.3272165452909434,-0.10169292942086892,0.1545454435053541,-0.12930075197939897,0.46075594081865184,-0.12450478425869609,-0.03684182942530836,0.264301989993966,0.6374926357864509,0.24123470792103668,-0.11407232072876933,0.2072232346002234,0.1580110729058034,0.3677040337849162,0.03182553412683485,0.16714990078768371,0.228222166188842,0.408280568127289,0.029244837626728762,0.044212650119527644,0.5514246129386304,0.19046546619417581,0.14493069237536424,0.5566640566057623,0.34682839434474644,0.31299299320318397,0.30305939968738976,0.010464296865001103,0.2427276951506577,0.3284370813760502,0.5785544562508693,0.3192142491221167,0.1842965222010417,0.5561156694490562,0.40101774395411577,0.43364270002131217,0.12061753368499681,0.17306608990903236,0.23879406861685487,0.0,0.5140089636806134,0.3322670277484414,0.32806549521530126,0.5294063393729476,0.2004276912307493,0.24533822343382283,0.4346539719790077,0.04466280868369319,0.45632056550928773,0.42471058359788777,0.2681832163775052,-0.021254913813588072,-0.1691125536754311,0.08536736816211793,0.27112797474408423,0.4787709538336813,-0.03343111226710801,0.41880273099338466,-0.09102995667860198,0.5865020706248768,0.16356663148707465,-0.14580011919420832,0.36738425869027563,0.2683928854144406,0.14511038889702635,0.048975016786005285,-0.01572146196161158,0.39207199032510726,0.6313094408813684,0.3280667875999578,0.1379067143738967,0.012994364400994171,-0.10069044758415371,0.3997160059296143,0.2432147237967355,0.43460755924866995,0.45074137746256593,0.522487537400349,0.09738156716454234,0.6883939345577472,0.4457796088859367,0.391090348711149,-0.02526574305772066,0.2838604230035977,0.0006234898532941234,0.3192105299250181,0.03360198235847239,0.21479218239184208,0.2798275554150252,0.40475528047615195,0.34364786807114456,0.69507164012338,0.15864891885444066,0.11131398021145854,0.23005340742609,0.22734170987051247,0.14676154761862864
Thal_MDl_R,0.5905661115835387,0.21677297154913436,0.30956391803374184,1.0,-0.024164572945638032,0.14649792959662472,0.3629818009274006,0.5294443627934337,0.5036997375214323,0.01660548255995029,0.310489520932483,0.7168799048170483,-0.029380507457996054,0.21955304004127754,0.06474777859509125,-0.01394371942750264,0.5684419732688943,0.06843051940683705,0.025109648954403846,0.08446577136400206,0.7281187671674746,0.5311356426908405,0.4979522324788972,0.18462236966544335,0.2671495935311545,0.12814300532715872,0.2572150917965312,0.5865727423937859,0.3337309317499533,0.003381786021876452,0.45468501552127893,0.40317053925123475,0.4848268419589659,0.2892493745438739,0.027184398206758498,-0.027987804089192655,0.5763198122900778,0.4164505317815642,0.20753217937001242,0.20067981820574965,0.10068660991910708,0.32654861521156175,0.5024834968252775,0.49143703406436096,-0.03800022030649288,0.05623062640264828,0.30768804704069413,0.43257009667073776,0.5938282489081176,0.4443976003603462,0.14613123354766425,0.07564799626968396,0.42940888691277923,0.7652734220911744,0.2374265398296241,0.17330111122247197,0.5666139805430213,0.17884268507734719,0.2544721379001148,0.665284777066972,0.4084775906271066,0.700647204399811,0.0,0.40667255718518586,0.022797862729624654,0.7120749699321552,0.49776022591283253,0.3670831615184517,0.183351101033605,0.2038239092113366,0.1789186313018784,0.6335646070110577,0.3573698038164355,0.3125883805054806,0.11708177390896289,0.016380254863082186,0.029432845852262066,0.41408796969286266,0.04475412066339869,0.07549202559334783,0.5656385211620674,0.5400460561946175,0.2573259477790396,-0.0586533917564475,0.37417207031268385,0.1650123491424368,0.46320486118294824,0.03150241122110541,0.5447548604378115,0.3557999542993539,0.38716713884626824,0.17114322692060815,0.28448710110327574,-0.09073815614191479,0.16237344138590257,0.29369422152089414,0.6745681477878692,0.5557029396153134,0.427031942774581,0.3251283782790168,0.5851096727435169,0.225848898123708,0.6069267904469963,0.5226283651489309,0.3337026000968469,0.08011480414054699,-0.08105055280837149,-0.05596280452942692,0.6971187776096234,0.020137998586695037,-0.05103549503997879,0.5498674991050047,0.34383457741576906,0.6173776065492236,0.3050419190640989,0.6295130465870894,0.13821157637922485,0.18350236286045524,-0.004813369941218952,0.06900115853055373
Occipital_Sup_R,0.08345398732831022,-0.3262464594434169,0.05094294017216286,-0.024164572945638032,1.0,-0.37442577810365574,0.13215710631817368,-0.42699335062472427,-0.13201987130803194,0.1267061307384029,0.317457461142638,0.21680445114931482,0.07104974928444963,-0.09986668180340454,0.07705689629049692,0.6264449475509841,0.02800584864876376,0.04832407772140413,-0.007369009131429529,0.2198144801288368,-0.04204972255890767,-0.07826438075543758,-0.16333633537488026,-0.2112451684346089,-0.36648789661313447,-0.3921683770713124,0.06695095792319143,-0.16602652491939174,-0.2945599735253312,-0.18156104079725605,-0.0004124840140973103,-0.21421136304770863,-0.13188869907704856,0.015636528587633012,-0.2928077952344242,-0.34198734715060114,0.15518589482096648,-0.05201775670431615,0.2930979439838287,0.4156795744154539,0.6525000643569342,-0.05962350077802913,0.003943463026330186,-0.23136233504660889,-0.12406710895670091,-0.5326273507337007,-0.1585315252732913,-0.008582957078418009,-0.15631121074269566,-0.3168012019548927,0.13429187218317087,-0.26079584017698476,-0.2843151371931519,-0.045649077049360075,0.38808144851656956,0.3921278603885012,0.19814409621696408,0.6634944307385474,-0.33251455790787676,-0.048385069021674776,-0.3995566352461994,0.048710061171853655,0.0,0.41446708378164904,-0.12298491094140936,-0.18270131434077339,0.050661692800736,-0.08604847252424157,-0.2989160498426826,0.38685014596614764,0.1976613372642673,-0.14594452507506056,-0.2836643049510515,-0.20463123831509775,0.2981004830986433,0.1850064368409605,0.31989116732364936,-0.02843176360014767,0.0074769050736503495,0.31086447750592067,0.10740975610702655,-0.20763520796245702,0.29523946563397946,0.198618937437053,-0.15401853237408672,0.5511018409603985,-0.11045918906356873,-0.24196098132259536,-0.02909729656384223,-0.16005717930317512,-0.339823656060171,0.3849610092022427,-0.3745654445957376,-0.05091213363460767,-0.2728878603454944,-0.3228553274072384,-0.26810907554721086,-0.12394534449449518,-0.17108142358693565,0.03602694661104943,-0.1270327299094624,0.4133039925542608,0.0913171313259671,0.0833646122319833,-0.03656182669483432,-0.0082336534972571,-0.1480293931668509,0.34494012907907046,-0.10813817990721682,-0.05749597119979887,0.2194864566515945,-0.10240036880641584,-0.24569150690808353,-0.06792409956324065,-0.14424988658987242,-0.1705803415400104,-0.27191098273787456,0.2807112055205447,-0.26070788088649416,0.12114799307995357
OFClat_R,-0.040662343811621496,0.15700891537992667,0.08760160085271974,0.14649792959662472,-0.37442577810365574,1.0,-0.07520810654487832,0.3819972959966258,0.33408048648116395,-0.48867815741553916,-0.3886784012946755,-0.042991433088391186,0.09394705470872515,0.49024854650413585,-0.25690315794055607,-0.6275695609455665,-0.09549266052830904,0.041949315881387436,-0.24089866321241302,-0.19421532188750865,0.18520022921522689,0.0903052448344599,0.13532032776952355,0.1597241141906342,0.7104059667588313,0.18509361117905504,-0.282872081189644,0.4502628734786082,0.1212325502488381,0.01431315583931386,-0.1695186345730894,0.3993554845504749,0.3483171001689529,0.172740652836054,0.2587794103454716,0.19786379357330186,0.008042889746981596,0.2087821704598526,0.23342606243519526,0.025606268348763662,-0.5496756735429943,0.18792915911207472,0.17774872226508492,0.13461472591546833,0.07365142578959501,0.5138679495209748,0.2638634872824176,0.14444158472454893,0.05009662379328721,0.34173843032580903,-0.06081478113246637,0.07051567026094448,0.28426578884062476,-0.05619084240733337,-0.492947115148034,-0.054564250527464345,-0.17744465572347162,-0.48472142697336756,0.2691680135560704,0.25661484722654654,0.40619477863891645,0.07090877637678383,0.0,-0.3401459778276853,0.008238756003855405,0.12416631138916474,-0.2526081051510124,-0.267573486151994,0.6399974346291449,-0.15158150570479084,0.14567013938961615,0.19752398854893657,0.10270104013157821,0.26922409811215514,-0.06285364242303401,0.03045857295437899,-0.3980311074743481,0.12397731981203068,-0.1318376387416834,-0.2986191357073406,-0.025673123203314448,0.07074957402983809,-0.3526533920139066,-0.1329108725105743,0.28711022942978676,-0.4388564992229426,0.19681667702831132,0.03521469123518592,0.14932139276164935,-0.17590343714163958,0.283166256787556,-0.2412480292178768,0.29728866382173563,-0.07490175712868764,0.34240873490950136,0.6049314732105515,0.2787854607448984,0.4181971731024633,0.10036847531108585,-0.20938585835774048,0.07972369636072885,-0.45394413110276455,-0.09766959005212261,-0.08487273724185743,-0.2720699109887745,0.11299841085641849,0.025366724360642117,-0.23581179845086728,0.27051153015755997,-0.21248366633130755,-0.21272234277091168,-0.018181864131032836,-0.1334148681073978,0.11048909587904218,-0.1137993628945454,0.23070169396887508,0.20507175475802275,-0.739107893020236,0.17613640119266033,-0.5760962719609674
Rectus_R,0.32720201949656663,0.04508765847503868,0.04052887510569001,0.3629818009274006,0.13215710631817368,-0.07520810654487832,1.0,0.32312722401923155,0.5261888845774948,-0.09424834411707508,0.34498652836555993,0.27963025633827554,0.05074673523314697,0.14346278130037055,0.22261800095456455,0.10071759450426497,0.39143693735174256,-0.07929164037095603,-0.1655613038399324,-0.11609244694401549,0.47973700181150725,0.6848735833539443,0.6732955521716457,0.16123113306102993,0.0740389051826726,0.1236988697197184,0.3485811430276399,0.2494961433900599,0.6529353395609295,0.03908975301087997,0.5526120661914878,0.19686907982280008,0.5431691578362569,0.8679832290414037,-0.09120651983074088,-0.20808980987321962,0.4325132090699473,0.7932652716903172,-0.019655747369431452,-0.06392012880183376,0.18468446735669464,-0.0850321062161624,0.9079499404139132,0.24299792324354832,-0.07758944603317103,-0.04056510281844572,0.042354090303204896,0.25735961775545446,0.5203586597026376,0.029074718660949874,0.19674896947248136,-0.014962874532213597,0.36103966398947646,0.475050579555284,0.3048892850617619,0.018791410163380644,0.36598585725843236,0.14565647337698762,0.14675606078182984,0.35535344845403544,0.3940233175004321,0.5283642582781171,0.0,0.30693983238556594,-0.02270925536056922,0.5254654820813686,0.2680173550803756,0.4748614220647455,-0.22769400618926713,-0.0305729041248244,-0.150734410342243,0.2839649635727254,0.36337565159082974,-0.29750001265512976,0.1536823740321047,-0.021814186729397427,-0.022492694069629022,0.7002252137455723,-0.06491386416568182,0.03082415152423898,0.5144214937798488,0.5426105411202431,0.23487216116922585,0.1636715448864069,0.11237037413501219,-0.07022204529902681,0.5440488664354153,-0.1411706784836664,0.47169640916377253,0.5584231105834192,-0.05284510916844966,0.05345840409688845,0.25552282452497804,-0.32903966343255336,-0.10442209774247896,0.22631243235081436,0.5263684976790574,0.37260699114723617,0.4319527173530361,0.31315897838348095,0.35267620556074664,0.27528225567154585,0.212251069640596,0.31035128812100465,0.3389842683210686,0.009242411588760633,-0.3361330050778315,0.09601033525691031,0.40955027331418836,-0.5325275236231494,-0.1192100438863409,0.47735405590149427,0.29862290059086793,0.23652520730237894,0.07065464196607206,0.37452718947806474,-0.021802945283175564,0.29472556619459706,-0.18328004740500423,0.16235965534081157
Frontal_Inf_Oper_R,0.4228860709805595,0.5527103562091408,0.18802098086874958,0.5294443627934337,-0.42699335062472427,0.3819972959966258,0.32312722401923155,1.0,0.6119832034168723,-0.21244312575536295,0.0591593573128638,0.3729500791494943,0.008530783348165689,0.2467348244835951,-0.2549274528423875,-0.2748273666790737,0.63392829601194,0.10856390983080821,-0.05222286822291401,0.1213864674935668,0.6805040042391909,0.7282419409074536,0.8165612843698243,0.532461162856782,0.5082270469880623,0.6484478797690696,0.3447135108221808,0.6958172114539778,0.7564197627781516,0.14190485529175142,0.4975716971334559,0.5960746582188836,0.7204861589097802,0.4640302832591004,0.28740093613073425,0.24470556177330635,0.4131259393699418,0.5709495177287401,0.003367893062848784,-0.21477712275678537,-0.16970895683934892,0.10729622905012605,0.4839046378513426,0.6946388625851937,0.2472366922397872,0.46907375373276383,0.4752602620098354,0.4582879524904457,0.7843638581960688,0.8087759305406574,-0.007063429073128379,0.5000277606909354,0.7666307897070741,0.618898107596987,-0.21986143917642278,-0.1639042549314352,0.24426694094986878,-0.19062041733225482,0.664729069673126,0.5542371635503931,0.811085983857975,0.59403165718898,0.0,0.1976589332518377,0.3340353310035372,0.7853444981720126,0.378896140241873,0.5318607823066646,0.37638880124327007,-0.20169243093050085,-0.1115155612416201,0.7116913080506542,0.5564972450827511,0.3820859765450134,-0.06702395436608401,-0.01743190059429105,-0.3165876717356977,0.4072086214375889,0.19365987051020167,-0.18894250166911264,0.591185703987135,0.6179826979990372,0.0659908137265148,-0.225056075048341,0.5550184771766047,-0.1768956418849132,0.7621153249390632,0.3729836081198471,0.5857787231924959,0.6979423651692767,0.6534623015202916,-0.1707500697700984,0.7672646181713806,-0.03478916602807446,0.46794976467880695,0.5674547708630464,0.81382483820071,0.6523706536946269,0.6718496623810097,0.40648110046751584,0.6875411423236715,-0.20538852568065286,0.425666198462103,0.5578510126743743,0.5222470732176138,-0.020297709699061448,0.018348506978109514,-0.2513983037313216,0.7517176638918289,-0.12325458887918729,-0.153206303953267,0.768066304864007,0.6529027930404772,0.684326414238257,0.5186537540900621,0.6990250482504676,0.5606913588286117,0.003051549798663792,0.3907408253739799,0.1253652264861972
SN_pr_L,0.6047305451265736,0.2014497256896716,0.1795062863198551,0.5036997375214323,-0.13201987130803194,0.33408048648116395,0.5261888845774948,0.6119832034168723,1.0,-0.07333388262687492,0.3338089409974564,0.5156090907283831,0.14145928900571927,0.18065871929119853,0.18291539102993554,-0.07399692666387879,0.6185795114410491,-0.016084711785127177,-0.28437285608975027,-0.05353999024043608,0.7693715695666923,0.776847217123525,0.7653866288572887,0.37542878875622426,0.40755931869461604,0.19728981042786986,0.43256660846030376,0.675205425907907,0.6342560906232622,0.011506438285991849,0.6877925210623503,0.41145578464942256,0.8366394810447942,0.6662747212286347,-0.06611220499162042,-0.06333217316910203,0.6938338830905958,0.6471464042750179,0.17517442838718733,0.07209414095414413,-0.010630048398493729,0.17600690314138773,0.5584980250703064,0.5992791147196381,-0.05541779368229485,0.19067578592688067,0.26873794249190214,0.4775167074453953,0.7231253895503825,0.40656762955280445,0.20925313125621364,0.06860390284232708,0.6492045161703064,0.545474561004195,0.1446496885233619,0.1470713929221261,0.453269108425316,0.06009518887041147,0.3345480797415655,0.6537726565239748,0.7505297024098961,0.7267476793357528,0.0,0.390638322446937,-0.037609592628908235,0.7034741557945848,0.35974799436482596,0.5164014794705316,0.22060379957277995,0.0017899202393429636,0.18673865469145345,0.6106297109964056,0.4183790036821705,0.2683716315556774,-0.015496210855918381,-0.03374748244126995,-0.10081659865400867,0.42735951872315114,-0.06943128541932271,-0.10108888866184425,0.7210521199961771,0.5893126228022485,0.1945699473366363,-0.19521817775256445,0.5933523516099589,-0.03946268523134989,0.7550355821042788,-0.04844681190988261,0.7807899326081076,0.6313657032616032,0.4308163419222787,-0.01997166904169976,0.4720838883097505,-0.2120696589172579,0.17841318257177774,0.6417209501936139,0.7061122827575986,0.8041153874091139,0.6391813990175383,0.3473248460574168,0.5583706058473134,0.2402493037844316,0.4110100194044473,0.5799416351210872,0.32113977233830476,0.024063502666268673,-0.336689854963483,-0.024979412425570738,0.7632282991873706,-0.22351108945705214,-0.2085177194133762,0.7017626450889826,0.31849731651486096,0.5929987511057522,0.23966147273436553,0.6924717641953557,0.3150413395541071,0.11545009123562128,-0.0251205496133886,-0.028838266216347063
Vermis_8,0.14809256156539202,-0.26226963749572096,-0.12057404727847411,0.01660548255995029,0.1267061307384029,-0.48867815741553916,-0.09424834411707508,-0.21244312575536295,-0.07333388262687492,1.0,0.27600195285653184,0.11065275789643438,-0.15913200016564338,-0.32410314073019375,0.29074610087210323,0.2703618050966526,0.05559292121719827,-0.13038077993712052,-0.06406335609363405,-0.010219633637977735,-0.021112790805489792,-0.05826533063548523,-0.11468411364379331,-0.12989449328003258,-0.3510215561778208,-0.2965143383925701,0.19102252399727776,-0.25908209568615126,-0.1468974288010103,-0.012767969361919887,0.13511556831974697,-0.3551785008940715,-0.21027750120369312,-0.1826941139395072,-0.27963472401875966,-0.26971603846362624,0.10225344781648983,-0.27022861795162323,-0.05860417549634457,0.13925019588501936,0.22198777677784348,0.10772854827577968,-0.20261006852516955,-0.10249931788573861,-0.06222560033509363,-0.3694774979296976,-0.2627690383553458,-0.19207815910592638,-0.013350150895564126,-0.058929083979989166,-0.04957177652963383,-0.19253313317836346,-0.19686805179072117,-0.02517907800611965,0.3592560262793473,0.08387290071138769,0.20594823285856714,0.31447906473942117,-0.2764389215871648,0.10311115099679732,-0.25747009866542986,0.08892594682378585,0.0,0.2269652320957005,-0.20713631609718985,-0.14895507944473274,0.1943717529602665,0.10499640650376177,-0.3748664606781977,0.14140331626363556,0.04248010634811082,-0.01656924720450587,-0.1693936344414677,-0.012962137943357786,-0.11157252601851657,0.12399139990535925,0.045051224679094865,-0.2019102124403436,-0.09779737777843714,0.19343413368579135,0.063147620986326,0.03911100810412529,0.09161437641828732,-0.05569105174838029,-0.028989726026855202,0.3356956231954736,-0.19222196814858297,-0.1466520931499501,0.035764960648735515,0.07517313428169468,-0.1631134181991581,0.15098552958310843,-0.29298555159570105,0.13486204795570741,-0.02430113645287452,-0.290719227790122,-0.23610966485497756,-0.11982458807233766,-0.12490247211292597,-0.012371940659425986,-0.0003296612173030846,0.33852242701234936,0.03523004611999437,0.09733535367148813,0.05093721211247615,0.1319094772921698,-0.13072111581937784,0.0748536581714994,-0.03397892872800297,0.2803645428056204,0.10244523810481337,0.01174603017085608,-0.07501069251233243,0.05385230468426847,-0.03716436113212685,0.031577461260545586,-0.14615104762735884,0.419118524653332,-0.20997191184593186,0.12373117599227723
