,Cerebellum_Crus1_L,Cerebellum_8_L,Thal_PuM_R,Precuneus_L,Vermis_8,Frontal_Inf_Orb_2_R,Rectus_R,Cerebellum_3_L,ACC_pre_L,Thal_LP_R,Cerebellum_4_5_L,Cerebellum_Crus1_R,ACC_pre_R,Thal_IL_R,Thal_IL_L,Parietal_Inf_L,Cingulate_Post_R,Temporal_Mid_L,Cingulate_Mid_R,ParaHippocampal_L,Frontal_Inf_Tri_R,Lingual_R,Cingulate_Mid_L,Pallidum_R,Cerebellum_7b_L,Hippocampus_L,Temporal_Sup_R,SN_pr_R,Thal_LGN_R,Occipital_Inf_R,Occipital_Inf_L,Occipital_Sup_L,Raphe_D,Amygdala_L,Frontal_Med_Orb_L,OFCpost_R,Fusiform_R,Frontal_Sup_2_L,Thal_VL_R,Thal_PuM_L,Cerebellum_6_L,ACC_sub_L,Olfactory_R,VTA_L,OFCant_R,Thal_PuA_R,Cuneus_R,N_Acc_L,Thal_AV_L,Red_N_R,Temporal_Pole_Sup_L,Calcarine_L,Temporal_Mid_R,Vermis_9,Vermis_3,N_Acc_R,Heschl_R,Thal_LGN_L,OFCant_L,Temporal_Pole_Mid_L,OFCpost_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Angular_R,Temporal_Pole_Sup_R,Thal_PuA_L,Occipital_Sup_R,ParaHippocampal_R,Thal_PuL_R,ACC_sup_R,Calcarine_R,Thal_PuL_L,OFClat_L,LC_L,Postcentral_L,Rolandic_Oper_L,Heschl_L,Thal_LP_L,Lingual_L,Temporal_Inf_R,SupraMarginal_R,Thal_VA_L,Supp_Motor_Area_L,Thal_VA_R,SupraMarginal_L,Cerebellum_9_R,ACC_sub_R,Vermis_10,Cerebellum_10_L,Cerebellum_7b_R,Vermis_1_2,Vermis_6,Frontal_Inf_Tri_L,Frontal_Med_Orb_R,Precentral_L,SN_pc_L,LC_R,Thal_MGN_R,SN_pc_R,Parietal_Sup_R
Hippocampus_L,0.022859676731001477,-0.09794686073445542,0.03380241486552046,0.2323452167353042,-0.09629936341796004,0.45866168562034404,0.2731719093219297,0.15823370760755076,0.2830762956237258,0.16957753473582501,0.4869650639588696,-0.09661278147991641,0.18578345816254221,-0.1546142011161587,0.17233141832210758,-0.12013787610943383,0.406350882983464,-0.07135120817657999,0.22548133748549268,0.8534145409549074,0.5755265506878985,0.31578749903565095,0.3424364967905817,0.1744303281854761,-0.20167771462232353,1.0,0.1728387853252746,0.20041744952221696,0.4931206389880653,-0.06337515479714957,0.04827950379546806,0.048690121162897726,0.16399246820691382,0.756710878189717,0.09657229257762329,0.16124837661313837,0.6538288432104794,0.6008125749749883,-0.10142964075500271,0.6546616346271915,-0.03824802392895045,0.23571763188218098,0.46153014799794595,0.35637825583023786,0.29358406675457505,-0.016191846187838383,-0.04045456674598143,0.4349233425941054,-0.11315076634101112,0.3214309433466085,0.05161391642607653,0.10539912839907654,0.521380614819347,-0.36426312110378245,0.5540432739199646,0.2478417138593586,0.6933294763479128,0.23860515948417335,0.18639797375783473,0.1891684023150742,0.440378607410196,0.14142242423179735,0.3826242530588477,0.09282155905095854,0.5774052143891487,0.28226317014131624,-0.08342138066342293,0.7499642822382404,0.04194516179415581,0.2902804754559151,-0.033650843478732304,0.06860586856268684,0.005887873236322717,0.1235111109401917,0.001633128573702857,0.33489701081237044,0.14424833566970957,0.6575415534152725,0.4442222433208822,0.5956941500846211,0.1106077072791006,0.19116038882125477,0.16015609314622295,-0.030963457534885323,0.13133172077288946,0.11227251600720972,0.06765931565347968,0.32330056829712933,-0.10248332151097639,-0.07052030660249177,0.5151922141629325,-0.23619564546368066,0.22894235381685288,0.311905969122861,0.21551423816603035,0.4585370611497674,0.360515146096388,0.19557696198166682,0.30330610714619477,0.08403201631055257
Temporal_Sup_R,-0.10659491394279146,0.2472355783509002,0.2906238992042858,0.36426455460497076,-0.002577825398877029,0.32013693256175474,-0.20604821931933617,0.20884793033511623,-0.04853911148203996,0.3257285384644125,0.24625904773465723,0.12613530958032965,-0.16331788021493326,0.1061879714532219,0.017996049871396094,0.05194278457581747,0.5222939762939425,-0.07836355724695489,0.22830647909175264,0.06670472521079042,0.21594757579880883,0.3842925708698246,0.11549322309745506,0.09848526063616965,-0.17596370657393337,0.1728387853252746,1.0,0.39788355557978666,0.28120496782667753,-0.04456916305057631,-0.04517125320886626,0.01890850724131009,0.24331652990193875,-0.011656147823542356,-0.18069923880936217,0.15428709397445253,0.31958891001913725,-0.05618579606448794,0.28799527223271726,0.029951308336848014,0.11614242526433964,-0.17060402439589728,-0.015591961577536626,0.24765686002608953,-0.1575127056507051,-0.01800217411350499,-0.07104117289775574,-0.04415219810214754,0.4332584946255905,-0.07775610813937874,-0.1929390203903539,0.328107350149925,0.5299176768645338,0.08317547486620164,0.19016280107696287,0.18036293088119235,0.4012693264604832,0.12742333831129285,-0.0574692500492032,-0.2442419462379067,0.22903923182457833,0.29142040932867425,0.0559324665825288,-0.06213463851519439,0.20859676029175794,0.1842931897705662,-0.12279944163487928,0.3679916953212483,0.5737089977793678,0.07029152222075163,0.35765383558577246,0.410375779159815,-0.008533183273162246,0.03977325998377334,0.01574143182808797,0.14572073631339472,0.4598745583994102,-0.017242732140374962,0.19260380865075977,0.23046390685187848,0.6200149283191727,0.24106477015522765,0.07035544477177753,0.17899670158660203,0.15797902900527755,0.016102525635207757,0.07301345946074843,0.056746307830506895,0.3151888087069077,-0.0930932700129736,-0.012790461032477687,-0.03595327000401561,-0.13514043820611898,-0.18539865024469276,-0.040798216994574976,0.21195168245735468,0.37576484751541483,0.34766697926787443,0.04703514999697386,0.11611049083655435
SN_pr_R,0.21637808373083836,0.529558418818756,0.20530399976252076,0.6082034702583081,0.15809184438265145,0.046387783353961085,-0.21418242113141928,0.16708587106056907,0.2586812933224065,0.4177018221708648,0.5049155382215713,0.02876764481089372,-0.228037069679711,0.099429623348358,-0.096323794954621,-0.10343146939896325,0.3635419964753651,0.07648871902306723,0.508246135038442,0.25248680694848896,0.05825815442104378,0.5131015219692385,0.5332676372088665,0.31071627882737196,0.12885765765858553,0.20041744952221696,0.39788355557978666,1.0,0.2786973549071821,0.1768263150086338,0.030775054379858054,0.07733834601088531,0.17626861434710273,0.21122441754517698,-0.2078686260864256,0.5271994327944988,0.30301050749769043,-0.0785794498379606,0.09251235647900645,-0.03637228907220352,0.38642533421917113,-0.14601448596144567,-0.1495595796769049,0.2788293046985949,-0.20446445672468494,0.056493450098750175,-0.12669519797951465,0.10685037520774848,0.3459051471151602,-0.22540102273303828,0.012272538232102968,0.5017844718705793,0.2939744262723068,0.0035153216032092626,0.3363647407415126,0.34589249226903573,0.29018083814794216,0.0847468524962802,-0.15371474824643103,-0.35893406418664286,0.24315601142306284,0.43098281607468536,0.02662589529398913,0.14680829232984438,-0.07261144830561483,0.06416497966381202,-0.33870025738386944,0.32480447362014975,0.3499186512266451,-0.09720055969887231,0.5376808836079334,0.22535775447367265,-0.1291422088137893,0.19068713358784878,-0.09968443892929843,0.38847602738894893,0.29235649304018513,-0.012698993547692616,0.6109049930046566,0.12488349745064369,0.36702897780539556,0.2532049049493836,0.3078114141656531,0.06587039243748075,0.19515530708154671,0.0951956980518292,0.33228306722133294,0.17743702929059796,0.4769778171880284,-0.33980939207474753,0.04164432732611745,-0.046366582606721767,-0.21980099092420216,-0.33089588790564567,0.21723172588665696,0.051090418826084213,0.31691515089090666,0.31577102790491507,-0.17118036422657126,0.11125097657800605
Thal_LGN_R,-0.09443967317235592,-0.12424109179112033,0.38410879894680694,0.21197093265246342,-0.10879097352677738,0.2810975985683393,0.127097863487462,-0.029641481086566106,0.15578284989229277,0.07591708280277404,0.16628862111283554,-0.11514392401040734,0.08147204095422851,0.1210538490627061,0.24613719887387664,-0.012364093609844523,0.533823511513208,-0.22152727208868994,0.008813438289795845,0.4210130408893958,0.2502401237204219,0.21179654590809488,0.061191442393895325,-0.00021120926942495445,-0.15752721980680487,0.4931206389880653,0.28120496782667753,0.2786973549071821,1.0,-0.020363381539960455,-0.03887252952204585,0.036395372909415934,-0.019922522665768706,0.3343578282569664,0.14416072113067618,0.048078707974674485,0.2327311560064727,0.3209307063446864,0.19562688042266949,0.33874405816629327,-0.0654968604201453,-0.058020263669548086,0.28377013889872765,0.311847648884205,0.08873342750606049,0.2855702065741511,0.11687690146266141,0.277338989854217,0.011488345727447316,0.3058175503051231,-0.09191571474654038,0.08228010577335444,0.312580838028944,-0.2774372443083851,0.3572899172396386,0.13301061887096502,0.5193668579795284,0.19491658061364572,0.05662677697465869,0.017455979100660535,0.17956842348091648,0.12031906332450075,0.0339065727505214,-0.03751964351816258,0.3084872683725331,0.05375831450495731,-0.06507854090108285,0.3908177182346809,0.4347769215373055,0.03959457367807393,-0.06877933525490457,0.13197970639430825,-0.05805346978532103,-0.034307662564846964,0.03880075545243221,0.16077532336365555,0.29115185878289834,0.3378839346571938,0.33663081223325075,0.2841134941833675,0.0896901909632171,0.19037680943386778,0.10238148649037954,0.14794403162250505,-0.03457192312035526,-0.04554784478462123,-0.02046985710259471,0.12831339012979326,0.07288385186899903,-0.1141144871294828,0.24512184668054787,-0.1905627615238374,0.04662859625264535,0.17708603629255676,0.09597867832614478,0.48888689725173706,0.22986887073807374,0.5336064263424034,0.20309264459325066,-0.04053163677664932
Occipital_Inf_R,0.176405598924693,0.27783541664661987,0.005621248898082847,0.1416532641361469,0.2980857022673697,-0.056498524617291955,0.013953493008365339,-0.007674697761529556,-0.007195488809828806,0.02140419952628072,0.14588798999699487,-0.13002548877777956,-0.0973999663551633,0.02380575787489512,-0.32068585854063797,-0.08801297803822418,-0.05800611972764881,0.17893218987532591,0.09163799117371786,-0.07905195809733816,0.01833696724804426,0.17420554255944498,0.16191507081732842,0.10216016031025885,0.21122697122589437,-0.06337515479714957,-0.04456916305057631,0.1768263150086338,-0.020363381539960455,1.0,-0.02696374474864962,-0.08010072232340984,0.09652669422507378,0.11102976097400676,0.10754288880575481,-0.0031741714375409847,-0.0987355882592723,-0.0398692477853413,-0.023971799353427987,-0.15048850905230904,0.20189128472088233,-0.06517837403098872,-0.013442947936650422,-0.013598232215580985,0.08436162125677826,-0.029229931359363404,0.017773114581156293,0.14617699535234874,0.043759844468119855,-0.21888762098401307,0.1798395248802321,-0.027342344819299855,0.07440408278937517,0.12749702521560533,-0.013338683951549466,0.028510424813720504,-0.1322655060715567,-0.3122094379532541,0.11183675999561017,0.11065000076063405,0.0344768933955888,0.11365436078038524,-0.009968914196182092,0.07205615121882807,-0.00788093946348873,-0.2177173681722051,-0.21557642426965407,-0.05690441712941928,-0.044302075732712255,-0.24988691077211286,0.23311382325207433,0.006657333357928436,0.184584145005402,0.19651561999969538,-0.1192081998142156,0.05846756208233315,0.03557810083534469,-0.20830494967178143,0.19757613490535533,-0.07946014278470531,0.16329312740706847,-0.050862562850847934,0.05162070627949374,0.11340411570282523,-0.20438582522270712,-0.011741861758455202,0.2768694670975121,0.022021998190039287,0.09567469385118885,-0.07810401027836308,0.012117416551629645,-0.05382620600557587,-0.019945476746422663,0.05925671520713694,-0.07872795216301921,-0.047062905605593175,-0.021601687970582362,0.09901599411701288,-0.02196010174775085,-0.07366191698492669
Occipital_Inf_L,-0.027176276261544653,-0.056085912492530206,-0.13518663331122285,-0.05049511505045329,0.00967594675399543,0.049523475811694806,0.05333117733014565,-0.0823439260863499,-0.02025349168757291,-0.006785710588316229,-0.04272483629917256,-0.00627535265547274,0.06505215996489322,0.013608155715887395,-0.1044679545661539,0.00024855688482267247,0.02565535973630327,-0.11745728874678768,-0.00879185496466075,0.07181014483760566,0.03176069729821692,-0.04550006803882447,0.042273642135460116,-0.05322851206481013,-0.09126703743107052,0.04827950379546806,-0.04517125320886626,0.030775054379858054,-0.03887252952204585,-0.02696374474864962,1.0,-0.017072095697796073,0.12390909303241916,0.06864933944670243,0.0927201456368586,-0.08217577915203297,0.06951561384886942,0.06873042388687779,-0.03947343051976148,0.05641230859445073,-0.12836224144582495,0.08250808822930339,-0.030990727222277536,-0.07767127282095293,0.05337615261293793,-0.06400316007472409,-0.08611654348788329,-0.011832750185600883,-0.045484413367800014,0.00985210073083102,-0.03780781261815388,-0.06780128394088547,-0.024256433068505553,-0.09436236701787662,-0.02278183378166802,-0.029341168489436152,0.02584468578649747,0.07149623829154297,0.02054731172726795,0.03305564579622582,0.0016566776442261586,0.05573727123309075,-0.06890038116837392,0.08934616477337877,-0.021758657396285522,-0.00020239846944718974,-0.05712142403331699,0.11717578137715702,-0.04971633371880204,0.0010012724727390264,-0.05185297258444416,-0.09304367718654763,-0.12130644862813669,-0.14819638759021506,0.0016565064055400725,0.06368346983821155,-0.01710331467255926,0.09313098909042403,-0.001800939585979146,0.10980406364631734,0.06962765091915608,0.03540643677185945,0.07509114161364548,0.01342301303715095,0.12576516872021523,0.0115576148920162,-0.05739036761183255,-0.0024918976193323405,0.08749424807188338,-0.05577596911123824,0.005174971296062016,-0.13249342335637074,0.011714867967997067,0.08736308563329734,0.053951657504179074,0.007838580257509975,0.014867592853983631,-0.2083104313017391,0.025109306412878618,-0.1512826780926169
Occipital_Sup_L,-0.1552140535076991,0.0883423439968482,0.15486578630348843,0.02716978840949325,-0.17109030036349177,-0.09079086917804559,-0.1311086002263685,0.07717816949269511,0.047024974336574425,0.3222443670442893,-0.10096000003604753,0.5046309326649868,0.04506771969383346,0.01755832260132814,0.5198740309567637,0.5312185929397095,-0.24805855996608303,-0.11195834345345665,-0.04009820697924287,-0.038694316120866996,0.001806301940527931,-0.0892889611991509,0.03019585595434066,0.23033949819792288,0.03775980764907246,0.048690121162897726,0.01890850724131009,0.07733834601088531,0.036395372909415934,-0.08010072232340984,-0.017072095697796073,1.0,0.07201946198159563,-0.20950117168643606,-0.08157196359392516,0.11580797628997594,0.07859109033912229,-0.08782328935463259,-0.09053544544377289,0.11977625870973464,0.11123801553359874,-0.08332786463743665,-0.15174375406209425,0.2657812945326755,-0.020884669913557415,0.0962807382803806,0.3275953106268486,0.015387903652910333,0.38676425398389874,0.1160587396185974,-0.09973731910026283,0.319408540592539,0.07612669381867133,0.2651762141134092,-0.2147800898560812,0.007118279845421704,0.008221307892809424,0.40340892072636253,0.09455741701740171,-0.3080104327482248,0.33637060256600854,-0.23994422370676805,0.1084217589461548,0.1898831065506628,-0.004627603753932523,0.2961884918328128,0.49678940937871374,0.0412858095728061,0.22291638367687913,0.16060435408305646,0.08437879479186283,0.049182754194324385,-0.24952237359528498,-0.03776962069419542,0.5847237724549078,0.08911186058150723,0.12139844534515333,-0.08778643093737067,0.11543665045262616,0.019229964391870562,-0.1352968213154186,-0.03887612530633519,0.0012320119082548252,-0.1046423105069327,0.09740883488237438,-0.36645302095471793,0.14521343856918886,-0.2600966192239942,0.13082837297096342,0.12686610943744617,-0.328671271257135,0.3947439831825359,-0.09089388976396394,-0.19020060519096463,0.28976200809334507,-0.06447598666519146,0.12153720845325283,-0.06558044915630248,-0.29483210988956504,-0.345669639634373
Raphe_D,0.039254637822014014,-0.046579514415724166,0.03688334462917176,0.3442645924265267,0.13607573791511518,0.09103746984679288,0.030121459048084574,0.5845397607334776,-0.11080051211273409,0.1515637814700335,0.1875076434758152,0.009642313541615417,0.2940757128639973,0.18727070709688226,0.09142682087658621,0.1277296108141997,0.17087555363961632,-0.12633769486183188,0.4321463615717747,0.1431809277443777,0.09492451921220897,0.24963115312057818,0.3637356783062696,0.24201821127530507,0.017541717233223786,0.16399246820691382,0.24331652990193875,0.17626861434710273,-0.019922522665768706,0.09652669422507378,0.12390909303241916,0.07201946198159563,1.0,0.0642533352137983,-0.10651304985645621,0.31129908548975294,0.3533795083020278,0.13646422367290698,0.047122626170378205,-0.04021115288617467,0.012069557397152394,0.05625040713004606,0.0516045707710766,-0.1515247637098204,-0.16530294494377876,-0.12317115682657534,-0.13134859767530294,0.06334715736094254,0.3922819558680315,0.11279365832686568,-0.40956844805029075,0.365970373027854,0.23066121572755113,-0.29151121391801477,-0.005503165996145221,0.21817434724503085,0.15478573516719338,-0.010656534089588107,-0.20315749999778332,0.08453482096336354,0.015578456308548832,0.4323436306595943,0.0822111403545986,0.1119708439660025,0.06771883254196462,0.2146756185085074,-0.10138714053930002,0.2138422548510643,0.1459359730684659,0.37154102939593603,0.38237291678414514,-0.19346968922369676,-0.301053349224986,0.005003167401420346,0.09488331594200922,0.3225427289316432,0.0373769370140823,0.12193029935229253,0.18265160999150568,0.20083468634197477,0.38991061320386194,0.22796274683388384,0.38449151968686496,0.1370256839215783,0.3278257756471167,0.007105083268427164,-0.00868973922969225,-0.12240012656944295,0.3877163335353466,0.14918274594578818,0.0050915658679666275,-0.16409936374550105,-0.03936517363259217,-0.18958015426109087,0.3626101281836702,-0.0865167390088655,0.15515532322548695,-0.0213233228474753,0.1603771442947796,-0.0015338542408624945
Amygdala_L,0.12540784353373433,-0.09634980039598777,-0.05964809661649467,0.19181448993513828,0.08219056603712029,0.3923552755792402,0.39705161400808303,0.07163807784055393,0.40433688983937655,0.0410298256384401,0.5307365665467857,-0.4294513040776122,0.0841617700921976,-0.10042807296289816,-0.1206335547617817,-0.37206791574373954,0.35084395453317113,0.1329587098002647,0.21667153141111253,0.7653982280625146,0.4506021429272729,0.31613332542031125,0.36530099130682636,0.19706223611555465,-0.16062198717791706,0.756710878189717,-0.011656147823542356,0.21122441754517698,0.3343578282569664,0.11102976097400676,0.06864933944670243,-0.20950117168643606,0.0642533352137983,1.0,0.1363722535307361,0.16147819434484884,0.5058566702048902,0.5740620918670826,-0.004027322352728539,0.511777222006383,-0.02776137482642536,0.3104124510301512,0.5357379830937266,0.22254323449512514,0.38432315152249397,-0.01881541948746346,-0.17654939316670779,0.5091772118067901,-0.27323641944556365,0.12186493134420398,0.25593730845569057,-0.05985807374669322,0.23915557249076558,-0.4840961198918471,0.5804533346556939,0.2363067544908816,0.4793900731170065,-0.03897705265952143,0.21715917175092314,0.4253511061663589,0.2705400841977542,0.27288050329204655,0.23852949910356935,0.0674476497142947,0.3753416552193567,0.013686870610374336,-0.34855709550255554,0.65393477038014,-0.09084801427675414,0.11788874666092994,-0.012702176714752583,0.009002771894308165,0.1871565131418403,0.14338515435682794,-0.31922736768149623,0.260297492008327,0.07968214360615122,0.5149577010113224,0.3718720028843537,0.39183448557670025,0.07475301759511992,0.25213006846355895,0.2188192826713952,0.09447234520591895,0.04201935354832347,0.29827713263415545,0.15058056785024396,0.42519611540628055,-0.15314127942422665,-0.17171674783914595,0.5870823119243784,-0.4286549801678137,0.26037834224241396,0.40215445495347807,0.08699649837715644,0.34841578173571536,0.18119217394826143,0.263670533770054,0.3079189437263667,0.23591285522226185
Frontal_Med_Orb_L,-0.08226339503331138,-0.264206748785557,0.20337590703924843,-0.364679770333399,0.04527918981186791,0.2615402443103138,0.31892516330984216,-0.19784693017261684,0.2024379971043657,-0.1784233656150229,-0.16399621781136278,-0.21702536107822284,0.33446233238957274,0.20876702243467593,0.09463863803989085,-0.07198629357141499,0.01057214762548381,-0.17064675088858994,-0.16161979536713678,0.1620309631330211,0.25073991745549673,-0.1337933045004574,-0.1856229887005576,-0.17745324207418375,0.13641769461828634,0.09657229257762329,-0.18069923880936217,-0.2078686260864256,0.14416072113067618,0.10754288880575481,0.0927201456368586,-0.08157196359392516,-0.10651304985645621,0.1363722535307361,1.0,-0.08482384791800626,0.021713615148364156,0.31440661885199395,0.24632281466447944,0.18642155361419355,-0.30038363258796186,0.19591798241117792,0.34821737763040206,-0.11509431762206698,0.13349291975964678,0.33846040564061025,0.1876697604860313,0.1311654308580869,-0.40167045577601973,0.21420179240407194,0.027230731118216465,-0.4248640704280468,-0.035794301375565,-0.19733566971204353,0.15360204010110487,0.048518052021003,-0.0040851258236511276,0.07067597330763503,0.045837116347459,0.3148348376359792,-0.027983759680808525,-0.132607968958264,0.18721157787453999,-0.061476591575740154,0.3173527849347116,-0.1275109554547122,0.12132630194049027,0.13832051846461096,0.05566790840664652,0.09927988962585486,-0.41048063669731316,0.03771409079584273,0.17679980116835325,-0.07370716140330208,-0.05237599314643831,-0.18542053533353686,0.10755705464052039,0.12873649694653855,-0.2439035526531623,0.0819300887382571,-0.27259182531002174,-0.11745564397304419,-0.18599679389124232,0.22961350314523987,-0.08851960688274019,-0.0816121712039864,-0.21100000992620205,-0.013753234121281176,-0.2555326691321149,0.08916168870917492,0.1038574566595608,-0.22714677192171168,0.15763301307922184,0.5651104946099267,-0.17979464213325586,0.26374710956901426,0.013143396218500325,0.18536649230312616,0.30054933493966957,-0.1898525673607713
OFCpost_R,0.32938226019689143,0.1841290066548894,0.17126806674720937,0.18823513684473908,0.15914341446592858,-0.11211991584158194,0.14912946060448284,0.31916118808485117,0.350299113236331,0.3452416054152317,0.27301571198656677,-0.018821713988501174,-0.005737010589051624,0.2539126918130115,0.18839789938810872,-0.12271025173436256,0.06239167534824263,0.10506761052186248,0.44962923425540313,0.2799813067661105,0.029245388889852363,0.08492442760086463,0.3022164221456675,0.4085375502161004,0.342820027509726,0.16124837661313837,0.15428709397445253,0.5271994327944988,0.048078707974674485,-0.0031741714375409847,-0.08217577915203297,0.11580797628997594,0.31129908548975294,0.16147819434484884,-0.08482384791800626,1.0,0.33282913054723995,-0.13650767581419146,0.17314785988752646,0.10143694885537624,0.18955764524323535,0.22932091503566387,0.15620251286036743,0.005571680968963758,-0.20172985497737378,0.07633027342724652,0.04854782923020149,0.08074233185294981,0.16860859447500498,-0.14030929832225267,0.019468327067526034,0.21259333055572727,0.11833967989947156,-0.12064401092121929,0.1905446664124564,0.43963679802100125,0.15259321016244864,0.1301694208360455,-0.2327902794263724,0.03333360521355347,0.3119418202692856,0.1733706598102831,0.18121111557297345,0.11035160881700706,0.01011701559121933,0.14434751641065066,-0.09492478505193337,0.2814605082988255,0.14278870832232538,0.22557780252674542,0.19276757422109128,0.026791475513705747,-0.054012605885416815,0.0739958796448713,-0.019552800801057774,0.07253846349184229,0.05594672765758839,-0.03876180487610321,0.16892790398404972,0.11722360699170158,0.10040924916241224,0.03066507022546123,0.13398065946123155,0.25560347111036724,0.06802636259392765,0.03430959117219617,0.12604667046052853,0.10092433900594086,0.21556718312073211,-0.026568679895786127,-0.013699051473338908,0.04230128835067455,-0.1493526645381782,-0.2561547953573064,0.1347444409681048,-0.12418734571377195,0.15496859856206566,0.24505060018607172,0.04968707921519259,0.06051171641186304
Fusiform_R,0.12460975526203111,0.08802147770247741,0.21040331914648525,0.36161107147476496,0.04618751538967941,0.41705384376222665,0.3387788405026991,0.5248181012780406,0.41535123295678855,0.2748935978153716,0.7009581998244663,0.1996823366881966,0.2962288277925488,0.16096400744054715,0.2316599140084296,0.002975617085336217,0.16976270500572016,0.035713632211452066,0.23375997793066344,0.7461079388223021,0.38000740905591934,0.40047233199842813,0.25220322027649633,0.41680324280915904,-0.1185972737637976,0.6538288432104794,0.31958891001913725,0.30301050749769043,0.2327311560064727,-0.0987355882592723,0.06951561384886942,0.07859109033912229,0.3533795083020278,0.5058566702048902,0.021713615148364156,0.33282913054723995,1.0,0.3541457746062476,0.20407096888785733,0.4267360702551801,0.2008350182120055,0.25786963033932836,0.40659832215359804,0.22380252188075572,0.2111836502951915,0.08370887823923452,-0.0007860838067074185,0.322963473295977,0.10644251334871768,0.2330462300660938,0.05025880349341355,0.28897540998282173,0.5444866362238998,-0.19451068310259303,0.4781098929297819,0.46083944664904714,0.5452552873502196,0.23982248595188577,0.15560771141521165,0.0762191444356359,0.5797183397602446,0.09401232604299085,0.27793964594910714,0.1008179837528649,0.5189339340705634,0.28532373096051655,-0.03310609045791098,0.8099800005125953,0.13374459525347054,0.42788458978780025,0.22376620882867074,0.19482663959048166,0.038696091035648875,0.046594879680871525,0.02942766909719252,0.16173705273320269,0.12492950650163245,0.4589427088473104,0.41200168035656165,0.6351871687569078,0.21154200478657734,0.14673485917497384,0.037861441280759196,0.2357022939367468,0.14429884497389253,0.18648619024686636,-0.01708483291445355,0.45034570309655936,0.10890816674227606,0.11904053417199247,0.39965074887683616,-0.03293003951301772,-0.018698578287005566,0.13646380115869738,0.12380356352802856,0.2148521872145504,0.3052109604441174,0.2853305221155018,0.2416349251852011,0.06816387234515253
Frontal_Sup_2_L,-0.06307998150615346,-0.34934197229378616,0.08346059391594778,0.01824192365311377,-0.07585258772103246,0.5383053318656643,0.3379311465235701,0.06002257286682842,0.23138119470255483,-0.029134988805987933,0.1835581590110201,-0.2512352426917299,0.4612031818431835,0.055988269217228194,0.0923984576557304,-0.09705731518987339,0.2545117060643981,-0.26434667138400253,0.18943371504129847,0.5246471408266674,0.5059394997323158,0.21249112623133307,0.22675155949271314,-0.022860915537250438,-0.14753385863016757,0.6008125749749883,-0.05618579606448794,-0.0785794498379606,0.3209307063446864,-0.0398692477853413,0.06873042388687779,-0.08782328935463259,0.13646422367290698,0.5740620918670826,0.31440661885199395,-0.13650767581419146,0.3541457746062476,1.0,0.09528326191496347,0.4050467440085036,-0.2961376251019655,0.2229445708168409,0.550014317767987,0.12181912084082036,0.31584601154227715,0.12416124611289307,-0.09850579161452842,0.4439046276434404,-0.19492964013461034,0.4598152779753961,-0.16061161140382735,-0.09356958450284256,0.09988721310818831,-0.4225978540414099,0.36214722389616916,0.15136974413687318,0.38418130048383337,0.1586340874859694,0.1496392888946896,0.19118724640076865,0.16910401328438399,0.2794081869954276,0.30779257870552157,-0.062220873544861076,0.3992172846345052,0.16093323281264046,-0.023315995962220944,0.48359252314514467,0.051052012653240705,0.35487246989068977,-0.15762352549035782,-0.01408943856495828,-0.013205039864656367,-0.19579507261909002,-0.03954614805364,0.29798642259129965,0.12840048548853664,0.5286804776877371,0.11565023683901117,0.2559869748982858,-0.11887843320275943,0.3207733924351557,0.3638800333797477,0.053903841058806884,0.17210422908130335,0.20476324317207908,-0.0682719206371419,0.030927128774969104,-0.08218469072579276,0.016957252933016115,0.3636151918733849,-0.4388519593707182,0.49032359054062064,0.5176801525101284,0.3641788891031431,0.44876505151224294,0.16707564485099888,0.1648453226941608,0.3553144650728473,0.045014808784055935
