,Frontal_Inf_Orb_2_R,Raphe_D,Insula_L,Frontal_Mid_2_R,Temporal_Mid_L,Precentral_L,Fusiform_L,Thal_PuL_R,Precuneus_R,Thal_MGN_R,Raphe_M,Vermis_6,ACC_pre_L,Parietal_Inf_L,Heschl_L,Thal_MDl_R,Cuneus_L,Insula_R,Thal_VPL_L,Frontal_Sup_2_L,Cerebellum_9_L,Lingual_L,Temporal_Inf_L,Putamen_R,Thal_LP_L,Thal_PuA_R,Frontal_Med_Orb_L,Cerebellum_Crus2_R,Thal_MGN_L,Temporal_Sup_L,SN_pr_L,Rolandic_Oper_L,Calcarine_L,Lingual_R,Thal_LGN_L,SN_pc_L,Temporal_Mid_R,Thal_LGN_R,Thal_PuA_L,Precuneus_L,SupraMarginal_L,SN_pr_R,N_Acc_L,Cuneus_R,Occipital_Inf_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Fusiform_R,Heschl_R,ACC_pre_R,Supp_Motor_Area_R,Cingulate_Post_R,Thal_AV_L,Thal_VPL_R,OFCmed_L,Cerebellum_Crus1_R,Hippocampus_L,Thal_VA_L,Thal_PuM_L,VTA_R,Postcentral_L,Thal_MDm_R,Olfactory_R,LC_R,OFCant_L,Vermis_4_5,Parietal_Sup_L,OFClat_R,OFCmed_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Parietal_Inf_R,Cingulate_Post_L,ACC_sub_L,Frontal_Inf_Tri_R,Temporal_Sup_R,LC_L,SupraMarginal_R,VTA_L,Frontal_Inf_Oper_L,Cerebellum_9_R,Frontal_Inf_Oper_R,OFClat_L,Caudate_R,N_Acc_R
Raphe_M,0.189058044069825,0.17464395589583004,0.28778199275529404,0.3126748846497609,-0.07519843858308052,0.04569171311364052,0.2293561101779471,-0.04909950362281005,0.07865365265825512,0.021306550085723616,1.0,-0.03721935553813918,-0.03348071423257152,0.11401386645285007,0.008696952374195642,-0.04940299318682068,-0.0841331370745783,0.12674263762150742,-0.07992066679378286,0.210722563785101,0.043364980817419976,0.1510750689424438,0.19709799121751026,0.16445295468737717,0.2974566742490576,-0.10275689308125545,-0.033033201772899604,0.050755779485291606,-0.09485962929325849,-0.13847335457425358,0.37429713967809414,0.02502238433891999,0.11838779336674168,0.29274988779412203,0.11718008860160949,0.2543516476567795,0.3527382550697748,0.20552692290404778,0.029478675144038968,0.06459810410836261,0.026531233524575714,0.026432215620970968,0.26281872178748117,-0.003426932826107875,0.02344518196536165,0.1610728561545213,-0.07274085599099414,0.35377603991752155,0.3783205438123749,0.026292849844527618,0.11647536096174643,0.31230934666952825,0.07604782736861891,-0.04107232184513184,-0.004409115499915404,0.062765945584895,0.42829731821207534,-0.07018971208554282,0.22916698344423583,0.3044124108971883,0.07602027799085023,0.035822329264096585,0.30270950184375417,0.3885456789468271,0.23092115821222112,0.2583614181255893,0.11335319778827481,0.384849849935932,-0.0089270506576364,0.10115464381794897,-0.005660026910880504,0.09132293311455923,0.09357941355121281,0.14047845080186808,0.2033732475166966,0.24763864204584876,-0.01566621962771522,0.17230364928157824,0.34882755281275857,-0.010177051686158518,0.09403023872600813,0.14365189120499947,-0.039691219507416074,0.29124151589316966,0.23179921441681275
Vermis_6,-0.16648988352417401,-0.16409936374550105,-0.17460079991797225,-0.32137698104234025,0.22500725524161327,-0.15480381665155596,0.10902725722815229,0.007313555337547854,-0.035642930397057584,-0.0010802797183421997,-0.03721935553813918,1.0,-0.09335078792844194,0.3078117387795485,-0.10939635819479951,-0.06594049355239595,-0.2340454446909468,-0.18641209553678384,0.13396534570698868,-0.4388519593707182,0.44423643301495475,0.1568998686092498,-0.33215902965832644,0.04145757291771439,-0.34187134457117374,0.13202878581433639,-0.22714677192171168,0.4468284364236771,-0.24940108565791916,0.024393065322372974,-0.20440267789932062,-0.2405364313975111,0.31683978316736183,0.10505038711047672,-0.026092212542548805,-0.12752335466220066,0.19077365098971524,-0.1905627615238374,-0.04335906691392004,0.0964405599363391,-0.2749780262560905,-0.046366582606721767,-0.07693191514642403,0.30943558586878916,-0.13249342335637074,-0.14940232206559162,0.23462002074945945,-0.03293003951301772,-0.26690430699725637,-0.12238112029396311,-0.4723176049467494,-0.3761694671903289,0.3245197782336243,-0.10989406036004372,-0.3305913642636456,0.7003528525490825,-0.23619564546368066,-0.38419339880934755,-0.2438876043996421,0.04782716938692748,0.365721718775772,0.0876289723206942,-0.3840707299761493,-0.19118939958882597,0.13293825155601335,0.2160182575763042,-0.01740768368609404,0.11913504507007183,-0.18328507729418808,-0.028908445949103915,-0.512338178371812,0.26125445898044364,-0.08377103235759097,-0.33593731963604456,-0.2229017455516161,-0.03595327000401561,0.09726263914491243,-0.20506030930539504,0.24500443838026595,-0.02660604555402688,-0.2125088208759366,-0.07525116528077094,0.06376554755318457,-0.16066400610033008,-0.11518236883637917
ACC_pre_L,0.1202171949442797,-0.11080051211273409,0.22225124252106226,0.17198948210850282,0.30196124914809247,0.04122413344773191,0.28504332949945416,0.00504399591862681,-0.009291978283709592,0.24877638923777592,-0.03348071423257152,-0.09335078792844194,1.0,-0.20055103739102,0.030985933570637548,0.296989981577288,0.2091519698291539,0.45995957955536326,0.12428146026817538,0.23138119470255483,0.12494988155372488,0.1804512177839256,0.1993970095994,0.31288470398871365,0.12156753348120414,0.1644407767134901,0.2024379971043657,0.0366987754591667,0.26590369561042954,0.17490737161173506,0.0716525352529729,0.03149492633870894,0.08403272283200415,0.03424618403312077,0.1655968732496619,0.0157940006153567,-0.016352405734340297,0.15578284989229277,0.07765183564007849,0.05978224796654274,0.05431052320088696,0.2586812933224065,0.22521103776097934,0.024237024121996707,-0.02025349168757291,0.08176375234564252,0.3309851168198452,0.41535123295678855,0.20970719925732942,0.1239936563326299,-0.14544549620948932,-0.034992763261115015,-0.06720803988570996,0.22677268857942154,0.3590728977896428,-0.04496775420907724,0.2830762956237258,0.21048569904506567,0.36703407531292687,-0.05794257706339399,-0.052117711257974715,0.40672253347155485,0.3529951447913459,0.07476366880742237,0.10072640318591854,0.1344873348561732,0.035668998894850486,0.11988162833254906,0.24678728537159703,0.6095172002542945,0.18780403496031953,-0.08675987176816975,0.005489410494960223,0.2339683361640011,0.1272003039171315,-0.04853911148203996,-0.0012062854912731956,-0.2510144997939845,0.13732694387256056,0.12864934560379665,0.2372092388510445,0.2108372486131467,0.28332819876145937,0.48924424451074616,0.38018737975833966
Parietal_Inf_L,-0.0947629988763436,0.1277296108141997,-0.10631702872956938,-0.16605079141930756,-0.30997869317172794,0.32304495067457534,-0.165222624700848,0.17030302870219832,-0.22194232395392738,-0.24749285487430203,0.11401386645285007,0.3078117387795485,-0.20055103739102,1.0,0.07296743726064497,-0.16581236107854191,-0.4409074664852078,-0.0860455047172304,-0.2355354558720038,-0.09705731518987339,-0.2141134181513973,0.033147635093995056,-0.2996683146903144,0.24878305535477574,-0.18408399297871458,0.016276287049263174,-0.07198629357141499,0.41185008430299586,-0.2145949275395601,-0.2369268105267584,0.206665187742325,0.0664904661822873,0.35969892266831904,-0.02696560256772643,0.294555397240153,-0.03858968470477282,-0.022917274100054015,-0.012364093609844523,0.19124160302352275,-0.027256409818058915,0.12959361863994626,-0.10343146939896325,0.0016557270382685449,0.3431323433384513,0.00024855688482267247,-0.046441756075528105,-0.3485783078674759,0.002975617085336217,-0.03733983051502627,0.14512077686493044,-0.1307357168321324,-0.19979807692936258,0.45818018900599206,-0.1938681517667533,-0.4549304039110598,0.5465944236096583,-0.12013787610943383,-0.07904413397668124,-0.18383384801169467,0.09474025459996133,0.6348410748961923,-0.0661621777253294,-0.17827374604773955,0.08602179605437896,0.14797592299955728,0.023376645107083704,-0.05844159694660134,0.23491857328591967,-0.23323129005037022,-0.09459628736462695,-0.3902330978001231,0.5858617525635906,-0.11551907160294989,-0.2344942476366809,-0.06368126530638736,0.05194278457581747,-0.2449554687829878,-0.05514006935542624,0.3168593444207345,0.2821816703112333,-0.39423680105164477,0.013466984203088915,-0.3559356800195584,-0.03506425940141033,-0.07028214592738942
Heschl_L,0.08547555525392636,0.0373769370140823,0.2481575583042189,0.15709347697793813,-0.09387486071125703,-0.020855930884721544,0.11539391017673979,0.48058167235618593,0.29809958209913945,0.3130797489717812,0.008696952374195642,-0.10939635819479951,0.030985933570637548,0.07296743726064497,1.0,0.1348816472247766,0.07430244948469387,0.1267378662492078,0.17193399316729904,0.12840048548853664,-0.17841733832884374,0.15223411379191965,0.02543965236967637,0.08774955022686803,0.0072812783522039366,0.11480893088531696,0.10755705464052039,-0.10667111765042718,-0.04593861408633423,0.18361453780733997,0.12504288914492567,0.24031485562489893,0.10553343785369584,0.22925098379765488,0.062333431411988965,0.11455762658369344,0.1401554967454017,0.29115185878289834,0.061947081941699685,0.16473895225178264,0.13436406906288592,0.29235649304018513,-0.12524287652100935,0.05847696555435287,-0.01710331467255926,0.1504821658087417,-0.04360436906077166,0.12492950650163245,0.2655311637165545,-0.03580646558597935,0.16778119011074563,0.4271866565442699,0.19901192583735686,0.35687660171723906,-0.03686985880035564,-0.06304543194185634,0.14424833566970957,0.18157783116323906,0.042871311703639524,0.08239132184098609,-0.02940338278663621,0.18210191925597488,-0.10631807557053989,0.21488266900126465,-0.19284717932213072,0.25279548030786103,-0.04695042065598736,-0.20078582677865106,-0.19890309755629343,0.18153131755793284,-0.12189341341195938,0.11752768035667296,0.1203215396521159,-0.10858777225147498,0.08560531170213506,0.4598745583994102,0.04054796909099291,0.22514863333110896,0.12539500392312358,-0.10379638442001275,-0.031940379015965144,-0.061859942802205775,0.01654921086837688,0.19865510584189333,0.08835748758756677
Thal_MDl_R,0.08803231069157927,0.14164953623962073,0.15928738797052372,-0.16336724425283375,-0.005590241141548726,-0.09066118388378923,-0.034025407153860834,0.3322301354308592,0.03779873997210937,0.49508756991967867,-0.04940299318682068,-0.06594049355239595,0.296989981577288,-0.16581236107854191,0.1348816472247766,1.0,-0.05176010364858542,0.3280971043435828,0.35952800049986083,0.1912721662863826,0.18334310192507194,-0.13644380605865777,0.01698026690473483,0.18629752561947505,-0.03955273621061901,0.6221222074774216,0.1845699863505982,-0.03883467011222062,0.3058610771069179,0.007840865784589689,0.021675538246309908,-0.2558154944713721,-0.0324145173422243,-0.011843419074035069,0.16239246749684633,0.026684588068130236,0.11214258168567634,0.15246018099637676,0.26805527452969735,-0.022591192731608332,0.13085017359859327,0.20332369567310887,0.06865882394917207,0.0082235276947996,-0.017299680821419066,-0.11236130610226659,0.06218695261959369,0.2976721110698225,-0.05957630986011692,0.11428227003010212,-0.03349115158814608,0.002229696254627978,0.03169676472474978,0.6736714548592375,0.2894415940376024,0.060331761731100185,0.0678356365242307,0.07559393133945808,0.12281975051437408,-0.018216543241115327,-0.02491233989591858,0.7746550919922793,0.23312351843121018,0.2812435479455317,-0.023446799908197043,0.01945060526597286,0.09088426687555688,0.06658651557107559,0.3132653855417865,0.18337327916167626,0.1761443932606249,-0.02524359803541198,-0.07199133290447755,0.19566384804972622,-0.008283109746886789,0.19428995694180917,-0.09918158735952037,-0.2558773386147364,-0.1069241061869679,-0.0598030682191558,0.1370434294846137,0.09364656193601788,0.11602200975714064,0.39206349726301515,0.2495598348907667
Cuneus_L,0.10715933613867161,-0.09309702620000065,0.13776186264627657,0.13460706500978895,0.20967276400400459,-0.1173826751536691,0.25741132464233224,-0.23248415681972517,0.17118807463546062,0.029728470354797292,-0.0841331370745783,-0.2340454446909468,0.2091519698291539,-0.4409074664852078,0.07430244948469387,-0.05176010364858542,1.0,0.14002958214197658,0.05909534857929719,0.12574760298736204,0.07694363363227238,0.17486422181666655,0.28345263255987196,-0.10645985031773564,0.15380129218541147,-0.04589388700352834,0.06840892849827274,-0.2607051111396874,0.15176307488336493,0.24234195637551217,-0.005386412174601853,0.14223153735790425,-0.15238273483163287,0.12715473794977136,-0.11444282178196029,0.036815443780221835,0.07860740407254192,0.07618516266345267,-0.1407834933007211,0.13830067391391684,0.04356563629664521,0.2199201419303236,0.1317752454931601,-0.26889701349147954,-0.055154777654028916,0.11379263649945479,0.3509254688807222,0.06922551643939542,0.1012480233076678,-0.0880755616378353,0.07821094031023697,0.1515692348815262,-0.2997672650371403,0.003667941468302977,0.2944478373013838,-0.36347466708740594,0.2597074781583834,0.11624558006895287,0.18715103950698211,-0.04867748396543705,-0.361027619509845,-0.0957850267728619,0.10464375992608013,0.07482150664420494,-0.007474067785891113,0.10752521057960066,0.06469886477896607,-0.09681688077822234,0.11769089853327365,0.25957693325337616,0.25816350191307774,-0.24251742099744972,0.19993621518261812,0.15522569146039078,0.07045276613613065,-0.09235921007050833,0.19951137019202866,0.05249715689354052,-0.06542175628315569,-0.14353661816856053,0.2103463777046514,-0.0466915712743811,0.21739339236500702,0.08192760468935598,0.1450539961625837
Insula_R,0.5988869376170223,-0.015898825412527455,0.723048791703559,0.45283562032114294,0.05598982732680585,0.15909220616370096,0.4610288504050441,0.26058227634698267,0.1077364180195522,0.409575157826944,0.12674263762150742,-0.18641209553678384,0.45995957955536326,-0.0860455047172304,0.1267378662492078,0.3280971043435828,0.14002958214197658,1.0,0.27695879377987137,0.5407116983094242,-0.08532032514763405,0.23953518591185008,0.4159693484549114,0.5408590791664121,0.33890513149133045,0.27359894853164773,0.16631201240825863,-0.22882689266402167,0.1562511785133536,0.36211231857229637,0.5139567998204472,0.20515619066608046,0.07003428837395298,0.23132776829558913,0.36611940269597804,0.4775734721007317,0.2797417213846715,0.332240212892158,0.293303774270458,0.17579821575852492,0.11622834837379308,0.19122696283253976,0.35750382658915314,0.014367684783048954,-0.06292667709449551,0.10932991779605021,0.2036194701713387,0.5318197113273333,0.4582507755274985,0.1331299387643188,-0.056681303546325064,0.05936721721268322,-0.041961319436509444,0.3497767288895077,0.24123974776186408,0.02774746262445225,0.6158854884323093,0.4216692431916524,0.5760725346283396,0.4251519012331103,0.066343273744877,0.45870241607424783,0.4594680350459046,0.3348475762463802,0.2364498907742923,0.22783121591167474,0.026580160404578352,0.23574856155899848,0.26650535944233256,0.44203390440604146,0.2798751744402389,0.04411215017629182,0.06900389283349016,0.15734746964924817,0.6835284175479341,0.2606215934697915,0.035087244992001505,-0.11660622476986478,0.3580054094681321,0.4098708003014327,0.09101295648401282,0.5809643147255188,0.21649450807032802,0.5042884376761084,0.1922320008471423
Thal_VPL_L,0.28884279032027327,-0.0061653207727358226,0.31017813026442126,-0.008123272067804077,0.2725434880119294,-0.4545064882103275,0.10642009599204572,0.13488881842549216,0.04388577400845934,0.3157433817681997,-0.07992066679378286,0.13396534570698868,0.12428146026817538,-0.2355354558720038,0.17193399316729904,0.35952800049986083,0.05909534857929719,0.27695879377987137,1.0,-0.014832633469296648,0.38811768687221965,-0.1026107713223373,-0.08837968458520888,0.25157954056294124,-0.06368516687666192,0.2810712591578495,0.13895788433185427,-0.03352453372268913,0.29542869762651314,0.30541874385552237,-0.051599270278302106,-0.2555959247757882,-0.1696936290360424,0.005068387074544095,-0.058285050584635414,0.13422601688381078,0.16046854029346003,0.022770368430477934,0.15987365866473421,-0.020068495806143716,-0.16163453494804222,-0.10989937960895071,-0.05316892090178778,-0.031776738968740885,-0.07198270966124509,-0.2482430286501189,0.3838647620474865,0.2517761849456622,-0.04666729381599662,0.028863147199028712,-0.2802348279469862,-0.08023043210321283,0.013165364729187693,0.38655939358637675,0.2840677536295217,0.006563644545852089,0.06357306537897495,0.03980796834944543,0.26758340570374334,-0.0018977598978252436,-0.10680873592575597,0.3385027574336702,0.13764882254914856,0.14031538556277245,0.04686555889729416,0.05670022854994495,-0.23243794774867885,-0.004965990562983033,0.21902656552328872,0.1859216701629139,0.2597395967691225,-0.12367537265737624,-0.1881563323613554,0.10426031684343859,0.12225664367350542,0.16464308987396964,0.2581190316294283,-0.05018763678996274,-0.09416598221845665,-0.19335281472520904,0.04365439108451958,0.12258231585070768,0.45320497476277277,0.2273037256336979,0.08601724931639004
Frontal_Sup_2_L,0.5383053318656643,0.13646422367290698,0.5041728526946274,0.4022655613595959,-0.26434667138400253,0.3641788891031431,0.14288847944269767,0.051052012653240705,0.08683201531621638,0.1648453226941608,0.210722563785101,-0.4388519593707182,0.23138119470255483,-0.09705731518987339,0.12840048548853664,0.1912721662863826,0.12574760298736204,0.5407116983094242,-0.014832633469296648,1.0,-0.12864877677175926,0.11565023683901117,0.5528648776572045,0.21125068437935268,0.5286804776877371,0.12416124611289307,0.31440661885199395,-0.30512574803473896,0.21061301899836773,0.18257187570298752,0.3844274616379328,0.29798642259129965,-0.09356958450284256,0.21249112623133307,0.1586340874859694,0.44876505151224294,0.09988721310818831,0.3209307063446864,0.16093323281264046,0.01824192365311377,0.17210422908130335,-0.0785794498379606,0.4439046276434404,-0.09850579161452842,0.06873042388687779,0.22675155949271314,-0.16061161140382735,0.3541457746062476,0.38418130048383337,0.4612031818431835,0.2794081869954276,0.2545117060643981,-0.19492964013461034,0.16239106702075387,0.10869219981635009,-0.2512352426917299,0.6008125749749883,0.3207733924351557,0.4050467440085036,0.35641716880964236,-0.03954614805364,0.12994420580253696,0.550014317767987,0.16707564485099888,0.1496392888946896,0.06631930715836404,0.1370751320453694,0.18919961116269404,0.42513121971035117,0.2946127868773364,0.4384971275610283,0.044403806123261655,0.1957780928632493,0.2229445708168409,0.5059394997323158,-0.05618579606448794,-0.19579507261909002,-0.11887843320275943,0.12181912084082036,0.36338058061260003,0.20476324317207908,0.30779257870552157,-0.013205039864656367,0.29876657372064713,0.15136974413687318
Cerebellum_9_L,-0.05213025748431624,-0.14969262917348014,-0.04515650994621926,-0.16597212207342438,0.3478606506786732,-0.4404649719485791,0.06137665419134542,-0.2923033952008497,-0.11253346511036234,0.0957495973814532,0.043364980817419976,0.44423643301495475,0.12494988155372488,-0.2141134181513973,-0.17841733832884374,0.18334310192507194,0.07694363363227238,-0.08532032514763405,0.38811768687221965,-0.12864877677175926,1.0,-0.14804014527503803,-0.060091490067609804,-0.039352575139468486,-0.04859405457352078,0.21989138366128758,0.16488135549246813,0.2908995535912829,0.3286045734103319,0.11246271719850102,-0.34747769142534124,-0.43079906638247173,-0.18117164049133905,-0.1155616023393427,-0.1954528147855994,-0.10965479619962962,0.1679540226317656,-0.14496054358473326,-0.11201179751009598,-0.11856953760687569,-0.3249910970547018,-0.2490081402098541,-0.024349192536358134,0.11585526995630137,-0.11546170564056302,-0.32046437822328266,0.4401051524533131,0.14254290187803964,-0.1827603615035224,0.23852039426405028,-0.43899826518332113,-0.3054293230587487,-0.18372038047914696,0.042308301187952736,0.336045184374341,0.17880753166493552,-0.04645902769037403,-0.3970732391767652,0.010220912862988592,-0.1485282009520478,-0.1031673982542843,0.10232230020212439,0.07785711801666716,-0.16990002856401124,0.013066174039889732,-0.07112695226420138,-0.11906738103304687,0.058676801671681704,0.3007684022608711,0.21576122407699636,0.18882529573233292,-0.12963234156431813,-0.2616439441277642,0.2146596174719324,-0.20336645071454218,-0.20318674632927183,0.16638751976319435,-0.24043527238149057,-0.23527971431819827,-0.24379518159121882,0.13325255878479977,-0.05280727057321317,0.42968982756775254,0.045567592291845586,0.12915901325981594
Lingual_L,0.20765852542438792,0.18265160999150568,0.12528352400316445,0.34169632355923196,0.2534424338696302,0.2833872770868409,0.641680585314411,0.10558942848009625,0.6159350422964034,0.1387240718331244,0.1510750689424438,0.1568998686092498,0.1804512177839256,0.033147635093995056,0.15223411379191965,-0.13644380605865777,0.17486422181666655,0.23953518591185008,-0.1026107713223373,0.11565023683901117,-0.14804014527503803,1.0,0.37402385250017595,0.027048419820734002,0.15899990660785487,-0.08539747221247454,-0.2439035526531623,-0.1498216176802313,-0.3224988644574914,0.37197569071216374,0.33294507844425086,0.5444783960243085,0.646383046063488,0.7300608500260972,-0.03460442181328157,0.18110684594445906,0.39283962099163966,0.33663081223325075,0.019939897384455542,0.8137667728964827,0.12751590326441187,0.6109049930046566,0.3084816144587339,-0.056078734695926384,-0.001800939585979146,0.5672820336366395,0.1591620241786023,0.41200168035656165,0.359372765149887,-0.06699340615787214,0.2823352381164631,0.24187287570435087,0.4088890584088135,0.03337575468283745,-0.21150038389703302,0.1748718139242287,0.4442222433208822,0.2732112613091575,0.04933305853881556,0.10632902521629695,0.03904741894250941,-0.007527185881139778,-0.16226472246187917,0.11019469983834278,0.06310326036412156,0.66268633575129,0.08811256198606109,0.041217472579681905,-0.08925617540110443,0.1553249733370541,-0.4218300304470008,0.08504493989167726,0.7505631202049157,-0.3356303667935546,0.17074414469276533,0.19260380865075977,0.2787254158326298,0.32551303020711986,0.45960655554611074,0.06502064643830144,0.009435822416463995,-0.017174486525776984,-0.0562568135601403,0.06994499561466003,0.0620370314983633
Temporal_Inf_L,0.3326305390884672,0.09069806985327312,0.3637767798688561,0.5093525204343652,0.029753094166514015,0.18009247325331593,0.5319849961420782,-0.07215416054411493,0.29824875721570043,0.2759443076217315,0.19709799121751026,-0.33215902965832644,0.1993970095994,-0.2996683146903144,0.02543965236967637,0.01698026690473483,0.28345263255987196,0.4159693484549114,-0.08837968458520888,0.5528648776572045,-0.060091490067609804,0.37402385250017595,1.0,0.05417217120848866,0.5371717936029118,0.08111189418794766,0.22257094581594658,-0.36076054283396486,0.10058740378107807,0.28101603493132493,0.32276814193168396,0.3348656618705752,-0.08071658258421506,0.4190735324840243,-0.06953057037764596,0.35199362112040233,0.2698595337491014,0.3347592817679082,-0.08761767277126867,0.23154952247231259,0.04323890072725886,0.1048729722473888,0.38211285959043495,-0.10874590853705425,0.010451239807969245,0.31436964166532766,0.09342437098245715,0.3246503129907881,0.4134986425082385,0.17298669273219872,0.26538008208705083,0.2972016873305477,-0.28547965543577236,0.13760026471469652,0.3043303244586351,-0.33033807230579076,0.5867902653851792,0.2694577045946945,0.3655367480423609,0.22700875470039408,-0.21228338828902635,0.05487439705393932,0.3950536742692986,0.0012331468107060787,0.1721327855109967,0.25707467602816214,0.0963990701066492,0.07348051100729801,0.3316127016823351,0.18487738430368297,0.3103095302105582,-0.1287420044419307,0.4005950939438599,0.08206945954131444,0.5129427337259873,-0.07557284312636586,0.1115454791345418,0.05954307403012001,0.1421634118189489,0.17500030733462896,0.16162033353274863,0.2504848054901455,0.025404482060694133,0.27707867828622795,0.039417141017873185
Putamen_R,0.337226444693744,-0.05135281752789395,0.4315174905227695,0.11086201110257762,0.08021288708547536,-0.05625313950185828,0.10991544332762852,0.2346344271522784,-0.1611503946977002,0.26430802062112807,0.16445295468737717,0.04145757291771439,0.31288470398871365,0.24878305535477574,0.08774955022686803,0.18629752561947505,-0.10645985031773564,0.5408590791664121,0.25157954056294124,0.21125068437935268,-0.039352575139468486,0.027048419820734002,0.05417217120848866,1.0,-0.02819111342522765,0.3030681718854959,0.15929175365996462,0.026415809704921803,0.04299221694296428,0.10574714788736528,0.24388738753851824,-0.17904107327871,0.06908970674917092,0.08198486826498103,0.2742366922101524,0.2791123320726991,0.14447442342551134,0.26484328410753816,0.19046267454130353,-0.08228453965428438,-0.11897625377003208,-0.1071629755581025,0.40914534633236554,0.2547542860798864,-0.09041356518334925,-0.1942268901854215,0.1782216935748116,0.27315057935594844,0.13211919122814178,0.2095286852323284,-0.29872465023262507,-0.00825651445616013,0.2078351290157841,0.3168323328115166,0.053312863240489373,0.19151092690558863,0.27760042579207284,0.1291981140418487,0.2749734169189746,0.3686889692066343,0.29058939950558743,0.30100507788549036,0.41168992539765165,0.2647991882871556,0.48016456132390856,0.018621228733990768,-0.14122704909444014,0.48709533331507443,0.26177358498901987,0.30514290581955605,0.0731083140933983,0.18252783302914213,-0.2726293473681129,-0.02838375519262174,0.24000352538284134,0.21783162287792718,-0.07199255575920303,-0.18597379915710952,0.3219242564863854,0.13866064752645205,-0.0987670630746633,0.2707784997271061,0.29416539454560836,0.5279067001837155,0.1902498144814844
Thal_LP_L,0.2856471491131732,0.12193029935229253,0.3743379379841605,0.6069829292084185,-0.23716343029655768,0.24363495900702453,0.39951457281950997,-0.05870580341347775,0.007358878995833212,0.04117182585802709,0.2974566742490576,-0.34187134457117374,0.12156753348120414,-0.18408399297871458,0.0072812783522039366,-0.03955273621061901,0.15380129218541147,0.33890513149133045,-0.06368516687666192,0.5286804776877371,-0.04859405457352078,0.15899990660785487,0.5371717936029118,-0.02819111342522765,1.0,-0.1809797042806811,0.12873649694653855,-0.13316480882576331,0.17123215008555973,-0.10613050916789331,0.26030550265964847,0.31668236922881704,-0.06763373895083857,0.042978864968147325,0.16273896424027787,0.2262173843472208,0.20638357229074675,0.3378839346571938,0.09808265361150562,0.070999445558573,0.16181694150890405,-0.012698993547692616,0.0615342003392901,-0.08097846627403177,0.09313098909042403,0.3230177486511452,-0.21868126168646118,0.4589427088473104,0.6652129862826918,0.3341356383357036,0.26108585249288346,0.3840330626826965,-0.31247200810349335,-0.09354613821718577,0.21072528642077037,-0.185538252721733,0.6575415534152725,0.1881416684790142,0.6143456236289087,0.08613380229106776,-0.09809733941913171,-0.003232926222547715,0.3066672608259791,0.1341005977824882,-0.11313125617964458,0.030133279420035672,0.059500925131642214,0.03560488446794827,0.16914792728697184,0.12749580474739677,0.37683158588544713,-0.07042595890585276,0.25872218745834435,0.26970531774973594,0.5319476899945446,-0.017242732140374962,0.035546372700524166,0.19163940991420927,-0.0064456634985620735,0.20481992823461792,0.14955251946629627,0.3881299313432142,-0.23711671849825905,0.2681033747714074,0.22199860282066444
Thal_PuA_R,0.10991292149962728,-0.12317115682657534,0.046102019700993736,-0.26534490588736775,-0.07160975035554995,-0.18710509901528752,-0.09559131679080862,0.36695234402749427,-0.16018122913549362,0.4741346486299789,-0.10275689308125545,0.13202878581433639,0.1644407767134901,0.016276287049263174,0.11480893088531696,0.6221222074774216,-0.04589388700352834,0.27359894853164773,0.2810712591578495,0.12416124611289307,0.21989138366128758,-0.08539747221247454,0.08111189418794766,0.3030681718854959,-0.1809797042806811,1.0,0.33846040564061025,0.007872583305995657,0.05384919823682778,0.023796805137362327,0.016587572475227425,-0.34036931729061376,-0.1131137346786056,-0.008265995542753536,0.19057218238270454,0.196344613934886,0.12213193440934803,0.2855702065741511,0.14748343553603668,-0.12190478377697672,-0.17596448807978876,0.056493450098750175,0.13342201402678913,0.21594359774291294,-0.06400316007472409,-0.309660314884073,0.18697027166363758,0.08370887823923452,-0.21167497332970753,0.10981203051861185,-0.24973354453166538,-0.2035492613931235,-0.049811966122760516,0.6506517117290306,0.2465677107344221,0.11360225203582562,-0.016191846187838383,-0.0769262679317121,0.013090507840753635,0.1516330578377178,0.12603028141778028,0.4738497879147042,0.2571228021479381,0.10990137705280131,0.14906244498589258,-0.027225081831669388,0.06289978076868795,0.07662634188859585,0.31898801872384447,0.07784923012686451,0.1217834772189229,0.11790321532124974,-0.1356478202480178,0.0036501530394704653,0.0027673516823125805,-0.01800217411350499,-0.10606760899152835,-0.4505456302410646,0.029121869112451255,-0.018741658426469618,-0.14207522555163338,0.05813411255794441,0.16229755803922602,0.25027795359553734,0.0009148097807331917
