,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
SN_pr_L,1.0,-0.229757757054403,0.3524756700243714,0.37220021080932064,0.13896786000148215,0.03867767685978561,-0.07804050195989887,0.005741052322312,0.46968467514835865,0.3224197369323337,0.1445832232629641,0.3514141981238018,-0.2738878011766738,0.17838378620358167,0.2730532904279514,0.12702460229199572,0.4190456526955966,0.28407106914080416,-0.14829375012201798,0.4577171807920432
Thal_MDl_R,-0.229757757054403,1.0,0.17087282247539376,0.4887585167639014,-0.2935663851285321,0.3372065469372505,0.35085904297527165,0.47728265650609975,0.2748157156751494,0.21653424483827483,0.6851547500757769,0.5680012812519009,0.3157622026684154,0.44072604868654475,0.06214051128550001,0.4147026115468937,0.5593729710621834,0.1035304999798025,0.1822992624641876,-0.030417744649024053
OFCpost_R,0.3524756700243714,0.17087282247539376,1.0,0.6138191246586144,0.35945105301066904,0.5305893094019556,0.11301258181629455,0.07380163193520536,0.40365602810723644,0.23475439405244133,0.3319903379155473,0.37633364801950286,0.02034883815930294,0.1816267814573259,0.7947063230227368,0.45865627879274445,0.29735445326961796,0.4243679644156095,0.06131282163651945,0.34118992660286396
Temporal_Sup_R,0.37220021080932064,0.4887585167639014,0.6138191246586144,1.0,0.10321244967992702,0.6408962238500457,0.3970606157855121,0.20733194859125523,0.5096119802772566,0.21818470715490418,0.6521515036738645,0.6500806924563707,0.0935304786727588,0.3599787567042638,0.5329201400769883,0.7156554746626187,0.6530005587028804,0.12255283828926947,0.27151315070269477,0.23337174474584177
OFClat_L,0.13896786000148215,-0.2935663851285321,0.35945105301066904,0.10321244967992702,1.0,0.3615256368058389,0.11844454703442965,-0.4870698431413819,-0.09646376579347704,-0.12754814383918256,-0.02556351913311473,-0.31393561338252035,0.055477706337709355,-0.36885776121767805,0.458567914724016,0.13410917608278597,-0.2283749373673745,0.0510136577117169,0.17893722418836838,0.07784886281347216
Heschl_R,0.03867767685978561,0.3372065469372505,0.5305893094019556,0.6408962238500457,0.3615256368058389,1.0,0.3582394779098401,-0.08410935941032761,0.07815011820298463,-0.08014225395642409,0.4548531155091052,0.18078120586390606,0.2379149956207905,0.07053788370863116,0.6495805053221458,0.5293453308063035,0.18123131898843234,0.1317412600018116,0.37703594376554705,0.012375643067194146
Cuneus_L,-0.07804050195989887,0.35085904297527165,0.11301258181629455,0.3970606157855121,0.11844454703442965,0.3582394779098401,1.0,-0.2652804198658573,-0.1982599422286204,-0.21561006944701677,0.39579111912733544,0.2112887887036927,0.3292822509824365,-0.040756170812643044,0.14329707500246017,0.3671491420669271,0.3701604780369013,-0.12943949956617667,0.284516810823187,-0.12521698331336079
Occipital_Inf_R,0.005741052322312,0.47728265650609975,0.07380163193520536,0.20733194859125523,-0.4870698431413819,-0.08410935941032761,-0.2652804198658573,1.0,0.6128235617329737,0.46137301549097764,0.12340076883735861,0.5572476582284858,-0.17865430477761368,0.6916957441411068,-0.15577478383873525,0.2200419671804221,0.31964076752697285,0.19083665412106798,-0.1991288675400473,0.19803798378161044
Temporal_Inf_R,0.46968467514835865,0.2748157156751494,0.40365602810723644,0.5096119802772566,-0.09646376579347704,0.07815011820298463,-0.1982599422286204,0.6128235617329737,1.0,0.6077658260380757,0.22716904518519287,0.5458820515317415,-0.18181707308053252,0.6228211681104006,0.22863867187260628,0.33557232381587465,0.38424588277315164,0.37794048227463495,-0.05006445988817446,0.4908594480402297
Vermis_8,0.3224197369323337,0.21653424483827483,0.23475439405244133,0.21818470715490418,-0.12754814383918256,-0.08014225395642409,-0.21561006944701677,0.46137301549097764,0.6077658260380757,1.0,0.08575982915864279,0.32299696717419607,0.001243961532746466,0.43252480189136333,-0.04976146863140208,0.12830659703292346,0.226707443432474,0.513317063134036,-0.21908200472385617,0.33439529810797297
Thal_AV_L,0.1445832232629641,0.6851547500757769,0.3319903379155473,0.6521515036738645,-0.02556351913311473,0.4548531155091052,0.39579111912733544,0.12340076883735861,0.22716904518519287,0.08575982915864279,1.0,0.5852032306346886,0.18324713088730538,0.1408413187044436,0.271915215320981,0.43354867663577196,0.7625164518638794,0.048414139994933124,0.22154073270374136,-0.028565211463817814
Thal_MGN_L,0.3514141981238018,0.5680012812519009,0.37633364801950286,0.6500806924563707,-0.31393561338252035,0.18078120586390606,0.2112887887036927,0.5572476582284858,0.5458820515317415,0.32299696717419607,0.5852032306346886,1.0,-0.2127061222980423,0.48431595710084424,0.12145860572478416,0.4029825323587348,0.8035495213949199,0.1892366498330677,-0.15732198886824214,0.23256225521085883
