,Precentral_R,Cingulate_Post_R,N_Acc_R,Paracentral_Lobule_L,Red_N_L,Thal_IL_L,Pallidum_R,Cerebellum_8_R,Thal_MGN_L,Thal_PuM_R,Occipital_Sup_L,Olfactory_L,Frontal_Med_Orb_L,Occipital_Inf_R,VTA_L,Thal_MDl_R,Thal_PuI_L,Thal_MDm_R,Thal_VA_L,ACC_pre_R,Cingulate_Mid_R,Cuneus_L,Cerebellum_Crus2_L,Temporal_Sup_L,Thal_LGN_R,Putamen_L,Thal_VL_L,Vermis_1_2,SN_pr_R,Thal_PuA_R,Caudate_R,Calcarine_R,Thal_VL_R,Temporal_Pole_Mid_L,OFCant_L,OFCant_R,OFCpost_L,Temporal_Inf_L,Thal_PuI_R,Angular_R,Vermis_8,Occipital_Mid_L,ACC_pre_L,Thal_LGN_L,Cerebellum_8_L,Cerebellum_9_L,Postcentral_L,Parietal_Inf_L,Heschl_L,ACC_sup_L,Cerebellum_4_5_R,Cerebellum_10_R,Cerebellum_7b_R,Occipital_Mid_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Insula_R,Hippocampus_L,Cerebellum_Crus1_R,ParaHippocampal_L,OFCpost_R,Cerebellum_6_L,Thal_PuL_R,Frontal_Med_Orb_R,Cerebellum_9_R,Cerebellum_3_R,Rolandic_Oper_R,Temporal_Inf_R,Caudate_L,Raphe_M,Frontal_Mid_2_L,SN_pr_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Fusiform_L,Calcarine_L,Thal_MDm_L,N_Acc_L,Frontal_Inf_Orb_2_R,Cerebellum_7b_L,Cerebellum_3_L,ACC_sup_R,Vermis_10,Frontal_Inf_Oper_L,ParaHippocampal_R,Red_N_R,Thal_PuL_L,Vermis_9,SN_pc_L,Thal_AV_L,Supp_Motor_Area_L,Thal_PuM_L,Cingulate_Post_L,Vermis_7,Occipital_Sup_R,Cerebellum_4_5_L,Thal_MGN_R,Vermis_4_5,Cerebellum_10_L,Rectus_L,Olfactory_R,Angular_L,Lingual_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Thal_VPL_R,Thal_AV_R,Temporal_Pole_Sup_L,Frontal_Sup_2_R,Frontal_Inf_Tri_L,Amygdala_L,Temporal_Sup_R,Postcentral_R,Fusiform_R,Thal_VPL_L,Thal_LP_L,Parietal_Sup_R,Thal_PuA_L,Thal_Re_L,Vermis_3,Insula_L,Paracentral_Lobule_R,Heschl_R,Supp_Motor_Area_R,Lingual_L,Rectus_R,Precentral_L,Cerebellum_Crus1_L,OFClat_L,SupraMarginal_R
Thal_PuA_R,0.5456342421095305,0.307719700039119,0.34698456863840743,0.519602137704442,-0.030275972807665908,0.38098463483680367,0.28593456902216646,0.04539512687001054,0.4554255147634785,0.5709789933220141,0.08239165683120935,0.2733624329455634,0.1422747390785081,-0.08093581718386333,0.13104343927203577,0.48716505522361625,0.5941981457605843,0.4929782484808787,0.3374012579033472,0.36977698515216484,0.5921145019913606,0.14681655955780987,-0.02068293679609986,0.580406203337038,0.6011341098948993,0.4837279106660269,0.6661179821250884,0.5965278242586843,0.49745599507303156,1.0,0.4413423767343377,0.259709561935676,0.634524192346295,-0.20984069098916572,0.19688927269179837,0.11925056272089792,0.056771344973440045,0.5226004516590645,0.462534250769554,0.21862337893356698,0.16873711871787236,0.04855224251999602,0.20485647825030415,0.5843245003781085,-0.01921725035660701,0.14531472220512123,0.5766970722820491,0.38539800616430164,0.46583699529140615,0.5281562236661153,0.35778835606876946,0.18100313519091576,0.13732128310832117,0.07584485382860492,0.4699825376809634,0.34854247020466045,0.3770105470300062,0.6992880721155234,-0.06485481936670719,0.5113738014827804,0.13930189227799625,0.2374002847117351,0.38244964669035725,0.08324583317234972,0.26427525007303815,0.2632139210230433,0.5514033047087871,0.18531335150048156,0.6072963710958007,0.18597505819471608,0.41970126723723494,0.29978496545403105,0.24993450656318028,0.30591237142639277,0.5778155187612305,0.21035796732353848,0.5790180296842816,0.2257439548332339,0.35876684295844746,-0.1447393800674502,0.28296519133892273,0.5948447180210242,0.08096379298078638,0.5101907977189217,0.4760867553907477,0.015926865614117987,0.17595040547186164,-0.022849142846896993,0.29325898448481397,0.21891009184586316,0.44270856236414147,0.5931473467408499,0.3743073276742708,-0.28553380241500576,-0.00041243175276604806,0.4440418326443579,0.5235848861845657,0.27751227046141336,0.19379288976685932,0.17492462836650563,0.22437630977273587,0.2229483052196072,0.40417109596520573,-0.036900213511584144,0.0263227067947831,0.6440184497601654,0.19544864796755534,0.05507048742021704,0.24897214428935815,0.5224668440905972,0.21415845725709373,0.3903744728038635,0.583638003344117,0.4303686782610184,0.5712959248729528,0.5953329516483238,0.4658476473052481,0.4862119692423647,0.018496629593853984,0.5349639562134905,0.5083036095787536,0.5783293000097148,0.09560010198108984,0.5492013739801341,0.4150870352709682,0.08326834043654555,0.5422202375731422,-0.035582369465297345,0.07624386098104345,0.42824482353091875
Caudate_R,0.5709180318826897,0.0709370817729686,0.39619175855925376,0.3427762986778134,-0.06428441698228618,0.6190566760400366,0.6566849837807374,-0.5684843081085256,0.35283436860031214,0.7003508628740786,-0.4089506845004819,0.761355817540781,-0.32443044106939894,0.0128198279913978,-0.5648343319478228,-0.1499663668149183,0.7055963514874634,0.33657430619724077,0.8113942563369192,0.8558065845659633,0.5979398981403949,-0.4319205174453801,0.20670294076134157,0.37476352012829983,0.5417892491709555,0.7801613405009293,0.6055462049706823,0.5918352712039936,0.49219358925308904,0.4413423767343377,1.0,-0.3108836841735216,0.31414244320834145,0.17377985017404796,0.6001083639664267,0.5844981442171712,0.2772944883991017,0.5262245873344542,0.5118053264122138,-0.43258607187850207,0.697198190131014,-0.2883751561321376,0.752326009544906,0.3442017485598923,-0.3828521577451748,-0.6015047618816739,0.46941483588599026,0.19658074661573557,0.2650965187063842,0.7409573255214315,-0.37298192744173697,-0.5825102742017793,0.28747757827664894,-0.5795302424291887,0.6627038853444799,0.8416613996044449,-0.19480919089741888,0.5475424399521843,-0.5348159932767148,0.7599674445033159,-0.18398505694968326,-0.5446615953915108,-0.17029858371288348,0.2539270996019625,-0.3355891450795842,0.8739001160821414,0.3535836992860931,-0.42748387584658337,0.6622021889980337,0.5201280032642064,0.891095214848258,0.8011964586928977,0.35871291073544853,0.7690559509898893,0.07931710637417941,-0.42209553240993275,0.3498220004437668,0.019581199786187414,0.7091978757804558,-0.4965980281133763,0.8515200927641297,0.6901284485855412,-0.6740841414721068,0.537839837475591,0.8203342024781416,-0.4221987440974037,-0.36897690775025666,0.6170042090811574,0.5589098193384858,0.6879190597274272,0.6214170926546208,0.47102362282497656,0.35224013587739084,-0.4672092036711748,-0.4148117421525517,-0.22222660563968077,0.3902401461616894,-0.4631082657348449,-0.49874267877530065,0.6794998339406485,0.7116746815892647,-0.3126311082364121,-0.33052707674877196,-0.49328056636910883,-0.3196048030158674,0.624517697011723,0.279290869975611,-0.6017159742265861,0.840520890144499,0.6838168968189223,0.8464298566310258,-0.2698466341569666,0.4434882405411359,-0.25011500533744746,0.43960487988282687,0.22955334861625779,0.37692385597129957,0.35816461118936194,0.010996766898248467,0.6628812768874492,0.11722909227856024,0.4968506222202268,0.7771217254688894,0.6897395011027798,-0.2631789377592764,0.5031910399981454,0.5140622556407474,-0.5946907279804307,0.581419726870563,0.03816241461338515
Calcarine_R,0.26301720722334293,0.6836479377283554,0.20544196695130088,0.5703342539400388,0.11725419044445445,-0.02745477408577903,-0.10699174040633674,0.6685740165269026,0.20577900940416066,0.140247974043715,0.644240991140267,-0.4260607049097325,0.49930301978198943,-0.09270682924001106,0.7033939488977733,0.6433755804879591,0.10659131098898778,0.39363558499039036,-0.3897062840848928,-0.3490111761660381,0.3823180505089529,0.8185925808846092,-0.1813643723757002,0.35504070655159886,0.008561253650771984,-0.11303512132657434,0.21336152634557912,0.15659537496219866,0.28349330371003817,0.259709561935676,-0.3108836841735216,1.0,0.558648799030035,-0.39965817882176424,-0.4644587001667555,-0.43410074029731116,-0.34516772905920823,0.024823636134099263,0.035773842703108884,0.8452228089626518,-0.5308235237210909,0.4808691062599235,-0.5520731946812414,0.27853008680882435,0.47378356552887957,0.7255172380559175,0.4322566963982956,0.6611602133889868,0.5185771985788461,0.0017036544996324437,0.7605720304226052,0.7385977593246486,-0.08132392807637405,0.7178683071323314,0.2271167267881388,-0.30472932432279787,0.653580966970721,0.2686405983163367,0.519243418403839,-0.2042184093581443,0.30551821312154526,0.810581321987498,0.7882458326250936,-0.3743007375885589,0.6719710995088383,-0.5033760916185234,0.34272292491642503,0.5913119083241062,0.26002510005109547,-0.2225276906291257,-0.2047501008286479,-0.27377105499134946,-0.14676103171724966,-0.3730134713895241,0.5597616951216424,0.8881840666518978,0.34697064639653413,0.31924657448695637,-0.19678862448416673,0.37958022267937264,-0.4821128989035672,0.05126878738967722,0.7383135665749886,0.3949830043676747,-0.27775455585068537,0.42165058073248185,0.703726342821496,-0.648104820435626,-0.011802279380610757,-0.40204549210385276,0.31177205526063084,0.36866879488243937,0.4644541411397178,0.24159463509471477,0.5598694796877152,0.7772406247765101,0.09830385005548763,0.7931763923600508,0.6977889194478303,-0.5490796464861691,-0.3875747561811383,0.7924756836346102,0.8359574826926656,0.4597287742766637,0.43497488208638113,0.2168162802182716,-0.0070022658268903415,0.6150575692355981,-0.3802426691952374,0.15235010179790198,-0.4754121961570617,0.8173861796189302,0.5135115456429682,0.67298309695115,0.45457562551515407,0.5945743600023211,0.38498732588366014,0.1560086587090984,0.034649508229359936,0.09554881398468458,0.47667552048493483,0.49542190533528574,-0.468255457700897,0.275788655797424,0.8822906246841962,-0.4697686899125469,0.39324054233245137,0.566950050105358,-0.5517260941800014,0.7720033067602438
Thal_VL_R,0.6157463423427545,0.5971190354999084,0.460910157837271,0.6930155296077245,0.1661193937489032,0.37450265443332736,0.41079803761437195,0.3654401835554372,0.44530283127569803,0.6551050312938546,0.3056492416312269,0.058387189132108205,0.3277843637209083,0.020744923720356467,0.3647823451619234,0.5968801543654827,0.4394640118814557,0.6976435075805794,0.27898598031604677,0.2127668163534529,0.6973607585173555,0.45144458418767425,-0.03642104695333015,0.5288802398835721,0.45108722829369835,0.3417476723008977,0.7274040380697184,0.5105338053034896,0.5680284404726513,0.634524192346295,0.31414244320834145,0.558648799030035,1.0,-0.19297202914803446,-0.0964445679865008,-0.07972542439301429,-0.03737336803115327,0.2611502970231956,0.4158041898854114,0.48886562900018893,-0.04601890663708808,0.2833025434261944,-0.06708860990256321,0.45694689293572666,0.3388965275491158,0.36166857669924607,0.6783690228895913,0.6207814179692325,0.6731106569580174,0.5813549670486177,0.5489143962481525,0.39762108128152207,0.01599928894020291,0.3419740515686143,0.5264860814091277,0.24295372968346365,0.6278020204626841,0.6816582733329792,0.20801146062977333,0.3105843058967026,0.2964048067504383,0.463180045124631,0.623265249664268,-0.1502303857642533,0.47179312349484287,0.04295727252364609,0.5756235920536551,0.35924096573453485,0.6877170484838212,0.10358428848543555,0.3034605809599113,0.19814863731750534,0.20114884351076426,0.08160921454408385,0.5621886139382986,0.5068843885115168,0.7142520176560513,0.4353236419941182,0.268138298687209,0.07120153200536068,0.058083854568887656,0.5591664665128544,0.3339378199603707,0.6376029715821736,0.24299208613772916,0.3300802034343796,0.48151827940662195,-0.24721510801653696,0.28558807027896527,0.022947214789302492,0.5894032020874501,0.7127576574609781,0.5788849271257493,-0.043064361624536744,0.23622413247488744,0.6408636670119977,0.42519607437687584,0.5232289740801896,0.3803036819276732,-0.1264928115120293,0.08259647499892478,0.4845464245766559,0.5824289113380229,0.13889672304064127,0.2609615059652581,0.7644198968586501,0.23629140921577968,0.25742092701009306,0.0847488492231303,0.5574307771140926,0.024872559864857244,0.6120796671364718,0.7465236626133833,0.5446778198676813,0.6496824098072326,0.7678885813586652,0.4698715772300338,0.4901394670355611,-0.1419899332996082,0.5069233317691979,0.6297713839566136,0.6939664633036022,0.0011085238776999825,0.6082254859996757,0.6276822960434565,-0.17091412608664802,0.657379508719479,0.2069938240968293,-0.18855763012071783,0.7159118602163258
Temporal_Pole_Mid_L,-0.051257699360874744,-0.2054448321496755,-0.037809090787900256,-0.2522995498674597,-0.011887344150339032,0.20178976645544353,0.08393858661603566,-0.2978434713543542,-0.03952158614168364,0.017173924349026454,-0.2100477545962748,0.2172830637871789,-0.17837331491983424,0.2107736081866214,-0.3413514960275363,-0.3763582298310944,-0.04388154153561926,0.007663166470359622,0.1482933750872866,0.17730913547317337,-0.0629756396051095,-0.29552669352503574,0.2160411176549734,-0.1886298337153618,0.1671864527786247,0.02048948590480045,-0.04336651448569215,0.05900509728200886,-0.1473524529623964,-0.20984069098916572,0.17377985017404796,-0.39965817882176424,-0.19297202914803446,1.0,0.1507891434172592,0.12580504339396012,0.2361740130080802,0.032480727132640594,0.05879809450672167,-0.31212064129986217,0.18242419987548286,-0.04304493843001204,0.16972949387335948,0.036028837749084136,-0.1185741040263504,-0.34220187016906567,-0.18754760027355508,-0.2498475559886464,-0.1633762823449165,0.10939510149496227,-0.23447276095685046,-0.4164494263727448,-0.23407530910916727,-0.35403760575560456,-0.13744029349009698,0.26196358807266357,-0.2678800401879542,0.003873701487401573,-0.16064549311764043,0.2358282843801735,-0.13376715808590436,-0.3713648757226177,-0.4273253152979547,0.20500039724439792,-0.3707579427937868,0.34447964545701426,-0.25288116044313136,-0.0028474491814398733,-0.10501729101997505,0.2501543734967605,0.13476857446732424,0.10757997299734338,0.053208105539653744,0.10352041890635909,-0.15897653585085242,-0.33291706922260017,-0.14908127102051263,-0.16672899820174147,0.06960563017391552,0.0527832560352921,0.33094098619050016,0.052580205872122,-0.3887822190805529,-0.24850479973142567,0.2669024932763358,-0.13203153074998514,-0.34586522598969455,0.32630795286448383,-0.016806901197816512,0.07008423100777494,-0.11595329528343427,-0.15107491219595998,-0.1802716504408384,0.020079761764420258,-0.1952652732624137,-0.2760831590292102,0.09303596156595366,-0.2861425531341659,-0.3610310037942452,0.3534248435470479,0.25754236140179215,-0.33530186495424413,-0.3178639957358105,0.038113053820230364,-0.13924461190439383,-0.004683225380241638,0.04659114242778163,-0.36520540056177336,0.23348474765239302,-0.1971606359021787,0.19047651424666792,-0.37257138109864446,-0.13664671723611668,-0.10870064799182126,-0.1454593530463288,-0.3305692361153697,0.022641616610759797,-0.012214598164260456,-0.01517048459540384,0.11301058408287547,-0.2287712664756,-0.18819376102389648,0.3681848460569377,-0.09543482391574327,-0.4226300318944723,0.35627971175931766,-0.2071933900118475,-0.21172607980528055,0.172963347639863,-0.3214476108509028
OFCant_L,0.33956729442862765,-0.1937120211703071,0.16234770910518867,0.06774009890039157,-0.22723055898152777,0.43044095013798805,0.34203821292582653,-0.6891756191783952,0.2473294339477621,0.33452289909314087,-0.4258104941482221,0.7000413294264428,-0.28916146597736664,-0.08079437733907834,-0.5618772266737212,-0.4383578897438215,0.3935267391453666,0.08093280542905415,0.6089528560464083,0.6870375197447777,0.26262684173568646,-0.6416959018453661,0.16383498059043283,0.3140507429774143,0.2994627199218651,0.7395214062214259,0.2777286776870518,0.37883298104559443,0.11705289663523474,0.19688927269179837,0.6001083639664267,-0.4644587001667555,-0.0964445679865008,0.1507891434172592,1.0,0.8258424463053587,0.6102019615350454,0.5310328004593107,0.2381044066927935,-0.6088884884838999,0.7026989071769412,-0.45923180482040676,0.8297003512214287,0.13216629162653312,-0.6255391612220571,-0.6467318074334928,0.2182460971191176,-0.09874160364175212,-0.07731696009931296,0.45227526404613116,-0.46153680601017777,-0.6433222675833822,0.41584539569627726,-0.7061470143597413,0.3823172036047837,0.6554298027052735,-0.3488227618772749,0.3058734246625684,-0.6776522178628733,0.6202601547770599,0.04294512318718042,-0.5971104743967157,-0.3802435997992521,0.4907369015521082,-0.46972959849129114,0.7517071155545114,0.2759821516507238,-0.4569736513707732,0.32170542938315655,0.3969553649576713,0.7150701160880307,0.5461336800414666,0.4379406410195389,0.8084589764818033,0.04803620616298096,-0.5780491915236748,-0.06883436199603347,-0.2029046870041434,0.707474368862459,-0.4889130450789041,0.7664975314957879,0.5251402385775623,-0.7299295535827997,0.1872561166362815,0.6731968612087189,-0.6145103220516035,-0.5242728975678572,0.7341895935609501,0.36708916691943116,0.7091243535920063,0.24756582487330112,0.14642722685962395,0.041725292940981,-0.4293927730976328,-0.45876963375619845,-0.4153760361610982,0.2680786139632171,-0.6082322016032038,-0.5565900819971403,0.7705474079422518,0.6407768864533209,-0.5564990316278655,-0.4512166193126723,-0.5064558242585734,-0.5394307717091854,0.30953674931007275,0.36040708866104326,-0.5133642344907084,0.7613151271419032,0.46544983307772003,0.6938886887387865,-0.419847188430802,0.07663542046004226,-0.34794393540253865,0.20983261442246656,-0.11307314272583467,0.1107797686783245,0.23308597698147573,0.07217827869391935,0.3772258048885548,-0.043375749050690096,0.2081315288678013,0.5304886338615269,0.3874026282755539,-0.4212809291428629,0.6079192526226996,0.26257576698558016,-0.711787403920884,0.9374657102038602,-0.2800317973877473
OFCant_R,0.3147875769174604,-0.1708740540548831,0.15768746618250506,0.09160839909065543,-0.2551822024805018,0.40898820263417973,0.3894337650693533,-0.6258403042176874,0.11830357113057623,0.26907985972113707,-0.46922798183130954,0.7103614638428737,-0.343440393300471,-0.087845670237183,-0.5131165172460346,-0.2991629784420789,0.2982274702327425,0.14661191302699825,0.5929601023473813,0.7300662033731051,0.25019784993056765,-0.5667057922387497,0.22459820860217075,0.1895565971565487,0.2552896023010012,0.6429935106133714,0.2011128820629175,0.3344412779316182,0.15109707780571258,0.11925056272089792,0.5844981442171712,-0.43410074029731116,-0.07972542439301429,0.12580504339396012,0.8258424463053587,1.0,0.5975327656599069,0.284746049632787,0.22852060917880676,-0.6189357221488987,0.6437328618148682,-0.43258933238006686,0.8458378800047924,0.008969986325917955,-0.46038064151301644,-0.5771432374541714,0.21764832402695936,-0.10537985499883228,-0.052051931352820754,0.3684361706393212,-0.5044055523491505,-0.5367787054776065,0.2821726935939379,-0.6648354460504439,0.43492614429538284,0.6491617384682516,-0.19493301654557865,0.23005369536446507,-0.5941275268459973,0.514778278895595,0.1932412404547809,-0.6043662129197251,-0.4364569662095727,0.602037998343002,-0.36482528017535004,0.664789062854369,0.18226668469937155,-0.41097488394831316,0.20389594047415555,0.33009554873219454,0.6587636490560197,0.5097469201089143,0.3861388711745879,0.7294909363066931,-0.09669552489930622,-0.5230640057701924,-0.008355325567657815,-0.24937486280515203,0.7746647360450141,-0.4067905249682247,0.687198466022029,0.4114265963224779,-0.6397315545303086,0.18547411244001863,0.5782394127590653,-0.5399494008309094,-0.4441913708169459,0.5948040671661206,0.38265600907767544,0.7203720132420894,0.22749822630937352,0.1493428288811794,0.1452572567138044,-0.3783499812045748,-0.482731502133708,-0.42499294090940154,0.2722911367402578,-0.59067070722424,-0.4953756355924413,0.6831025344509125,0.6508921395499729,-0.5687304214306753,-0.506222611917126,-0.4154797414090645,-0.3610127885155145,0.22574487327136694,0.3439513022668451,-0.4756568081300205,0.7217348262993841,0.4337002438197747,0.6749780224730737,-0.36131848910609615,0.13512271327641842,-0.3671811557160624,0.07411945601947038,-0.0833975725558631,-0.057971117941270175,0.18703482616850667,0.05432648197950277,0.31397096327962803,-0.060681891712705695,0.19350619228878727,0.5412300693960557,0.36303324143768956,-0.4330935546024124,0.5710352480266294,0.25523696069988944,-0.5849650282949291,0.8186968704353403,-0.23908057539473593
OFCpost_L,0.2708839717368511,-0.0685627161812708,0.11528520211618214,0.043903803010534447,-0.04137915539010775,0.23431998575665217,0.16634995304524378,-0.32020560416646415,-0.012271592297838158,0.19675791265202155,-0.24651799830287316,0.4033425085918405,-0.30548848114526045,-0.10355248550429308,-0.29706721521083684,-0.22694620794458623,-0.0038047436754943494,0.21809761808311123,0.2388176430412973,0.45514373857559925,0.18841322091618912,-0.437213280112963,0.17637009024477782,0.2879572286418072,0.2060379286639083,0.47357472838935927,0.24102495373811655,0.15237224582315023,0.027236857677452063,0.056771344973440045,0.2772944883991017,-0.34516772905920823,-0.03737336803115327,0.2361740130080802,0.6102019615350454,0.5975327656599069,1.0,0.11353220054315116,0.10491426810749883,-0.42425024989492216,0.42213090435857786,-0.2154822857107006,0.47788715952308636,-0.05295082229254491,-0.1769815868678162,-0.38607255699194837,0.14831914258030743,-0.05585118014158265,0.03074807611795063,0.31021499444650025,-0.27430104010142786,-0.4258056510753919,0.21657613817244692,-0.4881399953120691,0.21312908137600947,0.5288428995930873,-0.021885975281799714,0.26023586791712294,-0.37581279050906796,0.3442957282548698,0.5287164548338688,-0.37917464266944145,-0.3427568322630256,0.5517463568228896,-0.19468309860583727,0.4512674462907726,0.19068237978174218,-0.1192831279731896,0.17614157173055722,0.20736687847606936,0.4052707677829613,0.38698491573826316,0.43484737727697054,0.5295664118182323,-0.026120974906302063,-0.3419040982500269,0.060943222163722575,-0.0402903973611271,0.5439551523716724,-0.1602158035691008,0.46158597212811237,0.27910360224768677,-0.4685248427908804,0.05951067259289223,0.34102269072576913,-0.22744500518517638,-0.33151089457676625,0.45681558933770894,0.27741654182060843,0.3857438355029952,0.1486232629370642,0.10272338946651685,0.05186732265879554,-0.15555676859825177,-0.28179273978984276,-0.2717314004347461,0.1568336949303746,-0.37048447923707245,-0.3671817146264729,0.35681271792262126,0.34181673220236314,-0.4212750625669965,-0.355017841307725,-0.13568279023508403,-0.2567062213001382,0.1509279420926062,0.19439678754493722,-0.1439235030356369,0.509403851340509,0.27422781330443574,0.32494487590565035,-0.31611091813654674,0.037888662259457036,-0.16672825674083297,0.018311019956933298,-0.08979045753572067,-0.08689622168476348,0.36387095288943,-0.10200343363770979,0.22962116292105061,0.17646954585499275,0.0739531736548082,0.37265553270964125,0.20976076712801645,-0.34330530944633253,0.36641122814112936,0.14924367692527205,-0.3260555844307567,0.6730443720916224,-0.1858555853350207
Temporal_Inf_L,0.5362317306343983,0.1833268066928097,0.32189284454532197,0.42232849381916276,0.009201715940158704,0.41598725575337164,0.3289185512585955,-0.29643527430309624,0.3206255875510136,0.5512014002442001,0.03492751625002536,0.462094984687017,-0.028107104820881936,0.0046873258892696345,-0.23250771834124515,-0.06773618883923754,0.6052468735012791,0.26825827039177635,0.38824324237098534,0.46523232139782744,0.5234416578863237,-0.15899776258951195,-0.05072521680097435,0.5173608847358275,0.4923550017930208,0.6564339521755267,0.5737054987936636,0.5511841041146349,0.21157812689461877,0.5226004516590645,0.5262245873344542,0.024823636134099263,0.2611502970231956,0.032480727132640594,0.5310328004593107,0.284746049632787,0.11353220054315116,1.0,0.4214782704133965,-0.01782822805881159,0.2886326301752287,-0.0815348771713196,0.44259758356518986,0.48052729726414123,-0.3593943762795608,-0.23123370133163554,0.49213727140837155,0.2682091684777652,0.24576544059736288,0.5533129848905562,0.12059165196042579,-0.20286439445891993,0.33087698503140595,-0.239893327307464,0.3864202947947728,0.5356432385975184,-0.07444129613480852,0.6003271482006922,-0.3586240029360196,0.6269446897084731,-0.14544673512178208,-0.04834115998341308,0.08774849879712404,0.12138147803137682,-0.01332279558542591,0.5124722980242655,0.4495090624237099,-0.09811344786111799,0.5389758534281239,0.19939383363287033,0.6168160601897777,0.46366066085052404,0.3350882353232431,0.6009754045422906,0.5953891293556731,-0.057623014570501875,0.272415550478246,0.11106530855246642,0.3812617428412988,-0.23242172565563024,0.5120555892149247,0.5845705696475244,-0.29015739326962287,0.45939903250554426,0.6394680657341759,-0.27945558920212127,-0.13794956074181164,0.3795301845655707,0.36756195248362256,0.3614062312422591,0.4528001049632736,0.5067818376503903,0.23810203911687572,-0.337395918259505,-0.08115947766740406,0.1959602420129354,0.28087545282336146,-0.02750281453326581,-0.11634931334542163,0.4679807420611935,0.46030758776102965,0.04929165296060451,0.13933847635275212,-0.24675434574720373,-0.3083195430840453,0.5094773022756314,0.13596974925579797,-0.1798171390474916,0.5120083875797743,0.578691277195513,0.49448145269236843,-0.005250282535353408,0.39635129657874446,0.19851077149766605,0.5873110624034166,0.3411250691968438,0.5355541887055013,0.4470992169409489,0.11808336719067444,0.5997129684632269,0.3249170775000365,0.52265631029716,0.3228484869217798,0.5541979905729856,0.13426372156870606,0.33630710029702277,0.5084518610134439,-0.3379870733454823,0.4494163781429166,0.10625642476781383
Thal_PuI_R,0.46614983248908887,0.20675670674918095,0.2732861945926289,0.26755493649868184,-0.08057345876049395,0.449955177386244,0.3429297700332485,-0.2149903505960206,0.306771276132583,0.5356486020812088,0.04405183764097964,0.48460329279650965,0.024467490901044244,0.05120662814650426,-0.18217096013601367,0.1058115693548179,0.6119900816758888,0.3670117575693207,0.34318287349484733,0.3983428249321383,0.4973602606390906,0.025767888679288403,0.0010307054336656926,0.27300481490571493,0.5724061431744089,0.41537098465842553,0.5417728162366676,0.5887321919548036,0.36323546782489385,0.462534250769554,0.5118053264122138,0.035773842703108884,0.4158041898854114,0.05879809450672167,0.2381044066927935,0.22852060917880676,0.10491426810749883,0.4214782704133965,1.0,0.02683168887089116,0.24446537379429703,0.03580361058472331,0.2585577815775144,0.49376745922822085,-0.13075668219887096,-0.15215812416521635,0.38285759993711516,0.2804309226984125,0.3249144812901477,0.5780901792987782,0.09906303772769,-0.12900290563333217,0.1425484199007641,-0.12485322158575386,0.36659633565281063,0.4800440430044344,0.09564860992357418,0.6088567202143098,-0.2529246847970478,0.5636482345469058,0.04509979187364419,-0.07282433551756688,0.14286408859493158,0.1733731642427734,0.028841971281703124,0.47854857279417695,0.2953232513225665,-0.0380199858208744,0.4886294949362907,0.23379454077671455,0.49379733096510686,0.4496892268672709,0.225601700329813,0.3629786448789628,0.3882376945240576,-0.005643734855647386,0.38254414203058223,0.24203087185799307,0.40169427401717467,-0.28694714311465297,0.38519381798954355,0.6011567631746996,-0.20329939580684914,0.2836887258084151,0.5494181260080319,-0.18042735722177813,-0.1587033288790002,0.2029638768862631,0.23938523043490553,0.21716915855446844,0.430177189167283,0.4379100326281812,0.25959620990609333,-0.2175944415285878,-0.027628409818649502,0.23143028905120464,0.36019791719815974,0.029571509432535528,-0.10364756065418299,0.2283760676242098,0.4584464735503093,0.07028106349836324,0.11005017111614342,-0.16528439899694664,-0.16353592944632428,0.5667526808671624,-0.03106764473498492,-0.1660010493923425,0.3860227404819373,0.380441545804589,0.3825753640676989,0.05624427220283919,0.43513424924894833,0.1749812195795181,0.405224536787449,0.32082872131496465,0.4976933174804065,0.33298174134275776,0.023500152678784594,0.634718756107946,0.2644814056511346,0.403110679110189,0.39317924547825533,0.4312400032845602,0.07659628117038325,0.1218780472766317,0.377299924824542,-0.2180547996710869,0.15473409818045614,0.20000187235141106
