,Thal_Re_R,Hippocampus_R,Thal_IL_R,Temporal_Pole_Sup_L,OFClat_L,SN_pr_L,Frontal_Sup_Medial_R,Lingual_R,Hippocampus_L,VTA_L,Caudate_L,Precuneus_L,Rolandic_Oper_L,ACC_sup_L,ACC_pre_L,Frontal_Sup_2_R,SupraMarginal_L,Temporal_Mid_L,Lingual_L,Frontal_Inf_Oper_R,Parietal_Inf_R,Thal_VA_L,Thal_VPL_R,Thal_PuL_R,OFCmed_R,Amygdala_L,Thal_MGN_L,Thal_VL_L,Fusiform_R,ACC_sub_L,Cerebellum_Crus2_R,Calcarine_L,Precuneus_R,Thal_AV_R,Insula_R,ACC_pre_R,Vermis_6,Cerebellum_8_L,LC_L,Vermis_4_5,Frontal_Inf_Orb_2_L,Vermis_10,Supp_Motor_Area_L,Thal_IL_L,Postcentral_R,Paracentral_Lobule_R,Cingulate_Mid_R,Thal_LGN_R,Angular_L,Parietal_Inf_L,Thal_LGN_L,Red_N_L,Putamen_L,Temporal_Pole_Mid_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Cerebellum_3_L,Amygdala_R,Cerebellum_9_L,Temporal_Inf_L,Cerebellum_10_L,Heschl_R,Cerebellum_7b_R,Rectus_L,Frontal_Med_Orb_R
Caudate_L,0.22389637145338062,0.5424030350338576,0.6078661172549984,0.37308043277263253,0.08304159238966213,0.46200767132355247,0.9372896467734778,-0.03562453232382945,0.18557399077864326,0.2300434853301064,1.0,0.04128535410215977,0.32783834983527077,0.9661894376084809,0.6335185424358967,0.8488125347216696,-0.02833880006515832,-0.06319804667442724,0.03211348010770213,0.7522001804789231,-0.0037649230249107452,0.34551340849024303,0.42890169039142595,0.1584151299461107,0.004414572884679925,0.29053710605917743,0.3580176131358413,0.6236302827699736,0.09514679041967417,0.6585529311138529,0.08265840647732144,0.049127511003852646,0.015078386977237842,0.5489773761753929,0.9455894034618033,0.9370252384464705,0.0,-0.07664700295993986,0.00428584043779202,0.008691813638694678,0.1658278192643555,0.006367906917398645,0.5806815577812154,0.19292721394528425,0.3038076231140601,-0.07820163061825611,0.7439157182462831,0.4102411605561125,0.04267504287718575,-0.0012665635941691584,0.26942491614045794,0.3255880750811472,0.9294104011041453,0.3824360868197883,0.14955007287843475,0.8756917307081539,-0.055211438836645935,0.4094288972732691,-0.01112959127634531,0.03697273846878694,-0.04868726461563923,0.6113793908216786,-0.03555376393307451,0.15977701187482032,0.1538380236292845
Precuneus_L,-0.4118959083620218,0.0019743767655383566,-0.2818460467448558,-0.5657910484616284,-0.16811520894875093,0.05140110400303237,-0.025992421417789468,0.3928639024435434,0.3067827565376362,0.3993050386150473,0.04128535410215977,1.0,0.26609317844926406,-0.030323250533398356,-0.25579954520897563,-0.024378161218996983,-0.4040528966683044,-0.1544917545991132,0.3885895792537461,-0.2687090385861557,0.28381113693234417,-0.3250152832865386,0.0822027484424955,-0.03025729816398264,-0.37320967329157145,-0.12230665179318635,-0.4009857824554722,-0.2568099981621949,0.3383011225571188,-0.16636767749588874,0.4567422114517359,0.45808084196726445,0.6032520025755351,-0.26026149859141406,-0.0211565334767238,0.02717166258042164,0.0,0.12415528045579258,0.5911429835044271,0.5105324846613793,-0.5325212180733759,0.4049544529654889,0.01421536455767987,-0.05068978810024474,0.13584730899038613,0.1935869575305961,-0.013879390400339904,-0.32496391431000116,-0.08924155699629113,0.16978858766190846,0.3973690891262075,-0.4728179835857082,-0.09099879926892966,-0.5765301767761778,0.6656989171952099,-0.16937147711179917,0.4710476272269918,0.06410273328665414,0.5848091042528774,-0.07645813063612682,0.08180095856654282,-0.08199677960079528,-0.19776935601861517,-0.31203071621514705,-0.3824423900405813
Rolandic_Oper_L,-0.2132294058075246,0.14054719311357522,-0.0434505800763298,0.16531451679514195,-0.18133973663259786,0.23072751553371462,0.23923669179708792,0.3606073109423703,0.5440356818507024,0.4856784156696816,0.32783834983527077,0.26609317844926406,1.0,0.2595144919791909,-0.010086732847543778,0.14778068478946174,0.12480409344257448,0.3006297110319589,0.46267557890710287,0.1535263180927858,0.033312408169706965,0.13992946932729877,0.2380939633769444,0.10552185009846352,-0.2601649229455941,-0.15656103061457405,0.05984639878504791,0.1244725672726887,0.25419740409156805,-0.15921388578625414,-0.21074601931618728,0.40427414561039354,0.48227026721522837,-0.23488453649670232,0.11374568494639432,0.31121800693057355,0.0,0.2595224990363313,0.2546298585816712,0.3067188883814311,0.08608449881237011,-0.24939977218534787,0.12071644611024071,-0.24386384924758003,0.02583902316229318,-0.0645129946719681,0.30602430884385073,0.09347981486409994,0.15260380641325316,0.18314498068548007,0.41047164440094647,-0.03893105473227248,0.37603366091871626,0.19812387801513723,0.4089348493728477,0.1644133382676961,0.26694388547605824,-0.07579208295004804,0.22832004448854815,0.5889865922534094,0.19125360263052843,0.1225516218546935,-0.2578342536105446,-0.3729554212609824,-0.24739140061057366
ACC_sup_L,0.3329139972147598,0.5880627091055555,0.7045655293375798,0.4540258554238437,0.1416656817794923,0.5022412275707167,0.9521356959990537,-0.1621752215923446,0.12942243197660877,0.21819028132296606,0.9661894376084809,-0.030323250533398356,0.2595144919791909,1.0,0.7291830009421141,0.8721230452078672,-0.0624376868305313,-0.03689971434520878,-0.09578844782214933,0.8211558049648494,-0.004588404618293176,0.4265520026104218,0.4678552213022952,0.09413724933010875,0.1561269162223842,0.3993342999753179,0.402029296566839,0.6723601244643621,-0.03642925060930312,0.7211914073501913,0.08431333335612151,-0.03082576786411412,-0.13877863352516248,0.6506789616283195,0.9477900960592492,0.9263596316579903,0.0,-0.09923828853705084,-0.08520033417132862,-0.10545993265140742,0.2756849157257909,-0.012940021532358438,0.6348349286351228,0.2953385952411824,0.18497398664262704,-0.12691033415030914,0.7406625346869891,0.50327678417867,0.044265798502004045,-0.04258429999407708,0.23545909060959538,0.40624652661297367,0.9313713989278238,0.452719599057268,0.07551045923891517,0.9103629060353203,-0.16625773161222654,0.45815084460032734,-0.06648872334795453,-0.008252847104030578,-0.08417127911056728,0.6226582672100388,0.052320344090191234,0.27701736200042376,0.32665357078172874
ACC_pre_L,0.601896436640165,0.5401001566380841,0.7438045005928154,0.5802927541381901,0.2980019412214516,0.4172371446665503,0.7166747341292693,-0.4927193311442002,-0.13385590600136524,-0.10353357303744447,0.6335185424358967,-0.25579954520897563,-0.010086732847543778,0.7291830009421141,1.0,0.7534261834779478,0.010954286027934964,-0.13258023315373674,-0.43169786171391294,0.7696478786214307,-0.12184900745819698,0.5144056083533131,0.3958232755191483,0.0696438857763997,0.48186989935670166,0.5501755381907698,0.48838115866948306,0.6690400019581983,-0.36755828082912434,0.7844004175580139,0.07629814280299474,-0.20701060911652164,-0.49675166873257215,0.7540142876184386,0.7137704646873133,0.7177075614728782,0.0,-0.24289579407301137,-0.35469521298317047,-0.4460072809076377,0.40382768690356124,-0.12535361945620224,0.6392563380914386,0.5586665551571203,-0.01740600520318039,-0.1454981221739047,0.6257133664534549,0.681191993585041,0.006539716692089861,-0.18299429055846034,0.13930734388054986,0.5134768595444147,0.6859173446042913,0.5293122634839919,-0.14811966120079825,0.7561620963584581,-0.4231613860135938,0.5365985409486935,-0.22057865847239597,-0.18546489916241096,-0.2464436489806698,0.5625075067744619,0.17289299238361333,0.4955666098800101,0.6537769590149691
Frontal_Sup_2_R,0.3332274077085298,0.676092588286358,0.7777327777715423,0.4713889148154928,0.24269530811702736,0.4999912946186709,0.9046007079206645,-0.34915121910438535,0.000336454563789541,0.231845099649686,0.8488125347216696,-0.024378161218996983,0.14778068478946174,0.8721230452078672,0.7534261834779478,1.0,-0.009253900086188899,-0.2042563184441533,-0.3350734694981321,0.8770472398177288,-0.011098938881108718,0.37206630416916275,0.5722460891939388,0.027154624733221604,0.2577922037373971,0.5845425417770906,0.3767805678029435,0.6706078214380704,-0.29093588149793875,0.8006511519032702,0.14934547020815764,-0.0648554574367655,-0.24530606016967005,0.739635776709273,0.9092401411999398,0.8205131221720368,0.0,-0.27958080783288,-0.2943922766879387,-0.32183976453961927,0.2563673298241137,-0.01101576476175877,0.882061569228837,0.5578508616696164,0.38457008339324195,0.03891722241695605,0.8653538716558641,0.6461638724857311,-0.039092258495952964,-0.18438316496858131,0.2197530101144188,0.4665362619859542,0.8299512546053244,0.40536704142931956,0.21758890286090082,0.928589170514952,-0.4066579678355456,0.6484264942388569,-0.22574663376060003,-0.23866240737742647,-0.3256960948774994,0.5923757203715759,0.15534639371166972,0.4247300713524606,0.3742060653624887
SupraMarginal_L,0.130592069076291,0.03534269517005126,0.02116431655554272,0.3599245906319665,-0.07269719663435882,0.05020658912079068,-0.06963069315072916,0.06638367175211395,0.0861181914641092,-0.08743607537419242,-0.02833880006515832,-0.4040528966683044,0.12480409344257448,-0.0624376868305313,0.010954286027934964,-0.009253900086188899,1.0,0.2720593991333365,0.06650042116580024,0.11185896503469676,-0.08071958837472622,0.15400949829531296,-0.02172951768429148,0.07775217710533563,-0.06289037292600826,-0.030892014107399612,0.2747586649777324,0.1013996266790157,-0.015160508051249282,-0.0941936555153416,-0.5813269860644892,-0.1278760218805061,-0.011671020513863728,-0.0732262225097049,-0.044388202137112476,-0.06247984774190105,0.0,0.13772627039561797,-0.18194028960727607,-0.08351521621946341,0.245720253607643,-0.46481940541407607,-0.018095454396482233,-0.09843731069761996,0.19977209168812568,0.08668258357533776,0.10333994145389691,0.14913407755693212,0.2731572409401855,0.18311957775912635,-0.0716867884415603,0.21593172312532685,0.057472277401663975,0.2731543099195703,-0.19783323509322823,-0.006350979819722478,-0.09668434045085589,-0.025986731610607744,-0.26992039122892664,0.2994529211212038,0.13919552576418495,0.07964337497282077,0.021424279966761186,0.003781860063909302,-0.1038289715799286
Temporal_Mid_L,0.09043284690619788,0.13059895470226093,-0.029777698721173293,0.374010274603714,-0.2286410283451633,0.23384155104890414,-0.13015409401874278,0.4291159706161488,0.5272719979373285,0.20593582271618352,-0.06319804667442724,-0.1544917545991132,0.3006297110319589,-0.03689971434520878,-0.13258023315373674,-0.2042563184441533,0.2720593991333365,1.0,0.4178024911253808,0.009413669338270151,-0.03161413143750954,0.4949330492371068,0.11546543249508573,0.03239970751835634,-0.23603923538237398,0.011827614647838094,0.2889083611941264,0.20568913975120112,0.2347686482985824,-0.34737618397654724,-0.5129498290852931,-0.23773083229532743,0.14421433190963703,-0.19221126840665564,-0.14773835540692312,-0.13090676868747297,0.0,0.5933690519751732,0.20467916231053818,0.2712421461265062,0.4662587149240144,-0.18892731857426237,-0.24598291665162628,-0.19031609756587417,-0.1467358972271757,0.15910604197571507,-0.16242486811932821,0.023517899280224065,0.3107005911950433,0.4495887033316513,0.10763139162902295,0.2846369954260538,0.12860745377738592,0.3326891096678876,-0.20339186011893406,-0.15992583750136652,0.30118583345513195,-0.06345227051373624,0.002970596556374302,0.7482893913137926,0.4894176781406428,0.15624771207056978,-0.2213307224318913,-0.127107097135943,-0.18186075654205003
Lingual_L,-0.3937092702911918,0.0073421257741120355,-0.43973029396526675,-0.27688363314268694,-0.571544274219415,0.1330213146540659,-0.23242261207307643,0.8995548001902179,0.7698069486181707,0.3744524590523181,0.03211348010770213,0.3885895792537461,0.46267557890710287,-0.09578844782214933,-0.43169786171391294,-0.3350734694981321,0.06650042116580024,0.4178024911253808,1.0,-0.33173330753192987,0.2023004811115953,0.035271418790717275,0.062454750257794144,0.4559653743860396,-0.7493293215130532,-0.3869734067544226,-0.04682764638689213,-0.03838508052895548,0.9092608613780114,-0.4217162350111874,-0.11910930438772248,0.2776078779534194,0.8407841095497428,-0.5500368889657048,-0.12659431702227364,-0.07139748791519127,0.0,0.6141107918957263,0.8348711174483514,0.8747334767391128,-0.250415333626699,0.0278754919078741,-0.5306609052159421,-0.5251491602131344,0.01501319925004041,0.2463769771450477,-0.23796338587757976,-0.50212302250292,0.22219460374968583,0.53893293147201,0.3941753763383936,-0.18634257877090485,0.01695582949301843,-0.3039800431358609,0.19076016221204636,-0.2989584912290813,0.9272784316522745,-0.21200235124948313,0.5945005090285946,0.6678576242345422,0.6376788426249069,0.19410466901015044,-0.5636475051381422,-0.7215031804255595,-0.7104450613515044
Frontal_Inf_Oper_R,0.4777966823455997,0.7333552763973121,0.8841812335902722,0.6559022740107209,0.2193486405506517,0.5839793349668166,0.8075750391263871,-0.3500013513453869,0.07610472081081696,0.19523674984379494,0.7522001804789231,-0.2687090385861557,0.1535263180927858,0.8211558049648494,0.7696478786214307,0.8770472398177288,0.11185896503469676,0.009413669338270151,-0.33173330753192987,1.0,-0.05769468836703119,0.5834313625468024,0.6257057991124053,0.049525255810609854,0.33444865473658897,0.6289417814649627,0.5580191458263762,0.7782647698911571,-0.31391042879692793,0.7053260863986363,-0.09796193613155246,-0.1870781843015209,-0.3900443018199644,0.7691328258477363,0.832864603154893,0.6940151703063488,0.0,-0.1700909154251263,-0.36759210682285026,-0.401604886129727,0.44502849582991383,-0.2116844468223907,0.7769304166974674,0.5357923352200962,0.1844533213842194,0.06800658057148003,0.771602553701178,0.6985692076444224,0.08165956929647296,-0.06105436699559332,0.1117766211984513,0.6091053987773167,0.8451596264958045,0.5666211618531241,-0.09522575812784634,0.9182815251451787,-0.4345722471252476,0.6424080695214717,-0.3169165211692085,-0.04585072232895554,-0.21813275653141853,0.6485757983838174,0.17582806591458805,0.4522631740781249,0.45467148984000727
Parietal_Inf_R,-0.17145907652295236,0.1096243023131011,-0.04347273999159132,-0.22010536357467214,-0.14855738797814397,0.07660165257379846,-0.05602645422278532,0.17049270827013732,0.20213698080584797,0.23029438663381852,-0.0037649230249107452,0.28381113693234417,0.033312408169706965,-0.004588404618293176,-0.12184900745819698,-0.011098938881108718,-0.08071958837472622,-0.03161413143750954,0.2023004811115953,-0.05769468836703119,1.0,-0.08487296061872,0.19463012995162027,0.04755702177979374,-0.2386513919471602,0.04409108218198318,-0.11191079192368619,-0.011729358654151258,0.18904965366326126,0.0005801885380623148,0.03381865465671102,0.09792892050304336,0.2868843045737033,-0.0304932687975269,0.02108384942034894,-0.023153752940764775,0.0,0.03139267030135252,0.2601068998299841,0.25754269372557653,-0.10012483574779618,0.14786790363827612,-0.030493029717875313,0.08344047440429521,0.13294522871491748,0.235596815175454,-0.007746072955099373,-0.12625762455922676,0.07555741721092314,0.12891577434427212,0.2511968584100865,-0.13444021193462968,-0.05151406008677481,-0.24694836387941319,0.27424737821962525,-0.03846142427445779,0.22932772975180277,0.09651311082563739,0.19589266129128677,0.021091483235610234,0.12234155476864095,0.017654602641058514,-0.09808436621283481,-0.17895882020679935,-0.1853438301779963
