,Frontal_Inf_Tri_R,Rolandic_Oper_L,Thal_MDl_L,Amygdala_L,Precentral_R,Thal_VA_R,Thal_AV_R,Cerebellum_7b_L,ACC_sup_R,Fusiform_L,Thal_LGN_R,LC_R,Frontal_Mid_2_R,Occipital_Mid_L,Frontal_Inf_Oper_L,Occipital_Inf_R,Putamen_R,Vermis_1_2,Hippocampus_R,Vermis_9,Insula_R,Thal_MGN_L,Caudate_R,Cerebellum_Crus1_L,Thal_PuL_L,N_Acc_R,SN_pr_L,Cerebellum_7b_R,Lingual_R,VTA_L,VTA_R,Angular_R,Vermis_10,Cerebellum_4_5_L,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Hippocampus_L,Angular_L,Thal_PuI_L,Precentral_L,Cingulate_Post_L,OFCpost_R,ACC_pre_L,Thal_PuL_R,Thal_AV_L,Olfactory_R,Raphe_D,Cerebellum_9_L,Frontal_Sup_Medial_R,Thal_IL_R,Cerebellum_Crus2_R,Vermis_7,Calcarine_L,Thal_VPL_L,ParaHippocampal_L,SupraMarginal_L,Thal_PuA_L,Thal_LP_L,SupraMarginal_R,Temporal_Inf_R
Insula_R,0.9117873821943956,-0.29031478720891785,0.0831520539847031,-0.20576397135548902,0.45169249309063847,0.019023129870400696,0.039244236988030444,-0.2503003095713243,0.674200282350523,-0.014913551683987393,0.3921942897383117,-0.017336855884290993,0.192730912739082,-0.033337005290215944,-0.10570402322996404,0.7221841041407681,0.40200700887056173,0.3887585231199129,0.5674200715433807,0.4272988274133229,1.0,0.4381524100411625,0.39556511832545715,-0.6018394447593738,0.12488323588101964,-0.16470968187372592,-0.14679643391355873,0.06615751656270222,0.664401089663239,0.30754390032772566,0.02761847200031806,0.373747489064624,0.31988991305064846,0.3110373645118188,0.38894027542519755,-0.11405587290570146,0.28755594444210525,0.13382083937161413,0.24947324502479445,0.5930229694731932,0.18629555307953063,0.6572096395078668,-0.41907376750613723,0.2626035175422778,-0.08319661681041447,0.12968346497695385,0.36774006796034386,0.46104117230236286,0.10530805577410636,0.7219189358545234,0.4368545524907459,0.007685425785659507,0.5221712536698362,0.33511333216759925,0.0880091020744599,0.07843145911459515,0.0160865440901274,0.13285623356428983,0.507127413891385,0.8752983897560119
Thal_MGN_L,0.5626954764161065,-0.1162453793637637,0.4226028176297618,0.21117056687335337,0.5701645466266232,0.35977327708605245,0.48382258655978116,0.16017425922815226,0.44468769171231104,0.3330358398532841,0.6389101919630484,0.3097137435569904,0.36183631434757557,-0.1100079987326922,0.08947707465178435,0.20999441590473422,0.5014816493358005,0.5056541078818402,0.6741501314136634,-0.0752412327931798,0.4381524100411625,1.0,0.4374308026794075,-0.3143382060383157,-0.07363453208133774,-0.0810889688345651,-0.008833205674220718,0.0921078930972711,0.3795532177073747,0.0660071231790842,-0.012502411444453949,0.30158579606966657,-0.11574294705064914,0.582297960890572,0.508954324422589,0.1093370021701785,0.5579797004405411,0.14117946054260702,0.5614342906974407,0.587619365997712,0.46489242544892817,0.3575078555913049,-0.2658395886724352,0.36661383832237165,-0.1370290969342181,0.4382655940554381,0.41454913920778624,0.0061857408350367805,0.1850707183554276,0.44371145177222593,0.2330456388813554,0.137752016865037,0.3985517685934574,0.2967413224731799,0.3500356603973123,0.17747075221418326,0.36986323110286795,0.056672078065003274,0.4494380165948199,0.31266688588531394
Caudate_R,0.5094377563599826,0.3004766224487013,0.4618304030815264,0.3722369071618126,0.7105498019017802,0.5614502309266088,0.6336129995484956,0.407454350524604,0.523479028553036,0.20419415413197,0.3533181596291127,0.023239982752450126,0.7580481953813829,-0.2302987632556848,0.5548887661587005,-0.047554915922899885,0.7518741008791766,0.4283738786978503,0.7088242077045404,-0.18100235719905147,0.39556511832545715,0.4374308026794075,1.0,-0.24984279153655065,-0.16147422499909975,0.27717133618055373,0.44967523323802044,-0.004530502219896673,0.208966020670502,0.3957262928388444,0.19334352964639553,-0.2090252165099163,-0.33983601371657196,0.4076969417443075,0.5484221861449804,-0.09968796095991107,0.6557264978599419,0.029432886502806888,0.08435021838038068,0.6221029981350473,0.36214694938177494,0.3325881789705726,0.31796431182114443,0.20723960326134486,0.054673108213240576,0.29608748206268826,0.5084576048951741,0.05327537385283119,0.6300990080829777,0.40808523055704615,-0.06967240774782418,0.12776789104882558,0.20915799740432897,0.135016211184298,0.6414315268355028,0.33316898097814274,0.14736644249696818,0.11707684580702955,-0.007296784904023883,0.28581157293944376
Cerebellum_Crus1_L,-0.7274143710372104,0.6059981156529748,0.059961646287950976,0.18027905017331822,-0.20715786111029097,-0.28657823751673306,-0.1884786870811954,0.1065221793630513,-0.3645565952104798,0.4350440129325523,0.03665877298344885,0.30784814299848173,0.001033129735702266,0.4906969016432787,0.41336598810306774,-0.29284712300286886,-0.19622382357906965,-0.09128948714973997,-0.3840374642167142,-0.033391194705125686,-0.6018394447593738,-0.3143382060383157,-0.24984279153655065,1.0,0.31115278078042197,0.01682161689406738,0.26481808076593916,0.09742734550684165,0.002757573850513703,-0.07089110471265025,0.3890065363965301,0.12027609720319064,0.22783007324283477,0.03563847550729798,-0.08352766395961522,0.39142593869886166,0.02982249130492377,0.23316917615917804,0.11893494495170757,-0.27364317676177996,-0.06672641934339972,-0.6726198114115846,0.3786053542246563,0.12719725581843097,-0.0653314337395772,-0.2232269310716571,-0.01138179485796823,0.05837185294762874,0.21249610973650243,-0.15163675204556537,-0.05099138433729928,-0.0014899971999998319,0.01674562271022743,0.24344542129599236,0.08368206491111628,0.15924380848840888,0.26065972133121224,0.30023160497878987,-0.16294611060431027,-0.664158421532188
Thal_PuL_L,0.0020519921921296636,0.04686887482071527,0.23675484315053452,-0.20698549845342873,0.14984396407353162,-0.1680935522445051,-0.42616527246297886,-0.16008352721768795,0.09135546861723406,0.34718991944704886,0.16057097310433602,0.11361216256422633,0.04249523337127311,0.45105777809003844,0.02784928141118254,0.3904902883858298,-0.19947860072968396,0.3172441811705178,-0.11589997114362074,0.2468731905093444,0.12488323588101964,-0.07363453208133774,-0.16147422499909975,0.31115278078042197,1.0,-0.09333767809684422,0.15903833134750395,0.24994337924990986,0.40539984940308826,0.014633408201526208,0.3012391550412236,0.5584366744566303,0.5130975744261954,0.2654556150160651,0.2079041870033214,0.09779629802602276,0.11959532890083374,0.4514429750395203,0.3178240374208923,0.19782549543943817,0.06455100089647786,-0.30313906248906536,-0.1885101358709853,-0.08347063242951384,0.1422445297759884,-0.2451282657666103,0.28138629378994945,0.5119756044716047,-0.10165893251677431,0.30402003620500173,0.43630993550774577,-0.2744181761801121,0.5539785430307504,0.567149771202435,-0.1504453556318618,0.2913244509053282,0.4208217828796682,0.34265062385538614,0.4576615117766974,0.0709665014825953
N_Acc_R,-0.13253182833909732,0.3160162959193429,-0.10921983467104232,-0.08044033589851135,0.1932953598600372,0.5237359026966212,0.07464901365366837,0.302705488357266,-0.2411270959858168,-0.04557370554956274,-0.24088281703967945,0.0014055158364485551,0.42996310209051947,-0.15149900012910816,0.24117337046186563,-0.45365424206591587,0.2141956700369132,-0.13232554865519564,0.008217809633418565,-0.25552230604533216,-0.16470968187372592,-0.0810889688345651,0.27717133618055373,0.01682161689406738,-0.09333767809684422,1.0,0.45222516667287227,0.4019524200944142,-0.2345359812150902,-0.06349201436684876,0.04250129819287902,-0.21424572335438696,-0.36658155180324953,0.04456765763265513,0.17720848631234265,-0.2618384646002657,0.1296857682971162,-0.0660970630305705,-0.4602793566381103,-0.0006930977562497084,0.09222619726430303,0.1245398758219554,0.3803496638545417,-0.2265519180911772,0.5636068914334734,0.2630640837827573,0.02224127749382295,-0.20171371262377222,0.37333057922245805,-0.05988396441137239,-0.16972821296517213,0.16227922481905002,-0.13384065380873905,-0.2878168448434802,0.35711911108382277,0.10101399449185793,-0.22281274277188948,0.05708061756415076,-0.10362166305309013,-0.18005384807955993
SN_pr_L,-0.08361579025712246,0.6147225069569721,0.4217102151134223,0.3243885285255393,0.3236705141127685,0.41197929800660005,0.19017172326274723,0.448782531638468,0.16639172831870627,0.2661184631548031,0.1252229987736062,-0.08365742111174762,0.4704583590607212,0.09260360499875951,0.5887829482626185,-0.3390275640994081,0.34534101034338954,0.26265217161542476,0.17243790806928685,-0.27038810197746377,-0.14679643391355873,-0.008833205674220718,0.44967523323802044,0.26481808076593916,0.15903833134750395,0.45222516667287227,1.0,0.13824816575729068,0.003010282396034373,0.4491159255337552,0.22767639235043946,-0.1045629361733916,-0.2553856151603014,0.2148787456913347,0.25744188356069275,-0.202497084482191,0.4581117587783409,0.11155923809874053,-0.09147704174407624,0.18597703716454772,0.15352382117066007,-0.17235049228479593,0.45217867791677063,0.07082400488933603,0.10400047355399392,0.11966514321138022,0.3709225898870767,0.01763827784037025,0.46302159879896854,0.0515363235854698,-0.12637197498190705,0.1353500673818422,0.10902500909639284,0.12824647947369666,0.4132829049253997,0.31567967778322203,0.11662046100479405,0.061371667827737675,-0.0670614471348073,-0.2735796828736565
Cerebellum_7b_R,-0.00045710357972820884,0.158562078685082,-0.11634302914094873,-0.38861435160459873,0.1672905337444239,0.19475704900512839,-0.13723267103161998,0.09972941519870446,-0.1515359016100696,0.10257212108041,0.1090531348625148,-0.004052288618375937,0.24241190277754007,0.017371056401539412,-0.04120892878710123,0.05063562652172718,0.05502943787687686,-0.015012998386609659,0.026901698647780893,-0.035782686200217344,0.06615751656270222,0.0921078930972711,-0.004530502219896673,0.09742734550684165,0.24994337924990986,0.4019524200944142,0.13824816575729068,1.0,0.18435893753597235,-0.07352198699498061,0.37017332086362326,0.2596013958614148,-0.018699652449157115,0.1497429331356061,0.19442703104289186,0.018808916973419392,0.17709138111779607,-0.015353338828519261,-0.0957315422138199,0.10856190903188936,0.1396293228108263,0.03377260447422154,0.07090523727874286,-0.17558587917398222,0.3906821457266856,0.27103920393850445,0.18403693248946731,0.19508125984004518,0.20939834454106737,0.22325850508208356,0.1998871142624232,-0.14604554636366002,0.18180195263033758,0.06152587844207979,0.23567837605092723,-0.0353063860486688,-0.06649868624804131,0.2566324476679706,0.34192296023518676,0.03144922614126201
Lingual_R,0.5496000315680176,0.08526933407506462,0.20594750224408742,-0.10000802007056883,0.5102704528495747,-0.15856927178315916,-0.060046223807729567,-0.18465046290143017,0.512019205007788,0.4881877522085878,0.5811642796972346,0.3864838147290209,0.2311719410346885,0.49248969328646225,0.1989333888610553,0.7136461234055227,0.3366384792645704,0.5265750761977298,0.4243696894515296,0.40495063603579673,0.664401089663239,0.3795532177073747,0.208966020670502,0.002757573850513703,0.40539984940308826,-0.2345359812150902,0.003010282396034373,0.18435893753597235,1.0,0.22408860993854832,0.24528921687632557,0.6732693351765778,0.5948730718744688,0.5686109207751261,0.5659566836319883,0.13060058827863597,0.4834671783036174,0.5068900591573443,0.5293368133230967,0.6465395975335533,0.27618371238593054,0.3240878009036276,-0.3283616986829869,0.46801532247454625,-0.1718865397566318,0.04934484678905257,0.47974933237255235,0.45600855154539943,0.27187930547453604,0.7376457437409835,0.5775000712082401,-0.03682351315937442,0.8687614274757062,0.6705924342773575,0.20840189605215764,0.40004418292241484,0.36595396937405533,0.4208145788670155,0.5378795285944267,0.4681767916578457
VTA_L,0.30844030169865055,0.2422379969117174,0.24554317200106496,0.31186143958518825,0.2027613583719914,0.05105071335311462,0.13328839156989,0.14281045057241798,0.5050619393100855,0.03638201501180574,0.17828719999901715,-0.2568170587817048,0.22921351784562094,-0.02269682365120679,0.3028593130533085,0.12159077480503322,0.37044399211211604,0.3185678483651969,0.2981832887459475,0.04141633000826622,0.30754390032772566,0.0660071231790842,0.3957262928388444,-0.07089110471265025,0.014633408201526208,-0.06349201436684876,0.4491159255337552,-0.07352198699498061,0.22408860993854832,1.0,0.26532374185448077,-0.005212433829596822,-0.015678250665791985,0.06787448084152764,0.1265443358924827,-0.13186789245890915,0.3046968725052151,0.0018412035321198747,0.04810277103979684,0.2147556760926263,0.10130808717634013,0.12080812260637241,0.08013385237419784,0.1777600698515029,-0.22284059416179833,0.0584424357702493,0.2946757846789256,0.24207321383130517,0.2469015396504284,0.193048297743671,0.08517830432948033,0.15976109450377804,0.15594342768850744,0.20172124892877888,0.15240898931999453,0.10304323989898095,-0.08696361909704463,-0.09505459231325421,0.01297265743437679,0.253066203659065
VTA_R,-0.0754930117173327,0.40595013521669454,0.1177508930050402,0.07117991798331302,0.2018958945316633,-0.07538127587567425,0.07400941148688223,0.22740050966022107,-0.02028990811804848,0.2555030312908229,0.24258468023131496,0.04925956826283905,0.27907048852018873,0.10724030429844077,0.27028428674557836,0.015836960635671617,0.18217327823042226,0.08457687675727892,0.12146494689307855,0.007804464317269488,0.02761847200031806,-0.012502411444453949,0.19334352964639553,0.3890065363965301,0.3012391550412236,0.04250129819287902,0.22767639235043946,0.37017332086362326,0.24528921687632557,0.26532374185448077,1.0,0.09809072442180056,0.03824717343920678,0.11634410494603338,0.15722561041333014,0.3737978656086175,0.3233839821372257,0.027415705474822718,0.1452962655181046,0.12958053844693437,0.13508995493427992,-0.2553394844686171,0.2581889888465906,-0.08537780763942027,0.08611198703937654,0.22814751068445618,0.2886339445859893,0.4001167844204508,0.35826267888391516,0.1669539900597994,-0.02171269121871947,-0.16753862652506496,0.13932735695601212,0.21909346910745145,0.35302800022475644,0.07223533793086959,0.13675832796941412,0.3792560552216463,0.1141225665599573,-0.05662550672517546
Angular_R,0.3049026969808565,-0.09406376716765129,0.16299077513040938,-0.24577344664907627,0.23350857165984026,-0.176312479648062,-0.2615535249729839,-0.2228259928380901,0.22063434977595683,0.5082004017672695,0.3952709349562862,0.3581432289071128,-0.03403941482554752,0.5611099785155691,-0.07031914887141452,0.5602129350846792,-0.022522070729376634,0.45413735142438927,0.15664336656363162,0.3789131573420287,0.373747489064624,0.30158579606966657,-0.2090252165099163,0.12027609720319064,0.5584366744566303,-0.21424572335438696,-0.1045629361733916,0.2596013958614148,0.6732693351765778,-0.005212433829596822,0.09809072442180056,1.0,0.5883590821742889,0.5634022322823973,0.4150719248910216,0.062397267353173295,0.24541905605634246,0.6211852734429366,0.4892722577258987,0.3978790419002549,0.3627995652123506,0.10517397487389327,-0.5789993253488621,0.38046469464952715,-0.07601599612594657,-0.026168838395937657,0.22831012436620743,0.41115807990978986,-0.1449304248025951,0.5405532285438502,0.5045735768437903,-0.0009271918888307108,0.7195222281978461,0.6335641725953997,-0.05791097119490556,0.3231684937508766,0.48353143174866065,0.4760995884441569,0.7886091942283571,0.2516246266319474
Vermis_10,0.1389868236506393,-0.10665721800428872,-0.15428884792120942,-0.47154537030674015,-0.1616132231688404,-0.6104159546324509,-0.5509449388919139,-0.6738075914420285,0.12122225224831192,0.16528080825907354,0.12987763528599439,0.26832802525284866,-0.31660815047714336,0.6509729596470992,-0.1511794848696684,0.7030988770622097,-0.34489458436139464,0.0447721729738379,-0.29654710318112965,0.6581938641528824,0.31988991305064846,-0.11574294705064914,-0.33983601371657196,0.22783007324283477,0.5130975744261954,-0.36658155180324953,-0.2553856151603014,-0.018699652449157115,0.5948730718744688,-0.015678250665791985,0.03824717343920678,0.5883590821742889,1.0,0.04893661314460182,0.0048944453560455905,0.11047376164270353,-0.25686131230883014,0.44360795727588603,0.28107595429913196,0.031102751715506013,-0.22143892422964379,0.0244775638270234,-0.32943003335011756,0.2072057195503728,-0.2402703251979505,-0.44958726746887073,-0.036769481578296896,0.45230149906083533,-0.23424971117416282,0.5146833969314082,0.5494194119485689,-0.1831381587865369,0.4951735144592411,0.40138848760851736,-0.45183467972015784,0.17837051683645788,0.1631510163277337,0.3185843840378093,0.29395064620421646,0.2917330705370192
Cerebellum_4_5_L,0.37805657193510545,0.18970877017499285,0.6085178268282971,0.23201629709898194,0.7646595607059308,0.3063152418464974,0.3484668999652249,0.2980924581118054,0.3802417083643728,0.8346434417211032,0.5254125538452296,0.5668593833293242,0.48647654866794027,0.30732061637776603,0.4078981654703329,0.15982850681559266,0.5138597924079807,0.7718689336846734,0.6497506331582446,-0.06981578175887304,0.3110373645118188,0.582297960890572,0.4076969417443075,0.03563847550729798,0.2654556150160651,0.04456765763265513,0.2148787456913347,0.1497429331356061,0.5686109207751261,0.06787448084152764,0.11634410494603338,0.5634022322823973,0.04893661314460182,1.0,0.8098010287849354,0.1317833946380147,0.7890780738426608,0.5906295500994264,0.5757451832575743,0.7982089034305071,0.7100163192943876,0.23893890454346126,-0.29525630505145606,0.4473111460725785,0.04090882257449287,0.2919710410566938,0.5388867794161714,0.10037830269933012,0.3842485588819098,0.48031242669109964,0.31144854923127246,0.04530499458082162,0.7590417166965697,0.6178859107202023,0.5413618072237258,0.6364574698567078,0.6657099814236991,0.48240853964189956,0.5303507867536755,0.07526931121574094
Supp_Motor_Area_L,0.45123713316483405,0.27072700615299916,0.438644574802019,0.1446944357640028,0.8777405288562001,0.40383984038710485,0.3744929830742448,0.25454973237138656,0.31032973497629845,0.642555278134358,0.43083900711097933,0.48242476516263955,0.7100689800740576,0.25539626639545976,0.516427155049953,0.1926088604310711,0.5755708895287612,0.6404959172706877,0.6509397017750206,-0.04873891339247774,0.38894027542519755,0.508954324422589,0.5484221861449804,-0.08352766395961522,0.2079041870033214,0.17720848631234265,0.25744188356069275,0.19442703104289186,0.5659566836319883,0.1265443358924827,0.15722561041333014,0.4150719248910216,0.0048944453560455905,0.8098010287849354,1.0,0.006884901311251161,0.7350938162679056,0.5587921376742507,0.35555044047116424,0.8777601056019506,0.6296702245634773,0.39835472248754433,-0.13366060465779064,0.37005368781891185,0.15867346411003774,0.2847110591699092,0.5436687630157391,0.12400010098540441,0.5526939812301164,0.5196880288839354,0.23908579700917595,0.05983437337858869,0.6943846500366614,0.47396905614433577,0.6015573300873538,0.7170011185286008,0.5226355187996309,0.5282273655044463,0.4031369620852221,0.19804108654497962
Temporal_Pole_Sup_L,-0.24214819438599713,0.09950108136193714,0.03236105507201515,0.20039325698690966,-0.0017976571109159477,-0.3475414309689863,0.151130244464917,0.04803534202479551,-0.1470868314852709,0.26317658772680047,0.25963557081552807,0.34663463308479275,-0.05272608914010281,0.05108358646577549,0.06557983700575923,0.07330737732989685,0.035302249708786586,0.1449254071414315,0.045105391271631184,-0.005194380520507708,-0.11405587290570146,0.1093370021701785,-0.09968796095991107,0.39142593869886166,0.09779629802602276,-0.2618384646002657,-0.202497084482191,0.018808916973419392,0.13060058827863597,-0.13186789245890915,0.3737978656086175,0.062397267353173295,0.11047376164270353,0.1317833946380147,0.006884901311251161,1.0,0.11966112421485414,0.008771049139071972,0.4599938701659672,0.02683064854388209,0.09391383705023754,-0.24813776612449026,-0.03874456740884135,0.1525739074973969,-0.21363460873051407,0.24367444308193156,0.14889234995042153,0.2545717926884666,0.11958913398735828,-0.005377890057578384,0.10077635178939218,-0.2573525404561646,0.0483869993339377,0.2647703669432824,0.10994124684353783,-0.04577451515070032,0.16268365833736728,0.17834205656453447,-0.04633475409737534,-0.15979378462397606
Hippocampus_L,0.3722714065696653,0.40238181568892273,0.6842906367504852,0.5265557732338618,0.8290206228790106,0.4718510889713588,0.5593842185372925,0.5868463922050894,0.5225470669961183,0.6815905715576283,0.5796299052719631,0.3568986252347892,0.6820522611449406,0.03990601249391514,0.5640233811348012,-0.018410002292192924,0.7636351032188783,0.7179089116176184,0.8134800444725585,-0.28777297275549707,0.28755594444210525,0.5579797004405411,0.6557264978599419,0.02982249130492377,0.11959532890083374,0.1296857682971162,0.4581117587783409,0.17709138111779607,0.4834671783036174,0.3046968725052151,0.3233839821372257,0.24541905605634246,-0.25686131230883014,0.7890780738426608,0.7350938162679056,0.11966112421485414,1.0,0.2684702721944321,0.46237429688461507,0.7749614175646179,0.6135763002921913,0.13839066583924875,0.03637511909464613,0.41349944225226193,-0.009085062666594331,0.4474694723853228,0.6922852270011643,0.08876277759535639,0.6195959923423318,0.37751314431696,0.11289268100568622,0.13453221542027127,0.5732736235313348,0.5521800010508523,0.8026031919038602,0.4636770555698599,0.49783872212568564,0.28592011377857335,0.34341696396233845,0.053780619778876756
Angular_L,0.10092296192025008,0.032495665268230986,0.325467600738216,-0.0023288750995719702,0.2997658858397913,-0.10886685985277429,-0.11293487669702375,0.000921005871898258,0.07574546763302292,0.6814394555540632,0.2023398379857646,0.42468598669182683,0.14728430923024569,0.8030537541387508,0.3418113200361261,0.30389742441925777,0.01650524618433626,0.4698410996560041,0.02576101625534077,0.12408626426842245,0.13382083937161413,0.14117946054260702,0.029432886502806888,0.23316917615917804,0.4514429750395203,-0.0660970630305705,0.11155923809874053,-0.015353338828519261,0.5068900591573443,0.0018412035321198747,0.027415705474822718,0.6211852734429366,0.44360795727588603,0.5906295500994264,0.5587921376742507,0.008771049139071972,0.2684702721944321,1.0,0.35387819791813785,0.41456437833770193,0.4026674692307338,0.1513957913448593,-0.32492109044424194,0.40820694609426705,-0.06517647118999104,-0.1892714229446504,0.16607365515148256,0.07932898306511502,0.028035545375833006,0.3845800838458801,0.34009827615764826,-0.08111374506249105,0.6385054567215485,0.4693561853762817,0.0021292834660594706,0.8398864203654401,0.6243062074358443,0.4727007248043405,0.2194664820324401,-0.0790078615704847
Thal_PuI_L,0.24724485959976705,-0.08149543757868669,0.5347617088986776,0.3149662840600346,0.3450131639189484,-0.1349725933126202,0.21560219893404245,-0.0015010875873641787,0.4080361777875579,0.5736357028615694,0.6341212107895604,0.4538441419260085,0.0623634475149689,0.2520426650789405,0.10622927345660398,0.3721947184587617,0.26475845883836563,0.6468800326471625,0.3915480069419287,0.06497299170867929,0.24947324502479445,0.5614342906974407,0.08435021838038068,0.11893494495170757,0.3178240374208923,-0.4602793566381103,-0.09147704174407624,-0.0957315422138199,0.5293368133230967,0.04810277103979684,0.1452962655181046,0.4892722577258987,0.28107595429913196,0.5757451832575743,0.35555044047116424,0.4599938701659672,0.46237429688461507,0.35387819791813785,1.0,0.44518144282515343,0.390716497118245,-0.08023035199191353,-0.39404432691935704,0.4383916373453968,-0.42658812198996876,0.1965283308981761,0.4180013724578398,0.22385293028513248,-0.0260602510263204,0.30352393829693575,0.26873703494456685,-0.1451985239132513,0.575877845148341,0.7129293021778756,0.06894366172403553,0.25515922919930645,0.6111719470052959,0.14738262321284068,0.3989303302533814,0.07193044327324813
Precentral_L,0.6775536590316319,0.1417451794149529,0.47980810925629924,0.17278383005986056,0.9264559059182668,0.3621481181217988,0.4079239153514014,0.20234671104780802,0.5550540261091116,0.5620117523884006,0.527653725674728,0.35572352501113846,0.6191109287849291,0.09143271812360743,0.4085038625469958,0.3636262684110723,0.5970660892420979,0.7537996745945769,0.7882282586498689,0.015152991714543923,0.5930229694731932,0.587619365997712,0.6221029981350473,-0.27364317676177996,0.19782549543943817,-0.0006930977562497084,0.18597703716454772,0.10856190903188936,0.6465395975335533,0.2147556760926263,0.12958053844693437,0.3978790419002549,0.031102751715506013,0.7982089034305071,0.8777601056019506,0.02683064854388209,0.7749614175646179,0.41456437833770193,0.44518144282515343,1.0,0.5886486739686153,0.45377664636962134,-0.25002274346364894,0.34093874018313164,0.06168101103148867,0.29978246245039547,0.6354997447096377,0.23594840986557178,0.47351957393100214,0.6253092482217338,0.28701169407463656,0.0009970303404447265,0.732256695153607,0.5101445459807411,0.5768699788614513,0.5885908242055492,0.45592476067152526,0.4162785837344547,0.4952202648306158,0.42134228763714365
Cingulate_Post_L,0.28290359249268665,0.008469867690127707,0.4645904994198169,0.316199178192286,0.6085537476513916,0.414538086759436,0.4575918942340378,0.4367992080178945,0.22744764092808276,0.5433812678528274,0.37316709279809473,0.29873406972496114,0.41379086439571827,0.06439988514370656,0.22552587432835058,-0.057135165864986855,0.49340452154584846,0.5594653068452972,0.5303822743839859,-0.212702678177272,0.18629555307953063,0.46489242544892817,0.36214694938177494,-0.06672641934339972,0.06455100089647786,0.09222619726430303,0.15352382117066007,0.1396293228108263,0.27618371238593054,0.10130808717634013,0.13508995493427992,0.3627995652123506,-0.22143892422964379,0.7100163192943876,0.6296702245634773,0.09391383705023754,0.6135763002921913,0.4026674692307338,0.390716497118245,0.5886486739686153,1.0,0.17625723297700088,-0.3279218770797091,0.3035854353717535,0.06919633397214142,0.37193751246062684,0.42027648484739955,-0.031575467262206086,0.21679709772547168,0.21720991838637974,0.026627905371185735,-0.028573756962668156,0.4244891233128989,0.3524082984964201,0.4158624412236627,0.3850747127954284,0.5838344537247754,0.3202238849721729,0.331830740828618,-0.026296606003577073
OFCpost_R,0.6859767417875494,-0.2965788850860858,-0.0787739567724461,-0.19722108685572154,0.36181833784176753,0.19020800326206927,0.13703623156004968,-0.13514174645051785,0.3477059900726384,-0.07500962939299106,0.03561383389306194,0.017491854227894805,0.20190043751834935,-0.07533958875738932,-0.06206916469328848,0.3650587777331371,0.3832710280481686,0.16391311530141842,0.41893782478871383,0.1541713491890121,0.6572096395078668,0.3575078555913049,0.3325881789705726,-0.6726198114115846,-0.30313906248906536,0.1245398758219554,-0.17235049228479593,0.03377260447422154,0.3240878009036276,0.12080812260637241,-0.2553394844686171,0.10517397487389327,0.0244775638270234,0.23893890454346126,0.39835472248754433,-0.24813776612449026,0.13839066583924875,0.1513957913448593,-0.08023035199191353,0.45377664636962134,0.17625723297700088,1.0,-0.3230035114770553,0.21902457135003248,0.07901678440143907,0.26173290305564223,0.07601143939260661,-0.03418171221669868,0.13360504165151205,0.4124392805961884,0.2652359130158895,0.15101861232598288,0.22832057896482524,-0.05942702232704619,0.13897303602056862,0.19054199286955936,-0.16819886186900584,0.015811293925868018,0.14580966241531346,0.5931816375423004
ACC_pre_L,-0.4099264257815045,0.6539774218266318,-0.05022498986971045,0.19839441232226293,-0.052100437566395735,0.23212045079981486,0.17156681934310158,0.27047911250190854,-0.1890219060902806,-0.13756695800333288,-0.10771148081260273,-0.1310899218497439,0.4033206393499249,-0.1539325218849267,0.472091167783141,-0.525966288114481,0.1102213685922735,-0.34171692109011387,-0.12669897669418678,-0.2182319763419026,-0.41907376750613723,-0.2658395886724352,0.31796431182114443,0.3786053542246563,-0.1885101358709853,0.3803496638545417,0.45217867791677063,0.07090523727874286,-0.3283616986829869,0.08013385237419784,0.2581889888465906,-0.5789993253488621,-0.32943003335011756,-0.29525630505145606,-0.13366060465779064,-0.03874456740884135,0.03637511909464613,-0.32492109044424194,-0.39404432691935704,-0.25002274346364894,-0.3279218770797091,-0.3230035114770553,1.0,-0.23122249982932924,0.21991477782112123,-0.05848695575295696,-0.020412713544657207,-0.17098248051023793,0.5211608851277506,-0.21323901564174896,-0.3748492814011098,0.17633851130587702,-0.3857395911300266,-0.3125708465254797,0.3350646919061278,-0.0655586538645772,-0.26826184467087355,-0.03746008527340274,-0.48450381301570067,-0.36259955625210816
Thal_PuL_R,0.22222042993370084,0.11821400790778329,0.3459800897783944,0.32512639105441526,0.24186320113603205,-0.09273756185852977,0.2100640927579298,0.08955179030623353,0.37855136464943595,0.47241157665814737,0.4217836432851833,0.3959649730811015,0.1426565776918678,0.3709179927391607,0.33293528563262614,0.2012799476275763,0.43756632562968156,0.4091956590864268,0.415499662683496,0.11189071623495415,0.2626035175422778,0.36661383832237165,0.20723960326134486,0.12719725581843097,-0.08347063242951384,-0.2265519180911772,0.07082400488933603,-0.17558587917398222,0.46801532247454625,0.1777600698515029,-0.08537780763942027,0.38046469464952715,0.2072057195503728,0.4473111460725785,0.37005368781891185,0.1525739074973969,0.41349944225226193,0.40820694609426705,0.4383916373453968,0.34093874018313164,0.3035854353717535,0.21902457135003248,-0.23122249982932924,1.0,-0.4717445776592934,0.03506946826394086,0.25713230774902646,0.05595794774147926,0.21303840654568298,0.37226860059093553,0.13682649889429307,0.30388622977955143,0.3607812501904576,0.5311408558337711,0.21379708044291074,0.3296244198320161,0.3687640701881519,0.16535568544501547,0.1282532725355819,0.08764863415572621
