,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.48092103774656475,0.28848500403715993,0.30300487913802476,0.6147343491221865,0.2985889796596484,0.2593297922367116,0.20920297619146777,0.07286769211883334,0.5396553263593092,0.3082817261305734,1.0,0.346782975777343,-0.012165781352505291,0.4617811257320783,0.4691459804279945,0.6768277426936179,0.5596839876767886,0.7039636311522792,0.33707481154091323,0.5852031265874731
Thal_MGN_L,0.5059139124249645,0.1953245335204558,0.30050362971457845,0.3782336176023781,0.43379267742461436,0.21629988463913952,0.08702098724015105,-0.27040063534282055,0.2785993383917909,-0.12234657271996201,0.346782975777343,1.0,-0.050488632102647854,0.05071405374936627,0.3652613691747727,0.43974465062676277,0.07513061587743422,0.6202060481862192,0.186861640918119,0.5008989769040856
Paracentral_Lobule_R,0.13987290327682808,0.43609617830909075,0.10368243958627124,0.19822219095445945,-0.35064037252060437,0.2306657089588573,0.5149906703236024,-0.41738763639523596,-0.12067053016317116,-0.15402143949717984,-0.012165781352505291,-0.050488632102647854,1.0,-0.07484943164699527,-0.023150776818660814,0.11395134848395118,0.4149235990156348,0.183807281851668,-0.07997329637884545,0.03765072225420022
Vermis_9,0.41758423820385787,0.149768506506029,0.36103792412202323,0.4484549578981533,0.16493304579845372,0.2924293474061008,0.3951247637839909,0.3072309570363272,0.5602213580756398,0.9274702576655549,0.4617811257320783,0.05071405374936627,-0.07484943164699527,1.0,0.31676072660451565,0.5771862903956518,0.2898355703476179,0.2881429244331373,0.36246471596352803,0.28434889713493483
Amygdala_R,0.48214196223214745,0.09188033582428812,0.3184954547707577,0.4892976149623147,0.4739035415078201,0.589043508893779,0.3218515143350625,0.26165272553109065,0.4087211150640012,0.1837163538815281,0.4691459804279945,0.3652613691747727,-0.023150776818660814,0.31676072660451565,1.0,0.5297617197916175,0.21997420031534,0.4966267489475266,0.5234455521375524,0.47360878850927474
Temporal_Sup_L,0.7823336580951743,0.5505877785235778,0.5698330906165874,0.8724062119915265,0.2996486994970349,0.6084393727318589,0.5006673396229117,0.1739273888449156,0.7587110647123304,0.4486801471472538,0.6768277426936179,0.43974465062676277,0.11395134848395118,0.5771862903956518,0.5297617197916175,1.0,0.6443135818759315,0.5920998885987213,0.5826748153346231,0.5392193030774569
Thal_MDm_L,0.471547712162312,0.834657658382854,0.27997442837191183,0.7379473504371542,-0.14421826329130835,0.46206071242822944,0.4608398396615552,0.10284690352193192,0.5425794572935548,0.1998838927810966,0.5596839876767886,0.07513061587743422,0.4149235990156348,0.2898355703476179,0.21997420031534,0.6443135818759315,1.0,0.5470309867391205,0.28854701158491114,0.2890068376922745
Red_N_R,0.5803341724537078,0.36903089030321684,0.2835593063277315,0.6277277310485863,0.19317033648193394,0.294299763382862,0.32478866683952773,-0.10155556977396846,0.4964407244506245,0.1153947013914223,0.7039636311522792,0.6202060481862192,0.183807281851668,0.2881429244331373,0.4966267489475266,0.5920998885987213,0.5470309867391205,1.0,0.22852571996702858,0.6234757871637053
Precentral_L,0.40873034172573514,0.22792234866189134,0.23080242116205452,0.425620609065695,0.6021082546443391,0.5068370864751832,0.09609614529255892,0.4187133286557508,0.3913996681667402,0.3073948504693913,0.33707481154091323,0.186861640918119,-0.07997329637884545,0.36246471596352803,0.5234455521375524,0.5826748153346231,0.28854701158491114,0.22852571996702858,1.0,0.17271115445009486
Frontal_Inf_Orb_2_R,0.5474112790001067,0.12976155618360086,0.5895789367217535,0.5807215248777537,0.23769486992816527,0.2014755367964689,0.21603973857245423,-0.11742052000873383,0.44587704697276326,0.17334819575090624,0.5852031265874731,0.5008989769040856,0.03765072225420022,0.28434889713493483,0.47360878850927474,0.5392193030774569,0.2890068376922745,0.6234757871637053,0.17271115445009486,1.0
