,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.5593808139410804,0.9025146228765525,0.5336189912978087,0.2979316617867213,0.4086826521816093,0.29466971572622497,-0.013863832022734297,-0.08039321536545133,0.5463878436102871,0.27793354779523577,1.0,0.5636375093922065,-0.04537293300800536,0.6305766888425453,0.1736758976821362,0.3441160125695184,0.8356577990132016,0.08929113987478457,-0.008368614898875514,0.3310473591224833
Thal_MGN_L,0.6410398456815877,0.5329199572758777,0.601183058491921,0.05216122983544945,0.6854325748064519,0.06239771032254106,-0.5687243837512002,-0.5322995236893728,0.24446271402503494,0.031121815371690058,0.5636375093922065,1.0,-0.4146923204896232,0.6597763206599486,-0.09156313878324909,0.19843679191861727,0.3424814238361923,0.0015623512676407906,-0.2896961981192678,0.4077079881716605
Paracentral_Lobule_R,-0.2494779654679094,0.051029119929839044,-0.11639291873826545,0.4917176211951268,-0.05009100813002075,0.4220029820133542,0.5235936157054514,0.47254670036459984,0.14846168833781834,0.31981149503771655,-0.04537293300800536,-0.4146923204896232,1.0,-0.09619865506235721,0.6175791157097963,0.3461515089754492,0.35607242324626964,0.28327045391157485,0.8177723943541868,0.02685546035862555
Vermis_9,0.6113514746816314,0.7004524992365264,0.619859806443101,0.2017941173533375,0.6000834641902096,0.22074306124793244,-0.2554012218501309,-0.2992554205532606,0.4009285907070341,0.30331730079999775,0.6305766888425453,0.6597763206599486,-0.09619865506235721,1.0,0.14362831556439337,0.321310354396069,0.5864359417532659,0.06470045075612159,-0.06692656533011435,0.3594385588656962
Amygdala_R,-0.21051471166829833,0.20747559697738782,-0.1736680529479889,0.7272576689566876,0.055343801181305316,0.31210543477891545,0.4821757592645428,0.4726152531866069,0.5163368690044937,0.47224044482161925,0.1736758976821362,-0.09156313878324909,0.6175791157097963,0.14362831556439337,1.0,0.37423273160866394,0.4175225992062246,0.6417124760186216,0.6277671234882524,-0.07805310175131275
Temporal_Sup_L,0.2926712301580791,0.4596680480344925,0.1788254864053521,0.3042766761366197,0.08930292533930922,0.3647271452138486,0.4325402689707072,0.06256302765876075,0.19693477591685507,0.13028609815867234,0.3441160125695184,0.19843679191861727,0.3461515089754492,0.321310354396069,0.37423273160866394,1.0,0.446767849605485,0.34496305999595567,0.5393948700800753,-0.13194893217615344
Thal_MDm_L,0.3988571963938845,0.8636160702980911,0.4178932172712003,0.41111482954135353,0.2840684695715873,0.6169644201556552,0.1676212446359099,0.024204940116495283,0.4593071084248092,0.3069592381530167,0.8356577990132016,0.3424814238361923,0.35607242324626964,0.5864359417532659,0.4175225992062246,0.446767849605485,1.0,0.10711491356606453,0.3718494145800421,0.24872118810070143
Red_N_R,-0.25015781725783426,0.014467541144070463,-0.25171635639830153,0.6668153428595001,0.008974953537428554,-0.07262919197499645,0.37114670673597777,0.4104830196312647,0.5661018638025629,0.4613979782867836,0.08929113987478457,0.0015623512676407906,0.28327045391157485,0.06470045075612159,0.6417124760186216,0.34496305999595567,0.10711491356606453,1.0,0.31450068288538535,-0.24460823640223478
Precentral_L,-0.25049674264961846,0.08950868925237118,-0.1828383421050144,0.4651541019412434,-0.11138425958509447,0.5469148627547391,0.5341518127651433,0.3351687799510515,0.0951754968752812,0.3102628903257888,-0.008368614898875514,-0.2896961981192678,0.8177723943541868,-0.06692656533011435,0.6277671234882524,0.5393948700800753,0.3718494145800421,0.31450068288538535,1.0,-0.16105450344307393
Frontal_Inf_Orb_2_R,0.525189032879392,0.33705227786195396,0.7852283043802694,0.05149130824547973,0.8263814938093194,-0.1398023614481703,-0.4932397177962042,-0.17868711627452855,0.10472015648255253,0.10184451346111172,0.3310473591224833,0.4077079881716605,0.02685546035862555,0.3594385588656962,-0.07805310175131275,-0.13194893217615344,0.24872118810070143,-0.24460823640223478,-0.16105450344307393,1.0
