,Fusiform_R,Cerebellum_9_R,Thal_MDm_R,Rolandic_Oper_L,Thal_LGN_R,Frontal_Inf_Oper_R,Cerebellum_8_L,Cerebellum_3_R,Cerebellum_10_L,Occipital_Sup_R,Thal_Re_L,Supp_Motor_Area_L,Occipital_Mid_R,OFCant_R,Temporal_Sup_L,Cerebellum_9_L,VTA_R,Thal_PuL_L,Temporal_Inf_R,Thal_PuM_R,N_Acc_L,Thal_IL_R,Postcentral_L,Frontal_Inf_Tri_R,Thal_VL_R,ACC_sub_L,Frontal_Med_Orb_L,Cerebellum_Crus1_L,Cingulate_Mid_L,Thal_PuM_L,Frontal_Inf_Oper_L,Vermis_3,Rolandic_Oper_R,Parietal_Inf_R,Cuneus_L,OFClat_L,Postcentral_R,ACC_pre_R,Thal_AV_L,Thal_VA_L,Thal_MGN_L,Precentral_R,Thal_MDl_R,Cerebellum_Crus2_L,Cuneus_R,OFClat_R,VTA_L,Temporal_Sup_R,Vermis_9,Precentral_L,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Insula_L,Thal_PuI_R,ACC_sub_R,Thal_VL_L,Occipital_Inf_R,Cerebellum_6_L,Frontal_Mid_2_L,Thal_VA_R,Caudate_L,Frontal_Mid_2_R,Rectus_R,Cerebellum_4_5_R,Putamen_L,Frontal_Sup_2_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Hippocampus_L,Fusiform_L,SN_pc_R,Olfactory_R,Frontal_Sup_Medial_R,Amygdala_R,Precuneus_L,Calcarine_R,Vermis_7,Amygdala_L,Cerebellum_Crus1_R,Thal_MDl_L,SN_pc_L,Thal_PuA_R,Vermis_10,Calcarine_L,Thal_IL_L,SN_pr_L,Rectus_L,OFCmed_R,SN_pr_R,Thal_VPL_R,Cingulate_Mid_R,Thal_AV_R,Cerebellum_7b_L,Thal_LP_L,Hippocampus_R,Thal_MDm_L,Pallidum_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Angular_R,SupraMarginal_L,Vermis_6,ParaHippocampal_R,Thal_MGN_R,Thal_PuA_L,Cingulate_Post_R,OFCpost_L,Heschl_R,Temporal_Inf_L,ACC_sup_R,Occipital_Mid_L,OFCmed_L,Cerebellum_6_R,Precuneus_R,Vermis_4_5
Cerebellum_Crus1_L,0.20484146541217632,0.26081999970578973,0.07267704492130413,-0.09832438528464162,-0.154773790196324,-0.06585492320173558,0.28391597951786124,-0.06101525947580792,-0.3144183231643544,0.20442735164336126,-0.0388402990410454,0.013739988355596068,0.1864915442044117,0.09361090296970095,-0.0154361246066279,0.1307549162893946,-0.09539555076130982,-0.2397765591511243,0.0838759017807174,-0.1488907194646728,-0.43671363284612497,-0.15453463762392947,0.08449053284775972,-0.07067836962430672,0.0598774145790915,0.32695013451389243,0.08723180513050133,1.0,0.10427969023177945,-0.12983608732696358,-0.12812413793844238,0.08119079769210782,-0.048063903487120994,0.20665909746687958,0.18287379954829927,-0.2943566068371375,0.1491929356378216,0.008330353834155306,-0.02072002222167468,-0.2309199318870738,0.03275413686035532,0.0977549344373006,0.11116639032765514,0.41126128353726005,0.28166046685385,0.003569634663282707,0.2757606509354402,0.1120040857049255,-0.1868076948701195,0.03156103059180464,0.011212750020625845,0.0950751226221763,-0.17917144246822894,-0.06463714031479435,-0.10314795866598298,-0.07784167745675204,0.07105320793227629,0.2597544315735018,-0.0617385704797303,-0.14367366416318014,0.05182680113379624,-0.020457527696343517,-0.26455853853597905,0.05205813681247925,-0.07814532775142509,-0.03277465559949527,0.31808108104883814,-0.27431120677987547,-0.21185896534544219,0.16373343312588454,0.08370157746718014,0.02971002888469827,-0.147662191095064,-0.414486548126468,0.12040955550525483,0.20410326277233018,-0.0025030701761107905,-0.3000217959267665,0.3109263331316122,-0.185842806777314,0.2242713676389765,-0.14867867592027922,0.17334573592228641,0.1179880695540277,0.09517506018523192,0.04711563524488009,-0.04332854740399555,-0.11477925565146975,-0.08553055188827394,0.1255034750483591,0.059831932725785665,-0.10830621334087366,0.5239538496808599,0.037008450764532116,-0.10942697382721502,-0.10914806438846056,-0.2029529298391053,-0.006024977396115848,0.24777810730117455,-0.06369024330231589,0.1253956199313027,0.3342428690496763,-0.24650710472843998,-0.06652695258576051,-0.10450911846455994,-0.08285919286552589,0.063253831461013,-0.07210619725483719,-0.10408564226618532,-0.1661076697029618,0.13153275499315598,-0.0028839448580628537,0.12883429965416565,0.16226997378585617,0.09553712185335425
Cingulate_Mid_L,0.6237263214751145,0.5011487141508364,0.2134212130444832,0.6276672103203895,0.46094488138300155,0.5169210648071233,0.46855903807705407,0.695660879981696,0.42497202735088013,0.09380747154309844,0.13159064137333018,0.6743009294881482,0.0013307643140883256,0.2846131765433858,0.6742821292212123,0.2559706770450928,0.33944391603109675,0.37866376223185555,0.2630826997388925,0.4548934283083085,0.1670931460285741,0.49023519034877977,0.7338999991117523,0.5014265789655834,0.7108776903892924,-0.006024772615359684,0.19460833261054947,0.10427969023177945,1.0,0.6700275191801338,0.5786410376800761,0.7374015358817548,0.6585982172965179,0.27813770167051577,0.4311495445218231,0.13138356923926325,0.6955391666497607,0.44956696250612344,0.4692296650392743,0.5120250122581227,0.49403046591894995,0.5080770292321665,0.4939097522179186,0.05383319412684941,0.43250481027795995,0.1612911723641687,0.4216687533051471,0.7552984210729673,0.20534899939954093,0.5769691645233531,0.8291032379607661,0.43133247587457696,0.6180264451946558,0.593358122030659,-0.06849407649687153,0.6647427386446128,0.1126659885241169,0.4217219612630636,0.6261482504799204,0.31900973467363736,0.7755646053830052,0.740591095746066,0.21371193423805004,0.6372799057593893,0.4613191545736092,0.7242069575369531,0.015066275832933582,0.6147711274776915,0.6731871149181813,0.772633776778991,0.4850934018134676,0.19151782660779376,0.6690485685444485,0.345365591071727,0.7414291049527826,0.4216259180675476,-0.034925261724541926,0.31255222116540676,0.11086258093147476,0.4332958086332053,0.5335798492750822,0.5473753948308853,0.17646525186130724,0.5073515033636193,0.610566728688651,0.19041679393591043,0.15127039525761582,0.08039038804924523,0.5207383091181289,0.7222013871845636,0.9459935618824235,0.2595730631756546,0.25257227071287447,0.2655270341237291,0.6590467166540354,0.4731331628916007,0.6152496225423747,0.752298804422958,0.07938465896452629,0.1138650057647881,0.6224257739755521,0.09892912849168896,0.5706917134456551,0.2975714451687906,0.6255845922185846,0.8040878179839763,0.2570876980352633,0.742072392199278,0.6797942327251165,0.7111184177248896,-0.02585703087392877,0.2646425690926959,0.5459210850641266,0.7619990162272229,0.675845138037721
Thal_PuM_L,0.4795387573427298,0.4070466064808764,0.366815763505801,0.7466517619916869,0.6275717265493549,0.5878893534782009,0.1858581445872625,0.7398936405234979,0.5011045598745385,-0.1143876013816616,0.24262825717766162,0.7132387387342529,-0.03352642047914965,0.346565634618373,0.7665309188629162,0.1922231489552396,0.32275809829671426,0.40118421543167976,0.1675634182593465,0.7886057360823333,0.3885499786101443,0.7324847178532451,0.5598704685862935,0.6470813491578885,0.6846357273887521,-0.30926838657782096,0.11495265611806492,-0.12983608732696358,0.6700275191801338,1.0,0.6587701418152174,0.6963572396540039,0.6613349152302704,-0.06317362647110818,0.3737611824994163,0.3048401435520171,0.47468232427296086,0.5400145731325663,0.38657817968980684,0.7470733663481419,0.4756339409029256,0.484227062854643,0.5300466940587206,0.08579648011188108,0.32655251495959087,0.24382158168859722,0.05919967206341805,0.49257407934236924,0.28529542505459166,0.567723207762517,0.5906976841802251,0.3819871060978071,0.6702225192186099,0.569488612838995,0.0085203675247211,0.8091989223750211,0.11432355993801036,0.3373192829077442,0.754190890166567,0.5720626381508063,0.7035343478588819,0.8210911190900391,0.2657186674458895,0.6787802019954783,0.5699748280265046,0.7939941463805312,-0.26252369698383193,0.7325859971029145,0.8215341457613831,0.5615138772733804,0.40614226613603066,0.20102672854545378,0.8339984036510059,0.48524275814021556,0.5939443992709215,0.2535513496961886,0.09852451640908014,0.5068865544085485,-0.1199504161038609,0.6083455489948443,0.41396481227499365,0.7101923081325344,0.2533163441061932,0.4438756371903816,0.4362188346288537,0.10056100441603366,0.09556171379143943,0.055432607346689394,0.6273916372659376,0.7832356092398333,0.723391010228207,0.4461044754046656,-0.12749908685697017,0.036376606617429225,0.7831940823676259,0.6075086934370069,0.6700917568268926,0.7934686258070204,-0.14541177653435647,-0.10475186312777666,0.3196399760459614,-0.14686138363897583,0.7575681697471652,0.4388450065504734,0.651688161986499,0.7598330379372601,0.19583513581375714,0.7496042685274346,0.7643006211419098,0.7092888905623439,-0.04680032958488083,0.17251526285559438,0.4850987997894522,0.5766296736925747,0.5954283231442402
Frontal_Inf_Oper_L,0.5833672359408943,0.35640903497807985,0.260324434141867,0.7788970810469441,0.6134789073163995,0.8805692149100663,0.28529115972931823,0.6853962901108227,0.38809881867959733,-0.05892467115184945,0.29927617342975316,0.7953932045181228,-0.009611069072519827,0.12783438104662745,0.7882860358502355,0.039545314372578244,0.5817630193512242,0.31416433747871136,0.23151743291810176,0.4588333542509063,0.27095811059044866,0.6627170823543798,0.6308557841526059,0.8393200984631772,0.6062988133740123,-0.10366880213828446,-0.024804861740635183,-0.12812413793844238,0.5786410376800761,0.6587701418152174,1.0,0.6809420396175465,0.8245310122535437,0.1744780319162583,0.5542835914551523,0.30205472583598014,0.6260561096452633,0.31161066615992844,0.34409992586119026,0.5842344650803543,0.5784868504228782,0.7239243218207628,0.3151920277408419,-0.03984052664052592,0.518621270528666,-0.024717241485327123,0.16693377775580096,0.4295910827216081,0.32592205138587915,0.8306037575233846,0.6591166076792768,0.43037780362046174,0.6720922915665716,0.32811444741776485,-0.02185946487368855,0.7361019544008244,0.07201192273054534,0.16540246687912433,0.7023138984256803,0.542401956096677,0.6141582847332314,0.8042980539740977,0.13987001893427856,0.6781454383522694,0.5724729253122448,0.750530644620107,-0.07320801220156514,0.6335000116712685,0.7252334547665236,0.41862572550049243,0.4230368717079941,0.13268750841666035,0.7015097336283855,0.2943643543130464,0.6296516577841297,0.5525887986865523,0.08482994483347256,0.3573616966933729,0.014684354400931625,0.6105909931896912,0.2654630928680654,0.41431226819228517,0.0513679298690752,0.5148349658711447,0.3180288012889125,0.2793449916577437,0.07786428572398184,0.0036389453302482977,0.5297078748573002,0.4938774317619852,0.6373530668628892,0.19937640095406295,-0.11494848492917294,0.2502693180352741,0.705912872813773,0.5883478619047605,0.5492204763168882,0.7338458465208568,0.038790881705747376,0.06422372153857668,0.4891907862568266,-0.05209556178016979,0.5826759846735848,0.5850984749869805,0.4118236196391803,0.5917727797254664,0.29324179843104187,0.8034480884766773,0.5229797776953373,0.5194101023096478,0.05152639552061991,0.07772082839800942,0.4514547178482568,0.6000250969767014,0.40264575315745055
Vermis_3,0.8238729308169674,0.5526702797372959,0.3820930709014517,0.7236196591263885,0.5429333233620491,0.5951725730968573,0.46073380186003865,0.8716813641197345,0.4239584621259033,-0.08389268798844912,0.2813324624115833,0.7909602708028702,-0.058278968137943164,0.04325337035355932,0.7723885723714903,0.092922856043182,0.4745390059373124,0.3737546981641217,0.29334544642518284,0.597946008212748,0.10946888200220514,0.65848392933037,0.8122394406865331,0.6083628437619379,0.6902510986778618,0.023043566828909193,0.04215818636979405,0.08119079769210782,0.7374015358817548,0.6963572396540039,0.6809420396175465,1.0,0.6973114746874461,0.286785900041065,0.6304062712696101,0.10305120747168893,0.7392494130593472,0.36999710181646234,0.49026952098260984,0.46898847136113775,0.6348510863748723,0.6412547492038101,0.5591466840880907,-0.04006766068584811,0.620814049494924,0.11168839366206734,0.3322905537727488,0.6540613003874475,0.2184257370123046,0.6852771286019682,0.7986911612488758,0.48392058441475366,0.6216620263092346,0.6801838725912843,0.03250730007615406,0.703324209477157,0.1424252926285288,0.5374682688106283,0.6840785430269555,0.42162205343072034,0.7939498874094832,0.8075562821145383,0.13161410341052038,0.884290661707256,0.4748262019907493,0.7982382376380914,0.013095098876396356,0.7221970921691113,0.809364835800272,0.7825166246048194,0.4321607066817329,0.11495400631150629,0.7110552611466392,0.26774711086235303,0.8192419951057845,0.6666363779302256,0.06622740109569722,0.34564499549593686,0.152267561010039,0.5283304307546531,0.5366550757742722,0.6582000924865751,0.3080855076058447,0.7479446147468984,0.6116415159489605,0.32570416671402136,0.13542772051783702,0.018228372689433614,0.5795839033179411,0.755318599104623,0.7709953767415965,0.1597244597085265,0.1759850404151789,0.1793477422312327,0.7549227166925034,0.678355045696617,0.48695794584165497,0.8196264089137922,0.0851238097282249,0.049811193644854625,0.6062441996749267,0.04692734374416297,0.6945162064519839,0.48267296256268,0.6271245573668147,0.6376047345761727,0.22167646159149879,0.7845350895898355,0.731923007910997,0.6688905343878614,-0.07014477571150127,0.2555949138529077,0.7222730205576259,0.8277230308096151,0.841342619218206
Rolandic_Oper_R,0.6525473164294076,0.43671970717779773,0.16997775341002003,0.825207930233833,0.46121437033764573,0.8652891993974958,0.4401456738396514,0.7008174840649164,0.3647659089344658,-0.006535165587146827,0.17988921683132506,0.7190967785548096,0.018849819709597405,0.22268881895949463,0.7398294047083788,0.031755858209013825,0.5507150157207091,0.4416776330174312,0.46928417207321105,0.5134832210645779,0.3335567580035774,0.6836143740967716,0.5533126202700728,0.8589740931428337,0.5926770719088187,-0.20291811012579924,0.09372493803196912,-0.048063903487120994,0.6585982172965179,0.6613349152302704,0.8245310122535437,0.6973114746874461,1.0,0.12574894867572114,0.6588723526737049,0.2651080477183056,0.5751839632574874,0.42905509453704244,0.4715044732425569,0.7188019244429221,0.4729165579625348,0.5372246247432192,0.26915952011542693,-0.05722116291295228,0.47186283568326937,-0.09972811217366116,0.08401092176149377,0.6497174026858089,0.29010993763125353,0.6755816920910822,0.6248990839288618,0.5046476706789224,0.6693442916114097,0.4106850139966071,-0.20508694568043212,0.7257177862154063,0.15262650487078447,0.11939245458304672,0.8042311015278241,0.40223726399355225,0.6376293890560255,0.8040204996696454,0.21380742921289922,0.7819711659105593,0.5707842830870923,0.7267416279299063,-0.15208899736395431,0.5633061826404557,0.7036070225008615,0.5008592239865787,0.46759678980954045,0.11948733089575235,0.7266577966916526,0.3081307111607598,0.5848474336338093,0.5201613829735043,0.055297936414918564,0.2702969150316884,0.17814688767007503,0.7014375654746633,0.16422726593447276,0.4592567325186696,0.09547101990579217,0.5098660078936158,0.4615381977896659,0.06338394558299977,0.20958394376214584,-0.03079294391787982,0.3924679903827913,0.6582661034662675,0.6835003851830039,0.3922558927656352,-0.05538668901822571,0.34702739060090065,0.6703086379660061,0.5556513709012305,0.5504487595799328,0.6780541334871591,0.0719697799254032,0.12206056837934694,0.45157438442167736,0.0463120744728318,0.5347178884989064,0.617315303748041,0.35747870231480605,0.623151118685209,0.39284523426236817,0.8035324924147526,0.5328822509064249,0.613131951016923,0.010000720260188804,0.10712703723585347,0.5631470575727104,0.5849860048871413,0.556327671695519
Parietal_Inf_R,0.30824195127346843,0.31164264279319825,0.14259453300992936,0.0063573495598318605,0.06622575924884318,0.028874077733401737,0.2658946677756661,0.15603867141969335,-0.15160908453734312,0.24739030311988272,0.1255800842629617,0.06195760246487772,0.1556189399773586,-0.15254350158487323,0.07938974870878986,0.3124084000358615,0.06750131217686452,-0.21410833465328394,0.1145943276060281,-0.051628012333849393,-0.3544790206281951,-0.011305548720712521,0.44940442529775493,0.0992689258305172,0.12810396111036215,0.16936487839580336,-0.171372866370203,0.20665909746687958,0.27813770167051577,-0.06317362647110818,0.1744780319162583,0.286785900041065,0.12574894867572114,1.0,0.2945286542873973,-0.25712310756136547,0.6899317687237811,-0.18387152465934015,0.079219428282052,-0.22359780645806904,0.11502462378148817,0.4414709492921395,0.39418560851003104,0.036796061038553075,0.5283903914502553,0.013515776226636045,0.4130865356220615,0.3863217148214902,0.018818203643404273,0.2202066083752709,0.447697820851211,0.14963470023216957,-0.028907250064493226,0.1689852140072089,-0.08144704399345627,0.18768554392194234,-0.028920322121059164,0.3911426576122766,-0.07975993824232086,0.01905533841411386,0.06340984640073652,0.09010787549381559,-0.08347289710364757,0.13329186601457793,-0.04631897736974103,0.037932360036312375,0.23594620034210598,-0.028385448820990984,0.039793314676060745,0.2919274643791694,0.011660521355003515,-0.24529021308390614,-0.07242742811913862,-0.2534442740479981,0.5994038943598983,0.5470527715942682,0.027419363641320894,-0.11589802478195291,0.2424508139923849,0.17661832393381635,0.42279437854271934,0.07484641688758058,-0.014437738543284194,0.4460216322733465,0.06709299010222834,0.4960647271832604,-0.03208826268449888,-0.14611541894986851,0.07200094122859749,0.008882372506170773,0.26191477933396073,-0.3844956253938958,0.16496810847595506,0.05519320646597576,0.053434098354016045,0.18512594834142648,-0.0888380169987667,0.1439793866309646,0.17453021599886787,0.19331488406643668,0.5332111699880459,0.33376892165148964,-0.11061880441836736,0.021763722910959973,0.11965392716202206,0.17108517108404492,0.20192501247276037,0.13519601058326547,0.07646809180334518,-0.049475409484914905,0.2337874509155727,0.07710314012996894,0.29789810705674086,0.5953042801947124,0.18577407858765024
Cuneus_L,0.6133661788184567,0.5013170644063367,0.07550274593277505,0.562115374028738,0.27084873328754233,0.5522497119671159,0.5820335252697442,0.5233445142444967,0.12557564360291681,-0.05986214933250314,0.18508070332951476,0.5122275268941908,-0.038489624834878625,-0.04301411745132191,0.5427654245340124,-0.004200923934974463,0.4073623688543892,0.1788332289115391,0.22350783987218203,0.28974524709421495,-0.09833217465471253,0.5021945045096108,0.480210530262583,0.5476613142644942,0.34509689096826573,0.0019847021488308696,0.03545751457347573,0.18287379954829927,0.4311495445218231,0.3737611824994163,0.5542835914551523,0.6304062712696101,0.6588723526737049,0.2945286542873973,1.0,-0.003435678555531749,0.5106874629101186,0.29795175637515464,0.22700497232755656,0.3872827029468127,0.32877959870632034,0.5182343244555973,0.2623742086778111,0.040794253780429904,0.6743017074168635,-0.08783030698587886,0.28195907639531936,0.39837193578624935,-0.015436616297871887,0.5385490174464767,0.424786633651257,0.5184339304317906,0.3195380078925014,0.26170380366225926,-0.34630064919294434,0.5566731961632858,0.12103454091823933,0.26832058842298806,0.4079223293731536,0.25555314701055376,0.41226131489676404,0.48869449678778665,-0.04821863300671473,0.6845615107055175,0.2837698052769245,0.47887501731178705,-0.02407520232899805,0.27616688905387793,0.40945980382124875,0.37163223085187463,0.18687158247259392,-0.11628598977569278,0.4257002811179035,-0.11119238545170367,0.5258682375576746,0.6848316312962371,0.05508574036453189,-0.012100063938624903,0.2679011393858545,0.5047427573176406,0.2000385661911783,0.30265073457859487,0.23148663790374388,0.5718697057694796,0.2724822075127849,0.1553933980816483,0.07292597349494807,-0.11239113675861474,0.2744301531265029,0.4128177791066453,0.44019269412093776,0.055294862411572256,0.06539911288755025,0.1989606830683721,0.3802334007057661,0.37454920637577965,0.19373488493622928,0.47076708241767873,0.1482861688737036,0.193601179784362,0.4875563131565334,0.15420726100045545,0.2526883131011214,0.3659392639378464,0.10235332264281549,0.293026437348006,0.137855794256719,0.5464647129410543,0.34409958734385027,0.28167583769938837,0.027025679391747857,0.05809889762163754,0.47291711250818885,0.5511426645589984,0.4830909786072096
OFClat_L,0.10809136284359044,-0.11265811087052034,0.17280112571961903,0.4311753163445606,0.3441442283112055,0.3075244577243123,0.05871409629699283,0.19938618882685422,0.23800986639524818,-0.07608700780191792,0.05799530763626991,0.3766307335437414,0.06025976305016328,0.5146296140955928,0.4148777497083271,-0.18064573625096153,0.30551135277438074,0.0718080415377439,0.002138676658856731,0.1846586558644721,0.7079002598519308,0.2591877510851875,0.06321370231857522,0.3154760347316157,0.32164709047015083,-0.11759891151402095,0.056921458823124875,-0.2943566068371375,0.13138356923926325,0.3048401435520171,0.30205472583598014,0.10305120747168893,0.2651080477183056,-0.25712310756136547,-0.003435678555531749,1.0,-0.028230202916138623,0.13745527243285965,0.12947111914669288,0.3360393541832686,0.24716934123568304,0.14709627382027832,-0.09553877866713682,-0.09777888553222086,-0.12695490273361337,0.08956419148101115,-0.23801891656806531,-0.04781556853796632,0.17088946389621368,0.2910978950664412,0.09407750722597201,0.10497710267430595,0.6388282825819381,-0.022264788216705383,0.2649923522083239,0.1809326888009996,0.045914201580377574,-0.13783990357623674,0.4087182204576001,0.33201433902550376,0.3408490300757178,0.33833259301504925,0.2965884548460363,0.09567898839712691,0.45526432734007244,0.3827395341345233,-0.13463097251413256,0.3970417202901916,0.3829468264228497,0.11423059501628358,0.2114243666989575,0.5878935034232137,0.37748044550513044,0.42934638228118865,0.023970851709133115,-0.024868375255118563,-0.01288950832294426,0.549722908131146,-0.19328394246475708,0.06989739392095466,-0.04067425851256234,0.15853846303191158,0.05041090283829119,-0.04193191000984636,0.17056367542156983,0.014906661419617714,0.10354106541624243,0.31152192106264875,0.29810282467078975,0.20088976921697219,0.13759684467026842,0.3747958790869197,-0.2247897530397898,0.16785855124334736,0.38062807693702433,0.16378899949092096,0.4200889654930686,0.3152463255236372,0.02108070301959124,0.1463111667047647,0.07455261141892726,-0.26106051880754183,0.3808501993114233,0.2287236217998823,0.21542728743402986,0.18047420257673982,0.42831713156918655,0.26013726973707124,0.22840749400739144,0.3061546027402881,0.09135400623897924,0.021971528669266847,0.09741229971323184,-0.012715828294528787,-0.051465401905334204
Postcentral_R,0.685955831906692,0.4943415415131598,0.2951813905141813,0.46912510030693305,0.4055993303907372,0.5133952300881838,0.4399309625546649,0.627707084074088,0.2594153216075452,0.12621268247626613,0.16632335304467252,0.6298155193653092,0.051183154013896094,0.07519227809036047,0.5552138284735565,0.26787876527249327,0.3708485331067632,0.1665409233216385,0.29743577749558775,0.33351998684987616,-0.03937304105476063,0.4267176925210741,0.8011962973406713,0.5816150682865086,0.5961703544325215,0.12763136831347377,-0.016103167266190575,0.1491929356378216,0.6955391666497607,0.47468232427296086,0.6260561096452633,0.7392494130593472,0.5751839632574874,0.6899317687237811,0.5106874629101186,-0.028230202916138623,1.0,0.15574973975254713,0.3917973193927869,0.20943840683041,0.5057281943771289,0.796894853193366,0.5720670174294442,0.03087283353438887,0.676003016048568,0.11969029829754473,0.404228498116421,0.6860351192881575,0.23272409684895318,0.6917207831804761,0.8369604985169098,0.4231033361220444,0.4483158548392961,0.4502775990951865,-0.02331940725125167,0.5893616791729133,0.09790346196646858,0.48478917430201074,0.4845272250390159,0.2836132026782977,0.5992493493687607,0.6726594291475066,0.06771823849387987,0.5816965666127071,0.31847926143104666,0.6260019011984804,0.07026042898700226,0.494053353440715,0.5799539209446262,0.6394742543621972,0.3823346578951329,-0.006769888874145672,0.5246918293418442,0.13744057665291082,0.8694562648429766,0.6852792710730665,0.056888313718979296,0.22449831708669749,0.22321730902399436,0.41857066793322034,0.5967641264414795,0.41776183445641735,0.07345892213551586,0.6259156590971241,0.444144003536979,0.46737234475308237,0.14388377785536177,-0.10200127592843611,0.4564481511616128,0.4808568211979737,0.7554400922411335,-0.07512057445963569,0.22092702605943146,0.2002726528284884,0.5870664697969162,0.504884270866623,0.3782363149371585,0.6872814336860938,0.1461199396344962,0.1475295852877856,0.586421103940277,0.19755478796639578,0.4391130889608304,0.3136988232860564,0.5284474891446126,0.6284071670986128,0.32786458144222774,0.6040479677542705,0.4860186926025223,0.4582568398812731,0.0954456691320958,0.1986408481820459,0.5900803120505744,0.9014378738615478,0.5587221027264527
ACC_pre_R,0.36014114958412274,0.3630259996387126,0.2219291093976386,0.48516076064574276,0.3762234388972365,0.38093769312068737,0.18225582750674083,0.49710275681802585,0.3717249486379722,0.047496402098164935,0.3855938495521064,0.4742937867745134,-0.07059374811026879,0.41224088417002425,0.5177487307287296,-0.005845801739087764,0.11213178685809519,0.19279609762298347,0.0580833815640657,0.5390783415433339,0.299869831084115,0.51031913581682,0.251810801561442,0.40941116333562916,0.36561486356725986,-0.22304361149662058,0.3097595765678632,0.008330353834155306,0.44956696250612344,0.5400145731325663,0.31161066615992844,0.36999710181646234,0.42905509453704244,-0.18387152465934015,0.29795175637515464,0.13745527243285965,0.15574973975254713,1.0,0.1601691265367539,0.5252362202749679,0.17109056351383298,0.20753227586977832,0.22347719027342547,0.010318152956111663,0.27543505876147617,0.37761379519149885,0.04410527935659897,0.3125464217097611,0.1061320947489424,0.26965880150418575,0.2331418813016413,0.4781575200239589,0.42711265067399795,0.2307239170812092,-0.15386782988296288,0.5538039608217293,0.19858013082219006,0.36914885922991436,0.5100179587981188,0.4086836135821874,0.47262336526331045,0.5440405709561819,0.13862535900905723,0.46521848762410545,0.48031665334862844,0.5668791670311463,-0.26737682498731424,0.3985060945727401,0.4876628264858657,0.3560062987770678,0.19695448582637398,0.2898825931743416,0.6158871154175355,0.3273200070684777,0.2843151804993428,0.0813790847791315,0.0010117804166692797,0.26342545380584875,0.02571992318937374,0.31664386965997665,0.21658953616223484,0.4088169242569851,0.29172641006961886,0.2054353975865798,0.14466451186403465,-0.20761571761347855,0.10353113215110164,-0.005104090536380965,0.4733081563871188,0.5663424737021974,0.46339085270387087,0.46878916680717536,-0.09094199152231833,-0.062087059778998505,0.5055331752295623,0.3364317985236759,0.49706403981537234,0.5725651543463768,-0.13794785351821195,-0.17916045627390914,0.049322404214647037,-0.027717866385616345,0.5204908743193146,0.17547670321084263,0.13775534672981346,0.4203323942266102,-0.013832084617554662,0.4607578449210452,0.5342694677416043,0.5604040602062146,-0.10827569551828475,0.027607371468321817,0.3980149007568495,0.284584550669091,0.3422688274378679
Thal_AV_L,0.47989684543891215,0.19742512511476776,0.1854847947754479,0.4042261288774588,0.21818070798542272,0.384005251850749,0.2705049819355895,0.4618309730078789,0.2879492566503569,-0.032444299672128564,-0.049690299126182516,0.4804354141748123,0.013590861018306089,0.03721834502364023,0.380361423935605,0.08175888397514086,0.2421689399603705,0.4280536029710111,0.4458143556621867,0.317123048123493,0.20929369983629167,0.3277811905597025,0.4286013231847398,0.3955370777073518,0.4351954455165585,-0.05102408839618989,0.11060530554685045,-0.02072002222167468,0.4692296650392743,0.38657817968980684,0.34409992586119026,0.49026952098260984,0.4715044732425569,0.079219428282052,0.22700497232755656,0.12947111914669288,0.3917973193927869,0.1601691265367539,1.0,0.4189910474812185,0.43016765938299567,0.2659927803168694,0.22212083523975268,-0.2080348653412856,0.16672607129689196,-0.09094400768195064,0.041179478258183896,0.496553927430469,0.06484851486973602,0.36659180056079865,0.46334983341004027,0.10552558022423132,0.3676653500997722,0.4217895832896153,-0.0046642133262938265,0.29027740490682835,0.11564187595751077,0.030180446774209196,0.5555146373280013,0.11241790014017984,0.4534624427476803,0.48019356515953765,0.15383203934559808,0.47702953440454154,0.2211919979468927,0.43821152829682114,-0.031327058849704575,0.44472396950035353,0.4595155479264888,0.4500223109143962,0.4420028728346705,-0.07041057702601473,0.4321883552755239,0.4051106110922259,0.3652219699509998,0.2665724411941168,-0.02567763511242248,0.1569910866254982,0.15989286182381815,0.3938679803685832,0.1596682856161441,0.34969333679754006,0.0050733433439430434,0.2650036520040216,0.5236748282884343,0.053472493170142264,0.21286796173226996,-0.08693738907973633,0.18059515733711018,0.4351039933571809,0.45716424244266407,0.2510827617245158,0.23176989256909122,0.28996745757770764,0.4864125454351119,0.440282657115641,0.4001620069227129,0.4047280927100899,-0.02276978224186165,0.16471411146249768,0.28326332675943183,-0.0387465870418226,0.42611178056787685,0.33239102238975976,0.4660384120522903,0.38704366384423033,0.32231863771921976,0.36940715780549627,0.3263138863112362,0.5598931114336883,-0.07434062473451304,0.17893652634692067,0.32655402624633184,0.39811882806364685,0.48958648713216035
