,Thal_PuA_L,Fusiform_L,Occipital_Sup_L,Cerebellum_Crus2_L,Heschl_R,Thal_Re_L,Frontal_Inf_Orb_2_L,Vermis_7,Vermis_8,Thal_MDl_L,Precentral_R,Cerebellum_3_R,Cerebellum_10_R,Vermis_4_5,Precentral_L,Thal_AV_R,Precuneus_R,Thal_VA_R,Thal_LP_L,Temporal_Inf_L,Cerebellum_8_R,Cingulate_Post_R,Frontal_Sup_Medial_L,Cingulate_Mid_L,Cingulate_Post_L,ACC_sub_L,Thal_VPL_R,Cerebellum_Crus1_L,Lingual_R,Vermis_1_2,Frontal_Inf_Oper_R,Parietal_Inf_R,Temporal_Sup_R,Postcentral_R,Putamen_L,Cerebellum_Crus1_R,Thal_PuM_L,Supp_Motor_Area_R,OFCant_R,Thal_MGN_L,Amygdala_R,Heschl_L,Calcarine_L,Thal_IL_R,Frontal_Sup_2_R,Thal_PuL_R,Cerebellum_7b_R,Red_N_R,SupraMarginal_L,OFCant_L,ParaHippocampal_R,Parietal_Sup_L,Raphe_M,VTA_R,SN_pc_R,Thal_PuI_L,Paracentral_Lobule_L,SN_pc_L,ACC_pre_R,Cuneus_R,Rectus_R,ACC_sub_R,Thal_VL_L,ACC_sup_L,Hippocampus_R,Cerebellum_6_R,OFCpost_R,N_Acc_R,N_Acc_L,Rolandic_Oper_R,Frontal_Mid_2_L,Thal_LP_R,Thal_MGN_R,Frontal_Mid_2_R,Vermis_10,Cerebellum_3_L,Thal_PuI_R,Vermis_6,Angular_L,Frontal_Sup_Medial_R
Precentral_R,-0.06252259248294821,0.16113924790764825,0.5482390136214167,-0.3015926568464194,0.11354381764247459,0.1339788260094702,0.2978637687667166,-0.28193365439201606,-0.3295187087000134,0.14606422254250445,1.0,0.1604006592572502,0.24638255175824614,0.4375414692634287,0.3049313928857308,0.2518652448016432,0.5631841469888446,-0.1082795335134411,0.4026424559337978,0.19035364155239792,-0.30228096536462784,0.1250994561854496,0.20358776866856013,0.6692293696712921,0.263740173727829,-0.06297346089029005,-0.043396051014144135,-0.2540933523652701,0.12151516885188628,0.19758436005921784,0.2705510448369284,0.8552681680902532,0.2601061975579124,0.9231759491552343,0.17044306292078962,-0.43717780846422777,0.02952955924665565,0.47505238769825187,-0.028432654879289622,-0.13782959840453715,-0.5611097320685776,0.4257030096377017,0.2412229481833643,0.3618571246090463,0.29672740800718805,0.44340495688501147,-0.32841991309398966,-0.298727537020819,0.21108189867576435,0.08798740327696031,0.09056503078977787,0.374672745404494,-0.20741976531006068,0.02154076475034554,-0.09061316832131719,0.1310354102300579,0.7952052142656924,0.1774659789240179,-0.013651556904283801,0.47370271177369927,-0.16085284309357456,-0.16814299143363562,0.10901032163243124,0.29964220019783505,0.10654977126495103,-0.3812324251125247,-0.04342439038169932,0.08854128202109257,0.23734710865799344,0.6315522437494667,0.2099005503392541,-0.06759288367577801,0.1179423972445279,0.011283954153559542,0.5303787877496245,0.09328633285380147,0.39532667453419423,-0.10998175913507856,0.376034481194161,0.41580040335818835
Cerebellum_3_R,0.4339124536089008,0.4186843028499788,0.3534836524940416,-0.02639250938605536,0.5096669630820354,0.3087029703098749,0.39455176812634596,-0.04823616804869029,-0.0013341042442679438,0.4646948441803866,0.1604006592572502,1.0,0.6545300718561892,0.668412643216497,0.5281437917014106,0.19906813837458312,0.42303969379503376,0.37971597011096686,0.4308528978064149,0.03270351862907671,0.055447007864788136,0.42152977280268633,0.5560968425257199,0.47566852815125854,0.5310669155015489,0.28334428663448413,0.6742110021921481,0.01104583583345024,0.3403504460832127,0.6792189203408514,0.6504554444909928,0.15165045320384377,0.5419194557154532,0.20804999797373555,0.31062394105462926,0.0019348044508963435,0.5300626158790881,0.6413012355928374,0.23349812221050595,0.1632802499005374,0.18188245816908716,0.40614924639146455,0.35789990438386754,0.7204602804307744,0.6536111031841345,0.3927152300079772,-0.004257613216248171,0.27862057955294517,0.5561143987287192,0.39787786072088555,0.5733068177149399,0.2723674250849755,0.3108204675918647,0.382440474584792,0.5841769993285739,0.5668034335259483,0.10900517071666833,0.1634503664150752,0.31578815651873765,0.5023446495345242,0.056869401865864526,-0.02285608123908558,0.563881931741173,0.5882684221342399,0.5525976593065823,0.21043344939315092,0.2696440261490373,0.4916433778641034,0.3918126212720572,0.5351863280000905,0.6269390805844041,0.5237292153322405,0.18542082760788772,0.65178832175225,0.5813062468560498,0.5058089572715228,0.43047408235772383,0.2792729393257331,0.3990880572824158,0.5811075788387817
Cerebellum_10_R,0.17833709017990063,0.20829326626453654,0.3717710987908004,-0.49083745839685894,0.59223581150561,0.5319390754874863,0.568495357785715,-0.4992064649408106,-0.34221004408149197,0.44602749777199063,0.24638255175824614,0.6545300718561892,1.0,0.650727694590277,0.5748786100281273,0.09936313693743304,0.5671722885248368,0.583532220103507,0.4121405152670467,0.1079495380238141,-0.4444359414988607,0.24046848679398708,0.5718713989279434,0.41635106251622234,0.5849967671925235,0.39957993518261364,0.6975279020036343,-0.3823834652510451,-0.1825578927988249,0.566057436096317,0.36782122953569946,0.24888205068953814,0.48474429300468,0.17952114153704882,0.44285667132901074,-0.45103009619314405,0.3922491696375273,0.6127281454501144,0.5494682786308221,0.02113079669287122,-0.007002404849372484,0.4953353699148553,0.027494124381753072,0.3825042855979486,0.4928200194303027,0.4224118032893725,-0.499387301340348,0.10470911384004315,0.5654615109371744,0.3506752410480322,0.7861666993534612,0.45249957913783223,0.2114446903760717,0.5970408965766212,0.30867967892489584,0.4612079410223677,0.3747567016864437,-0.05071150579823738,0.4174324950989404,0.23822844369091145,0.3568352017515585,-0.26782804348432204,0.6628697184072342,0.5889794793700466,0.7820592821360147,-0.24780112227147064,0.4560235649127817,0.6279671562604121,0.5073533936609432,0.5425844644944119,0.6141421404423683,0.4678112988650602,0.5587192491810675,0.5962516893254981,0.43391056769752573,0.8022353387169455,0.6079191218808531,-0.2592236927529744,0.47769524636434446,0.6143414547569552
Vermis_4_5,0.17550646160947242,0.5339017905004118,0.4534621559483773,-0.22111086171754726,0.6101973637339477,0.45560176476455777,0.5397187235002473,-0.13549819427395585,-0.04740331151984809,0.5067063050570941,0.4375414692634287,0.668412643216497,0.650727694590277,1.0,0.4565887607084745,0.08674272947870286,0.5089969954109481,0.4689196945242557,0.5536621542388829,0.3534503086722586,-0.10339682788257387,0.3830006096473666,0.6300498274990125,0.5742521196006665,0.7173603370333854,0.29505882801181604,0.6293840380261873,-0.040488826351357296,0.26050604286013435,0.7187886959511636,0.5921126709571344,0.3091577956205326,0.5783434185648387,0.39934306065075836,0.22566507195504995,-0.16572873802888263,0.5038436627621423,0.653474778261943,0.2806374277597409,0.23602331731381332,0.023827228853892497,0.6577112509257484,0.43937049252360016,0.3897892152827068,0.5157577882725195,0.5801341340879261,-0.2745943616574043,0.08959296727408785,0.5593631001853907,0.25082010853425185,0.608530794218721,0.23889364533119242,0.271321374591608,0.5131975161698976,0.1715771839391177,0.4546922373963068,0.3280657437805262,0.27862274466631104,0.38682841032945775,0.5425899055557023,0.23916867705016692,-0.0393901283450041,0.645093662644129,0.6636352245519855,0.6377354557401328,0.05315927031039187,0.2963862174541302,0.43299808022729863,0.4571001996693495,0.719037363068047,0.5626270666801669,0.5443889297201144,0.4207704785728979,0.490481025499552,0.6039338811743611,0.5920326338006144,0.7430883507875694,0.19516586421349397,0.37848282319581394,0.6391983603383681
Precentral_L,0.13418710276252188,-0.10898077788967259,0.6040869955035824,-0.4281633661695337,0.24932536728749832,0.22629089123926216,0.21954195609110488,-0.4917679456505075,-0.4787755966329365,0.13774152327470385,0.3049313928857308,0.5281437917014106,0.5748786100281273,0.4565887607084745,1.0,0.394833281219123,0.8045578055909686,0.18152110204197688,0.4010610483986547,-0.3780425193005082,-0.3800288757620185,0.32210503758609277,0.3938196072674091,0.5608654410027178,0.43734588088782345,0.04505502302006424,0.3018544461089639,-0.5009877069491968,0.003009623701751532,0.2923392563777388,0.3024303376445351,0.4509539358155197,0.4569590130480109,0.3216299122578939,0.6661418216742349,-0.3956753419262287,0.12750330287283965,0.7425152289240149,0.28971324916652597,-0.09234260812179337,-0.2941993419691056,0.13956541273291495,0.1442988549424581,0.4769997115503885,0.7207285943821727,0.4310982506502206,-0.27837691907260176,-0.06907703342410176,0.8244229225418778,0.23441447239248084,0.6429431952785367,0.7858254936442546,-0.03428012066568906,0.17282662972056428,0.27460196380444196,0.23223421299613495,0.5940423267148921,-0.24474981894274883,0.14461805197030667,0.5287111301282873,0.03576892646465436,-0.19987912644448672,0.21019801289708126,0.35619756745794495,0.5185190746338263,-0.23394143314882382,0.20507894670132953,0.291679352840203,0.18828152954597208,0.4689079512946154,0.6322938038583283,0.1410731199172993,0.23375887450610147,0.6591069523425204,0.3617555514490025,0.5656917479382704,0.4515008785152749,-0.27458919620330585,0.7870773073478646,0.49095504092329045
Thal_AV_R,0.08724022779496825,-0.022206528332954886,0.4151265721310699,-0.02053118647214315,-0.0023159860357688648,-0.3763459841388229,-0.29734227674736263,-0.015593603640064327,-0.028524936634849687,0.08622228484872911,0.2518652448016432,0.19906813837458312,0.09936313693743304,0.08674272947870286,0.394833281219123,1.0,0.3043955980680108,-0.21236973489218317,0.21135352971705765,-0.33077269350868477,0.050283281810414485,0.3319976574477615,-0.15910483043084117,0.49806988267819685,-0.017605320219136245,-0.25166347505243025,-0.08099089421281704,-0.0523674326212189,0.21596933998557016,0.12105108967473731,0.2506198437912781,0.2538495878067677,0.45244566204306896,0.17190476869883983,0.5040692988699612,0.051493666248892275,0.16350992925142055,0.3415477348701001,-0.31842450126126426,-0.0768311984002264,-0.2897467284750715,-0.17986017812765248,0.28346413212432287,0.4555512738668361,0.32115124693041275,0.30470343449609955,0.12381634130826732,-0.00565082962536503,0.16498482291577532,-0.11094608092826289,0.13637047004443673,0.3173392204103529,-0.0025272687199112205,-0.3450135384579257,0.3356322303009944,0.06990743224823,0.28719728903921726,-0.3142564887074578,-0.4250266623556683,0.37732858250623164,-0.5669094272718642,-0.11191093680454678,-0.23431462130502173,0.12175425334253412,0.04577750469956601,0.11022995941428407,-0.34231682038372924,-0.19237740785088678,-0.2526684162107658,0.22521392010933694,0.1393718302611164,-0.042364991593725226,-0.3394490663089387,0.11166021918278862,0.025947343131701935,0.0830535929078933,0.01307361332844907,0.01448595209419654,0.2518681511810679,0.13334746425889948
Precuneus_R,0.02954454905941159,-0.07997903017771887,0.7464934206358044,-0.6348512769828043,0.21367414489133887,0.29177787465478,0.46249743249844144,-0.6701683489568689,-0.6519811134742786,0.18147323815828167,0.5631841469888446,0.42303969379503376,0.5671722885248368,0.5089969954109481,0.8045578055909686,0.3043955980680108,1.0,0.13732895014270677,0.42114418979327733,-0.14466573749560807,-0.6115583260920578,0.26016605502729473,0.4722286143484179,0.4757640927430852,0.43426178518429515,0.02097526461635956,0.2347477049843808,-0.5947488892351765,-0.09683671835351546,0.2498558744431812,0.10952246532340196,0.7455773954938938,0.3142035491976828,0.5482569519210474,0.4620467217147006,-0.6708418998759794,0.0812280489519663,0.6592917679428862,0.4112493036736486,-0.13246094062067182,-0.4305984821932671,0.32789545013827637,0.0636569103197056,0.41612063031366997,0.6763482972609428,0.47116960625160575,-0.5695998959984466,-0.16343636734040634,0.6662837434949027,0.37127121229940396,0.5555979885424115,0.8592864785842009,-0.17991444623448513,0.2523042130705533,0.1519896802985564,0.30175946772786655,0.7721916922756356,-0.12695928022832184,0.2807372946995152,0.6061186524951747,0.09398576139098694,-0.4780473470890929,0.27480297096112083,0.3873818324104376,0.4571742026854419,-0.5107118258069271,0.23201341255233432,0.3453387981711904,0.3017863159782689,0.5221700334456537,0.684258727571127,0.09322643350199816,0.3239701964842477,0.624845512960668,0.4090221515993808,0.5206286926287906,0.4772706050191547,-0.4243291507580243,0.8048789520747459,0.6047235300595356
Thal_VA_R,0.006954274056404562,0.09572770844488793,-0.14126557441589083,-0.41127860757209883,0.6878078027063435,0.6166291512824029,0.6124446630838623,-0.36772947472654305,-0.17848590523041516,0.33100024816996904,-0.1082795335134411,0.37971597011096686,0.583532220103507,0.4689196945242557,0.18152110204197688,-0.21236973489218317,0.13732895014270677,1.0,0.1172594709478111,0.16322722521581093,-0.32618793078907254,-0.13871607094576674,0.6081685758029101,0.03186316684958378,0.47233437334831435,0.779123568844809,0.6871578072734431,-0.3024990914056157,-0.36115389374272816,0.3924305390489475,0.30686108677260604,-0.19465652209549886,0.368786179590005,-0.13840172335818543,0.12371113825018917,-0.2945404053402145,0.2765331730550842,0.20325383455476262,0.6879236645191508,0.3142795063882946,0.5127279580796851,0.46563599814295853,-0.2410013781489197,0.01746857240101442,0.14212521965652905,0.04637620098816699,-0.476517963901173,0.047478022685353005,0.199291796664322,0.506184039427327,0.6869212372252838,0.07475130778634237,0.29564765960685685,0.7111145011006823,0.19867556033623288,0.3290167261379324,-0.02673178386176563,-0.03703343755112052,0.6706894156983492,-0.19253385938866038,0.6294299930526058,-0.09108527353236373,0.7159975219446486,0.5271678783683522,0.7541268181552752,-0.15188001775643806,0.7471214191279745,0.7788856057620417,0.6139475614232074,0.36190296304477415,0.4581982507753024,0.575014428481017,0.754246624220026,0.46947601055558985,0.09794856879841231,0.7093857522228322,0.46991095700767,-0.20620563126433966,0.03477183573358123,0.5057406756120238
Thal_LP_L,0.4234550805497677,0.40119312486742187,0.45572124381704066,-0.09973112034213298,0.404438508924735,0.12416787730258333,0.32148887431909895,-0.0415139436441159,-0.028073334027766485,0.3970110933423304,0.4026424559337978,0.4308528978064149,0.4121405152670467,0.5536621542388829,0.4010610483986547,0.21135352971705765,0.42114418979327733,0.1172594709478111,1.0,0.11857307236967873,0.020394095298449252,0.5496624160157856,0.45971805826969764,0.6482893489678507,0.4680216300285575,0.10180521270954969,0.4937327385057735,-0.003473892205822184,0.2728633298406816,0.5745692974734549,0.5548634976931063,0.3259110125660711,0.5326111614907653,0.3685028185888433,0.2965049608330525,-0.04494557388126286,0.6647280119121969,0.5687840744400577,0.06538464377053368,0.06768303147840392,-0.06350717407653778,0.4945094261464403,0.3395969196602974,0.46095276581848926,0.4296695907643426,0.9000309899061624,-0.04624974139503849,0.1573976361290611,0.471927077667852,0.11585307968901437,0.38727475214043305,0.24095588693425846,0.15964573199627696,0.21386588033398204,0.2150067897784955,0.25053001532121916,0.2831636133698149,0.14915212660955318,0.11932481056291482,0.4782926528522106,0.015208056172797175,-0.012167106409853403,0.467245247754863,0.6829102046007938,0.4283893032068431,0.10313369512085731,0.11710754904350935,0.19094272921994376,0.27693677188168414,0.5708241608609698,0.4190169942219389,0.6016342064423362,0.08966029203177339,0.3469017398074987,0.36592180473638675,0.3586362491386027,0.6705055493029709,0.1211388024316329,0.3178278226803652,0.5578397186682694
Temporal_Inf_L,0.1459161825478045,0.7451126659503948,-0.09883286683726514,0.1927452615042962,0.3236933344762576,0.36263640467702907,0.3657110082699313,0.3084941705550648,0.474813485224622,0.435332787423495,0.19035364155239792,0.03270351862907671,0.1079495380238141,0.3534503086722586,-0.3780425193005082,-0.33077269350868477,-0.14466573749560807,0.16322722521581093,0.11857307236967873,1.0,0.18437579714543043,0.2707030909667628,0.17253513416337216,0.0846605138878376,0.34865626632200536,0.16098062575605712,0.34703872742296304,0.5202001945136564,0.11043010521714981,0.38837965228038146,0.16328000470849555,-0.08730726676716909,0.02157763666775305,0.05418209816432352,-0.3517812062052428,0.17123534916771324,0.44340960070870156,0.12080550333501533,-0.018553859337868735,0.1528818238264272,0.09151584802620327,0.6789717627780891,0.21029758487830083,-0.10350819633742703,-0.15256977902721633,0.10162329027569117,-0.09013007636486998,0.24349938526644813,-0.13154073892083548,-0.13572619055559754,0.024137403307974994,-0.4954719700204261,0.20401537789541024,0.37561515799111306,-0.18040512585505386,0.35857998139159825,-0.21050315687977192,0.5389406709980094,0.06780557756305096,0.04365420101906295,0.13457840130092932,0.13336726579661357,0.5113853264208652,0.31454432616838357,0.17247371319286467,0.24640290729972136,-0.08895775600869066,0.1435985413699963,0.29088711449393445,0.2099877174606863,-0.009193891638698066,0.39559801463223754,0.30198223658976897,-0.16638692132241079,0.16862602295242035,0.13835233594491497,0.37819119793320544,0.27345653487824034,-0.3976928945803506,0.017084312839508398
Cerebellum_8_R,0.2948439094035136,0.5287214846199296,-0.2808952276131834,0.898105169329143,-0.06575654045489018,-0.42121175176678044,-0.4350357032625219,0.9657740625782024,0.8881360046598653,0.08470348662620694,-0.30228096536462784,0.055447007864788136,-0.4444359414988607,-0.10339682788257387,-0.3800288757620185,0.050283281810414485,-0.6115583260920578,-0.32618793078907254,0.020394095298449252,0.18437579714543043,1.0,0.3711342876880924,-0.2334924783680268,0.06440187556525247,-0.08462180657592573,-0.19632855229624044,-0.06270593118800948,0.8904258606058348,0.7679059691779477,0.2099497923485039,0.3826386271708564,-0.47504026011961925,0.11156905337316568,-0.2254090659159087,-0.2914872111752669,0.968695419729077,0.3703261731645951,-0.07500525881336238,-0.6959283190702925,0.18287714657248505,0.32166773470165233,-0.09644437410326666,0.5917300830333827,0.1494758005785213,-0.1437663519791456,-0.014421153833464161,0.9186625994542089,0.32770272914325127,-0.21864730855593406,-0.37863569231953154,-0.44250190966583985,-0.7176693422968888,0.32285537989952356,-0.34078766153745393,0.16531281380738938,0.0046981465526604255,-0.6636556815159883,0.28986506930518807,-0.39525809335421974,0.09838339189832424,-0.4466356639748098,0.6093425990901601,-0.1730381825545686,-0.034198964886189905,-0.3865649191546039,0.9224976257471762,-0.49606481194922336,-0.4701467227067065,-0.3784793441969686,-0.0863767438895407,-0.3415755360586508,0.1736145206069417,-0.5799935168052103,-0.3168810692039833,-0.02445401703934046,-0.47954014951763346,-0.19462543741297275,0.8752324927870696,-0.5208818987694442,-0.31806500630629936
Cingulate_Post_R,0.5715527254972478,0.6188287280402588,0.3956477600724694,0.29258264943136436,0.3682696965894054,-0.05495647868568093,0.008196233265783347,0.33578132968153607,0.3904279524011937,0.5121739355638348,0.1250994561854496,0.42152977280268633,0.24046848679398708,0.3830006096473666,0.32210503758609277,0.3319976574477615,0.26016605502729473,-0.13871607094576674,0.5496624160157856,0.2707030909667628,0.3711342876880924,1.0,0.20986821448468612,0.5894863019668395,0.46692012483510753,-0.15956675222449185,0.38729921833739306,0.41884234243115026,0.5367258810961935,0.5941225842481999,0.4804708999520182,0.004815488037508533,0.5486567181283224,0.0419161566573817,0.301140551022652,0.3593725934961261,0.7561222702941737,0.57130407356339,-0.2700719665859843,0.01258545490336854,0.016588248059009374,0.4065277933697316,0.6173212767547273,0.5172410234898055,0.3243392151796259,0.580706912703802,0.3075881713533459,0.4634610972085054,0.44037513696054625,-0.15361995853273172,0.24050637521187795,-0.005697981024183125,0.2284783209851164,0.035215387661756165,0.3810776284578513,0.3968178876605536,-0.062300937763157094,0.2093055894170282,-0.22113906003493353,0.5494381441150715,-0.3026593240139438,0.09592842451219216,0.29420448142735944,0.5085104973595787,0.2697092705315261,0.5240029695321482,-0.23708444305370507,-0.022200641123499443,0.037827554189369034,0.3455235868724481,0.2561660336483423,0.48706798738496865,-0.21624690527512178,0.195308127389881,0.23491895370144847,0.2025512126689703,0.4040362736461342,0.42474223891004126,0.14266925640014888,0.2410922312948521
Frontal_Sup_Medial_L,0.25060923043017863,0.3291012613565582,0.37757047299627783,-0.2970045058950096,0.6032319825990706,0.537599311157911,0.8421511103879917,-0.2858937401843411,-0.24571783085129195,0.4014130323205257,0.20358776866856013,0.5560968425257199,0.5718713989279434,0.6300498274990125,0.3938196072674091,-0.15910483043084117,0.4722286143484179,0.6081685758029101,0.45971805826969764,0.17253513416337216,-0.2334924783680268,0.20986821448468612,1.0,0.3117348273804774,0.4848853240834408,0.45726629452692547,0.6389070671045721,-0.21641311876181074,0.11669212657917011,0.45814666504689,0.44129610511976475,0.25223775886955846,0.3553176052768383,0.28443018692117206,-0.014238110829039712,-0.3124550102540609,0.41100778537767185,0.5056608108668619,0.6623017871732022,0.11600990116436848,0.3739815582401946,0.6259309735100772,0.15178779267371736,0.34068606107754457,0.5104377900340054,0.37383968120702404,-0.3459743392719849,0.17930832169273583,0.5311921568802349,0.6546544134250704,0.5309816224973043,0.3119949091960726,0.12368577457740239,0.5501717177180935,0.24054160515702785,0.4273823721687124,0.2184234627677799,0.24514692985692962,0.8106862826617792,0.358193315552878,0.5521112889535505,-0.18485340845710307,0.6899807064205473,0.7928858551410441,0.6143756892736174,-0.14537305212259813,0.6940651900248471,0.6724206460330551,0.6127508442439286,0.5726019428012712,0.6990021821965113,0.613372046789748,0.46212832776233653,0.6436827248864662,0.5629964747136249,0.4783080869303109,0.5621894269822996,0.0038863707661468665,0.4415511795252979,0.8666819057895779
Cingulate_Mid_L,0.3047225660902604,0.4070661602181902,0.5537222411598668,-0.04125518830584955,0.4347032001950279,0.07588164755341911,0.14726808674019115,0.000577709705066757,0.014914164243154022,0.4113806270435344,0.6692293696712921,0.47566852815125854,0.41635106251622234,0.5742521196006665,0.5608654410027178,0.49806988267819685,0.4757640927430852,0.03186316684958378,0.6482893489678507,0.0846605138878376,0.06440187556525247,0.5894863019668395,0.3117348273804774,1.0,0.49007760428042624,0.012933379526880581,0.2994377653083004,0.004868103148493729,0.38803383209332853,0.5911538444870107,0.711130604387565,0.48252130457226355,0.730327952520876,0.5943018684112636,0.5017391088697609,-0.02394846553738983,0.5098646745138135,0.7472072812785031,-0.15823961073429574,-0.006934607878637892,-0.2789631166779883,0.4526660758030144,0.5164692033070264,0.6243500408939858,0.4856728880363517,0.6494224823944316,0.021485138036929363,0.07509695520277808,0.5360806584249297,-0.041341591499486886,0.39444911356531953,0.28036171460081083,0.1492768552792308,0.08910340219147313,0.30416460814425694,0.31342245131382857,0.48106415363672944,0.08130700188262001,-0.15298968795538254,0.5871462370090509,-0.27863461624533986,0.060904367574319745,0.27011912752203865,0.6048963383304039,0.407785769686404,0.12947864188550315,-0.07507133855128813,0.12824989169240403,0.20022605367246082,0.7723277207370244,0.3453683648243072,0.3135817847559145,0.012222841895487018,0.23019455794931457,0.5004189843499057,0.33526263002628154,0.588732447399823,0.17891334057316544,0.36740126026298925,0.5224768310651192
Cingulate_Post_L,0.29591101195113756,0.4195405412849761,0.18545535810287103,-0.15427790743768993,0.5984234744924389,0.49880051597563785,0.3988805382155902,-0.1316391891136441,0.021615623196227316,0.41087067098636487,0.263740173727829,0.5310669155015489,0.5849967671925235,0.7173603370333854,0.43734588088782345,-0.017605320219136245,0.43426178518429515,0.47233437334831435,0.4680216300285575,0.34865626632200536,-0.08462180657592573,0.46692012483510753,0.4848853240834408,0.49007760428042624,1.0,0.38838384100228646,0.6333019563100392,-0.02493313076906684,0.05503026590071854,0.6579509246051845,0.4953148871850502,0.11420519204204177,0.5654613269946314,0.19610064604995822,0.31749899706705814,-0.10696164035132716,0.5684878503464242,0.6235746531649837,0.2329483877158543,0.19849180321734083,0.041076848883302305,0.6259749654038193,0.2301017284415687,0.2850266731982449,0.4396885685266586,0.45930618779149734,-0.22151045653910642,0.09240857250527827,0.4629099685239556,0.18909090912496082,0.6288844189885162,0.15243515825477616,0.31338523648899513,0.500945022996061,0.16919520665224266,0.46653647562195194,0.17403007486981306,0.17220357495091856,0.24695974783003605,0.2979950130633404,0.1971977180149452,0.04892928031778517,0.6424120968343656,0.5708940124896978,0.6453312206321693,0.0973240213530486,0.2318038584260667,0.48096463715148097,0.5128588297076211,0.5231205105224966,0.5416801143959437,0.5676242079630102,0.48957999458771034,0.4894540459847821,0.30246242606831647,0.6601187335411187,0.7117347076119753,0.06618914450671559,0.22361166028685964,0.41509324823161303
ACC_sub_L,-0.016338522924932253,0.08648885277001304,-0.18096699799373106,-0.2389206607127492,0.5820360143954136,0.5113017958922449,0.46435278797192386,-0.22159329711142806,-0.07506659817719746,0.23532246322185663,-0.06297346089029005,0.28334428663448413,0.39957993518261364,0.29505882801181604,0.04505502302006424,-0.25166347505243025,0.02097526461635956,0.779123568844809,0.10180521270954969,0.16098062575605712,-0.19632855229624044,-0.15956675222449185,0.45726629452692547,0.012933379526880581,0.38838384100228646,1.0,0.5154588585382059,-0.17885393522707857,-0.28262611152534883,0.3171422836895066,0.2189124380765477,-0.17679592080951084,0.23333404597908103,-0.07335414487419845,-0.02531016011858379,-0.1737091806937743,0.2423070845510619,0.11797553826267902,0.5288031795078073,0.2507507653187165,0.47527356113544855,0.38375428682391577,-0.23041625492899087,-0.005779219088776639,-0.02223838588860553,0.03616802136647629,-0.30089392373608015,-0.03607027893760062,0.05062623964445718,0.46705705080355225,0.43437162659508843,-0.05360469484881749,0.2286479707097235,0.5507616930571241,0.13728646772701836,0.2480134964986947,-0.08011074069330885,-0.06698103332771094,0.4895651677691309,-0.2253386597940303,0.5135814554360555,0.09186874276942796,0.5523642613670514,0.42821688577857503,0.5403611634896651,-0.09385999199142313,0.6603964671695677,0.6517652177059771,0.6013631782056217,0.2598934778234336,0.2756125425379637,0.5074990677048039,0.6526277985368184,0.25644648407260534,0.020448582155261127,0.4896276328576923,0.37401717392384926,-0.1527541780851504,-0.09220755398863538,0.29911750006494126
Thal_VPL_R,0.5224448148234712,0.5040626266653515,0.08111284867817589,-0.1334307828164862,0.7099445188431326,0.5448062746778207,0.58675929654648,-0.10625178815010607,0.08098960508774981,0.6193051387631066,-0.043396051014144135,0.6742110021921481,0.6975279020036343,0.6293840380261873,0.3018544461089639,-0.08099089421281704,0.2347477049843808,0.6871578072734431,0.4937327385057735,0.34703872742296304,-0.06270593118800948,0.38729921833739306,0.6389070671045721,0.2994377653083004,0.6333019563100392,0.5154588585382059,1.0,0.013252665181101124,0.012491608032723164,0.6801754613023967,0.5922859187868674,-0.14888096406113308,0.527509834314471,-0.0888450557954804,0.2537622683542034,-0.044883016474222055,0.6955651983231262,0.48631436218972884,0.45952293207049105,0.24655412346411196,0.40611315124237674,0.6250766172618133,0.11388074504487503,0.33590168069493315,0.37593018090271557,0.39612320209797347,-0.24193072112122954,0.43570271885039835,0.4159371544319178,0.3481507817516317,0.7328740763917679,0.04544982958564726,0.462459641361424,0.6521840031002311,0.4214597200224435,0.5835244699832777,-0.10623043069964415,0.21021833807151494,0.4865258496031681,0.12315131155408367,0.360341937292441,-0.05004174945674264,0.8979661164982337,0.7548387538945067,0.8100344361915071,0.1745476450238391,0.46864167114706645,0.671612239744316,0.5661960279585605,0.43136405007900985,0.5658013326433668,0.8122930695253798,0.5402750238793159,0.5791920538066658,0.30674976857933856,0.7231301897857043,0.6621856413682752,0.09564811857719957,0.11406414501365375,0.558165084919513
