,Parietal_Sup_L,Cerebellum_9_R,Cerebellum_8_L,Frontal_Sup_2_R,Raphe_M,Cingulate_Mid_L,VTA_R,Cerebellum_7b_R,Precuneus_L,Occipital_Sup_L,Thal_PuI_L,Parietal_Inf_L,Olfactory_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Fusiform_L,Occipital_Inf_R,Vermis_3,Vermis_4_5,Cerebellum_Crus1_R,Thal_LGN_R,Thal_PuM_R,SN_pc_R,SupraMarginal_R,Thal_MGN_L,Lingual_R,Temporal_Mid_L,Precentral_R,Occipital_Sup_R,Frontal_Mid_2_L,Cingulate_Post_R,Frontal_Sup_Medial_L,Lingual_L,Cingulate_Mid_R,Rolandic_Oper_L,Temporal_Sup_R,SN_pr_L,Thal_PuM_L,Calcarine_R,Thal_IL_R,ACC_sub_R,Thal_LP_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Red_N_L,SN_pr_R,Supp_Motor_Area_L,Caudate_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,ACC_pre_L,OFClat_R,OFCpost_R,Temporal_Pole_Sup_R,Insula_L,Olfactory_L,Thal_LGN_L,Thal_PuI_R,Thal_IL_L,Thal_PuL_L,Amygdala_L,Parietal_Sup_R,Thal_VA_R,Cerebellum_Crus1_L,Occipital_Mid_L,Hippocampus_L,Frontal_Inf_Tri_R,Temporal_Mid_R,Red_N_R,Temporal_Sup_L,Thal_MDl_R,Thal_MDm_R,VTA_L,Postcentral_R,Cerebellum_4_5_L,Thal_LP_R,Cerebellum_8_R,Thal_AV_R,Heschl_R,Cerebellum_4_5_R,Thal_VL_L,OFCmed_L,Frontal_Inf_Oper_L,Thal_PuA_R,Frontal_Inf_Orb_2_R
Thal_PuI_L,0.008536849865814282,0.02020755237056898,0.11667659901580564,0.24269656458690234,0.24134520553455535,0.31342245131382857,0.429373695658283,-0.12423966991318337,0.16016659074959397,0.21878899062121657,1.0,0.15679813491393826,0.23531291418181896,0.010823517381402319,0.03812366244657968,0.5282937337778525,-0.08119526392506489,0.551741052717029,0.4546922373963068,-0.00678594188681754,0.425157865934484,0.5309629896825363,0.23768881417548104,0.20438798995733687,0.34268349692846617,0.16419739221011634,0.450001804184537,0.1310354102300579,0.008894165483690882,0.3371711689841221,0.3968178876605536,0.4273823721687124,0.20034868595812988,0.37488213096925244,0.5656778723303588,0.3210581234359537,0.2861587678928865,0.5385111839656872,0.2322389365437779,0.3230869633916426,0.01793486470344958,0.25053001532121916,0.4612079410223677,0.26065939654702674,0.3978140969298942,0.4617682733899244,0.3222494676203442,0.5924795115663236,0.4257387376147654,0.33998020612139634,0.2150550551370199,0.001490300541922886,0.1694125213060313,0.17288845459210908,0.480768278411936,0.33155646361303515,0.35022869899887854,0.32897070251405147,0.31749633204788735,0.5053614800528528,0.1797463220720216,-0.004402941217010813,0.3290167261379324,0.1042980194452264,-0.002757017035099753,0.6965825305099155,0.2734426307890698,0.12725608296197244,0.22233378465970596,0.544344668714782,0.07448850739633363,0.466646394047091,-0.05524150686046685,0.10850536525759055,0.47798952157327435,0.5482632410853725,0.0046981465526604255,0.06990743224823,0.45908275610893134,0.5662510008112941,0.5815656877652301,0.16227782982222694,0.5002636812008732,0.4363469629840977,0.23919278787300036
Parietal_Inf_L,0.9408688602013964,-0.6233590360281032,-0.43969702214908646,0.668792291019559,-0.15605876859109016,0.4490566300138377,0.2006874720525425,-0.47423617558557263,0.8747607522069817,0.6993140486948809,0.15679813491393826,1.0,0.2511547281233847,-0.403206732582179,0.1448639867507163,-0.2630749091566188,-0.46747454881155764,0.5259899623176291,0.4192737269753901,-0.6213296072494164,0.41075077110501784,-0.012169859868127957,0.22804301881545527,0.3337504694294801,-0.15073313842909924,-0.13486679455491532,-0.19719738943158255,0.37325038625272344,0.6445635004640367,0.6437866340192878,0.16213690366966693,0.4537407117114986,-0.17328748428425203,0.42714233306014276,0.3152948701807616,0.33406922428456204,0.4052095924598516,-0.016017057776694755,-0.19611256013729958,0.4405351484575852,-0.36941047567705476,0.37760802361144336,0.5734011669415754,-0.3196519028768544,0.0737686911804539,0.00690113283673946,0.5588360887917555,0.2861202937659168,0.31773417781250335,0.6139577174197746,0.29610615538749424,0.48859063011242937,0.36412226856542396,0.4842565440520998,0.02428491690404857,0.25535076988357813,-0.23049952791829206,0.38525573430251175,0.2340519411500361,0.2978643148799701,0.424044748515477,0.7767686565968053,0.18499944384645142,-0.686836334935871,0.06536259373690127,0.11864519380825152,0.45166650130549746,0.008247466312738528,-0.1510858497106023,0.015275091425677277,0.5950568339212317,0.12032713340011005,-0.33209857172397156,0.3994813574306446,0.3383718655757056,0.052395588748762115,-0.58706503098578,0.3458854778548779,0.18045174845370424,0.3166474869384183,0.1627174232887418,0.23948948199101458,0.31923201043314015,0.0018048572255424048,0.6281503189553967
Olfactory_R,0.22176547147905606,-0.5531515687472904,-0.5616513505951284,-0.028090673884398204,0.16019037530774136,-0.035274962540812235,0.7279575371414579,-0.6365307353050038,0.30547657593843747,-0.06366719015786522,0.23531291418181896,0.2511547281233847,1.0,-0.391481842111825,0.12255414290350591,-0.08564486707572595,-0.6482698577793948,0.2436046932344991,0.3285926140285265,-0.5125193862832198,0.7797335002949526,0.2926794413219978,0.09343168791544831,-0.04430186969298178,0.1162516218834051,-0.5462979719489691,0.0019302889307914442,0.006307131923953054,-0.26048142025309573,0.30614772251282724,-0.22539743523407257,0.5479059885352883,-0.5249273364227929,-0.12522272964659759,0.25553669946100827,0.1811969925836501,0.6497833657632758,0.12366686796472734,-0.47590739744279004,-0.09706926162937445,-0.23075090256935551,0.100904625336134,0.5504677892118377,-0.08680905408413324,0.4191545169281341,0.6056493962547334,0.2500835691040177,0.5130822155804455,0.6396174923217065,0.4480676879218147,0.6489752376218275,0.04285950929274116,0.8757196413422651,0.6074859569590766,0.3584595275071368,0.8933295407777191,0.26534482215650684,0.45731838179382883,-0.2763381396407427,0.2753663522801875,0.7566735681181204,0.1603500755472758,0.8162609047358884,-0.496441338640652,-0.5682658083395442,0.3735371449084867,0.41875544601195647,-0.2434576039527245,0.05542521732206893,0.30650501777946404,0.17767824341979843,0.11696665044626257,-0.49079787386730006,-0.05780062747099659,0.049408568036131535,0.3868936347617959,-0.548064082119946,-0.3664785710607521,0.540832066414501,0.5292903798613123,0.6732297757702089,0.5641224381135098,0.2366685604272779,0.18051822906047602,0.5341406805933729
Cerebellum_Crus2_R,-0.5017591605150292,0.6965440293208615,0.7305185067368876,-0.11520459446889465,0.3818370371442829,-0.025210951181721637,-0.21297292369371001,0.7251910864417253,-0.5866964694624354,-0.22181414105730846,0.010823517381402319,-0.403206732582179,-0.391481842111825,1.0,-0.004106533483873445,0.31233053117253906,0.7699850053713793,-0.023906234378204806,-0.1079687262595949,0.8315338869867536,-0.4903647895971816,0.20315978239697277,0.29893304964181433,-0.321443160376653,0.2144686129169009,0.4944803678295123,-0.05757529229638588,-0.5101971972564744,-0.31395240090172055,-0.2441274856219628,0.39374029833687274,-0.309549744090796,0.5872256418152362,0.1007408917793057,0.0673856442527175,0.23944849579579502,-0.3373530495790431,0.3654234619673279,0.5837193183573763,0.08564287103963673,0.4899549260055101,-0.03882673834334419,-0.31526609149920737,0.05637863855877979,0.04526090907855111,-0.0996725221110476,-0.2750416735732382,-0.06079577869743427,-0.5245710058370217,-0.38411181578595033,-0.5251094272558189,0.024786674985701716,-0.39861355674444715,-0.06807860260780581,-0.34036907679791717,-0.4542610442445544,0.3153993897267521,-0.15470130825962838,0.09239954316156683,-0.002972118585592427,-0.6123465769564316,-0.7067040244148751,-0.17867824432364962,0.6790910008060701,0.2592123063401387,0.11469910340044412,-0.03099905905972148,0.7441329616948016,0.33711038275411365,-0.15107407402799888,-0.2491685024947402,0.20762173228251798,0.3839294228278574,-0.5099847658849521,0.027060515125206283,0.2170776282753453,0.7560892874455213,0.09778089746406855,0.019789195550545313,-0.09947986874372522,-0.1305715355151516,-0.10546773739750837,0.1549560528750658,0.2934451959499189,-0.18334879342706395
Frontal_Med_Orb_R,0.06000513085605212,0.1579135136318941,0.225022164840721,0.2765617179242104,0.14940975884698066,-0.040450099518075266,-0.001063836632575906,0.19636362334527527,-0.04954154502084073,-0.07769654602114151,0.03812366244657968,0.1448639867507163,0.12255414290350591,-0.004106533483873445,1.0,0.04040204692148833,0.1827160856079947,0.19906541077691442,0.057113641680558325,0.144676907678942,0.017200513220198776,0.17945193430373735,0.09626726692210302,-0.11408524483511052,-0.10547297225653411,0.1378421264403963,-0.1811483621062823,-0.22635727458454283,0.05604703616391325,0.2770421187881488,0.048952724988371256,0.3495272949810078,0.028504095030334794,-0.012573489714871197,-0.006592309816389055,-0.0049764452919216495,-0.04458080889533426,0.1554541942145738,0.047669964410840295,0.06666353571381302,0.3089646574218347,0.10091537861119677,0.12927467994382158,0.23592604224292896,0.30978177472310564,0.07768536656718501,0.04205508558622551,0.006249905969368015,0.18853014699681353,0.2657578116752043,0.30937400399616966,0.18632869089768353,0.24396551311552786,0.3772350045080977,-0.12827664199077748,0.10225329553082893,0.03388102630536019,0.09643797095886782,-0.11784421032816148,0.2320494227158684,-0.055532720779024054,-0.11407279494172838,0.18299078440465413,0.05115628995711592,0.14983695223688895,-0.00463686707555653,0.339588914575591,0.26225621995114823,0.159888691516407,-0.18269081227891693,-0.20911873334738723,0.05947644315414176,0.08597936728743055,-0.09331745992861189,0.2117711766934243,0.23275659240521285,0.15922589932595424,-0.07510262916239793,-0.0302138596669122,-0.015318590194121379,0.08570190656567558,-0.190707417838296,0.11976719534221456,0.2766303190482136,0.362238401206895
Fusiform_L,-0.4530994850784226,0.5865629443270353,0.57998641116159,0.1491488584781639,0.3638090298045134,0.4070661602181902,0.2475099638659004,0.3051085357640348,-0.17421375238425,0.1528385774855753,0.5282937337778525,-0.2630749091566188,-0.08564486707572595,0.31233053117253906,0.04040204692148833,1.0,0.3623509674305791,0.5690418282768877,0.5339017905004118,0.490385279512485,0.15214847184409566,0.725789062201805,0.2050459090421709,0.2997316340395069,0.22323803624577293,0.6155703017523361,0.7872376387503786,0.16113924790764825,-0.06552179352109018,0.14522730692959746,0.6188287280402588,0.3291012613565582,0.63904745737129,0.45910561015777485,0.643316996203523,0.3580291504680275,0.0656891434303195,0.7381240252180085,0.7218774405415397,0.33424353929555034,0.2681536568120625,0.40119312486742187,0.20829326626453654,0.5095336514345061,0.5232331399271618,0.4468012849328166,0.35985490496932027,0.5461875391005324,0.2691436400850845,0.2157086374899223,-0.06052470612906993,-0.33276802429515023,-0.15112175224872906,-0.15664881680081466,0.5281482946668373,0.04103520883118564,0.5471059863183662,0.43765569428565226,0.521086195825558,0.5497636438559368,-0.10317585880882645,-0.35821811117170266,0.09572770844488793,0.6940827234022988,0.37423151305752694,0.691378935618589,0.20008568402282445,0.2788880567301835,0.40785116057856574,0.6934339951552442,-0.03795646346742595,0.6681660970977616,0.4108768732356614,0.09713464422345683,0.6546593198094821,0.6293869184523032,0.5287214846199296,-0.022206528332954886,0.4517247415655242,0.5765173099232627,0.5034291313963136,-0.08389238601747469,0.579343184600387,0.5823075200509381,-0.14476963588813418
Occipital_Inf_R,-0.5725158671640136,0.9073327057311962,0.8419452088255187,-0.0922553712242906,0.2553951115326809,0.03551567405919704,-0.5015197900430273,0.9398651395669774,-0.6472723156712349,-0.1639210193655694,-0.08119526392506489,-0.46747454881155764,-0.6482698577793948,0.7699850053713793,0.1827160856079947,0.3623509674305791,1.0,-0.07984085574159201,-0.216218173853417,0.937992915563411,-0.742196841144335,0.07395086485997444,0.1953873221394564,-0.1275924436182817,0.10849492709152193,0.7635696671742216,0.014724923375967647,-0.3497225815119255,-0.05652584251846373,-0.3302332570569118,0.35770683195065084,-0.2961048654673844,0.7747034491598288,0.14894082357528812,-0.03005977471451479,0.08157968577850518,-0.5833947282472643,0.27399177892963833,0.7416719778889876,0.17176808723193557,0.5633079507972594,-0.017736428410493336,-0.4997229630673654,0.31319172545457585,-0.03479467263011594,-0.2571459621115366,-0.2682645725678635,-0.2421545315161072,-0.5363466154572274,-0.34646575516304506,-0.5082697883046633,-0.1517886593679661,-0.5287097230003402,-0.32286156251838083,-0.27179082264884674,-0.6284460602503119,0.0706224309474891,-0.32142757351174506,0.23231768416144932,-0.06921466899575589,-0.8338292044234349,-0.6615708266362476,-0.44446642266699865,0.8033942964658747,0.6091218065630185,-0.07875086698990513,-0.09563965733100689,0.6692946496385629,0.2973429645196486,-0.21702432545950137,-0.3221910738224007,0.179109592622992,0.6491622826880246,-0.25712441483745746,0.15135263182636405,0.06084146274068202,0.9442518408654373,0.16843208763987685,-0.2131000208639939,-0.32111844757506747,-0.3468138834506079,-0.31068979505796995,0.07586416831236868,0.2578346376326773,-0.3755214990539586
Vermis_3,0.3359002856847651,-0.026962086685290626,0.10009297426580127,0.6406363476230624,0.34033668346144513,0.6834471220818741,0.38866735723793117,-0.13664172980604794,0.5116891951538372,0.557865114167041,0.551741052717029,0.5259899623176291,0.2436046932344991,-0.023906234378204806,0.19906541077691442,0.5690418282768877,-0.07984085574159201,1.0,0.7893131406040126,-0.08209118142938807,0.4966438772793001,0.6080711494837774,0.4846258504451637,0.5253803273736787,0.06857858543803375,0.3570432343901866,0.37450300330871944,0.40187927594313905,0.37659202231396066,0.643406449515096,0.5818615628390393,0.6286342085183287,0.34237015079576766,0.6757403930785673,0.7317247026208542,0.6338254497705608,0.5033615643568079,0.6448744036953554,0.38492890993682793,0.6606554639503126,-0.08576177709260145,0.6098784608580946,0.6774532744375433,0.16745198879105452,0.641869659648754,0.5159167160400103,0.72731844249949,0.660955331729553,0.5047026219788627,0.6877401093359646,0.22965230892247263,0.1661264896036423,0.22969773300357232,0.33160318285911683,0.4570549501209329,0.3396043372717375,0.34552102607237584,0.660435187112728,0.549564884977825,0.7398987541826989,0.2983296806846319,0.27598758610082674,0.3273441049808026,-0.0005971559650702425,0.24747624528616094,0.7202872650059513,0.5954818360429897,0.2949891984841773,0.29269570827012453,0.5229985840999496,0.4685192782799857,0.6370168150671282,0.042280327861201734,0.382042606063947,0.8170703516668583,0.6111811007547587,-0.03074404400978745,0.22625280864087227,0.5570265347199179,0.7585380483842789,0.6123683715555838,0.22911849748119414,0.6916351590818036,0.533944310909017,0.44373649351976135
Vermis_4_5,0.23889364533119242,-0.10386648933872444,-0.03284891323064746,0.5157577882725195,0.271321374591608,0.5742521196006665,0.5131975161698976,-0.2745943616574043,0.5134655477475178,0.4534621559483773,0.4546922373963068,0.4192737269753901,0.3285926140285265,-0.1079687262595949,0.057113641680558325,0.5339017905004118,-0.216218173853417,0.7893131406040126,1.0,-0.16572873802888263,0.6119182269903368,0.5386121294432176,0.1715771839391177,0.5281845402174564,0.23602331731381332,0.26050604286013435,0.4624948157049039,0.4375414692634287,0.23863199786549208,0.5626270666801669,0.3830006096473666,0.6300498274990125,0.21597491360003424,0.5206676898903434,0.7197231255723552,0.5783434185648387,0.4177279012078919,0.5038436627621423,0.36143161256011586,0.3897892152827068,-0.0393901283450041,0.5536621542388829,0.650727694590277,0.07267532064173542,0.48394058566585757,0.429227318864043,0.7352133405860748,0.6783208432234279,0.5397187235002473,0.6391983603383681,0.3218496130990078,0.033197285526347105,0.2963862174541302,0.3187576628451326,0.4869428564506894,0.33383826219112733,0.3559664732581709,0.7430883507875694,0.36516919965715317,0.6051475719457448,0.4325569483504301,0.24418818324137845,0.4689196945242557,-0.040488826351357296,0.10515710417993263,0.6262813354032134,0.5633758844429858,0.12465963872628039,0.08959296727408785,0.6011617649880645,0.42874320603908417,0.4569337742208669,-0.06335169545170256,0.39934306065075836,0.7639555991507907,0.5443889297201144,-0.10339682788257387,0.08674272947870286,0.6101973637339477,0.836185129626579,0.645093662644129,0.212515900147589,0.6571871959115818,0.33171371491307544,0.38158876015258186
Cerebellum_Crus1_R,-0.7437940178803725,0.9410965627582735,0.8618722341413662,-0.21537328956239976,0.36597764869813065,-0.02394846553738983,-0.3375322691733682,0.9009383957046302,-0.7749086453641324,-0.3300133265982694,-0.00678594188681754,-0.6213296072494164,-0.5125193862832198,0.8315338869867536,0.144676907678942,0.490385279512485,0.937992915563411,-0.08209118142938807,-0.16572873802888263,1.0,-0.6073729806005314,0.2232400434476039,0.16840623663758844,-0.22995950833316411,0.200053674785889,0.6693485385405322,0.12118469226812019,-0.43717780846422777,-0.3052160580955612,-0.3875484873610412,0.3593725934961261,-0.3124550102540609,0.7022903604496361,0.08777953372038767,0.03294494999951377,0.1032704976135865,-0.5153510641162,0.37613936600403114,0.7116153690109571,0.04759338994792597,0.6179073927729476,-0.04494557388126286,-0.45103009619314405,0.2996954184918555,0.08461170211743614,-0.09094757244756531,-0.2955640759893159,-0.1481335548091328,-0.49575590241096107,-0.4183669742398505,-0.5056287503257967,-0.24428180658475382,-0.4904874377691777,-0.28079225806475994,-0.22014252717055013,-0.5114745582055206,0.276061859785028,-0.23086565907265313,0.14716837900255242,-0.010054801557637466,-0.7207097553153327,-0.8314698484404321,-0.2945404053402145,0.8957856385575976,0.4368265505828199,0.06375436922698638,-0.0989107474987091,0.6585598363400788,0.3850435693187085,-0.09545609213732555,-0.40153541832453,0.2259794552651598,0.5916008426789855,-0.40263275965128176,0.10377451899114924,0.18728667077670597,0.968695419729077,0.051493666248892275,-0.07651922041803218,-0.18886929992957854,-0.1821181889757889,-0.2579913065987373,0.12311768233512471,0.32989224403638123,-0.39085008462585574
Thal_LGN_R,0.34830353815983456,-0.6036238696399238,-0.5181385437064473,0.25104828048380073,0.17911739207097077,0.21229413651157428,0.7786332152424281,-0.7512472286034079,0.5395870589491807,0.17138110720902724,0.425157865934484,0.41075077110501784,0.7797335002949526,-0.4903647895971816,0.017200513220198776,0.15214847184409566,-0.742196841144335,0.4966438772793001,0.6119182269903368,-0.6073729806005314,1.0,0.42661796683716985,-0.0089295229211562,0.2135569109013987,0.1321651948394122,-0.44574716301014816,0.28598790874248664,0.2663248228418075,-0.08854883058140299,0.5145349667814104,-0.031441140025998064,0.5974460752464527,-0.4527393023706215,0.16719788785862283,0.48850356375193715,0.26869645498358397,0.6580810817584841,0.23583552436585334,-0.35514480746453203,0.016106319159750266,-0.27555293288165705,0.2739026034787629,0.7508183037080922,-0.09031819679151037,0.45813086717510426,0.609477254665434,0.5038798731533924,0.660154518394256,0.7253168219757686,0.5515600089041,0.5466829786666177,0.05660431259926427,0.6102142571645046,0.49538525369226455,0.4835240251199299,0.7364841780533907,0.36091859468558013,0.6882754359423204,-0.030242008708070024,0.4906810687632613,0.8614422797535719,0.3542275649727846,0.7142537548747914,-0.4621992621066266,-0.494245699149191,0.558790815723784,0.402624438918267,-0.33098276758955786,0.011796098515883412,0.5716616149582668,0.3371736803382838,0.22843771229783594,-0.536831289740706,0.1859482979315251,0.26142032462594345,0.4518610372912619,-0.6067689529553604,-0.22528706312284125,0.5932594069826104,0.7535891896268774,0.7659653487558707,0.3520787409956296,0.4377217192328498,0.18523480167164058,0.5351032459652743
Thal_PuM_R,-0.18051825784012082,0.2090397986177455,0.271765323272089,0.14557273940489152,0.4120519993310733,0.35892408682217647,0.4804187229738201,0.017104599895699887,-0.011720251745904438,0.14324576686596283,0.5309629896825363,-0.012169859868127957,0.2926794413219978,0.20315978239697277,0.17945193430373735,0.725789062201805,0.07395086485997444,0.6080711494837774,0.5386121294432176,0.2232400434476039,0.42661796683716985,1.0,0.1956697056295685,0.1472066843761358,0.2417586603982222,0.23852700792245263,0.5677884836577403,0.05635193528474564,-0.16348963927837556,0.30583684104061115,0.6292017419565527,0.4825475194474112,0.3246066950211474,0.4103620564386297,0.6857480383898974,0.4589534394560071,0.2995749533672775,0.8710833266796788,0.3912766382191104,0.21667401988557064,0.15223682143351241,0.669220193986395,0.3591356961891932,0.290517542276391,0.6747576391294599,0.5271345739936927,0.3779087480189919,0.6433925792785541,0.40874189226358904,0.38114002188506857,0.12134845406387737,-0.01862121309474315,0.19961619094399594,0.20299026210238078,0.5188528931836949,0.2885088594749105,0.5906696837083619,0.6761086966861873,0.33420992400390914,0.7831641726341599,0.17964441988603405,-0.211725004828154,0.32994026498939333,0.3400232683900841,0.06507408919616098,0.736404612458822,0.34028930159895476,0.29871645173258016,0.4810246493497055,0.6576181040665845,-0.049914401683237845,0.6375218802927568,0.0657764037449867,-0.04883302385828022,0.4629034031959294,0.8651526429473452,0.209596926789399,-0.11035390248116174,0.5917512237031064,0.6662204598836704,0.7044463343655398,0.22465839983102667,0.6001515526878318,0.7969042494858816,0.17359316865005595
SN_pc_R,0.12268634947420633,0.11575698462338758,0.226822278179895,0.34981069920013125,0.21609234530782542,0.30416460814425694,0.15074306782413197,0.15824184337796388,0.1004915008306141,0.2100615514968545,0.23768881417548104,0.22804301881545527,0.09343168791544831,0.29893304964181433,0.09626726692210302,0.2050459090421709,0.1953873221394564,0.4846258504451637,0.1715771839391177,0.16840623663758844,-0.0089295229211562,0.1956697056295685,1.0,0.05655109414008708,-0.10725974220526688,0.2852394828650833,-0.132424415609996,-0.09061316832131719,0.11844167003245565,0.33697272612677714,0.3810776284578513,0.24054160515702785,0.36758406261223736,0.26222127152362595,0.29871693178413206,0.4827375069443166,0.48417224686048477,0.4137077710088297,0.2652419026782681,0.6570473280531527,-0.20411687233668788,0.2150067897784955,0.30867967892489584,0.18437771330745253,0.34076359241195814,0.39879116405953435,0.20293530744038424,0.34261247479338053,0.05486647900379657,0.34580383271645204,-0.026687524068630952,0.3564949400391643,0.14002912980382562,0.3558450637274915,0.10472347248565826,0.21693246187818452,0.22412526465849325,0.13014982702058808,0.3320090097485435,0.2977865102509294,-0.09877485928843589,-0.05761190939936515,0.19867556033623288,0.07873081264780632,0.14384048189542742,0.4481930067964738,0.48277788702173613,0.5260502102965465,0.39523776266859895,-0.014294795009953511,0.35673786291013315,0.4794831588765288,0.2683586699608251,-0.07978567412103435,0.32196767563804385,0.34385080277987007,0.16531281380738938,0.3356322303009944,0.3863286576342437,0.29483401574957546,0.26412987716672875,0.17807426827354952,0.3664099126918373,0.3812870939424351,0.41136536884221114
SupraMarginal_R,0.27101536509259433,-0.06553677263414062,-0.17414889272728568,0.42860518411240683,-0.02874234687798416,0.7575897827765404,0.02863223569698364,-0.13081907128347905,0.5473150252511285,0.4949808302916975,0.20438798995733687,0.3337504694294801,-0.04430186969298178,-0.321443160376653,-0.11408524483511052,0.2997316340395069,-0.1275924436182817,0.5253803273736787,0.5281845402174564,-0.22995950833316411,0.2135569109013987,0.1472066843761358,0.05655109414008708,1.0,-0.01157213948675206,0.3410438999715733,0.32451016022346957,0.9086924303044271,0.6311466145808469,0.30572844514181163,0.21647971807080363,0.3099887458696887,0.21305515258224525,0.6029873314454459,0.4641541428655185,0.4193548219071717,0.13235434410908675,0.2028395571862686,0.30805353610498953,0.5037077822877888,-0.023869414260103895,0.5110818682858537,0.2597322147037818,0.06774364821874915,0.1404904658911335,0.08074841428495196,0.7098726232940444,0.19281509393086646,0.29808860810070165,0.5033427516044124,0.07163815838490695,-0.16567757235536137,-0.06389880369716097,-0.2444168214371982,0.4615831990427692,0.06382820523728562,-0.10887979459882327,0.44718555243524166,0.4592284861897874,0.42190482745015195,0.24411044887837277,0.534623099774072,-0.03479146924463326,-0.09419147254598038,0.3300195548150907,0.25077716940562284,0.2831139281466172,-0.15371623174364019,-0.23044667321844525,0.3480423187673953,0.5414116303516203,0.21240681395202377,0.17003183127333144,0.921856482817668,0.6490288425140437,0.09915992638753977,-0.06917642648179409,0.27208127105457464,0.20185999690296108,0.40170476341095124,0.1817409961003091,0.19351955043603136,0.309511486450965,0.08757725432396266,-0.0962951244650834
Thal_MGN_L,-0.2562212307150007,0.16498761387408142,0.12451540488435554,-0.08146134703826692,0.32761601007047403,-0.006934607878637892,0.28012475991150515,0.06986844478361828,-0.16871576439970545,-0.17530664894059741,0.34268349692846617,-0.15073313842909924,0.1162516218834051,0.2144686129169009,-0.10547297225653411,0.22323803624577293,0.10849492709152193,0.06857858543803375,0.23602331731381332,0.200053674785889,0.1321651948394122,0.2417586603982222,-0.10725974220526688,-0.01157213948675206,1.0,0.08986271907659794,0.141233735267348,-0.13782959840453715,-0.24537856692428953,-0.010082786443790666,0.01258545490336854,0.11600990116436848,0.08753282982069657,0.032584342946296,0.2415571150826403,0.2462170083653332,-0.09667568379209049,0.2547821916235096,0.1704749121973257,-0.03147191628054063,0.21519178283595933,0.06768303147840392,0.02113079669287122,0.06627546584332811,0.02260987948147404,0.03821105175432441,-0.06451473864850413,0.2510646440394149,0.039641495059312526,0.029485495303891617,0.13526163292361587,-0.05975543249492303,0.13768910306255763,0.1897300080317345,0.12246812108684692,-0.01774409552622849,0.17366551951942766,0.029768487057539976,0.012820336616791965,0.10835549201345243,-0.062157656070701596,-0.30830211297004634,0.3142795063882946,0.176143242772275,-0.12310473737940654,0.278472337715937,0.18777722769536526,0.2043720299010813,-0.0929440167117986,0.20222876325645484,-0.08452370782438193,0.11666862363380655,0.00818098147439148,-0.128992909262916,0.13711893448015122,0.34683012901683064,0.18287714657248505,-0.0768311984002264,0.3157275732950307,0.20542122234607385,0.26258266077688935,0.1401148040142115,0.2351069607802163,0.004011987644653755,0.05255592774160057
Lingual_R,-0.29645081105289495,0.7813745214953967,0.7004696672628098,0.24890715745517167,0.16000050112550257,0.38803383209332853,-0.3256591089707212,0.7221232017679066,-0.1936465954879803,0.25948073218804957,0.16419739221011634,-0.13486679455491532,-0.5462979719489691,0.4944803678295123,0.1378421264403963,0.6155703017523361,0.7635696671742216,0.3570432343901866,0.26050604286013435,0.6693485385405322,-0.44574716301014816,0.23852700792245263,0.2852394828650833,0.3410438999715733,0.08986271907659794,1.0,0.3727054389822143,0.12151516885188628,0.33629702069189227,-0.0032335566794214946,0.5367258810961935,0.11669212657917011,0.943115376881395,0.4608940940622942,0.3412142714371901,0.26395857593502126,-0.33256208000399257,0.38338538822199986,0.9406590615917141,0.4833777477829679,0.3332282984643745,0.2728633298406816,-0.1825578927988249,0.47297277077838107,0.11614036166820524,-0.0521289365470195,0.18682615051819088,0.10495480193556954,-0.1277347728008001,0.09120323552204904,-0.21994584732659397,-0.17608004273828554,-0.3682304991872526,-0.3263099571375095,0.12571591705035476,-0.4288141638426173,0.023278620177058933,0.02098014875578565,0.6261220942864187,0.22242009400829085,-0.6084385179256123,-0.2776097557734985,-0.36115389374272816,0.6595622575508019,0.8481180000001176,0.1641817279619783,0.10126233644197367,0.50977699078394,0.27420328374395736,0.17708390106105254,-0.0012020146345426092,0.4170221534685277,0.6994818226854967,0.23938003343737618,0.6524334774904327,0.1826823653158078,0.7679059691779477,0.21596933998557016,0.019623751216827842,0.053117646080629605,-0.057221267045843544,-0.2720515518492542,0.3569016880198046,0.3537686691187323,-0.2685493996178579
