,Thal_PuM_R,Cerebellum_10_R,OFCpost_R,Thal_MDm_L,Thal_LGN_R,Thal_MGN_R,Thal_VA_L,Red_N_R,N_Acc_R,Fusiform_L,Postcentral_L,Cingulate_Mid_R,Rolandic_Oper_L,Thal_PuI_L,Pallidum_R,Heschl_R,SN_pc_R,Occipital_Mid_L,Frontal_Inf_Orb_2_R,Occipital_Inf_L,Vermis_10,Frontal_Sup_Medial_R,SN_pr_L,Pallidum_L,Vermis_3,Temporal_Sup_R,Vermis_7,Temporal_Sup_L,VTA_L,Thal_PuL_R,Thal_VL_R,VTA_R,Thal_IL_R,SupraMarginal_L,Frontal_Mid_2_R,Cerebellum_6_R,Occipital_Sup_R,OFClat_R,Calcarine_R,Thal_MDm_R,Thal_MGN_L,Cerebellum_9_L,LC_R,Cerebellum_9_R,Frontal_Sup_Medial_L,Precentral_L,Hippocampus_R,Putamen_R,Thal_VPL_R,OFCpost_L,Thal_AV_R,Precentral_R,LC_L,Rectus_L,Thal_LP_R,Angular_L,Cerebellum_4_5_L,Frontal_Inf_Tri_L,ACC_sub_R,Thal_VA_R,Cerebellum_8_R,Cerebellum_3_R,Amygdala_L,Thal_LP_L,Cingulate_Mid_L,Insula_L,Vermis_4_5,Parietal_Inf_R,Thal_PuI_R,Caudate_R,Hippocampus_L,Olfactory_L,Cerebellum_6_L,Parietal_Inf_L,Temporal_Inf_R
Postcentral_L,0.2093344234128847,-0.02461450274432133,-0.16248358441527394,-0.029256018442716674,0.4060650849417778,0.33808559618608824,-0.10423002528007608,-0.15058700778093967,0.033619225047137324,0.18319378916734158,1.0,0.2194584269270791,0.44870949308017855,0.2062065625227191,0.045277870173572494,-0.2857358006753102,0.1558753278384164,-0.35983157122067755,0.1964542837852034,-0.3517868596902555,0.09021222817057287,-0.2872208518510728,0.05686463919836126,-0.02112457549339904,0.14677971194990494,-0.34880091197743435,-0.049736532477371934,0.39958399351111135,0.14929496353202548,-0.03337697910578041,-0.10647939839271804,0.139890528279938,0.3288727343100657,-0.11635266240403021,-0.3941822658131534,0.16406879625701629,-0.4166154202544413,0.3905352334239464,-0.12981542844691182,0.30362230024470127,-0.20180379101179305,0.16964092445158135,0.02194330407218467,0.07311497379095294,-0.2759635580925269,-0.08328991317868986,0.20025748816105352,0.135954199972923,-0.01374812030885124,-0.05556028468717108,-0.34696832668323774,0.03169963825689368,-0.12032792981580112,-0.12523862559728802,-0.0013083312755100098,-0.08823066311531137,0.09674170721987045,0.46588516225678517,-0.041679366484526054,-0.07226926071987999,0.03401235023277397,0.043596985194847886,0.2697352671012598,0.14671834394919767,0.1768946839200048,0.17772144102851986,0.31655297553687095,0.1613231083099143,0.23861350601583112,0.22526847106200037,0.10433546125748304,-0.018844979558901877,0.23357081566701596,-0.0020571874098805325,0.03628289039411217
Cingulate_Mid_R,0.017788896179746463,0.29302957434794624,-0.03917550884666194,0.08833869911851602,0.46946717694686413,0.17621901540154272,-0.30422163601351077,-0.26172029600703794,0.5084580390266588,0.18906028649721424,0.2194584269270791,1.0,0.17904628011086934,0.44008047038797343,0.2518016646031855,-0.10197969219687934,0.27330838496981824,-0.0032448131288472888,0.07303909885555518,-0.08405569953012586,0.07010626960038675,0.3709762588387443,0.14527011614659505,-0.03905262928223697,-0.06437771504998352,-0.12271287816759775,0.2575248940088146,0.052215504312846744,0.2961672044999603,-0.10711248781155613,-0.05146379154775202,0.37194382383701813,0.4580476738699183,0.3549648325465319,0.3528684812438148,0.24934924683644596,-0.012045654632843508,-0.09665453732892787,-0.15928551266234753,0.31416914717776384,-0.0817703431413339,0.1562326271459038,-0.09611798957893132,0.23364148940067,0.4967669269060645,-0.029467189151594474,0.27483433907763305,0.16403144190907468,-0.25594382799271403,-0.17316518201767397,-0.2963666895046194,0.432295466437416,0.20717488727992386,-0.3671661824404535,-0.058855826540429784,-0.10854079736824548,0.06606657288973099,0.5817816000657982,-0.2961358892809567,-0.26043221312460413,0.5756435934724625,0.14551603153929715,-0.009886050556584263,0.5055624255957548,0.7882473960408646,-0.10088540571979102,0.23354185271720443,-0.08870555779692377,0.32652309090275206,0.207278982294273,-0.304609753799634,-0.06268763534374823,0.37952980784861534,0.3607695635325207,0.10496085095672979
Rolandic_Oper_L,0.14803443790349674,0.20781694920353583,-0.5370305074176586,-0.20784052572685185,0.17287542505847187,0.4803097479672489,0.10107342979210167,-0.4268165692757242,0.18092624536774787,0.3579900548505428,0.44870949308017855,0.17904628011086934,1.0,-0.3574381052524275,0.19761302785820767,-0.20103544897234177,0.5199796699175987,-0.7602142848895379,0.2520892019350603,-0.7023450088366654,0.28897149043083026,-0.31314743809487067,0.3783182167874109,-0.060807779294594716,0.5138862565105367,-0.3251003541029096,0.16740526077661172,0.9713641882832068,0.4718794167469221,-0.051034293100469225,-0.145867174494542,0.34670397132898234,0.383597288947338,-0.11069979775754267,-0.7493990556469878,0.4321177430633365,-0.8010374458918395,0.7887201692035118,0.012383616686791917,0.4062899771924064,-0.5576192895734491,0.3012958390388655,0.04762641647341555,0.17627181371619985,-0.3061722428034236,-0.25461364617108523,0.060714673780598985,-0.015213412867682921,0.0034543288852663966,0.44040414289015484,0.11768694762999234,-0.09261539890030608,-0.11158273087390595,0.031557005898088776,-0.0704407016913707,-0.011135832008009505,-0.00671760285029314,0.7237842705924271,0.26459285940875166,-0.27376776021862775,-0.17080047717369579,0.2981276799097609,0.12110732042696838,-0.2831310819044307,0.32505873733366786,0.6601898296323775,0.7335109982519338,-0.049388636595017195,0.06298789625641224,0.49926951623047966,0.36316028990951016,-0.016934571959400964,0.1634132263609052,-0.33245651711226576,0.2875311273540669
Thal_PuI_L,0.5003216532267363,0.22504937202440706,0.35683050396034127,0.3389213987247046,0.6333382872294134,0.19177501233832978,-0.10888194046444688,0.23514059039300053,0.07883534489397985,-0.07788576873888313,0.2062065625227191,0.44008047038797343,-0.3574381052524275,1.0,-0.21294123212971303,-0.3874579675890809,-0.28882809486879935,0.17058336894249926,0.26593273434356474,0.06676014222309254,-0.07826657070903219,0.22201808073329998,-0.25846462395691006,-0.027043287391665484,-0.23401911978962775,-0.2940276998939092,-0.1311343317774558,-0.4248790420763148,-0.10129943675487625,-0.101038927256235,0.14269494249919268,-0.07244694183132278,0.2555700941411002,0.18951795636227597,0.3575742909702549,-0.07346925044962033,0.15688786319051612,-0.2004704703792834,-0.4627652091746161,0.33283844005261076,0.5204027908628337,0.025527804009175297,0.24608279946080153,0.1798004682047761,0.25254847494471644,-0.11284174354317414,0.5088110740704154,0.35148503637791245,0.1416413269823229,-0.2563231194558123,-0.6946768704826033,0.3387885239066124,0.14947417821421424,-0.0961705160856827,0.389296735159021,-0.07656821882449119,0.09635690504451834,0.17180127688225075,-0.29631531217036916,0.15173737291116002,0.6581716111406999,-0.04182495624457963,0.3814777244532763,0.6230196133858392,0.0838242493672661,-0.41028572371493005,-0.1566741127305603,0.00359410256985091,0.726557618476094,-0.003927975091415889,-0.23974407584718313,0.15942596895246217,0.22013203662514855,0.4459277734531574,-0.14597460116035274
Pallidum_R,-0.39971863404973756,0.4134563220297602,0.054022250435627535,0.14819905580744994,0.19300267926133652,0.17702228972138634,0.04773314438690443,-0.22047726717974897,0.4548257718557818,0.6608650868652339,0.045277870173572494,0.2518016646031855,0.19761302785820767,-0.21294123212971303,1.0,0.6881242622444104,0.6440278767485906,0.13314578375039102,-0.024539557675513995,0.1965494131882024,0.5314957138166019,-0.16870671174904076,0.5870588426835319,0.493377506608294,0.5158956075609696,0.6222835385330414,0.3246318818251953,0.2652791520182123,0.39249234303994474,0.28919983766725216,0.2949066796929868,0.6713189000072266,0.5315946698591633,-0.0748513859586618,0.1318591617052425,0.624854187874826,0.17697528516504807,0.039443049289869386,0.6828598231556716,0.21416431928562885,-0.24787628394741218,0.44588528783002424,-0.4289083891310903,0.35991305948227686,-0.1298756806705503,0.25283266032148666,0.184443264518728,0.25821273401610245,-0.20529419853164665,0.12697259985765114,0.3260975465028055,0.1847410716518326,0.24067192038437377,-0.044342833753255435,-0.5894750831921122,-0.057979339691821404,0.5366083390360937,-0.06570041991997441,0.09262117943552152,-0.24227109615174086,-0.2443564942674677,0.6677189961258375,0.030791498256139267,0.07466941921899886,0.43525335534891907,0.4323354171433666,0.4441299089012524,-0.05146096374630638,-0.31797180501945094,0.3996406011089965,0.33347519885315796,0.021868891620972233,0.6310440227388068,0.005465637753552966,0.5723164636641326
Heschl_R,-0.6592865613437799,-0.02125139298751015,0.18438795630043217,0.25342050613076506,-0.20102103430013515,-0.1608110774213098,-0.09180635396863351,-0.10592073621365627,0.3081138498197946,0.49953504725038694,-0.2857358006753102,-0.10197969219687934,-0.20103544897234177,-0.3874579675890809,0.6881242622444104,1.0,0.47748957623223875,0.4311781205928738,-0.21473729770754513,0.4965044723906319,0.35525433456693756,-0.2706173426585251,0.5419381823368101,0.43737036675456253,0.34310607685237743,0.9640998998787438,0.2884139428067311,-0.09147221296736752,0.2714963909934291,0.3536730412128368,0.3286118803688388,0.5736057878547739,0.27147611582009534,-0.11137504809658465,0.32168497788772504,0.42361179100460356,0.5264334623700822,-0.23723554617141562,0.9265716437214654,-0.005335772451026611,-0.13619067021119846,0.23488808460770122,-0.41041507196011023,0.1646530999577455,-0.1869819736600638,0.48462395964452715,-0.05640349403439236,-0.01963984361906184,-0.2802680441357279,-0.014254471827848765,0.5774842717987756,0.11099621694689511,0.3337227489266544,0.04506705263233474,-0.6648704901451432,0.08743792545341096,0.566540381976141,-0.6028515938981426,0.10443880221073369,-0.1304160527823755,-0.5016590142455334,0.4388196000878906,-0.33548464968669933,0.0733320194340178,0.2468046562702001,0.25539078165036727,0.1490609382281418,-0.04075144917562448,-0.672241211257219,0.001033300221247444,0.18874447278278844,-0.0024787680186101916,0.4377726736379099,-0.07732738264621494,0.4592101192416957
SN_pc_R,-0.2308692325780474,0.26033242914240473,-0.060187382963562214,-0.03052867849562446,0.19082011968178478,0.3375173813548662,0.05315461273695005,-0.4981625151054049,0.5828455343275313,0.6573741993829643,0.1558753278384164,0.27330838496981824,0.5199796699175987,-0.28882809486879935,0.6440278767485906,0.47748957623223875,1.0,-0.21823279097628231,0.19431167476763614,-0.13030340542530694,0.5530440639479249,-0.35419283959607273,0.7064796301814926,0.2424938152421519,0.5824440251114803,0.3414763476755621,0.31699668659466074,0.5455083156971978,0.7022291076879711,0.1926178953693994,0.0660676354418214,0.743206293599415,0.5700445267450274,-0.18800968328123865,-0.1817156484860909,0.6433243894997994,-0.17274763791507136,0.3945435577241409,0.582650107733525,0.40985954295127547,-0.4851962521646493,0.4211024726655092,-0.17846503956250406,0.3728928074574131,-0.2784229317911371,0.07428106810598444,0.10526907943260001,0.04898245803664667,-0.24359545603390528,0.27227703538996456,0.3305656748309586,0.1902626016384204,0.13437626643108477,0.12217350758318192,-0.40186762630055456,0.012662294024258815,0.3134976463256582,0.17755318752856575,0.31930866698675814,-0.38723597462893355,-0.2611144958196088,0.6299993537796192,0.002679786131705513,0.022578013977994072,0.5129460730765593,0.5504810613124281,0.7045593323671292,-0.08695613452345503,-0.19392785647161223,0.3635996634600637,0.32139681464665804,0.1966569582662392,0.47251712227467896,-0.15230396697243576,0.48947150583142607
Occipital_Mid_L,-0.44316243491796503,-0.11115424900811637,0.4546192072859826,0.17957678941240587,-0.21504303715249556,-0.4478959082571908,-0.12168487121904992,0.2884822152565573,0.06886920524499791,0.06250414008957438,-0.35983157122067755,-0.0032448131288472888,-0.7602142848895379,0.17058336894249926,0.13314578375039102,0.4311781205928738,-0.21823279097628231,1.0,-0.23906689479633106,0.9498183205084213,-0.1084132501068968,0.30855339882457583,-0.06707111102496592,0.2187856099087542,-0.2433540805772875,0.5007619289386136,0.05648500785103127,-0.6987728194211057,-0.2833085632403956,0.05082061047837088,0.1569017471630946,-0.03292183472378507,-0.1984616248930221,0.17873628090632893,0.7170327141918102,-0.15355262435521003,0.9729816816089055,-0.7700420326469164,0.3667948743692382,-0.3792026814333357,0.34257891641610533,-0.09648847577123892,-0.11326900966647074,-0.038114177062481304,0.34330739833195506,0.3298861065404188,-0.07774198357648096,-0.02580541749944701,-0.13929520755624564,-0.4263083575506526,0.10357841530448507,0.18841037987127998,0.20863202506244105,-0.0035999791461400654,-0.3102447398019276,0.15869317549361525,0.29041783388957126,-0.5921129771512901,-0.21075836817675603,0.1892388527647792,0.07403981569525404,-0.02474428443150995,-0.1999988716528012,0.3219319854864346,-0.045096148708736836,-0.40265272811274905,-0.570479023785953,0.12748750721455274,-0.23906331441818918,-0.4193592404026807,-0.1895595144665459,0.019508181380923455,0.12326113852565927,0.2816048432269664,-0.07476928458407682
Frontal_Inf_Orb_2_R,0.501713112196679,0.38826255300709467,0.4298726232518981,0.24580415818842458,0.34287385452418684,0.36897241463593605,0.3065847682419873,0.020268252068281666,0.36805170096436696,0.3448706362176113,0.1964542837852034,0.07303909885555518,0.2520892019350603,0.26593273434356474,-0.024539557675513995,-0.21473729770754513,0.19431167476763614,-0.23906689479633106,1.0,-0.22251907142457092,0.31993895097700115,-0.02059178691109865,0.17127195373662632,0.05599455681232096,0.3871454913687763,-0.1776685667591965,0.06498835852086862,0.28005249132172394,0.32378493134068737,-0.04514370765877008,0.26878145151604493,0.1335144668963042,0.3164529384405662,-0.07389693795438394,-0.12561660102187666,0.31654228375457055,-0.2569807417164082,0.5161313504073933,-0.12582537870388483,0.5102193033803513,0.19141495158434302,0.3452654659524464,0.272397115629462,0.4032775366683402,-0.0342621412166539,-0.1679266164441372,0.45192860942175866,0.4179858128598288,0.33483793125969163,0.42636211520426287,-0.07075969365178159,0.04626588333177504,0.04992847441438276,0.5907315199954991,0.28638986722544324,0.1305797138729673,0.14935085725821706,0.37015112224677005,0.5372677243394393,0.1410027986446712,0.18466638976955094,0.36979575921919083,0.5344416837684862,0.12501821714877748,0.03413194145125146,0.3943337038643172,0.3122774493304455,-0.10895064196338014,0.3966262237665421,0.4760467827390269,0.41687753615613615,0.6020876428193406,0.2756187700302861,0.017345486803238906,0.2211504307764934
Occipital_Inf_L,-0.45224139179739953,-0.09927240294416838,0.47729200067121186,0.18109928867670108,-0.23542606191260948,-0.4579733606663476,-0.01435697671833375,0.2650607105112973,0.07398573597894499,0.12208865050886078,-0.3517868596902555,-0.08405569953012586,-0.7023450088366654,0.06676014222309254,0.1965494131882024,0.4965044723906319,-0.13030340542530694,0.9498183205084213,-0.22251907142457092,1.0,-0.05955899027816059,0.2479283783771816,-0.0263262656489228,0.2997158904152027,-0.15761465178225154,0.5492853955616676,0.06502543119784578,-0.6194426764271468,-0.2810436873933037,0.1120917359931236,0.1693337178735475,-0.005585192789997017,-0.2188504481251935,0.1521131964125205,0.6703398362172647,-0.09021717551615506,0.9376688187446437,-0.7129225189031092,0.4432339164327292,-0.3728374864730422,0.2986727648519571,-0.050369540717078526,-0.1412003823172621,-0.008833635747951518,0.2875530326554151,0.38534531220769963,-0.08579138375685424,0.012131266400421226,-0.1314790520987874,-0.32033879653852343,0.19865244234906645,0.11986567971848204,0.18735336075194034,0.07212718984892752,-0.3071744011056155,0.1275082308868494,0.2792443260931335,-0.6284918010218671,-0.10377960365840216,0.15732743088835008,0.001143210876469371,0.032103055221785776,-0.18447296440334177,0.26093254994837667,-0.07314345108028839,-0.2812500456530693,-0.4877711137492323,0.13297720012808503,-0.2915023040003389,-0.3681106751404341,-0.08528395137646251,0.06336225655351882,0.12051412119581977,0.26518276034503846,-0.009734587224205648
Vermis_10,0.046209765222746904,0.559827458107854,0.22454546455796504,0.27412832471646376,0.2892083823685098,0.30726123110751885,0.35843436287525987,0.1087525026852066,0.38138033622823214,0.7448169554048367,0.09021222817057287,0.07010626960038675,0.28897149043083026,-0.07826657070903219,0.5314957138166019,0.35525433456693756,0.5530440639479249,-0.1084132501068968,0.31993895097700115,-0.05955899027816059,1.0,-0.1288280365672525,0.494636743961234,0.35467826806177166,0.7681520280618992,0.3409005421214874,0.0552246907918912,0.3785640977838315,0.4594823611905284,0.26018417839883956,0.3433820499398922,0.5604201500445034,0.4329412604773312,-0.052422067580763176,-0.08208592627913774,0.7524707506702787,-0.07077375845323014,0.3553856456137127,0.40643849086139444,0.45512616564653596,-0.03733638507057395,0.8041245645361429,0.14950601322136692,0.7230942998384594,-0.11089057150150017,0.07601943732523932,0.5255299663904299,0.3835748421265628,0.1881621251376631,0.38009572983153717,0.30191442710844324,0.08492767053442679,0.30735211766234627,0.3689578756188992,-0.19814466501908062,0.08655075162864925,0.5987427973285223,0.08070945077337019,0.39570458524330987,-0.09448784112707653,-0.03824574796445214,0.8209991514109304,0.37828978215856535,-0.03116547087687215,0.19582553911694303,0.5950768177103465,0.48192916654542595,-0.037622479255744495,-0.025292899306707622,0.46905881903139857,0.630137348845496,0.31976442877158257,0.665781595622294,-0.009121516045393453,0.6984594779852423
Frontal_Sup_Medial_R,0.12650871552800483,0.2352729031313053,0.29325717283538194,0.04480909623605245,-0.09246612256150073,-0.2523737669720235,0.1238011532935695,0.3465140282225561,0.11653424637780045,-0.2257167022768909,-0.2872208518510728,0.3709762588387443,-0.31314743809487067,0.22201808073329998,-0.16870671174904076,-0.2706173426585251,-0.35419283959607273,0.30855339882457583,-0.02059178691109865,0.2479283783771816,-0.1288280365672525,1.0,-0.29118422357574464,-0.04214907734219392,-0.2704988983758866,-0.16073268876943936,-0.026295731110718087,-0.36047949460316675,-0.31793003620658605,0.014646522572376221,0.00652303240535109,-0.33334286672356284,-0.4098112172224336,0.37454388257226884,0.6058395820568384,-0.19639095730568049,0.2770014162114634,-0.44991275742289333,-0.4406859891366501,-0.29921046398999945,0.3200242636323541,-0.055905373710660726,0.07067642214958265,0.06353435438302572,0.9375444152876616,-0.03252163451068657,0.0916427889623571,0.1742343480524796,0.24386561072001395,-0.07861788794976948,0.07529196471862547,-0.04530110669999103,-0.10817586645395515,0.05993589447640899,0.3048436897643051,-0.10810435299581306,-0.2119767913387016,0.19941536298613177,-0.14185502491884777,0.16610466014765146,0.6337659894126786,-0.13444812172714476,0.07991814099773042,-0.03169622051420657,0.062226197138302144,-0.2916437196467613,-0.47627358841719597,-0.05258740041141403,0.17668269758496757,-0.014140734330182422,-0.13680958098524496,0.09559349463106545,-0.1697243937325236,0.33620278920202723,-0.14443251870617427
SN_pr_L,-0.18447295623214685,0.24289136027531383,-0.02226474601363681,0.11404658414678077,0.09325753827606434,0.22699023953539696,-0.01162278139912679,-0.36492107177179417,0.5191408143106574,0.6767173580671586,0.05686463919836126,0.14527011614659505,0.3783182167874109,-0.25846462395691006,0.5870588426835319,0.5419381823368101,0.7064796301814926,-0.06707111102496592,0.17127195373662632,-0.0263262656489228,0.494636743961234,-0.29118422357574464,1.0,0.3678276244486096,0.5953107872330432,0.4624180220871455,0.4303982916245798,0.42331229689923383,0.7626529079705001,0.33849287733943045,0.3438519271443704,0.7196974318973127,0.5872753725539054,-0.0802448586147392,-0.10946536406960623,0.6389200072932381,-0.02027072796570639,0.24678765419509047,0.6303593508970082,0.39418795205861246,-0.27587008410334823,0.3609551661848204,-0.09420595801176437,0.3240304195365721,-0.21873528433248787,0.07873838064654715,0.1680724731891166,0.0976962387719322,-0.05352211923678357,0.2767921363017119,0.4972982994787302,0.09179795882973853,0.17138879319630998,0.1612945043878291,-0.3958886138627801,0.02159666614718021,0.4950999440421541,0.0780824648608134,0.18356462906901072,-0.042354850158244084,-0.31328144889097986,0.6371254716561436,0.0911934369979497,0.08145652380477685,0.38002603513218325,0.5833018562495171,0.5349054429214185,-0.18588556893652455,-0.2244556030793827,0.3954472975986791,0.4679015178535385,0.23746116744171744,0.5257292773508113,-0.15518772596414007,0.3910895079947181
Pallidum_L,-0.0919526919784304,0.2634981942962995,0.37874856719263844,0.4938198618250283,0.1216496306893906,0.015761564543502107,0.348624988984394,0.35643221557815474,0.24812906001137636,0.49758148501293464,-0.02112457549339904,-0.03905262928223697,-0.060807779294594716,-0.027043287391665484,0.493377506608294,0.43737036675456253,0.2424938152421519,0.2187856099087542,0.05599455681232096,0.2997158904152027,0.35467826806177166,-0.04214907734219392,0.3678276244486096,1.0,0.34422760215819775,0.49080483912104333,0.053540954867446956,0.04089963884228252,0.07681674994606899,0.2946060575955616,0.47882713532048193,0.48835223698788816,0.23217938747265832,0.1398720051965088,0.1830484559293335,0.4564730922857979,0.25666137863852806,-0.05852501467718798,0.4179819673683894,0.21493922217296996,0.12321710550662668,0.41963511443468715,-0.052015395645607476,0.3682224216969707,0.024623825015843644,0.4856239607479575,0.4086071718339679,0.4782619088847826,0.31029367828938076,0.26475510985968914,0.29310151363253917,-0.0910349107577195,0.21202442503909372,0.26956754510596836,-0.15330690506191805,0.0022319569825176694,0.5975439355114414,-0.15742379251947597,0.14114109460728164,0.22502654892669147,-0.06292890293323945,0.46404237343727317,0.3209355268876659,0.18815061047613718,0.04525226247813908,0.3791116853369229,0.058075820515178476,0.024685813090512463,-0.15186650853053796,0.2790094295807505,0.5058426297211697,0.299638229429564,0.47876756890959893,0.17002180667406183,0.5179461047304025
Vermis_3,0.07849625404171774,0.4522410979897157,0.04005288375440012,0.2809140975192472,0.1990715734406739,0.3895717933972161,0.351532246558209,0.058766505591419514,0.3366448892983033,0.7972065818486967,0.14677971194990494,-0.06437771504998352,0.5138862565105367,-0.23401911978962775,0.5158956075609696,0.34310607685237743,0.5824440251114803,-0.2433540805772875,0.3871454913687763,-0.15761465178225154,0.7681520280618992,-0.2704988983758866,0.5953107872330432,0.34422760215819775,1.0,0.3084794054407892,0.1412049742367734,0.6210046520425665,0.5021020185831694,0.24817236634745926,0.36551572990749925,0.520272500496581,0.4500604341468998,-0.12404177874389809,-0.343386371998678,0.8078894379705265,-0.22127729218875955,0.5589880883047572,0.46110816860722037,0.5142235688100892,-0.14441374696331213,0.688515041292899,0.15709375575686504,0.6397118083202783,-0.27023070209296335,0.06284198134977763,0.44622547059378637,0.3051938767530639,0.2636674502562877,0.5480094824173243,0.4552548262789559,-0.04094308776884332,0.22192710738205643,0.4121778638319297,-0.2234868965800412,0.20273734731341694,0.6358254010716247,0.17087697169205282,0.46376169236922343,-0.08088435695185628,-0.23379935040349512,0.8179635754897073,0.28764821632103715,-0.20040646325718403,0.14080684970364357,0.7946656774877717,0.5760220170009184,-0.06760874679649326,-0.07181336249729457,0.5495999585180962,0.7659961139398241,0.27208678857301916,0.6103845643164365,-0.18005633448056452,0.6628692717238561
Temporal_Sup_R,-0.5825150471154386,0.031563273070021824,0.2996666729899458,0.40933275192708723,-0.19386436075200503,-0.1933004778914967,-0.05754140867375974,0.06902261289560849,0.3058570480846616,0.4608823750761823,-0.34880091197743435,-0.12271287816759775,-0.3251003541029096,-0.2940276998939092,0.6222835385330414,0.9640998998787438,0.3414763476755621,0.5007619289386136,-0.1776685667591965,0.5492853955616676,0.3409005421214874,-0.16073268876943936,0.4624180220871455,0.49080483912104333,0.3084794054407892,1.0,0.26713483336408356,-0.19788230540002444,0.17554136468493847,0.3293123175482769,0.4603479509631223,0.5119766175020793,0.22941734817941775,-0.04179545006334708,0.436976531057731,0.3957861133669132,0.5974614979534033,-0.3089820207257486,0.8500079029049645,0.022309384031057287,0.012956503754563118,0.2714624206680751,-0.36464412530668433,0.22531836753025253,-0.07474341168502502,0.537030750556741,0.07360370339401638,0.1120675036239141,-0.16477766354191845,0.013115779916551955,0.5531482073433219,0.10857643557440237,0.361490450137968,0.112222708262018,-0.5628347881873617,0.10181923167013335,0.6106724040678061,-0.6331892430248995,0.11867388573898227,-0.010771251886914803,-0.38944366041178285,0.42575903546029636,-0.2785126735442493,0.11138987392506915,0.2026163858067839,0.2152706050768995,0.026809393181696277,-0.038484709373762256,-0.6181746494143555,0.022937735869818888,0.21163630204489026,0.06338388509877112,0.44542376857159566,-2.1286921628042362e-05,0.4978853780111606
Vermis_7,-0.17682415185163552,0.11978690417135712,-0.12081743327638633,0.13855833376100385,0.030552218699616374,0.053778104471333826,-0.3053522183666447,-0.38365987565376525,0.18140371492676674,0.2838439091078947,-0.049736532477371934,0.2575248940088146,0.16740526077661172,-0.1311343317774558,0.3246318818251953,0.2884139428067311,0.31699668659466074,0.05648500785103127,0.06498835852086862,0.06502543119784578,0.0552246907918912,-0.026295731110718087,0.4303982916245798,0.053540954867446956,0.1412049742367734,0.26713483336408356,1.0,0.18195471639444616,0.36456530914519564,0.10763106138229546,0.33009814524553927,0.3548186288529508,0.3865905538832333,0.028609786218104442,0.12355496960349545,0.27179773100217103,0.05872728724439674,-0.051175882245982234,0.2984153439763415,0.23471232283455215,-0.25396636566892433,0.04171710541124208,-0.41532269127425386,9.950980059745896e-05,0.06397267168177738,0.10074493215389653,-0.10555061026703569,0.027536734871936083,-0.2170088188953884,0.0005518918853767663,0.2751564110455104,0.1556723011296002,0.0961801235571517,-0.22445664752076924,-0.21698788721633974,-0.06560022593601483,0.08097821192374607,0.05070458166727221,-0.12655204120105326,0.1040953605410708,0.027479739721950353,0.17721987301041223,-0.20256368990978896,0.14710196943272658,0.4131250878795661,0.17683730941244344,0.3101581011274362,-0.0863427586921981,-0.1744892858526277,0.03836648958770964,0.061929866304915926,-0.15764924160056273,0.24847232697794935,0.18756372199757343,0.0625340027486563
Temporal_Sup_L,0.11397254834439152,0.23504225622053368,-0.4581705915261537,-0.11786228131009543,0.12978636515706687,0.46924367962405994,0.18945579068014087,-0.34957042333068367,0.18083476613693228,0.46767695122786607,0.39958399351111135,0.052215504312846744,0.9713641882832068,-0.4248790420763148,0.2652791520182123,-0.09147221296736752,0.5455083156971978,-0.6987728194211057,0.28005249132172394,-0.6194426764271468,0.3785640977838315,-0.36047949460316675,0.42331229689923383,0.04089963884228252,0.6210046520425665,-0.19788230540002444,0.18195471639444616,1.0,0.4551242774031373,0.0012380311240421387,-0.05620289386276134,0.3833742378415007,0.3792299618041458,-0.1415072189672083,-0.7566615385589817,0.510204305592825,-0.7396045851903513,0.8078925475772692,0.13596142557227622,0.4186953950418365,-0.5332645794298261,0.37788219327820827,0.05525600293963416,0.2349173108701809,-0.36185671673050895,-0.17352084285005753,0.10411602359579133,0.03353286827833015,0.05482949899011183,0.5172063191964011,0.2204182255494824,-0.10799229806666001,-0.04591410691403237,0.1491551719960799,-0.11379568467486577,0.051339843685680606,0.10781668761513201,0.6124250088524277,0.357692112804253,-0.23151000492458493,-0.2577219385930217,0.4002178747222726,0.15262408303561636,-0.32641886719448826,0.24292295348763362,0.7648261386023547,0.7454317796872396,-0.0026020436946461874,-0.004914849970275744,0.5141694455999447,0.5077883655533351,0.04227861219013393,0.2196981760136504,-0.3553010843696232,0.38974652213013367
