,Cerebellum_4_5_R,Raphe_M,Vermis_6,Cerebellum_6_R,Cerebellum_3_R,Insula_L,OFCmed_R,Hippocampus_R,OFCant_R,Cerebellum_9_R,Pallidum_L,Frontal_Inf_Tri_L,Cuneus_L,Cingulate_Post_R,Thal_PuM_L,Thal_LGN_R,Vermis_3,Thal_PuL_L,Olfactory_R,Frontal_Mid_2_L,OFClat_L,ParaHippocampal_L,OFCpost_L,Red_N_R,SupraMarginal_L,Temporal_Sup_L,SN_pr_L,SN_pc_L,ACC_sup_R,OFCmed_L,Occipital_Sup_R,Heschl_R,Thal_VL_R,Precuneus_L,Precentral_R,Calcarine_R,Lingual_R,Postcentral_L,Precentral_L,Occipital_Inf_L,Cerebellum_8_R,Cerebellum_8_L,Putamen_L,Vermis_9,Cingulate_Mid_R,Thal_Re_L,Parietal_Inf_R,Caudate_L,Red_N_L,Rectus_R,VTA_R,Frontal_Inf_Orb_2_L,VTA_L,Cerebellum_10_R,Rolandic_Oper_R,Thal_PuI_R,Vermis_8,Thal_VPL_R,Raphe_D,Temporal_Pole_Sup_L,Cingulate_Mid_L,ACC_pre_L,Thal_VL_L,SN_pc_R,Cerebellum_9_L,Vermis_10,Cerebellum_Crus1_L,Thal_LP_L,Rolandic_Oper_L,ACC_sup_L,Thal_MDm_L,Thal_MGN_R,Cerebellum_3_L,Cerebellum_7b_R,Fusiform_L,Hippocampus_L,N_Acc_L,Occipital_Inf_R,Amygdala_L,Cerebellum_Crus2_L,OFCant_L,Frontal_Sup_Medial_L,Thal_AV_L,OFCpost_R,Lingual_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Fusiform_R,Vermis_7,Cerebellum_Crus1_R,Occipital_Sup_L,Temporal_Inf_R,Frontal_Inf_Tri_R,Thal_MDm_R,Frontal_Med_Orb_R
SupraMarginal_L,0.0179052414526285,0.1641455151114296,-0.23135145512163302,0.0759144398978651,-0.03502977734682121,-0.13341713298752916,-0.14040043143603376,0.21276260601648925,-0.15542467974042792,0.1622136066555204,0.1398720051965088,0.18555566437182489,0.12749529360211273,-0.22591380457732177,-0.012429203082282372,0.14097970758896805,-0.12404177874389809,0.06733257520508529,-0.0016372755703402736,0.31808566256762594,-0.005878136885825651,-0.09653874727400093,-0.05581500913106201,0.18385752353385548,1.0,-0.1415072189672083,-0.0802448586147392,-0.09715527317101667,-0.08748797440068934,-0.2353506849022265,0.16185652274747497,-0.11137504809658465,0.12517549737040606,-0.22175616529157685,0.042695422231055435,-0.18104480767290293,-0.19845759129490873,-0.11635266240403021,0.16442490322129935,0.1521131964125205,0.48131224823743235,0.3240693744219318,0.06444931379993067,0.04082104409167501,0.3549648325465319,0.1744999981412793,-0.020285121632686323,0.16015602291074013,-0.2730671946874163,-0.10904752559589076,0.05152690430970381,-0.17597142450776515,-0.06425847309314411,0.11877171037419237,-0.0046096058804500194,0.20648685021379848,0.2252179093230319,0.07190745555926158,-0.009067168381751157,0.00548366532860344,0.2953970769619351,-0.01944159177975831,0.06408783497593556,-0.18800968328123865,0.09649959370290806,-0.052422067580763176,0.19941552852008562,0.330873178305345,-0.11069979775754267,0.04533521754040484,0.14941557501908878,-0.14160409534912224,0.00014906341343227876,0.4662252746982769,0.046794193923670076,-0.10797896509516001,0.2547609086343178,0.24711379340195774,-0.05498618654772784,0.38805599311043104,-0.20406015801132574,0.5341224539879513,-0.11418944624926804,0.10326534556886444,-0.1341114423359062,0.04180974031565916,0.33268785107930016,0.08473913823918901,0.028609786218104442,0.19625703517895024,0.13193428299750362,0.06969485621569856,0.22151926645765305,-0.030109448317003348,-0.08694145170097589
Temporal_Sup_L,0.2784367576670287,-0.08514295512790448,0.7069954730082326,0.510204305592825,0.4002178747222726,0.7648261386023547,0.5130066584160988,0.10411602359579133,0.2901394390626391,0.2349173108701809,0.04089963884228252,0.6124250088524277,-0.7363947563661768,0.7619507871242719,-0.2680584797194554,0.12978636515706687,0.6210046520425665,0.19370129226993837,0.2754174337778567,0.30367083095848657,0.5280405204717171,0.07820347207868304,0.5172063191964011,-0.34957042333068367,-0.1415072189672083,1.0,0.42331229689923383,0.3298134992833499,0.6311144477136055,-0.09887621926865549,-0.7396045851903513,-0.09147221296736752,-0.05620289386276134,0.5310790660571132,-0.10799229806666001,0.13596142557227622,0.5358523958837762,0.39958399351111135,-0.17352084285005753,-0.6194426764271468,-0.2577219385930217,-0.2956746670192361,0.27355709414160184,0.17692880009298306,0.052215504312846744,-0.2870992071005061,-0.0026020436946461874,0.17650057205187708,0.46588609071150294,0.31730411658537694,0.3833742378415007,0.05055429761424386,0.4551242774031373,0.23504225622053368,-0.3473297218662108,-0.004914849970275744,0.024699137955990255,0.05482949899011183,0.007456267127879413,0.3361038710316875,0.24292295348763362,0.3658996115564441,-0.47553212811634854,0.5455083156971978,0.37788219327820827,0.3785640977838315,0.2673152088308995,-0.32641886719448826,0.9713641882832068,0.19147186526088142,-0.11786228131009543,0.46924367962405994,0.3401407355478612,-0.07327039603164093,0.46767695122786607,0.5077883655533351,0.2628323958968477,-0.0010032728083461432,0.15262408303561636,-0.5365121654362135,0.3707640464870401,-0.36185671673050895,0.5305352053816452,-0.4581705915261537,0.5571595453433632,-0.26603102285428476,-0.7566615385589817,0.17184263114971973,0.18195471639444616,0.3764453963520716,-0.7077200793909515,0.38974652213013367,-0.7045953166907775,0.4186953950418365,0.27113624728464164
SN_pr_L,0.5516892226349909,-0.42430154537626125,0.6868895403177161,0.6389200072932381,0.6371254716561436,0.5833018562495171,0.11688979680803424,0.1680724731891166,-0.025913175178920292,0.3240304195365721,0.3678276244486096,0.0780824648608134,-0.02892982080937759,0.616081876603008,0.010347771474869443,0.09325753827606434,0.5953107872330432,0.1568662781338608,0.1334106336538576,-0.08444862723881416,0.20286634157719388,0.13487112742513327,0.2767921363017119,-0.36492107177179417,-0.0802448586147392,0.42331229689923383,1.0,0.38424894959694694,0.40952362127709646,0.1352136762580283,-0.02027072796570639,0.5419381823368101,0.3438519271443704,0.6701551503006927,0.09179795882973853,0.6303593508970082,0.6811859708048289,0.05686463919836126,0.07873838064654715,-0.0263262656489228,-0.31328144889097986,0.09040766109878164,0.4851906954973046,0.3843607737306432,0.14527011614659505,-0.4988985871176487,-0.18588556893652455,0.38951787274375804,0.17412061264263748,0.17865505395481393,0.7196974318973127,0.3021057162164256,0.7626529079705001,0.24289136027531383,0.4001546067100425,-0.2244556030793827,0.2698912618043851,-0.05352211923678357,0.3320398686409436,0.15587858452172748,0.38002603513218325,0.17478005571747823,-0.16398536494614308,0.7064796301814926,0.3609551661848204,0.494636743961234,0.574871004969536,0.08145652380477685,0.3783182167874109,0.2761984116615899,0.11404658414678077,0.22699023953539696,0.35318204479912174,-0.2167036581886569,0.6767173580671586,0.4679015178535385,0.6236380096654711,0.23399705170821639,0.0911934369979497,0.06184004454062199,0.04641035273445529,-0.21873528433248787,0.5738073691273956,-0.02226474601363681,0.6506886070083325,0.2731249748985985,-0.10946536406960623,0.5020970378396055,0.4303982916245798,0.5511954493596596,-0.02541359769463082,0.3910895079947181,0.04652006944559791,0.39418795205861246,0.09925196289457085
SN_pc_L,0.6208157078571614,0.032481416482638366,0.3853548952520689,0.5182649854358272,0.5832499135998899,0.43998513779207404,0.17797139691271435,0.45723035212335333,0.055394599716583004,0.5701964542228022,0.4534837463629113,0.24415291536383232,-0.1715531466386245,0.2970795702911836,0.1570310387550344,0.3365836067505796,0.5411713001257873,0.22834805716458784,0.23384654886621142,0.2078663607425055,0.10290802025601481,0.5246194333042068,0.35024819789649414,0.053178136424867864,-0.09715527317101667,0.3298134992833499,0.38424894959694694,1.0,0.4605489308360659,0.28999163914795734,-0.14879780245479185,0.0527440490839061,0.2232392292894394,0.2796845524254539,0.017307173138957424,0.13147389853728145,0.3461383527452044,0.21448162131005652,-0.1079919108099291,-0.10255660411055711,0.07362102877851796,0.37060642979252284,0.5688704985860669,0.57361162658884,0.10909729902742162,-0.1409848353747616,-0.021495771362333015,0.4675142495407647,0.28303625860018905,0.3643525115885908,0.44150911276266747,0.32834575612910866,0.3462026188537169,0.5074364500475441,-0.009457331604327835,0.2812459603870326,0.2764862812762989,0.4172119360317673,0.15835926476523257,0.3673872911533531,0.08074824063800796,0.48439366683930435,0.25679798119664543,0.4675644215702038,0.5551203818062322,0.5688275933760712,0.3163837116083785,0.04138081357686967,0.2943806916106318,0.423701848334556,0.274134426198265,0.4216881503188245,0.5531312227770311,-0.02396596244769376,0.4964380256585989,0.5590638693245238,0.1882612761446795,-0.06438044609366796,0.5896105853824494,-0.03381383867436219,0.1915213661246028,-0.09545501579072949,0.25471324556904995,0.2368840187344226,0.33241185174771964,0.23800088269529376,-0.1468625212202915,0.5150260381421945,-0.07810978519255327,0.2867866687196144,-0.13806310347826853,0.3903083465851439,-0.1674648834800827,0.43940528214118624,0.09565044872298169
ACC_sup_R,0.5718795606920967,0.0034841662192896376,0.4221184555292853,0.6203671998956949,0.5918265372444658,0.6468604049765136,0.22046759773339034,0.5891431641046364,-0.1202186420233003,0.48120891009587785,0.14762192937965402,0.5692897853620933,-0.47657372738368675,0.6394083967478885,-0.2710915198474618,0.5611702056985993,0.6042759652092302,0.4222448698309763,0.45526035717999863,0.3553587447790749,0.21928594774469706,0.38725772946940074,0.4873297412025089,-0.11294809181148659,-0.08748797440068934,0.6311144477136055,0.40952362127709646,0.4605489308360659,1.0,0.03261302052404249,-0.4594970567501351,-0.047046202309289485,0.2508458875168311,0.3297746231005133,0.1405680475861429,0.09219597037481786,0.46712641449198683,0.39821366303720634,-0.12268709622996021,-0.4515097606058648,0.015694351115591396,0.1060804004071893,0.5372779595119676,0.494641311499279,0.31198082193044857,0.14188058245224114,-0.14317161206127377,0.3146497538948177,0.10783568187883204,0.3705268785759917,0.4787493505867158,0.24930740109834315,0.4890706608946008,0.5037669136487306,-0.13406341195342972,0.28581198963993537,0.1141026814823573,0.1322171688115825,0.12488730912255766,0.4638997808617951,0.33132979073146185,0.7704644059388979,0.058266935582387255,0.4738939576792859,0.5310400919389047,0.5472597429475758,0.24383466108341695,0.07307008656898138,0.6168111315212076,0.7879097943029711,0.20025013385687088,0.5356646088176068,0.6588271156698433,0.07899746252307233,0.5555816793850821,0.4369293298206149,0.31249911402465563,-0.28441712190185114,0.48498323783069514,-0.27132908437421366,0.0017455778938648572,-0.2564332968488368,0.10789370371758393,-0.0045931150926361766,0.5010020488169398,0.21747397269991095,-0.3794131039367903,0.5867644819975022,0.08833915448588295,0.38857028247158265,-0.43192600226004896,0.541672025753901,-0.39078712186553716,0.7122838275241298,-0.05104460471273182
OFCmed_L,0.2609889629072702,0.09243856522749061,0.04982613680993874,0.018710375391770243,0.20285159188098684,0.2528013956760486,0.5331415246937541,0.13609524689946867,0.4356379549173376,0.11402151854880745,0.2095175007364871,-0.3407552025494746,0.17870486059618337,-0.17518885248009414,0.5055468551425175,-0.22083886439820233,0.2735180239246848,-0.15489596621056656,0.5154020231965577,-0.21457746799434405,-0.0837762157044389,0.5594060504108895,0.32656958294484606,0.3273468358471917,-0.2353506849022265,-0.09887621926865549,0.1352136762580283,0.28999163914795734,0.03261302052404249,1.0,0.1783930194588766,0.16207861063513307,0.2644571787148,0.1644852313418209,-0.2574093284609681,0.22694385985434393,0.10122414647253329,-0.13050737721204267,0.10654397648586537,0.2090830671046012,-0.33658067887413606,0.014181904286202498,0.37410329918946056,0.15013756764342975,-0.5218461348012882,-0.09131166703856228,0.017611765691374917,0.4100867479921697,0.523015669892154,0.7270213029228801,-0.07698035993820264,0.7247270064302224,0.07286917036272726,-0.07433777353633443,0.05258864327444509,-0.07662435355530506,-0.23987151286002165,0.38903104111418196,0.4492202090582552,0.48395028906786064,-0.46838601388729934,0.33723772257453943,0.35163355569256904,0.05966624395566707,0.09702117522699846,0.22212976631583692,0.0374407311497377,-0.12739549093342165,-0.20615716999278785,0.12770934280110938,0.10868078170332596,0.0013373757146622172,0.21088184708323687,-0.5301549800265888,0.14586392256130276,0.44357307305290467,-0.2999384122085207,-0.04655721310406772,0.37801466941281586,-0.15090712937887518,0.4013917183750333,-0.22407470392013132,0.17195599690171628,0.5192568089297165,0.07491442894196777,0.2948129197898224,-0.09149259222669189,0.1544702024910995,-0.22088805150270524,-0.19284022494386918,0.20600934434444101,0.08671549196440267,-0.08226430750998566,0.06638762545326905,0.4217311336566323
Occipital_Sup_R,0.03971422576295682,0.02355260751821997,-0.310978864715533,-0.12345428265567863,0.01017048033032351,-0.3975788820791391,-0.40046304886873507,-0.05159597567746992,-0.20333801614181732,-0.0024827576873028907,0.25666137863852806,-0.6654102962624745,0.9892071055941349,-0.47990037166713345,0.383089127809643,-0.2058981349685579,-0.22127729218875955,-0.28282850388873215,-0.1583025040757555,-0.40650244331556895,-0.4194025530368833,0.008262524181343475,-0.41490452179544146,0.2728726541872858,0.16185652274747497,-0.7396045851903513,-0.02027072796570639,-0.14879780245479185,-0.4594970567501351,0.1783930194588766,1.0,0.5264334623700822,0.20930533549385902,0.02318391619188663,0.19011642430310313,0.4192340129185797,-0.051550188037581615,-0.4166154202544413,0.38136669015702124,0.9376688187446437,0.04872643622201612,0.41747398009492137,-0.051355643730930725,0.02410858374220389,-0.012045654632843508,-0.058923934806843103,0.08030310281165108,0.04831845023600001,-0.3548036876402135,-0.14430963530276558,0.008352416732166969,0.10530842342881483,-0.2530060271461169,-0.09583810767355357,0.6995896120332536,-0.27807314550920537,0.08186849557117401,-0.1581003526706033,0.24144910275106776,-0.1770982828008548,-0.009009063156616188,-0.3352557471318096,0.323449201927137,-0.17274763791507136,-0.07308024480552074,-0.07077375845323014,0.2614281439489234,0.34441065092453055,-0.8010374458918395,-0.03918599126257476,0.2320500978527548,-0.45477758259812634,-0.11126542539728707,-0.09370121327192477,0.06487668862963479,-0.18631764429420453,0.07716988910766519,0.32349624596303633,-0.2187877414091897,0.7010329574920308,-0.31775253372626094,0.3286760524756543,-0.19918170222331602,0.49393421796481746,-0.019017805614956876,0.4531385350699266,0.7756017808308678,0.17552149170840994,0.05872728724439674,0.018566563100693594,0.9807531368220197,-0.031460570466841996,0.8139652598014058,-0.3436169873330159,-0.08977240956163998
Heschl_R,0.3618297990994469,-0.29917935759817377,0.5024237032496613,0.42361179100460356,0.4388196000878906,0.25539078165036727,-0.08099596456336665,-0.05640349403439236,0.016791857107404936,0.1646530999577455,0.43737036675456253,-0.6028515938981426,0.541442000088958,0.287324088440202,0.30124348062706413,-0.20102103430013515,0.34310607685237743,-0.22990258353388662,-0.11298906350112099,-0.6442475810536991,-0.09904655516989741,-0.08814808791233844,-0.014254471827848765,-0.10592073621365627,-0.11137504809658465,-0.09147221296736752,0.5419381823368101,0.0527440490839061,-0.047046202309289485,0.16207861063513307,0.5264334623700822,1.0,0.3286118803688388,0.7316406635700315,0.11099621694689511,0.9265716437214654,0.7188107099353821,-0.2857358006753102,0.48462395964452715,0.4965044723906319,-0.5016590142455334,0.12941351202421278,0.16730396858569146,0.2305119986763258,-0.10197969219687934,-0.5564601184699918,-0.04075144917562448,0.23125514608692668,-0.00012687464730460875,-0.0001439267305583394,0.5736057878547739,0.33031876015872264,0.2714963909934291,-0.02125139298751015,0.9342284617651581,-0.672241211257219,0.11559245677646328,-0.2802680441357279,0.46575796693032284,-0.026651355404918853,0.2468046562702001,-0.31980631100822465,-0.11153430120524203,0.47748957623223875,0.23488808460770122,0.35525433456693756,0.5925756848712194,0.0733320194340178,-0.20103544897234177,0.045844164243009154,0.25342050613076506,-0.1608110774213098,0.018082778384662775,-0.4537923755931324,0.49953504725038694,0.18874447278278844,0.41212096774068385,0.49413672293600236,-0.33548464968669933,0.351915711205101,-0.06563346970854496,-0.1869819736600638,0.402258508016064,0.18438795630043217,0.6506491417429817,0.5533543548289919,0.32168497788772504,0.46874469862977325,0.2884139428067311,0.5046813136098527,0.49630230644166684,0.4592101192416957,0.5734248992604267,-0.005335772451026611,0.17857666766757793
Thal_VL_R,0.49615025581461114,-0.17308391604380383,0.15938354420134793,0.3442002951236711,0.4152048347272789,0.2956497478038541,0.04200395217212148,0.5495183436685014,0.02278263439449994,0.3769921104786008,0.47882713532048193,-0.13718705384593904,0.18619673717961333,0.008010565217577894,0.4275746300184513,0.197705719157931,0.36551572990749925,0.024382205707140888,0.30879856908021913,-0.07727942722075169,0.002797725262760394,0.4885928153270006,0.2248963520449843,0.3343806733288666,0.12517549737040606,-0.05620289386276134,0.3438519271443704,0.2232392292894394,0.2508458875168311,0.2644571787148,0.20930533549385902,0.3286118803688388,1.0,0.2072427196631932,0.010083661851874242,0.2536420074314113,0.30932845776410794,-0.10647939839271804,0.263887385137044,0.1693337178735475,0.015667959216126334,0.3369082458154685,0.5153830382272956,0.3824620750737826,-0.05146379154775202,0.05382648757272824,-0.15685122787057973,0.6058926533732333,0.051424211480535886,0.1711895711365086,0.2762614523190202,0.4448751291569185,0.18792597051002163,0.328994083695992,0.3721397831319891,0.040236502313906554,0.09028882622140677,0.4440213147644725,0.5277574786312742,0.33296084127554426,0.06886678317826236,0.2699032865712886,0.49529018156110527,0.0660676354418214,0.35238815732351497,0.3433820499398922,0.31718124638229056,0.24942099207631097,-0.145867174494542,0.38543705672481854,0.651544530027957,0.07588289453796711,0.3531887427325791,-0.09526103362307212,0.37635151749360995,0.4525092577978005,0.19450330154252904,0.10693266362756096,0.2999639770750641,0.23971605288743655,0.0008230598223103317,0.0541809357146825,0.16714856633347475,0.4303208601885097,0.3067509022408007,0.5311305538406311,0.23541564710398008,0.5463355384323534,0.33009814524553927,0.2871285490453766,0.21124101093555073,0.38383528527729804,0.26886006599432655,0.45092049093259057,0.13922645381630197
Precuneus_L,0.4858853414420934,-0.30984024956096856,0.848000794816613,0.6194380074054945,0.5885003465231373,0.6444460968344189,0.30971287732481884,-0.021499739965193325,0.22917191047556612,0.28504516493030874,0.3605136737154846,-0.18279936462526813,0.04358208099594899,0.6651594717892801,0.1602928124410789,-0.14966146236621805,0.6944048067254324,-0.16078075668879585,0.053116211167324553,-0.40662755481940704,0.1529779659057498,0.034902316863982506,0.2947995503169318,-0.2556299271415658,-0.22175616529157685,0.5310790660571132,0.6701551503006927,0.2796845524254539,0.3297746231005133,0.1644852313418209,0.02318391619188663,0.7316406635700315,0.2072427196631932,1.0,0.0010343498307605354,0.864237523702694,0.931648779660537,0.010363409227220075,0.23955285742750343,0.08096440312611061,-0.6374659577620163,-0.08015120443727272,0.23686355867404513,0.26063150679972275,-0.18870486362710762,-0.6507707209372917,0.0014512880277356283,0.2478685421435994,0.31260097667313747,0.24209954707341919,0.6425089960903356,0.30435026393821707,0.44235374535185495,0.10954582295756647,0.5047483286221133,-0.5566590254291485,0.0002941143754343244,-0.1374571207265213,0.402208414016869,0.15625636928281658,0.2253666691358688,-0.02267727268897849,-0.37427947523241734,0.6476458278431657,0.4404400481258252,0.500695452292656,0.5990956981188447,-0.2024492944097428,0.41112899652670326,0.1566341819838183,0.12914880989967795,0.15632658601141236,0.23475393634122724,-0.5387710060711713,0.697063609599236,0.5090535355320973,0.36220744406276895,0.36015446945778534,-0.16715222364419238,-0.12287054960266731,0.19956581876500398,-0.48090289865206015,0.643262249248694,-0.15949512684936756,0.9298638336189957,0.17755631985451048,-0.2889639238671475,0.4823838960742219,0.2767960026336663,0.5509063723028713,0.024428165627661896,0.5807129981648078,-0.05240068910853161,0.20767549133040672,0.3119627419981942
Precentral_R,0.1491896565399174,-0.009393684260866465,-0.03969393485564978,0.16761063058529246,0.14421957747429887,-0.17609000067689015,-0.29845648404394876,0.14520175820509973,-0.567992572932827,0.20909243497101299,-0.0910349107577195,0.006412689674241111,0.17316613254214408,0.18488693782584692,-0.22376136833835342,0.28833982206367575,-0.04094308776884332,0.34188366025379785,-0.14412963046638796,-0.019670557327220964,-0.05256326793736414,-0.15842515571738744,-0.25749234150482664,-0.2036659651546489,0.042695422231055435,-0.10799229806666001,0.09179795882973853,0.017307173138957424,0.1405680475861429,-0.2574093284609681,0.19011642430310313,0.11099621694689511,0.010083661851874242,0.0010343498307605354,1.0,0.10575418401479166,0.102027181763432,0.03169963825689368,0.005382604390841409,0.11986567971848204,0.2862900747232458,0.3257934057774443,-0.1397317002110186,0.29405572025574767,0.432295466437416,0.21199067678558767,-0.0077026961215418,-0.1563013904413171,-0.5251964228211666,-0.2056826874331563,0.30499148887522465,-0.1978702492499757,0.24035890145559183,0.1412403335801302,0.22775197248730064,0.19564821013164113,0.35367837094136134,-0.3261200631624525,-0.23568077344620206,-0.24320063896307076,0.3805316981013743,-0.0010779875065058922,0.11631010885038758,0.1902626016384204,0.15672148879492007,0.08492767053442679,0.1732087614034455,0.45069491721533156,-0.09261539890030608,0.32441890976203686,0.1378366724483297,0.140771013972015,0.15616999789214175,0.27586404839711154,0.20601552908449816,-0.25907651569752504,0.31229778856017465,0.018515007876790668,-0.12942079579948917,0.2947453133335991,-0.5517001612368668,0.06676828102527552,-0.29079926343111046,0.049444610134459895,0.11313330274320453,0.08831921590224637,0.2532176137179584,0.21934988536801528,0.1556723011296002,0.22131529078393436,0.1714711338375776,0.07854946556844761,0.2548692703892586,0.19213729604126417,-0.4372578923278261
Calcarine_R,0.4037201550461871,-0.25137676880557736,0.6132331629902548,0.4835389259983142,0.5011134085636557,0.40477855473573343,0.06498369064854982,-0.07325952665507734,0.056415606407763476,0.1684324567465182,0.4179819673683894,-0.4810427043758089,0.44182956996971173,0.4380224509520614,0.19225061392056128,-0.18121652834516488,0.46110816860722037,-0.1532971982921931,-0.0006710019319838434,-0.6085861467338726,-0.009326754506939691,-0.040771136785080014,0.05385867490926865,-0.19453150099792277,-0.18104480767290293,0.13596142557227622,0.6303593508970082,0.13147389853728145,0.09219597037481786,0.22694385985434393,0.4192340129185797,0.9265716437214654,0.2536420074314113,0.864237523702694,0.10575418401479166,1.0,0.8138570495384557,-0.12981542844691182,0.4053881064556579,0.4432339164327292,-0.6092192275754714,0.026418212715526596,0.2002416977923267,0.2356482946958757,-0.15928551266234753,-0.5836111687552564,0.013121223162170596,0.21047137476457511,0.10516785419311883,0.11270902182715963,0.63281762809148,0.3316757009870779,0.36034806508123757,-0.03318836902142829,0.7832358475745984,-0.6432165385654534,0.03965843933751181,-0.2899972921687743,0.4228189719190846,0.05468907440096286,0.22002356520916663,-0.1904148771788281,-0.183601980830097,0.582650107733525,0.2804735096400871,0.40643849086139444,0.6381275608189367,0.03752423622182112,0.012383616686791917,0.12223413725652527,0.16086848218276417,-0.0637944732010827,0.12230870369778431,-0.5334121513541606,0.6244709549592224,0.2943021476100013,0.4078927867226752,0.42886653744292874,-0.2698088356374664,0.1840728987169438,-0.01607150463747415,-0.36684175074870023,0.467566691137565,0.08051542743030107,0.7819789309780907,0.40568594499723676,0.06489464258406266,0.47325009951848857,0.2984153439763415,0.49271968810144945,0.42010967296954466,0.4810480326383,0.3254498446915305,0.062404496291799054,0.17654763368551007
Lingual_R,0.580512030107399,-0.24059918131644428,0.850376967899733,0.7607946394248837,0.6717144064583778,0.6717304088222088,0.24450803595260784,0.17681022761973197,0.07190926801537778,0.3868694202607188,0.4311525127537926,-0.10754288695059516,-0.037808165945731484,0.748998885655806,0.05227972547470659,0.0808867865700185,0.7162611086439069,0.07425832463054463,0.08879633586066277,-0.36648007911838965,0.20154557723179858,0.06725018419662306,0.3105017878653275,-0.24867317495357502,-0.19845759129490873,0.5358523958837762,0.6811859708048289,0.3461383527452044,0.46712641449198683,0.10122414647253329,-0.051550188037581615,0.7188107099353821,0.30932845776410794,0.931648779660537,0.102027181763432,0.8138570495384557,1.0,0.12661068095444405,0.2798511637423121,-0.011347930370380108,-0.5003327472773796,0.024525539323599504,0.3397807859250382,0.40265567680447817,-0.04845057816890699,-0.47008006499284005,-0.02629846278698392,0.29951735609230573,0.2207319355282293,0.2028836445062136,0.7599596091755868,0.3188557218200335,0.5022309707504093,0.2067474788578598,0.5302437383611275,-0.4289279687681463,0.14202335044533265,-0.12830434150308104,0.30509532349642027,0.20810548812463464,0.3351624249833774,0.08216120716001887,-0.2287727765160333,0.6964055997329736,0.5374707115567807,0.5934315637264351,0.667316751508711,-0.03909967265073097,0.42390818346719644,0.33768765586666394,0.27071002272500877,0.28735069475023384,0.36531484740148634,-0.387302463245543,0.77061710885234,0.4970395251619138,0.4563087081688181,0.2738301205329102,-0.0777925128034985,-0.04545577804438887,0.05705299512683588,-0.4849312002527449,0.5289876019228534,-0.08922961329501741,0.9565646958658338,0.3227179227077435,-0.2396067195943411,0.643539408612155,0.32794299623908835,0.6552802946637949,-0.054597046690922114,0.7091105941275764,-0.014025442433587772,0.4275083550983862,0.1741257399647771
Postcentral_L,0.13530565678395412,0.11948067477050538,0.06631769626164159,0.16406879625701629,0.043596985194847886,0.17772144102851986,-0.0049219975497068625,0.20025748816105352,-0.1864875752704754,0.07311497379095294,-0.02112457549339904,0.46588516225678517,-0.39773391609062114,0.3140236668516375,-0.4851395289961495,0.4060650849417778,0.14677971194990494,0.562226791166902,0.057860566254664986,0.24542302191243617,-0.009480050024468521,0.09675915256515502,-0.05556028468717108,-0.15058700778093967,-0.11635266240403021,0.39958399351111135,0.05686463919836126,0.21448162131005652,0.39821366303720634,-0.13050737721204267,-0.4166154202544413,-0.2857358006753102,-0.10647939839271804,0.010363409227220075,0.03169963825689368,-0.12981542844691182,0.12661068095444405,1.0,-0.08328991317868986,-0.3517868596902555,0.03401235023277397,-0.07559360187978051,0.15081984074533517,0.1244104482410366,0.2194584269270791,0.234421309376226,0.1613231083099143,-0.16396590275613246,-0.007847928309850748,-0.050556893054634566,0.139890528279938,-0.22398082173869122,0.14929496353202548,-0.02461450274432133,-0.3446687232286749,0.23861350601583112,-0.08589868432634487,-0.01374812030885124,-0.3396286365558496,0.04271221116497675,0.1768946839200048,0.368196703157209,-0.011444231531143793,0.1558753278384164,0.16964092445158135,0.09021222817057287,0.016369845014460517,0.14671834394919767,0.44870949308017855,0.3057769548595723,-0.029256018442716674,0.33808559618608824,0.3999994204065024,0.03127824878972036,0.18319378916734158,0.10433546125748304,0.07104870950048574,-0.45732316359328756,0.2697352671012598,-0.27585797262296285,-0.18858752822112,-0.2759635580925269,-0.16700923084698022,-0.16248358441527394,0.14819614125133776,-0.1849540596791766,-0.3941822658131534,0.15059813713709178,-0.049736532477371934,-0.09057748957299377,-0.36869913135379934,0.03628289039411217,-0.4254419144756661,0.30362230024470127,-0.32941818303083903
