,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Precentral_L,1.0,0.6586132158386803,0.8333486595003253,0.6760589719290822,0.9326063630534585,0.5789622577286287,0.45195045784337196,0.6743814659153038,0.8706555001074859,0.6270928461550745,0.4391553373543397,0.3154098597017089,0.7437943798638438,0.3311372045603403,0.8680243462729433,0.7500666906485787,0.011887807074796267,0.01600084120611581,0.8231838693194526,0.845407460175176,0.3431840115811785,0.2841458918898664,0.27059638276319997,0.20523478505063567,0.30185066367732566,0.2556037752440478,0.3246456740747611,0.1856378200370581,0.14344569496405962,-0.04624963848849617,-0.11890377690691556,0.261849190362547,0.5029524961647064,0.4602186034452708,0.7070849217412244,0.6568508408730018,0.816067735369583,0.7720522695182305,0.7350043018548734,0.6416820001589371,0.5099846260078493,0.5925308724786297,0.31523431499915716,-0.11963335561587764,0.469519282915039,0.5176570181653872,0.4255687887518317,0.3793666754740371,0.45505844020487296,0.4864540420329333,0.5475715734780063,0.27577881995518094,0.4183955469634417,0.22183940440809885,0.04703202176488016,-0.14194590765121398,0.42387531456816835,0.5389942979574901,0.9769022339433525,0.6088814181167499,0.8713050660957846,0.6727609562466058,0.875299720015149,0.4479955703371803,0.7404648023406581,0.5372078543971436,0.456465690272374,0.4852698975545108,0.8854795032918238,0.7504917135916506,0.8507364974093523,0.7276176148653112,0.6644733398374023,0.5379149387947747,0.7417184756286356,0.6367160682770772,0.5730360010424698,0.5319300377675908,0.7817787438378465,0.20294687155072003,0.6768096409454935,0.3624547582598856,0.16445381073522575,-0.06456267606866935,0.30615121171397397,0.029138664262003594,0.12005072289809507,0.03178499528940812,-0.05086746462171277,-0.1784654648839286,-0.07607793203901705,0.07602549312487829,-0.29923041317544835,-0.09420739005445412,0.8459968557837595,0.5187294649330488,0.8236033341392022,0.7927948601032775,0.13986809046347132,0.2985927938928211,0.5683111662288465,0.07164818008045544,0.5696937977382694,-0.009006253904245221,0.3622570306975504,0.33911660495671003,0.02488106021936464,0.31157663345047,0.6651838187740035,0.8455707081547107,0.7535643724965929,0.17127189024739473,0.13798433754236264,0.10551794406420707,0.2427754812774225,0.8364525205667398,0.16906014250398887,0.2758788950193059,0.5132997804205767,0.640502255534867,0.62540581310791,0.49623671673573577,0.5725641159251743,0.6457703527498323,0.8252376329668196,0.7171465123911317,0.7562801303075658,0.6121084658975388,0.5284678979589884,0.44960901997830355,0.5685334730812867,0.4061345796148856,0.6651232339180347,0.6660050610491256,0.5894762153228224,0.4823058097010753,0.5961725307436818,0.6140321255677879,0.7199143409322256,0.6983141985718851,0.4741006346605632,0.5622950405388261,0.4282451488374562,0.4236962385632153,0.27259728122566856,-0.04660341615468063,0.454575578614622,0.3871276975871766,0.6449321244254405,0.3821837639200081,-0.09636043259208821,-0.06739212936967522,0.0869559171439698,0.14740080315553325,0.4368032933427996,0.23852719071371925,0.4220303784749187,-0.0725499767868292,0.38119124977784535,0.307979256018399,0.5257004162258693,0.32590931218843044,0.4635815192920739,0.43020838444444764
Precentral_R,0.6586132158386803,1.0,0.5130420239798275,0.8380197685961677,0.6726838149521825,0.880146358930723,0.5352289751174039,0.729901009238438,0.6496077942076705,0.5963694972369595,0.1663355264831678,0.11485498836623835,0.4046569976105911,0.46620540132086524,0.8697132688690619,0.9014447244751128,-0.24383714333357992,-0.14507542202980978,0.6839410774998853,0.627098451747572,-0.39867498639786525,-0.36560262864909215,-0.3910540255430391,-0.42141934091308103,-0.41610174461327254,-0.42685007612822834,-0.4039597070308196,-0.3177937885987351,-0.21961535074974342,-0.08555104352330496,0.09219283606986886,-0.1505269835414267,0.6009853296025618,0.5745405550096011,0.7767964400789938,0.8011466198199279,0.8630766715823807,0.8593774914257886,0.6619587103716229,0.36835729216432694,0.7186592929042475,0.4101028775973492,0.033899284123229255,-0.05683698799667252,0.7190964124638237,0.6615882493400419,0.2994703787418923,0.20613253927624334,0.5517364098504495,0.7447202027196342,0.36989366562034076,0.5538534450243741,0.07368642459464136,0.21783937543296236,-0.05447192864351814,0.08477151438813942,0.6300635803181668,0.657163575749047,0.7328223697556815,0.9103370923354579,0.7911925267207106,0.9029622899725416,0.6683479320756943,0.817688927943923,0.6524981384837856,0.7684359162445521,0.5535741692761286,0.4693658662860283,0.8363110559759661,0.925141451800363,0.7961876654026028,0.901482017045369,0.3807795036891935,0.6748952253648153,0.43024208479414866,0.2646430838463942,0.34376957996096563,0.4467612191667992,0.5197943351141058,0.08764526810287833,0.5491173334277026,0.3748155674082209,0.09162648709427902,0.3492402002530224,0.4787185882157212,0.35742312433741164,-0.01914559900291436,0.40734718097726924,0.3256076703840372,0.18825655269708919,-0.06320530679602622,-0.195117537286109,-0.015526208158982091,-0.17805142182380213,0.6932831813053605,0.4605246302670205,0.8295390791965152,0.5632866479993669,0.440260162014285,0.6635166213285152,0.37127623595258447,0.1620025811493773,0.5375783694986148,0.42397777440408874,0.46627502269225535,0.38892869191612256,0.36194055062731784,0.5508149798491115,0.596107303824117,0.8019100208641964,0.8399845622039632,0.2863629740084239,0.22839852725227497,0.40650230461818826,0.5135522216577832,0.5530870103086836,0.01477569963044268,0.19084621774287522,0.5592728639241665,0.5481402607390363,0.48675774051148435,0.5043925308701384,0.605522019352802,0.5800681231513649,0.6912671150782228,0.6840098421529859,0.5698671577605994,0.4943039239152953,0.5278792908971385,0.3697722324918703,0.4023577318137376,0.286446189349673,0.5765895653406079,0.597310629745081,0.3605524941140503,0.449483127204215,0.6529453143390492,0.7115016540119629,0.8028493446976439,0.8258174592874002,0.38112793614688856,0.6883769267868693,0.24289926089299785,0.5434542597674387,-0.4061572683146786,-0.2617710699782817,-0.11970900901941499,-0.2853778879180894,0.6815551728365035,0.2955167460720806,-0.20386451260546515,-0.2569645139481297,0.21785792196273096,0.1560935734087118,0.241385194405088,0.14230425059215562,0.24688047277201539,0.13852382343993946,0.15511412840960648,0.1415796571347051,0.19194066136686283,0.5276310876880111,0.2623099711271031,0.5041240898060971
Frontal_Sup_2_L,0.8333486595003253,0.5130420239798275,1.0,0.7052177594271923,0.8273633386292649,0.5876103532235435,0.5466120106369302,0.49050692107139754,0.8376555701018712,0.5024916888821475,0.6763018909621903,0.49495628334119945,0.8067621152729673,0.2567099920902964,0.7676899106439882,0.6278489520860605,0.15547558501786485,0.08774299389595978,0.8646279461840146,0.8655649465331292,0.3509564392792506,0.35572179315052643,0.3100773393407526,0.2566707279375521,0.3433336070690838,0.27761075963317305,0.3155833848494309,0.27043057483012267,0.15015715237752417,0.050223830637936506,-0.011628543134533728,0.3740527299566258,0.5244224715243335,0.3930924656983441,0.7013083897092596,0.6788454043273896,0.7291382065531691,0.6652861851620148,0.66708667516523,0.5660153780068342,0.5427417083993019,0.6065860391980661,0.20154524550234693,-0.05323605062830545,0.41551684886337337,0.39772041848801964,0.31476530230193445,0.24449817722476874,0.3992704624137867,0.4345021984949881,0.4484656310533095,0.18368569772146529,0.43811901324775665,0.13762475357600676,0.10839183217427487,-0.040982533123491496,0.4554593586274889,0.5220786943919472,0.8436979505665895,0.47846278891849264,0.8031052291328103,0.619835499368214,0.8228964179242674,0.3319381486245043,0.7390626174157345,0.34753515084381875,0.4759857943967629,0.27760729111740806,0.7856787972531186,0.6629296050502795,0.7863242629530026,0.6036495835464748,0.6035911260250703,0.5563878045606171,0.6019017712146872,0.5647898623612881,0.47568691301844845,0.5654903349689419,0.7285449716029624,0.1619418091831616,0.6629810630186966,0.2020157954890021,0.21640279173716323,0.06402209982000388,0.30037463628041466,-0.07127756358637484,0.2694310182353585,0.19176606360306261,0.018467720761910045,-0.08465599545550317,-0.08041975671752888,0.059374280925145205,-0.12732894108880394,0.03997993589206452,0.6770546923151517,0.4187004262000887,0.6744433840624846,0.717535298355289,0.1791704672078235,0.33769020148886086,0.431510818221504,0.08027386717679375,0.5190387676422601,-0.000801194930041474,0.3879440761935616,0.3269098787021891,0.15301767173577102,0.3888660044451973,0.5809875221971554,0.6993952544178387,0.6973483473408926,0.2550378767461276,0.2392890320706288,0.20292081433355225,0.24315225074492888,0.6999285215429031,0.1982489007848171,0.27937715992302686,0.41007106233365764,0.5038527606600327,0.4099514461002385,0.5614620999653704,0.4164725540910682,0.48652121106315566,0.6849640534462057,0.5189759841546562,0.6325820903352721,0.44187902515200594,0.42774457650699355,0.31770610265987864,0.4162649329446984,0.3028799033640617,0.591445161963676,0.5518800314473735,0.45534982328489715,0.39115570226904284,0.4832604106627656,0.5741056079939817,0.6016147136853692,0.5846266819181137,0.5164818331284491,0.40956172497906923,0.4113091364537239,0.25678751490114743,0.27628902462072125,0.045720288066581787,0.3681221787915782,0.4251707141521766,0.6975377333127605,0.41060155051939873,0.03961354347475896,0.010017401068832341,0.1309523474205999,0.18400281534405033,0.34645808360915353,0.20177564807270584,0.3680049019041503,0.039752531409668085,0.2711276039949934,0.26820945029639615,0.45373704155231975,0.21620171387556691,0.3895460910791632,0.3171708276573495
Frontal_Sup_2_R,0.6760589719290822,0.8380197685961677,0.7052177594271923,1.0,0.7614578977323815,0.8734472867087817,0.6221332091317006,0.6956373170457123,0.7162975092606079,0.601411280431865,0.49340002968173846,0.3771633295446233,0.5636666060372384,0.5730202299336586,0.8525848227707793,0.889863787064725,-0.040821208670272516,-0.07024023387501342,0.8668573110393625,0.84880372290901,-0.23669914111502424,-0.16138408687300287,-0.20760472307546624,-0.2388676465110248,-0.22687236174806408,-0.26706698111869404,-0.24153320612421572,-0.17044006489382488,-0.2073012010312088,-0.07515100588827046,0.13195377636206562,0.16865202252002426,0.6788875408196179,0.6530553605115149,0.8412736193936816,0.8569205853634001,0.8481867109257487,0.815296648541903,0.6702268447990458,0.3091250015314958,0.7493068998607838,0.4879059647525421,0.04392476085101278,0.032680767560961485,0.6436865996834772,0.5871063885450443,0.23958321113901085,0.12834489332202925,0.5002128283741829,0.7131954645961716,0.3454617871881956,0.44138803547743566,0.17838626176813466,0.20077933876611978,0.023827207656422066,0.0629207974179204,0.6803914652672635,0.6838047611921313,0.7475842382160516,0.8442761377166073,0.8508076573157685,0.8967752757148266,0.7211334858937004,0.7397641139884611,0.6865650873345254,0.7457847398073278,0.546208444870092,0.3970655213001417,0.844610939475444,0.9190260944227534,0.7576681633472276,0.904695324563887,0.4351686122723537,0.672277700481023,0.49016380716919283,0.3013921816286221,0.3918503753706678,0.5291077082844275,0.5990689063574044,0.22877682537008298,0.6391587052388246,0.3763269823568267,0.11556998389653532,0.326254363172671,0.4760281089957396,0.24691146711242076,0.07437992287485466,0.46181712411686937,0.31370578957453404,0.09900599204927732,-0.07454146982022375,-0.18481309009177396,0.0050091727614675965,-0.1138255484280506,0.6494284236905495,0.29744372967947524,0.7813632851186865,0.5748686846961372,0.42420792495450216,0.6591540454167129,0.3686578440807715,0.14558451653311758,0.5064371738057272,0.447425434040302,0.5601553525583433,0.4069760082970603,0.4654925305530079,0.6283629476141385,0.5421810616326702,0.7498679231656741,0.8605133858154658,0.2948016735761278,0.27345097976785354,0.4821083383958048,0.5650767267282701,0.5222141100594464,0.08335549598185855,0.16923150163495168,0.5001632727611977,0.5448007632804959,0.44399086766554535,0.5478909949634788,0.5073655881163869,0.513146811696626,0.6713743607537846,0.6296860122860136,0.6459712041798567,0.4471120405629196,0.48723347614148954,0.3075230016551567,0.41391945813063563,0.34753130390856946,0.5782241358641651,0.4964675334056302,0.39706502247910463,0.4313623869144336,0.6412234990216867,0.7271062062543485,0.7724193637170382,0.7720639760921543,0.46560161938073713,0.5686533910037497,0.219515450233217,0.48937846278314945,-0.23509291701185764,-0.14991076718080462,0.03877534811367841,-0.014636273475045813,0.8228498343776773,0.44506063778034544,-0.059774612676457,-0.19304428471690094,0.16528792785125707,0.10013868987539071,0.17552944118984126,0.05129734514264007,0.21986320290765324,0.09885564567896178,0.09051819596876677,0.05561680736080502,0.27598014059527626,0.42136794493834906,0.364897745242196,0.4878429498718816
Frontal_Mid_2_L,0.9326063630534585,0.6726838149521825,0.8273633386292649,0.7614578977323815,1.0,0.606046090063086,0.3349963427452621,0.7848727324721197,0.7676488811656432,0.7814839626746857,0.5134846909733161,0.49370018124117376,0.7107966487423419,0.5158800484448886,0.8547824857473806,0.7756958370811693,0.050614667541921655,-0.021160554690649022,0.8668069440846273,0.9280884207856929,0.29078719777910184,0.22181843063170337,0.19644432332371695,0.1453504489547073,0.2490790547980752,0.19900502203497614,0.2635290165405319,0.09552376241507786,0.22002261230141723,-0.08766711614236762,-0.0875802443478943,0.3336471267441435,0.4097304998110527,0.5626796148050257,0.7387508827956247,0.6927657641513209,0.8209705034155157,0.7848319929315274,0.7487102918014786,0.6724855165554695,0.5320728264992618,0.6999779534370321,0.2749557013838876,-0.13718181658365372,0.3964855561118929,0.48167626879972564,0.3046804824736228,0.33039645916782323,0.35334824801428594,0.47824751279040306,0.4067648939907945,0.2539068873494533,0.2563741931421902,0.2272521816679515,-0.10024980383773473,-0.19297642707014018,0.36285588131755975,0.6034306875483872,0.9325844094196404,0.6852439135480419,0.8562475767690901,0.6801939528333006,0.8167640938277285,0.4878333754558773,0.6405579595478132,0.6550590469625585,0.35196433541946087,0.520438886390978,0.8684119821613118,0.7675862765160538,0.7841719812894097,0.7527675076492233,0.7694965296132474,0.5450955588079659,0.780918768064093,0.6928615485808813,0.5440076772892524,0.5514286405609504,0.6906167988001816,0.36312470555199783,0.5939664640913825,0.5069730622286877,0.22213138905515362,-0.06254678979147149,0.16797365520225238,0.07878236665125415,0.18263454092834122,0.12005415596804932,-0.15278296984965012,-0.2077156254013751,-0.24189508205771604,-0.00955187100123839,-0.34094133137631244,-0.12519128389347875,0.8181814076642921,0.5374444875409138,0.7511192019082803,0.854483255290346,0.043161877516283094,0.30995844285507484,0.4250633820925955,-0.02645812847627536,0.5416830776226599,-0.051674183936004835,0.3059446139395148,0.3177470735831269,0.010264902370610571,0.43207804797011434,0.6369956193266252,0.8213826437897999,0.7331126787812601,0.14486066268302206,0.23579641540474608,0.1382102576130284,0.20134709371690127,0.8175393537943765,0.2196614625256426,0.3242118863842292,0.4985100167077479,0.6638349062080008,0.6520080520047,0.44860913257716384,0.5422754164513426,0.6244645380590393,0.7926876307698717,0.7085049875272879,0.7603345631922221,0.5962294845364616,0.5179846378366019,0.44618901127788824,0.6326010184530934,0.4127841960565872,0.6495699364194002,0.6741855121591492,0.572215008136671,0.4488621968809026,0.5550869589324924,0.6363637628667421,0.6853289378947967,0.758758399691739,0.4904208976147474,0.5477035342286263,0.4268268937687878,0.4175953203256037,0.22330543459725236,0.01690045286159205,0.43401965166399653,0.3989471350982011,0.6798808946557894,0.5595070439554414,-0.10600992536095152,-0.07211231819691301,0.16116719434441223,0.19244902180942225,0.45939303271209925,0.20293323126578336,0.4338705701908149,-0.050961150053727686,0.3939040083942785,0.312313414139141,0.5060032437668504,0.32178659141705085,0.4578673441721712,0.3775735605926697
Frontal_Mid_2_R,0.5789622577286287,0.880146358930723,0.5876103532235435,0.8734472867087817,0.606046090063086,1.0,0.6898159081977339,0.5927552193668691,0.7259499363035516,0.4912981607378137,0.34375974698262035,0.177300128352926,0.44318853272005143,0.3654126480183085,0.8156035423202197,0.8491773976698109,-0.18392847481327557,-0.11701639492341005,0.6829558399679424,0.6269028918515759,-0.39954599175391364,-0.2993733818420871,-0.3500378821715591,-0.37884047800683207,-0.38569030227228274,-0.42000019320047777,-0.43034215304484985,-0.2446105416352203,-0.32603820500039216,-0.06641989512836334,0.13580131982320756,-0.12451617780430548,0.7300191183315449,0.469131281901522,0.6905760215197118,0.7322638156797634,0.7820136977288672,0.7930189741264047,0.6632033771085308,0.3051952718522092,0.7687189005425282,0.3046332906483238,0.058645993502111034,-0.035415848092215305,0.6665607216302051,0.516158639035001,0.18503940316240192,-0.007757381616400846,0.4563818851645297,0.6704104516865356,0.26139809745307196,0.40459515665841916,0.10502344866345346,0.05647588931149636,0.0049281868793560075,0.17620787164540536,0.6750843331154389,0.5882608267098316,0.6500155303915356,0.76752963884978,0.7347263539812857,0.8572200687784742,0.637544626950499,0.7512361681275948,0.6869346916590372,0.6381828858186107,0.5543996196895642,0.2085883596587933,0.768467075431911,0.890228239750556,0.7300287078262007,0.8345485209261502,0.2950288770858753,0.8141930715599149,0.37924912829466323,0.1816526599688221,0.3721856645076358,0.5228150542126934,0.5414551504646425,0.023023809775736932,0.6270308335108031,0.1661573133800445,-0.034888460933585476,0.38573297466238515,0.5284222374453351,0.1918206320252298,-0.08502574705225974,0.46197191265121346,0.41244968964766243,0.1589181954884375,-0.08390806519941794,-0.29350501125467343,0.0776744590504396,-0.18202971379575497,0.5851451921858845,0.26160825967410334,0.7529651126894589,0.4776298771631167,0.46212776038640757,0.6803454389122243,0.32640813721603607,0.22363350652801395,0.5187415199403498,0.5205106656102153,0.4531371262187911,0.23959847878986637,0.4967043489988233,0.5572436388578916,0.4610921273701714,0.6892824570323478,0.7732664084957764,0.17800434509270766,0.23024870059929767,0.388664401763853,0.5002825950048393,0.4184337803880256,-0.06322361759266479,0.21208121829430934,0.6154580843031078,0.5475367788378076,0.4546301310816867,0.5059507909874587,0.6132364829471147,0.5956590164437476,0.6525858193246551,0.6188649559701584,0.5756905463049472,0.5077390958463814,0.5864967075100256,0.43704745237024273,0.4083735867187835,0.362912125623244,0.5247861374831091,0.5365240452179483,0.3486808833019322,0.4490927730417132,0.5896723157424958,0.6916225605902308,0.7917999685896006,0.6649040132452868,0.2751295528457487,0.5862939302148199,0.19240333313989044,0.4828812316360051,-0.39399032545861684,-0.2759199586155776,-0.04336561076472563,-0.2088378523501784,0.8392865507833315,0.20977316538864976,-0.0917491649279797,-0.2232828243441216,0.330521676953169,0.20811748094918991,0.2052260144589123,0.17909092139044394,0.26885129496644555,0.19520712293195477,0.14825671192601406,0.12405245875645977,0.11100013980401786,0.5243743733072239,0.2724495066968651,0.4980571598117708
Frontal_Inf_Oper_L,0.45195045784337196,0.5352289751174039,0.5466120106369302,0.6221332091317006,0.3349963427452621,0.6898159081977339,1.0,0.17124632748943738,0.7458339114975961,-0.02903426627527071,0.4439736737113322,-0.15534861981197506,0.5700745957670311,0.061972349606791724,0.5670705655404742,0.5385529656190761,-0.05936683849219991,0.03117787880766896,0.5826623412314696,0.4400971889482741,-0.2535120807601647,-0.05517492561682412,-0.09956468599180592,-0.12066002998990964,-0.17863902938973047,-0.2041834826875129,-0.22938709505506216,-0.0020556166464278216,-0.514808915892192,0.04532069473059702,0.31409590357281586,0.03329743193273959,0.9273256320997143,0.3377845271377404,0.5634353998838552,0.5997476254693757,0.536563531541625,0.5496935517508587,0.37568898453429456,-0.09677985502483694,0.5531967256494669,-0.02193852632477374,-0.06431177121864075,0.287578563569326,0.76318043016569,0.5483592543470353,0.48248869992983867,0.12365405647265319,0.7027308016354387,0.6457327375334,0.5844869380454302,0.43856051832344317,0.5987351521531746,0.13210494961861527,0.552399034303612,0.27937068873144233,0.7843042756986509,0.37430397232176815,0.517516940616687,0.39465718761013613,0.6117684878172385,0.6865816651193118,0.6401848641000161,0.5248268374675619,0.8302430939595777,0.22148691313728078,0.8022528979148438,0.07724188516186614,0.6055137504600927,0.6420610264785733,0.6129232229212751,0.5865569694118741,-0.07995599803779864,0.5214398039856687,0.19912119845463955,-0.1231079660744293,0.22587826821517368,0.4242218673760703,0.5803393453103799,-0.2536573232703626,0.7419379126554702,-0.21432361953526588,-0.1811670910415964,0.4513751751179151,0.8678039151433827,0.121177452455905,-0.13041896563038954,0.3399962345393818,0.7242454037930413,0.26581694356708835,0.4355379488437322,-0.05082370420069429,0.3350965764558286,0.054924278731516,0.3429463283829717,-0.038393327554430846,0.6768453803964916,0.09891585740978139,0.7653998720059774,0.6931723859698741,0.5129588953978732,0.41073499171657085,0.39540840189567694,0.6711626245979926,0.709334774002128,0.4067085134083525,0.712714004069139,0.29394896126357717,0.27594104204152076,0.4220296072524236,0.6820444063323258,0.3983700942988307,-0.03966015310793353,0.5436173447013886,0.7267747640049335,0.15286372109091506,-0.0771431324610279,-0.11035621346000406,0.4348725026494495,0.2691655447676094,0.17603716494788524,0.5254240114059687,0.4244541104608508,0.35443651473556453,0.4445944511678685,0.36893435028087823,0.33770909350981837,0.2835200985484725,0.37366039755335556,0.1656461936922213,0.05749436350719034,0.16833714818605452,0.40780053383134973,0.16034604945217634,0.22059441163294255,0.2790047572559633,0.5113160024596202,0.3891075726201999,0.6837267909431248,0.35296787079579117,0.2567635594415092,0.3986247274196844,0.04375728718657676,0.3801424196025005,-0.20680899165588482,-0.23165962984990116,-0.027295606039168804,-0.12068817085099781,0.6557839831882896,-0.15047576570355342,0.07317048939875237,-0.14175654389788434,-0.07561971307889918,-0.14386310134299296,-0.15583180012818265,-0.04446346552524425,-0.03988135500026675,0.08786918637051264,-0.17326266336328505,-0.2007411522757594,0.126278842044114,0.37726409123279075,0.24948326764867126,0.4517447711274807
Frontal_Inf_Oper_R,0.6743814659153038,0.729901009238438,0.49050692107139754,0.6956373170457123,0.7848727324721197,0.5927552193668691,0.17124632748943738,1.0,0.48583690501622223,0.908782322639698,0.20028341186065823,0.4395877490956541,0.3811089144690145,0.7883927335715466,0.7291024861925346,0.7034439918081455,-0.1470895294901672,-0.10309539896851982,0.6466149161316995,0.7178780954258086,-0.09432354004462776,-0.16444022647330453,-0.17073617236683655,-0.18801030011521927,-0.12920902424184566,-0.12625123604705032,-0.08169066532703555,-0.18859887150467397,0.13481277075641662,-0.17144835540917197,0.00918027988520528,0.10673528337033802,0.27552406750951197,0.7748669145190095,0.6144174397504497,0.5979597778730834,0.7168429670850621,0.7828183710854383,0.5127998049601175,0.5567126446468085,0.3469281010709876,0.5611183807921677,0.1567530428219294,0.012154296979044752,0.44638915121799455,0.604509145042951,0.3483143960523957,0.39475353712998185,0.3584538289285868,0.5740235018095119,0.33714689600002384,0.4526946039766565,-0.04441045718409446,0.3718017048170732,-0.2555169172468625,-0.09201702335499094,0.16296395851100548,0.6858408550209928,0.6926152884001395,0.8129230044881598,0.6685009379397703,0.6718376042310642,0.5800839466004284,0.5962488532561503,0.4212787663417319,0.8602406106784845,0.2904678594136851,0.6937151861673245,0.7361182024066403,0.7385423632644057,0.5528367794298072,0.7107726441031732,0.6205396864806467,0.49732888341287035,0.6193448972711243,0.6088928274803816,0.23646429746989137,0.4745141461766886,0.3672444109774174,0.501506118135573,0.24576315015183267,0.7778850274140773,0.3137666033444843,-0.02328161559307961,0.029359892460901583,0.41936453755641967,0.05462348489386808,0.2455717365534821,-0.1919214279168855,-0.09654803225000727,-0.3143528630633775,-0.0044090768630739826,-0.23368685147161625,-0.12035059849569091,0.7131459089827697,0.48062812311426556,0.5896479332341698,0.7379680973821069,0.06565376440111349,0.3703207470437766,0.2297856900904511,-0.12106612628519627,0.37299505173741887,-0.04345527554031917,0.29868783569668306,0.41230210060118266,-0.03526428327168364,0.47262544521222544,0.3759536031893741,0.6897398383219864,0.6365041486746155,0.2070268599659093,0.20819381053318028,0.22172941105982322,0.2522923032752124,0.6362893436421837,-0.04709755143070835,0.19279070756408237,0.559834735511802,0.6951672570581436,0.7199661806528327,0.23885450406375094,0.6006914779288501,0.6818861884599152,0.614514214275215,0.7512097803021995,0.5744098807935591,0.6391218344287175,0.530412537735082,0.47628689686357445,0.6632783672438636,0.32606283331469027,0.4380731837091735,0.5575275347367622,0.3688610502037832,0.2779324117729982,0.44561421122228745,0.6054791938599271,0.694617481387167,0.7850450077770827,0.24426983163817084,0.6510621169336335,0.3470201749947456,0.5257082441448369,-0.09288968100759079,-0.058615275628065525,0.21230284632784657,0.04731879692528485,0.5769547772986567,0.5132965211292109,-0.23313633056123345,-0.17093826621443237,0.20894917666379237,0.08584687178749702,0.2604439211644295,-0.01588416394231928,0.29168994401812604,-0.1472827914021572,0.2695499860275551,0.15134400396979492,0.27106268517532406,0.32915971885323947,0.37305648976357997,0.4258404709896393
