,Vermis_8,OFCmed_L,Occipital_Inf_L,Thal_MDl_R,Thal_PuA_R,Cerebellum_6_R,Temporal_Sup_R,Supp_Motor_Area_R,Amygdala_L,Thal_LGN_R,Cerebellum_4_5_L,Rolandic_Oper_R,SN_pc_R,Cerebellum_9_R,Vermis_3,Temporal_Inf_R,Cerebellum_Crus1_R,Thal_LP_L,Heschl_R,Thal_MGN_L,SN_pr_L,Cingulate_Mid_R,Cerebellum_8_L,Thal_PuM_L,Vermis_9,Postcentral_R,Thal_LP_R,Putamen_L,Olfactory_R,Cerebellum_3_L,Occipital_Mid_R,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Cerebellum_3_R,ACC_sub_L,OFCant_L,Amygdala_R,ACC_sup_L,Fusiform_R,SN_pr_R,Vermis_6,Lingual_R,Temporal_Mid_L,Temporal_Inf_L,Thal_MDm_L,ACC_sup_R,Heschl_L,Frontal_Mid_2_R,Precuneus_R,N_Acc_R,Frontal_Sup_2_L,Thal_PuA_L,Thal_PuM_R,SupraMarginal_R,Cerebellum_7b_L,ACC_pre_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Frontal_Sup_Medial_L,Cerebellum_6_L,Vermis_7,Cuneus_R,ACC_sub_R,Cerebellum_10_L,Thal_VL_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Caudate_R,Temporal_Mid_R,Frontal_Sup_Medial_R,Pallidum_R,Parietal_Inf_R,Calcarine_R,Temporal_Sup_L,Calcarine_L,OFClat_L,Thal_VA_L,Postcentral_L,Thal_LGN_L,SN_pc_L,Caudate_L,Thal_AV_L,Thal_MDl_L,SupraMarginal_L,Frontal_Inf_Oper_R,LC_L,Frontal_Sup_2_R,Rectus_L,Cerebellum_Crus2_L,Precentral_R,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_R,Thal_PuL_R,Lingual_L,Frontal_Inf_Tri_L,Thal_VL_R,Parietal_Inf_L,ParaHippocampal_R,Hippocampus_R,LC_R,ParaHippocampal_L,Cerebellum_8_R,Cerebellum_Crus1_L,Thal_VA_R,Temporal_Pole_Sup_R,Vermis_4_5,Thal_VPL_L,N_Acc_L,Occipital_Inf_R,Cerebellum_10_R,Rolandic_Oper_L,Thal_MGN_R,Pallidum_L,Rectus_R,Occipital_Mid_L,VTA_L,Temporal_Pole_Sup_L,Olfactory_L,Cingulate_Mid_L,Cingulate_Post_R,Angular_R,Thal_VPL_R,Cerebellum_9_L,Raphe_D
Vermis_9,0.6585973112048106,0.18882549403398574,0.21481776927919666,0.16606094290858572,-0.05238068119148247,0.4353556848075038,0.40155932820066725,0.2995872440747595,0.3338588770978099,0.36354574685467955,0.40685720011896015,0.25535508536592655,0.3152123091062545,0.13230296106981632,0.18855412773139152,0.5473684336934663,0.6385600635894498,0.258956296160078,0.2238361383090482,0.400405561915105,0.3560428428260428,0.21667725286991965,0.474435259163616,0.01906650687196881,1.0,0.02889887458903862,0.11246980332191851,0.4163073772998047,0.37062613707335323,0.2509282053167094,0.10390746430940097,-0.1200143000940044,-0.0843606522810063,0.28152908614308586,-0.08181547008411713,0.4431502031112247,0.16081605123445694,0.12394788907228026,0.46836219516372674,0.05372395581301877,0.27857605920627265,0.275513619798886,0.24770088499542442,0.3612198938548477,0.281385345834969,0.21259025634017478,0.4520355704918782,0.36054991526499935,0.04092725250500673,0.25330862231845264,0.47947923463138276,0.23193724522920997,0.23358180075316218,0.1024637800226251,0.174835842874409,-0.04347212414535094,0.16835576699277527,0.30912243126368644,0.0865120386923906,0.16117579806963633,0.319311467515815,0.3169018449550462,0.11273311919258537,-0.0938365209796919,0.2936436114912737,0.1846840581588327,0.17546155813944656,0.046233839012295136,0.43599443044078656,0.307594018555463,-0.025791460421881882,0.3622391952612138,0.031523566324584494,0.3845300929751228,0.46841823076513806,0.16551851411057,0.24563596419742992,0.2822885866226428,0.04483229623079812,0.5313405326803998,0.16716835384872877,0.3671097885076869,0.21731769550253588,0.2840878959589199,0.14757099567017945,0.22974756630911652,-0.06941138719825958,0.28484701816226293,0.24829975801520762,0.3212547763086029,0.40441723077365477,-0.25931648130715995,0.2459179837304155,0.5535287524992462,0.4100306521204192,0.4803054524793347,0.038443872003747215,-0.1601170669555828,0.22230985132962053,0.44492692388084926,0.32044126111451415,0.3051143913404207,0.1844414485883255,0.32430772292026966,0.391138967821483,-0.04833574667984569,0.3166560214818942,0.2866480829093918,0.3210227910098698,0.2709240248243903,0.25195100155223443,0.3339412269147646,0.04730594343158544,0.2197538549269389,0.11783237844482153,0.05260662470279385,0.19109810982385989,0.045847123667366,0.23736577682719906,0.17611058118688633,0.22193556464012068,-0.193524050195973,0.19378691284118577,0.44988200492468894,-0.17387379484852972
Postcentral_R,0.12335862823623474,-0.07083681669374266,0.049666347860192944,0.48027128588717505,0.1804346933269044,0.285256676144043,0.610534076129098,0.7584452692478534,0.37331822589340036,0.35785208481624364,0.5694941679867453,0.6396418417239501,0.4201648824591847,0.39366777701073935,0.3793458031098785,0.37696035153993795,0.05293880967530465,-0.005944806163924626,0.47835470792068596,0.20851175984674847,0.3902597893659599,0.7275340810376599,0.011575949278961167,0.39645582515449496,0.02889887458903862,1.0,0.16376896744736408,0.172275105119544,0.05809982023075206,0.40428533749980466,0.45079755610340444,0.8153677824134117,0.05500599043085571,0.6915176108999437,0.04019150799705264,-0.12655028754407005,0.30385134534507,0.268492233310816,0.6462075691496366,0.3463860195619332,0.3486567316445085,0.4785830787573142,0.2860243453540603,0.3260017134506751,0.5818905070806557,0.19279140427253438,0.3251932716330989,0.5374844486153483,0.755187064189433,-0.13988824648529521,0.36060492185420684,0.22190995705173963,0.443951339345263,0.8054525469483078,0.051316837994863015,0.044563947089173425,0.04582426706619693,0.2814549969743671,0.1306533943448806,0.44128804404868316,0.24725115245601817,0.14219124975086897,0.5374471181486048,0.0011171152369332453,0.46957305632900304,0.47890276840684,0.4117801503376517,0.18050551418073116,0.1484434772822904,0.43338907396561954,0.5107032911962931,0.20121251178102117,0.8679042811250545,0.36387113947101224,0.49641859133742383,0.45673477857058875,0.2881868120296839,0.1557313025623671,0.8876813627546183,0.05965786045401587,0.410218844642087,0.18656113419536205,0.20601313642277524,0.2885198126376588,0.6149424329086064,0.6263715206517214,0.3038860608810249,0.4055304583349688,-0.016366083503241886,-0.012992656213769825,0.649445785541414,-0.028510070582299634,0.14623647200922266,0.06480027655264751,0.3348794613193198,0.4016696914681399,0.5629104065219096,0.852110739883419,0.5382672056642843,0.6821151113250288,0.20318884061064812,0.450490909385213,0.36084968316214044,0.040837229966230904,0.20831425761295314,0.19800370028041625,0.5607520657906675,0.30936091055077286,0.10237580540784315,0.04251073962025431,0.43144744071614344,0.6525088457018764,0.29363824412554435,0.19549778649473598,-7.747065092207118e-05,0.24658654635485594,0.2147996467354668,0.12229211293190971,0.05925473130138373,0.7422650238455075,0.34200605283237306,0.7037405035732381,0.5771213437682504,0.3490786525820925,0.3545495279687064
Thal_LP_R,-0.11533874314633462,0.15907338027157644,-0.20778263755879403,0.4083392296370363,-0.07783014125571795,-0.029637042596015954,0.48940880630994194,0.23592292681567184,0.21224911905376095,0.0312088130057684,0.24452360979878027,0.2548852755934426,0.18035052098383433,0.015103558677878787,0.31298692078575263,0.29032446331234507,-0.11334736680068308,0.656715516841244,0.1787957591987348,0.37466954524808416,0.2790821774959514,0.1833259943853616,-0.24213461070113473,-0.03531534408888727,0.11246980332191851,0.16376896744736408,1.0,0.25025932806325923,-0.04087017302234442,-0.17474824323677676,-0.26694758229658255,-0.041880178463990766,0.2643792218892717,0.14712510196583756,-0.06581623725090567,-0.14935275029323458,0.4487360446501763,0.7477244364950868,0.3499622330996654,0.05185479223205322,-0.0319600195862806,-0.045776939925967444,-0.08900252630195868,0.11850603810025398,0.17510315228024345,0.721048857903885,0.007883783171835123,0.4812273239671314,0.13293838329339935,0.24961368205302442,0.3804441972576854,0.17330612577339427,0.18187418344947012,0.1795411549040715,-0.16613811294292272,-0.10862739843587911,-0.15666956878500224,0.4697465493950427,0.1786339995102163,0.5932116652466993,-0.10821128457547113,-0.139338777180595,-0.16898957655851468,-0.12468284414917137,0.13350758863745485,0.35052061503010706,0.28435261296463615,0.20408210942238225,0.17412758205416864,-0.027986377198236427,0.402788889149065,0.3053383085945068,-0.014482800618148833,-0.08142578453041732,0.2857358755307038,0.03852711023982194,-0.03463691543860172,0.674281520858626,0.30713111345340494,0.634719150432217,0.08749606112673677,0.14587101024546442,-0.3055182085668787,0.5018195678318088,-0.036620562486371244,0.2414951857927746,0.316928903400832,0.43549246983631035,0.016499822164888052,-0.14325117466797854,0.23071722803733222,-0.16927087752334286,0.366353897097663,0.35664301073702454,-0.07088763733637636,0.23970647708809878,0.43533389223555635,0.026065156810421194,0.3724572940771783,0.19892706964191567,0.4189184430781998,-0.05296165049392778,-0.10551426844754978,-0.17554514745357017,0.25656342083870726,0.23344625039032516,0.19139858746814373,0.5860700065309643,0.04470651635725559,-0.20894589420527385,0.09157482256525962,0.2641552760214294,0.11147766171035561,0.5321029023362295,0.10093102709313058,-0.29677783396822016,-0.289265762317433,0.3210063302160667,0.2175590213045163,0.1535230601971484,0.11580812189649736,-0.19610999988892627,-0.024683996130805106,-0.003649127809021336,-0.11007462136799621
Putamen_L,0.08443579011591684,0.6230645097910423,-0.16271445398031859,-0.013348526347521145,-0.2600553304945725,0.020691223360534923,0.34893917213270315,0.23123023800192588,0.0019742235465337447,0.1461646917894374,0.1839442498436849,0.1524441191946194,0.23866214630107144,0.15897747861113393,0.1097940161226425,0.35017711112923394,0.1848616917103487,0.20545313852495353,0.225843338843986,0.23144580235408713,0.015042411133662625,0.1646765892909276,-0.03490959651860485,-0.04967294264632793,0.4163073772998047,0.172275105119544,0.25025932806325923,1.0,0.8146455423486076,-0.1280894636986821,-0.10781044020179949,0.01133783991064735,0.08279756897614687,0.2277815119205515,0.3286655196655142,0.3877374876535246,0.31476383953845377,0.31852506471413916,0.22943541912295676,-0.1049397443007548,-0.13870924360022283,-0.05267974821419768,-0.10788639445877932,0.16637332882324887,0.19945279838066662,0.4884623321532689,0.015244159673866012,0.5060837201313283,-0.06896209619106645,0.7490348142513809,0.2530509611402326,0.0658590619612645,-0.03031510483707977,0.21987286095943095,-0.17886822777498215,-0.20790947835661247,0.14716726409759215,0.5478091404377765,0.31605291714802497,0.11447101390045215,-0.10843890118381669,-0.12062154859588653,-0.17754873245159866,-0.15821785271056468,0.1693442935741525,0.36342220008959725,0.0023044022968212855,0.3498619007767221,0.6533066490919633,0.09945087215442529,-0.046465810548059636,0.6427768171100792,0.05497546375871436,0.050781658653705875,0.2503862570999289,-0.12021695474657959,0.4972627070376918,0.6372711185699074,0.12484155217922248,0.4532337966448817,-0.12418336397747429,0.6775840264714736,0.20235176495175605,0.5526406820422238,-0.13030120148856209,0.13548292103008197,0.22100371904000798,0.08281228049861475,0.7029214579553316,-0.03683842656321177,0.17247566905425069,-0.6423376950005273,0.6410168538283755,0.16497977732766836,0.0424535501007967,0.5622287636492441,0.3236404403331186,-0.08059333767740257,0.18987765286284222,0.24324762295793947,0.27495867539685565,0.10131953542462505,0.08135882298826515,-0.08195352153967135,0.751869840427278,0.31837930414176285,0.05056820231827078,0.5445936769853948,0.48637953963708,-0.041597165572184056,0.0017463445703902185,0.15423735370196273,-0.24799056970657748,0.4575363313899362,0.6257353161931356,-0.2189061654125621,-0.055095879825390104,0.3728484361806359,0.7033369211524715,0.24573450742156416,0.026184597688826996,-0.09068816221822447,0.019521983905635223,0.11294969804249139,-0.21607412210624347
Olfactory_R,-0.02669652727675723,0.7370089620298597,-0.3496809648223291,0.004129703581234312,-0.5480033540754908,-0.17522760366614473,0.14487176141150387,0.006588019769346781,-0.288918508710835,-0.012124214911092304,0.05371292080898049,-0.0028310866909830104,0.07201491451477685,0.029786522105829428,-0.10083768743431261,0.28373656121090757,0.06737407451924173,-0.02342761520050532,0.03632781074720267,0.04253357218506463,-0.2540331670977042,-0.02322208029917329,-0.1297587376042633,-0.30223460129486995,0.37062613707335323,0.05809982023075206,-0.04087017302234442,0.8146455423486076,1.0,-0.2928392810381164,-0.2607049550640406,-0.014994250313292608,0.18115773020638087,-0.017166554716959673,0.33354991417329866,0.32328395932458714,0.3377909898105997,0.04731790195480159,0.03480672200747159,-0.11847149016897612,-0.3097343367296131,-0.19281146393727672,-0.2943431206040859,-0.02043811756181195,-0.02466755002493486,0.2111654261980053,-0.06101638435620795,0.24758535711276197,-0.17457463188500963,0.54663703910541,0.0049328235212298165,-0.20683655497251216,-0.17490907725725283,0.03349639579941638,-0.24883107669582527,0.009515167794833967,0.05767858083720547,0.44030719269357876,0.37116055618779137,-0.10373925691228221,-0.2969520938260133,-0.3231032691362215,-0.31848046061049634,-0.06546831021973558,-0.010887460376524891,0.22138265360340662,-0.18958664400212935,0.12059531691953858,0.6841337006035172,-0.09431680911931047,-0.17199501631666267,0.3751417666356401,-0.0834096162403182,-0.1159828441627377,0.025155566438148824,-0.37843074823492534,0.625430786748787,0.498301842183734,0.006068396603829058,0.2515015242776766,-0.23244149328825583,0.6532537403620974,0.19011612704591324,0.5161021128029823,-0.2656182920071736,-0.008736441344290285,0.16186454758890031,-0.07547913459715055,0.8173817078294813,-0.13042503414249706,-0.06101050977391802,-0.5363427998755463,0.36173645668538884,-0.02075217134503869,-0.1081987709627652,0.4562107056307202,0.3187486470165105,-0.13783839538083553,-0.03066567819518988,0.045112756843134476,0.09529446202918819,-0.09927402917210304,0.10408794590626261,-0.23831386213026998,0.7847317582616912,0.4258193946034145,-0.11004845182048695,0.45952862511618237,0.4435460581572099,-0.24455623119895356,-0.16924841511219063,-0.06751713858097759,-0.2848419916237983,0.03062629796592442,0.7193834447987424,-0.36894433823689116,-0.07062074768471847,0.5025669301115534,0.8145889885194115,0.10203098234083244,-0.1334416714437172,-0.1979862801035092,-0.16655192651896744,-0.04287388947859953,-0.2881420408410533
Cerebellum_3_L,0.6869474120576047,-0.38395367729189556,0.8198866182499484,0.10424698247065957,0.6214350174662115,0.8776501595736097,0.3086494848638336,0.6443522868495335,0.665053905344937,0.5478077919464622,0.7143558660230876,0.46120861258448653,0.2825489057486154,0.28551004521714624,0.44629995414239904,0.1016799944912222,0.6843153596740184,-0.11946887596619951,0.4330788914973003,0.25897451015846235,0.5412865341229965,0.5662111808438388,0.7274672149002098,0.5887082575209183,0.2509282053167094,0.40428533749980466,-0.17474824323677676,-0.1280894636986821,-0.2928392810381164,1.0,0.7908970624884724,0.3152975034261549,-0.5407464240373473,0.6472840441285284,-0.21277606583694053,0.3207071002133821,-0.28157976282349634,-0.13537611529721172,0.5507492841036778,0.349225255239061,0.8603234624070758,0.8675522774409868,0.8515029304509413,0.6100959729593558,0.4799785551068381,-0.21984310996424955,0.6855736428638306,0.27099654115504457,0.47710051717581936,-0.34795180629566613,0.508673003755455,0.4956725514660685,0.5432218954174166,0.473829313328584,0.5014568983086565,-0.12577107699165813,0.35526246135426176,-0.18595459743079953,-0.273166112052259,0.2206933972724834,0.9077270732861763,0.8196576863324331,0.7889479153407913,0.05871147211965861,0.6542530640598503,0.16331948289515627,0.46649475012220903,0.22210185514488476,-0.12373421060929789,0.7049108111346203,0.19496133793302398,0.10075312791738111,0.5621300468119305,0.8613033943170864,0.6146524270590179,0.8348817984067061,-0.08130977939419931,-0.3283939404795589,0.2933025274831467,-0.13755554694003386,0.641727699094746,-0.11417354618295807,0.3068526208410822,-0.2569210923725743,0.72265736993384,0.4809849843166112,-0.0732476154798994,0.37771869464799884,-0.3608265375362271,0.653994753714246,0.6812378456512077,0.1367399271228524,0.08982843263529917,0.3348506447859082,0.8924337389883796,0.24326814727637636,-0.21080533853424077,0.38168231528844593,0.24508199964372435,0.6603124442744515,0.10474859091931685,0.7395924779524282,0.3225895517492178,0.7826142502041873,-0.2880288179208741,-0.4862013455503489,0.7542171605382564,-0.2846924008096915,-0.006567079170303267,0.7070920676814746,0.7356899756095007,0.5675240655866374,0.46441340354802196,0.08267486850679714,-0.43498759532386494,0.8205116449728378,0.5822727382463596,-0.5099555850546631,-0.316413825490345,0.497638905104696,0.523554533481316,0.5140568485181415,0.7105973491103401,0.7236319587268858,0.4106314302042302
Occipital_Mid_R,0.6101868467653175,-0.36467478758765004,0.7357880039491445,0.06228862539064924,0.610495552326702,0.7412312913954756,0.2616532447458122,0.5742126606658222,0.5500221026457672,0.3728631569224845,0.4957863943269882,0.49689770907349173,0.1142241068018116,0.3750092590028618,0.3778994632707114,0.12556313724505805,0.569709325672339,-0.23753645400079634,0.34854143933820425,0.07461306596465467,0.41497297965590507,0.5384814177122008,0.5307101016196675,0.7073559098331285,0.10390746430940097,0.45079755610340444,-0.26694758229658255,-0.10781044020179949,-0.2607049550640406,0.7908970624884724,1.0,0.49372898248785874,-0.520262897190187,0.5473236454095166,-0.14334554636744332,0.10549277314179016,-0.2923446850446175,-0.2412161273077813,0.4477835157559246,0.4402329236230279,0.7577634208837114,0.7338169309740775,0.7439407033912674,0.43968479586338016,0.4560302160202556,-0.33952823633126833,0.5520003568489761,0.21984503871181157,0.5833674237184576,-0.3798043365054088,0.32741525512691755,0.40209193328259,0.5344991246222376,0.5204781282395148,0.3275450032034821,-0.1944741467234893,0.3540371400218985,-0.17944024227005048,-0.17519382217439494,0.049033832894769265,0.7527177186405584,0.7122793318364949,0.8973229282435585,0.10024904369105925,0.5997083010284147,0.24067478063188608,0.49778569973323566,0.15001022204239278,-0.08350957559585805,0.8636997082903556,0.12334304531470397,0.06550403418075096,0.6594260928864909,0.7933450448747937,0.4307783883604347,0.8178679345962268,-0.10334532483693365,-0.4017127021316184,0.3135411892694327,-0.26852240361535307,0.6190861765595423,-0.02547834779549719,0.21110523140113394,-0.3039449355643385,0.6839869172939878,0.4728125725711267,-0.13238995595670994,0.15063679440467992,-0.33161285862403583,0.5405460845273418,0.5048891793842275,0.1321725689998605,0.08349295079892007,0.07288124538471999,0.7369645006436298,0.17052043315846285,-0.15388756069027823,0.5664227847564695,0.14429202466338384,0.5238039173703322,-0.05272634450366447,0.6409779217400416,0.37187757759853945,0.6852836356802389,-0.3593726067239431,-0.34428133534673194,0.5379122300008347,-0.34229999597361743,-0.13651868198888764,0.6865765038383171,0.5990632716283414,0.4676914476288572,0.36226694720128905,0.02809000052657025,-0.4275742053792257,0.9058227378681918,0.48574385185658764,-0.539941419178816,-0.23940114326201406,0.529548912302473,0.6013549523634449,0.7961231891016392,0.7670194776036972,0.5748306468909288,0.563643725876689
Paracentral_Lobule_R,0.04279579168544292,-0.16922570990948926,0.003705035262902114,0.44586015111889093,0.13838040333251414,0.2010575581389544,0.3606132869406949,0.5361060995848086,0.2765418712770123,0.3499422537135495,0.412728613240086,0.5023819947392191,0.17944980991415194,0.46742860912930095,0.23399453495266434,0.17673436881075918,-0.05238851721893586,-0.19190302011242724,0.37997557434673856,0.10228436017384315,0.1955873577694109,0.5373070662317185,-0.09974397681015056,0.31237822059536224,-0.1200143000940044,0.8153677824134117,-0.041880178463990766,0.01133783991064735,-0.014994250313292608,0.3152975034261549,0.49372898248785874,1.0,0.11071906364284226,0.4847209875940851,0.0573944894280645,-0.24907078101991037,0.19772391749751572,0.012533832967379104,0.453488712877529,0.20840514506149999,0.28046046842227024,0.4395561390965885,0.24494818309328936,0.20406129496328893,0.5208750020880222,-0.011013160076323933,0.19716442710907048,0.3076473492199318,0.8000488547499616,-0.2604022058377221,0.056807953384408374,0.013375221977038419,0.4502006522362317,0.5784498429621951,0.015157866832651993,0.05109142368056993,-0.010102687647594562,0.09590344267817688,0.1824582963285151,0.2106532138376533,0.15354855477846413,0.09176664616264925,0.5854120955736654,0.022822023552803553,0.3214151913230606,0.32834260612471533,0.4464819111616337,0.031039806627187774,0.04642313808975451,0.35658296803392947,0.39240086819365777,0.03284051304462945,0.712722328526988,0.3250334504523201,0.2775725351623201,0.44024856004881224,0.21925986010794296,-0.010891951936825548,0.7235981193434178,-0.1807343870239816,0.31700239035945305,0.129043574722966,0.12182790696788141,0.20502203674435657,0.48206221424246365,0.40431078336448045,0.20077287482066572,0.07751682623293656,-0.09062339957040849,-0.1296508686599339,0.3524540388557506,0.08778094421262701,0.010029800737708833,-0.14311674960050913,0.2168445977954398,0.2279644644477331,0.5321607936919002,0.751218860198843,0.31864946989816034,0.4802231208780237,0.09793687529217765,0.28540668518651235,0.3479743809529828,-0.043303076573361986,0.020950162110687856,0.18173178587320782,0.47274843113587467,0.17121096718973594,-0.02328129688256473,-0.020709562585828765,0.272375268005547,0.5039521334306739,0.32184525575277373,-0.020326149043882337,-0.07545178517996019,0.3170940142009247,0.22835312759704063,0.0763596590095456,0.023256109461810354,0.5412816341377836,0.3978749411104356,0.771699039914434,0.4977471657910636,0.26498408060440837,0.37067857776979796
Temporal_Pole_Mid_L,-0.5758252740240273,0.1750506071112323,-0.6283346879205439,0.36184589048096366,-0.462125828223536,-0.5695308902410501,0.03574886900563704,-0.1322512213127232,-0.3359732150063185,-0.16949013056029277,-0.1429986450470333,-0.05730267334676547,0.041034347314324676,0.009597767151212699,-0.19474484103594436,0.07892681611626515,-0.5473454776936618,0.18347021343071612,-0.050129536469845415,0.01276167289099724,-0.16108971893314916,-0.053083515652329945,-0.5906541173836842,-0.428061450849419,-0.0843606522810063,0.05500599043085571,0.2643792218892717,0.08279756897614687,0.18115773020638087,-0.5407464240373473,-0.520262897190187,0.11071906364284226,1.0,-0.3263137175112442,0.24476248259421277,-0.27461049916317043,0.4322861726043481,0.28902787326155904,-0.04757495183197352,-0.24220321425921928,-0.5495957933373506,-0.3722089414611278,-0.45307211798656216,-0.11288145698965213,-0.02288412623263749,0.32102969807026405,-0.2673960523641939,0.11080461378423948,0.012659522025030217,0.2038765893572382,-0.1171122723903435,-0.3065202344310485,-0.16534210184146547,-0.10901221201794405,-0.43967403496087254,0.20438130973431262,-0.44744938148376556,0.3070841380438635,0.4531198236890229,0.0941545429332242,-0.5923531976696738,-0.6601838367921158,-0.3636975140109258,0.09932764485725358,-0.22967314957653778,0.017907704485235012,-0.049463200921053045,-0.13110678304221232,0.2086852037129331,-0.5038792918604313,0.05805606445729235,-0.0025294538512440523,-0.1546620246076882,-0.4607710453524411,-0.13868464015493645,-0.4213367078765843,0.202400166761277,0.43406347076851143,0.22871397637579904,0.2763526623051964,-0.31096380689622444,0.23194377838780192,-0.17671729365919664,0.404950109803269,-0.21941403596526118,-0.12652061193866343,0.31634485335859375,0.014675266845271952,0.19286702777523615,-0.5975582836784105,-0.24382165593129668,-0.012963351619427611,-0.1065836153704246,-0.03333853017277823,-0.4990129354270866,0.07793392547322146,0.4403818728408957,0.0060281884509618055,0.08258900766512478,-0.11355404065425168,0.19935551130417323,-0.4000771032378604,-0.07795601735282832,-0.6516197490568335,0.3093862783179264,0.42998505699096173,-0.1793441881362442,0.4939410978142502,0.11320067749223461,-0.7022479617054185,-0.33404124068018726,-0.043246432534262386,-0.03236276447527482,-0.001799246449916951,0.24821395499297166,-0.5596652729825881,-0.32762589195443614,0.7140491903372705,0.24486387017706143,-0.017240690553824215,-0.20210690445007873,-0.18777987161046716,-0.3895399311694332,-0.31444013895302336,-0.31964706232655915
Cerebellum_3_R,0.5159439809070715,-0.07558580135768629,0.35882298496458387,0.22413219769795925,0.3994719068587699,0.6114854516499023,0.6515636204831692,0.7827521945178378,0.6295225463417834,0.5448686719127378,0.6969044583273212,0.5620424437132573,0.5205892491477163,0.343997385276833,0.5214009518551754,0.41482250378003366,0.41838971147185655,0.10322079283461393,0.5596682597260703,0.3295544409920757,0.478601927516522,0.7292005721198892,0.38831056272928877,0.5721119011326701,0.28152908614308586,0.6915176108999437,0.14712510196583756,0.2277815119205515,-0.017166554716959673,0.6472840441285284,0.5473236454095166,0.4847209875940851,-0.3263137175112442,1.0,-0.05055803099333705,0.2394057497085597,0.04968825619304921,0.24455884831966668,0.7615313213385452,0.2227286158780834,0.6171324844832805,0.6760369915328576,0.5024222576067675,0.419168872526568,0.5678956700494165,0.2021400677005602,0.4596873911997014,0.5169627058406396,0.6037922133372898,-0.05815088336837082,0.5682813372960969,0.44248785746960273,0.4383247908560068,0.6793003742901735,0.37325073387987406,-0.06588422895434394,0.22911666667833777,0.138679852760566,-0.07580924127667144,0.4779195403872995,0.5450233386485299,0.49214183683459173,0.5964674072347785,-0.19099277509424897,0.5576760607421227,0.40368305481871564,0.4338168642349287,0.2706701159481796,-0.02627287308410745,0.6087882482635338,0.4654381304104178,0.24202341443358943,0.7049965515108729,0.6203644586916559,0.6492684291308658,0.6679210953701196,0.18703117967901445,0.07352051340870434,0.6071884234979427,0.1397192684273853,0.44890123009843746,0.006642070347467936,0.3539514607188208,0.17818894012487135,0.6129435359487958,0.5999789075181866,0.09837178110734815,0.4878186909323759,-0.03272703800569599,0.2476590260371607,0.7914054891370689,-0.07418808154016984,0.3208830197848825,0.3253511408520566,0.5989625043000706,0.35477289756647834,0.16915737780384113,0.5498833180223544,0.6268279409152268,0.7800751155022737,0.26257328720660766,0.6836100271134521,0.26737213299834467,0.34481005746967913,0.12816102871912857,-0.05039254429353172,0.7002790972123168,0.08942509130582672,0.15701671440581913,0.42943165909023534,0.5870057565042134,0.6596723356690777,0.18865706644644012,0.2932253917946484,-0.04647021830267322,0.41936128097076314,0.3603951471240609,-0.18557577872976325,-0.09701993493496863,0.6516996730532579,0.4124058855856341,0.5351392695518997,0.6511138883044839,0.5866030082437073,0.3062192136482513
