,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
Vermis_8,0.48480854552349056,0.012173914205348276,-0.36307764242595336,0.3093139043154545,0.0022460607024509874,0.3199455538914354,0.4822415101791972,0.7044620421090262,0.37591319707029386,0.5257772891544542,1.0,0.23160968028261708,0.21616675080382772,0.04279579168544292,0.6585973112048106,-0.16025603670827865,0.5472659973257712,-0.13636720924190698,0.34909708277983,0.36894663981650233,0.10697158629702995,0.1449247235258868,0.2657543659389661,0.03618362595237951,0.7963689823173924,0.5345367915619927,0.5815995364427337,-0.23499693433317706,0.06410629951808293,0.212351193991014
Thal_AV_L,0.062269396973172735,-0.2058213170012989,-0.1018271103746488,0.09838981754128223,0.32136743328246453,0.2671537076450438,0.24334055725458406,0.14963622844460117,0.000786847332372203,-0.06190055880680266,0.23160968028261708,1.0,0.07967173248307637,0.12182790696788141,0.21731769550253588,-0.363784562112076,0.19733300816156385,0.001619841892318198,0.32851398804975623,0.3178367748281266,0.018188886391480467,0.054303929426748686,0.22245668177524597,0.1734941897630013,0.169529817093716,0.3040639092795473,0.1562802771373939,0.07872391215918953,0.1720414071075198,0.3511715677157348
Thal_MGN_L,0.27701142318364197,0.32632214503808515,0.1435545359000347,0.5139427906795971,0.11383453448910803,0.2696958909932361,0.03904483735046493,0.1535801661095045,0.2671744842773197,0.15339690484601923,0.21616675080382772,0.07967173248307637,1.0,0.10228436017384315,0.400405561915105,0.02516107252930201,0.47390629568392983,0.39570094791735266,0.5431164907587603,0.18548596022049027,0.38654971571134783,0.36269673894404747,0.41860063379164697,0.21462958402249604,0.1949285322100337,0.436714146975543,0.21642673395984063,-0.2077834009003288,0.10709948227694088,0.3008644321293386
Paracentral_Lobule_R,0.1955873577694109,0.44586015111889093,0.14526526440966356,0.3606132869406949,0.21925986010794296,0.37997557434673856,0.6062261600688724,-0.020709562585828765,0.17673436881075918,0.17356949863527096,0.04279579168544292,0.12182790696788141,0.10228436017384315,1.0,-0.1200143000940044,0.19772391749751572,0.2775725351623201,-0.011013160076323933,0.5208750020880222,0.64619577262439,0.09793687529217765,0.010029800737708833,0.12136055331334378,0.7235981193434178,0.09176664616264925,0.4802231208780237,0.272375268005547,0.7393246246025459,0.8738857348803306,0.5784498429621951
Vermis_9,0.3560428428260428,0.16606094290858572,-0.048018598025386,0.40155932820066725,0.24563596419742992,0.2238361383090482,-0.0038922096039054823,0.2709240248243903,0.5473684336934663,0.29557288216399485,0.6585973112048106,0.21731769550253588,0.400405561915105,-0.1200143000940044,1.0,0.16081605123445694,0.46841823076513806,0.21259025634017478,0.281385345834969,0.16989124892167193,0.32044126111451415,0.2459179837304155,0.505440630931474,0.04483229623079812,0.3169018449550462,0.44492692388084926,0.25195100155223443,-0.3737608780420223,-0.17261346161897595,0.1024637800226251
Amygdala_R,0.13811397294922062,0.5111291978077802,0.5493981192812799,0.35331364630685697,0.13451082179944515,-0.1068301009701529,-0.22122225906463133,-0.3282175452334201,0.5565650060323433,0.18271125526582832,-0.16025603670827865,-0.363784562112076,0.02516107252930201,0.19772391749751572,0.16081605123445694,1.0,0.023494960461698355,0.3263723615623015,-0.042207600318778536,0.1008049694165712,0.29384338857182596,0.1605646865983875,0.26229480051583004,0.37254281369812287,-0.38414663712492764,0.24143386409242992,-0.10423808668129175,0.17048629563457374,0.03126692477358768,0.01912040416458724
Temporal_Sup_L,0.6079796849665143,0.32009363416058084,-0.041943371151739024,0.6611795340366564,0.29075506321490224,0.7097010148166495,0.38152280569975405,0.32138583322156594,0.3382542136108208,0.5518619936397795,0.5472659973257712,0.19733300816156385,0.47390629568392983,0.2775725351623201,0.46841823076513806,0.023494960461698355,1.0,0.3002663371324158,0.6145129654002112,0.6398715975483795,0.3723448089505328,0.31645888418308077,0.5652880335856575,0.45452173838007076,0.55606374684851,0.742370987282131,0.7246331470321447,-0.11930794050436978,0.2834673429253031,0.5671244890333508
ACC_sup_R,0.2190009202131645,0.34952832091486824,0.583794950002411,0.5114565527475251,0.2744857786563821,0.2653817305100683,-0.41894660874566414,-0.2926579705243748,0.31502271974258805,-0.026823425898892275,-0.13636720924190698,0.001619841892318198,0.39570094791735266,-0.011013160076323933,0.21259025634017478,0.3263723615623015,0.3002663371324158,1.0,0.3157128905636719,0.05138864456454423,0.4773802667946004,0.4956657991963551,0.5203933787936571,0.3418567990790173,-0.2209655232629347,0.22797230300506213,-0.0028924176737015533,-0.16764918103006007,-0.0685611182880152,0.256435530780532
Thal_MDm_L,0.5139822531345303,0.4437695179045951,0.08556651051314892,0.5077616094542855,0.19469812089801122,0.6538986622242536,0.3912409902742234,0.19903190604019155,0.29762078898115246,0.27149562214405926,0.34909708277983,0.32851398804975623,0.5431164907587603,0.5208750020880222,0.281385345834969,-0.042207600318778536,0.6145129654002112,0.3157128905636719,1.0,0.6578829375827671,0.3641861293148145,0.23796480546556448,0.377007432894141,0.6145025536819538,0.3563939252519802,0.6287823528464395,0.5127246661496454,0.15801332070252025,0.4855373284558346,0.6054820215289343
Precentral_L,0.5692748285309351,0.397259127000326,-0.024726111523016223,0.5604272394201822,0.2552029074348021,0.5750280678413123,0.6849065942825626,0.2618352947654815,0.346957665956867,0.5225629081392201,0.36894663981650233,0.3178367748281266,0.18548596022049027,0.64619577262439,0.16989124892167193,0.1008049694165712,0.6398715975483795,0.05138864456454423,0.6578829375827671,1.0,0.17521907302223877,0.06920737989442652,0.3025814808260017,0.792707600148042,0.3555246462839185,0.75325494371573,0.6834178891908517,0.5102792595816397,0.7157542277166217,0.7195493046487887
LC_R,0.39823894136435545,0.39633051281591536,0.26511175241550144,0.32677320569270785,0.15270829370243513,0.45563809982850245,-0.06391569752506762,0.019544914449550987,0.1631966048008484,0.248732453511074,0.10697158629702995,0.018188886391480467,0.38654971571134783,0.09793687529217765,0.32044126111451415,0.29384338857182596,0.3723448089505328,0.4773802667946004,0.3641861293148145,0.17521907302223877,1.0,0.284237797596432,0.2735860943192645,0.29379287187764247,0.1640369851602157,0.4323817271532666,0.26843737325475225,-0.19540814171359883,-0.0371348747807738,0.20348872088542838
Frontal_Inf_Orb_2_R,0.1998254360554901,0.15704382070310788,0.28619427843677914,0.47771236771361497,0.2720197478035744,0.2046528649169256,-0.030751438395236398,0.18005103521756416,0.24378510511515258,0.17527855724678978,0.1449247235258868,0.054303929426748686,0.36269673894404747,0.010029800737708833,0.2459179837304155,0.1605646865983875,0.31645888418308077,0.4956657991963551,0.23796480546556448,0.06920737989442652,0.284237797596432,1.0,0.6564802645369712,0.1310004059625335,0.09166830359356444,0.3372470339555067,0.06824638920347444,-0.1102558357855302,0.05216869051934882,0.29699946425034424
Insula_L,0.2393182036621491,0.160871165185407,0.2543695556553404,0.6300424788273218,0.5171969927078179,0.31958618979934206,-0.04444102389595169,0.0652223416044262,0.46881103792876055,0.18311656982356156,0.2657543659389661,0.22245668177524597,0.41860063379164697,0.12136055331334378,0.505440630931474,0.26229480051583004,0.5652880335856575,0.5203933787936571,0.377007432894141,0.3025814808260017,0.2735860943192645,0.6564802645369712,1.0,0.2609268613925864,0.08392551885296122,0.43671119142744147,0.18612206441749343,-0.09686231746133599,0.08879861065824113,0.4446523653736121
Postcentral_L,0.43977194022440463,0.6172908145589204,0.3407603057529894,0.597989344646182,0.24766934028278415,0.4569980101159153,0.39440670238112974,-0.12136108765188171,0.3879723953544893,0.32013846725501577,0.03618362595237951,0.1734941897630013,0.21462958402249604,0.7235981193434178,0.04483229623079812,0.37254281369812287,0.45452173838007076,0.3418567990790173,0.6145025536819538,0.792707600148042,0.29379287187764247,0.1310004059625335,0.2609268613925864,1.0,-0.002165640279554097,0.6442052530374134,0.41837212129355467,0.6277761046650994,0.7052468689679734,0.6586468964999693
Vermis_7,0.5029675770229901,-0.08093266357719273,-0.5123415220441466,0.14250776086636383,-0.15279487013302753,0.456658924210971,0.6296836062133527,0.7834057717408898,-0.009359341193510728,0.5554762332371646,0.7963689823173924,0.169529817093716,0.1949285322100337,0.09176664616264925,0.3169018449550462,-0.38414663712492764,0.55606374684851,-0.2209655232629347,0.3563939252519802,0.3555246462839185,0.1640369851602157,0.09166830359356444,0.08392551885296122,-0.002165640279554097,1.0,0.49540010092606873,0.6990360303384066,-0.21613894509888876,0.13367737485341152,0.29941559294013925
Hippocampus_R,0.6899942126302196,0.4604395193265474,0.04646255990487799,0.7316762267190716,0.3011146362816708,0.6196279865059419,0.5653311871140867,0.35312446221382143,0.5103425631320472,0.6488888812312994,0.5345367915619927,0.3040639092795473,0.436714146975543,0.4802231208780237,0.44492692388084926,0.24143386409242992,0.742370987282131,0.22797230300506213,0.6287823528464395,0.75325494371573,0.4323817271532666,0.3372470339555067,0.43671119142744147,0.6442052530374134,0.49540010092606873,1.0,0.6470943218271784,0.19179252061253643,0.5060030022124924,0.6849441852396123
Cerebellum_10_R,0.5641086075334931,0.18308097834598977,-0.22379838761542623,0.3718159267925727,0.0817139492529962,0.6017796239282027,0.5849986692346119,0.47961682361659835,0.13812124196351802,0.5722489708985904,0.5815995364427337,0.1562802771373939,0.21642673395984063,0.272375268005547,0.25195100155223443,-0.10423808668129175,0.7246331470321447,-0.0028924176737015533,0.5127246661496454,0.6834178891908517,0.26843737325475225,0.06824638920347444,0.18612206441749343,0.41837212129355467,0.6990360303384066,0.6470943218271784,1.0,0.005591636580346214,0.3193614709205322,0.43751137278095537
Parietal_Sup_L,-0.0008305941604396942,0.24709204938643548,0.15370087578980512,0.19398084741760555,0.08103811523560767,-0.04361434079050942,0.4896374974591732,-0.08851987561141207,0.135064737727727,0.020696287565603426,-0.23499693433317706,0.07872391215918953,-0.2077834009003288,0.7393246246025459,-0.3737608780420223,0.17048629563457374,-0.11930794050436978,-0.16764918103006007,0.15801332070252025,0.5102792595816397,-0.19540814171359883,-0.1102558357855302,-0.09686231746133599,0.6277761046650994,-0.21613894509888876,0.19179252061253643,0.005591636580346214,1.0,0.8336153859781467,0.4497922396436923
Precuneus_L,0.21900519541932556,0.35907395876011255,0.034582994599631184,0.4366590629761756,0.1916210655318884,0.3455507415984094,0.7064204576169342,0.11389419609435844,0.1806689269495091,0.22456541301672225,0.06410629951808293,0.1720414071075198,0.10709948227694088,0.8738857348803306,-0.17261346161897595,0.03126692477358768,0.2834673429253031,-0.0685611182880152,0.4855373284558346,0.7157542277166217,-0.0371348747807738,0.05216869051934882,0.08879861065824113,0.7052468689679734,0.13367737485341152,0.5060030022124924,0.3193614709205322,0.8336153859781467,1.0,0.6739910591163101
SupraMarginal_R,0.4373267668397182,0.30428946516170197,0.07842327392879726,0.6742939664603097,0.28645382982884227,0.5482034898098029,0.4830987710247229,0.2287629720375588,0.298794347968306,0.39890644415508664,0.212351193991014,0.3511715677157348,0.3008644321293386,0.5784498429621951,0.1024637800226251,0.01912040416458724,0.5671244890333508,0.256435530780532,0.6054820215289343,0.7195493046487887,0.20348872088542838,0.29699946425034424,0.4446523653736121,0.6586468964999693,0.29941559294013925,0.6849441852396123,0.43751137278095537,0.4497922396436923,0.6739910591163101,1.0
