,Frontal_Sup_Medial_R,Paracentral_Lobule_R,Thal_VA_R,Cerebellum_9_R,Frontal_Mid_2_L,Thal_MDl_L,Angular_L,Rolandic_Oper_R,Thal_LGN_L,Heschl_R,SN_pr_L,Frontal_Sup_Medial_L,Raphe_D,Precentral_L,Hippocampus_R,Rectus_L,Temporal_Sup_L,Putamen_R,Cingulate_Mid_L,OFCant_L,Cuneus_L,Vermis_7,Temporal_Pole_Mid_L,Lingual_R,Red_N_L,Thal_VA_L,Occipital_Sup_L,ParaHippocampal_L,Thal_LP_L,Insula_R,Paracentral_Lobule_L,Angular_R,Temporal_Mid_R,Red_N_R,Thal_IL_L,Thal_PuL_L,Vermis_1_2,ACC_sub_L,Thal_LP_R,Supp_Motor_Area_L,Occipital_Mid_R,Thal_PuI_R,Thal_PuA_R,Cerebellum_10_L,Parietal_Inf_R,Cerebellum_8_R,ACC_pre_R,Pallidum_L,Thal_AV_L,Olfactory_L,Cerebellum_Crus1_R,Calcarine_R,Cuneus_R,Rectus_R,Thal_VL_L,Thal_MGN_L,ACC_sup_R,Amygdala_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,LC_R,VTA_R,LC_L,Frontal_Inf_Orb_2_L,Hippocampus_L,ParaHippocampal_R,Thal_IL_R,Cerebellum_8_L,Postcentral_L,Occipital_Mid_L,Thal_VPL_R,Cerebellum_3_L,Frontal_Inf_Tri_R,Thal_LGN_R,Thal_AV_R,OFCant_R,Cerebellum_7b_L,Rolandic_Oper_L,Frontal_Inf_Oper_R,Cerebellum_7b_R,Vermis_9,Thal_MDm_R,Vermis_3,Supp_Motor_Area_R,Occipital_Inf_R,ACC_pre_L,Lingual_L,Insula_L,Frontal_Sup_2_R,ACC_sub_R,Thal_VL_R,SupraMarginal_R,Putamen_L,Cerebellum_6_R,Thal_PuM_R
SN_pr_L,0.2466797142247352,0.04780889390461745,0.4366441340787234,0.282494583854868,0.34485240436774345,-0.006179805215737162,-0.047929159008777346,0.1123207447751412,0.263525908663399,0.0018223485262918488,1.0,0.3483602194104008,-0.3171058239997047,0.30801673717982103,0.5939634422392638,0.5241913276566147,0.26785872841131714,0.3083432190595183,0.3575046015817292,0.1355295941228982,0.20564248580628552,-0.03023387400146811,-0.20589376827374584,0.3761709454100729,0.31581808347458207,0.4190895254844831,0.031167567646454966,0.6164085965383447,0.23605362852415798,0.3982448390030553,0.23592353879410355,0.09352310993612038,0.3702083843853114,0.3343217861850945,0.31604692106686144,0.23104513339552685,0.5222314633033375,0.4747525064427853,0.44852886377183465,0.42208941831043245,0.07759532734167017,0.13736677802021427,0.11072514915537308,0.43457828507928803,-0.009263497070076373,0.23173694328013744,0.38065120770334154,0.17640513008987263,0.18528535008261474,0.538667305959584,0.2076976307539961,0.28262068181137545,0.2865757747810969,0.39482507580889264,0.2819106621398148,0.42861785600134894,0.1569965755383026,0.6352359349146901,0.27158178837005587,0.35189755474811507,-0.13232895613855625,0.5685651951907765,0.06986006158030367,0.41938229091129575,0.5170592210811265,0.5329790671842515,0.24990358145730934,0.15107832318659672,0.224656499814302,-0.021864666027587243,0.24792809530593418,0.4122159150560391,0.295477113190531,0.041466436008321166,0.3388220096751168,0.5418893581675873,0.18741658242292944,0.19285508453752312,0.2197726227616348,0.10957538166328576,0.03149752856898995,0.015727037359443627,0.5240388462158059,0.42667465274782346,0.06672911167832873,0.19751615996097252,0.3564728607822478,0.2555493762382514,0.3311681190885119,0.6076397653228598,0.3730605229471413,0.14437344505466707,0.41900009893824236,0.32589192155444774,0.382577831092952
Frontal_Sup_Medial_L,0.8697531512590362,0.36393998314822085,0.39193285841109904,0.250395402333478,0.7208117158379863,0.24375508876855356,0.022217216147184003,0.7577508535719131,0.6795872776138829,0.5719517581591549,0.3483602194104008,1.0,0.1835636679602813,0.8112068802897427,0.7464118619959551,0.29768813719545956,0.6714591424687995,0.7144465135377096,0.8369910824310731,0.10498581376358031,0.22716565846320136,-0.21533902133362218,0.10637491580194605,0.6181436032553727,0.5560946592303597,0.5726717524832031,-0.03912022423531269,0.6477498256603926,0.5690646378685253,0.770490337349595,0.3872687125622476,0.04200018244307591,0.5008900894962564,0.5431649784379453,0.47353183177225905,0.14138587208246456,0.601411951181714,0.21312098849243555,0.4926308647460978,0.8433287987534771,-0.05208398791764695,0.10789534157929916,0.5250151735378566,0.668508666335256,-0.04669520441204287,0.20414462406558143,0.5480768964420729,0.49893955694868136,0.2160083101912979,0.41253051730933643,0.22253335371711355,0.46231371280772526,0.3029260076669605,0.5849270163425159,0.5081659865467457,0.22113367865620204,0.6256201600710405,0.30175112119047465,0.07949999709574151,0.8617046486682172,0.05914352426564502,0.43014636683935653,0.1586937763515869,0.5773913724159819,0.7133622983088647,0.72320861230032,0.5854389234125426,0.18723590662292305,0.7568789340874783,0.07998387706479337,0.5533227529900944,0.5011388804263672,0.8095021437896913,0.3732469107134445,0.45272551481393364,0.3989217126375148,0.13513358819629878,0.7252103185886534,0.782361932688384,0.2651435512696147,0.1398119128878669,0.24549668891787216,0.752553038969591,0.83690315338831,-0.09837207475009774,0.6255078106187052,0.4506874507519234,0.7048640429094654,0.9209337268836302,0.1638009347154307,0.5795015572909966,0.3341250484924547,0.6611039629957477,0.43924786378474945,0.6741524381287336
Raphe_D,0.30900362495243594,0.2994300020353011,0.18591321535569635,0.07589118694235789,0.13557737263456798,0.10231021364005545,0.09414291820362183,0.20159248050757603,0.10592940048428232,0.14379111575613135,-0.3171058239997047,0.1835636679602813,1.0,0.31833118808043276,0.035356336967881256,-0.331285187479668,0.19950272052312312,-0.0402305566904455,0.22795707032212964,-0.37474897330505014,0.313100816571312,-0.06991879750136494,0.0035717737244161194,0.21344176155318054,0.3542514136478474,0.024609457203211994,0.11377806225797964,0.0931511464366746,-0.0006098758463990309,0.08748119230880895,0.2354670913893224,0.32090781648863714,0.23220355298051212,0.14719698131403777,0.21317060894496698,0.0817606395462882,-0.06176792036769262,-0.060741806108363695,-0.04799984660708373,0.17551967731080348,0.3062056045624876,-0.3187195024407268,-0.08393173031144113,0.22734810083070367,0.16992380540994478,0.19750054570239237,-0.27761940739443614,-0.21299876899903628,0.4053076951941965,-0.18911874374651563,0.38181285400793935,0.34500309771416615,0.1865363906841262,0.056407028303143446,0.4367350025743664,-0.37557774983664666,0.15754718346716443,-0.513063637042152,-0.04586633084376074,0.1321180191950555,0.2654053383364974,-0.1211419613304266,0.23076953726243685,-0.05818420963624708,0.07166631934020788,0.11258405866050285,0.22884770369671317,0.23533328615367327,0.35825562432673613,-0.052221377876521834,0.02642337096149669,-0.23975100496185625,0.20803372710534845,0.03358678605358401,0.14226696578355072,-0.50892919438871,0.1898460995574151,0.15002075635810602,0.22728115674399527,0.4752592119394755,0.011559011647248135,0.14381972037972332,-0.054900749957934404,0.2303453919229653,0.23061791619314773,-0.11569855352324633,0.18036360840640006,0.22218101737214588,0.191857377111252,-0.5433346370615167,0.281007333967255,0.38534146207688597,0.024033391753267477,0.3413800192513996,0.01121076374700784
Precentral_L,0.8205953609420202,0.4519918500263353,0.5547467081576588,0.44383278899566037,0.8473273441781418,0.19377674426368827,0.07742236766862734,0.7179753946826215,0.6922338586157348,0.5277719549299402,0.30801673717982103,0.8112068802897427,0.31833118808043276,1.0,0.7374650299025,0.14353565251021067,0.7550842536165657,0.6279316764578422,0.8725648521958049,-0.029053791799776466,0.408274742231327,-0.15393081519256302,0.036503754673507895,0.7413736438103713,0.6825120119002442,0.5511009433198573,0.008499971618550234,0.6764643948761159,0.3911773714527345,0.7450839877045068,0.4830137456363384,0.1962867708015293,0.6859673231172906,0.6846121310778921,0.5613012894321897,0.2610951135860578,0.6319170782453309,0.25908415342970775,0.44310265242725644,0.9239272014428815,0.10555517586966368,0.04914240638431653,0.3333257001987567,0.8328776091677169,-0.035081064661357686,0.45025079706017745,0.38490735136562965,0.3350831223813998,0.45086429116301796,0.5402380253931705,0.5144201461633443,0.6517707068407816,0.4247903347494861,0.4992609981884414,0.670506163030621,0.0641914922186193,0.6723468597234794,0.15691920675452992,0.1529839191362923,0.8466883785870215,0.1115428565845696,0.43215116802578113,0.11670736393362591,0.5590292913598456,0.7554424899127336,0.7315551188708473,0.5701620998590184,0.3709095478909637,0.9356267067796263,-0.04466024448773221,0.4099218588487931,0.4503507698247066,0.826813625546705,0.25422609542127683,0.49470494240533164,0.16722596713135449,0.22479804522839758,0.7217809335973993,0.7606237769727986,0.5110368498643686,0.2222714768727574,0.2717809831152221,0.6723058953735521,0.9247011212868147,0.17086895185962644,0.46267236267539186,0.5599841272970273,0.7468580086111095,0.8517010740911642,-0.02330927543073463,0.6621300446095146,0.44917850411633115,0.6536522460132614,0.6250972580875183,0.6088816365866007
Hippocampus_R,0.8134706163958354,0.08758424615102077,0.5614271847506958,0.5694812878047432,0.8399983777629022,0.2527075329061966,-0.05574650660670064,0.7176921099815123,0.6790126086228607,0.5786339337788129,0.5939634422392638,0.7464118619959551,0.035356336967881256,0.7374650299025,1.0,0.35398217595710907,0.790724060091797,0.7330564831116284,0.744850408450768,0.07887228427077825,0.18617007896991927,-0.034783714564293085,-0.036084978721088075,0.7609507979439966,0.5779196538186675,0.6774306165458327,-0.04294184867885519,0.848961472023775,0.4688063642241496,0.8323104665899318,0.1922020190339224,0.025887027475882625,0.7222980104107958,0.7313514890110461,0.5159129458621716,0.34901481252106986,0.7617204255942769,0.42422748284056605,0.6166284472973776,0.8177991906181019,-0.028539435742274043,0.1460519475243133,0.32468473190354497,0.660113556477041,-0.25625446551529213,0.5204358016336476,0.6631911060822381,0.4514316854903552,0.36159031522614155,0.6089887126868831,0.4829493239522834,0.5468094344017472,0.19459847206156522,0.625246610784399,0.6704130558202368,0.3097589024422221,0.7096988207839676,0.49857855931704964,0.35115473550687043,0.8310513622652886,0.06550449663349085,0.6634723693844278,0.06824725618332564,0.7177085704430671,0.8976428378339896,0.8977998580552501,0.5894493261456903,0.3882352777061563,0.6421381913916928,-0.08282079482106115,0.5543578376311559,0.7396684289474279,0.8391561130411777,0.212386847288278,0.6408208500398569,0.36739439343573516,0.23420834702066587,0.7612013662429651,0.7628633291707196,0.3643859207721715,0.37121700255076295,0.14886840719552383,0.8686233884807525,0.7957184061549686,0.1865331965648255,0.5301634567514543,0.7038523896866938,0.8124976327069722,0.7332726255164576,0.3307158448400049,0.7029776097648653,0.22611073662629036,0.7366306347361096,0.6584589577033957,0.6725337324064585
Rectus_L,0.2807376999909429,-0.21913551378890028,0.0005951829600383395,0.051134990962270276,0.25111536982943583,0.21273620288880754,-0.06434883404098776,0.10001683366863555,0.2126946072234746,-0.03478151687676834,0.5241913276566147,0.29768813719545956,-0.331285187479668,0.14353565251021067,0.35398217595710907,1.0,-0.018799527493860813,0.42645957279472463,0.1143995500052966,0.5270477719068267,-0.17950195054123996,-0.44111262614247576,0.13687946120741698,-0.05323748988766534,0.04517030639955977,0.47026851307760426,-0.17486759497231186,0.5170661839277755,0.2660308193766382,0.11788108658353788,-0.025854721407586486,-0.17864676085715547,-0.03337210292806306,0.2604009457360114,0.2236574953127307,-0.008788636726090133,0.27323509503189025,0.5577980933575265,0.3326879003170887,0.19633333155085614,-0.20817069640742547,-0.02667972167703259,0.38561508089067575,-0.014585244382981505,-0.17429572804289936,-0.20367788754867863,0.4659880288150076,0.4691228420481152,-0.17206108081332347,0.19569822198007547,-0.17115850456530532,-0.17062995628388214,-0.13759539388559364,0.7135204187627184,0.057369401602099745,0.29857641196944223,-0.012479082053869422,0.4529990640827831,0.00011030289631232888,0.3230938718928821,-0.19399653264218164,0.4749524870609458,0.10537452210068816,0.21173025943724258,0.3048176503103134,0.4770173485164249,0.06382483641171559,-0.2453625257983462,0.018757431380040924,0.08458161992046755,0.2595447538827145,0.357973890066062,0.095797900164632,0.07249101204899763,0.28999346059135067,0.7584656490079236,-0.1069418580250081,0.05135771009670597,0.031414586387793535,-0.082886758509048,-0.30099978375011116,0.2963583513613562,0.3161684523362925,0.16288584960883967,-0.24405152014091094,0.5251384306578116,-0.08667201609645381,0.021818985390052118,0.3013237066918778,0.692454407143726,0.10684748388981807,-0.12984011710200172,0.4200084354612994,-0.09877794566617712,0.16902049868336638
Temporal_Sup_L,0.7321909111405286,0.27021845541467554,0.5656596516931378,0.5703837387348065,0.8559083968880182,0.20687304263389014,-0.05203255447537745,0.7953785853227371,0.5910462883656904,0.7079794298955976,0.26785872841131714,0.6714591424687995,0.19950272052312312,0.7550842536165657,0.790724060091797,-0.018799527493860813,1.0,0.6217382401777197,0.7610372293309287,-0.0013658668050428669,0.26831319109575996,0.2317370231437398,0.13888309152757747,0.861113934534756,0.5658024559050145,0.4167148208124265,0.04071355712717829,0.6082665806463524,0.39129154513144815,0.8539342210542531,0.22723805202508024,0.12376589138429718,0.7952628284428377,0.673284199151404,0.463696250182129,0.39522543960768425,0.5795266829981127,0.15007909141928075,0.4410532744992091,0.8215990415874759,0.010994118967974741,0.24894642401367106,0.22409206444754154,0.6993751150518336,-0.19991034583448458,0.6285772630659664,0.5418271458043659,0.34089818397432153,0.3872843109386902,0.5479036478372757,0.6011154815820164,0.6727677631017404,0.23582968505957871,0.36822290762498233,0.666450439703631,0.15827415404660664,0.8016184793358007,0.22857466749641295,0.3365193919666018,0.7801561674029489,0.3357834312511469,0.4670670751598824,0.07902935895789943,0.6906003721252518,0.8070837610490255,0.6800924027470883,0.5337968115533589,0.5945702633971489,0.7397685154513789,-0.17772590304682875,0.5041991754668474,0.6552986028619192,0.8678254892521136,0.298379975012386,0.45578269219573087,0.09467083272472847,0.244536108820836,0.8457765484462668,0.8328941965553648,0.3942947809247576,0.6328720376268588,0.13563912215179094,0.7702589005491738,0.7766386101751376,0.2957667366250933,0.40115952941569655,0.8079163308932681,0.8770753159849521,0.6772882589032476,-0.003235455118018998,0.7070881245900205,0.29805548179642277,0.6196704406180672,0.7527433251577356,0.6013406648921854
Putamen_R,0.731372090847247,-0.062314738094658206,0.12919707321640245,0.40299255491185176,0.8078187737698923,0.45696580904547984,-0.06801347182164566,0.8106195071091987,0.7238990311541375,0.66136261876909,0.3083432190595183,0.7144465135377096,-0.0402305566904455,0.6279316764578422,0.7330564831116284,0.42645957279472463,0.6217382401777197,1.0,0.6383674770693384,0.4699431376592946,-0.16653053454768985,-0.28868439174932065,0.3080203835988495,0.4258730453744756,0.29177030424977723,0.6401167385528918,-0.27182400066069956,0.6264472969357826,0.6374504276247847,0.6846273723577703,0.018874664108666644,-0.3549543546073485,0.3611185357666694,0.6682996650313334,0.4563864167838194,0.26941905015182194,0.6359513235966927,0.21348525139615354,0.478396591684251,0.6940038902112253,-0.4085200119796149,0.1954348145426788,0.6562762065131389,0.42890591432575104,-0.41384591937451837,0.16829210594631977,0.7449523955337799,0.8015995072877431,-0.020296383831786485,0.3136370036206096,0.09791512880892447,0.15215747497371945,-0.07568788398833931,0.5579589554128522,0.35771292928495696,0.2565134413307773,0.6569203614092752,0.23850031019686813,0.15724148320544795,0.8539125840522832,-0.058042012109201215,0.4455667453783056,-0.039425246925250144,0.49702052547294195,0.7400399262646691,0.7560483009894546,0.6030128563982448,0.08330071916229449,0.4490899548402948,-0.08307227822168332,0.6511756599977979,0.7360959729056629,0.6822400338960058,0.4667728392788926,0.5701657596205914,0.5110297728553316,-0.15411813730396978,0.7869903978391347,0.6887353082196866,0.12565938741121502,0.22611807732224587,0.4831084172815956,0.7834589916201675,0.6138054850857079,-0.1232649814921884,0.8620909906062731,0.29965099100300496,0.6799148338388971,0.7198803525419507,0.29809946299036366,0.4542126497008046,-0.06773989209535417,0.8615501990966677,0.24306484445028234,0.6517726976505415
Cingulate_Mid_L,0.7776938441358345,0.5071698909173841,0.5322726973481852,0.45127733044990875,0.7727977777900853,0.13581582006065646,-0.023890558205154698,0.7566237161517464,0.648564647821965,0.6096902674416539,0.3575046015817292,0.8369910824310731,0.22795707032212964,0.8725648521958049,0.744850408450768,0.1143995500052966,0.7610372293309287,0.6383674770693384,1.0,0.06129125777483324,0.43769682151234135,-0.06629407221543326,0.09700440778291186,0.8042489538410353,0.5252456211472546,0.45284030559137434,0.13353884118304574,0.6450238822910147,0.39456416336083283,0.8025255790206842,0.5819430552385015,0.2277345920914218,0.708862823757841,0.6330573158636169,0.542402522813926,0.27378149435069427,0.5667908300243352,0.1845043346408087,0.48447599981801276,0.9429577839221706,0.11195110482905903,0.1732856972420287,0.3809355681341529,0.7815268921876753,0.06034265172253182,0.42283206738757545,0.4324750806044328,0.29256768264335903,0.40820925953865544,0.5158204237117131,0.4419721600125746,0.7412907718297876,0.48487195895151647,0.42696128740070666,0.5960813160229022,0.12112937423095005,0.637101694847989,0.21802645816191846,0.13641258949152824,0.8378039460301411,0.11407808822942134,0.41656546389278204,0.1326303715878075,0.6149291432353641,0.7679721316152255,0.7321428468337898,0.590142387227445,0.45208645645079387,0.8359967108323706,-0.013139507441463645,0.47050666015619547,0.5236264402094725,0.849494974920961,0.34809135508342387,0.4792471842439915,0.2618434065667723,0.3001115390618689,0.7841093548032884,0.8065868615655444,0.4390498763574096,0.31150466666542953,0.17940330221440973,0.731978789886273,0.9577116296697329,0.06744142776269514,0.47252154481622344,0.6491192038333709,0.7694968403695148,0.8672690499861798,0.03239908558290779,0.6327257341641136,0.5293714091912533,0.6447857482435599,0.6059580290056779,0.6671236225131579
OFCant_L,0.06248613758798353,-0.27760458155193335,-0.37045838045457424,0.04893788045560774,0.24838720962386357,0.3154139774416246,-0.13585947748822869,0.17900105760282345,0.14104053138288064,0.17423600172829365,0.1355295941228982,0.10498581376358031,-0.37474897330505014,-0.029053791799776466,0.07887228427077825,0.5270477719068267,-0.0013658668050428669,0.4699431376592946,0.06129125777483324,1.0,-0.3881037884470003,-0.23118105424130816,0.543446893620428,-0.15522937611329932,-0.27171195683158816,0.1680041401018108,-0.3008922343917368,0.11028470166528549,0.3236033117229907,0.03851810736596696,-0.17617791404964148,-0.4604365464528077,-0.17422523167365755,0.18123406035217834,-0.01878103863399038,0.005923430662965057,0.05781426420560415,0.06724849998829444,0.12219225066264967,0.0795023423980256,-0.4625713521256998,0.21126294267324025,0.457796830764302,-0.17514948678587508,-0.31618704773502126,-0.2502825174204534,0.44947431142127126,0.6418366114334101,-0.5223867913434003,-0.09624652047129093,-0.265055403038031,-0.3434086253860915,-0.30026460687850026,0.3311417412147165,-0.29389809252919247,0.1384936223465438,-0.021007789882256777,0.1007988871955229,-0.1260062298627717,0.31269683684027055,-0.13002468652911517,0.19009593603351402,-0.06293550451235647,0.06597179324015486,0.1940082183224216,0.19474286692752976,0.06954708747138987,-0.22057146895032256,-0.1865687190866043,-0.10918048392454846,0.27808646586317365,0.3819826844903947,-0.028242141285303383,0.32297094042818475,0.06496847801959861,0.7146330933546462,-0.4051663719599168,0.18669536688404906,0.0019844433154412944,-0.2377459806748893,0.010041058467785963,0.5014173183436276,0.21769242293315458,-0.023827879731089192,-0.3656794651582498,0.682848643386823,-0.22631810150914092,0.02992678041739413,0.1662427811391107,0.4613583385709501,-0.21202808444737756,-0.3956582802471479,0.38446272533655484,-0.2637494820349779,0.2046666413817834
Cuneus_L,0.14795057080210988,0.7847881871172007,0.581033558377434,0.1323749221889271,0.08802510286552728,-0.18683252468230713,-0.03868294460278692,0.042067411676785973,0.06119169144912643,-0.1451260608781145,0.20564248580628552,0.22716565846320136,0.313100816571312,0.408274742231327,0.18617007896991927,-0.17950195054123996,0.26831319109575996,-0.16653053454768985,0.43769682151234135,-0.3881037884470003,1.0,0.1908990936118017,-0.11697251314513506,0.5620021719802203,0.39580607840389626,0.04745378505313861,0.4000338957314788,0.14697917190528262,-0.288804616740843,0.30383212064092774,0.8310690005610533,0.7972591529626901,0.4815950043517616,0.3129157301468153,0.38556791614472014,0.08732193149451212,0.1735257475642208,-0.012167163551063861,0.24443361102590455,0.4165821568073531,0.7615298806824043,-0.0063554476688083795,-0.2782162177548098,0.5860865754374364,0.6934115212217002,0.2986576993077476,-0.3294509764985012,-0.35798066669669654,0.5672853400512825,0.37471997972477655,0.370666918842453,0.7487321827751038,0.8731475635564346,0.019169056662251407,0.5352039210800533,0.0072954976390625795,-0.0745674594986081,-0.0071937075118045524,-0.08915958426152208,0.12256256700477824,-0.05786700771411578,0.023597905320994764,0.015387800758216594,0.11160860358361183,0.2666291220949366,0.15185075681803067,0.25496426054775145,0.37735913250534575,0.5253503014556263,0.17666362802744698,-0.07127124131999478,-0.10581966481908346,0.2403587962652127,-0.13862210292555388,0.06568097410051141,-0.197854220561885,0.3995209989272536,0.12943684150581106,0.2510468959384293,0.38854856628598067,0.03521367543640844,0.06263198722360264,0.09682885098362812,0.498792488149215,0.17190135072433635,-0.3054686111326509,0.36909808935336663,0.21007172204941674,0.35907418548271686,-0.31769672572737234,0.3582461449559563,0.8372670884865747,0.012029506537020795,0.40495142894284397,0.26050220344370467
Vermis_7,-0.1926754513460098,0.15903643270605755,0.10467232958028556,-0.03822667299716568,-0.07592953483150139,-0.22610100498899918,-0.012992389233772382,-0.03213623300276223,-0.2754298018435343,0.05331383398885573,-0.03023387400146811,-0.21533902133362218,-0.06991879750136494,-0.15393081519256302,-0.034783714564293085,-0.44111262614247576,0.2317370231437398,-0.28868439174932065,-0.06629407221543326,-0.23118105424130816,0.1908990936118017,1.0,-0.13068020221013615,0.282238723202659,0.05567800512585469,-0.3882197658972009,0.062453339531280835,-0.20685021920997335,-0.16887596783448533,0.1812263660904325,0.0016002310861059385,0.2612509060571775,0.2765773944731257,-0.09004333164014518,-0.08368957873243095,0.12326519163221507,-0.16870443018614842,-0.2203331851240824,-0.09538534895406175,-0.07603196561213796,0.22378207560366262,0.321393753593989,-0.36850523907371546,0.04648896111607481,0.17133366138212036,0.2876770165599408,0.008193918469214809,-0.33039449834852475,0.08742210169189733,0.23603110443863684,0.31467042319262856,0.2539859509491374,0.0938160029254337,-0.3892100320455035,0.016826545505622202,0.15993241314583576,0.09230212451225658,0.18173176210318195,0.15309800551468852,-0.1794429964976938,0.38182236780741025,0.01303450929469129,-0.06722906629745522,0.18357279968698004,0.0006558642915744576,-0.23816195376135932,-0.20895614808901933,0.38221640575236016,-0.016796171863008323,-0.1639760877202383,-0.0495302720188877,-0.0007620226482430945,0.06269357472477308,-0.01941368370961252,-0.3287474246063935,-0.24153150454429254,0.1624630875004679,0.02301857784369869,0.10419009984700046,-0.04826438989767309,0.6813034416147207,-0.3941984800438141,-0.008799924393607802,-0.09267399020650784,0.29176959970639904,-0.3891572596615665,0.4105232692898244,0.14442895153153065,-0.19739132718065278,-0.032421747957967456,-0.023651196795774005,0.17268981328337105,-0.2617621656281133,0.3340098090165178,-0.03893385824527962
Temporal_Pole_Mid_L,0.06717991802391707,0.0951408925074712,-0.277360289944644,-0.007115230692311416,0.18895513353746396,0.23576793429636844,-0.1609463955704807,0.3280078832898593,0.1198436550282614,0.18905756149978445,-0.20589376827374584,0.10637491580194605,0.0035717737244161194,0.036503754673507895,-0.036084978721088075,0.13687946120741698,0.13888309152757747,0.3080203835988495,0.09700440778291186,0.543446893620428,-0.11697251314513506,-0.13068020221013615,1.0,-0.03374214355870632,-0.10817372150473631,0.046803751171689334,-0.1332223080246622,-0.08726864536226987,0.16070706417148456,0.10668584955394272,0.01017816394525442,-0.25522453501394793,-0.21023485887454638,0.17710004668462753,0.0025401921527030526,0.013543794507997975,-0.029923415990752236,-0.18810413569498943,0.00946820951267947,0.12279766509781041,-0.19304770882244,0.18637273853302383,0.3297351246486939,-0.08711439215670813,-0.03222197699272156,-0.21460437485792971,0.2251735210337382,0.49626615775494654,-0.39168280815495093,-0.13795739528435688,-0.2910002765039729,-0.13021742591318572,-0.1373357225568773,0.09875753534831327,-0.06563196565187224,-0.1053217240629354,0.043100641578283035,-0.2977181814108027,-0.101002525951614,0.21428327250460755,0.1077156078287309,-0.10256163469406995,-0.044838478757927604,-0.0421193766163773,0.16451254624704628,0.09068293019422571,0.13870906972298433,-0.09511619577926063,-0.004799381639649627,0.023717034601882077,0.15338023521593042,0.189095443259164,0.06607598880050206,0.33394106321798706,-0.04061949975127686,0.22831515061014018,-0.3228724154377628,0.29500191379683355,0.1805742547701881,-0.14335941048353643,0.06010825505255656,0.5760367228132763,0.174542178312211,0.025750275719760574,-0.2982890980239819,0.4281946748142459,-0.17928244475156227,0.16947318720542015,0.1741887341032277,-0.09299149163091217,-0.0899586914899555,-0.09876869953873442,0.2457742469432362,-0.21548045799636872,0.14163677676727915
Lingual_R,0.6300049921003964,0.46595862925660775,0.711535844840191,0.5429286434775181,0.7161406817772076,0.06966224334503064,-0.023245169900767887,0.625596430072699,0.4976629079066634,0.4993059683205736,0.3761709454100729,0.6181436032553727,0.21344176155318054,0.7413736438103713,0.7609507979439966,-0.05323748988766534,0.861113934534756,0.4258730453744756,0.8042489538410353,-0.15522937611329932,0.5620021719802203,0.282238723202659,-0.03374214355870632,1.0,0.6369557726233894,0.36357235670101007,0.18455274016835882,0.6039428361057124,0.25161843232699227,0.8033623781300979,0.46320134176622696,0.3799589451944912,0.8482872919248212,0.6429756428164384,0.5241691434840184,0.4075470891678036,0.5511140925090594,0.17625191026684156,0.5328447049880768,0.8209795702422075,0.28756491209263657,0.22594720384033473,0.07931991252800909,0.7732156348852057,0.07058815024933135,0.6472974598747072,0.3333732100601493,0.11559562812742472,0.5507347238611103,0.6538819293263896,0.6793324550540473,0.8652033165381875,0.5194392153931333,0.302107073978786,0.6979135384422831,0.15792412523181665,0.6211592055888393,0.30792624085312253,0.31708158670804093,0.6800057345116706,0.2739698599101959,0.4489533093440037,0.08212334756977238,0.6553848661228412,0.7959332032221663,0.6464621091260387,0.5419175417336315,0.6536697170055982,0.7401805643476783,-0.12617320707637095,0.4182389959472089,0.5529042499670309,0.775908746445647,0.20986295556069262,0.42551372397259185,0.026435238400396847,0.39298010819763,0.713762098474782,0.7610520446765312,0.4828007604004651,0.5506521202740804,0.04218066644085631,0.7151411728500049,0.830737363844792,0.3377910761551579,0.19556258826025108,0.8810254653996158,0.787167875137729,0.6582725802777397,-0.0464064756862691,0.7235506976360557,0.5603630948180538,0.5130291826354303,0.8343982072383613,0.6123911964222911
