,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,-0.025705136462294415,0.24040116483127513,0.1777222672303045,-0.06374909082841208,-0.07092131453963936,0.1572482935810149,0.6170651446539088,0.2471246669233177,-0.020608806963395426,0.16377381378846725,1.0,-0.16766616833646641,-0.046923253012047986,0.35090150451139085,-0.5335872688664686,-0.00045912553608575197,-0.003332533857818457,-0.1859440735379769,0.029269211395019326,-0.3081885549746406
Thal_MGN_L,-0.11320013025174312,0.22992030481384615,0.07402992915741542,0.394116147514122,0.17616917700122126,0.3892553439031299,-0.22171062631642066,-0.12462088306748371,-0.028619063847489638,-0.1753693852413725,-0.16766616833646641,1.0,0.42225228996854614,-0.2685871227704564,0.40773915627436214,0.37112794621062706,0.37390864633462223,0.4935273541310706,0.4806793781360376,0.2529668313054047
Paracentral_Lobule_R,-0.06340469589290665,0.5143698382900036,0.2333634032783806,0.43763794282861207,0.34676814650898646,0.5725281929684384,0.10341443527471787,-0.12235350758383713,0.06111208193127267,-0.1029191039976735,-0.046923253012047986,0.42225228996854614,1.0,-0.015502696336640247,0.2648103348100105,0.5762764243094367,0.49073509948446903,0.6649666939406997,0.8385688447899756,0.26747890539207414
Vermis_9,0.11783511989745431,0.15800263839620382,0.29548275819966474,-0.22774059626203194,0.010490831804811546,-0.07611763933367856,0.597542014615318,0.2931509320748132,0.2132926174446881,0.4921422709642028,0.35090150451139085,-0.2685871227704564,-0.015502696336640247,1.0,-0.6652675032590022,0.060747571685218854,-0.18769473147234628,-0.06240920183813643,-0.14947689667341252,-0.2743039600257319
Amygdala_R,-0.10090253439679636,0.10528690089156661,-0.2931414531255926,0.4783513309258612,0.23367593980370413,0.24433493022124558,-0.6936135069565326,-0.4864836826979922,-0.05494828630002178,-0.2007678681986934,-0.5335872688664686,0.40773915627436214,0.2648103348100105,-0.6652675032590022,1.0,0.3083205173498873,0.34806048407258916,0.4065113823091246,0.2412987920955524,0.4435513955618452
Temporal_Sup_L,-0.2785473721684091,0.5746088814052471,0.05616919923101954,0.49938875515320447,0.35614760024764447,0.7512414657333402,0.029489111486750267,-0.22943383041824228,-0.25041890406681855,0.11376915399262093,-0.00045912553608575197,0.37112794621062706,0.5762764243094367,0.060747571685218854,0.3083205173498873,1.0,0.5358630975418603,0.5059504511284856,0.4909812641556301,0.11271875440810232
Thal_MDm_L,-0.09506352628555495,0.5583033964531823,-0.033165574362533784,0.33438580332693263,0.29925474855077383,0.48428369609128347,0.04671373087106338,-0.3154330749693325,-0.32316792684377277,0.14210583906884103,-0.003332533857818457,0.37390864633462223,0.49073509948446903,-0.18769473147234628,0.34806048407258916,0.5358630975418603,1.0,0.41126308667124334,0.47157153484792075,0.07357503017427681
Red_N_R,0.052521209200703016,0.34297138835266466,0.16974615060883436,0.39957916313473013,0.25118795034282443,0.38939039485081367,-0.14077069304670364,-0.2633982063844373,0.049909600995122524,-0.08154648377908502,-0.1859440735379769,0.4935273541310706,0.6649666939406997,-0.06240920183813643,0.4065113823091246,0.5059504511284856,0.41126308667124334,1.0,0.6459582074385404,0.2927255159293772
Precentral_L,-0.07158722583485512,0.4336652816527367,0.17165722616920712,0.42064202180378524,0.2754621276110937,0.5983630678223795,0.13083029126362322,-0.077776363324519,-0.04211714403840565,-0.23740161001446966,0.029269211395019326,0.4806793781360376,0.8385688447899756,-0.14947689667341252,0.2412987920955524,0.4909812641556301,0.47157153484792075,0.6459582074385404,1.0,0.27810782819534013
Frontal_Inf_Orb_2_R,-0.11397098663177524,0.21107771393389202,0.4865994021251534,0.7133392440143388,0.08332389823982425,0.16998616411714537,-0.025623743348678164,0.18174211332758847,0.5858037439474022,-0.23283842701931476,-0.3081885549746406,0.2529668313054047,0.26747890539207414,-0.2743039600257319,0.4435513955618452,0.11271875440810232,0.07357503017427681,0.2927255159293772,0.27810782819534013,1.0
