,Frontal_Inf_Tri_L,Fusiform_R,ACC_sup_L,Occipital_Inf_L,Rectus_R,Thal_LGN_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Occipital_Mid_R,Thal_MGN_R,Frontal_Sup_2_R,Vermis_9,OFCant_L,OFClat_L,Cuneus_L,Vermis_7,ACC_sup_R,SN_pr_R,Hippocampus_L,Temporal_Mid_R,Vermis_4_5,Putamen_L,Frontal_Inf_Orb_2_L,Raphe_D,SupraMarginal_R,Olfactory_L,Cerebellum_Crus2_R,Thal_PuA_L,Cerebellum_6_R,Vermis_6,Thal_VPL_R,Angular_L,Cerebellum_10_R,OFCpost_L,Postcentral_R,Red_N_R,Paracentral_Lobule_R,Cerebellum_3_L,Thal_IL_R,Amygdala_R,Lingual_R,Thal_MDm_R,Caudate_R,Pallidum_R,LC_L,Cerebellum_Crus1_R,Cerebellum_9_L,Thal_MDm_L,Lingual_L,Heschl_L,Temporal_Sup_R,Parietal_Inf_R,Vermis_1_2,Temporal_Inf_R,Heschl_R,Thal_VL_L,OFCpost_R,Parietal_Sup_L,Cingulate_Post_L,Cerebellum_8_R,Rectus_L,Cingulate_Mid_R,ACC_sub_L,VTA_R,Rolandic_Oper_R,Thal_PuM_L,Parietal_Inf_L,Occipital_Mid_L,OFCant_R,N_Acc_R,Cerebellum_Crus1_L,Thal_AV_L,Thal_IL_L,Red_N_L,Cerebellum_10_L,Raphe_M,Putamen_R,Occipital_Sup_L,Cerebellum_7b_R,ACC_sub_R,Parietal_Sup_R,OFClat_R,Occipital_Sup_R,Cerebellum_8_L,Cerebellum_9_R
Frontal_Inf_Tri_L,1.0,0.21879550868759176,0.402305059967222,-0.621980736433307,0.22978840080278573,0.7081381857951587,-0.3250379730591614,0.007402906462147334,-0.5998485651233165,-0.6058918073391054,0.595756957745727,0.14614748352274526,0.5405430722568781,0.6584447301850809,-0.6375162073305979,-0.466643318675275,0.45383519169913317,-0.007368604835890757,0.6260843339506313,-0.6157878921326225,0.494853922467274,0.5370366346496953,0.5478126372295491,0.6483880129838845,-0.5006665190935677,0.1418390484149702,-0.32386034388896756,0.30042789558937744,-0.5047637289185145,-0.5217570582817654,-0.5472410935087011,-0.6074449615818589,-0.4213060342177778,0.22834169696464557,-0.36720972222461495,-0.07783719761977942,-0.3278042746194048,0.2360005957324097,-0.2851815993277507,0.43898173349954495,-0.5518596100572142,-0.5170689719277044,0.19614311394347533,0.6817165761331826,0.6349748305591252,-0.44716198379524097,-0.327638248434214,0.6167061884169265,-0.49032612849579593,0.5445104791529828,-0.5522921535700618,-0.5250441326353593,-0.5151606034978431,-0.4328347680903976,0.6151454650524887,0.7884450839756441,0.25890296798860896,-0.4635432251928202,0.42054344554970713,-0.42497506195107376,0.31843073094385765,0.28999237910732517,0.5137349839565012,0.0573937142701316,0.24593339492990285,-0.6694951708328474,-0.28855258962369695,-0.6655349968891532,0.6833314995678469,0.3366698430002783,-0.5426405982484012,0.32629401431737337,0.40494372744883517,-0.5886346600540506,-0.14419969239840436,-0.12766789267469072,0.6741981962401755,-0.6682947466669925,-0.42371456172410155,0.5872960885047652,-0.3421580807915133,0.2880710942744416,-0.7108198091457556,-0.2898180977095053,-0.3796751921161719
Fusiform_R,0.21879550868759176,1.0,0.2118991616936917,-0.1945853257006279,0.0671608841942494,0.32435915445799973,-0.03408361715041737,0.06949031950534659,-0.1329014982218391,-0.031087508645141582,0.11321318723568884,0.3986248357415411,0.30969294924749363,0.34332906149045445,-0.2663296741450973,-0.0738717516326006,0.16904313733186838,-0.06243586123877727,0.3647728513718632,0.03591838090193891,0.22002022924656447,0.3922383183137494,0.30161160285675104,0.32213983334030033,-0.2622113220211612,-0.006657051136117358,0.025485783091361326,0.18096360986294355,0.0993696158377934,-0.10768697751577577,-0.3332181616984229,-0.3158645899697131,-0.089445069504142,0.2758849055523016,-0.3515226575805949,-0.018313543230965016,-0.21068705296796245,0.1431568896582752,0.018939472042457505,0.3409691369378877,-0.07671406252086115,-0.17961082354205335,0.19760280104088396,0.3471808776870126,0.33889317858858853,0.05752836880886811,-0.02817819081948404,0.22356912307687646,-0.09838691638603585,0.02428398746530602,0.15650447461518308,-0.3309439019986741,-0.1950192031818017,0.18970436647552485,0.35382546862463804,0.3338992736719694,0.29665658245553433,-0.30293243786425306,0.3447891009999149,-0.04376469025954198,0.24816710603267553,0.19262982411338178,0.01796271530285985,-0.16020627866848952,0.43273478709781305,-0.28734957068083855,-0.34008630721227406,-0.31680406585476456,0.22263762707137502,0.2648985941979925,-0.0899675204363719,0.014030521577614958,0.14155892239133924,-0.24521792070092627,-0.06766287584221353,-0.048626989661885105,0.4105637874591807,-0.3080274605207947,-0.0009029851788862797,0.2312084982164695,-0.24560167911160902,0.16881914430077138,-0.3472612394246442,0.07028541082787707,-0.010316613674860626
ACC_sup_L,0.402305059967222,0.2118991616936917,1.0,-0.3299400417061463,-0.0590108792810355,0.37640364351878647,-0.09864353539371368,-0.3945796281271546,-0.3468416089976991,-0.3474594089660094,0.44390575543476446,0.2716708598742636,0.2685859234385644,0.3333336321135027,-0.43279612852219024,-0.1266859189260897,0.9027086725482557,-0.09308173433567048,0.239611009583039,-0.08212736201746496,0.30904558665742016,0.17035694513885954,0.2859014159833666,0.40638875097077326,-0.1793301695631711,-0.08515647911686343,0.027088268903723046,0.24825899342552038,-0.10796661304900716,-0.20231688766093273,-0.2640187225711818,-0.5280445098839327,-0.22556491036586296,-0.05236967670288693,-0.08883908058885184,-0.20447951080309978,-0.2325956399017091,0.08093290096719087,-0.22260696472983382,0.23871704154944925,-0.1820260616653217,-0.4535289664198993,-0.21319973301326703,0.39016888783455916,0.25761243374484494,0.000966628961153722,0.04215787451809693,0.19038346663798383,-0.19991134034491273,0.2797950911234487,-0.05408342864459433,-0.4329562601017651,-0.1394109332672285,-0.002986875960347021,0.219088770281189,0.22753263848011482,-0.09391847829372083,-0.5302938633440992,0.019626892458092383,0.006153294339995221,0.024066659696526414,-0.2450829375367615,-0.1940230834523442,-0.013560383779603141,0.15139630492415174,-0.35669414840228436,-0.3749619875898116,-0.5246432436486378,0.2444807241873301,0.08250769876810546,-0.22581888550554335,0.01743051327653662,0.12397967457324688,-0.16910669908172885,0.005009429856782175,-0.08026392146554177,-0.02571670718111064,-0.5384069678490068,-0.22196833296145055,-0.01838881139260544,-0.43747480047749904,0.21610897067121057,-0.4785121399175492,0.045483792153842066,0.013589800207759057
Occipital_Inf_L,-0.621980736433307,-0.1945853257006279,-0.3299400417061463,1.0,-0.5114339336467462,-0.732146581703498,0.6575465531520219,0.25103740120063534,0.7422108998450481,0.8573498532572074,-0.5842289399923618,0.15518825937899958,-0.7431220400464371,-0.8037140744366739,0.7707436468881674,0.8556100837166726,-0.3258326790958104,0.3201213122720028,-0.45338194170890156,0.8176913339148371,-0.3444646822341344,-0.5121548533918391,-0.4196727246490104,-0.8430665696414131,0.3491201627609667,0.051780783016799004,0.7517639905107908,-0.07114274625684017,0.8386584343805739,0.9254212695999682,0.7337025152837904,0.7035258222669487,0.5559645144653316,-0.4953371234586189,0.11476387397154886,0.36022177808272965,0.3731728347654978,-0.02355910615297355,0.6623920893831182,-0.3917929433899223,0.9168920212129591,0.7877233305709499,-0.31334919641214076,-0.6482607842908807,-0.7229819045481648,0.7874699368564168,0.7665657629231651,-0.5063123714051185,0.9262074936803025,-0.41006622764665646,0.6670587970815,0.2956938434586662,0.8673593049884338,0.7323884353288932,-0.633521033487436,-0.7827479511841279,-0.37331167364715806,0.31494748025771374,-0.1563365119714517,0.7936933208523175,-0.6273678243641945,-0.22162582364247962,-0.3819548969100183,0.20857021449558036,-0.1483892052803453,0.7942032708087194,0.2645881915868072,0.7639245864653067,-0.7287110885492761,-0.5038510954863035,0.9167592017935253,-0.12059085014837986,-0.3530461063706607,0.8340788145661208,0.5209589341802434,0.5719103487676986,-0.5577757342759142,0.7169910240030214,0.5318936957390901,-0.5655883354643716,0.08940132104245542,-0.4707754684040541,0.7352417717640161,0.7212966986885971,0.7822615968375833
Rectus_R,0.22978840080278573,0.0671608841942494,-0.0590108792810355,-0.5114339336467462,1.0,0.15209714704380664,-0.6490121585667136,0.17108884401246338,-0.3612458807676013,-0.5310943551315487,0.26235745926413123,-0.47179768463726407,0.7221690387219014,0.48941197273360315,-0.3311254162860963,-0.7254157265141161,-0.11484777040181504,-0.16605912786512367,0.3587396946121951,-0.5896207742290343,0.17255115807114058,0.3170324978152284,0.38231117016438426,0.4235631154528697,-0.028783027522076742,0.0493624692770628,-0.7479646005510707,0.1430084488125608,-0.6919967798825533,-0.6317057648885706,-0.18692697986776052,-0.14547588805559883,-0.24217993429454746,0.6235754003221758,0.22730745759871657,-0.1808435036867093,-0.04894985032279226,0.1035935008435308,-0.5581358912931886,0.38278143949940413,-0.614953482997117,-0.3838823550339332,0.35962879185312063,0.3268615379262802,0.5370678710434684,-0.724891199337525,-0.704797208551753,0.38236352098300996,-0.6327197939074759,0.43163453771777105,-0.46014406075167147,0.1997731770313156,-0.7339418253799609,-0.6604998517108843,0.3058000445967598,0.4654028595466692,0.6903397570656122,0.1738337238738942,-0.06738887753900219,-0.686318493036958,0.8418159643791285,0.1396006409195716,0.4921727600172362,-0.33894456195364636,-0.022140469970630523,-0.39125041327665416,0.09822450859237229,-0.21472034959138578,0.6574080488471216,0.5586998738146561,-0.6164279463347656,0.27545795598004663,0.606363504618179,-0.4482324281502117,-0.3993432391486748,-0.37745411019803665,0.41847678116666637,-0.19058886242519896,0.07133254721172795,0.4078180469281947,0.38902148277058046,0.657271699842413,-0.19437754048000047,-0.7249811839949498,-0.7218347581842341
Thal_LGN_L,0.7081381857951587,0.32435915445799973,0.37640364351878647,-0.732146581703498,0.15209714704380664,1.0,-0.3781216575404092,-0.17910963089756693,-0.6738992907081457,-0.6420407859625774,0.5770069000293057,0.14307927674206386,0.4613088263133504,0.7399829132051687,-0.6819951007934892,-0.5385502087473806,0.41478371837075056,-0.13540328151593495,0.5412738042682309,-0.621749816006727,0.4263937789044308,0.5076776334684727,0.4895601816305273,0.6990430698860579,-0.4319326328704209,-0.10053232139165445,-0.37623379091943726,0.20655337865552334,-0.5348235829572857,-0.6422803495927397,-0.6202860182569341,-0.7099216539258935,-0.5376249087092064,0.17717941561203143,-0.33232712909446344,-0.19580959639809095,-0.38710494054570405,0.03729065615506801,-0.17105077699315455,0.20330088194227913,-0.6260105224243894,-0.539827201299761,0.24295368992450558,0.6419577578127518,0.6869198145618851,-0.4874144914988526,-0.440017388950605,0.615700871287381,-0.5914308758828678,0.31629900602588157,-0.46451022107497375,-0.49538402787490265,-0.5617616572472022,-0.4649353162889613,0.6356557903796279,0.769684648396063,0.18033733699758947,-0.4841390445343661,0.37284676335668343,-0.5102971167042518,0.2569487666142358,0.36813759592742923,0.31983374307468393,0.14264556073864135,0.2537241760597355,-0.6485027380178391,-0.3776154257885459,-0.7254198307096112,0.4961655281584234,0.28155614293294173,-0.6370979729896531,0.1715176174218754,0.20735704695654636,-0.7651161817038988,-0.34367989388776976,-0.38477033137160105,0.5899583364672994,-0.6951432471973983,-0.6570981661188571,0.5727909305085681,-0.35853399425704013,0.24881535333646318,-0.7496273919844919,-0.3613418221109552,-0.4560487513879614
Temporal_Pole_Mid_R,-0.3250379730591614,-0.03408361715041737,-0.09864353539371368,0.6575465531520219,-0.6490121585667136,-0.3781216575404092,1.0,0.0719083364474769,0.4441348433696454,0.771919767086611,-0.5089137156455645,0.5012163781340375,-0.5775527467563053,-0.5670724979790873,0.3339426626105795,0.7994464448287391,-0.10911464674636925,0.38210527320446713,-0.2689780637820238,0.7751051460708086,-0.09580378844572783,-0.21939939658296864,-0.33311500315713277,-0.6214305798673965,-0.053560377220400524,0.04679876875306679,0.8033066759244761,0.07161941216373705,0.8334858479658129,0.7476181558335198,0.29233831344140243,0.18392914699172958,0.29660007253557485,-0.46611882496779417,-0.3805503232440979,0.33810588105424444,-0.057959543415051586,0.13950397432312167,0.6583498045067114,-0.2727278214172413,0.7542087835000163,0.5422663107097208,-0.22497372155847098,-0.3559281766194138,-0.42845142521497354,0.8843353540677945,0.8496775188309472,-0.2292810293690085,0.7348688658440918,-0.2965786840737042,0.6031133419462797,-0.2560955045915312,0.7210833375042273,0.8657360470221783,-0.37680943986095955,-0.4573304607274852,-0.4208624559200307,-0.22333816701588727,0.05268808856087511,0.8745655230031174,-0.6334156867611128,-0.11935873798086485,-0.39023683181866053,0.14444637637708163,0.2039208362538475,0.40192575039314404,-0.17213347654391595,0.24012643661932537,-0.631784699203101,-0.35259892198043524,0.7847434346967446,-0.06572292320525648,-0.2980906237856275,0.6540813909158573,0.6523748888986559,0.5667741172841516,-0.2992369781517781,0.19484230364060223,0.3184731461128996,-0.39115316842604314,-0.41689113455360466,-0.3872849030984953,0.2334995405457349,0.8365188581649977,0.8552993402376867
Temporal_Inf_L,0.007402906462147334,0.06949031950534659,-0.3945796281271546,0.25103740120063534,0.17108884401246338,-0.17910963089756693,0.0719083364474769,1.0,0.032123852017583485,0.29654189313290896,-0.08797242072981594,0.22996204843736157,0.0751957060137497,-0.03455097993978978,0.2501402309190651,0.07432253093011702,-0.35315874307925954,0.06955951815407459,0.18007137937231962,-0.022068515124990383,0.23848546742012297,0.060324037722743674,-0.05909375742600011,-0.12404493419916125,-0.07588445119465961,0.10183855004471348,0.046544386016473135,0.1704364870584897,0.043020641308633326,0.18223133640020575,0.2226833669382136,0.2908231123892787,0.14460463050738803,0.1815582059412384,-0.09871711212093347,0.3864252897711454,0.2314006602809677,0.39915274442654664,0.2848142800415429,0.12269327076163469,0.17704718647942116,0.3758224434649787,0.14794559405037916,-0.01592580188802375,0.14655392541802809,-0.018300342146213282,0.10882699093128616,0.2097741703510801,0.24739595286695906,-0.06298370360175358,-0.04416436575910718,0.12598861405102804,0.06151763618593671,-0.048302479963428194,-0.0563561178523942,0.12190169866685853,0.23450244643053555,0.19878672457466268,0.3770476117729571,0.10357656420457888,0.13144684521781178,0.15782047854170636,0.23988525039656963,-0.1526149807372843,0.009837038055465618,0.10478090322196544,0.06368645477380971,0.24892521974120993,0.11462423790705185,0.02833711745541526,0.30870874724992714,0.27044140631790714,0.26661765611838956,0.12521140023329214,0.29500982791041,0.20490062482802643,0.24349038468629175,0.22396231041512235,0.2132059671959846,0.02879186962127708,0.2046873838342891,-0.11090599747268158,0.18767188131368928,0.15303062826534194,0.1316701964943751
Occipital_Mid_R,-0.5998485651233165,-0.1329014982218391,-0.3468416089976991,0.7422108998450481,-0.3612458807676013,-0.6738992907081457,0.4441348433696454,0.032123852017583485,1.0,0.7125411191144302,-0.6123830918199017,-0.04277766684995714,-0.615769041539454,-0.6451833568873306,0.6682993226597836,0.6459440658344656,-0.35782227814464107,0.2813277362299669,-0.40135338510219415,0.6894230981615614,-0.5085444934234934,-0.5153748737291874,-0.39672624288527086,-0.7574964049438616,0.4093622235434763,0.0602966143052818,0.5345503833056157,-0.2628793859425452,0.68032530602018,0.7243093161541471,0.6166766451908785,0.7124442490505896,0.4341240359220626,-0.3706504091123974,0.20664545694489445,0.1899948078904381,0.3721370254469729,-0.19903826167730052,0.4538898282739651,-0.3364815014839777,0.6811312393675943,0.6375170609481677,-0.1627894481895207,-0.6487357245365055,-0.6933165936595598,0.597817881910868,0.4594335243559674,-0.5868292501129644,0.6701102788038346,-0.38999448633880146,0.5642894320775416,0.42245635743742455,0.6102668599323555,0.604603278285712,-0.5798904102734278,-0.7748338549749658,-0.30387154033488334,0.4724482743123646,-0.2785614536284708,0.5672859353619838,-0.47794724284759105,-0.22949788529581341,-0.3565471123277007,0.18744361071238747,-0.21681921972826063,0.7489464195901484,0.40001219241348707,0.7075142558060518,-0.6378650224757816,-0.4050221194444177,0.690448789485707,-0.25558406928365235,-0.4144640753693405,0.6872868553653279,0.2767974236749803,0.3661562505265256,-0.5619549860110519,0.7221358772833403,0.4634521180906303,-0.4453068839089669,0.270235780590221,-0.38276800731499744,0.7296374222567056,0.4490650253144453,0.4983616443984439
Thal_MGN_R,-0.6058918073391054,-0.031087508645141582,-0.3474594089660094,0.8573498532572074,-0.5310943551315487,-0.6420407859625774,0.771919767086611,0.29654189313290896,0.7125411191144302,1.0,-0.7232526588174266,0.30456047674469705,-0.694118460039209,-0.7307096603669757,0.6220331478619368,0.8203620243972284,-0.3157651138845728,0.4077970536749279,-0.33769069986412986,0.8181304310323234,-0.3788104235808827,-0.44515202502603923,-0.46899927149248044,-0.8307617215120355,0.14131768273224635,0.13860406780897816,0.7583738786613885,-0.0514581941622774,0.8714990129025589,0.8478967273123252,0.6220093730300219,0.5788983686607858,0.4100209012506317,-0.3939069986455508,-0.13690019209154775,0.27990695871276094,0.21354084768817191,0.0005797101943700444,0.7596864792347583,-0.4006883938168451,0.850234315185377,0.8371629370211601,-0.16314143023764568,-0.6439953767856463,-0.5781449977407193,0.8458147375863903,0.7513908006541602,-0.3785586788288614,0.8437091938178335,-0.44513922481671214,0.6643111815497564,0.14094428101009362,0.7604936507581519,0.8135686420895464,-0.5567071295882267,-0.6789352888398739,-0.34988924746376765,0.1942549963499834,-0.10941957845497285,0.8388456014161334,-0.5839370407391734,-0.2734975697355174,-0.36875625285801444,0.14643016123294753,-0.02259056018969574,0.7017592608574207,0.09040515896116225,0.6085511683230662,-0.7341586590241009,-0.4679582296611966,0.9188732350156547,-0.09839634044104369,-0.3069540222612177,0.7551714118029373,0.5333069697505595,0.5469511766723958,-0.4573967301177634,0.5870435363721407,0.5177024438536053,-0.47689750730462377,-0.028289944544851127,-0.5086802927855308,0.5982908954740036,0.764274120065821,0.7933562377200577
