,Insula_L,Vermis_9,Cingulate_Post_L,Vermis_3,SN_pr_R,Frontal_Inf_Oper_L,Cingulate_Post_R,SN_pc_R,Cerebellum_7b_L,Thal_MGN_R,Vermis_6,VTA_L,Cerebellum_6_L,Calcarine_L,OFCant_R,Calcarine_R,Paracentral_Lobule_R,Thal_VA_R,Rolandic_Oper_R,OFCant_L,Cingulate_Mid_R,N_Acc_L,Thal_IL_R,OFCpost_L,Cerebellum_10_L,Cuneus_L,Red_N_R,Cerebellum_9_L,OFCmed_R,OFClat_R,Fusiform_L,Olfactory_R,Thal_PuI_L,Thal_PuM_R,Thal_PuL_L,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Vermis_1_2,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,SupraMarginal_R,Frontal_Sup_Medial_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Thal_AV_L,Parietal_Inf_R,Thal_VPL_L,Caudate_R,ACC_sup_L,Thal_MDm_L,Cingulate_Mid_L,Occipital_Inf_L,Thal_PuI_R,OFCpost_R,Cerebellum_Crus1_R,Thal_LGN_L,Putamen_R,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Precuneus_R,Raphe_D,Thal_MDl_R,Cerebellum_Crus1_L,Precentral_R,SN_pc_L,Cerebellum_Crus2_R,Hippocampus_L,Thal_MGN_L,Thal_VL_R,Cerebellum_7b_R,ACC_sup_R,Frontal_Inf_Oper_R,ACC_sub_L,Vermis_10,Thal_PuM_L,Angular_R,SN_pr_L,Pallidum_R,Postcentral_L,Thal_LGN_R,Rolandic_Oper_L,Supp_Motor_Area_L,Insula_R,Caudate_L,Frontal_Mid_2_L,Temporal_Inf_R,Thal_AV_R,Heschl_R,Occipital_Mid_R,Postcentral_R,ACC_pre_R,N_Acc_R,Thal_PuA_L,Thal_VL_L,Thal_PuL_R,Occipital_Sup_L,Cerebellum_3_R,Occipital_Sup_R,Putamen_L,Temporal_Pole_Mid_L,Cerebellum_4_5_R,OFClat_L,Vermis_8,Thal_VA_L,Precuneus_L
Red_N_R,0.1930541273677572,0.35592932134783817,0.3729084583104875,-0.07124918987802245,0.3238570848427371,0.29050936807264344,0.5141658507085648,-0.035981699778357135,0.37104668151385123,0.27990695871276094,0.42205105202725035,-0.016001959270875676,0.436328720722216,0.46415472465673857,-0.17518215118417493,0.4485309156162201,0.34646753553387805,-0.20744622426304946,0.09821396024916718,-0.19384395530499984,0.2127049389005798,0.1795766245304971,0.36668662255905304,-0.24308601166172975,0.42882335986770764,0.3376123378382979,1.0,0.3576758848471138,-0.10925797866231753,-0.07884943234897265,0.3612614610968605,0.06977319694982151,0.06974317763636526,0.26078128592745,0.13789725419861304,0.10330655617687294,0.02387246139946824,0.37998628638919046,0.29269804563772467,-0.06265700809225473,0.2462338865470326,0.12216676363919213,-0.016713259870458658,-0.12489387104773185,0.0009567744906224583,0.1605385375225888,-0.19008031480702747,0.054216934171420525,-0.20447951080309978,-0.19664347175064942,-0.0030086313930842404,0.36022177808272965,0.2878000300262966,-0.02486039414561629,0.2562052690621334,-0.19580959639809095,0.02374147670876695,0.4463311646140382,-0.1146019532276964,0.26757434381814654,-0.26721625005764543,0.07303217782987516,0.35444317350615034,0.114800411116799,-0.15729542214526848,0.3594172074610659,0.030546313195516202,0.2308384128659389,-0.12750131838140386,0.16236551003781163,-0.2715103928262388,0.15927387292258915,-0.06757322045196996,0.3273857251750683,0.2602189119776378,0.2307431779693363,-0.002318292328618679,-0.0020201508914536094,-0.11531911156190475,0.3028000882112197,-0.01682744639551535,-0.03156710732470594,0.12091012212437237,0.1730106983367689,-0.028136717014656386,0.27462139906440675,-0.08058525074559397,-0.11925320028925912,0.1899948078904381,0.04363868113853966,-0.15342588830962708,-0.0010671558707582706,-0.03987201781954518,-0.18558592611118524,0.24771837071329375,0.28383405371661136,0.4870231613409116,0.2843989332453519,0.05088472679561553,0.32338947933441714,0.16965666611201907,-0.2231837977194221,0.3737325906545379,0.008430233729179028,0.23033038718637128
Cerebellum_9_L,0.1129081439517671,0.6273580173978659,0.0945863751716337,-0.515147188838305,0.37910496314118175,0.07662902028169202,0.3014498201395846,0.3295540160261378,0.7964332810398002,0.7513908006541602,0.8470211707171634,-0.01862521731531294,0.8725550534034464,0.7442247654071193,-0.639725827513499,0.7430822437912218,0.08689683488997725,-0.5386197386725418,0.12783767467358587,-0.6360045711289851,-0.24514951962606638,-0.45083304096341575,0.6526169900151156,-0.5294618006652052,0.7638179275440522,0.43351432333259793,0.3576758848471138,1.0,-0.6472963180779062,-0.4139283255001084,0.268201940660452,0.0653817319863583,0.31820274996358716,0.6284700141370785,-0.046370014314673365,-0.4387119442069292,-0.31788510331408915,0.8245506172453413,0.5760633223406464,-0.7926576718455917,0.016466201379861253,-0.5344440451905677,-0.42738818999671907,-0.8064101197144541,-0.060506612822612216,-0.2279768715231688,-0.5322307200051819,-0.35209932704488944,0.04215787451809693,-0.3087952080256235,0.0663465017218008,0.7665657629231651,0.685773099123001,-0.4878621207421572,0.9265871100468459,-0.440017388950605,-0.406138850161484,0.27039931653192534,-0.5415866049529318,-0.10501691845038776,-0.6374896208911519,0.2494954192446367,0.8805435875021767,-0.11978817875239184,0.21110643041043206,0.8908500724730807,-0.32824369472029963,0.5259965763011614,-0.25374961511866145,0.3201843317939811,0.05162152090143097,0.20273683373262819,-0.44868469709688596,0.9374505812894985,0.4518676630569021,0.0587646368255571,0.009641725706519434,-0.3301898879276644,-0.39612417989360527,0.740279169345275,-0.1942898152717226,0.3440619277865598,0.12337974048983522,-0.28640825824088767,0.17963979930445137,0.8798839786386657,-0.06934605604366009,-0.42382300640386483,0.4594335243559674,-0.28433013627955345,-0.40554243712596083,-0.41025296612719936,0.07164118277468685,-0.5337443588732732,0.44283022544693784,0.2458887126672947,0.3968756773732156,0.2865957317396331,-0.27972302402547744,0.8048290515470569,0.0626635490788813,-0.6261922438796791,0.8765564896357741,-0.32435465758448423,-0.14376873495202705
OFCmed_R,0.08899300092183435,-0.2166379838285871,0.277541035833841,0.6805897867272388,-0.18229497307865253,0.016624471566744233,0.020891353717132154,-0.33191142523772826,-0.4564482593069453,-0.5770165450063933,-0.6374477229646927,0.04887645527076332,-0.5750098727412897,-0.5564203115978329,0.7345819288178407,-0.5500055674547608,-0.2297274278596366,0.690534291796499,0.14908117906417837,0.7714873616578082,0.3702839099639393,0.644539521113992,-0.4569507431127734,0.752003581800433,-0.44572915977895466,-0.42669948994936646,-0.10925797866231753,-0.6472963180779062,1.0,0.42348714983363706,0.11501494623001617,0.12522804744517713,-0.02107029653799825,-0.578798894066273,-0.16480354212846748,0.14070855966726437,0.556696080983241,-0.678752297504311,-0.09445834586205876,0.7841034087930747,-0.2401309323631221,0.54754319153852,0.42272517513965824,0.8476061112680483,0.24663147545047873,-0.09184569465890899,0.5967668467661476,0.41538495058901614,-0.045807278416171555,0.4502607252785337,0.25859944791853884,-0.6262825217304455,-0.6390819346150513,0.8082355692287626,-0.6553537709312645,0.4188464172431905,0.6934996631239495,0.07395344421982519,0.7149864990587497,-0.001357050408992405,0.6790051206906109,-0.2469505759092861,-0.6439497191259103,-0.16159220141400618,-0.11900423256991648,-0.6043140792000941,0.5866022121330725,-0.5589787362041612,0.43917830603888036,-0.08333184967579438,-0.05782612562132284,-0.05094352559595552,0.5241331554169434,-0.7089366427664117,-0.5533619819724939,-0.2989420464069174,0.04492790280532324,0.5417567649681105,0.27661998902571355,-0.6396681289314625,0.31468725753750876,-0.08145726694179602,0.21718944145471047,0.40618326215247,0.12474197348122652,-0.5844240908637214,0.26847305598345483,0.5034767237211567,-0.5017814132547056,-0.07401574152445212,0.6230051217609122,0.5925232599044329,0.2029229426127049,0.69419296144219,-0.5497409923202814,-0.3779443298033208,0.11760743045794875,-0.42821291210161616,0.557130575748704,-0.5232427496040007,0.3387984798958365,0.7129048795546199,-0.5374748757835596,0.6006277611838113,-0.06801149273836425
OFClat_R,-0.02138060870984912,-0.15663940684041217,0.04333536540352756,0.5403404394980195,-0.06015751102580401,-0.33835945875870826,0.020979870634488244,-0.3935134788681278,-0.3802494247318348,-0.5086802927855308,-0.512452285647074,-0.20692384070183337,-0.47975638194661285,-0.4896999482958212,0.6254263697175549,-0.5251089464885069,-0.1551306027798837,0.5531986435414895,0.35826823982949274,0.6743694792079378,0.24561084342749812,0.3264854720220109,-0.49866867364858075,0.30450428043402805,-0.11293817927896606,-0.5113375237104699,-0.07884943234897265,-0.4139283255001084,0.42348714983363706,1.0,-0.2634692034830179,0.03670785777118827,-0.0004937367475202976,-0.5216078842291173,-0.305100182279104,-0.015905338294258064,0.33820922257895863,-0.5960744668496152,-0.19652709140402297,0.4111653123653553,-0.10651891384637067,0.15593482747556353,0.3032108537609253,0.4713361221402164,0.27450745083509037,-0.1390576068134158,0.41376972882683977,0.24816607591161913,0.21610897067121057,0.387474082720316,0.23108915491035356,-0.4707754684040541,-0.6171118609572782,0.3698120741315845,-0.4699248943144171,0.24881535333646318,0.455787276693213,-0.14224328623277457,0.5513375780773561,-0.22257435408796739,0.3793423790327557,-0.2673884177697843,-0.532071262253235,0.05473356481244133,-0.08486913492688472,-0.5479504961979854,0.23032210786669977,-0.47681985371158087,0.3023991340388772,-0.04006340395899298,0.09071509014588433,0.2613878054113778,0.3040291931219777,-0.5288847661887294,-0.5293449759592458,-0.31252415111932796,-0.01592760257229475,0.4206909448650515,0.15170081577209293,-0.5435232417158946,0.2790155720680229,0.08685194896355958,-0.02332342613399495,0.06187705003444074,0.12697655608372366,-0.34975179149967356,0.12625739953774973,0.4113902667427662,-0.38276800731499744,0.0015597560239709977,0.44978835483550145,0.5527954536123342,0.16389688614059852,0.479655185491853,-0.49885029840735096,-0.44745043048457583,-0.10482895395075996,-0.4186826481154964,0.39499853544657315,-0.37990166913061957,0.23554011836821326,0.41532161835737247,-0.40755834409010616,0.3175085908782137,-0.22726575615387892
Fusiform_L,0.07133366049184131,0.439658303313598,0.48600795741210406,0.054012860932060834,0.09433721384768054,0.3267084333660853,0.28479719696861316,-0.12213732800231478,0.2881611849059058,0.3470555290544122,0.3356017519335894,-0.10426292331309266,0.4682900920167017,0.5101475067272542,-0.04711809708779388,0.4447402237098458,0.2879345710280379,-0.0293901215835589,0.11784142629495299,-0.007274936272655868,0.19110721892115054,0.23586901016718254,0.46178637570400016,0.06792270953398505,0.3030051945580154,0.30653519233976867,0.3612614610968605,0.268201940660452,0.11501494623001617,-0.2634692034830179,1.0,-0.07253313837217296,0.17875075112093927,0.22254249561819545,0.2711767564769917,0.059513998625721244,-0.005531477857783155,0.2277904898202743,0.34693325327864677,0.009391001102867978,-0.0911980829841591,0.16192935694579963,-0.04940355888056431,-0.05707300665714746,0.18913177427525385,0.014047174619711148,0.033787686251956106,0.08902128873559739,-0.17091617294914727,0.17048385679969838,0.1328363688146428,0.3107357102624482,0.23815071612210953,0.11992455845555798,0.18050037914335537,-0.041069632689781484,0.21439018928112458,0.5750539248564763,0.026319333165184436,0.2547915882408567,-0.07087812762191756,0.22577173523715027,0.40123083856640224,-0.11442202111424173,-0.05809657078224296,0.2763835291514545,0.2560181471188578,0.19906112056411426,0.22186290697446095,0.0880440021293592,-0.16010058450374545,-0.03184234161078134,0.061119151938603886,0.2453855833131665,0.18534769040772683,0.06919479521101739,0.005319836275498416,0.052212791538393234,-0.20337323869376212,0.29345487157162703,-0.040229112956018206,-0.020477283711489925,0.30300527690530227,0.2649788968275798,-0.012402064720344528,0.18419356589019661,0.23882090231794642,-0.04293120487145383,0.11767509293963863,-0.17110536614098384,-0.04298557540366647,-0.02380043848201714,0.18034246980477647,0.051939015923513,0.13465433222973952,0.20346579946633514,0.37770297360931787,0.15705168045264026,0.10763947088252587,0.15502190763848805,0.2985461850814898,0.026659313337940246,0.36678796023672094,0.2724360239223703,0.19466396123473853
Olfactory_R,0.5709476322396329,-0.016922611078383717,-0.06705020196009831,-0.04401781207958426,0.584352525083408,0.17595409375131985,-0.022562318009141255,0.24455275430112464,0.11224393545944454,0.0339523000850702,0.06510231892750232,0.21822909932156467,0.0033025843341396356,-0.009208954293564747,0.05386535868832186,-0.014185865855634331,0.07870955721104028,-0.023479593705581087,-0.004898179179744481,0.05714635703526382,-0.12602883704325318,0.045606053569864934,0.10093477121468664,0.04357471240041961,0.03823446710608811,0.029483447276387922,0.06977319694982151,0.0653817319863583,0.12522804744517713,0.03670785777118827,-0.07253313837217296,1.0,-0.05362136544523982,0.07641974653139874,-0.02806162785497547,-0.014462758785237223,0.26615962452108466,0.0004603712383294001,-0.009377484402474079,-0.09525923384130736,0.15023914668330893,0.01425660709876016,0.0059287286995189075,0.029430922935819694,-0.006964704920932398,0.09261705103300222,-0.019518795150296208,0.2934719099736922,0.1339449899311558,0.028162591447887228,-0.13049714770176696,0.0407922873121985,0.06823369728385965,0.29201284131122124,0.05060085592418655,-0.016633877878852354,-0.0012187455274393516,0.1301870258935396,0.19452730863248727,-0.010320013054609384,-0.11353316917332487,0.14650239277661758,0.04482431425997786,0.17185410824799832,0.19099617397689406,0.06497800579769267,0.20762140697793263,0.08533723962370823,0.055937984896731435,0.06063781650857896,0.217762962162275,0.05290025577597264,0.2683765100806911,0.03128853522452678,0.04628474562587514,0.10104182722360004,0.3365623256159758,0.06462505168947257,0.0898283292028533,0.03939535758456906,0.17586566432211126,-0.00347053958262655,0.44931861831910047,0.08312726421870163,0.014676721003541622,0.03149005767230034,-0.05168699908259444,0.06881989484025156,0.06814377660522106,0.14038937122750006,0.08553439061670128,0.20865500736866638,-0.018938174813035988,-0.04759354976993154,0.07603791217262565,0.08524785726306534,0.16047804899512513,0.060147344523686606,0.08983358608888076,0.043808985638412526,0.023993583824474734,0.01711787394290606,0.11316955194360599,-0.07449376839039723,0.04631756643743562
Thal_PuI_L,0.18598600936830909,0.3787476079719713,0.19227316932722258,0.052002376098651215,0.0988918304297961,-0.03543105716326236,0.22265465853632693,0.062130923718501985,0.31082487768085804,0.2778140566663225,0.15738983654798258,0.17728508045521693,0.2854212912814729,0.1277142888219902,-0.021697757847425534,0.16591471875631286,-0.4074911930925101,0.17198666779449173,0.335530249584727,-0.004656783493060469,-0.10752982943902709,0.044909426295251666,0.3649699047623855,0.08350660607870256,0.2668103388301901,-0.14448054772133595,0.06974317763636526,0.31820274996358716,-0.02107029653799825,-0.0004937367475202976,0.17875075112093927,-0.05362136544523982,1.0,0.07996561294248339,-0.22829194165683406,-0.40524424742214715,0.13446947027368747,0.13253539539985915,0.4459057475597354,-0.15177372764597902,-0.27627817819993455,-0.19772910636912183,-0.03479546835745217,-0.10120181520151272,0.25283663791187644,-0.4383856927598952,0.2326247991496476,0.0576822779012345,0.16366211523379523,0.34324693631568665,0.35470512760746437,0.11407888198216812,0.0984035759869934,0.0439009143823922,0.32636449645227056,0.15506213921507123,0.1690622625196886,0.23539729684532026,0.049775595205705465,-0.31445826120283793,-0.051221941687417234,0.322916233793388,0.21851153912867843,-0.3623360474219708,0.0693085868091276,0.24757185414890237,0.37345782637989816,0.2425676641216334,0.44163465740752295,0.1921407250717122,0.17823299037246285,0.1933779355386572,-0.11122916687416794,0.25678485457251193,0.04623167820028433,-0.32588405351382504,0.05606655834806602,0.12133498128083225,-0.14856514967595955,0.1906289518771662,0.10140908106551576,0.3014362302294603,0.2503468115525291,0.010073155941037202,0.3150886582082337,0.3613074358229974,0.33830634080303273,0.06124847051890315,-0.0529399812400487,-0.4272157528080274,0.2424433291904087,-0.048189032467460195,0.655345926022913,0.17516379431777646,-0.11221842267508418,-0.2288271917029202,0.36483296529323017,-0.22441509929909215,0.2286812989102121,0.3264969225365359,0.31456635458289967,0.08859433749663166,0.2842318015827576,0.1901276256828181,-0.3744331404914847
Thal_PuM_R,0.22022550374725208,0.026583277492632205,-0.2928479084343245,-0.8251869856684702,0.2866529475534713,0.3413508406643604,-0.1308766171605621,0.4398087808923462,0.5671305706613958,0.8334891619686293,0.8495636382871894,-0.04943146952200027,0.7668264850394303,0.7906272917309402,-0.7256341371910312,0.8454123801489596,0.4289837802595967,-0.8482779989076765,-0.27103848153857657,-0.7344138108675736,-0.3470892899143999,-0.39154566824960013,0.6039307635774952,-0.3591496908534622,0.35082972402172374,0.824846874421903,0.26078128592745,0.6284700141370785,-0.578798894066273,-0.5216078842291173,0.22254249561819545,0.07641974653139874,0.07996561294248339,1.0,0.3247221440274256,0.2454999875792055,-0.44352654177659767,0.8339789182063376,0.38898399033451886,-0.6038061423535392,0.45408862183188287,-0.24724002517719204,-0.5765705197626996,-0.7122764184312268,-0.17396268659105832,0.45112508198620865,-0.7447886415352238,-0.2370972695911862,-0.30048257771728915,-0.5613776675768792,-0.508759106051613,0.8876338398778251,0.9438497453252256,-0.29904993210413916,0.717940054725182,-0.7326090334093264,-0.5795753326799546,0.35809478484929586,-0.7444852394945569,0.4827814795734624,-0.7972979787409359,0.38580770357422667,0.8229143624944707,0.1535292773142019,0.23761715472664946,0.6612108762485714,-0.3771706235302191,0.6888317319388884,-0.360886695398363,0.5954746963565805,-0.27809059745559345,-0.23047978683590079,-0.44091286485831155,0.7841080526424611,0.882792717155119,0.6851135138168424,-0.10557275565759551,-0.6461087234250761,-0.2479519371317752,0.9302868709539632,-0.35694429883678674,-0.2520257741306875,0.1624849752033443,-0.1744366948614569,-0.46613546962560115,0.6610789276667393,-0.13098267560660637,-0.6498347140692149,0.7603177455144065,0.2582249457197936,-0.7896240124484093,-0.5046354997803953,-0.13369798723227835,-0.8393724525719634,0.9064760452152898,0.8078127450309452,0.013484718475664046,0.8264320350483539,-0.5223892391085283,0.6616422650569148,-0.444349027839464,-0.7417420968495961,0.4681325298489689,-0.6640164674445626,0.5141602650369146
Thal_PuL_L,0.02943965785713333,-0.23507189334269235,0.00803318935318329,-0.33190364527216215,0.03273488302095966,0.5051834416443161,-0.27659488585968195,0.11059984647450859,0.0844083412772956,0.1924180060472565,0.18752304863255712,-0.023941047095768126,0.16694717750187182,0.297923151470341,-0.17610342479252003,0.3251689752147373,0.4521934584971921,-0.33944141713442605,-0.3502961237083433,-0.34011596119983994,0.02635483434951237,0.07270224607121592,0.3064046545014176,-0.15246707896295086,-0.10119863461015233,0.42590472433734766,0.13789725419861304,-0.046370014314673365,-0.16480354212846748,-0.305100182279104,0.2711767564769917,-0.02806162785497547,-0.22829194165683406,0.3247221440274256,1.0,0.4069947084838923,-0.2577806072906233,0.21936262052005917,-0.13197004432878645,0.00017700982247753104,0.20906406967781668,0.35687357390705216,-0.17667230061898306,-0.09590820146343894,0.06905081532573497,0.41117098367422517,-0.010505966344358885,-0.10250220306892795,-0.355505666345153,-0.19202077815740987,-0.33519340774620815,0.2813059377627497,0.33612994375401145,-0.08488535310274771,-0.02363034409505909,-0.044628449633207196,-0.1051822727573956,0.3800684248271663,-0.21695592283464063,0.4361853346821879,-0.19238778119166156,0.32117920711937153,0.17920074305379158,0.04907027242455962,-0.025443797608844625,0.022910797961927614,-0.13704368473139183,0.3939062032729723,-0.12967347967279402,-0.1317401141746554,-0.24295306130997907,-0.45677445871141265,0.06369607260316185,0.1264448099252558,0.43702441663105346,0.4394695154454561,0.015383249075226268,-0.3705042714874398,0.3849393968784848,0.28338668482874807,-0.08089008494370512,-0.2579104503378578,0.1245451750855716,0.36541649419041466,-0.28176650039061424,-0.115982561109814,0.1629821655527806,-0.12433573843864747,0.2496519351715645,0.2161254421753276,-0.30618666110822224,-0.3743599185983472,-0.2983984057434558,-0.20513011260692002,0.4158621538437024,0.5188006102720469,-0.19236780671374204,0.4418675060788524,-0.4140963457622297,0.0679891543465532,-0.34375606222010113,-0.13928372081332654,-0.04985429867158662,-0.09544966183448578,0.5072373770054729
Parietal_Sup_R,0.05851909600945948,-0.6224476437794297,-0.2947401304370992,-0.20448720238879325,-0.09699462398648417,0.2895616635260001,-0.3242756618499332,-0.05432633257588422,-0.23744340342991305,-0.028289944544851127,-0.03318369607098495,-0.14279127431756666,-0.11894045167922426,0.11749274629469496,-0.021100736041267262,0.09983965239400383,0.6181623426623079,-0.2840893000883765,-0.4830414917088064,0.018637007128373052,-0.0010353931802554845,0.21722980464261044,-0.14760736438227845,0.22590796629176177,-0.36759352770469056,0.5089563546375119,0.10330655617687294,-0.4387119442069292,0.14070855966726437,-0.015905338294258064,0.059513998625721244,-0.014462758785237223,-0.40524424742214715,0.2454999875792055,0.4069947084838923,1.0,-0.12256767702998678,-0.05564116666116138,-0.2504832255848271,0.3656321588909837,0.5715467499378475,0.46710218115051255,-0.031428351029018885,0.24057315653918973,-0.0493650631070926,0.9115128519871091,-0.2609434911065914,0.24019177702014693,-0.43747480047749904,-0.2710794124395385,-0.7379892262922372,0.08940132104245542,0.16417721303461366,0.23812905655778313,-0.37669653661817176,-0.35853399425704013,-0.14110970450032903,0.17476310081758248,-0.14344465939276094,0.8508187357298201,-0.09214824271514388,0.05499661957630799,-0.1330505142651208,0.46889394778474847,-0.036746542174762434,-0.36307503428333054,-0.035107309106183225,0.12951201521433026,-0.10070629410460098,0.2543998204153723,-0.4898907629104878,-0.44249951365885876,0.15087158522772334,-0.25653011652732116,0.4376346877963378,0.7835343116046585,-0.09905769506949075,-0.21463687566928913,0.19491721205526422,0.12338041092426275,-0.18545935757005513,-0.6792982806323777,-0.08635816127653205,0.19978194955381043,-0.7698734785181599,-0.3590858293574903,-0.047404999227417456,-0.3283891435809293,0.270235780590221,0.7499415542734321,-0.4121859683434021,0.10874479593010408,-0.24766258510113748,-0.30729734556702215,0.4875889781776354,0.6638784753997723,-0.3236897675878453,0.6615792511128402,-0.18000664104387912,-0.31936712456802413,-0.44148908925378255,-0.08215305477056252,-0.5022694335684084,-0.27045967605235893,0.8997085785180582
Frontal_Inf_Orb_2_L,0.43138800616374895,-0.008738838456661627,0.14096642786209101,0.5012785167054485,0.0393011309464695,-0.028898205451390588,0.2632985778128736,-0.23312924519282605,-0.2177796715083824,-0.46899927149248044,-0.3859578667434782,0.3512375793145702,-0.36130293027492366,-0.3650538543211835,0.5142165277382804,-0.43053880155077084,-0.31500499245926517,0.5155049107938332,0.16375089310408533,0.467051840479102,0.21512267179342803,0.37877475726824156,-0.20169402998804514,0.23334346971633302,-0.27086391722511893,-0.44728626245337844,0.02387246139946824,-0.31788510331408915,0.556696080983241,0.33820922257895863,-0.005531477857783155,0.26615962452108466,0.13446947027368747,-0.44352654177659767,-0.2577806072906233,-0.12256767702998678,1.0,-0.3682897266769106,-0.08676361833877877,0.3386052401166103,-0.2125587586905957,0.124984056102419,0.42937819055369814,0.5111374663165497,0.09221788436802365,-0.25394808948200653,0.5047944227377633,0.13595147305204933,0.2859014159833666,0.32076574963426846,0.2074784520536805,-0.4196727246490104,-0.48708076226103997,0.5155624821125554,-0.358043774939996,0.4895601816305273,0.4402512807251994,0.08304112493483921,0.6085798616550747,-0.2412492693523699,0.46963636975827894,-0.07898377374606895,-0.44377051388317224,-0.06054562984791459,-0.23495454780062017,-0.2576402081499354,0.5721817750522791,-0.30267421091860397,0.3101336972995214,-0.013862913103821274,0.2443123108214388,0.14375841393476266,0.24333379872124586,-0.4411730163504936,-0.4144965389436236,-0.37791156122008746,0.09151666680822378,0.46490950643993123,0.14378053024177057,-0.47591586307071704,0.40133265120301753,0.18376220204530863,0.31916930956458767,0.05761885627835657,0.33139392669322865,-0.296662693911377,0.17788910334073776,0.38494582419738405,-0.39672624288527086,-0.12404429543199086,0.5810922453494844,0.40157168589045994,0.3229415293284357,0.49380652131442476,-0.4665285545820009,-0.44606554060151604,0.3832084215760928,-0.4489696600997664,0.5205449804408373,-0.17500116864345208,0.3402685091625777,0.510330956457806,-0.2193376780499188,0.4282987606409425,-0.2505029590914239
Vermis_1_2,0.18496589039419492,0.26842014843255013,-0.12568722424609874,-0.7416909929177569,0.281062319709312,0.26399545106500166,0.12379027857000556,0.42046299783934254,0.7363934447651485,0.7604936507581519,0.913861094458459,0.04954971336186042,0.8657774885737508,0.8461447317519122,-0.7701165828980298,0.8633112577057551,0.32431514562997904,-0.7748563598172564,-0.17701845840797492,-0.7899908306963923,-0.2528809093888283,-0.47744813422273863,0.6505651761959006,-0.5389865028512517,0.4925775374864103,0.7209654250876875,0.37998628638919046,0.8245506172453413,-0.678752297504311,-0.5960744668496152,0.2277904898202743,0.0004603712383294001,0.13253539539985915,0.8339789182063376,0.21936262052005917,-0.05564116666116138,-0.3682897266769106,1.0,0.4542470336836748,-0.7117090780746324,0.307537956933528,-0.39273453911938366,-0.4363657175940489,-0.7740985161504885,-0.16486713905176067,0.16713545480471012,-0.6868053260982074,-0.3802425928445992,-0.1394109332672285,-0.555576528254187,-0.27286828214373104,0.8673593049884338,0.8707141055856692,-0.5058503554996774,0.8348075595229454,-0.5617616572472022,-0.5564786751756093,0.30868912862102155,-0.7065131755875129,0.2711154311587076,-0.689272657882071,0.3575712012124074,0.8526345492341294,0.0792865273111243,0.19183496541658637,0.836047915451368,-0.3980947364159171,0.7011294129740778,-0.39356094399914826,0.38109017399008593,-0.12947994090140233,-0.015031195437690725,-0.5070025005185866,0.9050254129756417,0.7500498749326061,0.43415879481914244,-0.048103364110531704,-0.5102282481194845,-0.2674994023109868,0.8594244624719932,-0.2615069688486843,0.04788223728731414,0.08280720810562145,-0.2823907976492394,-0.1388470196676605,0.7610860244554185,-0.13142740678792397,-0.6215683141612072,0.6102668599323555,0.061864906318140095,-0.6341628631593119,-0.5186398160724011,-0.07709595469250317,-0.7607993933535286,0.7496004505446379,0.5857463435509171,0.2316720995191727,0.6234944246868679,-0.4099130327889982,0.8056431688450072,-0.2555590840623239,-0.71784567199904,0.6589791749549365,-0.5247149435267656,0.2510052307053542
Temporal_Pole_Sup_R,0.14310560249579524,0.4717002282220928,0.24067823915891143,-0.3024159303289794,0.2878664103106402,0.07340116984411263,0.2118119342328217,0.19137378655032933,0.5235303834788302,0.6262069576308288,0.5451995801343976,0.02175773933965452,0.5730367434462013,0.4741728359990376,-0.4320331988528855,0.5412154354312618,-0.03032897012494073,-0.15700527326528382,0.44847458723104106,-0.2772614656738329,0.12717797973576056,-0.11168282333494571,0.5464956089165874,-0.12126544638913332,0.3894965513512105,0.2648071834791081,0.29269804563772467,0.5760633223406464,-0.09445834586205876,-0.19652709140402297,0.34693325327864677,-0.009377484402474079,0.4459057475597354,0.38898399033451886,-0.13197004432878645,-0.2504832255848271,-0.08676361833877877,0.4542470336836748,1.0,-0.23978287811639673,-0.019701117459190013,-0.1873987097946694,-0.42210016424525504,-0.27057625031759686,0.009580344115438287,-0.17673236861115363,-0.3157688792929238,0.10979182789641555,-0.2056511835228207,-0.09510907825165722,0.19593753656486765,0.4661345033074786,0.46185370407514126,-0.0034603319747728845,0.6523798770845858,-0.2462063984129895,0.05220716092788311,0.3213828264520355,-0.15098277822066916,-0.008412716284605597,-0.38036998137635086,0.06841574594990021,0.55426013964814,-0.32848768180247395,0.07372801033858926,0.5998051683735727,0.0037187870835862875,0.3258661937743545,-0.026823157764214196,0.37688101902024934,-0.2752950925394904,0.16546728190157498,-0.24300972333385293,0.5768330048757709,0.2825425106165536,0.0265277484159904,-0.040988413242145985,-0.1505943162789637,-0.3505310143214187,0.5181161330211722,-0.08814007632345512,0.027390946995067996,0.28791012987025416,-0.0344363345480618,0.0370422778734744,0.7555191595441284,-0.006245899896975008,-0.11548356309713535,0.3757199914954607,-0.35797004664726534,-0.15686811260198436,-0.026869856597285673,0.1846734534787598,-0.24485781128578019,0.18781276490644555,0.16654633152390547,0.343316830325257,0.15764242230668923,0.06316169813575767,0.5621082412243451,0.09444097077955281,-0.2846904190777385,0.5622461080668443,-0.07505049186666526,-0.06273441532311734
