,Heschl_R,Parietal_Inf_L,Thal_IL_L,Pallidum_L,SupraMarginal_R,Thal_VA_L,Rectus_L,Cerebellum_3_L,Parietal_Sup_R,Temporal_Mid_R,ParaHippocampal_R,Cerebellum_6_L,Occipital_Inf_R,Red_N_R,Frontal_Med_Orb_R,Rolandic_Oper_L,Cerebellum_8_L,Precuneus_L,Temporal_Pole_Sup_R,Parietal_Sup_L,Supp_Motor_Area_R,Fusiform_R,SN_pr_L,Parietal_Inf_R,SN_pr_R,Pallidum_R,OFClat_R,Thal_PuM_L,Cingulate_Mid_R,Postcentral_R,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_8_R,Temporal_Mid_L,Raphe_D,Angular_L,Rolandic_Oper_R,Cingulate_Post_R,Temporal_Inf_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Thal_MDl_R,Fusiform_L,OFCpost_R,Postcentral_L,Temporal_Sup_R,Temporal_Inf_L,Thal_VPL_L,Thal_PuL_R,N_Acc_L,Cerebellum_3_R,Cingulate_Mid_L,Thal_VA_R,Cerebellum_4_5_R,Heschl_L,Raphe_M,ACC_pre_L,Vermis_8,Thal_PuI_L,Thal_AV_L,Precentral_R,SupraMarginal_L,Thal_MDl_L,OFClat_L,Hippocampus_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_PuL_L,Calcarine_R,Cuneus_L,Cerebellum_Crus2_L,Amygdala_R,Thal_LP_R,Frontal_Sup_Medial_L,Thal_VL_L,Thal_VPL_R,Cerebellum_10_R,Temporal_Pole_Mid_L,Thal_AV_R,Cerebellum_7b_R
ParaHippocampal_R,0.24410559486470768,-0.04579645879061886,0.5444325802871569,0.48668939652251453,-0.16606528758060476,0.42195763547524884,0.5964187508372167,0.3789247415701215,0.07501783709018288,-0.15816131391275268,1.0,-0.1376650198801793,-0.12865069989263855,0.2371499005845118,0.49277844439777446,0.16539601456370456,-0.20797736166420835,-0.0010214669079080614,0.2285304390497224,-0.04355414666780673,-0.05434419344994404,0.4548800884603234,0.059318591867126416,-0.08187325304456612,0.062366375767095084,0.4302373228895383,0.44560891053300855,-0.27573551423663767,0.2701699915799214,-0.13211103457742054,-0.1987563481990829,-0.20060059343535644,-0.21792128863705187,-0.043405345519614294,0.3045500770943325,-0.12364390516794163,0.24468796666442788,0.23947157115509426,-0.11214853168943587,-0.09300514784310797,0.3628790545764369,-0.16284718775640006,0.29421101783784,0.6229035347995596,0.023277062080624005,-0.1026187000361425,0.33306170368107374,0.3055918323063026,-0.28082545898552524,0.5395882964396668,0.35126084849433103,0.20223822722960352,0.4462138044072138,0.4083929302902716,0.3089131847034368,0.02954412249043877,0.428058346510635,-0.2031097328388967,0.2527034417787357,0.33114935679338864,-0.15731441233502602,-0.1477719888257568,0.4272487460414246,0.3895799398336314,0.5617429210986324,-0.16237302308572693,0.06791820612520726,-0.23126012028714088,-0.1525003450353672,-0.18456212888494186,-0.2801620419892713,0.6267081864674918,-0.2323718847500655,0.3368478645956979,0.4134901985155118,-0.1481086345340557,0.005875031789733579,-0.19296656804182002,0.25575461832432217,0.2755958385260981
Cerebellum_6_L,-0.5166794609255095,0.1408858758623246,-0.2898914977056739,-0.5206303870519243,0.24621929427114075,-0.3509653788823662,-0.6132764977241416,0.25293387545440904,-0.11894045167922426,0.8177541480095359,-0.1376650198801793,1.0,0.6893702882395416,0.436328720722216,-0.7402180974168628,-0.17589654883561873,0.8549838543115623,0.1843525167344012,0.5730367434462013,0.11189017952653893,0.204675591087664,-0.08839990200770914,0.028908589223663173,0.07318857770677616,0.36809053367345973,-0.40047287073387217,-0.47975638194661285,0.6769278671982466,-0.18840707726772382,-0.041417935090186035,0.8603936765761581,0.8725550534034464,0.8760847116439779,0.7800906205360896,-0.7151405797756435,0.5154749836299866,0.026239057489045127,0.24960468959074864,0.7850683572831618,0.0511155474969448,0.3171469544245701,0.3967263615139705,0.4682900920167017,-0.37895691218838246,-0.2726862587234934,0.6568185263514814,0.3201715517746115,-0.5769023094104138,0.6403610789593585,-0.32852493418603845,0.37039773043620566,-0.10264428117006921,-0.6556956425500715,-0.024055140732904687,-0.35144655319623835,0.577441408924411,-0.6782662330548327,0.7481943752011861,0.2854212912814729,-0.028828530403993687,0.03670232740316101,0.31244270508189503,-0.4177343686289961,-0.6329695175253264,-0.23214740623633634,0.7350592443586954,0.7905807410910114,0.16694717750187182,0.8834988133419344,0.6757446916426866,0.873974976601665,-0.23313774322925823,0.6084144969060323,-0.33610134789647605,-0.6294482944026195,0.6043432762907684,0.5525898603694184,0.7858105060367707,-0.04014890500560878,0.43833662806779256
Occipital_Inf_R,-0.2921038920013679,-0.12034045451595966,-0.3307455648923917,-0.4153009403344382,-0.01875685003241026,-0.2889843834931987,-0.5536536866786852,0.08311538307293433,-0.3608699915513578,0.6814554161269446,-0.12865069989263855,0.6893702882395416,1.0,0.2690845131583923,-0.6142998530529306,-0.1417370764781485,0.7638705315060567,-0.12292802807691208,0.5262889285545348,-0.19101634766915834,0.07583588713843158,0.0672407231070885,0.007234018245725637,-0.2118406767805429,0.29131598625588634,-0.30439289442813855,-0.3612990724260434,0.37137756972526265,-0.16917684817767215,-0.2691166000841109,0.7549857720416128,0.782239929555642,0.7663845230336799,0.43294003080309745,-0.4864182749710123,0.19092227402420484,0.11963887908303548,0.19658486176094056,0.7413144448681634,-0.047006539231186584,0.15796086683081256,0.145234161319487,0.1776568994677819,-0.3432126168434422,-0.2081612125367181,0.5542561365443713,0.011444257219404987,-0.40565487024450075,0.3671730381133648,-0.40192103267960905,0.3174790894617594,0.08815585914115139,-0.4373927454446487,-0.0009678825981522612,-0.22567379580326777,0.5030408763128689,-0.49414282121404285,0.6500546835514612,0.30925928540621805,-0.06897320762723728,-0.15543754923765443,0.07798783187395154,-0.3900966038136869,-0.4995915506709212,-0.27097094230697294,0.4412123620418581,0.4855316950441795,0.012734048155953687,0.6377287231159098,0.34337276284213686,0.7200161493576893,-0.19048409446101,0.32539617485332206,-0.4462772693817962,-0.4269525625166584,0.2840668757254374,0.33165320883315036,0.7251717172970824,-0.08560495045997833,0.2756235136128407
Red_N_R,-0.11925320028925912,0.19535860161608115,-0.12797944465362535,-0.08506431223368759,0.2462338865470326,0.008430233729179028,-0.265842453180225,0.29758065022619895,0.10330655617687294,0.3132464811966824,0.2371499005845118,0.436328720722216,0.2690845131583923,1.0,-0.12489387104773185,-0.01682744639551535,0.33901514178483394,0.23033038718637128,0.29269804563772467,0.1697464670309607,0.2019926706769197,-0.018313543230965016,-0.002318292328618679,0.1605385375225888,0.3238570848427371,-0.0020201508914536094,-0.07884943234897265,0.2602189119776378,0.2127049389005798,0.04363868113853966,0.29513288597723064,0.3576758848471138,0.3407311691450779,0.5000607198262701,-0.26721625005764543,0.3068898687889775,0.09821396024916718,0.5141658507085648,0.27462139906440675,0.10729628003536361,0.4634195824699318,0.07303217782987516,0.3612614610968605,-0.02486039414561629,-0.11531911156190475,0.30637886354482563,0.3864252897711454,-0.19008031480702747,0.24771837071329375,0.1795766245304971,0.4870231613409116,-0.0030086313930842404,-0.20744622426304946,0.16965666611201907,-0.09029470583737356,0.39948077932979154,-0.2235848254774552,0.3737325906545379,0.06974317763636526,0.0009567744906224583,0.114800411116799,0.22560004601055716,-0.1405897814822267,-0.2231837977194221,0.030546313195516202,0.2533831780203391,0.42385313305774486,0.13789725419861304,0.4485309156162201,0.3376123378382979,0.30120130954230157,0.26259661840291787,0.21972025332423656,0.12216676363919213,-0.18558592611118524,0.20136121138263072,0.322638718206972,0.32338947933441714,-0.08058525074559397,0.16236551003781163
Frontal_Med_Orb_R,0.5331995515654384,0.0019383540477006223,0.4472338775096626,0.687068639017576,-0.2064578116985638,0.6310719530418153,0.7374084084876233,0.06122467922508484,0.24057315653918973,-0.784199855069323,0.49277844439777446,-0.7402180974168628,-0.6142998530529306,-0.12489387104773185,1.0,0.29153802207871743,-0.7651064135179603,-0.030013098914049473,-0.27057625031759686,0.010917031542927677,-0.23409946873659046,0.21723562370233665,0.11205453570154494,-0.012963434372979626,-0.1975076079369268,0.5568928287246241,0.4713361221402164,-0.6076763609527721,0.4671291937389935,0.004534835458802295,-0.7746240846830941,-0.8064101197144541,-0.8234101668638866,-0.45558034836465594,0.7194837283039207,-0.3799246437985671,0.10848344229025869,-0.03646496456682435,-0.739668913176955,-0.011157253362062601,0.023928411067962042,-0.2717649721455175,-0.05707300665714746,0.5975482757386056,0.298617217301955,-0.6128163358914608,0.08525226123500633,0.6702469103872223,-0.6266543339489833,0.7148506643785356,-0.11041021500011151,0.22680183686314226,0.7695673974056388,0.20663210541406216,0.44574928373995837,-0.3919728845488475,0.8335653815902807,-0.673651729755858,-0.10120181520151272,0.24767431367940976,-0.13016289535553682,-0.18915111617462727,0.5585232750693206,0.7130489891239751,0.5374362500884238,-0.5529905005781737,-0.446156988139619,-0.09590820146343894,-0.6801542175407888,-0.513560432655504,-0.797504035878718,0.4207174200438129,-0.5822659542426477,0.6881593083602893,0.7492836942243237,-0.5304803826323297,-0.3555312650625197,-0.6461746367255329,0.2490686608919902,-0.28012398550233275
Rolandic_Oper_L,0.4458193256907801,0.07795569228940967,0.2772724223346375,0.5030362459165838,-0.13480486667882674,0.47187493498234623,0.14221446227840137,0.2644521303930988,-0.18545935757005513,-0.3276247189776275,0.16539601456370456,-0.17589654883561873,-0.1417370764781485,-0.01682744639551535,0.29153802207871743,1.0,-0.18717381527720733,-0.23148999857474745,-0.08814007632345512,-0.20956912275556308,0.3770753230903974,0.0765620584279786,0.2291477720169591,-0.26301107767865767,0.09779105558152841,0.6369477895414875,0.2790155720680229,-0.31925024544062314,0.2702304787672614,-0.06727219146358239,-0.3324741126051034,-0.1942898152717226,-0.24815158702404297,-0.24101588747568184,0.42063561594409626,-0.34739804208884506,0.3587251183539144,0.27215603650301334,-0.25069425894606384,0.23770249743257316,0.3475623984702651,0.17695203484193783,-0.040229112956018206,0.2400243580799772,0.5934711102492033,-0.17894891880236205,-0.11781751412552226,0.5154197927700379,-0.379311572137303,0.27164658827628546,0.2263301015018418,0.34503693120393736,0.4552709158637487,0.4245746846451504,0.6102825533258421,-0.09131536222929475,0.438885336624055,-0.09165375552548971,0.10140908106551576,0.22978523213011595,0.048555835195537,-0.014789766801803456,0.40987584565382695,0.48138427835774095,0.5219808975270519,-0.33137257230701805,-0.3657698005016441,-0.08089008494370512,-0.3287395112593455,-0.3301099491197033,-0.3830099112554411,0.37385398080619275,-0.4205827547510736,0.07056420184978233,0.4361513814439292,-0.22755426622762873,-0.19325164122342336,-0.16449616513148385,0.22202185488183346,-0.2360818703876991
Cerebellum_8_L,-0.3394684907216138,-0.24713182413537713,-0.3474021929473698,-0.46304657342982236,-0.03411342393737743,-0.27378289542011575,-0.6592979083705948,0.2580944700030922,-0.48356832438848757,0.7765438686266654,-0.20797736166420835,0.8549838543115623,0.7638705315060567,0.33901514178483394,-0.7651064135179603,-0.18717381527720733,1.0,-0.19328386638873127,0.6093930873751653,-0.25875306183755087,0.12678789958303463,0.07028541082787707,0.03921913726946211,-0.28490937000910693,0.3632324059930566,-0.325488892623209,-0.4713928493794014,0.41264639076181253,-0.26197597605729683,-0.3618151388429169,0.8669820452187047,0.9675973715497109,0.9521161881745104,0.5469830679932957,-0.589053903636289,0.18458712793542778,0.17591466404680933,0.28778210390748965,0.8711380137823211,-0.20875147751656936,0.3285853794569922,0.2530489633134274,0.33726165760029336,-0.4437808203866923,-0.4203853371546421,0.6376723758686035,0.15303062826534194,-0.4692164451591867,0.38894393928401433,-0.4263026002002539,0.43041150142180773,0.1359149945882178,-0.4989571193130893,0.10160980069469104,-0.38247213144685777,0.587739493801631,-0.5786419580763492,0.9257722956421134,0.36429551506837704,-0.08172572964436667,-0.1856483949112454,-0.008719394569881406,-0.37532700452593537,-0.5614466770775822,-0.2606721250728392,0.548586847088203,0.6186913054705171,-0.0416073026175942,0.7226497788841098,0.37891529467901486,0.8868091405005679,-0.27004486506851766,0.32326996597986724,-0.5180790995948691,-0.4720185363742391,0.29912274105308534,0.31656731343615063,0.803558953886751,-0.0538578400180037,0.2908050598956009
Precuneus_L,-0.45736018069419143,0.8605791976401279,-0.16665189064625002,-0.36972873801898903,0.6719894610512267,-0.3908984396662783,0.0007440656433390177,-0.17467801173764852,0.8997085785180582,0.17115758501861547,-0.0010214669079080614,0.1843525167344012,-0.12292802807691208,0.23033038718637128,-0.030013098914049473,-0.23148999857474745,-0.19328386638873127,1.0,-0.06273441532311734,0.9722869339213168,0.17802159131035195,-0.25538994912860896,-0.036956516137457505,0.94421579582298,0.09172184624583826,-0.3516861099338087,-0.22726575615387892,0.6850540802032924,-0.006234280648368347,0.7339689189109744,0.0734266389381381,-0.14376873495202705,-0.053710979707215584,0.5431464597326744,-0.3582915843898599,0.871870203193166,-0.4792167463837385,-0.21546377364722366,-0.09266946411917802,0.5786278399290269,-0.22395879520944034,0.2429745204064108,0.19466396123473853,0.0871025096197047,0.09684344476562053,0.1921724700714732,0.24590862246768216,-0.47530969602183604,0.7130393132320472,0.08575283076322264,-0.22846910841319032,-0.7463491462795698,-0.5186773122231049,-0.48507440384963657,-0.14742380733295113,0.014362429706993023,-0.44292059012015,-0.23255387358548502,-0.3744331404914847,-0.06868438003752914,0.4909332976385339,0.798701074874839,-0.3096480891735374,-0.28845999026716784,-0.13409913583997563,0.4840396649386321,0.3386161274882443,0.5072373770054729,0.4074976203114084,0.7770993362504505,0.12665198364983227,-0.07286814268411526,0.7331575824532169,0.36181251706634365,-0.5409823244908077,0.6607027967923098,0.456724344217794,-0.053843151582717186,-0.10241190622319497,0.34766773963961334
Temporal_Pole_Sup_R,-0.11548356309713535,-0.0940354127149301,-0.11294350066950978,-0.24758137588613235,-0.019701117459190013,-0.07505049186666526,-0.2585948701525636,0.16183146638405144,-0.2504832255848271,0.640352610177048,0.2285304390497224,0.5730367434462013,0.5262889285545348,0.29269804563772467,-0.27057625031759686,-0.08814007632345512,0.6093930873751653,-0.06273441532311734,1.0,-0.10974365918682993,-0.11603192792280649,0.37522744028495786,-0.040988413242145985,-0.17673236861115363,0.2878664103106402,-0.1505943162789637,-0.19652709140402297,0.2825425106165536,0.12717797973576056,-0.35797004664726534,0.6551714755498859,0.5760633223406464,0.6018702027527102,0.4039126332289303,-0.38036998137635086,0.1546310426720577,0.44847458723104106,0.2118119342328217,0.7555191595441284,-0.24017681539938146,0.2131316471133224,0.06841574594990021,0.34693325327864677,-0.0034603319747728845,-0.3505310143214187,0.6729232270391783,0.14149846804940128,-0.3157688792929238,0.18781276490644555,-0.11168282333494571,0.343316830325257,0.19593753656486765,-0.15700527326528382,0.09444097077955281,-0.21808894703627793,0.4304183770269395,-0.21534627841516318,0.5622461080668443,0.4459057475597354,0.009580344115438287,-0.32848768180247395,0.029594380939306796,-0.2201095504794494,-0.2846904190777385,0.0037187870835862875,0.42820889082900787,0.5611116695715266,-0.13197004432878645,0.5412154354312618,0.2648071834791081,0.569383955160277,-0.0720010127382379,0.16601268107810838,-0.1873987097946694,-0.24485781128578019,0.1541426790858058,0.1882921717871641,0.5621082412243451,-0.006245899896975008,0.37688101902024934
Parietal_Sup_L,-0.422890971891359,0.8978198705381056,-0.16565247787617574,-0.372187040952399,0.6694562643750868,-0.3902981187174035,0.03680275862139903,-0.19974014044468058,0.9140471024880327,0.11304466761967723,-0.04355414666780673,0.11189017952653893,-0.19101634766915834,0.1697464670309607,0.010917031542927677,-0.20956912275556308,-0.25875306183755087,0.9722869339213168,-0.10974365918682993,1.0,0.11478236223302671,-0.30293243786425306,-0.03932706602647911,0.9534342877425489,0.08011011502603257,-0.36011181702158707,-0.19348770068126378,0.6568649436070886,-0.032300602548600614,0.7410823477502478,0.012673732697266215,-0.2141477155399248,-0.10927948048846292,0.4984138745218787,-0.3408412602370545,0.8583694877964108,-0.47663444723663234,-0.2969160984667404,-0.1477270799970567,0.5323752401769949,-0.2912015622864613,0.21639579241984747,0.1054870165063884,0.11386111672252788,0.17659756270053384,0.13116199367497836,0.19878672457466268,-0.43986658213614716,0.6866195203497191,0.0868979274497549,-0.29173593160028016,-0.7634909755941135,-0.49425830664980014,-0.5018355037589871,-0.12294516064810403,-0.040938615516418725,-0.4143758338896999,-0.2902275758267655,-0.4095415662345812,-0.06368334380814872,0.4696980342214936,0.8220358836267065,-0.301006229798115,-0.26181731196696373,-0.15550794715125174,0.4551601395416194,0.2890605503295667,0.5274606901687906,0.33670736849477007,0.7318072840172473,0.06063569791023175,-0.09228442783821969,0.7070370813657134,0.40830529011919287,-0.5160650610355968,0.6252966833358513,0.4153638530723671,-0.10273386650676875,-0.10338057105729363,0.3157356353644465
Supp_Motor_Area_R,-0.022444471896608326,0.23681014778768653,-0.033956172143354994,0.02728427510557309,0.3664909840993523,-0.03877402920142424,-0.08893523134511554,0.3025339142274737,0.07730664324643428,0.11589014069613127,-0.05434419344994404,0.204675591087664,0.07583588713843158,0.2019926706769197,-0.23409946873659046,0.3770753230903974,0.12678789958303463,0.17802159131035195,-0.11603192792280649,0.11478236223302671,1.0,-0.0659664671765593,0.18557314150313556,0.17862380289339516,0.07313083005891546,0.2792950349909847,-0.04504244387551148,0.10664118954271595,-0.019946755225072242,0.4245677527375105,0.01179735263323754,0.15468883398742886,0.120048671234654,0.01710822072099526,0.07015090443148188,0.07397136813810458,0.01647602386818884,0.3647335397240936,0.01584843413942026,0.5756673696317812,0.4050069633107339,0.1503434127450007,0.05564920838376664,-0.07090836357733538,0.23970924397259044,0.18666817979652064,-0.12900010194077333,-0.15918719663334302,0.16643391941265434,-0.19497969380206334,0.3506504894968482,-0.08716905936493824,-0.15553827125909903,0.27929341418438725,0.09326532802207763,0.030960431051960238,-0.18134503988679568,0.1452558292397429,-0.14599402940710146,-0.07951607775984122,0.6926230199446298,0.10690922285287847,-0.09854856831897012,0.034723815518915235,0.0883036038101,-0.0947066699451858,-0.17312951840541502,-0.10463608415749816,0.1251195834722382,0.22123000010314012,0.03687954911826491,0.26187502168295734,0.09857243104880048,-0.3089013170569371,-0.18731588758637696,0.12089861050797433,0.2511893384332584,-0.023464627900485056,-0.13126206054982037,0.025350657079060205
Fusiform_R,0.35382546862463804,-0.34008630721227406,0.14155892239133924,0.32934715639491396,-0.2622113220211612,0.31291852940473813,0.24816710603267553,0.1431568896582752,-0.24560167911160902,0.03591838090193891,0.4548800884603234,-0.08839990200770914,0.0672407231070885,-0.018313543230965016,0.21723562370233665,0.0765620584279786,0.07028541082787707,-0.25538994912860896,0.37522744028495786,-0.30293243786425306,-0.0659664671765593,1.0,0.017171226857647805,-0.3309439019986741,-0.06243586123877727,0.3471808776870126,0.16881914430077138,-0.28734957068083855,0.19262982411338178,-0.3515226575805949,0.0993696158377934,-0.02817819081948404,-0.04376469025954198,-0.19452486373740083,0.32213983334030033,-0.3158645899697131,0.43273478709781305,0.07376487945842518,0.18970436647552485,-0.2112960683131919,0.20223525567456505,-0.19491129489578743,0.3709974122480598,0.29665658245553433,-0.1352267327629081,0.15650447461518308,0.06949031950534659,0.23287686118184567,-0.33514929014896405,0.11653313602025919,0.2912601781431096,0.4055439738743216,0.34312841947096234,0.37535258052059683,0.02428398746530602,-0.048626989661885105,0.2862715661597336,0.13829521843278553,0.29000680599295736,0.014030521577614958,-0.24698065727205232,-0.32642260388416455,0.181182710473434,0.34332906149045445,0.3647728513718632,-0.17961082354205335,-0.14737674041086096,-0.23921912373053497,-0.024956011224136893,-0.2663296741450973,-0.05937973790779236,0.3409691369378877,-0.3513710097532242,-0.010525494346606008,0.3338992736719694,-0.3332181616984229,-0.089445069504142,-0.09711754204187474,0.09991452101353006,-0.0009029851788862797
SN_pr_L,0.08516785347543977,0.003870483401969243,0.11944861428877405,0.12394848916309016,0.030639508008615417,0.2119035869560555,0.005313609325948699,0.15517923582571916,-0.09905769506949075,-0.04534791434537667,0.059318591867126416,0.028908589223663173,0.007234018245725637,-0.002318292328618679,0.11205453570154494,0.2291477720169591,0.03921913726946211,-0.036956516137457505,-0.040988413242145985,-0.03932706602647911,0.18557314150313556,0.017171226857647805,1.0,-0.05149669292930181,0.4836384056590764,0.19640449780799896,-0.01592760257229475,-0.04857956776968391,0.102752961106445,0.02291246131481971,-0.004568754605424106,0.009641725706519434,0.004116470699124249,-0.05612052523980203,0.02743316078454645,-0.08070557035860748,0.02952648730219515,0.08043406842897209,-0.042543052926680536,0.10710351088733752,0.17944843836224478,0.25127426447430984,0.005319836275498416,-0.10304548888707343,0.17417411956966117,-0.05268643036184011,-0.06429082230625736,0.16592068209404243,-0.09834930844079838,0.14842517294677565,0.13035905386795943,0.1309530441558682,0.1397697460282879,0.1813983888755615,0.14589457023946964,0.04590630139893294,0.12307628280184442,0.0683326349576771,0.05606655834806602,0.14442311335185948,0.08047702222206292,0.03815768656566932,0.19221312180574612,0.221546894351804,0.48508945649802704,0.0944327260804411,-0.1154788831272598,0.015383249075226268,-0.01996593573831736,-0.006000179469479968,-0.03655311413185468,0.0807603671162988,-0.1442170959896153,0.1451069374787342,0.11728300579918721,0.0025341218681262843,-0.07672623303470472,-0.02134076229401278,0.08809631479220977,-0.20234675358880613
Parietal_Inf_R,-0.4423237231977983,0.8341352947080437,-0.17113108335947957,-0.3997575276999565,0.7949641061093484,-0.4709613531535297,0.04456431289499416,-0.24699310377457145,0.9115128519871091,0.14369962967662173,-0.08187325304456612,0.07318857770677616,-0.2118406767805429,0.1605385375225888,-0.012963434372979626,-0.26301107767865767,-0.28490937000910693,0.94421579582298,-0.17673236861115363,0.9534342877425489,0.17862380289339516,-0.3309439019986741,-0.05149669292930181,1.0,0.06812270282133652,-0.3545523672550304,-0.1390576068134158,0.6359709123050765,-0.05163953331229123,0.8687765808902872,-0.0029170386398877568,-0.2279768715231688,-0.12440895437307313,0.397238041356513,-0.3273219165975037,0.8032147141806701,-0.49311929950687905,-0.31422764774860185,-0.16060951961638792,0.5467027575104835,-0.32095740172858295,0.20199124204365046,0.014047174619711148,0.08135584104683694,0.07772962275742723,0.19151456304596215,0.12598861405102804,-0.4894368638544882,0.686099471898744,0.00243220806151632,-0.3091338448664555,-0.7876992935601229,-0.5138515390416684,-0.5257007408261392,-0.11829283717987149,-0.07734809440871733,-0.4101660824037335,-0.3115034161058992,-0.4383856927598952,-0.11728723127703797,0.630816332581148,0.7053348508824577,-0.31051849283372196,-0.2841463469333973,-0.20189071882844992,0.38231684497293683,0.2359684931731455,0.41117098367422517,0.30051198590886524,0.6986487507964505,0.022435303114296413,-0.08038231659961591,0.7054161251138872,0.2968590065933678,-0.5525873840895168,0.62092378721348,0.42030360611123857,-0.13013598407454424,-0.18095051335344942,0.3100385795545515
SN_pr_R,-0.11014959253318689,0.05587314258926986,-0.07585173935172998,-0.20724041832528178,0.17574350558238505,-0.12960518294688747,-0.3111090937485096,0.2557194706080401,-0.09699462398648417,0.38316316818655305,0.062366375767095084,0.36809053367345973,0.29131598625588634,0.3238570848427371,-0.1975076079369268,0.09779105558152841,0.3632324059930566,0.09172184624583826,0.2878664103106402,0.08011011502603257,0.07313083005891546,-0.06243586123877727,0.4836384056590764,0.06812270282133652,1.0,-0.05418279967345425,-0.06015751102580401,0.28219109794551056,0.03539676937036121,-0.0077818233120259695,0.37404672876143624,0.37910496314118175,0.41319529023394885,0.28779853441846304,-0.4789231214445614,0.20913639033620485,0.09990568185743431,0.15147111700065155,0.3768236507104341,-0.013375911228130973,0.15509480126219438,0.344328190358831,0.09433721384768054,-0.09174170716414078,-0.13409570812890118,0.36221856710408973,0.06955951815407459,-0.2174170315204946,0.21342341346955254,0.02768674244418968,0.13017047166246412,-0.05403440366881544,-0.1833951682890267,-0.04727259100658049,0.18741815472374931,0.3177638210401736,-0.23305310489005449,0.4362124946984966,0.0988918304297961,0.05638780910903427,0.0101560009072726,0.201084334268034,-0.07083023731497654,-0.2281521789010475,0.17071005010363596,0.39965508502578195,0.3519187281783221,0.03273488302095966,0.29882436157086234,0.24912482982497536,0.3374335832007613,-0.05613744093580769,0.18123504936068396,-0.010929056902925192,-0.25318594134221767,0.2921464290716116,0.08597344746463546,0.35393175861578124,-0.06432687024589992,0.11123009811044997
Pallidum_R,0.5542707698943173,-0.2588236066910822,0.47957806675181325,0.8314123120827405,-0.2880800682454772,0.7507530339952405,0.44697356055848375,0.39905100799467885,-0.21463687566928913,-0.48962954684325316,0.4302373228895383,-0.40047287073387217,-0.30439289442813855,-0.0020201508914536094,0.5568928287246241,0.6369477895414875,-0.325488892623209,-0.3516861099338087,-0.1505943162789637,-0.36011181702158707,0.2792950349909847,0.3471808776870126,0.19640449780799896,-0.3545523672550304,-0.05418279967345425,1.0,0.4206909448650515,-0.6332828420761398,0.411389199797038,-0.15173265290514987,-0.5210924307147493,-0.3301898879276644,-0.44371696284543705,-0.4694051873468365,0.6724454682313792,-0.5929350114125522,0.35214886968341164,0.38387724919203625,-0.3933729241237827,-0.03884797090279699,0.4678899880490929,-0.10303201736988654,0.052212791538393234,0.32259147396196747,0.2832485675917226,-0.3517364581787148,-0.01592580188802375,0.6304116997377625,-0.6682808812350989,0.43448651602097305,0.3300628583720002,0.5171778639853699,0.7487628610926782,0.64824762863057,0.45066057283887023,-0.22462448221342318,0.7076828392090698,-0.18535120213640827,0.12133498128083225,0.26565497991636894,0.02275272032683697,-0.4192099236119647,0.6245097374723851,0.6771494822555135,0.5955938630568173,-0.5768683082677036,-0.48734261566974757,-0.3705042714874398,-0.5430187026390125,-0.5393581975715265,-0.5943040562648543,0.5738951537502675,-0.6753475351879137,0.1971462951682804,0.7068319674026698,-0.5203521056549979,-0.26459892827140785,-0.46338630424704996,0.2514246008634327,-0.34246893987271754
OFClat_R,0.4113902667427662,-0.14345175611567829,0.5231287455794561,0.48027638697285135,-0.10651891384637067,0.3175085908782137,0.5239211673915819,0.0867501671088357,-0.015905338294258064,-0.358349506333868,0.44560891053300855,-0.47975638194661285,-0.3612990724260434,-0.07884943234897265,0.4713361221402164,0.2790155720680229,-0.4713928493794014,-0.22726575615387892,-0.19652709140402297,-0.19348770068126378,-0.04504244387551148,0.16881914430077138,-0.01592760257229475,-0.1390576068134158,-0.06015751102580401,0.4206909448650515,1.0,-0.5293449759592458,0.24561084342749812,0.0015597560239709977,-0.47337357472731706,-0.4139283255001084,-0.4577857448925844,-0.503310101790419,0.3793423790327557,-0.40866565875173444,0.35826823982949274,0.020979870634488244,-0.34975179149967356,-0.0848783339910805,0.004885696605735703,-0.2673884177697843,-0.2634692034830179,0.3698120741315845,0.15170081577209293,-0.1837440082121496,-0.11090599747268158,0.41376972882683977,-0.49885029840735096,0.3264854720220109,-0.10482895395075996,0.23108915491035356,0.5531986435414895,0.23554011836821326,0.5297926429908356,-0.1612595269871328,0.5282400312737525,-0.40755834409010616,-0.0004937367475202976,0.27450745083509037,0.05473356481244133,-0.3455774644731011,0.4399977310073061,0.41532161835737247,0.23032210786669977,-0.500574100738814,-0.3561920356207412,-0.305100182279104,-0.5251089464885069,-0.5113375237104699,-0.5881904266261544,0.3760543211718311,-0.4175324169804838,0.15593482747556353,0.479655185491853,-0.30710624656492297,-0.25029484717419814,-0.37990166913061957,0.12625739953774973,-0.04006340395899298
