,Lingual_R,Cerebellum_Crus2_R,Olfactory_R,N_Acc_R,Precentral_R,SN_pc_R,Thal_MGN_L,Cerebellum_8_R,Temporal_Mid_L,Frontal_Sup_2_R,Cuneus_L,Cerebellum_6_L,Cingulate_Post_L,Cerebellum_Crus1_R,Cerebellum_8_L,Insula_L,Rolandic_Oper_R,Angular_L,Olfactory_L,Frontal_Inf_Oper_L,Postcentral_R,Frontal_Inf_Oper_R,SupraMarginal_L,Thal_MDm_R,Cerebellum_3_R,Supp_Motor_Area_R,Rolandic_Oper_L,Red_N_L,ParaHippocampal_L,Amygdala_L,Thal_PuA_R,Thal_Re_L,OFCpost_R,Thal_IL_R,Cerebellum_4_5_R,Temporal_Inf_R,Occipital_Sup_R,Precuneus_L,Fusiform_R,Temporal_Pole_Sup_R,OFClat_R,Thal_PuI_L,Thal_LGN_L,Pallidum_R,VTA_L,Cuneus_R,Vermis_7,ACC_pre_L,OFCmed_L,Heschl_L,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Cerebellum_7b_R,Vermis_3,Caudate_L,Thal_VPL_R,Thal_AV_L,Postcentral_L,Cerebellum_Crus2_L,OFCant_L,Vermis_1_2,Cingulate_Mid_R,Parietal_Inf_L,SupraMarginal_R,Thal_MDl_L,Frontal_Inf_Orb_2_L,Vermis_6,ParaHippocampal_R,Thal_MDl_R,Thal_IL_L,Temporal_Pole_Mid_R,Vermis_10,Rectus_L,Putamen_L,Parietal_Inf_R,Thal_VL_R,Paracentral_Lobule_L,Thal_AV_R,Vermis_4_5,Precuneus_R
Cuneus_L,0.6747574375495401,0.3879301035745356,-0.29189120992865286,-0.1830387437617019,0.6361245073230793,-0.2656140321180551,0.06282093832279813,0.351392892386847,0.3846595233692721,0.38010437977971645,1.0,0.2835173616602879,0.1743723682189143,0.33938402020518477,0.26909926246731497,0.49029201914393244,0.46966900554336044,0.5758160309477268,-0.07143534368661124,0.1557565188269236,0.5851964646844257,0.5019631062792324,0.6594516003090666,0.0773391507547872,0.38373724060304704,0.5631433402632088,0.526434451965321,0.2261626117579373,0.19220835121586433,-0.04947586506574853,0.24460588673771336,-0.27046059814677964,-0.24155619408277126,-0.19379413574692597,0.4901414414462934,0.3404403300446177,0.8799432594412225,0.6735060551218831,0.43211884353916497,-0.09179130144885243,-0.16417140465342608,0.05040368303503374,0.2553236865493816,0.06999031831338337,-0.06976678760918806,0.7636360809226315,0.06374934903242029,-0.20867117330435137,-0.299402082967602,0.38499674412164664,0.08716828206137307,-0.057018335563926395,0.4087227284244623,0.3977558602183785,0.26492446947835263,0.4646059732417352,0.03076410513639185,0.4190332096209383,0.2547769594182351,-0.27999994645354215,0.007423810408961302,0.48944990846500835,0.5820756807398638,0.6718115900260635,0.17461368752907602,-0.17691689364523008,0.2523199886364052,0.06439522403429346,-0.13059504819931017,0.1992749036244581,0.027247265149651805,0.4687843222062263,-0.09227586619051581,0.46012443805880604,0.623339016181016,0.4290142773269211,0.5584190493491755,0.04207576870613883,0.548264131352624,0.6497080984488874
Cerebellum_6_L,0.6147736670046428,0.6105247180810105,-0.1828064225836239,-0.09107073325901305,0.09297737426910568,-0.08327637105659712,-0.0725001290052172,0.7848621372459599,0.7719168383395216,-0.042402992849259975,0.2835173616602879,1.0,-0.04071180098871975,0.6865652028200744,0.6925357007934945,0.37563800785233825,0.005649080989090362,0.09999965247722264,0.04658336505728283,0.47684650777994375,0.07678418657237289,0.02564174564545801,0.2348318128172704,-0.06977939227767459,0.022552088838776567,0.1785030308190827,0.2743112307525462,0.2893510133193035,0.11704810272994652,0.5259244515891737,0.14054672710143584,-0.12285595791502314,-0.10037726623832251,-0.3018716545010939,0.729055631388858,0.4001906775913344,0.009317347249904146,-0.27340915708329483,0.4593286278932872,-0.190540230070649,-0.12850568805815654,0.01625395290157795,0.225239870303206,0.030292777664789928,0.07033529487609945,0.11062795493319363,0.027243642884206668,-0.3491578027952292,-0.13513470150440293,0.21067070858840162,0.16000814616707093,0.20700531388261045,0.4004697291848726,0.10641652588526243,0.10459401430869122,0.24319671673831703,0.15044434552777639,-0.3658882654729287,0.30563012617711244,-0.34079984235214134,0.18963559857456241,0.28605271187557174,-0.27539938856733287,0.20237671640993732,0.3124086149222229,0.0820076054494112,0.8705770697103916,-0.15058638522378606,0.19379016153301798,-0.011134128930011186,0.0237522192637626,0.7492114174910227,-0.3063838659066566,0.28367729539070397,-0.11547150646935156,0.3102403507017734,-0.10013505061715065,0.1195298538871878,0.519525893264263,0.0016773219060319242
Cingulate_Post_L,0.2020330963949411,-0.2665091532625716,0.039610620377302085,0.06665204781915741,0.3729950087848879,0.3490645704835569,0.43513932605568123,0.058326368344397916,-0.06969283156407344,0.6075100247706884,0.1743723682189143,-0.04071180098871975,1.0,0.07091769083477512,0.058028268922138894,0.3621887250781372,0.5117121866275879,0.030257525176701616,0.16513975797637476,0.2554787593281409,0.3613669414028406,0.6075848145674767,-0.0025814554946503214,0.5230434843388727,0.5372380527513266,0.5893417373867478,0.41044066925197703,0.22437292427613223,0.4252835438601594,-0.07566557417243285,0.035582895366703754,0.29645830410708346,0.2626325474906631,0.4000372913181349,0.24304117269149797,0.06444460712440069,0.17291233896174368,0.5224588039838469,0.362182321514824,0.4736937698276435,0.2357362628735383,0.4974248543430326,0.4553767814838009,0.505177743178776,0.2637755720610307,0.029097668574834642,-0.2850822656848364,0.3414066416034263,0.0783579735564607,0.36707249534901776,0.41750370442896667,0.18834814931567267,-0.21769892346210454,0.519183552351213,0.5983153635318234,0.16732543233345526,0.3859164174678967,0.33607961389422214,0.09817974308076577,0.24249810313182088,0.4424674514932714,0.562710631431249,0.3371814775528144,0.3045563631894081,0.42911133789630135,0.3370095429962448,-0.1438241900813712,0.40857253996323845,-0.07726969903620869,0.6078422805389749,0.422369918813269,-0.036584515142109766,0.3211552230364002,0.4850251048190463,0.31526532655332346,0.6092901197346836,0.4331046520692272,0.281028676635851,0.3397472007148611,0.5858631971532536
Cerebellum_Crus1_R,0.7613207157409311,0.6047946471659456,0.14177169701870823,0.2146024987831953,0.13650516832222223,0.21963057671655992,0.10263569246553529,0.809873217737451,0.3583153665985945,0.2530905499132808,0.33938402020518477,0.6865652028200744,0.07091769083477512,1.0,0.5798309973222985,0.5132168769352198,0.19714695864905318,-0.03515590127959221,0.33382000948083057,0.2714400880306653,0.01958522643873783,0.2985236789708935,0.13814850446276392,0.24507453684427577,0.3766429301184213,0.3254384486658068,0.28799328120247564,0.4462195630530396,0.3498890480526218,0.2990565610762601,0.2996692177122442,0.13215099648848805,0.21430398785978477,-0.13615299511149961,0.827095210952037,0.686079025435564,0.12166950995379033,0.035626024896077205,0.7598519873879805,0.2760755025550539,0.18469755781605737,0.25698197024592084,0.22700766889803997,0.272300404460161,0.21906439970343575,0.24555949504566074,-0.04032370914778385,-0.15351217765413275,-0.014923047454600796,0.25603439274238426,0.08426576136034422,0.1275710896919463,0.4637951217430124,0.3171379463724883,0.3155956969951049,0.3976606087684174,0.293329912541057,-0.13220986126912682,0.1572616051651396,-0.2612235099121457,0.25304561333023673,0.4253453657114121,0.009065692713031096,0.24871731330922395,0.4367833493739653,-0.01861360022122053,0.6694307223802269,0.32700305416590675,0.19069584803545095,0.24368005852390884,0.4509948750476947,0.6633313096160566,-0.02008871758268733,0.4396491550556263,-0.14469100100876436,0.4087308609128287,0.14647000573691332,0.26526441966933473,0.6475979678173027,0.271218564237935
Cerebellum_8_L,0.590738697717587,0.5337821356457297,0.12540860694404737,0.19657235200985637,0.23353428009467336,0.1434149598474225,0.028538578677624025,0.6145483638326882,0.6467145188839675,0.1962247517347772,0.26909926246731497,0.6925357007934945,0.058028268922138894,0.5798309973222985,1.0,0.5708536533811784,0.30749766805034384,0.08083745494017683,0.2139820346444717,0.4505614126394486,0.19560653884909832,0.18013199999452567,0.19683468468906454,0.10396460496799306,0.17824418148079776,0.22169680348948914,0.4456957296255391,0.4200616261375801,0.36817631124883077,0.5449160145850561,0.27222654888037656,0.1144759160017855,0.10357598434768464,-0.03175773869998159,0.656102347814394,0.2529744321625568,0.015590634850035036,-0.07297128005844494,0.40268358061558757,0.03100102826484473,-0.03965480127128034,0.23923056609758972,0.18791299503901834,0.17941454267259932,0.10705432629655914,0.14788213544888978,0.061222072999074596,-0.09645601117646069,0.05343249800269716,0.45076020108302384,0.25169445436974996,0.15861091032379016,0.22868426145517193,0.41157680460394064,0.2907120212956683,0.42763420788479517,0.22391379554342947,-0.28127344239813473,0.20696477354884482,-0.2459820680914801,0.25439432806721884,0.45548783307041263,-0.17564911387407825,0.32856510516032983,0.3973744428603581,0.222276756712002,0.5830454073513078,0.15028028331093182,0.2539937875257224,0.07005940803641847,0.15544075205411026,0.6623836696221705,-0.12858661194858842,0.4332803803030563,-0.06349751071993415,0.31332194401758473,-0.03763962706434453,0.3221723163052517,0.6396997899450225,0.22001460895011551
Insula_L,0.6488363015645044,0.39970333427449556,0.22095652903422008,0.2903867451086086,0.40712201324490804,0.317959732807447,0.23642880885366283,0.5284264492231482,0.48348529486892045,0.6354627370629181,0.49029201914393244,0.37563800785233825,0.3621887250781372,0.5132168769352198,0.5708536533811784,1.0,0.725923836006175,0.1304278736419843,0.5417786277235622,0.6342058214104291,0.3986872027889559,0.5806476055951078,0.42043459598483346,0.2984821699545759,0.5906770447150888,0.5129837007960072,0.7862405796912052,0.6071323494298797,0.6409934438298666,0.4423819534371512,0.17554993964897178,0.28598872306482387,0.3029395538112064,0.099890506413158,0.6450422573658705,0.18026833194563116,0.22844259220967036,0.37644449066358715,0.487770499137776,0.33567464489132753,0.2633976847334736,0.4986571745393063,0.44879087837829407,0.43888634620390327,0.39819659338482793,0.21216271786737284,0.07338992796790708,0.1729942636585769,0.2629698021110943,0.7622082625304737,0.5846872805542414,0.28577761626542225,0.1845088258110705,0.6976898963824,0.5915221795953631,0.361531545811451,0.3426531820380116,0.1262801858989946,0.02977753476963931,0.0810647447883427,0.4607088842459654,0.7557064132304852,0.21385811120066822,0.5405948178900256,0.4844795491017626,0.4316602949012309,0.3546191707272592,0.5410998813660404,0.04975859931509001,0.4474495979690149,0.3740399687289762,0.4752944142400413,0.12863138633472648,0.8641077787867398,0.1955251986891456,0.5793898876235022,0.2836207213114165,0.418608594712218,0.6356107936156337,0.5263471449715229
Rolandic_Oper_R,0.5250985112771887,0.006152574823621427,0.18887191612608656,0.2518388714165905,0.6903477179846486,0.2378311570242553,0.41752235721847364,0.16831181049823363,0.09161729661507383,0.7171963144966012,0.46966900554336044,0.005649080989090362,0.5117121866275879,0.19714695864905318,0.30749766805034384,0.725923836006175,1.0,0.15466551504680454,0.34976088887967854,0.2732618607750465,0.6560251295146495,0.7759303956774669,0.34891685588149424,0.4650060148002297,0.742308376409967,0.7112872981510063,0.7898150273304865,0.4400128521623674,0.5527637633146872,-0.01438519595336017,0.26233119326971893,0.19908900461805953,0.18086341198013114,0.2493376548798178,0.47553340490826357,0.17857300601878054,0.369971599886987,0.6667554222819897,0.5104170220971294,0.3804700343228766,0.09293744156270248,0.5050269264394189,0.47617779329616416,0.42319277378192666,0.20432802359401173,0.26214519046401885,-0.020607061983389567,0.3285488136210968,0.13876579078407084,0.6897401911889695,0.397243910357859,0.15515269848507596,-0.039310125259695294,0.7693938566578741,0.6918055367209579,0.3501692463029343,0.4907693555961771,0.5159389874980991,0.16885626788939434,0.15951857443170292,0.3637715480775767,0.7914508434220175,0.47167121835322334,0.695547431958004,0.5341388702888205,0.21219971241641256,-0.06769879798088264,0.5885027126682513,-0.07440971032260468,0.5120896981148112,0.35280117946493594,0.1458200984512774,0.36790812375029147,0.7550039622711144,0.4202691032982997,0.5885625910767477,0.6112842390487548,0.36831750177503414,0.590984705586682,0.6956161046136028
Angular_L,0.17887837096495815,0.15325669784404952,-0.36275450037013757,-0.3540522941778903,0.3558193579145654,-0.4664101978664135,-0.2034923929092243,-0.03420709885682543,0.3869684186877701,0.052694683122355444,0.5758160309477268,0.09999965247722264,0.030257525176701616,-0.03515590127959221,0.08083745494017683,0.1304278736419843,0.15466551504680454,1.0,-0.4006269636840933,-0.1301567817040916,0.35463549330331523,0.16244396094844943,0.6131568308665629,-0.180874287469294,0.03438658050729732,0.30041706078675773,0.1646155631107598,0.05153744345285662,-0.3019600918014746,-0.14851197214225637,-0.018677134782436138,-0.5125918110746684,-0.49502248643409813,-0.3688956842312126,0.024325890942585856,-0.08080893756020131,0.5926230871464832,0.41459639080566935,-0.04259012589825515,-0.3963644385774962,-0.3776956590556445,-0.21090698175844844,-1.4327265109740173e-05,-0.20731137489287246,-0.2755557397510637,0.5113199933575493,0.11452758479769341,-0.432691405675162,-0.49628036609613907,0.015678234831057538,-0.14924289229188442,-0.13245584218999418,0.23588310598123075,-0.06071315085395344,-0.09930301660099591,0.2029055239847963,-0.273691341242474,0.3996515314019007,0.3013457151779507,-0.45002931856227657,-0.32222804515508285,0.020994249844339462,0.6356924592878398,0.3681749044993434,-0.19296787145029007,-0.36095143080809583,0.16327874185632343,-0.3904647276061496,-0.28136757993557443,-0.0038256697111911184,-0.2988605734665968,0.19529758868557756,-0.4623197028134969,0.0636717657608017,0.5819282501550637,0.1234348612287246,0.34441671191605566,-0.0753152963868548,0.00434222249932319,0.16092956436659428
Olfactory_L,0.19693787605689494,0.06821979885817184,0.6346259151697791,0.5612333154019141,-0.11353217274954346,0.5696843739913922,0.2307795110053095,0.3116489244771733,0.03767548487990344,0.40956892415575136,-0.07143534368661124,0.04658336505728283,0.16513975797637476,0.33382000948083057,0.2139820346444717,0.5417786277235622,0.34976088887967854,-0.4006269636840933,1.0,0.5073306431863848,-0.1317900488523603,0.1948999637975901,-0.07884856242047686,0.393593384854877,0.3549989053426008,-0.05978071470395595,0.25477348250800935,0.34517315945216126,0.7097517811218199,0.5014007570535122,0.002146899420337852,0.5479177021251717,0.7186310007247868,0.3006332811233954,0.3361985990923691,0.11989836987699644,-0.21663023764637712,0.0008187991292178523,0.2772472650128317,0.6372874503230773,0.5574626658138618,0.38204546420963265,0.2270413873207799,0.3419876024521682,0.5076563162322246,-0.312755640027717,-0.0509487158204882,0.5197775935677236,0.7290147654902922,0.3961504821311007,0.43313063963132564,0.4872485867502379,-0.018415573764549203,0.41956022115011626,0.4805531164896964,-0.06156960950608355,0.43064275259051527,-0.19964604510111753,-0.20509551681685564,0.49675533108665715,0.5251515598854004,0.43180737612090353,-0.17274114124605855,0.04618704882542571,0.4189552466969428,0.5502449285075336,-0.03137536501568774,0.7148627018030549,0.030434552320435727,0.17669379481100864,0.48567679223825105,0.04135014537655469,0.4396401071532448,0.5511120526970872,-0.26837914921787775,0.2446772080332973,-0.13718158122640986,0.17798768615615546,0.2959551147632642,0.154698294824437
Frontal_Inf_Oper_L,0.2789909345266648,0.2316119708390679,0.05667174892584898,0.06781984931476397,0.024582222324849,0.22046875175764497,0.1619704025068148,0.5131147104223478,0.6350543144255464,0.38976556534044254,0.1557565188269236,0.47684650777994375,0.2554787593281409,0.2714400880306653,0.4505614126394486,0.6342058214104291,0.2732618607750465,-0.1301567817040916,0.5073306431863848,1.0,0.1010657065743208,0.15983377554656575,0.2581690032108714,0.09482097854258734,0.1665069135424145,0.111190240031028,0.5573523806218976,0.292648907618059,0.5637461239507103,0.7541739909486984,-0.15650762989503558,0.39729546925736975,0.4356682657887867,0.21021779367937488,0.4657094277357195,-0.03772470691379898,-0.17709432354113935,-0.07496498748360374,0.17816514550220564,0.23580179441757376,0.3472364847946464,0.38338102228911647,0.538516935873986,0.2492576518110801,0.3806773565295244,-0.13774896195267708,0.03131720696577592,0.32372111395602376,0.5007772591480448,0.5743306114218518,0.7759416003401973,0.4500640277553075,0.050290416386557214,0.44525780771430973,0.3363641768644787,-0.029544901156636952,0.39429498194201107,-0.2299468026458156,-0.09721746763596241,0.2819828660700208,0.622428820185051,0.5608180354872417,-0.25228078698361206,0.14755616878099187,0.4227780240957048,0.7704435548233481,0.3580744271329249,0.26844758882035,0.16004111890921413,0.12280949451954468,0.18978341750068453,0.3965455127982886,0.09912834315894266,0.5319269021062776,-0.08824785580401182,0.37721768945666423,-0.18130754427474466,0.1357886803701541,0.38844030644460414,0.13355209066528556
Postcentral_R,0.42126990431723116,0.10046645326732491,-0.23216714792679305,-0.0858048838085429,0.9498909352646395,-0.13434469800154983,0.27960399719776874,0.1702296043035821,0.15442871674331207,0.4124121427625136,0.5851964646844257,0.07678418657237289,0.3613669414028406,0.01958522643873783,0.19560653884909832,0.3986872027889559,0.6560251295146495,0.35463549330331523,-0.1317900488523603,0.1010657065743208,1.0,0.6285489129217433,0.39259260888241565,0.16884629605243354,0.47360551545273016,0.7594135702378081,0.6986226558432418,0.19783260632390146,0.17528689979637888,-0.26328684018645626,0.29645588656805477,-0.10237373540696579,-0.3788880573811093,0.07981463699479581,0.3420379567793125,0.0013811759504902207,0.5764978110828644,0.6433961877046822,0.2836705445326696,-0.21280093891417304,-0.262293941573148,0.1363613276549013,0.37021251208287326,0.2076805335469966,-0.02715534072679424,0.47385740479080646,-0.023543062902002875,-0.15603346869701573,-0.34117009761582984,0.46776417886100685,0.13064026349066937,-0.06396578959987276,0.1653050193071494,0.5521839417679695,0.3480040145999183,0.35748523996886916,0.26776637983716844,0.5553445314937147,0.24538283353822732,-0.15697232836569078,0.08852522533640567,0.5746031514265276,0.509805290836473,0.8207719162036751,0.3255800859080029,-0.11943900765044071,0.020465145320707034,0.14740352303293794,-0.16810870049367996,0.38593776017313286,0.06218517342476034,0.24061185967827078,0.01339036416339643,0.43049523708076,0.8351085328125779,0.38809695203243166,0.7475362219842703,0.1923440413103029,0.42980274025580645,0.6629442870839098
Frontal_Inf_Oper_R,0.5423331597819917,-0.06523728411900483,-0.013543462082598694,0.14012566994608308,0.6754666675322996,0.29835767040244476,0.47288993343067204,0.18280692292278858,-0.08546818836341721,0.73665626277633,0.5019631062792324,0.02564174564545801,0.6075848145674767,0.2985236789708935,0.18013199999452567,0.5806476055951078,0.7759303956774669,0.16244396094844943,0.1948999637975901,0.15983377554656575,0.6285489129217433,1.0,0.38083090448499557,0.5365013064634524,0.7867781112105515,0.7940691759208628,0.6447239213750549,0.3816659171765497,0.5170181264713303,-0.2104488316840989,0.22552408988446968,0.19906494838387973,0.13908035660400875,0.28564068335865167,0.4729833589065812,0.2759012187564082,0.4658877998116512,0.7621337715425763,0.6478422532165607,0.4265287819859865,0.07326959333051818,0.6419020809622676,0.5276069705197282,0.5319545162218565,0.2515385327241335,0.3494423298966429,-0.20624063114515698,0.2452683827626576,-0.08921288491423707,0.4398822636801361,0.2936125125275842,0.057695749197001565,-0.07197920222844678,0.7848269321581812,0.7470801245166091,0.3918161742033614,0.518869619087309,0.6387429714124556,0.16335187588687103,-0.017953022354867305,0.42151090845692407,0.7335107525159938,0.5935435283952729,0.6865480063165226,0.5989193744770761,0.11433895893462864,-0.027429450534897093,0.5569798603940931,-0.07812475760288476,0.6285183720979242,0.5041670962444085,0.09750532944725171,0.3458687956998415,0.739185458308062,0.48684283134136047,0.7176684155532617,0.7086258413458796,0.3339929325794004,0.5624014824428163,0.7273720198233462
SupraMarginal_L,0.46205020849799955,0.2919299346283738,-0.2656563152005655,-0.16931262975800876,0.349525900178204,-0.292090637702634,-0.044307041011969264,0.17172051381091433,0.44693548781291614,0.26818164139927364,0.6594516003090666,0.2348318128172704,-0.0025814554946503214,0.13814850446276392,0.19683468468906454,0.42043459598483346,0.34891685588149424,0.6131568308665629,-0.07884856242047686,0.2581690032108714,0.39259260888241565,0.38083090448499557,1.0,-0.009811228772171112,0.25956343550439837,0.36016442583576824,0.5234878091610041,0.23499858240706414,0.054228953459486626,0.07656535598386954,0.007437590339120999,-0.24258884292383165,-0.1928038035628512,-0.13721474696768135,0.31148115764442835,0.057035063626129076,0.5178783838794887,0.45239841511421064,0.20579647678432528,-0.1692488581526801,-0.17718583518417472,0.13175605158187675,0.19184804705349867,-0.017022590264586284,-0.1069870094273824,0.47302610476095697,0.23557954855801647,-0.09255557645791702,-0.2280140609925053,0.2427863313470812,0.2764462123447285,-0.01706226192405618,0.1790216286325815,0.2826711494735389,0.17796682233377584,0.28707811854589016,0.03440915631769194,0.5314239873675848,0.21184850966427624,-0.23421736766032816,-0.05408789233192948,0.37963191289600895,0.581176880724945,0.46917626525147405,0.16969561610982056,-0.000592790748879425,0.22864798172268083,-0.04149923472674361,-0.2045987389775707,0.1403945096912366,-0.10622503930574269,0.3440980992033391,-0.2047585784538624,0.358237447084207,0.4105579718281688,0.33681144451258355,0.4098138799180498,0.004502287194527648,0.3224884620096918,0.32215684449852516
Thal_MDm_R,0.298950466770962,-0.2435664187716603,0.3153120070742466,0.3415132196723028,0.2100447926212808,0.5305325686004387,0.31513391442132754,0.060219308677718936,-0.2216705502395702,0.4744381985690882,0.0773391507547872,-0.06977939227767459,0.5230434843388727,0.24507453684427577,0.10396460496799306,0.2984821699545759,0.4650060148002297,-0.180874287469294,0.393593384854877,0.09482097854258734,0.16884629605243354,0.5365013064634524,-0.009811228772171112,1.0,0.5411557183187466,0.33580230164604263,0.29374090137222647,0.4244512377461838,0.47982211454068086,-0.004194238744650325,0.1416328695556608,0.373745248768502,0.3470304826634451,0.6050160880925466,0.2790667020193299,0.24215953820425662,0.0735838447269416,0.34865580655547296,0.4808259040365615,0.564079765214142,0.19728275465415895,0.5711234847854056,0.19654068043965045,0.5832202402020259,0.3557418524864626,-0.08483828491565819,-0.17233289079627173,0.48807121648711305,0.18901390986689884,0.27634560589900203,0.3160609955841973,0.23267211307013339,-0.20690737734382023,0.532985419041377,0.6135972749706028,0.4140783151653922,0.44786034148783493,0.23829747288524514,0.029786088743025723,0.19633805282885541,0.38337349483951727,0.5095180757042105,0.1831682410540519,0.2646757701621203,0.511204632726976,0.2646836835742575,-0.1711732866343475,0.6067568227027047,-0.1767798778744198,0.5862297842565191,0.4619197621254784,-0.0842557256543477,0.36298781779887884,0.4333062377805955,0.04134107163599653,0.6411202423310579,0.3145874247127757,0.21863841014808236,0.38337628910775007,0.4540424115209351
Cerebellum_3_R,0.5766815803468625,0.041562230793687316,0.2835968383763276,0.458620333498823,0.5159355061117893,0.3240652356317885,0.5184834810868701,0.22203081679014725,-0.09275527497533094,0.6567989488068258,0.38373724060304704,0.022552088838776567,0.5372380527513266,0.3766429301184213,0.17824418148079776,0.5906770447150888,0.742308376409967,0.03438658050729732,0.3549989053426008,0.1665069135424145,0.47360551545273016,0.7867781112105515,0.25956343550439837,0.5411557183187466,1.0,0.703367281991273,0.5739469067952265,0.5466865500815681,0.5163948504923922,-0.15608402696299883,0.38111205309291923,0.28358325584755645,0.17484442656448543,0.22836112550138127,0.5155973243996841,0.3586085957735926,0.3071817149765121,0.6353374325611074,0.6654236674096874,0.45167350149779945,0.2234161392440219,0.5631352812757794,0.4902636468108446,0.578582627669415,0.19314373923295505,0.25346505270948727,-0.18112431492455427,0.2748148643143468,0.03757808010960643,0.3805335190871488,0.34587007217281146,0.06508823266348052,0.03958705819836563,0.7545264600639225,0.683311386216984,0.42849331249491995,0.47998793878070256,0.4970057815670933,0.06921009028965595,0.14742472072215268,0.3819888080143272,0.6659916896750755,0.4674651108597617,0.5465061742291114,0.5320260163172575,0.14573063602655553,-0.08870536225715236,0.678714684104516,-0.026104276385982613,0.5728904440807232,0.47920656820975244,0.11880045023630405,0.3549597288386383,0.6721693704041646,0.34219519008891025,0.5736468051986757,0.6478450874722986,0.43987408449134413,0.5526067776021166,0.6839280801153086
Supp_Motor_Area_R,0.5810391323674031,0.1614114472940079,-0.13614544497297293,0.00713036764886886,0.8164914171890677,-0.011396292371867766,0.446090838884836,0.3176837805538395,0.07453918376815948,0.6135358935900127,0.5631433402632088,0.1785030308190827,0.5893417373867478,0.3254384486658068,0.22169680348948914,0.5129837007960072,0.7112872981510063,0.30041706078675773,-0.05978071470395595,0.111190240031028,0.7594135702378081,0.7940691759208628,0.36016442583576824,0.33580230164604263,0.703367281991273,1.0,0.7042961331413221,0.35641943587541824,0.2551155051314764,-0.293146468585855,0.3298613947804112,0.022104722260439535,-0.1435690724778482,0.11759386523067013,0.5327724341524046,0.3397481551198981,0.4921490736778524,0.7143901225304141,0.6078621266670701,0.14288695116358957,-0.02399869616122535,0.3876890937582204,0.5429878869853013,0.40256135682553995,-0.01624740356204638,0.5077853156236652,-0.1359645609152762,-0.06524042422378536,-0.31087428184181076,0.4875043816645065,0.23729961853678327,-0.1119885553444677,0.15638855936807622,0.6118234962177138,0.49286178683102894,0.4673546627158416,0.35162005711968547,0.6166573008169345,0.2412690344098349,-0.1510926169253363,0.2339885114955739,0.6626353623858035,0.627264029700845,0.6927431589001988,0.4463530718915659,-0.07767971060221034,0.13610828241093398,0.3130748693936717,0.009171294832601765,0.5397249352091987,0.3723717832354199,0.2829313879672725,0.13164542073354887,0.5422415022077499,0.6191001913255243,0.5566873648718071,0.8493994007906255,0.3306912532256559,0.5371876598779394,0.7285539406433935
Rolandic_Oper_L,0.5781228798320979,0.3059001899911242,-0.026273175467952666,0.08359322217414791,0.6799241111498285,0.13094140668485266,0.3359370139783548,0.45004653139090156,0.39415535704066534,0.6290384024919282,0.526434451965321,0.2743112307525462,0.41044066925197703,0.28799328120247564,0.4456957296255391,0.7862405796912052,0.7898150273304865,0.1646155631107598,0.25477348250800935,0.5573523806218976,0.6986226558432418,0.6447239213750549,0.5234878091610041,0.29374090137222647,0.5739469067952265,0.7042961331413221,1.0,0.48232036501726605,0.5185976815021018,0.1939867260363953,0.18039982670669832,0.23014122436507364,0.09023377622870814,0.2685140199543312,0.590332499721594,0.10330313968231014,0.2834305911244003,0.4775093459649673,0.4506266364845413,0.1298148123210277,0.08949033775158743,0.45854794805273064,0.5667888617703734,0.41917316536814997,0.2352530139764152,0.29692901267711436,0.08802914273615349,0.1464373859848345,0.06102036497202633,0.8010767131232805,0.5729489831375113,0.13320792528314904,0.17067660140965507,0.7431216431964643,0.5469770700339918,0.40937270100538264,0.4606830759560008,0.39367480222107276,0.09230700363067561,0.0032888048496668544,0.43687688791811147,0.8230344886025858,0.3411139831116601,0.6909995383524989,0.5299832952526641,0.3275341999649825,0.22997085590654825,0.4438120056296952,0.040969039693260136,0.48288194338058077,0.2626921423249198,0.415698818369789,0.14642628628544135,0.7020643569782422,0.4212594225345157,0.5698984489268458,0.5224794621117833,0.32972209419996884,0.6181146390668366,0.5832517420179987
