,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D,Raphe_M
Precentral_L,1.0,0.6926867258316628,0.3474089691758589,0.669091950467581,0.8091910293288264,0.4164272961188604,0.5642213515489454,0.23773746593390963,0.4093219780858539,-0.04063569275280741,-0.1367655861262303,-0.31216585184537293,-0.059105794574793855,0.39895174904788583,0.8056841423762048,0.8325752315284856,0.22782181962272446,0.019016030669707834,0.4747057762253931,0.04720247934684067,-0.4626525996162964,-0.546107994564302,-0.1941825439876568,0.04301842458620734,-0.38690903378186525,-0.2517983968678323,-0.3856045883603125,-0.3135602821376586,0.019520640743822634,-0.03386721435686349,-0.3495887200299662,-0.030295787704614843,0.3175356018052383,-0.04549414051235343,0.6882342959560123,0.44643774370943057,0.4561776428589797,0.26013333933214394,-0.0897377451829395,-0.19875553443095006,-0.2706178215379782,-0.16028894862405382,0.2510038765886798,-0.06329343258404241,0.61336461075726,0.4534662079293687,0.5164131409574749,0.4980721807271064,0.4583032092261153,0.39779058171930076,-0.12226927344503657,-0.021541525821856148,0.26680239592306787,0.1269847593725515,0.031283443164813574,0.434687939309223,0.26431017538655416,0.46697572383915675,0.9367179750333493,0.6146510417995068,0.48767605838588224,0.4426111559475388,0.8265482374343375,0.4865278066565736,0.8045313517638231,0.5457153429296896,0.6392245785984763,0.48635358091410463,0.6800774361467139,0.7191022141354475,0.6906408866549244,0.6167608207466136,0.06482675155354595,-0.327155259541192,-0.20478162520229348,-0.02268997733464975,-0.008950028716172053,-0.1281120533012972,-0.1652829860135919,-0.05132044129321177,0.5192626644728634,0.21523483251133188,-0.28030515107103826,-0.2701153510775866,0.23246618013520504,0.15283008848237242,-0.011193511777081422,0.0421942231823517,-0.18279606930343262,-0.14163656105500486,0.02686111884279113,0.2875238142354272,-0.1703822028157967,0.06714209478657761,0.14475013592269784,0.610056795016468,0.07931451140861684,0.17307326759148245,0.07086350060979878,0.28590012862055436,0.40015162436294255,0.5072694540574998,0.03156519202852348,0.01340949519461247,0.12987340522114968,0.07616718878657078,-0.08593501685479192,-0.21083172414793142,-0.20642185738685395,0.5184380598241529,0.24188670316947847,0.5569956793615618,0.4460275836577955,-0.1943585767324348,0.2568619773268977,0.2877771231198212,0.2671036319121863,0.09289632138084201,-0.6266303593964123,-0.10349060331125064,-0.5525576348671113,-0.550958994642233,0.3555043104207288,0.29386161155057966,0.3739012781451488,0.3771716770865322,0.07129298067816355,0.39425752813125586,0.021040340503172987,0.47437336140600295,0.35704577051093345,0.3129660773494181,0.44279570473328145,0.546592625664337,0.44820219229876995,0.15915530186478577,0.4894731929511428,0.13882759987487447,-0.42253589882354253,-0.017364573264693144,-0.30388177508977976,0.5310888165340326,-0.06494058514694455,-0.03693396719241057,-0.5443665362053506,-0.3900174902779937,-0.5677196641388453,-0.25984100305620067,0.1366312327156706,0.03674665459736094,0.5090721210190612,-0.3505742698952721,-0.3242958674866935,0.18590891008340052,-0.37615897087655764,-0.17100129863214156,0.26349284057679634,-0.1509458102039473,0.1994097564623442,0.42421680528270356,0.4319943951682847,-0.046438046956454176,-0.2801453702749125
Precentral_R,0.6926867258316628,1.0,0.4396320866400887,0.8275794814240137,0.666930418028578,0.7445888101977904,0.5225004680173464,0.49107306631539255,0.5817115561103536,0.19302200901071187,0.16369535373245223,-0.1450654675776679,0.2362370972415977,0.6019321446504976,0.7283632550777311,0.778013749529139,0.3753572103296098,0.07623534977825698,0.5896001133531461,0.25994083334553725,-0.4845225088473844,-0.5444762505550662,-0.06957009857478219,0.2568237692335973,-0.3849219736903787,-0.13619714777306693,-0.3561887035903826,-0.22433664260216066,0.24426739597951805,0.20934191847715436,-0.2333084346922647,-0.14771349812741932,0.46645247218722424,0.17087292000869866,0.7115689130323847,0.4636233757581857,0.5202611656678697,0.3467327153338461,0.21160409016485288,0.011743039111038484,0.17744528914997051,0.09125502063585951,0.482129690004232,0.1725842464414321,0.6798827410125846,0.5945915246496183,0.6220856617868923,0.6156664672265172,0.5512749600063505,0.5919482244175627,0.07608527891866262,-0.1665676950243675,0.2053478395890416,0.43311072146622753,0.16287369198311372,0.42081945113210695,0.6106475361733236,0.6599627448607097,0.7003396637322081,0.9108026698720206,0.4667247567093433,0.392215660410402,0.6145399053098765,0.651936776842098,0.6832954676436294,0.8012239010816555,0.5475587679456121,0.5658021638431,0.7125469863864785,0.7057461287497827,0.7611510854959996,0.6802803335286886,0.4075106376511287,-0.09793544299028474,0.08089953477057546,0.2635976965840374,0.288267606831368,0.1004602745827895,0.08004492771873402,0.0029056162667001604,0.5253573504609356,0.3887815963495058,0.18516826936851694,-0.2967854214855015,0.5611640461185117,0.12705791542795308,0.32585396993002796,-0.11545721542979773,0.3058585830080052,-0.25932980063434347,0.3403231319751169,0.15733424237759888,0.042166260979848755,-0.0971059922723479,0.2634796725848011,0.6254303476821322,0.2158946565090802,0.27992361329062887,0.3145091409142166,0.37649629785933225,0.4807983822071174,0.4412197688671412,0.3708899828032604,0.1367328894581486,0.4583698639490901,0.30459808607304273,0.16789400738003257,0.08627498060763514,0.13912816939321837,0.5191700799551116,0.31467243611102563,0.5028881725513761,0.45114566470319484,-0.121020578495465,0.4063585462003911,0.5057035002082042,0.4770383759130487,0.33697618524488077,-0.5181577767734915,-0.05761854666959873,-0.3289637450036274,-0.36531501332128435,0.5360323142967208,0.54960959765329,0.4338820963401169,0.4410690080466341,0.2870842349745254,0.4168970535947719,0.2648015442280373,0.5261484777429828,0.4858141255494056,0.43837802907324286,0.45804216888942867,0.5455556598979562,0.5057319612037685,0.3589879712885718,0.45969670852478284,0.19267644709613577,-0.2835763902886903,0.20041566627021515,-0.15226602221304913,0.5328821155011184,-0.005349827577442071,0.05431804627249437,-0.4166714602743649,-0.21899250881152632,-0.49374116262551127,-0.10055538183134352,0.32230853370433554,0.23090405293428448,0.6533506281935919,-0.0143687930392161,-0.2568424628431631,0.2973885512568275,-0.08677965592443647,0.018738436875944033,0.3148578654827175,0.09358743414740116,0.44698460295200226,0.47876496542580926,0.4334502859062997,-0.08661740268535699,-0.1223927454351825
Frontal_Sup_2_L,0.3474089691758589,0.4396320866400887,1.0,0.7895197413625741,0.6447252679465322,0.7733091355434571,0.6651784843996731,0.6393836385134233,0.7895534185959246,0.6598761592644529,0.5921981216051733,0.55065421988556,0.6346269909989851,0.7172410179537198,0.46587010439312826,0.5235717279684903,0.6299074779330994,0.5095354888514524,0.855945288809526,0.6456781221776033,0.31185093624298493,0.29461136126647114,0.3646327127263368,0.37887766443025817,0.22987316086486617,0.14937542672170126,0.3970521484593165,0.25549680069004027,0.3315375952699689,0.32315522680064346,0.29737235807805346,0.1458262760069961,0.6014024994227759,0.6878524036285286,0.7225292689599004,0.759570277481653,0.6399579409275645,0.5710137710167688,0.4418057900343726,0.6072028082787211,0.514003683756371,0.4592002480441477,0.568402624865311,0.4902409486188356,0.30699038856156513,0.3030717276152376,0.08182568013357748,0.13868555256966278,0.3083805387168177,0.21855594030900183,0.017528249500150993,-0.04193419163316473,-0.09353558283311555,0.19004652999966623,0.1170256257338825,0.0328324659346203,0.48571951834383287,0.4961708395712449,0.316811105485321,0.4084168624636204,-0.0798503388948207,-0.009284246495488863,0.11285927625501153,0.011488072691043214,0.33635449893625946,0.3182169754192477,-0.007543929022762176,0.20797760948667338,0.2772857774073458,0.36911969011653445,0.33052054963649846,0.15513128760487743,0.7367847860802904,0.5438391835047164,0.4782699980727266,0.6016714543280371,0.5006577723999724,0.4303090422384157,0.37510044785682356,0.5393066443253215,0.6393896856571322,0.6955059001827987,0.4843755968965892,0.4218245784691868,0.47488645938255586,0.5086064089913523,0.14154667362768777,0.20085663716008426,0.4234615964864652,0.3223808527168194,0.24298380209142542,0.4011947213786397,0.059392083252377555,0.24103445215260116,0.2876776433378035,0.38868215522425426,0.3837834339752533,0.3864081535384174,0.3951690736500101,0.44294867671467336,0.19102162384914048,0.2162468918099646,0.3987994423818936,0.4373545377676055,0.6331407035795221,0.4780532674089521,0.5860354449758624,0.4250074117815641,0.3891392441542191,0.528029781380274,0.5054844221653741,0.3245448665977145,0.2131197363450902,0.25717176213539217,0.3182935319300709,0.4173646506283513,0.3563482134740867,0.410759933625532,0.13834345701860712,0.37322223575326124,0.3763527707608911,0.35010179524163937,0.29869779723409245,0.495605213363489,0.16476586739438287,0.10324435150977836,0.39154249859176116,0.1515649577787943,0.2895122111844422,0.13047457235826243,0.34405943942562134,0.23431264443614022,0.018935653038620825,0.040543589917542006,0.19252724158024298,0.26827104372922894,0.10525326117908478,0.03643273492237841,0.17797274824548912,0.27929556805821265,0.3762904959330274,-0.02447285525008724,0.36457973007675093,0.15162848875212623,0.19099294825401847,0.43797340938880225,0.33075321487555936,0.5764853892847731,0.7428660145688958,0.7500150297567352,0.5568121584612752,0.48636267435488256,0.3991261059262654,0.1575724581860671,0.37660149511907276,0.4819410495287285,0.4193728579427557,0.46585580681789746,0.41225413744357997,0.4544937946670904,0.13651300880700176,0.32492509752773896,0.3996661980376307
Frontal_Sup_2_R,0.669091950467581,0.8275794814240137,0.7895197413625741,1.0,0.8031659214086205,0.8803167717908492,0.6765665470515989,0.6077090718216961,0.7423466015892234,0.40962411158730794,0.35370967074505416,0.1436898113757422,0.424170791542046,0.7293140985994688,0.7674549343433034,0.8395338692765987,0.5894685830892095,0.3349034267273638,0.8468582851760958,0.5051930154918617,-0.18315044823061344,-0.24323867706673638,0.15564582441625435,0.3754321397703188,-0.14583164483942096,-0.032130185567730216,-0.07215857762994758,-0.033385243451741264,0.31449389850894627,0.2898792946055884,-0.05666729472981998,-0.03117925872268565,0.6074788697949435,0.428142332890357,0.8525857840493593,0.6910849792942259,0.6503723887496361,0.5022244833447301,0.32800517336473844,0.3010271524197623,0.30870715894277423,0.19682038643345606,0.637556140802127,0.3305432672188517,0.6041312768695104,0.5461649528199294,0.47441723210552567,0.47330676561942653,0.4766858044970856,0.40026837597777526,0.01851035218032238,-0.12478389161693206,0.11733076556624297,0.3336753825437095,0.1492494765956164,0.24810646373672382,0.5735625980311633,0.6335133970848754,0.6687796826316923,0.7783478400943823,0.29869515084128323,0.24801887850155088,0.5230362908692696,0.45551423907826527,0.652404104462739,0.7107784723756216,0.3910343323007671,0.5128925134551411,0.6467395564616588,0.6956275592716812,0.71573712026481,0.5819849230521046,0.6195084854567077,0.17958025733669905,0.23788206994636849,0.4303789076884355,0.42720799937377363,0.2494480833012136,0.24185950349174276,0.26561722097384066,0.6678926859184218,0.6133220732025543,0.27568909727536056,-0.02259136006211691,0.5832971315004593,0.38647312358864444,0.19391723105572448,0.032728407043887464,0.359520674891026,0.040258176269388324,0.31085378810911624,0.3819637279406398,0.007624062561723366,0.06382699542435173,0.21821962665035644,0.5718859102302347,0.24242783275297625,0.296118141515296,0.32872379109220773,0.4875608897818758,0.46147165835471404,0.39200015121654724,0.4129935876425528,0.30084817864393143,0.6202484985016854,0.4185675352197673,0.4156164337836184,0.2809562954129196,0.22282523484417832,0.5732396317239679,0.3930953007641853,0.46459164004190684,0.3300344800925605,0.05814394898101333,0.433844036175653,0.5133960629846691,0.48921136671679294,0.4096314887162429,-0.33388881806056314,0.12198893482382349,-0.08639626586396458,-0.1131615916300925,0.4836408215701356,0.6220958397043238,0.3523135587523896,0.37707104544029835,0.39504740736056543,0.41399314802436776,0.3157568024629778,0.45791371866289654,0.5676985898514747,0.41190807632388404,0.3310302301423459,0.41103459049698343,0.4709524652856815,0.3757743981076805,0.3653679940873636,0.1503378856457468,-0.1253716458309305,0.2617372458436985,0.04580346486993477,0.3840757684255797,0.17849897965844064,0.09894501995879947,-0.20409573523670502,0.036403061356297256,-0.21155460467843945,0.16682813171658523,0.5741379113543706,0.49989338129522504,0.7181276843556376,0.2079143766414667,0.02800010409756858,0.2655172785216658,0.08336698004749017,0.22179328848863822,0.4416221527157936,0.27359445188525927,0.5052253487697836,0.5823163613016915,0.360687266239554,0.06902942237317482,0.08803485477919397
Frontal_Mid_2_L,0.8091910293288264,0.666930418028578,0.6447252679465322,0.8031659214086205,1.0,0.6491119959084352,0.7038905721170181,0.5047048999001168,0.7011965278672769,0.3282946269291622,0.15321575160750503,-0.008733720806053145,0.2505995901205073,0.6708095459654605,0.9208105553911303,0.8896655732072591,0.4273328760824919,0.2323011735991004,0.7851281878915017,0.27908316119862525,-0.38315866605857735,-0.40163083450928366,0.0052607250012998074,0.2451278501666588,-0.2246717030875802,-0.0680407976479057,-0.1864907366716415,-0.13167833486515543,0.16617324572521502,0.19146915665193745,-0.11825884903472011,0.1446953346145585,0.521406106515621,0.261426745082332,0.7489316866438911,0.6397200165808464,0.6342537607860906,0.4269985971249941,0.17149174859442487,0.21041647836678182,0.05613590701973904,0.19461790750226446,0.5303737904799395,0.24749181713459367,0.5035210854214461,0.4866608429269246,0.3047305710846303,0.3742407628709116,0.38911824443730325,0.3068746617166007,-0.014311684767785158,0.05807238441975091,0.1557227303585556,0.16661023685053747,0.05798945366821298,0.10435139857858447,0.39971101656125774,0.472166802052246,0.7198858529989042,0.5179365219333208,0.13872767609438086,0.1761546016926822,0.5814001131322789,0.2536516294328205,0.6328880221063592,0.49686414154030784,0.3212884157520554,0.2867616441350468,0.479628332263571,0.5164951994595303,0.6133942021612703,0.46345698887237835,0.326663772805655,-0.03670790385082892,0.11860257351686594,0.3188058189585382,0.28510022312967165,0.16098379319673503,0.1335458436782817,0.18615462151795784,0.6980736645991155,0.5180307618716563,0.028706519665818223,0.05453237796509819,0.3795225020349689,0.4108593280185892,0.09989642812533309,0.12499718001281036,0.15074380145524074,0.19013545004735274,0.20795287907913002,0.46815978036325945,0.062339065539953734,0.23978812773119126,0.23969042114665662,0.4955945594771729,0.24793811829712528,0.3529184085537643,0.20550758045551193,0.530255710942017,0.48424045250219794,0.33833581521472234,0.27891155330876927,0.2789471406670116,0.43531322527292765,0.3780059439994223,0.2647169270325766,0.1592778080663624,0.02148128787678825,0.5700681994809531,0.41168907078194583,0.4695757591914713,0.33589633079385994,0.1854928754709293,0.3195483374730734,0.4150345654802993,0.38561785201507476,0.19468093099766193,-0.3739808685941083,0.07209309723382419,-0.25513500653119653,-0.21101586695710267,0.2965339035384004,0.365316834964958,0.2013231667471534,0.1990765561413083,0.20863818874346196,0.30525688937296325,0.16869011869871603,0.36786994271972134,0.4357181715682868,0.2722127986642314,0.18913445456764966,0.37000966307566324,0.3616513293923151,0.12524767165967648,0.3220742049923081,0.0053181860318945685,-0.1164319288074746,0.12083380571304023,-0.019548411748118274,0.3058456178419136,0.21908957282721328,-0.053954325266197575,-0.21731990554331093,-0.16770984061725155,-0.35047844128924055,0.04472307437030907,0.4866894604085592,0.31570128184533236,0.7400823297440218,-0.04139989945414601,-0.01899852774842494,0.2113447129734307,-0.061664446262979095,0.10938796614940356,0.3823853991425767,0.10624143460046921,0.41137350227363484,0.5107866938048312,0.25153354161074076,0.09654402919953452,-0.022676561382557223
Frontal_Mid_2_R,0.4164272961188604,0.7445888101977904,0.7733091355434571,0.8803167717908492,0.6491119959084352,1.0,0.5625559736451027,0.7793159886537484,0.7790813343372649,0.6746585323916513,0.5523490010006146,0.38756644711894944,0.4795208959595526,0.8165163181838365,0.6017629415757944,0.5898207663873689,0.6888097228201442,0.4746921051245586,0.8586134414031088,0.7105524267572227,-0.11548653384326969,-0.1346020764742278,0.18640023959963098,0.47108549662614346,-0.0037621543370518974,0.1390283449717548,0.05325497034483238,0.03695003074731069,0.503893671991293,0.43260241783619796,0.10714691138702352,0.018863439032032216,0.7428882984175293,0.6589857908955425,0.7401279238551828,0.6675968648165787,0.557038077687225,0.5065256042903107,0.5833476381690068,0.485456971330478,0.5381045078319961,0.3736628277497522,0.6330766619699622,0.5411486493815512,0.5033839459072383,0.4590805466284673,0.3943089134650165,0.40973015703859317,0.4012489741899099,0.37010807725626105,0.09782684907809186,-0.09195118635127135,0.021737123819099122,0.32531899310718837,0.17980105305861882,0.16311809203205843,0.5763754715634194,0.6438936082575019,0.41240102815810226,0.7434417702194235,0.14156249014851904,0.1449237921434725,0.24381724753805953,0.33039252863279184,0.42861222859228726,0.653267113554171,0.22877269143335413,0.48020250694190797,0.4904901589465753,0.49182243051668784,0.6236382451016215,0.36814873628791056,0.717777640710238,0.46317929227290683,0.5416160912095348,0.6500153511109444,0.6623840797437344,0.5007112083557086,0.17822896843933755,0.3976699083289269,0.5709396388644714,0.742303866645345,0.47217050285747403,0.15589896469464387,0.5734194681542901,0.4661256151772395,0.24166572569584188,-0.019959372723815955,0.47208353628306826,0.09675812885158523,0.3640284463987703,0.27561701648487935,0.12187225077305085,0.08826418801620184,0.15885199323453997,0.4536809123719809,0.24022807460075296,0.2420444746805987,0.38924885730463593,0.43778509586013353,0.40121723866112596,0.2954891494042737,0.5806405151032297,0.3848951349074851,0.7614820500593563,0.5138683837262543,0.6079178808433178,0.48641066639736225,0.3246189685445069,0.4717044380851034,0.34871185029331997,0.2780590474846376,0.22035866343201183,0.06813635573726536,0.46099397337148074,0.4836240529451335,0.4739760286779898,0.3545174642048043,-0.06453194649734022,0.32770177003577344,0.16746155883847416,0.12630039697972592,0.5733669298545273,0.6251948789441412,0.42073222233563007,0.32514768435830155,0.404834095412146,0.274908418298658,0.3907685627803576,0.37761894555179437,0.5479464443406749,0.4762124637587809,0.28371229098972783,0.2504397113910876,0.3496914664335616,0.3607699019644408,0.3009887116051092,0.2647354608082296,0.08980328349496207,0.4208229709518709,0.318378902349761,0.2780356754359493,0.25955234275178446,0.1094075475539671,-0.010777105514012127,0.2064818371618755,0.016817881181477125,0.29817643659416854,0.6325474381246662,0.6249983278421727,0.6706350295825776,0.42503731159347974,0.26780431008302674,0.28864177397860385,0.30701100109552204,0.3314318131384082,0.47990602484176786,0.43411155827168285,0.48995460856056133,0.5453271043635739,0.3510173720559177,0.2468772023845238,0.22233501178024975
Frontal_Inf_Oper_L,0.5642213515489454,0.5225004680173464,0.6651784843996731,0.6765665470515989,0.7038905721170181,0.5625559736451027,1.0,0.5019755636666885,0.8274474839164585,0.27213057942895724,0.44160090696977994,0.05157670215196216,0.6838647860420887,0.6776869306304001,0.5072574065276413,0.6215607934101638,0.4623985056464345,0.07709292118752827,0.7059925906877457,0.1061676932803391,0.054884276668591025,-0.059237208514456734,-0.10260694710697706,0.11723009199061409,-0.033238386131459956,0.11835076706663311,0.1020048008598915,0.2441717649660778,0.10236177459678779,0.15751553317614447,0.30406850132227714,0.04119023854259943,0.3838816834902194,0.48097189459880746,0.7667225016182057,0.6792755314308873,0.7106360355035979,0.6013950427896904,0.12652016761470258,0.2330818032299035,0.18837038624738361,0.3441157060243935,0.24187226653288135,0.22966704204397245,0.39586001343334404,0.447243235225281,0.23675118883011162,0.15537796377984703,0.49042537376834505,0.4287846208372419,-0.0725325414512062,0.1239674833070012,0.032745891974769355,0.21019223603790285,0.2453091477044618,0.08858906622296271,0.564053785884812,0.43809223319889623,0.515439796631007,0.36879359800080724,0.07094083529137758,0.0038724403629434704,0.31120884549848116,0.05473955781710828,0.6593334061109689,0.28212833334607773,0.17718133669752628,0.2249145046446779,0.373035815707051,0.4300941107433783,0.2939051189690989,0.1985694585342444,0.4725167088297468,-0.01718504396839729,0.050037089239337695,0.46119450813441526,0.0904943144644841,0.04056633941187949,0.4110281231067177,0.41333635929255763,0.8370605220503303,0.3944758137292263,0.3362527111778911,0.0016405976228542533,0.6015486240017169,0.19213923339282615,0.17995560485265175,-0.03700010249861911,0.4587203841840484,0.060847036571033214,0.2947113162092513,0.3353302510775487,0.12861642785078137,0.21330354283845615,0.5716339887518685,0.4081000381987169,0.5940446377953695,0.6080564414159317,0.48714647605601485,0.4389582567216539,0.17910745506730028,0.18057936101423544,0.2342745138299744,0.1815747294520491,0.3258950026761106,0.3342215129650106,0.18517764598968225,0.054717791437380404,0.2340443197945714,0.6102527673831941,0.6727012168986455,0.5225629491126856,0.42409712756706336,0.312668770211887,0.17469832113273764,0.42057152987577295,0.06350910421026652,0.30818318672793193,-0.02716200034922963,0.09061483620985211,0.10276492916068286,-0.04413273215553118,0.23304313750981578,0.32569750571982076,0.22353768062277704,0.1962719192009455,0.17304940378789596,0.1364227536495634,-0.0161725953266877,0.0073710917665056235,0.08422953379010366,0.08990294356198043,0.25133213412756117,0.14343373330052103,0.06901644291742923,0.08111031632456789,0.07554413880516574,-0.10614007181197085,-0.09300924448026515,-0.08096957231894665,0.009496260029140027,-0.00017604055432067752,-0.030718034993423134,-0.05060666367445159,-0.09668330944882352,0.2900354657801135,-0.08320544466944768,0.15914386323835325,0.4243754026586614,0.5744614535710733,0.46744807469857,0.20039775467170443,-0.14277231175201946,0.1557396079994659,0.2278411377465851,0.2790687946461733,0.3129875875791127,0.17560581051802443,0.2271786670707938,0.2290546418619199,0.17484063362479618,0.14155070485554844,0.057091872913058075
Frontal_Inf_Oper_R,0.23773746593390963,0.49107306631539255,0.6393836385134233,0.6077090718216961,0.5047048999001168,0.7793159886537484,0.5019755636666885,1.0,0.5971612793688743,0.7759804910508079,0.445541603401772,0.4041786473845117,0.5404525888290613,0.8659738296694194,0.48230149575998577,0.4093752972793239,0.5656525143973204,0.4901958310314198,0.7101532413884323,0.6838843208459517,-0.031033270508452667,-0.012766517560298686,0.11467178262617629,0.2708761193159262,0.08360579849246105,0.005023259219709567,0.1265257158023356,-0.08617904834753047,0.3695317129971419,0.24227735619322732,0.10425263983320662,0.09489566924823267,0.7405777914599908,0.7525538777785105,0.6251225848620745,0.7449315735830875,0.606370714366618,0.5889701495982842,0.5293973161089037,0.6186155158096742,0.4692447870182558,0.415021537124275,0.5157739592074565,0.48616308215558773,0.32067042006273355,0.5036757602208498,0.1502118605850485,0.2945412698936232,0.42435133108899153,0.3539241613738492,0.15309837259163733,0.1183162174349126,0.002560317876184345,0.0784764397359295,0.3105810436610723,-0.06892385241576525,0.5045988635263235,0.4482514652446876,0.16854575926169615,0.45482363523620517,-0.15792798108699488,-0.09081304132906932,0.023138398702722548,-0.021323718580539327,0.2506074961137277,0.4233016081740625,-0.055241617478761024,0.24151735704434515,0.20568366311286332,0.2515474322756892,0.36142456934241396,0.06478489772601473,0.4881632351781857,0.540009679433243,0.6115047632940074,0.616066192937752,0.6119623862559479,0.43139144983939837,0.2218242117735109,0.6864265600972368,0.5823467643616809,0.8347881272099192,0.35898105790388696,0.41277799483435407,0.40533622862430996,0.6765326044059428,0.11734976289166017,0.1700265027640795,0.4083376830013549,0.4688578402960691,0.46155875522617223,0.46706729803843994,0.35285870881257236,0.40083003045972815,0.25611653880075436,0.3149303846599454,0.3869198537839944,0.4026425763418792,0.525152081749083,0.5976389936735893,0.38466101990037876,0.1903950158251383,0.5754306717003351,0.5511734126853867,0.6810093350137927,0.6079902559916727,0.5945679039456843,0.39154539754496237,0.38157072277003085,0.5012301034658008,0.4600053577578579,0.2742994208017349,0.20635113625987844,0.3476808533076978,0.45647540958636085,0.531857364014184,0.2850934490125064,0.2087246147545172,0.153501283786069,0.34757052328949783,0.26576977892070003,0.2331654687188874,0.3334324644741916,0.4416715239485497,0.28493883515684304,0.23640045384681474,0.3654007904501044,0.24152777122437183,0.10213540364900327,0.2685853228683382,0.4226740938562428,0.4080196449171323,0.16610247727542077,0.07817509161561494,0.22899815439302376,0.23518857248538477,0.1618343432727897,0.2404262623339153,0.16232164159166446,0.3117919075342459,0.34736544796231267,0.11000171365840357,0.29355059051278515,0.10182319501035124,0.13198362559084564,0.1891341449446686,0.17520432183166326,0.3097860345096506,0.53640251544811,0.5946211651517318,0.5659521778745089,0.28270665710198206,0.43229653470759877,0.23452386166994493,0.35012728657360137,0.39019232076212385,0.3494617931630697,0.37453382616565417,0.2706252209193578,0.41077892896321133,0.17835433969369843,0.32014917695767997,0.3923199905942934
