,Thal_LGN_R,Cuneus_L,OFCpost_L,Cerebellum_10_R,Thal_AV_R,Vermis_6,ACC_sub_L,Frontal_Mid_2_R,LC_L,Occipital_Inf_L,Temporal_Sup_R,Insula_L,Frontal_Med_Orb_R,Red_N_L,Frontal_Inf_Tri_L,Vermis_9,SN_pc_R,Caudate_R,Angular_L,ACC_sub_R,Thal_VL_R,Paracentral_Lobule_R,Heschl_L,Red_N_R,Vermis_10,ParaHippocampal_R,OFCant_R,Putamen_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_R,Thal_PuM_R,Calcarine_R,Cerebellum_8_L,Olfactory_L,Thal_PuL_L,Precuneus_R,Cerebellum_4_5_L,Heschl_R,ACC_pre_L,Parietal_Sup_R,SN_pr_L,Vermis_1_2,Cerebellum_3_R,Cerebellum_7b_L,Calcarine_L,Thal_PuL_R,Paracentral_Lobule_L,Occipital_Sup_R,Caudate_L,Amygdala_L,Cerebellum_6_L,Vermis_4_5,Insula_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_R,Lingual_R,Cerebellum_Crus2_R,Cerebellum_10_L,LC_R,Cingulate_Mid_R,Frontal_Med_Orb_L,Cerebellum_9_R,Fusiform_L,Thal_LGN_L,Thal_Re_L,Hippocampus_L,Thal_MDm_L,Amygdala_R,Cerebellum_3_L,SN_pc_L,Postcentral_R,ACC_sup_R,Thal_MGN_L,Fusiform_R,Cuneus_R,SupraMarginal_L,Parietal_Sup_L,ACC_sup_L,Pallidum_L,Thal_MDm_R,Vermis_8,Temporal_Inf_R,OFClat_R,Rolandic_Oper_L,Cerebellum_4_5_R,Frontal_Sup_Medial_R,Vermis_7,Temporal_Mid_L,Thal_VPL_R,Temporal_Pole_Sup_R,Cingulate_Post_R,Thal_MDl_R,Precuneus_L,Occipital_Sup_L
Temporal_Sup_R,0.3260655645508435,0.48770413715720284,0.6419300522476649,0.8311965690284941,0.619404990444407,0.6564279069713846,0.0022994417555571873,0.8062779546493075,-0.13989887249028657,0.48336310474343025,1.0,0.7474857889733734,-0.10255571762672828,0.310618435668404,0.390413678609564,0.6385203109863379,0.5436723463789025,0.7288785758501083,0.45399102350957843,-0.06437665263769878,0.5196958031304519,0.23674557667467358,0.35416704116097636,0.6555579980818774,-0.22845434240721618,0.47689466529206836,-0.04413667601896977,0.6886423418376961,0.293237539634687,0.648447124310785,0.7679263176862954,0.7064190250978221,0.5329182652439802,0.3207051023543935,0.5117522673020282,0.5055731118974663,0.7919072020934961,0.8043779213738083,0.20271487339605823,-0.266392483025998,0.3072688711870325,0.7029671837014698,0.8039681730753798,0.04926170241275693,0.7082259635254075,0.193776562062116,0.479100512619036,0.6984416775712546,0.5652570116995524,0.33674243623609984,0.7099727773831747,0.7519045402023652,0.8522408416689687,0.6865845267304446,0.4861242553928663,0.5621803325710869,0.805492597260432,0.6003017241264904,0.6777885166081355,0.4344612855651775,0.4581126485286447,0.04839970172448184,0.7640361772781034,0.7035428270898431,0.6609211325337021,-0.1531892378245761,0.5680018378646303,0.5924656547748307,0.43014967757498185,0.6168781836170333,0.5489153934551368,0.16872194543564606,0.6963590830007828,0.5960257960818167,0.8598135397376538,0.49098247443351944,0.5692372002558852,0.16351631100123212,0.5253843270994362,0.6368954670056997,0.5336723686127918,0.5490092615845632,0.7722508633423293,0.32143778155249175,0.5737579481188438,0.8135334152518633,0.2722422060101208,-0.25863748844894313,0.5934033612310394,0.630378804691564,0.578527042088359,0.5316312634552753,0.22125527077215562,0.6423918484755797,0.5256648461040425
Insula_L,0.3766833471147242,0.4644375749207384,0.7170730278484181,0.6994624850157347,0.6031238016423707,0.42418713903731353,0.08970562807765026,0.8632153181103154,-0.05296697630934112,0.38791736628177664,0.7474857889733734,1.0,0.08492737832890457,0.48050832982227426,0.7692790003295933,0.49483596052662404,0.6227256565076668,0.6931648759727581,0.5509610492643003,-0.004674242404649859,0.6711223051182832,0.6278570134427112,0.5211332298709569,0.6070056206490986,0.03208567128840922,0.6021657800346709,0.05358136916082644,0.7778524067106513,0.6312227906566678,0.5266481689934218,0.747521426323314,0.6767450464885163,0.4403085886343895,0.46759746741161184,0.7223969289837995,0.71588577023583,0.7742836406051558,0.8258415049903904,0.35705369489683636,0.1312466569718328,0.40205043112369904,0.6137425531988812,0.5711385461063732,0.08859892222566959,0.6335488009317934,0.3762935759943407,0.6633659419789455,0.6463041133963112,0.7736255522907936,0.39973562069330476,0.46722077978503174,0.7095722005544348,0.930119827251543,0.854733995078566,0.791388977669206,0.5598363992952509,0.6847708288844397,0.44386888387444956,0.6635885628642336,0.3294489087770473,0.7368723458565527,0.10555474744587758,0.5467233479033409,0.6623263161246878,0.6395234337743757,-0.1554817740977424,0.7416574100801987,0.6316642979252489,0.3635117063602457,0.6089444757016905,0.6330939564204766,0.5486582818252855,0.8392484573315635,0.5169040714669157,0.6802587462173166,0.5293411634612222,0.806911223545703,0.3629087378852647,0.7495124133611563,0.6986977809344227,0.49270481047278636,0.4674234324165516,0.5146303259134307,0.16309144931550784,0.8479396100654444,0.7641274847093926,0.5378932310608867,-0.10495213712237793,0.6440348039099074,0.6396910269592002,0.32539527477841057,0.569386658680939,0.28123843849872276,0.7061645341920751,0.5754417355676831
Frontal_Med_Orb_R,0.023744367220215053,-0.2110161906922033,0.2192890871073598,-0.10372344064310537,0.1225017340286107,-0.44213133183755926,0.4971660993667122,-0.0006126855085299418,0.34356183284970715,-0.48005947764779894,-0.10255571762672828,0.08492737832890457,1.0,0.2193852394270031,0.3272761397604431,-0.4619936467935709,0.20558230849732306,0.12835863592924499,0.08742888697304174,0.6768456451350379,0.2507867059467838,0.27697584060184677,0.24884683598180968,0.13538934131457042,0.4948056556878289,0.2678965972426166,0.5046645470082383,0.29133544652830534,0.3883790550682374,-0.2339693007018442,-0.21021170651559393,-0.30645845250719544,-0.4175875606384934,0.29151404295237715,-0.18063561132106498,0.17836803738639345,-0.0796873616312305,0.04866508307414907,0.5137789380141519,0.282816643829025,0.27765865592056577,0.0698921790584812,-0.19256217826072072,-0.25999798583234535,-0.26577259754215027,0.23559349729740348,0.20500963751009652,-0.21617329078746653,0.18348242754007663,0.022561799741244785,-0.35559079321377346,-0.08026688369515261,0.00944644184635643,0.2143707286513462,0.3528411782970544,0.28855958059893466,-0.3731425677148031,-0.243687206479218,-0.20619619866482225,0.12930024759718856,-0.06399347960628658,-0.12676141718925651,-0.319201306133058,-0.23332396621985962,0.0030699860967960354,0.1798515177142268,0.16019144235187338,0.105026805352782,-0.3591633820712802,0.13118154775990065,0.17828908005920852,0.1604918190751658,0.022274113679680643,0.08684048095793336,-0.18416076823766003,-0.2475498271426369,0.010232996662379808,0.31522519658890114,-0.03308951048097327,0.06908039730807365,0.10780754003343511,-0.3908254660319989,-0.08765402228351718,-0.051247296773982494,0.2892013849310483,-0.0873122291083046,0.503358978751868,0.34194777343594734,-0.22303150236836358,0.05411293202868719,-0.0003988419392572761,0.112356645075833,0.3383768501683049,0.1811390094175347,-0.19661219880644967
Red_N_L,-0.002700470758713784,-0.08876870846549359,0.49886664618289894,0.4149461522091532,0.3715497959123449,0.04812321828089121,0.5193730577049713,0.47665992219379333,0.38103463879998756,0.029919421531241993,0.310618435668404,0.48050832982227426,0.2193852394270031,1.0,0.6617053185538307,0.044575643440863524,0.4415655404142583,0.358172498266827,0.1698530825304352,0.2444511099082008,0.5945497402059366,0.3391325977786392,0.39367940834519033,0.6558781385295752,0.37681876233848033,0.563116175487548,0.2586214156642758,0.4612416420515366,0.5784752658517742,-0.001500554460800739,0.37120227269296224,0.21036490727956403,0.031788655362427753,0.5873548401234274,0.15233126664639599,0.36466122992419947,0.3899806196040401,0.4340250336641945,0.49204999368505187,0.10699351079796195,0.19799228586947765,0.4757077866235125,0.42304752139580504,0.09323629293460649,0.33846463475213007,0.5076624239037613,0.14756490447826537,0.06086913409329081,0.7045409914758278,0.15611706721074134,0.03909925070198847,0.3674743959290834,0.4911171477316791,0.47800920720877077,0.44677656563684026,0.3022722954143353,0.2413829313586329,0.00500188079578118,0.3420556891028772,0.4656686544043902,0.5804775794379728,0.1488991842306733,0.16091436733809716,0.37458547494778177,0.2925456819468015,0.1860550077387473,0.5760402818424813,0.27758758928850846,0.005912101760867075,0.5506684195427056,0.6290413386922824,0.362585911017316,0.5249647735617541,0.30526710286790476,0.23061097209725295,0.004110865093753481,0.4720159495510726,0.10842451426049658,0.5605356124864038,0.3340576835434951,0.5129129299295375,0.06751079001493432,0.20119355084002108,0.05569611130917148,0.5823356982262021,0.4062384205026962,0.2908493422259524,0.11528993901227168,0.27223517317813933,0.6837137385922976,0.0450305170605335,0.36818330868612836,0.4963193626160614,0.220827376453572,0.036456488410155405
Frontal_Inf_Tri_L,0.21402602398492399,0.16576797397504975,0.7341646549683923,0.47103180947004714,0.503738963860089,-0.007812005569569908,0.43435933802577026,0.6817855214446001,0.2827902024538973,0.02177723217364526,0.390413678609564,0.7692790003295933,0.3272761397604431,0.6617053185538307,1.0,0.09924770685528157,0.5793820995856054,0.5638872901376349,0.49921502584533173,0.3382948177895153,0.7127528760727115,0.7631346738405261,0.6551253180225927,0.5849138336352685,0.43889751522735226,0.7046490179818438,0.37486366729675913,0.7041179964004273,0.7936666111730132,0.2279623012105004,0.4990384096084706,0.3389334241592787,0.07725748715525199,0.6085192174402624,0.4856498751878888,0.7312113663965,0.5989379019968746,0.6549690030066191,0.5999403034970711,0.4049016345804798,0.3896569079423524,0.5198436808332356,0.29773873157996306,0.01163167936812312,0.4061659773338971,0.5245590465905082,0.6042559651027896,0.3165161724984763,0.8619107534629178,0.31184166906493155,0.07276258671741323,0.5509746403556841,0.6763385822908722,0.8339093815169065,0.8629150479184098,0.4559255001265371,0.3023459068574018,0.17524561549993847,0.4353232314097333,0.3752523947080227,0.7316758472888203,0.09719964158014596,0.17091218789135093,0.41488633074049563,0.40892537250128885,0.11283812014236472,0.7356434515165764,0.5234818507248318,0.04817307507843199,0.6199646819688563,0.6691707999295541,0.6491992340338029,0.7144768917107558,0.43371426707600036,0.3740766350873484,0.23887088427055814,0.7873470323752634,0.4872076249075495,0.7226583334828522,0.5615000571502616,0.5220661475875181,0.14089398798057864,0.2359734856066824,-0.060313866523391685,0.8522675796334925,0.5707377547131164,0.6556614801060128,0.14118656697330093,0.4267033775762353,0.5992481401866815,0.09213584148739855,0.514427339877207,0.4785890587758598,0.6180007075265526,0.3287961512931639
Vermis_9,0.31621123619129954,0.6053257632938891,0.3235687575059403,0.5980622662148317,0.30180376048942015,0.9163975082227371,-0.4758230858550923,0.5207789513168254,-0.580004088411894,0.8943209766821242,0.6385203109863379,0.49483596052662404,-0.4619936467935709,0.044575643440863524,0.09924770685528157,1.0,0.3209879942353536,0.2579350889160588,0.24505598451111754,-0.498751089514465,0.13589341067493854,-0.13729181578824132,0.04775415253438134,0.3040259733523875,-0.7180725980723369,0.005458056774819391,-0.3641199356402541,0.3025338189089965,-0.014506590725538516,0.7400929288181164,0.7319594420298737,0.8139024998473333,0.903640377949533,0.1285006676943818,0.6486698289547435,0.1411994748263287,0.6528321523687253,0.5444801854031565,-0.20390004252329816,-0.48645378409836554,-0.02106236820568557,0.37214908438344774,0.642502251099159,0.4339654519518172,0.7220725622545199,-0.04787895879472737,0.15651905812354214,0.6457217893766684,0.37485161652242055,0.5117629646989769,0.8986325620234497,0.5799864840146928,0.6485937323642507,0.3165681148200138,0.08955046702724577,0.15558297196142623,0.9176299225921747,0.668804558317402,0.6368795829606302,0.09524577706078236,0.3498906966470813,0.10648246702335094,0.8776246800550531,0.7208861481998029,0.636870716338477,-0.4330917358935617,0.40433443853816,0.3014483849975741,0.6633773034728264,0.26231651990947336,0.23791151964824708,-0.11068030492229124,0.4491776274516248,0.4021220981467282,0.7462003596725086,0.6059889731491153,0.40967945457297816,-0.28234346158664264,0.45270202322338365,0.1618956073786988,0.24133724182670216,0.9130723381383616,0.5288528610554656,0.1988476272604207,0.35589368462109006,0.6287029240615756,-0.21701242126285117,-0.6303112836462587,0.7865131967954234,0.316464845546634,0.38582598154788755,0.30103006043826447,-0.2539230563417455,0.2492304689141465,0.6213257122425623
SN_pc_R,0.21816608443876198,0.3682555622088733,0.7236745060534863,0.5391629176741703,0.6103758434122079,0.24193923104092013,0.2918793968841669,0.6196504669467829,0.15508925680822797,0.07793648735406622,0.5436723463789025,0.6227256565076668,0.20558230849732306,0.4415655404142583,0.5793820995856054,0.3209879942353536,1.0,0.6201718115056866,0.5719149618466732,0.24297812827963827,0.666718709209219,0.4518150657788219,0.6580634897534564,0.6070935639528601,0.16996767509348593,0.6195459444376039,0.24862496448055788,0.7011974021245658,0.4234371187244525,0.5709428627720242,0.6323292738875462,0.4671665002283157,0.11736063605821391,0.47068835496127176,0.3828921705578952,0.6539258433055093,0.6868555981811292,0.6227577208018014,0.4708980430668458,0.05123691269678749,0.4293927004239456,0.51369090938432,0.49121080923166766,-0.17200291934104742,0.5451009828337451,0.2994158134524829,0.576824388738848,0.5149939101033891,0.6426041627011245,0.21793522145385885,0.30263149397765354,0.6403439760940893,0.6502530962128921,0.6482940850698593,0.6431813493541326,0.6140850222793346,0.4795209566528396,0.5565031725124278,0.4695588269253125,0.5259794798800396,0.5627025507093266,0.07078877803146288,0.44025719231149657,0.40638932529744026,0.5283564066281868,-0.1396345437309379,0.5514394936000728,0.6214758364604207,0.20298721616422508,0.6919794958239576,0.7484877641778768,0.23534610731226807,0.6703235233407676,0.5439215504659451,0.6593967742399202,0.3640676273410526,0.5831375769564511,0.44381963592999635,0.6092953302958873,0.6470594526527758,0.5094009795796763,0.362908539878545,0.6372792545223497,0.1464295570697574,0.6382245837521547,0.6682871960876536,0.5145238203369042,-0.18510860882899347,0.32095210889373754,0.5686627246653096,0.5535147573846317,0.6651294414942976,0.4186590530865704,0.6601687385760243,0.4451574509279814
Caudate_R,0.35127276510902833,0.1713591197263162,0.7594636067502818,0.7024209173998481,0.7720738425249496,0.28226480462062187,0.3364104601269696,0.7736840171417719,0.2622344945266454,0.06573153149179488,0.7288785758501083,0.6931648759727581,0.12835863592924499,0.358172498266827,0.5638872901376349,0.2579350889160588,0.6201718115056866,1.0,0.48354291187812004,0.25731312891103814,0.7682762527354543,0.46585544829775755,0.5855987313361591,0.6229833717220938,0.23005480619806684,0.68994606314804,0.3565823568106992,0.831750178450246,0.5624917846383655,0.4716282596011026,0.5783536660721379,0.3833338684938333,0.13760030014200994,0.45932223685940415,0.24371517702042028,0.5682057688418549,0.699942924591357,0.6679836719980671,0.4935479381035269,-0.12773672602696978,0.5641823228813817,0.6095112700955891,0.6164262046994341,-0.18591002068386522,0.4670417692878925,0.4330251305672815,0.6665969247991925,0.4368405786996682,0.6241991310060416,0.11599032745310403,0.3603900190787534,0.6921382926284879,0.7180331923919124,0.6814695467079586,0.5892701913979348,0.7367705672318531,0.5113807734995964,0.4386258290786208,0.5913953325326736,0.44395631736444247,0.514439279100792,-0.022315993986159546,0.4612926269624309,0.5126639833810299,0.49187239089745094,0.09012852365005106,0.6169577881124418,0.6871778398542797,0.07500152022471805,0.7222243629850829,0.6020407638882803,0.22296181263916134,0.6377164388504529,0.6023905929275514,0.697917975234352,0.1940811222827907,0.6245009258740833,0.35313661170394417,0.5501857466410632,0.8177206465773189,0.6308038114485522,0.23375431741529457,0.6679329588885237,0.28224059288641773,0.5782194623393674,0.716168275856135,0.4026766928547953,-0.09668441446945475,0.3014257764552269,0.6358892225383249,0.5076379015978504,0.6976158960465264,0.544799619651453,0.747732426486319,0.2692037377515141
Angular_L,0.11988172649564377,0.49844526658453053,0.4912733383575101,0.27191899076676035,0.5019072350222996,0.17478880832491242,0.15462491517567675,0.4804384915748896,-0.12092128559688306,0.10262689706898413,0.45399102350957843,0.5509610492643003,0.08742888697304174,0.1698530825304352,0.49921502584533173,0.24505598451111754,0.5719149618466732,0.48354291187812004,1.0,0.0726357928128429,0.40906577789545456,0.5841922987422199,0.5074878430180014,0.319854490033403,-0.020765299052116284,0.2763665922807552,-0.0359631878107151,0.5316155528479029,0.28174034435495116,0.5261922550968795,0.5185924399470908,0.393897843236049,0.1114859079099747,0.16045952547892192,0.4841327759375127,0.6823447180186036,0.486688377859798,0.5864709151355856,0.1426549284448041,0.29723950065804794,0.1885806493861626,0.364621138335429,0.18072680577418931,-0.006732269391866945,0.39394674186939616,-0.13912887908736737,0.612905945377412,0.6677835959622419,0.4654070502839806,0.11248454625736462,0.2174241429321581,0.4204193213281452,0.573067135431409,0.6952363098654456,0.7377564323470189,0.40626790386589057,0.34140604348609427,0.43125842498989664,0.17753217962599932,0.2721179344005177,0.4752778448856882,0.10104521134823748,0.21741859220866538,0.20566265830681243,0.5490025321307883,-0.28945306545986615,0.312799943781461,0.446801959123257,0.28703062179923683,0.33788122425815076,0.4182930522060828,0.28947346768032106,0.4546053324690402,0.4234316731818335,0.47009024270183236,0.5102001012233524,0.7374669132071342,0.6718978297509595,0.3086824995950064,0.6142711258919709,0.3440066550188901,0.2908431196036942,0.40000664055576673,0.031902455170981336,0.5836735820669968,0.43030046550603396,0.6448377246569751,-0.12490001442594248,0.4238369440329522,0.2776754005129711,0.3759651738068331,0.635790918489095,0.21121202678865633,0.722094608135334,0.6175049603274232
ACC_sub_R,-0.02326413075987537,-0.30690409430342175,0.37518079602350546,0.011544194640660218,0.25583598831665283,-0.5026628982833639,0.8085806367669056,0.03274721745050223,0.6111578005732061,-0.6289218802633659,-0.06437665263769878,-0.004674242404649859,0.6768456451350379,0.2444511099082008,0.3382948177895153,-0.498751089514465,0.24297812827963827,0.25731312891103814,0.0726357928128429,1.0,0.33836151357664657,0.21531372370309446,0.4366997197030169,0.3022231916659668,0.6643398126028816,0.4803519849893665,0.7341538390248755,0.31361461154464565,0.29794917202444476,-0.20708244515919477,-0.17273521153527685,-0.3644414365743441,-0.5532255405434973,0.4022417745800146,-0.32919504638030744,0.192784621156002,-0.03687607107550423,0.06065522597504577,0.5906129714838557,0.1880238645504812,0.25741497226484467,0.13180777955811973,-0.016329533965269722,-0.3967607183851052,-0.31660015572095107,0.40536476250954945,0.26568346079617466,-0.2728952298356445,0.25036832600172687,-0.005544323722587605,-0.41002046244474194,-0.004995558497637524,-0.04608773290115647,0.2092791328144307,0.3125844315069468,0.3470065934689107,-0.3771878840990192,-0.15479272490430832,-0.14671868246676634,0.3245534760571859,-0.005166395972700313,-0.17587183266506823,-0.24663961702129156,-0.23767937674869785,-0.11663380898728407,0.42128670344009894,0.16879233960621065,0.19036056034097648,-0.44577248454244434,0.32960238444573586,0.28074679903408467,0.06575496310608617,0.10841009947701989,0.12798884145034903,-0.07104782076231318,-0.36839793633531376,0.024789236395549304,0.36587136860612623,0.08922569330700736,0.14057873819528657,0.2662689992759187,-0.4812652979463614,0.11491315843631277,-0.056210067118777074,0.20892932505374592,0.007291184270401751,0.42032254231844857,0.3904193600120416,-0.36324366161752025,0.20165792982189348,0.14076084335618214,0.17358147824948342,0.581166666320761,0.17235710850803926,-0.30924720626660845
Thal_VL_R,0.4220738222442477,0.0964831605559239,0.6962154127721549,0.6568093376397699,0.6822004811447967,0.12135982287807436,0.41607056855621644,0.7205687742115902,0.40620116547218965,-0.02253897423437753,0.5196958031304519,0.6711223051182832,0.2507867059467838,0.5945497402059366,0.7127528760727115,0.13589341067493854,0.666718709209219,0.7682762527354543,0.40906577789545456,0.33836151357664657,1.0,0.5349207319605561,0.6009238811103093,0.6236658469860794,0.47582443548678943,0.8302793944684494,0.48548523880679784,0.7857886375940353,0.6976462355186677,0.25373980934865975,0.5296910346099473,0.28764801580991933,0.035749197759703144,0.6460444085962725,0.22689348326105913,0.5736946777580805,0.6543770647383634,0.6054538761564826,0.5809530861077403,0.03581645316082041,0.5420347396422245,0.645668105763733,0.5423249179565106,-0.09973595244831694,0.40816266090308057,0.5952201258606962,0.6119506204323639,0.2706520878949154,0.7625590506088525,0.20858427498289425,0.21237436209820915,0.6413615314027535,0.6498736777212142,0.6905827568201602,0.6229414054723417,0.6623444250126543,0.3902959355189645,0.21751843997200884,0.5471097795991897,0.4957785095555768,0.6909485145126736,-0.0952927485750136,0.3551472097692751,0.4992244800354481,0.5098649330091943,0.20455976788938138,0.7634185986234676,0.7165483891923228,-0.058537142347543106,0.7842722158969437,0.698770555965068,0.37831672935274957,0.6530688148830299,0.6024466149053118,0.5423461233961417,0.0777022635551348,0.5808315924120341,0.2901317332677909,0.7196395299682715,0.6921023700204612,0.694084912222557,0.15332860827851005,0.44972078779363195,0.15580044950074176,0.638509742349896,0.673152920504741,0.3906094666768084,0.012119596031147761,0.309275800772813,0.7283998276492503,0.21019164342951122,0.6820494340901961,0.6609414131802398,0.6494345037518721,0.1423470320704136
Paracentral_Lobule_R,0.14501338924906304,0.18632441816034892,0.4520485716647745,0.1983615279092945,0.34042381718051096,-0.23516967831373412,0.2805660866733963,0.5083602647126703,0.2120551759389315,-0.18046381036244127,0.23674557667467358,0.6278570134427112,0.27697584060184677,0.3391325977786392,0.7631346738405261,-0.13729181578824132,0.4518150657788219,0.46585544829775755,0.5841922987422199,0.21531372370309446,0.5349207319605561,1.0,0.5509064773954123,0.253463151798934,0.47034883729745797,0.5423157723415649,0.20786677912509272,0.5056943875614502,0.6255024302974199,0.12455465963273962,0.2918042428510403,0.1911353695667609,-0.15134872404788013,0.30044871617959257,0.44737067613092446,0.8299016720468515,0.4004553007334166,0.4589494548319166,0.37033218948737284,0.7169138153063832,0.3680104808009775,0.33304025903528056,-0.056523011565728455,-0.062007242697748224,0.22494387074969135,0.23118008681821775,0.7119348975281423,0.3861515455824081,0.5119420662218103,-0.06316069297260501,-0.16163743694172475,0.3735336928244271,0.4479691747664506,0.6948766289239998,0.8136996349566884,0.34027984351061413,0.06659463010297699,0.045239791822313725,0.23249175508413536,0.1664766146944812,0.6018787673515096,0.05289787298258351,-0.13529171369049137,0.15196336998858717,0.2415095849734453,0.08100129303356587,0.4027573470211181,0.449893492230186,-0.08362442714855244,0.3616758442616043,0.4698595257829329,0.8123366036510257,0.5015483652558431,0.2880797835645705,0.17834002191196738,0.31561612230353453,0.6525047572651231,0.7839509136559782,0.44392715706276864,0.6205821559028252,0.3154487576759347,-0.03255172679884859,0.05708964242384683,-0.1289266373446188,0.6023938064169806,0.35350795184945144,0.7452476569503553,0.3014013147692927,0.19012786734890536,0.30808323502457596,-0.036348087100867045,0.40708270708284505,0.33705654050540385,0.6929003934251159,0.39921116820287916
Heschl_L,0.1728046317817373,0.1057468590878056,0.7077598212396823,0.3494178871662135,0.5659351113686633,-0.0580502785436184,0.4910122654804615,0.5025926850782435,0.41768494354844,-0.2315407691813564,0.35416704116097636,0.5211332298709569,0.24884683598180968,0.39367940834519033,0.6551253180225927,0.04775415253438134,0.6580634897534564,0.5855987313361591,0.5074878430180014,0.4366997197030169,0.6009238811103093,0.5509064773954123,1.0,0.4770350620564116,0.42531061854612806,0.6728729626651543,0.5374980151201848,0.6911086559972761,0.557997693594815,0.44495418652683166,0.44869017536473027,0.20784194824199942,-0.18224488440364167,0.46415223945570994,0.23795914353009195,0.627873003303523,0.501311214930113,0.5278142658948409,0.6396879128070064,0.19792887261685432,0.4801267731938039,0.31193237775595567,0.2632890956041291,-0.3277917791181289,0.3587288083667717,0.4707500170215927,0.4944850951175538,0.272648585942842,0.5707120427805508,0.024625468675787222,-0.03035102127589001,0.4728779601160715,0.4788668138570393,0.5836080976702777,0.649523831252483,0.6940989845642824,0.2262298041568605,0.45685329227665883,0.3546587746386437,0.5355041379991171,0.5323632971717688,0.07196487325868646,0.15742218280108414,0.146316296899025,0.30904936628459656,0.1267111253705794,0.49073833971977215,0.5043906407972139,-0.028187087047612542,0.6728398069577256,0.4988437444076715,0.26070648602276114,0.631274183285851,0.4441992792287818,0.45268512735403227,0.11602624411407264,0.538433694316565,0.5592306309541286,0.6005673420609986,0.6247690095310784,0.44915291595192536,0.12468264681895765,0.4828457535183156,0.1485675686411201,0.5822789707804393,0.4819877629294518,0.5696005527135151,-0.012978825499189446,0.06544951504507358,0.47162362595822976,0.48218572587021946,0.6136264422179447,0.48921444236574974,0.5942458295646237,0.24732266552271903
Red_N_R,0.06096254004925334,0.30076326465168773,0.6709302234083209,0.7030991808507858,0.6369489824684317,0.27501367261455584,0.4564664501584901,0.7392906786920267,0.31469313618522465,0.14152784586350414,0.6555579980818774,0.6070056206490986,0.13538934131457042,0.6558781385295752,0.5849138336352685,0.3040259733523875,0.6070935639528601,0.6229833717220938,0.319854490033403,0.3022231916659668,0.6236658469860794,0.253463151798934,0.4770350620564116,1.0,0.21044499150953636,0.6859547675664431,0.24013540334868436,0.6714241398990946,0.3140133917187592,0.30858536338536025,0.5830858416256837,0.4655857144838998,0.20893811313383553,0.5050604901981153,0.23449776396873112,0.49129633250297744,0.6330788878198542,0.6505335047307966,0.42970555929371684,-0.1382402686956988,0.1905487964015522,0.6991424672260411,0.7559085391208927,-0.05627391937699474,0.45320753601486424,0.4905808334768045,0.4599688169382901,0.34343183143047695,0.7296145665479481,0.32874698483157966,0.35601732781783996,0.5993155611241839,0.6536451339948639,0.6538600041864359,0.5382770158968669,0.4279043126709687,0.4950172306165578,0.32809212897985307,0.5914847629028367,0.5986859181731838,0.557172105589334,0.1467566113576088,0.5007061497642398,0.5463624745446898,0.3981134194187875,0.053678674915750034,0.5902082452985358,0.44929957302906237,0.1750400852856784,0.7679642721357667,0.7095416917791805,0.24481913433991034,0.685681411990641,0.43035463955697695,0.6164971891370092,0.18779099669544508,0.5538133530233145,0.17211593519254773,0.6145823800355928,0.49965107747643156,0.5316751374203311,0.22551944851261363,0.6501727804777274,0.06169574534924493,0.6284547281859556,0.7037066826780547,0.36403848102877523,-0.10351172491970337,0.36303627241563097,0.6474991653198391,0.42968396765116107,0.4797568790850883,0.5796124837339225,0.44139120225141865,0.2090711430298332
Vermis_10,-0.011759809726572552,-0.41740374906111627,0.22989301800269432,-0.04854474021778743,0.1432837254630341,-0.6914783120927689,0.6775992133195501,0.06726478697674627,0.8251041787953155,-0.772151919042948,-0.22845434240721618,0.03208567128840922,0.4948056556878289,0.37681876233848033,0.43889751522735226,-0.7180725980723369,0.16996767509348593,0.23005480619806684,-0.020765299052116284,0.6643398126028816,0.47582443548678943,0.47034883729745797,0.42531061854612806,0.21044499150953636,1.0,0.6100286773879935,0.7096119176152,0.22150937624495254,0.47333464001277376,-0.4256654332962791,-0.23384644573248256,-0.4603016089284143,-0.7262112775714628,0.3745558514233092,-0.3116814545538346,0.28986571575456077,-0.08277435398784586,-0.052079971935405464,0.6253067004795775,0.46740779923726866,0.3649943151776861,0.07766435587055244,-0.1628447434390151,-0.4219831501133785,-0.33063773177746075,0.5655664634456531,0.29102100291737326,-0.40387081284801535,0.20354243926555415,-0.27231864810147244,-0.638974874805658,-0.04109773294872534,-0.1532163695333458,0.1819193284327029,0.33823828062419103,0.29402793353230827,-0.48632378008752175,-0.3544443623867148,-0.10236774093097653,0.27465156934639234,0.22079964010572006,-0.05700087599199986,-0.4649561294187932,-0.26473174410022926,-0.27908638561388655,0.5368052111966761,0.20891969770798213,0.21532773245683917,-0.5951856010181719,0.36954024687734793,0.2692827784209997,0.41606584376093625,0.17793234154211457,-0.03426669174008891,-0.25529034363768827,-0.45461515078822434,0.04929218303279539,0.4174269724860314,0.2440794661554802,0.2881313302412746,0.2187092532209788,-0.626590237498059,-0.12305552260651503,-0.15935277304161907,0.11206451515105675,-0.04468366694359599,0.4260055502142088,0.48430897405209367,-0.5086472609134044,0.20551310182818527,-0.14355378377678507,0.16056360366941247,0.6191613411238602,0.1758991353398707,-0.41760303708332946
