,Rolandic_Oper_L,ParaHippocampal_L,Angular_R,Cingulate_Mid_R,Pallidum_R,Vermis_1_2,Vermis_8,Thal_MDl_R,Hippocampus_R,Thal_PuM_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,ACC_sub_R,OFClat_L,Cerebellum_Crus2_L,OFClat_R,SN_pc_R,Rectus_R,Cerebellum_9_R,Frontal_Inf_Oper_L,N_Acc_L,Precuneus_R,ParaHippocampal_R,Thal_PuA_R,Frontal_Med_Orb_R,Occipital_Mid_L,Amygdala_L,Thal_PuM_R,Thal_IL_R,Temporal_Pole_Mid_R,Cerebellum_10_L,Thal_PuL_R,LC_R,Olfactory_L,Frontal_Sup_Medial_L
Cerebellum_Crus2_R,0.30039549028186113,-0.1340095685733823,0.46996373922325546,0.2648148390429728,0.39447807987397665,0.2009684991784874,0.6580144616522079,-0.0768217199979504,-0.22631195790532754,0.7571533375377026,1.0,0.11720717230378201,-0.15479272490430832,-0.49160523627718283,0.19451721447000886,0.23881735139681903,0.5565031725124278,0.1448609805906586,0.7062901146022165,0.41411142701582815,0.16720398064973407,0.3440018840288666,0.23462514246951086,0.4391314431617535,-0.243687206479218,0.587324882403589,0.2592272496913645,0.6905711481250971,0.1580284380180365,0.2935542801365715,0.4759001045653473,0.08003442764644511,0.38570633524265524,0.1706949457095443,0.2942531570486675
Frontal_Inf_Oper_R,0.592970504902559,0.4706785770028474,0.4445818726766649,0.6212985770023073,0.6106277747913916,0.6867407675236686,0.3275989422785468,0.2679527952010473,0.17926442064717463,0.4692029277888782,0.11720717230378201,1.0,-0.10510104648505207,0.08037780982326576,0.15415617799335063,0.1112970940635485,0.3158673669847853,0.050387533817678104,0.4368772575797538,0.5506757019062342,0.3612781534776776,0.5210659305440571,0.4991926018990005,0.6283060613496971,-0.01926925773219047,0.44291261074474725,0.29776833004476017,0.5348863536327724,0.4277328615667965,0.31451211649685534,0.6343760255953796,0.3721560624838003,0.15320546022563167,0.3689613110047881,0.507243295240979
ACC_sub_R,0.20892932505374592,0.5122387619523019,-0.07690818197378631,-0.005166395972700313,0.12663582960045497,0.13180777955811973,-0.4812652979463614,0.581166666320761,0.7104448647644778,-0.20878848397646704,-0.15479272490430832,-0.10510104648505207,1.0,0.5154604792711215,-0.46123740848717704,-0.056210067118777074,0.24297812827963827,0.4777426808834223,-0.24663961702129156,0.24396092617301432,-0.05560739675406071,0.192784621156002,0.4803519849893665,-0.1409895909334097,0.6768456451350379,-0.4280931161508052,-0.005544323722587605,-0.17273521153527685,0.12948708522513327,-0.6299517981334797,-0.14671868246676634,0.40536476250954945,0.3245534760571859,0.4022417745800146,0.3125844315069468
OFClat_L,0.23696952449048797,0.6437372595825939,-0.27039782201355334,0.19684740535293893,0.15448277563270227,0.13472988405245998,-0.41165830636102874,0.37445284001917556,0.6503887836334653,-0.33214077434817846,-0.49160523627718283,0.08037780982326576,0.5154604792711215,1.0,-0.17877774517254783,-0.15096652079564907,-0.025647467391008746,0.25226409890790336,-0.39347725095090696,0.21357847492400364,0.14677311023898668,0.072674185676872,0.3176563425457362,-0.18517101033583172,0.466471317436493,-0.4581034379536546,0.018779599263536617,-0.30473154383376405,-0.0333950863427187,-0.23329855352489207,-0.12940762827052382,0.4430842637852726,-0.04445150004952541,0.37779117836792325,0.252698379789075
Cerebellum_Crus2_L,0.24864389307225493,-0.24851305680693825,0.12762299981834233,0.07587347081105184,0.08519240178529146,-0.0711786533450038,0.48274499073537536,-0.47984680395860874,-0.5114805274405657,0.3741898177943934,0.19451721447000886,0.15415617799335063,-0.46123740848717704,-0.17877774517254783,1.0,0.12209781260150933,0.03647782565732144,-0.27594393199370765,0.35066892441699815,0.0735141155976389,0.3639007483147586,0.060772142969204954,-0.21901623946573875,0.40281747491469877,-0.16538543454759502,0.5230119985233455,0.3869395388942855,0.34800467300577825,-0.05843818367952383,0.3992197154099107,0.18880183953192378,-0.2290934404304411,-0.30368981618298224,0.027797254335965912,0.04470638732044332
OFClat_R,0.1472354476995561,-0.14389609744692447,0.09046102772290732,-0.005607577902112769,0.15864575605617517,0.020433249513975772,0.09502399287812034,0.06847238481798064,-0.11470208484089046,0.20089905166284483,0.23881735139681903,0.1112970940635485,-0.056210067118777074,-0.15096652079564907,0.12209781260150933,1.0,0.1464295570697574,-0.0719762456922771,0.22261340155112763,0.0315833485398533,-0.11849788270221208,-0.13110640022171896,0.0326576616363329,0.17758693451820204,-0.051247296773982494,0.022322106758051356,0.03453432885728128,0.17768948565177797,0.16681452916556083,0.01740661130617364,0.0910387719423737,0.12061001667822724,0.2626734402504457,0.01606299675183281,-0.023474689580472555
SN_pc_R,0.6382245837521547,0.37771318258533393,0.5326911986120274,0.5627025507093266,0.6748504489758911,0.51369090938432,0.362908539878545,0.4186590530865704,0.3461258513287198,0.5907874952757185,0.5565031725124278,0.3158673669847853,0.24297812827963827,-0.025647467391008746,0.03647782565732144,0.1464295570697574,1.0,0.3951723664352932,0.44025719231149657,0.6788186245539466,0.35642870887268424,0.6539258433055093,0.6195459444376039,0.44085014754589813,0.20558230849732306,0.3798787441383705,0.21793522145385885,0.6323292738875462,0.4534992754797947,-0.01815284206566662,0.4695588269253125,0.2994158134524829,0.5259794798800396,0.47068835496127176,0.6431813493541326
Rectus_R,0.29892151502756664,0.4552696861231408,0.03436342550557065,0.3585443997374959,0.20311648646167282,0.25686673797414916,0.07806190316340096,0.569330952606129,0.45986627581956263,0.05252914449595336,0.1448609805906586,0.050387533817678104,0.4777426808834223,0.25226409890790336,-0.27594393199370765,-0.0719762456922771,0.3951723664352932,1.0,0.0454868222024777,0.41464716903553034,0.0926868431325688,0.2122092163938695,0.41313017733084073,-0.05712775576353829,0.23067333272893648,-0.09247373003858494,-0.0277357100838329,0.14076198858558553,0.4756687511895612,-0.195495403396211,0.1439562873979231,0.3850589226942485,0.41194900287065855,0.5206749942874147,0.2733236778210402
Cerebellum_9_R,0.3981929314396534,-0.00701525579392931,0.34052395422232,0.34415468467567784,0.4947256294287395,0.5077562719278854,0.7389754999949746,-0.043411447487314125,-0.2801559304627997,0.8258229535536892,0.7062901146022165,0.4368772575797538,-0.24663961702129156,-0.39347725095090696,0.35066892441699815,0.22261340155112763,0.44025719231149657,0.0454868222024777,1.0,0.34355287346136426,0.21805451245375101,0.21057827213990174,0.30764113692250006,0.6220700134368415,-0.319201306133058,0.6581269270869731,0.5585801949406941,0.8099317407848592,0.1795223753063783,0.487657344451543,0.7087002900299114,0.144528879573012,0.30385596466787124,0.30437723563306246,0.1653822479535867
Frontal_Inf_Oper_L,0.8076582499031328,0.6142451420425799,0.46752895952715595,0.814165000518974,0.720433293564002,0.4698380300288507,0.30145511479914955,0.4529103854520444,0.4826568053600288,0.5317386682210602,0.41411142701582815,0.5506757019062342,0.24396092617301432,0.21357847492400364,0.0735141155976389,0.0315833485398533,0.6788186245539466,0.41464716903553034,0.34355287346136426,1.0,0.4497664326833839,0.7347748226372354,0.723490513644731,0.4951348900211489,0.18620110274550505,0.35218387030173237,0.1792105945258748,0.6220094100365336,0.4552242043590353,0.025274537846159212,0.5849838742725259,0.5227477479487642,0.45010789735162327,0.5159115306236437,0.7821671750189875
N_Acc_L,0.44549507779690695,0.36416363594654544,0.3232940815437739,0.4222887586133348,0.24616003572508696,0.16720128165251302,0.28196913352910463,-0.04804533137850475,0.08165625493209755,0.4323997192028396,0.16720398064973407,0.3612781534776776,-0.05560739675406071,0.14677311023898668,0.3639007483147586,-0.11849788270221208,0.35642870887268424,0.0926868431325688,0.21805451245375101,0.4497664326833839,1.0,0.4235850646438659,0.24982514521681165,0.39398132521466006,0.1408488755485965,0.3308157661243544,0.2947323804838187,0.3399361984543716,0.2620018969900422,0.2337834922632414,0.21177795674055297,0.23962388973217535,0.02037671630202997,0.46693257992566056,0.4783266267834714
Precuneus_R,0.6610777735881094,0.5114099955133486,0.7165302327000588,0.6306213860794537,0.6701554696189865,0.5465760386515305,0.21747994963237668,0.3567068054918152,0.435222716830277,0.516303216530449,0.3440018840288666,0.5210659305440571,0.192784621156002,0.072674185676872,0.060772142969204954,-0.13110640022171896,0.6539258433055093,0.2122092163938695,0.21057827213990174,0.7347748226372354,0.4235850646438659,1.0,0.6581531712319598,0.5020448793109804,0.17836803738639345,0.5050775177687373,0.16584656100179082,0.6177315002090455,0.4077669350103286,-0.031033890610357582,0.4859804422217193,0.19357479811040404,0.31710571420166384,0.3751480741596998,0.8388816028932732
ParaHippocampal_R,0.5603031661778691,0.8081810959956058,0.2687881829804584,0.6205754445150146,0.6389362241390623,0.586670171788313,-0.010591130769157154,0.658343956443153,0.7484769773467119,0.40099446569145625,0.23462514246951086,0.4991926018990005,0.4803519849893665,0.3176563425457362,-0.21901623946573875,0.0326576616363329,0.6195459444376039,0.41313017733084073,0.30764113692250006,0.723490513644731,0.24982514521681165,0.6581531712319598,1.0,0.44731021765606654,0.2678965972426166,0.04975673922975063,0.185182388366614,0.49657084525545747,0.3857455236596101,-0.19520993983509377,0.5747521655108796,0.6614832758382155,0.5315406142613567,0.6608431242033741,0.6097007581836612
Thal_PuA_R,0.5023168486074703,0.2989829821251822,0.435328119379611,0.4651473250378425,0.5173069792279776,0.4644346505176237,0.4608599953811735,0.03631395834570334,-0.047240745488579164,0.7197781280818254,0.4391314431617535,0.6283060613496971,-0.1409895909334097,-0.18517101033583172,0.40281747491469877,0.17758693451820204,0.44085014754589813,-0.05712775576353829,0.6220700134368415,0.4951348900211489,0.39398132521466006,0.5020448793109804,0.44731021765606654,1.0,-0.1478165110797302,0.5669940080866834,0.4990532435800433,0.7390958634265653,0.33111897871685625,0.35690819654590805,0.5888314373997163,0.2997773267099142,0.2377577463291652,0.4013350259453473,0.47025590263025463
Frontal_Med_Orb_R,0.2892013849310483,0.3490699452353196,-0.011837434924310754,-0.06399347960628658,0.14243795222802394,0.0698921790584812,-0.3908254660319989,0.3383768501683049,0.48283109109492356,-0.17026108122692613,-0.243687206479218,-0.01926925773219047,0.6768456451350379,0.466471317436493,-0.16538543454759502,-0.051247296773982494,0.20558230849732306,0.23067333272893648,-0.319201306133058,0.18620110274550505,0.1408488755485965,0.17836803738639345,0.2678965972426166,-0.1478165110797302,1.0,-0.32027696150102647,0.022561799741244785,-0.21021170651559393,0.015929340131400325,-0.5446400492032785,-0.20619619866482225,0.23559349729740348,0.12930024759718856,0.29151404295237715,0.3528411782970544
Occipital_Mid_L,0.4256105018869086,-0.1301730011179444,0.6984051335088235,0.3684357505779885,0.4634688387921839,0.41859253733723134,0.7986141711740906,-0.23444049920981896,-0.419740699292118,0.7218630377227032,0.587324882403589,0.44291261074474725,-0.4280931161508052,-0.4581034379536546,0.5230119985233455,0.022322106758051356,0.3798787441383705,-0.09247373003858494,0.6581269270869731,0.35218387030173237,0.3308157661243544,0.5050775177687373,0.04975673922975063,0.5669940080866834,-0.32027696150102647,1.0,0.38651444700629395,0.7357787129215895,0.20089037526881195,0.5279213598981956,0.5642972399809115,-0.28753623492047087,-0.0032387371368521028,0.08115702212412164,0.3641458077549831
Amygdala_L,0.49315234278110937,0.14902813789539152,0.15451107244262235,0.13002371852508035,0.23946182078390385,0.37779686394214795,0.344460514097264,-0.07434598014184962,-0.19813924924054088,0.4898501319317091,0.2592272496913645,0.29776833004476017,-0.005544323722587605,0.018779599263536617,0.3869395388942855,0.03453432885728128,0.21793522145385885,-0.0277357100838329,0.5585801949406941,0.1792105945258748,0.2947323804838187,0.16584656100179082,0.185182388366614,0.4990532435800433,0.022561799741244785,0.38651444700629395,1.0,0.4643139671511409,0.04251780397791553,0.37336679161670744,0.36524832085293046,0.14745067727581876,0.07294016797719886,0.299651663200082,0.2819722451230602
Thal_PuM_R,0.6335653720766342,0.2033305464778067,0.6037626579476444,0.5939840285459212,0.6740679479276515,0.5760970780315566,0.6679427769463984,0.15687758463591606,-0.05558660287842401,0.8583634223385479,0.6905711481250971,0.5348863536327724,-0.17273521153527685,-0.30473154383376405,0.34800467300577825,0.17768948565177797,0.6323292738875462,0.14076198858558553,0.8099317407848592,0.6220094100365336,0.3399361984543716,0.6177315002090455,0.49657084525545747,0.7390958634265653,-0.21021170651559393,0.7357787129215895,0.4643139671511409,1.0,0.4610871762307783,0.3574836456015399,0.7331021071346566,0.18443020534202528,0.4097086787066938,0.36414341095665076,0.5341414248805453
Thal_IL_R,0.43508737850278867,0.3326484511733084,0.36248218702766055,0.5440343440321741,0.3029856256028748,0.40951135580106107,0.19211318802199925,0.5185454405735667,0.23332920849055577,0.19704773128485661,0.1580284380180365,0.4277328615667965,0.12948708522513327,-0.0333950863427187,-0.05843818367952383,0.16681452916556083,0.4534992754797947,0.4756687511895612,0.1795223753063783,0.4552242043590353,0.2620018969900422,0.4077669350103286,0.3857455236596101,0.33111897871685625,0.015929340131400325,0.20089037526881195,0.04251780397791553,0.4610871762307783,1.0,-0.027035522645471533,0.2618400343796638,0.22986258102709983,0.4332332875070728,0.4152331461759514,0.40488413073197543
Temporal_Pole_Mid_R,0.06755943058858536,-0.15845690959733316,0.14376339666122578,0.22898935515748192,0.11234419598603806,0.2174605589161841,0.6561618367724137,-0.33905934061356124,-0.5085751578140603,0.41910349939332386,0.2935542801365715,0.31451211649685534,-0.6299517981334797,-0.23329855352489207,0.3992197154099107,0.01740661130617364,-0.01815284206566662,-0.195495403396211,0.487657344451543,0.025274537846159212,0.2337834922632414,-0.031033890610357582,-0.19520993983509377,0.35690819654590805,-0.5446400492032785,0.5279213598981956,0.37336679161670744,0.3574836456015399,-0.027035522645471533,1.0,0.3951780467972924,-0.07757660132401295,-0.2438352765959214,-0.06846874754119846,-0.05200355595350642
Cerebellum_10_L,0.47573638086706926,0.36990694579666555,0.29316941879126207,0.5971336564052607,0.6111642650044542,0.6292363234660412,0.6224196321101254,0.18819585636132002,0.08136242507935755,0.6844667581805222,0.4759001045653473,0.6343760255953796,-0.14671868246676634,-0.12940762827052382,0.18880183953192378,0.0910387719423737,0.4695588269253125,0.1439562873979231,0.7087002900299114,0.5849838742725259,0.21177795674055297,0.4859804422217193,0.5747521655108796,0.5888314373997163,-0.20619619866482225,0.5642972399809115,0.36524832085293046,0.7331021071346566,0.2618400343796638,0.3951780467972924,1.0,0.38887546109791354,0.24656520421681463,0.380354934224639,0.29860308907717054
Thal_PuL_R,0.33975157353866,0.7296547773361435,-0.16210221418210372,0.4295516884251531,0.3445000695077242,0.27049795565162427,-0.07084070725318274,0.4937167951287092,0.5735352533991798,0.18324010037706082,0.08003442764644511,0.3721560624838003,0.40536476250954945,0.4430842637852726,-0.2290934404304411,0.12061001667822724,0.2994158134524829,0.3850589226942485,0.144528879573012,0.5227477479487642,0.23962388973217535,0.19357479811040404,0.6614832758382155,0.2997773267099142,0.23559349729740348,-0.28753623492047087,0.14745067727581876,0.18443020534202528,0.22986258102709983,-0.07757660132401295,0.38887546109791354,1.0,0.39732218144288806,0.5378356874904321,0.2953237933525282
LC_R,0.4086360540076126,0.321686775112194,0.2619029831267003,0.3710791020370228,0.3883364826103614,0.3140852838670264,0.05684721141358996,0.4493151198369992,0.36250963401289,0.3344029146166221,0.38570633524265524,0.15320546022563167,0.3245534760571859,-0.04445150004952541,-0.30368981618298224,0.2626734402504457,0.5259794798800396,0.41194900287065855,0.30385596466787124,0.45010789735162327,0.02037671630202997,0.31710571420166384,0.5315406142613567,0.2377577463291652,0.12930024759718856,-0.0032387371368521028,0.07294016797719886,0.4097086787066938,0.4332332875070728,-0.2438352765959214,0.24656520421681463,0.39732218144288806,1.0,0.316203094563178,0.3698669460180805
Olfactory_L,0.47703630952885134,0.6821215731533682,0.1184880234412542,0.40504961521088945,0.3835371615919695,0.42785105713303573,0.1743652849379047,0.39655710093835717,0.45829256628970105,0.33053310088114307,0.1706949457095443,0.3689613110047881,0.4022417745800146,0.37779117836792325,0.027797254335965912,0.01606299675183281,0.47068835496127176,0.5206749942874147,0.30437723563306246,0.5159115306236437,0.46693257992566056,0.3751480741596998,0.6608431242033741,0.4013350259453473,0.29151404295237715,0.08115702212412164,0.299651663200082,0.36414341095665076,0.4152331461759514,-0.06846874754119846,0.380354934224639,0.5378356874904321,0.316203094563178,1.0,0.42387457022998937
Frontal_Sup_Medial_L,0.8173923381644843,0.5383564600810863,0.7031329927145054,0.6102398405640815,0.7019145324611236,0.500066484930596,0.11249755763536592,0.4231051314237684,0.468516269341523,0.46470109962935624,0.2942531570486675,0.507243295240979,0.3125844315069468,0.252698379789075,0.04470638732044332,-0.023474689580472555,0.6431813493541326,0.2733236778210402,0.1653822479535867,0.7821671750189875,0.4783266267834714,0.8388816028932732,0.6097007581836612,0.47025590263025463,0.3528411782970544,0.3641458077549831,0.2819722451230602,0.5341414248805453,0.40488413073197543,-0.05200355595350642,0.29860308907717054,0.2953237933525282,0.3698669460180805,0.42387457022998937,1.0
