,ACC_pre_R,Frontal_Inf_Oper_R,Thal_PuM_R,Thal_VPL_R,SN_pr_L,Vermis_3,Cerebellum_9_R,Parietal_Inf_R,Amygdala_R,Supp_Motor_Area_L,Thal_PuL_R,ACC_sup_R,Thal_VL_L,Occipital_Inf_L,Rolandic_Oper_R,Thal_MDl_R,Frontal_Inf_Tri_R,Cerebellum_Crus1_L,Raphe_M,Cerebellum_Crus1_R,ACC_sub_L,Cuneus_R,Vermis_6,Frontal_Med_Orb_L,Cuneus_L,Thal_IL_L,Rectus_R,Cerebellum_Crus2_L,Putamen_R,Thal_MDm_R,Parietal_Sup_L,Thal_PuM_L,Temporal_Inf_L,Raphe_D,N_Acc_L,Angular_L,Cerebellum_7b_R,Thal_Re_L,Temporal_Inf_R,Thal_PuA_L,Angular_R,Pallidum_L,Cerebellum_3_L,Frontal_Med_Orb_R,N_Acc_R,Olfactory_R,Cerebellum_10_L,Vermis_10,Putamen_L,Postcentral_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_L,Precuneus_R,Thal_MDm_L,LC_R
Cerebellum_Crus1_R,0.31063855085036246,0.04768159523444843,-0.15679202880776866,-0.1241393807460821,-0.01766084691183619,0.41435158054355153,0.12735894825445132,0.3754902073475272,-0.27443322142275434,-0.13563981220371069,-0.06489546473972828,0.0941923399274829,-0.09372681787058695,0.4587182167192586,-0.16494772087156648,-0.04637368777800314,0.21447943083265134,0.6114501762517914,0.20061877374017453,1.0,0.34945178148388467,0.2761817412503348,0.38820841750607127,-0.06729275548278531,0.39019624993986085,-0.07240720750597407,0.23059388322126048,0.04789492461775948,0.21661686078714826,-0.13989649287398423,0.329728601876161,-0.21739991222515118,0.18324070752561006,-0.11755166790601443,-0.310233111519978,0.13844408847902798,0.282408355007555,-0.08888972300573363,0.009273686805229645,-0.1472884192919211,0.37977970781985865,0.12415490664068984,0.102356327574778,-0.256431361972032,-0.039314193574217934,-0.4133511532277789,-0.12656344532803682,-0.09064170699510737,0.08620292433371357,0.16574582601664825,0.23338701001755413,0.060546854740274464,0.3468663322500067,-0.14250318041901597,0.3761710266025405
ACC_sub_L,0.16827066054765064,-0.21568725717712706,-0.25153095790503216,-0.23192696688864103,-0.04338120056117451,0.35039560842789186,-0.0798157373460157,0.17647705230133726,-0.28777672494826756,-0.15044381954389682,-0.15017573871297998,0.14011050204973355,-0.25151829448830987,0.34282659850884767,-0.33021227928710106,-0.2427034825723447,0.025292196772871398,0.16999927462593106,0.17621077892880319,0.34945178148388467,1.0,0.23668067550452407,0.24522342572746889,0.016590619920414117,0.17368232313512505,-0.21005505496403334,0.09157105854303861,-0.1692657874007003,0.21273774940241663,-0.2510726352766123,0.07341665512502346,-0.3601249328741336,0.017976289414515068,-0.09365083572920045,-0.40597552073007154,0.07991614447659558,0.1641320719954827,-0.2617709847158028,0.05514149183964659,-0.238459406502307,0.4301054860775538,-0.0024594051913265132,-0.17414357968256688,0.0012542870163089774,-0.1254296876028112,-0.2287612507355586,-0.08687385774174308,-0.013718431116182919,-0.06924110848818821,-0.11364588486078701,-0.025260729313172338,0.17078264338980698,0.15342687434167585,-0.2498674629430805,0.131496731180423
Cuneus_R,0.13168320434178876,0.1453286876394106,-0.20266544213426876,-0.0001445516440385406,0.16827669461660402,0.7419486162120154,-0.1214704353912905,0.7922808115595653,-0.09547840158885323,-0.1028435354285657,-0.2369953862450636,0.19841813567600208,-0.2142130561438608,0.5290391584173362,-0.07596660105187499,0.08579727966725025,0.16540101799939785,0.3217752288507032,0.3190708366135644,0.2761817412503348,0.23668067550452407,1.0,0.7839928802011881,-0.37534589858337825,0.8590767899712765,-0.0817475526122714,-0.27908859014363685,-0.21208127875040378,-0.27482786461105607,-0.3808916705368458,0.5703454266170347,-0.28053473414396124,0.05571106981997648,-0.49584745148613224,-0.35756132938850244,0.1908625208124087,0.2585939407941276,0.14210694889120354,0.21184764928541772,-0.32726016611587205,0.5611090294976436,-0.10274551307429791,0.5080682747358238,-0.2831795147310953,-0.42503237284896905,-0.14006843169697533,-0.40291691679101244,-0.2181439295132893,-0.14574338962483602,0.5274709739971153,0.6094503168177476,0.0813163713730645,0.7864011796958073,-0.2877309384432122,0.4690625149849149
Vermis_6,0.12365126501218725,0.23075275288935695,-0.24517548205599485,-0.03471164732361755,0.11950112404506574,0.8464889127156141,-0.22152241576904597,0.8207895516038466,-0.18299315787905304,-0.12025008437904308,-0.26691663039979485,0.13035436258305672,-0.1977292745027774,0.5302299532865663,-0.0029389472823274886,0.08549001558199394,0.2583955359286726,0.35251153083557185,0.32613171712063094,0.38820841750607127,0.24522342572746889,0.7839928802011881,1.0,-0.40736168484804425,0.8727991310281539,-0.1798339475357774,-0.39744501364203205,-0.20557659207817572,-0.25293875879119126,-0.43622716178146526,0.692790603223035,-0.35987762346512714,0.062117361415562795,-0.6371580132193518,-0.4748527402131376,0.19838953743223098,0.17399109861254056,0.04287441012283228,0.20426502085934423,-0.3835512135003712,0.5604859336300329,-0.10897607849463269,0.6609853373873172,-0.35364858895260926,-0.4898946427877055,-0.29399557494638406,-0.5707872133135197,-0.4157471581962957,-0.13168396508600952,0.5768463885848458,0.7214420604445599,0.06708173224595841,0.8206467687133884,-0.3253448370352247,0.632976092841341
Frontal_Med_Orb_L,0.08633326734649908,0.13805364461418998,0.25208462870544,0.007807942619817938,-0.20105640111217368,-0.5004013804729849,0.37736812305397216,-0.43124327057793854,0.07279248902001582,-0.1555827786904328,0.14852102829781239,-0.13785248487479204,-0.04802931150299384,-0.1658761657520533,0.09731431788076168,-0.23063633172877096,0.2679354424321226,-0.032958864973669684,-0.3213869231472909,-0.06729275548278531,0.016590619920414117,-0.37534589858337825,-0.40736168484804425,1.0,-0.41571714143080724,-0.020090230528375774,0.7190910293759348,0.3890163508188769,0.3791404991006277,0.15895840605628203,-0.38657120292556063,0.3121072785234571,0.07157795961590933,0.4495457148498814,-0.08269727837814561,-0.16077258371362024,0.22249588109234708,-0.30661672466830925,-0.015565906692558078,0.3243661483219664,-0.38230734589264703,-0.180382601293806,-0.28452403137609256,0.8740762092119058,0.10120875172579712,-0.15808705424621633,0.40951805451055523,0.40829764753692976,-0.17935478114204517,-0.32698777207085583,-0.45369714758543694,-0.10524436842169368,-0.4797789834656543,-0.02597356676681,-0.3196014663615994
Cuneus_L,0.1880106136883847,0.2845895949415952,-0.11557604548494561,0.06163472046993936,0.2060554951834482,0.8283347549647326,-0.030150649360409013,0.9299460994251372,-0.03363007718585701,-0.09813629851592756,-0.19185661561496356,0.18699548824248077,-0.1514539810344213,0.5400739473547297,-0.02116412163883467,0.15576464506778967,0.2992964334119895,0.47339336718569847,0.37928252582908795,0.39019624993986085,0.17368232313512505,0.8590767899712765,0.8727991310281539,-0.41571714143080724,1.0,-0.00960771269733032,-0.33744304533451625,-0.12884087811994221,-0.2789233305428422,-0.385458399626663,0.7454538144213941,-0.21047170112955413,0.17960698923906873,-0.5459872532694542,-0.4231960439690582,0.25902980088367317,0.2928154139793308,0.14601598245846767,0.15700635736221014,-0.28313332256331003,0.5450916887954972,-0.07090520069001381,0.638639626471066,-0.34150111001582617,-0.4112096903343652,-0.18895442643483876,-0.40670108636566776,-0.29724464284029123,-0.12240910769562445,0.6912934214492605,0.7341580598486077,0.07135015161541783,0.9089737766268272,-0.22916318801493085,0.6365426275372545
Thal_IL_L,0.0493045373477612,0.25578938293980874,0.6225879635990687,0.584937733966748,0.3853391025934383,0.022579082138500666,0.42247054370250814,0.07737089315698742,0.6315766787751982,0.3933659947048281,0.5970149052475087,0.4592570616470275,0.6101992739786749,-0.07565830647103976,0.067464183674246,0.5846655240608954,0.11921014396603777,0.25923583913160975,0.3853147017686429,-0.07240720750597407,-0.21005505496403334,-0.0817475526122714,-0.1798339475357774,-0.020090230528375774,-0.00960771269733032,1.0,0.25218926786467954,0.192596543876395,0.2594155033995633,0.5826162723719758,-0.001979919956118851,0.6248015311020796,0.5347777238762331,0.5066066313030296,0.549560046513134,-0.0859137526044436,0.1328677422872708,0.610110454028336,-0.24207754709539156,0.5046677040143175,-0.2892843524779239,0.6330536006674956,-0.09779911899951188,-0.05069587809993998,0.5617021836921982,0.46983173218823593,0.40792477707772545,0.26837397967738,0.5603248381426126,0.2935918455742577,0.030590621400218038,0.20391247388649228,0.09222321872044795,0.7933640666308073,0.2268026322750756
Rectus_R,0.3312164280016871,0.02647786919478753,0.3065720455834142,0.07264412962980055,-0.1577430820309349,-0.4023375712979386,0.5421597140155426,-0.30430868058104193,0.1539939097788472,-0.1045809572387864,0.33949908515330773,0.02780986283090172,0.07906228360494626,-0.07013024961863648,-0.12123949902335399,-0.05110940675339791,0.13722891387328562,0.223521431258387,-0.15723177596512547,0.23059388322126048,0.09157105854303861,-0.27908859014363685,-0.39744501364203205,0.7190910293759348,-0.33744304533451625,0.25218926786467954,1.0,0.39848276902721935,0.41958751705676967,0.31488413719542047,-0.3585733225996026,0.3014699451272773,0.18154201176175042,0.5689069025319199,0.12093432930367312,-0.10637405589075936,0.3690255418186624,-0.0578113758160542,-0.030827226684271607,0.3454158423555764,-0.26012466751485974,0.1523226821388534,-0.4258783983239105,0.5841104058075913,0.44383591564645253,0.05884301654598516,0.5265243089861918,0.4928438787628626,0.03718709096609733,-0.26777318533228217,-0.5546542228146271,-0.09889076495231028,-0.35548061451843704,0.19174724402665932,-0.21652416058981977
Cerebellum_Crus2_L,0.22161562727722095,0.13894119069446223,0.20000784818187883,-0.05745484021958667,-0.12041161504485055,-0.3032742658658157,0.6582712052229265,-0.07638354710561436,0.16658762318516043,-0.2323731127448496,0.22208370042168948,-0.17680450977324239,-0.08539438100241924,-0.19308313976503316,-0.00307285876205012,-0.12277888451566808,0.16932447944557955,0.1907399108622457,-0.318791759484778,0.04789492461775948,-0.1692657874007003,-0.21208127875040378,-0.20557659207817572,0.3890163508188769,-0.12884087811994221,0.192596543876395,0.39848276902721935,1.0,0.026889632135470635,0.006186245198123791,-0.04615902433458019,0.2809819816611751,0.22628210669347998,0.2295906758248615,-0.008034160920905819,-0.04831541950337805,0.29622696347720784,0.037742007380709056,-0.27641471357455194,0.2182939938455853,-0.36251563457306546,-0.12434564222887916,-0.0266338776299697,0.3580363380094452,0.2542845051633194,0.08905159868602058,0.526702206404009,0.3195141611314117,-0.19968108392491105,-0.016379108412750337,-0.1926430830197474,-0.2614243157400597,-0.20085772115412567,0.01034084371484008,-0.13717071019956856
Putamen_R,-0.1079147421653615,0.34563920778011853,0.4705540505440214,0.4740590071891982,0.16287113962418173,-0.10859232147669726,0.06057929586114451,-0.22919932452362507,0.15094808160624415,0.40465336286216586,0.23129498511238242,0.24331717829504904,0.5229608840194,0.20746128940320138,0.3678301212059298,0.2976023157120033,0.47085994319349983,0.056820670602418445,0.21258939599687546,0.21661686078714826,0.21273774940241663,-0.27482786461105607,-0.25293875879119126,0.3791404991006277,-0.2789233305428422,0.2594155033995633,0.41958751705676967,0.026889632135470635,1.0,0.5686135246088855,-0.14748013928550296,0.4493755478870074,0.27078015719895915,0.5228905253652454,0.12717585319308922,-0.16258469371190887,-0.046890959335978914,-0.03810706880724659,-0.09307673032102864,0.5699201394453062,-0.13952114170329666,0.5557269868362574,-0.21900900396744497,0.19391438874988545,0.25213471374927937,-0.1335123008168649,0.16435774102566242,0.2148900809453615,0.6278350723804775,-0.05401712815729798,-0.08254479272831548,0.5089945525573529,-0.19748290663659784,0.38028775765945877,0.027030105315270697
Thal_MDm_R,-0.05312911334020431,0.30068364762897415,0.6888836218481341,0.6564968342748364,0.19097920048414263,-0.31503717021253363,0.05700771708052453,-0.33282534374420336,0.40934612883631816,0.5328558849234665,0.4954462561924647,0.29421614580861893,0.7979053477253554,-0.16679626020458305,0.3289114690331943,0.6292524226401137,0.18055181062720418,-0.12795102639949238,0.10079125979955153,-0.13989649287398423,-0.2510726352766123,-0.3808916705368458,-0.43622716178146526,0.15895840605628203,-0.385458399626663,0.5826162723719758,0.31488413719542047,0.006186245198123791,0.5686135246088855,1.0,-0.28711794008105834,0.7000191352047617,0.10129648723380408,0.5493253414221881,0.6452836008982568,-0.09499448196194757,-0.0669175868629964,0.3466374493627305,0.07793498774459644,0.7231630063040648,-0.3660406055545959,0.6900782161908516,-0.1919017816647095,0.012176304873112786,0.4994283834581498,0.2948791651965792,0.30744197331153955,0.20661092294219122,0.73671758139622,-0.011907494334991562,-0.19539198992099974,0.32498434903114226,-0.2586050204038427,0.8196288158963937,-0.13597379014024585
Parietal_Sup_L,0.12741618992651715,0.382830246790493,-0.004040971006233266,0.15141923808146215,0.14528981696470378,0.6980750454932309,-0.025953213155758156,0.7694662214375864,-0.011343852199185732,0.0799437238547121,-0.09744886316496491,0.1672160966618862,-0.01352305954789668,0.4165313927465704,0.17043851426799306,0.16814752807283978,0.34611893110143593,0.4126074732840876,0.35259123554609323,0.329728601876161,0.07341665512502346,0.5703454266170347,0.692790603223035,-0.38657120292556063,0.7454538144213941,-0.001979919956118851,-0.3585733225996026,-0.04615902433458019,-0.14748013928550296,-0.28711794008105834,1.0,-0.11153448496893945,0.26127749782597937,-0.45608557547746886,-0.398035955509718,0.07990339245951567,0.03013998495748087,0.14675862484177046,0.00231516715189421,-0.13578160134578718,0.365761544065998,0.022785033863257444,0.6121334233412933,-0.38697048991367866,-0.34345635508748046,-0.20302088993305167,-0.391521160700153,-0.37070262335036297,-0.006501183090622715,0.7014370968579107,0.682903609207747,0.2036907642887859,0.7785255204303364,-0.15744878769733675,0.6493935921161412
Thal_PuM_L,0.024174700582308115,0.5448292611120951,0.8463283245795572,0.7227239557153454,0.25962138719177275,-0.2723139620801472,0.3545584048712877,-0.15669159975494926,0.6006943237301058,0.5005407992003379,0.5527757455527406,0.21727650945459698,0.6743432486255491,-0.12714989525169137,0.489479667632671,0.5223600260052829,0.40678147853358976,0.01858923844218465,0.09637171667828416,-0.21739991222515118,-0.3601249328741336,-0.28053473414396124,-0.35987762346512714,0.3121072785234571,-0.21047170112955413,0.6248015311020796,0.3014699451272773,0.2809819816611751,0.4493755478870074,0.7000191352047617,-0.11153448496893945,1.0,0.36530385648479313,0.5457696042275364,0.43573238472215053,-0.15295136207249974,0.0948728098804853,0.38828864032447336,-0.06529326071312769,0.8641024175727698,-0.48255218831648006,0.42880975736012517,0.017025301467051227,0.2410422712030233,0.38746995602088424,0.36767107347146355,0.4180894870921079,0.28711640954695633,0.4756970103242534,0.22986774351100706,-0.029197002549518954,0.33695361064117585,-0.09579378440180551,0.682227402047852,0.031514745513900294
Temporal_Inf_L,0.17985210332235876,0.25072533624608984,0.40619491147839565,0.43367522874551023,0.41001841175483966,0.2973399864401771,0.5152247193847539,0.2213181102249725,0.4438372086718297,0.3171621514000807,0.39303970040747627,0.5165592396292725,0.27683595139125244,0.14638296642216952,0.029123692094387008,0.3079710290068741,0.20651633506347206,0.5423209103913638,0.6405644161901475,0.18324070752561006,0.017976289414515068,0.05571106981997648,0.062117361415562795,0.07157795961590933,0.17960698923906873,0.5347777238762331,0.18154201176175042,0.22628210669347998,0.27078015719895915,0.10129648723380408,0.26127749782597937,0.36530385648479313,1.0,0.32416504457067774,0.18770976709896411,-0.19837250319332114,0.01808343575142524,0.3241100962558988,-0.48972463396787524,0.2423884783605168,-0.16996828437947026,0.24048560695928187,-0.027650574183679083,0.04268145131479916,0.38909436650152024,0.2645414465087947,0.19579259953273417,0.21826806183960692,0.26160846172285745,0.3549282400583113,0.2916126177261662,0.3092543546629009,0.2702109832484139,0.36799262915116654,0.4307442117772944
Raphe_D,0.01644556832888685,0.019909044668409953,0.4576371678534127,0.3167875158473125,0.23415662590025194,-0.47922787438181536,0.4299600356503968,-0.49486560228620824,0.4360716927808005,0.2780948429281071,0.39158879831905796,0.2976258232981474,0.36419575449312164,-0.21059099272554577,0.026723811558467512,0.21864863953156843,0.029803115057495867,-0.00824052377482253,0.13456453010027963,-0.11755166790601443,-0.09365083572920045,-0.49584745148613224,-0.6371580132193518,0.4495457148498814,-0.5459872532694542,0.5066066313030296,0.5689069025319199,0.2295906758248615,0.5228905253652454,0.5493253414221881,-0.45608557547746886,0.5457696042275364,0.32416504457067774,1.0,0.42548118426463805,-0.2610821391492683,0.12584741780612393,0.20777647395776563,-0.1952328817422614,0.49740444670099054,-0.4377172314000778,0.3593742165140698,-0.5422316551938393,0.38363336343079046,0.5309295585611375,0.29246140592283765,0.5561949599487245,0.5557967775323256,0.3461673092881329,-0.2679600375724693,-0.4552854054691372,0.17942723056893625,-0.4862880377223576,0.5068744389874138,-0.2092554670354058
N_Acc_L,-0.049277496014738874,-0.07152706609176994,0.37981713810075396,0.391307536158614,0.27570921704729373,-0.32206385765744966,0.0710811789719281,-0.36385408414020276,0.46271503772845396,0.4211491007874152,0.43168678051628945,0.3223313244901046,0.5506384859268251,-0.3326655642969884,0.006394136502851646,0.4718053402195365,-0.29342958015600623,-0.16401416175772646,0.15938691837503913,-0.310233111519978,-0.40597552073007154,-0.35756132938850244,-0.4748527402131376,-0.08269727837814561,-0.4231960439690582,0.549560046513134,0.12093432930367312,-0.008034160920905819,0.12717585319308922,0.6452836008982568,-0.398035955509718,0.43573238472215053,0.18770976709896411,0.42548118426463805,1.0,-0.08868940235786779,-0.16972003416333858,0.43717046979692403,-0.03831523977731839,0.3820360270119893,-0.42375284192210844,0.4863388541200226,-0.2622975597322267,-0.07946244288657005,0.7207940032193725,0.6620266658977434,0.253663233090648,0.218388382309227,0.5744328832723595,-0.12017688600961841,-0.19066430315679306,0.11287653975335962,-0.29180223530794264,0.6801822957937887,-0.2627858254105119
Angular_L,0.043796730367495255,-0.009773805225965916,-0.17100625681644274,-0.18705390053943102,-0.1127304322044867,0.1397108313725305,-0.09074115715425182,0.2145448413331862,-0.16024077625092775,-0.0978186808218519,-0.1479384475622674,-0.16856840594296568,-0.10848958995141532,0.09374437080845019,-0.08338299445908143,-0.07433763102340131,0.021503164289922494,-0.03130828837854432,-0.14864335383737864,0.13844408847902798,0.07991614447659558,0.1908625208124087,0.19838953743223098,-0.16077258371362024,0.25902980088367317,-0.0859137526044436,-0.10637405589075936,-0.04831541950337805,-0.16258469371190887,-0.09499448196194757,0.07990339245951567,-0.15295136207249974,-0.19837250319332114,-0.2610821391492683,-0.08868940235786779,1.0,0.14530593931800662,-0.03127343859391604,0.16213225137175796,-0.16471558679518244,0.19252293390333003,-0.03389359726816321,0.11245153393367247,-0.1595541577844871,-0.08270139029623408,-0.05606299823156229,-0.05252769196519752,-0.10937045132094063,-0.04292510994909426,0.05748039747401038,0.08805331107760746,-0.11937993677653269,0.16799409202904442,-0.08883118598344321,0.03379856834301912
Cerebellum_7b_R,0.35522772035369926,0.11611063695580422,0.07021896667893918,-0.07942719203446012,-0.06093112484977957,0.07386219005867618,0.48445775690725923,0.32045908210372065,0.13186842129582843,-0.2740388830113262,0.10926647349410076,0.01710603391275298,-0.12163451533501807,0.1870849895998746,-0.21801409080244405,-0.018589964736633127,0.20061603199526792,0.3526506133529152,-0.08524479490777159,0.282408355007555,0.1641320719954827,0.2585939407941276,0.17399109861254056,0.22249588109234708,0.2928154139793308,0.1328677422872708,0.3690255418186624,0.29622696347720784,-0.046890959335978914,-0.0669175868629964,0.03013998495748087,0.0948728098804853,0.01808343575142524,0.12584741780612393,-0.16972003416333858,0.14530593931800662,1.0,0.09001279695156991,0.2703185369531097,0.030867914814606955,0.22385985621019475,-0.03399041478904127,0.005343857985301047,0.2395218393770823,0.05989535486643001,0.0468215946812289,0.32269577055003607,0.25375604810426816,-0.15861913482995488,0.13517436537078006,-0.12049477290195222,-0.18408372115223873,0.20858565484210465,-0.06668704523091028,0.10066578126373285
Thal_Re_L,0.026788121616421186,0.18499597205810575,0.38853332259980167,0.43730276885195507,0.3919839731485515,0.16194976469327735,0.19768571050822764,0.20672104455291063,0.4546121110943615,0.388586083926414,0.36826500932361317,0.38951725447446744,0.4531287720658952,-0.06059276876753437,0.06761909440102543,0.5395393459703348,-0.0036084903046278032,0.11638785945608736,0.36930670088698314,-0.08888972300573363,-0.2617709847158028,0.14210694889120354,0.04287441012283228,-0.30661672466830925,0.14601598245846767,0.610110454028336,-0.0578113758160542,0.037742007380709056,-0.03810706880724659,0.3466374493627305,0.14675862484177046,0.38828864032447336,0.3241100962558988,0.20777647395776563,0.43717046979692403,-0.03127343859391604,0.09001279695156991,1.0,-0.06192498843148815,0.2797718913099469,-0.09018900616723181,0.4640475811770623,0.08120773230956388,-0.2659814220886217,0.34294161170062354,0.4410749533826761,0.1419197677509506,0.10197782267158337,0.38640332582398035,0.330957156971556,0.22004917814437105,0.1816399064321136,0.25424307050825234,0.5317414360965995,0.23915778132674817
Temporal_Inf_R,0.15114727651849644,0.07039138955605112,0.014374006886485309,0.07527840063995551,-0.14360588559820087,0.08652398961729041,-0.3943981619823181,0.15398290708719586,0.06506377912812987,-0.01951235353686197,-0.175822177405437,0.10878788226632417,0.03724950929601633,0.11481063247967777,0.11683006917492077,0.16061052855054841,0.051720773195191236,-0.19993220599817285,-0.10735297720186732,0.009273686805229645,0.05514149183964659,0.21184764928541772,0.20426502085934423,-0.015565906692558078,0.15700635736221014,-0.24207754709539156,-0.030827226684271607,-0.27641471357455194,-0.09307673032102864,0.07793498774459644,0.00231516715189421,-0.06529326071312769,-0.48972463396787524,-0.1952328817422614,-0.03831523977731839,0.16213225137175796,0.2703185369531097,-0.06192498843148815,1.0,-0.01764439678517663,0.30989795908063494,-0.012545737724398981,0.265820629977964,-0.002256555887706956,-0.31303107416466974,-0.014722015584165948,-0.2606795181582118,-0.2218130113850912,0.051403315775586,0.09009151407985853,0.0377620971349832,0.07379278098192127,0.1890849607330396,-0.10005376444905092,-0.005867672121179368
Thal_PuA_L,0.0343227801563254,0.5123997320890763,0.8061698572715276,0.7298867797584031,0.16422527381358618,-0.29035286563611556,0.2396603988050451,-0.23871842780195132,0.43730999471091997,0.5517446166099222,0.5015079147203249,0.13827467161287876,0.7439237348524953,-0.06406981886159874,0.4948240421223495,0.5492211596413134,0.4137578577364546,-0.0038347161610075274,0.057860684085762434,-0.1472884192919211,-0.238459406502307,-0.32726016611587205,-0.3835512135003712,0.3243661483219664,-0.28313332256331003,0.5046677040143175,0.3454158423555764,0.2182939938455853,0.5699201394453062,0.7231630063040648,-0.13578160134578718,0.8641024175727698,0.2423884783605168,0.49740444670099054,0.3820360270119893,-0.16471558679518244,0.030867914814606955,0.2797718913099469,-0.01764439678517663,1.0,-0.4396268451297359,0.5317786438916785,-0.06850768750953193,0.1960619618106546,0.3690748137015008,0.2519211316757323,0.36248057119487587,0.2251162367133939,0.5389441269884604,0.09567357211766545,-0.1448789066875504,0.4168322255201563,-0.16536492585346363,0.6458096739698678,-0.043929848259081875
Angular_R,0.14754508602212682,-0.1574277099287788,-0.41168932153327625,-0.22831859887019207,-0.06642808546288766,0.5928261632674913,-0.2498048014710707,0.557319651025044,-0.28428917400485604,-0.17188046542691104,-0.2912673560848432,0.16578470142462515,-0.2792387481010966,0.4473445362310904,-0.22343100470837168,-0.06527809799307603,-0.055690626558219346,0.19739182874944816,0.1944370909542537,0.37977970781985865,0.4301054860775538,0.5611090294976436,0.5604859336300329,-0.38230734589264703,0.5450916887954972,-0.2892843524779239,-0.26012466751485974,-0.36251563457306546,-0.13952114170329666,-0.3660406055545959,0.365761544065998,-0.48255218831648006,-0.16996828437947026,-0.4377172314000778,-0.42375284192210844,0.19252293390333003,0.22385985621019475,-0.09018900616723181,0.30989795908063494,-0.4396268451297359,1.0,-0.0776671463430204,0.15910187981447654,-0.3627726618448448,-0.3872481291162098,-0.2523432782146773,-0.3690153815305323,-0.2888713534787303,-0.10807202809658102,0.25295162082135625,0.33955369465864615,0.13752756838308658,0.5493140004319015,-0.32643121166806593,0.3708061056339771
Pallidum_L,-0.042210942440843106,0.2545942635777087,0.4941451323502208,0.5908002090531059,0.2695051322861018,0.12022232689353533,-0.01812844795555547,0.010274619168352352,0.3067454496973322,0.5802304444228844,0.3968146208525726,0.3947316352122455,0.7547188195745803,0.1445899692059109,0.18456906666334888,0.6408297739597832,0.16592041888087747,0.11622591508613993,0.41271189664851554,0.12415490664068984,-0.0024594051913265132,-0.10274551307429791,-0.10897607849463269,-0.180382601293806,-0.07090520069001381,0.6330536006674956,0.1523226821388534,-0.12434564222887916,0.5557269868362574,0.6900782161908516,0.022785033863257444,0.42880975736012517,0.24048560695928187,0.3593742165140698,0.4863388541200226,-0.03389359726816321,-0.03399041478904127,0.4640475811770623,-0.012545737724398981,0.5317786438916785,-0.0776671463430204,1.0,-0.11894297397290775,-0.29354736948542365,0.47223279582636507,0.23139315212317405,0.11008112681520582,0.031106798590634917,0.8642409995583835,0.17784355963778645,0.029102307010315936,0.48074431763838804,0.07616438171266748,0.6991093157619207,0.18006327262449803
Cerebellum_3_L,0.03791019532551062,0.5468795522623422,0.08733867233979031,0.1975066675989398,0.13644916154898296,0.4583645466500028,-0.25633625924232034,0.613410535159937,0.12187818206244375,-0.08830749680916293,-0.23869263080406763,-0.07519047102846532,-0.02711702369241703,0.2307611634638198,0.46497972790213077,0.18254431160183668,0.4623769482391059,0.11371798386816215,0.0698916379081406,0.102356327574778,-0.17414357968256688,0.5080682747358238,0.6609853373873172,-0.28452403137609256,0.638639626471066,-0.09779911899951188,-0.4258783983239105,-0.0266338776299697,-0.21900900396744497,-0.1919017816647095,0.6121334233412933,0.017025301467051227,-0.027650574183679083,-0.5422316551938393,-0.2622975597322267,0.11245153393367247,0.005343857985301047,0.08120773230956388,0.265820629977964,-0.06850768750953193,0.15910187981447654,-0.11894297397290775,1.0,-0.25292948802815896,-0.46705969332346237,-0.1564869748813807,-0.5116307536352233,-0.455747829539146,-0.055370035408790014,0.681245519561936,0.7088176379658526,-0.035651319659693065,0.6004054249904898,-0.23920557138125237,0.4837184251063378
Frontal_Med_Orb_R,0.11006127858966419,0.06221384344964151,0.18540391161221187,-0.06508836917677159,-0.09501311159645248,-0.470213344920192,0.3735045186463096,-0.3965624108339531,0.18922264154202667,-0.2238806401451847,0.05910242153579815,-0.12340955604158327,-0.18235963994163645,-0.2023379490566681,0.0007564557650381956,-0.3068409458364461,0.16913420336914456,-0.1617633939710163,-0.27285589196090637,-0.256431361972032,0.0012542870163089774,-0.2831795147310953,-0.35364858895260926,0.8740762092119058,-0.34150111001582617,-0.05069587809993998,0.5841104058075913,0.3580363380094452,0.19391438874988545,0.012176304873112786,-0.38697048991367866,0.2410422712030233,0.04268145131479916,0.38363336343079046,-0.07946244288657005,-0.1595541577844871,0.2395218393770823,-0.2659814220886217,-0.002256555887706956,0.1960619618106546,-0.3627726618448448,-0.29354736948542365,-0.25292948802815896,1.0,0.05738191514313722,0.05142137349261056,0.3642527488425146,0.4064166592896354,-0.3052489947804823,-0.3403639224817806,-0.4317776648478685,-0.1471066765329182,-0.44958844155436534,-0.11780393478045989,-0.36817998273660196
