,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R
Vermis_8,-0.30392832352043264,-0.14809955826129556,0.11498375683952457,-0.17280742461137555,-0.08803852354513964,-0.0552739132997326,0.46017887269437535,0.3705869097922002,0.22835476297471527,-0.5016163527967171,1.0,-0.2682152193286399,-0.011200806047019778,0.09258277824180257,0.5079263880641728,-0.14996393337218,0.2556974335728296,-0.49241842650397377,0.23207581688699003,0.05872502132077478,0.09042746027713816,-0.5266000598681012,0.018726945976726823,0.269828647726427,0.2531586765350787,-0.3846007697306435,0.19812498544775808,0.3038538847363318,0.11619899432100128,-0.2066211531112542,0.061901340875854596,-0.47804988783019714,0.13555484573725574,-0.4364365743749014,0.20601468356433664,0.4119497154701396,0.11132005445214992,0.22746093065717907,-0.2315200413314745,-0.31049169882951677,0.42586387439798,-0.14425148967353457,-0.31393324288688973,0.3683948339538115,-0.1734331442705225,0.465005751777266,-0.2754419888118958,-0.35115915815350707,-0.008002399414383634,0.22452267008849933,-0.43559162587401756,-0.19332647267387276,-0.27790872342310946,-0.40887539274820855,-0.5972920435172511,-0.2686782405629452,0.5960094857420409,-0.04011342885036489,-0.2835200473408951,0.5547687729964422,0.37164499645849514,-0.22670965825898737,-0.1039498913114132,-0.27300829212752986,-0.28522195479225676,-0.25951169485002096,0.26980470836888176,0.20979417572015444,0.1473577755093706,0.11402823434087955,-0.300138649361657,-0.4738134352675247,0.13327949984400833,0.5151518170489268,-0.4272338601614754,-0.21538467627196403,0.14542099604915953,-0.23472889757572898,0.4036492895787303,-0.06021660030441643,-0.2715824887590987,0.49147425580851295,0.2351925355337744,0.43977146260894534,-0.04974101387746481
Thal_AV_L,0.017252077574017356,0.7380066241716308,0.33920608894095633,0.038188224892082394,0.1846275291524307,0.08591792731287096,-0.07038330698085198,0.1884268992606117,0.1396807790301332,0.5516010336141572,-0.2682152193286399,1.0,0.1622030554169183,0.23352912805205348,0.26572690522365905,0.45630542881593994,0.18379044808764913,0.13611908230054906,0.011238167039769159,-0.0020130441050157316,0.2750169866759348,0.3702107550325712,0.3040969154453032,0.021017073100641468,-0.010599874557649366,0.45271685411755086,0.10842420206843717,-0.26725631161050883,0.0663907338894411,-0.08121419684669334,0.4405725200539392,0.10123402075063777,-0.22743156454578453,0.07501417446807182,0.23648772536793108,-0.3152519636322547,-0.02572686551974502,0.36810135011136075,0.08993718911459277,0.42797717706812743,0.25362207226623956,0.27278666026850773,0.5802482478420518,0.10790641831180521,0.12729887941169762,-0.13138736083687014,0.35725968822176174,0.13553903481403523,-0.1847744463561425,0.14408455989531616,0.5176488758089536,-0.0025093627688053716,0.16024878089292688,0.2151291017360687,0.3941387498361133,0.16615000313687753,0.13178571662374955,0.39362490964323854,-0.29657726405763274,0.0006942263796235505,0.134433737650291,0.3121101723550527,0.5182511334774766,0.3963208519576363,0.3038402298967344,0.24622621182927032,0.26425202709741036,-0.015433016887034563,-0.3650815020190652,0.11560751655373545,-0.05603961395538847,0.3572646826164134,-0.12390960523539728,0.17320300737631422,0.46220068772630246,-0.036089406567633556,0.30886473049722,0.037255864517108744,0.18166277758341026,0.2525699924186938,0.20464391215233066,-0.17415352658008304,-0.19447048463415492,-0.023475615299794122,0.2977237805812392
Thal_LGN_R,0.3196200808849697,0.0328890740067991,0.3587018029202038,0.26980921003418884,0.32308788826627177,0.3635771730908515,0.23765718128192118,-0.3343218662528983,0.08683477398607344,0.028799046884651115,-0.011200806047019778,0.1622030554169183,1.0,0.2980806708522444,0.3338022487200468,0.2824309438164985,0.2177167645841997,0.3489085859779258,-0.2275980147552871,-0.35367084236566515,0.5300637360513694,0.12272584642191876,0.519547843730151,-0.22137528738330878,0.2842857413375077,0.20311676706201506,0.3339664497726729,0.022833434911821156,0.11577074886663942,0.10512927542665944,0.3909099869988461,0.22542725497977026,0.12416507544776825,0.16866566800166366,0.28248038347671317,-0.005863242946563605,0.007962566805264392,0.23161174223196293,0.34575222599838734,0.3283115534564823,0.23354112463867877,0.21794461702719392,0.23204310326199706,0.14265243561242893,0.06092392899642432,0.08810636357231642,0.4085004831662965,0.3068069951297004,0.03059493747008904,-0.11981705469495618,0.1640202541790724,0.3583741213797248,-0.13325928570295445,0.1454731407505459,-0.15350146564549627,0.15799195338223312,0.16898646478311247,-0.04727023389397485,-0.16519598054522644,0.03745928215005452,0.22650978338480696,0.18278328357260828,0.2672571811587361,0.14110836002981186,0.17916611964079282,0.44896675290299054,0.49114573277210444,0.029291308071921148,0.21192517448336995,-0.049725044962748335,0.12009867758240418,0.48889472977886766,0.06564625281183532,0.21638355575127324,0.4783394026852552,0.053074285108603125,0.4812843142727338,-0.05210653355392793,-0.16314728554045402,0.18679087430903757,0.2876077087041571,0.1648907419151401,0.12814739613804776,0.2038250763315073,0.09504835265932898
Paracentral_Lobule_R,0.252032776696822,0.3575156446144408,0.26610137663387023,0.31848328075441684,0.15949829608047192,0.3992040849108462,-0.038461894920165406,-0.10666117174978824,0.024144839833389522,-0.16433810203300042,0.09258277824180257,0.23352912805205348,0.2980806708522444,1.0,0.19963053657680013,0.36900694151846436,0.3169332756915625,-0.19756503264109884,0.251834274715483,0.03448209984413106,0.27753970847123044,0.3522142367060682,0.49513459029138157,-0.06666736465161201,0.21665781783663646,0.43926821185304477,0.34338676002511365,-0.24938676233131157,0.13380547426406628,-0.022706000689179655,0.1176156762852159,0.2016545630028773,-0.21421170262979336,0.39155057173665203,0.42525737434970773,0.3169118896551696,-0.09125377598246487,0.03384065882071454,0.34968989688511753,0.09598279866376475,0.3436845174761405,0.5264002470791735,0.4699581991668191,0.15415051650842448,0.4011978104825298,-0.18713629237638726,0.3925980703978181,0.2874762899900713,-0.13763669148230212,-0.06964734227649387,0.27604518714253173,0.27042918367023633,0.29024273800198136,0.16955456266356045,0.01906170624192725,0.5164714484339227,0.3984504771234736,-0.0632159271000428,-0.07444310341778362,-0.07609104507546684,0.17103460144218174,-0.26053009566165886,0.3252117525506979,0.361569078484298,0.4295750093819754,0.4353864586620147,0.393025923358914,-0.04537998338117331,0.12841672921402653,0.04837039515116596,0.2528942250270641,0.30877850313322536,-0.04468520155076331,0.1936287238635216,0.36828518641874575,0.2740632866321774,0.3772162664291555,0.48501206121042234,-0.07413014124486571,0.17634612939056987,0.5146649890462415,-0.06809792653986199,-0.07858987822268626,-0.021718142446552586,-0.16827546576894195
Vermis_9,-0.02995205348951175,0.12344088170973695,0.3845283199323709,-0.06396175118856572,-0.024579533490972964,0.024442181767786984,0.5650633584802633,0.3560756197369649,0.5866116675534169,0.11936855302042985,0.5079263880641728,0.26572690522365905,0.3338022487200468,0.19963053657680013,1.0,0.2993523950311252,0.20873004422576028,-0.011219210221208607,-0.20422665426126638,-0.16705708935108288,0.5072147557931784,-0.3859418870206265,0.35121727311062817,0.06425731082542972,0.4570971265500623,-0.1609093287425004,0.5261111736444775,0.011837718340797053,0.09940221470907802,-0.12348506910416869,0.6656084848305882,-0.42651864251955224,0.21852018345250893,-0.537006508603166,0.2551814550943941,0.00408315997779931,0.261419825677226,0.6317809952340306,-0.16004261070551612,0.22043038167925016,0.5556625505436481,-0.06561271595785921,-0.10170676829607513,0.24649771946688226,-0.11093714555306697,0.439941266697685,-0.005105295535459375,-0.3233710461448364,-0.14111784023646792,0.4516895022262014,-0.20543672837845997,-0.18754411756158199,-0.3038671568889033,-0.3907448752267655,-0.4967098835872052,-0.3407978708157899,0.7093584607450211,0.13389163036876348,-0.4849132500945904,0.6056975993045716,0.6288111705813254,0.3256243042984903,0.17067984166423023,-0.1840890636657754,-0.18896286560556216,-0.04359433922238558,0.6090642732892817,0.3706908633676032,0.0414689506942044,0.08682581746953771,-0.2795907978290868,-0.13801291432199994,0.15784800812231406,0.6127637386250229,-0.04217211043205293,-0.18905320884622703,0.47685331008309634,-0.26126962617695915,0.4436159760199988,0.10607070435698297,-0.260791641059658,0.2855046747018565,0.3691707049605633,0.6048271492652457,0.26094840492590277
Amygdala_R,0.24867532755130684,0.31951902438932883,0.27851820939691674,0.40015882281681925,-0.1356937664533822,-0.016059438114701938,0.05094722470272931,0.17430796195506723,0.5225362608887341,0.18034215332489326,-0.14996393337218,0.45630542881593994,0.2824309438164985,0.36900694151846436,0.2993523950311252,1.0,0.06386680260646732,-0.05237736110887312,-0.15914805770929671,-0.17211349431478049,0.4107034985365142,0.34095525455806397,0.485174827901026,-0.22428544547871537,0.19667861192524308,0.6970640018003667,0.2168040159700649,-0.39060244508760156,-0.10410406675167364,0.20536755838855436,0.3777834151571543,0.24752112286564443,-0.08732726181887164,0.18449464315257913,0.24424664601988383,-0.019549452766864962,0.15974362476238801,0.1665975766054918,0.16856542240152525,0.5535071856605941,0.1983266723605979,0.49028736384762817,0.43088422454480035,-0.2607258837337135,0.5910514802851272,-0.10349743137072442,0.4364186902005163,-0.14684498336771806,-0.07314902525648151,0.03592901041834828,0.4604460249920553,0.05837025135035656,0.28058960775144176,0.11982900201374656,0.057893501889550225,0.35652615720161107,0.27921802364360593,-0.08362808600281242,-0.0727476265170789,-0.1856700172786735,0.06503371156623888,0.013496255136324234,0.22736571954325854,0.2801654292734686,0.33670456856325925,0.5462245603221723,0.2575304493273279,0.1401853935939085,0.020518031704788695,0.0585007428322427,-0.08425782841543429,0.5284599882296708,0.04279124131740992,0.04807268926350985,0.34601205605873325,-0.02349897182283107,0.6719857674715557,0.09515257714189444,-0.002396608978043051,0.1626850355105074,0.28561008749934486,-0.4208598244990502,-0.01442312199038529,0.0755013803498694,-0.1591834939188674
Temporal_Sup_L,0.024661458129106393,0.2835255420301185,0.3532836457065855,-0.4273788356257687,0.5529969788943705,0.056158660974443525,0.19169488269221957,0.23015853402605566,-0.1176537083905705,-0.19885243611174333,0.2556974335728296,0.18379044808764913,0.2177167645841997,0.3169332756915625,0.20873004422576028,0.06386680260646732,1.0,-0.10914366810079829,0.28290064015150185,0.4577429322121169,0.36977032864136733,0.0392181500712177,0.12032298643175961,0.5185881535482147,0.16359518602541848,0.18732098086638113,-0.15163645404609855,0.24283538907259303,0.28358039116674255,-0.6680760363035733,0.29988023904021677,-0.052532264134737335,-0.4405332225137046,0.2918027212434924,0.690730877235187,0.33209835882855615,-0.5844138428723373,0.20060855441461678,-0.05530085934752305,0.21981339223954716,0.8063614566804486,0.36263930953628887,0.061397210173636765,0.32143701042791567,-0.1515965710194092,0.16819010184549685,-0.11325413151123787,0.20098152644343692,-0.3838635595157095,-0.4470921199505537,0.27202732526865775,-0.19511043444540865,0.13000974788677802,-0.3052141570992631,0.1385786954673242,0.08767044810430791,0.09210417182273731,-0.011893456168742591,-0.6800711490632577,0.05883041998735413,0.014671765484885864,0.11132892269498888,0.4042747158962436,0.2563380728068047,0.21624418912487928,-0.03988864136764259,0.6135601632539033,-0.20683321225055562,0.1897591900054736,-0.19100829173715642,0.22845667459854999,-0.13607695149501225,-0.28434478349453257,0.6810630103211063,0.24563696137916174,0.1993016518071758,0.019852740393376898,-0.026466903188961752,0.06574164769452154,0.43248907913581497,0.5722735420772458,0.37059262650264546,-0.23002352367226547,0.03207310501574608,0.0926153731818888
N_Acc_L,0.15605488051559882,-0.0668851689769876,0.09758684137722994,-0.022325490276098692,0.2661530489098299,0.03344459828865027,-0.0063379722547555525,-0.38334888937203293,-0.08385969517357537,0.5056482418110012,-0.49241842650397377,0.13611908230054906,0.3489085859779258,-0.19756503264109884,-0.011219210221208607,-0.05237736110887312,-0.10914366810079829,1.0,-0.4971079933728837,-0.29715518837854143,0.10306920129844116,0.06541020675949721,-0.10160624240356943,-0.23965288549006464,-0.05818657671519445,-0.10055017746951878,0.030927599297016176,0.06631812779684784,0.18650209102387508,0.07503063117427386,0.32279552412002727,0.3207668372259856,0.22669085014642681,-0.04907706806866375,-0.1524373251988135,-0.6020142957002228,0.008349752005965827,0.1667895103580626,0.06276985948444298,0.38088276461849774,-0.1393857736999411,-0.23195398388401445,-0.04783093115519764,-0.1785238542746117,-0.2684136092079795,0.010646970506821053,0.06249946908869509,0.2808791774105715,0.06347318189201473,-0.05012561826620791,0.17030275955039337,0.1316547356704481,-0.20660106974003853,0.06771998362726943,0.32252492305003083,-0.2211032697097247,-0.24262717384605723,0.21962342001061153,0.013572922980839291,-0.02009296677134233,0.05902463645922437,0.5132100074384097,0.09667735987008955,-0.08728628113679877,-0.11242498465185188,0.028362019826337743,0.08573662794200872,-0.11511678131072785,-0.16303967461052687,0.017087995987762554,0.19769393388871484,0.20171943009771778,0.11118405781264336,-0.15627538979866876,0.2920085225667136,0.3191244598104817,-0.05361219439449485,0.08367034735747711,-0.275016555925262,0.07620606124237995,0.019487831312352516,-0.10496733159348759,0.13663030600923737,-0.012885376078017654,0.42665629463671206
Thal_Re_L,-0.2269844531467491,0.3884634802214313,-0.0972206179705564,-0.06350925263609837,0.015037395553463036,0.36421808751400053,-0.1448805404275577,-0.06123888420316066,-0.34547472129761353,-0.3831176774472429,0.23207581688699003,0.011238167039769159,-0.2275980147552871,0.251834274715483,-0.20422665426126638,-0.15914805770929671,0.28290064015150185,-0.4971079933728837,1.0,0.40846729124078873,-0.24722731518787058,0.08426057390311831,-0.0414823609943116,0.36035718596794053,-0.1700026448243763,0.05454708147290672,-0.2386893034869,0.0044326173047780585,-0.008207007639431477,-0.32213212121918977,-0.3249081608969689,-0.1277543504018222,-0.37635543577991143,0.3363140362223446,-0.01898064777717049,0.4494476561181973,-0.25992403365753297,-0.2736792873136206,-0.21381948761331215,-0.43892836125240475,0.1624821899994571,0.3189257293086948,0.2916179832916882,0.28666410992930946,-0.00036962841558458936,-0.1735631231077096,-0.1208695474227001,0.22071076214306284,-0.13841129436184293,-0.08756937988592187,0.03737703605866999,-0.16473959969293878,0.2816584105498797,0.09687239484566862,0.0018094955196940182,0.2308276820880452,0.025393954786028752,0.05763284549834329,-0.14843200671699375,-0.26682384857759206,-0.14883828822609949,-0.43074006033860546,0.22230605936949285,0.3653018024188265,0.23911034980055454,-0.11795299556696975,0.01125753407178213,-0.2618274631399669,-0.06764840342469285,-0.02594599355399206,0.09925567703895201,-0.1639956721057234,-0.21366255626656447,0.15518272366677435,-0.06741602997956432,-0.09108031248332399,-0.27231117142165195,0.03393602862865573,-0.06616165815117775,-0.10314856541358455,0.243847178050494,0.21629826870862426,-0.40305762244546917,-0.19176753148094672,-0.3024836369561002
Precentral_L,-0.18039289235784137,0.10300170808440029,0.23588347989028588,-0.6525832993070433,0.0870611342510213,0.13866937095175183,0.07983264802989089,0.2990654915066254,-0.2086219812339076,-0.09222751023030887,0.05872502132077478,-0.0020130441050157316,-0.35367084236566515,0.03448209984413106,-0.16705708935108288,-0.17211349431478049,0.4577429322121169,-0.29715518837854143,0.40846729124078873,1.0,-0.11211536042463383,-0.06314974784695318,-0.010498314396290459,0.8777160636533272,0.06673822775693893,-0.09355726723830601,-0.37629905401690716,0.2077425108496052,0.19923414841877857,-0.678588102828042,0.08850683811469601,-0.3015674230699941,-0.47956765936187995,0.2026562909892548,0.18484867709098948,0.22999688727933884,-0.5359878177248781,-0.03054991053850983,-0.442640345787754,-0.15558323748891242,0.46972250915288855,0.19920917215637213,-0.06365849374552016,0.02138402070532809,0.01907804526380684,0.0716561982210983,-0.4076047148269516,0.2080364341129422,-0.4497400256456508,-0.06375604990631002,0.026909704377644048,-0.5047560032593295,0.3356236723630933,-0.2649003305604773,0.21406906712872947,-0.10739840871511457,-0.24333319043518403,-0.0657506099284755,-0.46678016934166616,-0.13242490411448513,-0.1876886185849573,0.18234420178600402,0.132076380341054,0.26190621218567034,0.032273854002373606,-0.3762433295325033,0.24741390368644178,-0.21205080220767636,0.02807696780555398,-0.13714819356219043,0.13742268254140463,-0.4761004267630669,-0.5505484314286685,0.49729228873622444,-0.050919437313084466,-0.0194097505959003,-0.4836471997750599,-0.0765280856782591,0.2553426675218757,0.09031166140321718,0.23141907855997101,0.28619397752477416,-0.14082384597219003,-0.029016888328433247,0.018466276816496017
Raphe_D,0.3199238121078373,0.14955671384050107,0.39677236781415215,0.0232687290911934,0.24120610206181306,0.007729157463413315,0.25948345537158496,0.19872342380074123,0.32823127073926145,0.11713125310389445,0.09042746027713816,0.2750169866759348,0.5300637360513694,0.27753970847123044,0.5072147557931784,0.4107034985365142,0.36977032864136733,0.10306920129844116,-0.24722731518787058,-0.11211536042463383,1.0,0.04615404992481547,0.41027544601625243,0.015442274476361572,0.46999323967952095,0.2490049988885142,0.3105545792666035,0.057409037657779965,0.17317705650052484,-0.04684762164979331,0.5868438628609528,0.062242446260542615,0.0072509376321412845,0.03823324412701506,0.5297909286793041,0.16565865147002645,-0.05196836679215166,0.35877894380252784,0.167182472448329,0.5529414421287697,0.4953755539583193,0.2758153066334055,0.10411669841810563,0.07334229578057735,0.1412942422677321,0.25758526501060264,0.39703321709995937,0.0622420675977233,-0.06524736138815769,-0.021056497985007704,0.21451962476775013,0.08414436206584733,-0.06414058919576124,-0.21382301914608476,-0.12384494238331226,-0.004467934338958497,0.2893990459151927,-0.06506024692802594,-0.31015373279210745,0.2551013898767317,0.3600525075615262,0.3304233717079817,0.33524642274403965,0.046487313085380975,-0.006390825754792359,0.29024756988149114,0.6327522280393653,0.2462125955183307,0.3166985611055105,-0.07327413620170682,0.10587946419142805,0.22304398927498473,-0.020020154586850178,0.42456135277215207,0.29770182217243185,0.07520718805856032,0.4809220361697064,-0.16723501894558618,0.16810192009259925,0.4033568609896194,0.3016563246937052,0.036637712667591166,0.27905983711652343,0.3007207158043308,0.19907325982815202
Frontal_Inf_Orb_2_R,0.24287855411801332,0.4955063673006876,0.1676843863539628,0.3136919845324951,0.38962492930043274,0.21758646568074375,-0.6530936439370469,-0.3366887635712203,-0.37004374091422504,0.2412097894303716,-0.5266000598681012,0.3702107550325712,0.12272584642191876,0.3522142367060682,-0.3859418870206265,0.34095525455806397,0.0392181500712177,0.06541020675949721,0.08426057390311831,-0.06314974784695318,0.04615404992481547,1.0,0.2843333934557949,-0.2978625465507525,-0.23289122286578906,0.652559731137063,-0.029302237140632795,-0.5382042766873973,-0.15956289471395851,0.0866263887533415,-0.2042647942763235,0.5385527472909105,-0.5062130292385891,0.6147447133386466,0.0794849934580348,-0.08032498357049579,-0.25230304872822773,-0.06638201130691439,0.41235325922403027,0.2120620289199792,-0.17586555097535927,0.4524971037741335,0.7841930954025511,-0.19885475612183753,0.3204211388992294,-0.7004647366187967,0.5788311412986367,0.5583905614811545,-0.10658953196991805,-0.2237311588845426,0.6724403656996346,0.32842802281956207,0.5067740469303494,0.6250729454934881,0.5217072584372363,0.7187845616436043,-0.27759825202500105,-0.06911005866291298,0.09920218531092785,-0.4497622666107735,-0.3834827053314746,-0.18413971576939403,0.3622411052610916,0.5052507283687471,0.7103464977722337,0.41950047113328937,-0.11280112029040658,-0.3105373486136352,-0.18962664845960805,-0.2191252321025156,0.22648685045386036,0.6842386579741669,-0.3351361086913552,-0.35417032283305466,0.6535267589558227,0.14213630152452636,0.14677389637811084,0.35655218882192113,-0.3332620531298087,0.02931861560993366,0.536528211687404,-0.5668061630301139,-0.4687042323613471,-0.6827730330917281,-0.24402283449204332
Insula_L,0.38322643879927293,0.1554630779149077,0.5187351578498827,0.3071928135337076,0.14900923514833567,0.5084251403191276,0.19115806476520578,-0.04570347617820182,0.2626536096659554,0.02012037774962958,0.018726945976726823,0.3040969154453032,0.519547843730151,0.49513459029138157,0.35121727311062817,0.485174827901026,0.12032298643175961,-0.10160624240356943,-0.0414823609943116,-0.010498314396290459,0.41027544601625243,0.2843333934557949,1.0,-0.02738815394741759,0.3583988599897242,0.3813207593855192,0.48056279930681783,-0.25057939402437546,-0.007682849155928013,0.056927547634504264,0.30429957370894234,0.06721839990517826,-0.055192090768506806,0.2504671401615348,0.2834778007451679,0.20574130565806936,0.0778324096910964,0.34247128613891775,0.392349980054671,0.1288323161733486,0.28404434751023183,0.42723591506106623,0.4662321946041165,0.06292594672923622,0.49434434436975383,-0.06698247858004706,0.47468921688766363,0.22415955479304264,-0.14974983840075157,0.19465214089904448,0.12529690985017433,0.3317413363737616,0.2247172910392086,0.27836198477813473,-0.11656759776338894,0.43291943852177034,0.3492330309541842,-0.12367616723084215,-0.17757659261730793,-0.06364939447433521,0.221729451114674,0.023950621344396898,0.2800422330194024,0.34020337010468155,0.420805119878583,0.431568743788248,0.44816227389441804,0.24613700492876903,0.22743047853196566,-0.005118064499014254,0.09827132100897604,0.49221844196249814,-0.11410529955163187,0.2866727902113639,0.4242194946357067,-0.0604777831281147,0.5377522385920814,0.030417878514101833,0.12856401982660493,-0.03294042768058096,0.30437317089238713,0.027102271727485625,0.13920611592929544,0.1954676834172523,-0.08257136242760324
Postcentral_L,-0.299548304701121,0.07718110058249189,0.3290350886809665,-0.7288787675851325,0.12864828176116075,0.11245638329700527,0.3628342989576104,0.4071081916358336,-0.15431732768695341,-0.07078218422172242,0.269828647726427,0.021017073100641468,-0.22137528738330878,-0.06666736465161201,0.06425731082542972,-0.22428544547871537,0.5185881535482147,-0.23965288549006464,0.36035718596794053,0.8777160636533272,0.015442274476361572,-0.2978625465507525,-0.02738815394741759,1.0,0.06431021803710854,-0.28065024031285224,-0.3909178301684333,0.5383953677135104,0.4281927907957006,-0.6334201943513008,0.27061920071229323,-0.4605436952898302,-0.24406459287340482,-0.042715829757295834,0.28328620462119064,0.16169420612577806,-0.38570667662515323,0.19961768132969787,-0.49846162844108,-0.10071544948805157,0.6099308867562178,0.003978150544426193,-0.19698642456847454,0.2629057503907914,-0.1586885827247952,0.41953146116549184,-0.4297607641312139,0.1370571455758161,-0.23812778913058139,0.059866179440351365,-0.12385411872978366,-0.5340480250135118,0.08885437170372322,-0.4454194835586152,0.063113303015868,-0.3166918947753928,-0.09626322033683492,0.09106874164928298,-0.5331721710951979,0.13142902802342454,0.05557261480091472,0.3060133311630524,0.27884381456594415,0.14261736623705507,-0.15124654392627607,-0.3864497001766683,0.4407414089171971,-0.06816001529191727,-0.011231219716708079,-0.08566819188205196,0.009944673301206186,-0.5678678147815895,-0.412931603767277,0.7346998135976391,-0.1958057381616687,-0.1877918521186612,-0.36959350432534405,-0.34200304705029644,0.39272000946619157,0.12292818887385466,0.05982201622689876,0.5107970440167527,0.0672488705579227,0.2779808559765238,0.24142965100648997
Vermis_7,0.4775088873751846,-0.1742482528208442,0.23801399811964769,-0.09901835927546793,-0.012654506911245795,0.04159643085959273,0.29971452231216855,0.12775528022155988,0.3745340786669996,-0.14873967248729603,0.2531586765350787,-0.010599874557649366,0.2842857413375077,0.21665781783663646,0.4570971265500623,0.19667861192524308,0.16359518602541848,-0.05818657671519445,-0.1700026448243763,0.06673822775693893,0.46999323967952095,-0.23289122286578906,0.3583988599897242,0.06431021803710854,1.0,-7.357007175407114e-05,0.3507537829457857,-0.1363493346801101,-0.14229270496802093,-0.23955264391301329,0.39284928137160496,-0.2599851079426969,-0.0330170583469395,-0.02005623879833522,0.20973953226625722,0.40273834649552265,-0.15182435287452103,0.11886747378310714,-0.1443471760304754,0.243622890398022,0.397603493386466,0.21595515416496852,-0.14139329237450057,-0.17680221065083238,0.20077529929707602,0.14642869872454467,0.09466787280491595,-0.09821693936423953,-0.41238649159816493,0.07276026819990329,-0.07667652332009951,-0.19406729173417342,-0.013172271134922343,-0.3129856568480274,-0.41561572206426806,-0.08482060950804798,0.28091983077775834,-0.41088181122342243,-0.3777156919366963,0.22836657646446953,0.22462250221519323,0.2315430224370041,-0.03105352141782093,-0.15285080705779103,-0.0671850768177729,0.004948136714272691,0.47032832432164334,0.25253507765111327,0.5575444674872297,-0.1453248519841142,-0.041582736268340435,-0.10815326434016814,-0.1477830686833455,0.3813943276436665,0.17610733414149532,0.09263550009217453,0.19101178919232137,-0.24285623839931056,0.3009206178499862,0.11262869499808995,0.11091532712921082,0.16677949512306176,0.27610574847995456,0.30980548674067354,-0.08068980552376692
Hippocampus_R,0.34847462293356335,0.45870608208636116,0.05331185238692353,0.4461033319066446,0.09385162001213884,0.012563566622337435,-0.3280980908498071,0.0305771150116671,0.15141070415428973,0.07439380415583392,-0.3846007697306435,0.45271685411755086,0.20311676706201506,0.43926821185304477,-0.1609093287425004,0.6970640018003667,0.18732098086638113,-0.10055017746951878,0.05454708147290672,-0.09355726723830601,0.2490049988885142,0.652559731137063,0.3813207593855192,-0.28065024031285224,-7.357007175407114e-05,1.0,0.008085746582489022,-0.44988112490774546,-0.20507517197955558,0.15280303162683093,0.004129489195426221,0.5091153328987,-0.370102181308966,0.6345299038050686,0.33132997451197727,0.12546000848599412,-0.1347671001428671,-0.17794072104616804,0.3999170073517967,0.4707700672801604,0.03342294691929875,0.7339144774000208,0.6103947171651741,-0.22738566256989476,0.6298248040064015,-0.42013311359895933,0.565689251433821,0.1182421177497056,-0.12681277536809302,-0.33863191132722953,0.7193409217353387,0.24147193621613683,0.5477927980769284,0.36116811918989133,0.40582060047753377,0.689540720684194,-0.002952068491193243,-0.1049335043966067,0.07814250993583037,-0.5313505444052244,-0.25907059593065473,-0.22149452610520054,0.24599313814092635,0.5680147247659596,0.5765612409551067,0.6439778420485307,0.011592582978168465,-0.024450478571586335,0.05523476879528283,-0.02609185321772952,0.2068138700927078,0.6375709428273374,-0.06526877674922332,-0.2114590046094325,0.5374265806065728,0.17848803909758895,0.43009574672755085,0.27884981160641165,-0.22900597699990927,0.2400700175401465,0.6614229641641773,-0.5006978198645619,-0.3756472669932534,-0.34911078237793036,-0.28680358033793674
