,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_L,ACC_sub_R,OFCpost_L,Frontal_Inf_Tri_R
Insula_L,0.38322643879927293,0.1554630779149077,0.5187351578498827,0.3071928135337076,0.14900923514833567,0.5084251403191276,0.19115806476520578,-0.04570347617820182,0.2626536096659554,0.02012037774962958,0.018726945976726823,0.3040969154453032,0.519547843730151,0.49513459029138157,0.35121727311062817,0.485174827901026,0.12032298643175961,-0.10160624240356943,-0.0414823609943116,-0.010498314396290459,0.41027544601625243,0.2843333934557949,1.0,-0.02738815394741759,0.3583988599897242,0.3813207593855192,0.48056279930681783,-0.25057939402437546,-0.007682849155928013,0.056927547634504264,0.30429957370894234,0.06721839990517826,-0.055192090768506806,0.2504671401615348,0.2834778007451679,0.20574130565806936,0.0778324096910964,0.34247128613891775,0.392349980054671,0.1288323161733486,0.28404434751023183,0.42723591506106623,0.4662321946041165,0.06292594672923622,0.49434434436975383,-0.06698247858004706,0.47468921688766363,0.22415955479304264,-0.14974983840075157,0.19465214089904448,0.12529690985017433,0.3317413363737616,0.2247172910392086,0.27836198477813473,-0.11656759776338894,0.43291943852177034,0.3492330309541842,-0.12367616723084215,-0.17757659261730793,-0.06364939447433521,0.221729451114674,0.023950621344396898,0.2800422330194024,0.34020337010468155,0.420805119878583,0.431568743788248,0.44816227389441804,0.24613700492876903,0.22743047853196566,-0.005118064499014254,0.09827132100897604,0.49221844196249814,-0.11410529955163187,0.2866727902113639,0.4242194946357067,-0.0604777831281147,0.5377522385920814,0.030417878514101833,0.12856401982660493,-0.03294042768058096,0.30437317089238713,0.027102271727485625,0.13920611592929544,0.1954676834172523,-0.08257136242760324,0.39809563948332566,-0.1805154064728017,-0.05605169084039381,0.17715592695703583,0.0411044566013078,0.19544803323859236,-0.04040085222786511,0.3517467691273496,-0.042759620489421085,0.5126890891411274,-0.2640308790407268,-0.11545672823117194,0.26090018775884355,0.06147482276734849,0.0875917692382212,0.5997143180044654,0.2205651585118534,0.3855924333768112,0.2005069457617592,0.22867400882143823,0.3264318789875608,0.06091457352133846,0.14225075218361352,-0.23170397379040023,0.2289275790335851,-0.42538884555315065,0.4941140126018854,0.47871397841569396,0.45859850262152235,-0.15943977233686307,-0.23302292233980412,0.22314341156432943,0.3258882114233748,-0.13527376381229275,0.659247130271444,0.2729229735602732,0.3574197730390742,0.4321398355618024,0.29092694672415026,0.19476089692610832,0.1431837589806552,0.05295079483594206,0.14981437558074603,0.4841047366854318,0.3503724600810401
Postcentral_L,-0.299548304701121,0.07718110058249189,0.3290350886809665,-0.7288787675851325,0.12864828176116075,0.11245638329700527,0.3628342989576104,0.4071081916358336,-0.15431732768695341,-0.07078218422172242,0.269828647726427,0.021017073100641468,-0.22137528738330878,-0.06666736465161201,0.06425731082542972,-0.22428544547871537,0.5185881535482147,-0.23965288549006464,0.36035718596794053,0.8777160636533272,0.015442274476361572,-0.2978625465507525,-0.02738815394741759,1.0,0.06431021803710854,-0.28065024031285224,-0.3909178301684333,0.5383953677135104,0.4281927907957006,-0.6334201943513008,0.27061920071229323,-0.4605436952898302,-0.24406459287340482,-0.042715829757295834,0.28328620462119064,0.16169420612577806,-0.38570667662515323,0.19961768132969787,-0.49846162844108,-0.10071544948805157,0.6099308867562178,0.003978150544426193,-0.19698642456847454,0.2629057503907914,-0.1586885827247952,0.41953146116549184,-0.4297607641312139,0.1370571455758161,-0.23812778913058139,0.059866179440351365,-0.12385411872978366,-0.5340480250135118,0.08885437170372322,-0.4454194835586152,0.063113303015868,-0.3166918947753928,-0.09626322033683492,0.09106874164928298,-0.5331721710951979,0.13142902802342454,0.05557261480091472,0.3060133311630524,0.27884381456594415,0.14261736623705507,-0.15124654392627607,-0.3864497001766683,0.4407414089171971,-0.06816001529191727,-0.011231219716708079,-0.08566819188205196,0.009944673301206186,-0.5678678147815895,-0.412931603767277,0.7346998135976391,-0.1958057381616687,-0.1877918521186612,-0.36959350432534405,-0.34200304705029644,0.39272000946619157,0.12292818887385466,0.05982201622689876,0.5107970440167527,0.0672488705579227,0.2779808559765238,0.24142965100648997,-0.14354265167440997,-0.19257707592062345,0.16655369331056674,-0.3050536030219405,0.3047154841011127,0.5922628703526859,-0.2005346223660729,-0.34277140552184343,-0.05996967010550585,-0.4438015729388783,0.04222655423773813,0.2032517158057243,0.33899702535930515,0.19083622778960166,0.5039030123125606,-0.2794188508257534,-0.5399013601406215,0.2578676574187362,0.11930390502733774,0.12733912392027422,-0.5604885011622766,0.5368375733566191,0.27208041412293277,-0.14870451823949035,0.05415504181940449,0.3558585964416715,0.23407319241012245,0.2125462437946828,-0.44475633656398444,0.06797834624718616,-0.3067947156388874,0.43522587963615983,0.21919167237045034,0.8529490657940014,0.019148824136472644,0.5081401899087489,-0.451039235954219,0.34798940510072573,-0.44452253127981506,-0.5420656723920914,0.548163083672443,0.6250948701842153,-0.2782168000526898,-0.3002186407279853,-0.37995464520670935
Vermis_7,0.4775088873751846,-0.1742482528208442,0.23801399811964769,-0.09901835927546793,-0.012654506911245795,0.04159643085959273,0.29971452231216855,0.12775528022155988,0.3745340786669996,-0.14873967248729603,0.2531586765350787,-0.010599874557649366,0.2842857413375077,0.21665781783663646,0.4570971265500623,0.19667861192524308,0.16359518602541848,-0.05818657671519445,-0.1700026448243763,0.06673822775693893,0.46999323967952095,-0.23289122286578906,0.3583988599897242,0.06431021803710854,1.0,-7.357007175407114e-05,0.3507537829457857,-0.1363493346801101,-0.14229270496802093,-0.23955264391301329,0.39284928137160496,-0.2599851079426969,-0.0330170583469395,-0.02005623879833522,0.20973953226625722,0.40273834649552265,-0.15182435287452103,0.11886747378310714,-0.1443471760304754,0.243622890398022,0.397603493386466,0.21595515416496852,-0.14139329237450057,-0.17680221065083238,0.20077529929707602,0.14642869872454467,0.09466787280491595,-0.09821693936423953,-0.41238649159816493,0.07276026819990329,-0.07667652332009951,-0.19406729173417342,-0.013172271134922343,-0.3129856568480274,-0.41561572206426806,-0.08482060950804798,0.28091983077775834,-0.41088181122342243,-0.3777156919366963,0.22836657646446953,0.22462250221519323,0.2315430224370041,-0.03105352141782093,-0.15285080705779103,-0.0671850768177729,0.004948136714272691,0.47032832432164334,0.25253507765111327,0.5575444674872297,-0.1453248519841142,-0.041582736268340435,-0.10815326434016814,-0.1477830686833455,0.3813943276436665,0.17610733414149532,0.09263550009217453,0.19101178919232137,-0.24285623839931056,0.3009206178499862,0.11262869499808995,0.11091532712921082,0.16677949512306176,0.27610574847995456,0.30980548674067354,-0.08068980552376692,-0.10826651150339317,-0.6644269175403114,0.2810416272197016,0.011094269169292556,0.046144049718398535,0.35082938850667167,-0.11864815358399243,-0.14324355679954115,0.046863666958738816,0.15236068100699776,-0.33566835547360047,-0.12363294874383637,0.2522327280694497,0.32058593840505223,0.10634507580719026,0.28496502077614405,-0.20962705891134492,-0.054176241898608916,-0.0032660818208245894,-0.22521815932106884,-0.16235929847025407,0.20865901175682014,0.3722106534641627,-0.2293988296668249,0.5856458558477171,-0.06142998522697988,0.03963268841131387,0.21771266612182544,0.12017178919198658,-0.03694678061229883,-0.013392705266576677,0.40930440715318583,0.43103599453384245,-0.029565261586837633,0.45079084628174165,0.2954931208451163,-0.1381023195546766,0.1710940271694961,-0.23655179644460375,-0.36216968353438894,0.20115235617271454,0.2253677403561165,-0.3158044826706655,0.14675983831788686,-0.15000979279204543
Hippocampus_R,0.34847462293356335,0.45870608208636116,0.05331185238692353,0.4461033319066446,0.09385162001213884,0.012563566622337435,-0.3280980908498071,0.0305771150116671,0.15141070415428973,0.07439380415583392,-0.3846007697306435,0.45271685411755086,0.20311676706201506,0.43926821185304477,-0.1609093287425004,0.6970640018003667,0.18732098086638113,-0.10055017746951878,0.05454708147290672,-0.09355726723830601,0.2490049988885142,0.652559731137063,0.3813207593855192,-0.28065024031285224,-7.357007175407114e-05,1.0,0.008085746582489022,-0.44988112490774546,-0.20507517197955558,0.15280303162683093,0.004129489195426221,0.5091153328987,-0.370102181308966,0.6345299038050686,0.33132997451197727,0.12546000848599412,-0.1347671001428671,-0.17794072104616804,0.3999170073517967,0.4707700672801604,0.03342294691929875,0.7339144774000208,0.6103947171651741,-0.22738566256989476,0.6298248040064015,-0.42013311359895933,0.565689251433821,0.1182421177497056,-0.12681277536809302,-0.33863191132722953,0.7193409217353387,0.24147193621613683,0.5477927980769284,0.36116811918989133,0.40582060047753377,0.689540720684194,-0.002952068491193243,-0.1049335043966067,0.07814250993583037,-0.5313505444052244,-0.25907059593065473,-0.22149452610520054,0.24599313814092635,0.5680147247659596,0.5765612409551067,0.6439778420485307,0.011592582978168465,-0.024450478571586335,0.05523476879528283,-0.02609185321772952,0.2068138700927078,0.6375709428273374,-0.06526877674922332,-0.2114590046094325,0.5374265806065728,0.17848803909758895,0.43009574672755085,0.27884981160641165,-0.22900597699990927,0.2400700175401465,0.6614229641641773,-0.5006978198645619,-0.3756472669932534,-0.34911078237793036,-0.28680358033793674,0.5524976597588592,0.2626678941455328,-0.3408976743136254,0.3375787101747195,-0.47445994360011323,-0.3759198494373516,0.015366054080847572,0.8204171585970507,-0.4856378736529498,0.3290661359121259,-0.3519218599333689,0.1453594844333572,-0.04575563977383482,-0.5142906346573788,-0.39382152382989866,0.6331540967326622,0.7378951308012778,0.1871017702141407,-0.06685676734983412,-0.0654249635039305,0.5151839134303092,-0.027125877489527495,0.09726565689174249,-0.2226235030802115,0.24303336138088563,-0.046078421702873996,0.33566114046922846,0.5912010906293342,0.3588385373895932,-0.3724985240074299,-0.4394869676654913,-0.4167298620543963,-0.20155544466962222,-0.4147123662472681,0.49584451348443687,0.43085309505702635,0.6049245864620744,0.3987777741525466,0.7383709204262271,0.5737607755660857,-0.3948087779437233,-0.029412862366602434,0.6181036616041198,0.08442185439126175,0.722100087000492
Cerebellum_10_R,0.23547165622526436,0.01100978577675089,0.11077872197266647,0.3660402776204979,-0.0689531919124089,0.251275391434019,0.1653986985632957,-0.06863707349625973,0.3564573580799826,0.018550023664041012,0.19812498544775808,0.10842420206843717,0.3339664497726729,0.34338676002511365,0.5261111736444775,0.2168040159700649,-0.15163645404609855,0.030927599297016176,-0.2386893034869,-0.37629905401690716,0.3105545792666035,-0.029302237140632795,0.48056279930681783,-0.3909178301684333,0.3507537829457857,0.008085746582489022,1.0,-0.3178217345749687,-0.0733837936197146,0.19408274223335234,0.23511873568261404,-0.05238721361919542,0.2517938396943971,-0.19549105994137628,-0.003808370099578373,0.015474594359000376,0.32653309074835835,0.2524234079604771,0.3594121573735304,0.0013203963895415296,0.09110627944369618,0.08773020813266512,0.13496076182420666,0.08535927598476047,0.07010702573415213,-0.05638358176534365,0.2846593879705642,-0.08242210042807943,-0.03054846444785443,0.4161042746829202,-0.18854936727187596,0.3844613903306081,-0.07812224219900492,0.11931032467165173,-0.3577639752837787,0.11909571813868658,0.6343379260838493,0.02743200125919949,-0.0023979562237648293,0.31472174211992276,0.37808702057118093,-0.022813855381206057,-0.03885494731521064,-0.012558267114255015,0.07577606524821498,0.13690118957569566,0.22615907647226954,0.3363472176859371,0.08412004005460147,0.16445857340967876,0.014752652822320227,0.23862801905529202,0.1976795064658341,0.05849233648351326,0.1466619727421949,0.13266824232858587,0.3920627074081399,0.16174335700532752,0.1683732004029834,-0.03959575487388912,-0.12489790408317265,-0.004911310805481827,0.21734673905617224,0.2578992123497797,0.02249172274602919,0.006173631924541008,-0.14025286217189947,0.12181755876981408,0.12063512481760062,0.15600351023732328,0.09963648708574274,-0.04185690574900254,0.021448198542018876,0.2098382562050444,0.4551024495621035,-0.22926044811304794,-0.3025875385400239,0.11593993384296064,0.3993205947857063,0.03560518822965835,0.20826560642922595,0.09436120901102256,-0.038735386174760564,0.053204008466254546,0.06458516875586585,0.25585466142455215,-0.09996723346848435,0.08210353816167597,-0.008341065268692011,0.01489431772748234,-0.4666764882098852,0.035988758193813336,0.018781059644636666,0.5419858811241921,0.11344266448186045,0.386034869751692,0.18216582565833445,0.46252765799510526,-0.285513961827309,0.30332734004921885,-0.18875566515955142,0.11745819087492237,-0.055013979932486544,-0.02034053167845144,0.051551354085804614,0.09169520169969143,-0.2766632196250111,-0.06732868394678183,0.4455656486350937,-0.003286480000483605
Parietal_Sup_L,-0.2670361878192808,-0.3149908243670503,0.04924643550461337,-0.36112920420510813,0.09791484661683818,-0.09081379347662841,0.537425367884009,0.16848338928121814,-0.13723599025392072,-0.16962335859772104,0.3038538847363318,-0.26725631161050883,0.022833434911821156,-0.24938676233131157,0.011837718340797053,-0.39060244508760156,0.24283538907259303,0.06631812779684784,0.0044326173047780585,0.2077425108496052,0.057409037657779965,-0.5382042766873973,-0.25057939402437546,0.5383953677135104,-0.1363493346801101,-0.44988112490774546,-0.3178217345749687,1.0,0.6957917246289216,-0.05092355149770985,0.101396262925673,-0.2282470862999886,0.45320248171973987,-0.22259509386038506,0.21165854474132623,0.00794073598762298,0.05321486823189973,0.14343227340797726,-0.09843450344930656,-0.018812807494802217,0.23561251959636043,-0.386543390234183,-0.5258007089076038,0.4026451358112382,-0.3374690500890942,0.7772988307954859,-0.30013239156489,-0.039997904554988535,0.4536605202838737,-0.04139433128126883,-0.36154073401010467,-0.015162598087150519,-0.3199545122097549,-0.4459253148768033,-0.06495917101477745,-0.42783101644624105,-0.03872791920405314,0.24338369586322972,0.02664717240888823,0.2900060845774514,0.2645628700591043,0.14297009144872375,0.14318581618770884,-0.23315795888631843,-0.46394755350775096,-0.16911800093827148,0.2442556649539374,0.15623299115925182,0.07604063663238324,0.10927687809595805,0.1197526458767802,-0.4125448741748964,0.24126979804839627,0.4125884473996575,-0.46373380191049135,-0.008248365331822844,-0.131761261561237,-0.3206943185236238,0.12275895057235887,0.10932666954885951,-0.11959800406775753,0.508272523727543,0.42222100442664623,0.54497665028556,0.45479370526067253,-0.40981043892745017,-0.08070393029156715,0.3036401515640427,-0.23227906762644424,0.5936159158325875,0.6046206359124001,0.09322710485691035,-0.45009240953572427,0.43353063571309514,-0.3278529588069364,0.7098970133754386,-0.10564302575662705,0.45551751507689237,0.30002513325092744,0.6165506684946729,-0.4278171660685277,-0.4979378401687992,-0.06055961881169574,0.5650748351026883,-0.10119052145940728,-0.4144893228344012,0.13284509602657202,0.12176195618359172,0.3749033911746395,-0.07503492510025672,0.19166905473951917,0.14272423686534563,-0.18787943813988064,-0.3062816736883093,0.49009991129324776,0.20470787959726397,0.4215035666743754,0.022816130679090278,0.8325985172464243,-0.24260593882213247,-0.019090409268589594,-0.5040957243737276,-0.09237942663941846,-0.4350742394935551,-0.5217955847709514,0.5260737814400348,0.2513352861074261,-0.42571410393746145,0.08381349111599316,-0.41043067665706184
Precuneus_L,-0.15068036639238694,0.017727811791514458,0.2678894032230467,-0.10593525593327585,0.12765872619225624,0.13948792284059544,0.44091950753043335,0.060846373617688014,-0.12220808888357931,0.10005527951780836,0.11619899432100128,0.0663907338894411,0.11577074886663942,0.13380547426406628,0.09940221470907802,-0.10410406675167364,0.28358039116674255,0.18650209102387508,-0.008207007639431477,0.19923414841877857,0.17317705650052484,-0.15956289471395851,-0.007682849155928013,0.4281927907957006,-0.14229270496802093,-0.20507517197955558,-0.0733837936197146,0.6957917246289216,1.0,0.021749218307714965,0.30384559412997203,-0.13150281397086483,0.3934677070040553,-0.12427482503015125,0.21984714970640856,-0.17869515962401872,0.14959425676731275,0.3448442836188833,0.07525845310531323,0.15996075056294998,0.3593134390764515,-0.21386428566261795,-0.0995273096100855,0.3622150136120559,-0.12516437877454648,0.5518292857647833,-0.056001244937156316,0.20226000065967437,0.4391702541850671,0.16492640701624872,-0.0777357333770722,0.12833621672763812,-0.11399915524912668,-0.22093966487151137,0.14897424256303946,-0.1671786933297151,0.17748583994399966,0.46706203983664035,-0.014344904645259346,0.3008987444397409,0.48136630965002564,0.1309182816957756,0.4263085192444793,-0.03256734929828272,-0.15466488923289376,0.08757153542870981,0.4612998744908923,0.08727832300545398,-0.1733005039098403,0.29270617002959765,0.19298116601242968,-0.1477543232108247,0.26082068029583017,0.4140778526905111,-0.14664319777032467,0.21129935601132555,0.14860019100308094,-0.09121145308954835,0.12132356436254711,0.2264085396498899,0.10128212444306157,0.28555600567340617,0.4273297165959947,0.48728698829275763,0.6079534609932967,-0.21484582872272862,0.159983049772723,0.2522255969522266,-0.011005843967239349,0.5181316424816776,0.5401940816566821,0.13670301697090792,-0.21988560821902303,0.19911932108867744,-0.0978754108317234,0.47903447963983703,-0.09255940463989455,0.6727732325849337,0.3096206641571341,0.6324126085519313,-0.287060138916836,-0.11855071687993488,0.2407133475495498,0.7919862971231202,0.13547152809611612,-0.027358327680580847,0.10652768247224577,0.031145616591583564,0.047833061887574975,-0.25310417963363113,-0.011619671207697429,0.34060462647745543,0.025373497483034784,0.0161982814112852,0.3091273424733997,0.11765764143189103,0.4243235328903201,0.11352137871995088,0.70225482132561,0.06435467359199158,0.05585087241146733,-0.2726585202620619,0.14800424888189043,-0.18726474105622867,-0.26423895061204516,0.4419070398472341,0.2086291867646908,-0.1322738957839701,0.23221766664652596,-0.10476765958081016
SupraMarginal_R,0.11865364351638069,-0.21090855678755202,-0.3901240571785102,0.799248502747929,-0.47206420982260583,-0.043814269381615166,0.011679808869622636,-0.18678083113423233,0.23816273294375653,0.10078607393251189,-0.2066211531112542,-0.08121419684669334,0.10512927542665944,-0.022706000689179655,-0.12348506910416869,0.20536755838855436,-0.6680760363035733,0.07503063117427386,-0.32213212121918977,-0.678588102828042,-0.04684762164979331,0.0866263887533415,0.056927547634504264,-0.6334201943513008,-0.23955264391301329,0.15280303162683093,0.19408274223335234,-0.05092355149770985,0.021749218307714965,1.0,-0.18797844855092372,0.32388950947964895,0.6469274961393374,-0.08249973461903472,-0.2763522650963563,-0.22632341765697406,0.7901973222930532,-0.17329687918559974,0.48197142331341,0.09394011037409512,-0.6338525142471675,-0.1309734382127055,0.03904276297151772,-0.10820805502740607,0.40668339696456296,0.050410268372116436,0.4421033840570254,-0.21706935331537092,0.7762362738302131,0.22003714607800073,-0.11554227773689153,0.4955620951773918,-0.1093720248931294,0.26099970204041884,-0.08412036406191091,0.1878013557934462,0.1405869847600864,0.1486727551809414,0.8514835295911432,-0.06743833131739486,0.2098853876361955,-0.2905134364694669,-0.19863661015177136,-0.10843304607644136,-0.10465555644534429,0.5766332511044914,-0.34685604642955165,0.3464972266972369,-0.1126896363031611,0.2956274161431643,-0.053195937063470033,0.4284471262523987,0.599384427608636,-0.5856650615554547,-0.19768814681004113,-0.12650510740165383,0.4602725155403129,0.10884538216239611,-0.1740868773520215,-0.10359280415645962,-0.2543665536635097,-0.40219864576245806,0.31195430218488224,0.1674385205025969,0.02539280588788446,-0.03885240576148398,0.20531234712027835,-0.024608828619949858,0.45902751230871214,0.07721182036583081,-0.22211987994126853,0.2725992973492828,0.21493980538073032,0.49037681938696703,0.5248297277755347,0.5551045447632932,-0.5604800483372661,-0.011403496531327365,-0.05119567821352345,-0.21312473917024277,0.060920912967018355,0.35101207280106916,0.00239979057237016,0.33696719365072064,0.1462271238983548,0.6803530258721857,-0.4314294219201985,-0.3269574607969169,0.30407824410622475,-0.18261355933227463,-0.3739184891832257,0.02682728191579525,-0.23398677878576768,0.6118369285492401,0.43832315815556777,0.2790668912083718,-0.16991196463966327,-0.1363225006241825,-0.44457116380497613,-0.06337128984084996,-0.5674907355425262,0.18082931917367778,-0.49952929586291583,0.26243319967778383,0.3033062924135433,-0.2743084259507372,-0.705656255476584,-0.0012824872872003277,0.4875312986736195,0.47957276538281296
Vermis_6,-0.014608087502145557,0.20216595294772166,0.49997399816017124,-0.2150922526963654,0.029975803721001424,0.0607516729844684,0.47933988419766416,0.34732694414266424,0.483269298145882,0.4007709496567501,0.061901340875854596,0.4405725200539392,0.3909099869988461,0.1176156762852159,0.6656084848305882,0.3777834151571543,0.29988023904021677,0.32279552412002727,-0.3249081608969689,0.08850683811469601,0.5868438628609528,-0.2042647942763235,0.30429957370894234,0.27061920071229323,0.39284928137160496,0.004129489195426221,0.23511873568261404,0.101396262925673,0.30384559412997203,-0.18797844855092372,1.0,-0.11964479747633039,0.08628307772689166,-0.31387772160926086,0.3376255129058523,-0.3050478368733698,0.04319983173601808,0.5338558058625009,-0.21807953983611522,0.5457517849661409,0.6252241451139957,0.025914366279157997,0.004583623378850049,0.06653577678765787,-0.001042305406171339,0.4150963270694494,0.059271102293998075,-0.046130411515133286,-0.20548527927042143,0.3124449566564521,0.10502769477723557,-0.3059637634350716,-0.17502357387533993,-0.35103622284521036,-0.06084345044851138,-0.37645609670004676,0.36230863619996534,0.19341178480032195,-0.5179037622920961,0.3888225267120498,0.4528584938057137,0.6699991756227504,0.3163041312142464,0.04450701336896644,-0.2275963236739012,0.08060781685829291,0.7268849447952155,0.20066597559963267,-0.07315353301739486,0.0894147146264544,-0.16801658870950983,-0.003256821059063903,-0.06717425565149382,0.621496500732855,0.15727341447663237,-0.07338295237172965,0.3775760032519131,-0.2943579548260218,0.41458311334439085,0.3311720162698129,-0.024527749928183885,0.15428801474502282,0.3309737771019682,0.5420333754636787,0.47438605632292186,-0.2674334081545439,-0.2990160040596877,0.42363776627965477,-0.04581652140663502,0.20187118003521198,0.6212463451413922,-0.058601663769639996,-0.341881140466332,0.05344699194356182,0.05452396617610952,-0.2777835425627311,-0.22019268967456523,0.5541227010942177,0.5423551501751019,0.5694894491079935,0.1377293036362842,0.04311487541806586,0.2105183671135651,0.17067488067286754,-0.058658529484024335,-0.11337873775843058,0.4145994399692949,-0.07875016106100315,-0.28993905142472964,0.01761488031669406,-0.3187749541609317,0.14469911728732562,0.10746348863539186,0.27424542125666496,0.17845268554836222,0.025842955497292843,0.5865820969551184,0.5110053609664479,0.28710765408140626,0.5761712389928751,0.29245457850396317,-0.43150079701999183,0.2750180000286132,-0.2178879182810798,-0.4344932423165353,0.5942206652913324,0.24684250030729915,-0.19515275556116402,0.26227840352863385,-0.1867108385672874
ACC_sub_L,0.14779121783560728,0.09693081750520853,-0.08094825077746966,0.4003042999559006,0.17782650797302518,0.006667157766251554,-0.45186087217004395,-0.3191283024715687,-0.1626134718626629,0.0836948507528894,-0.47804988783019714,0.10123402075063777,0.22542725497977026,0.2016545630028773,-0.42651864251955224,0.24752112286564443,-0.052532264134737335,0.3207668372259856,-0.1277543504018222,-0.3015674230699941,0.062242446260542615,0.5385527472909105,0.06721839990517826,-0.4605436952898302,-0.2599851079426969,0.5091153328987,-0.05238721361919542,-0.2282470862999886,-0.13150281397086483,0.32388950947964895,-0.11964479747633039,1.0,-0.11370938228044271,0.5378525599179985,0.06412995787172203,-0.12041125874235539,-0.11020919718591284,-0.411893086608597,0.4966115264350977,0.26950646834830644,-0.33800719085784975,0.298446095971875,0.3907701793151318,-0.2461372499012479,0.2912023047750058,-0.391971533402547,0.48466215130194906,0.28607524059675093,0.12909912097966758,-0.37889268991251296,0.40622745991437853,0.4401947244468128,0.24631151235082532,0.4871155510084271,0.4209990602494191,0.44460104368554587,-0.26047046972782634,-0.12031930750157403,0.36470129931522993,-0.5128126265630636,-0.372892173326019,-0.14535419538261957,-0.08803133300314621,0.3349519612042949,0.23132751116996622,0.4426235144681023,-0.24419316004386385,-0.1666234515505406,0.01021408714259276,0.007680522059837514,0.2910463695111577,0.6370468033347663,0.008004288062475003,-0.521467745452521,0.400177751019385,0.34447151050020824,0.15026864625242345,0.415344804702528,-0.4573197025358102,0.08138575698217967,0.437824285010622,-0.46452107203556586,-0.28920620146223314,-0.43060609200126077,-0.2200473762784358,0.459378700679875,0.33558080616974095,-0.5185785490522977,0.26712973408277846,-0.45574492396036176,-0.5324440672566094,0.2177418355227401,0.6049821936334894,-0.3261750268376996,0.27829617497350584,0.00849317944304548,0.1500759414138404,-0.17810122559902938,-0.5526837447288215,-0.45324153437080406,0.478620051697875,0.5137493134513799,0.13320309202861128,0.04813568338979862,-0.02706784625918269,0.41835885032189307,-0.45074867530249946,-0.3243608985908236,-0.07580985539414001,0.017335143991766683,0.12186962046720452,0.07554556233233856,0.2565857129905736,0.1691966983809997,-0.27998803856169174,-0.21804437633307808,-0.5526971011180827,-0.5345866888471199,-0.420410743620178,0.10932716291480683,-0.07445853851566785,0.601206046454351,0.08817867755194447,0.747603228023429,0.6645297669330484,-0.5866382416764703,-0.1545133924961401,0.4183124110893598,-0.030783073301307022,0.5787268931012284
