,SN_pr_L,Angular_L,Cerebellum_10_R,Frontal_Inf_Tri_R,Thal_VA_L,Rectus_L,Cerebellum_4_5_L,Thal_LP_R,Calcarine_R,Thal_LGN_L,Postcentral_L,Amygdala_L,SN_pr_R,Cingulate_Mid_L,Occipital_Mid_R,VTA_L,Thal_VPL_R,OFClat_R,Cerebellum_Crus2_L,Thal_PuA_L,Frontal_Med_Orb_L,Parietal_Sup_R,Frontal_Mid_2_L,Cuneus_L,Frontal_Med_Orb_R,LC_R,ACC_pre_R,Temporal_Sup_R,Temporal_Inf_R,Cingulate_Post_L,Cerebellum_3_L,Cerebellum_6_R,Thal_PuM_L,Hippocampus_R,Paracentral_Lobule_R,Thal_VA_R,Parietal_Sup_L,Cingulate_Post_R,Pallidum_R,Heschl_R,Angular_R,Temporal_Pole_Mid_L,OFCmed_L,Parietal_Inf_R,Cerebellum_7b_R,ParaHippocampal_L,Thal_VL_L,Thal_Re_L,OFCmed_R,Thal_IL_R,Raphe_D,Insula_L,Thal_VPL_L,Lingual_R,Thal_MGN_L,Frontal_Mid_2_R,Calcarine_L,Fusiform_L,Vermis_6,ACC_pre_L,OFCant_L,Rolandic_Oper_R,Thal_IL_L,Lingual_L,Rectus_R,Frontal_Inf_Oper_R,ACC_sup_R,SN_pc_L,Cerebellum_10_L,Cerebellum_Crus2_R,Olfactory_L,Frontal_Inf_Oper_L,Thal_PuL_R,Paracentral_Lobule_L,LC_L
Cingulate_Mid_L,0.20272341507257963,0.344231580479606,-0.1430932438137163,0.21035290184302577,0.6681880418916533,0.2406365593340738,0.5270394356918914,0.3371500713888614,0.13631329778235976,0.19286474265382156,0.4779858365316927,0.6096981400175693,0.11312421013755446,1.0,-0.2719972997724222,-0.13824858185651712,0.3192813830572393,-0.07746809677096199,0.08294707487221747,-0.2354139949050757,0.06218662943431753,-0.2154931628557732,0.494157745266654,0.10189559399522329,-0.19336561619799056,0.3779528756438516,0.19739079763150028,-0.23501794287078362,-0.18519389455097407,0.0484410571341234,0.5322758099987508,0.08182172555028686,-0.29137905135115283,0.30926217025694525,0.4977958818594605,0.4065155037835784,0.20442149934489545,-0.09129749498408701,0.007892024818841095,0.1642558502411556,-0.4578224992868235,0.32772856265748684,0.05503499679592458,-0.12567410164011047,-0.08039867424472967,0.3181573414919834,0.30821014736692515,0.27519681636686033,0.26651237312744264,0.2377493529041048,0.4594022121058823,0.2047647311042317,0.20394764461739545,0.10364383959052648,0.47213658616923565,0.7199498348506896,0.13539300422905423,0.6687018743478516,0.3625370177757317,0.050469978524382966,0.09113166374828605,0.04334480325204459,0.3690726500719042,0.16132600877191083,0.309925318126785,0.2307591054101705,-0.10227295497733915,0.48885160461327787,0.06393226309804763,-0.3748573685295082,-0.0219541616157028,0.4469783383817833,0.1199442612790065,-0.0029950691918470772,0.19539408784238121
Occipital_Mid_R,-0.18016126590646175,0.3901923748834415,0.11344266448186045,-0.3277309383884073,-0.24855739361129525,-0.46927781528910695,0.262893680990335,0.1548987678003836,0.5168707687218446,0.1737287702447681,0.06797834624718616,-0.5471866472755764,-0.10051616522840012,-0.2719972997724222,1.0,0.5903518793903386,-0.7196821008170103,-0.5149038922413446,0.4391343053081075,0.6748088180115395,-0.3940556933486832,0.5712854020037359,-0.3317471230765351,0.595515380244661,-0.4658815362137055,-0.3639025170998796,-0.5656044633768262,0.058959971615433635,0.49960099066981706,-0.20180649212648077,-0.5283138405241926,0.3790138656616475,0.5553327737319746,-0.3724985240074299,-0.3138833980978169,-0.5545911169910946,0.49009991129324776,-0.1580283599244711,-0.40402973208181886,-0.3137172658314127,0.7002329468754039,0.24069752597013092,-0.37212169487826674,0.5224584779447046,-0.053926376847007455,-0.6131493934034148,-0.5913984652944948,-0.30206758843857023,-0.6854709185461394,-0.21655190293909923,0.013145854802025651,-0.15943977233686307,-0.17797007557722477,0.7237635972412966,0.02427405944397866,-0.16906783624607227,0.581991455267359,-0.027154230489007166,0.17845268554836222,-0.6174921081616703,-0.4831344742755663,0.0029295465411983608,0.027699752440489587,0.5164410778947394,-0.6418394042823455,-0.09057451526179582,-0.36184316878046763,-0.07615188365511703,0.4608557202193958,0.22334167177318912,-0.06932387717925283,0.052138246057011665,0.13253049736344374,-0.2662755429918223,-0.28551212351193744
VTA_L,0.1325398993324654,0.10892341804642694,0.3363472176859371,-0.01745123677640151,-0.15869685916765813,-0.10814825892159055,0.26664877028941636,0.010041314660863188,0.45530310684180286,-0.0017116286606170545,-0.06816001529191727,-0.26530070606711587,0.19019596318846396,-0.13824858185651712,0.5903518793903386,1.0,-0.32513194491384795,-0.26788501558091143,0.3274582011889091,0.3933446449901794,-0.1701452456088015,0.27775025854514757,-0.27468083028593687,0.36802564481901434,-0.20350203475867065,-0.1052230317552713,-0.2543334831508445,0.2153139233945867,0.5235070292235133,-0.15233641619731583,-0.14117356633517295,0.4062292691323282,0.298608243697957,-0.024450478571586335,-0.04537998338117331,-0.34489957195447385,0.15623299115925182,-0.13612664214042142,-0.13921361269831287,-0.11827916853107158,0.47528356181831677,0.1677858943079367,-0.0186645830690974,0.3044738373031722,-0.031656876271123076,-0.26717429717943897,-0.26982918358601343,-0.2618274631399669,-0.25782977680091074,-0.26207158248984636,0.2462125955183307,0.24613700492876903,0.1038246802206716,0.5176754172867895,-0.027467903067129845,0.08928665033782973,0.3251769682721552,0.08851876283050882,0.20066597559963267,-0.2257144489251709,-0.1873466510803611,0.22061994535043147,0.10866759105118305,0.3848097558900816,-0.25912000849174066,0.1581698173959814,-0.16711412072701815,0.1182958382835101,0.2879710545644161,0.16160354492246257,0.24457686683874752,-0.07750461359392508,0.006593922264741094,-0.23471380267248965,-0.11226529153894871
Thal_VPL_R,-0.08157801509680004,-0.3085865578407012,0.1466619727421949,0.40615228497035455,0.366728624112515,0.44930513550670387,-0.05142597075739137,-0.05629432577085496,-0.2940672642223402,0.06371306678088284,-0.1958057381616687,0.5306715700124498,0.060744669462182314,0.3192813830572393,-0.7196821008170103,-0.32513194491384795,1.0,0.5272380409507071,-0.25213483095869565,-0.36211584947004827,0.5293806954668587,-0.5473552896267863,0.22493176287765482,-0.39834168290909805,0.47857976024156273,0.4215759003510573,0.5090076450544903,0.10732240509978726,-0.2518393734364561,0.24676014380427738,0.5507982899155481,-0.1790635808030326,-0.369035098438623,0.5374265806065728,0.36828518641874575,0.6017616598814618,-0.46373380191049135,0.11738759057013472,0.48518702779627615,0.2686219095801266,-0.45087660040784605,-0.2011489039609815,0.5830269995459959,-0.38727879588330894,0.12431507069224702,0.5063567207396524,0.6979045441904821,-0.06741602997956432,0.5468230957625653,0.34627067295933467,0.29770182217243185,0.4242194946357067,0.5432728522215315,-0.41398670069345794,0.1565043145228221,0.2846263059170098,-0.5515528992425236,0.21040099083120958,0.15727341447663237,0.5740176570944839,0.5854355607662661,0.16275144218283016,0.3412100004974355,-0.1930705111882463,0.5710915589899196,0.3189452213587605,0.24261133987891478,-0.009546227162136333,-0.3169220517179965,-0.006791064557323427,-0.030472152285018473,-0.041506578454666855,-0.15950507538382466,0.23103391765320802,0.4514077667500315
OFClat_R,-0.10799110244885889,-0.7093321543615555,0.051551354085804614,0.6702055705211224,0.0668360010460794,0.7486261024804101,-0.4155567831377351,-0.20577044771376912,-0.567287758344225,-0.021179146772816636,-0.5420656723920914,0.12887527408949373,-0.13428476572243564,-0.07746809677096199,-0.5149038922413446,-0.26788501558091143,0.5272380409507071,1.0,-0.5196913102568039,-0.16989238356778713,0.633444248769617,-0.14081822551274206,0.027647866311676133,-0.6649254377178145,0.7970657206405166,0.4360258019121944,0.7509907014958728,0.5079950221345125,-0.39689472953691957,0.2656573927045376,0.34075208946939367,-0.3341482953559137,-0.14045363031865568,0.5737607755660857,0.24990105012142177,0.4805927125374343,-0.5217955847709514,0.41448930533504114,0.7336546480418175,0.2159662522713403,-0.13077077983692603,-0.5946493440398573,0.7534540890884172,0.04694604715715003,0.1914146194705596,0.6398483879326464,0.6438070816136628,0.02965429726756546,0.6816789795511569,0.24002233675821474,-0.18045268105156131,0.19476089692610832,0.49255414182333795,-0.6112300541331224,-0.11789763384998288,0.12844871526682583,-0.6342899821380907,-0.3960142655358442,-0.4344932423165353,0.8640538231689592,0.8864800729212103,0.2868773552794073,0.022850830728273656,-0.4841157627896329,0.6384780875228525,0.41154711362050006,0.42016296498482975,-0.2721348131671257,-0.5870422116112581,-0.047310694341722574,-0.12561642553080898,-0.5650309152064676,-0.5513978950928455,0.4953389993830886,0.40823268944572516
Cerebellum_Crus2_L,-0.0014415758232580907,0.3010010715422812,0.1683732004029834,-0.29109831061729946,0.05408996996254299,-0.36239137387526416,0.24854441789670767,0.12059388409853124,0.42654530733106055,0.2655990139833895,0.39272000946619157,-0.05875591035349029,0.024618619264211813,0.08294707487221747,0.4391343053081075,0.3274582011889091,-0.25213483095869565,-0.5196913102568039,1.0,0.09289365065690437,-0.49009955784997467,-0.08450089719782673,-0.17429418831778543,0.3848914938675471,-0.37954695542162015,-0.10902896275268267,-0.4958340192218427,-0.29120128080680435,0.35595814589057845,-0.31595005656060005,-0.12038739435912729,0.37575095042324974,-0.11124815460199472,-0.22900597699990927,-0.07413014124486571,-0.20727015605177482,0.12275895057235887,-0.4312769696702163,-0.4031056179904687,-0.09593459024210335,0.020867942317941392,0.5961564624968846,-0.36648090451572285,-0.16556631543402842,-0.15856214682471395,-0.4843836456304964,-0.16030015138925688,-0.06616165815117775,-0.3702647331094972,-0.3327772801457423,0.16810192009259925,0.12856401982660493,-0.08361569377890782,0.524945815906933,0.08468192622526466,0.029845670176895343,0.31053524113825737,0.30117754234637756,0.41458311334439085,-0.46624084572822394,-0.45299035809294613,0.0020260044363935464,0.03963644045818101,0.36236828265078275,-0.3237001133405303,-0.25060432650998404,-0.273016390460414,0.17064622573090954,0.5679939075742827,0.07694813454160081,-0.05082673924222807,0.1330566548314227,0.24955193980235976,-0.38426868454289537,-0.14545189599231473
Thal_PuA_L,-0.2861708856400012,0.08669095127454306,0.15182340154023133,-0.010852481743831775,-0.1293120307496051,-0.21524118545899867,0.18981922266481596,0.19521558960107396,0.38538491551183635,0.25064739300012534,-0.37075812946065445,-0.4189850100004565,-0.13356828661069453,-0.2354139949050757,0.6748088180115395,0.3933446449901794,-0.36211584947004827,-0.16989238356778713,0.09289365065690437,1.0,-0.022999431661492854,0.3862949775523035,-0.5672623728467412,0.3364760742624547,-0.19146008482286922,-0.3236038821717346,-0.14066645431114483,0.4419557406939217,0.5120588161464217,0.03445279618012866,-0.4439334978619154,0.4263608300189381,0.7851031361709933,0.02470977585440676,-0.1252502866491118,-0.2268769414807843,0.20402886652981186,0.0884077069274653,-0.2542531330531067,-0.3418922077397823,0.6694859964809499,0.09028552644143074,0.007686963209810126,0.5449655806732896,0.028652798793096124,-0.472528835956654,-0.2638063678984546,-0.3470494349187809,-0.4757336591053502,0.11491727606945208,0.11025669538939645,-0.09532957175017022,0.15883277167133297,0.5870022474041413,0.052753107583361984,-0.12626116947142987,0.38127653805112144,-0.10877186457466317,0.08042874783484597,-0.2830343284526487,-0.13888945167418637,0.1250307251035994,0.20962062724671163,0.4945482729066213,-0.37774163784601106,0.2136711339746627,-0.27806498598670637,-0.10793581740625408,0.30920425622507763,0.305491325757603,-0.15346274472535854,-0.060236112018262365,-0.10032434905308467,-0.04093926738400012,-0.05863392765261764
Frontal_Med_Orb_L,-0.054578790473622144,-0.3961248679643929,0.024564623689066548,0.5958366996340674,0.023636731324910742,0.4594841593784423,-0.10862151425287099,-0.20830115524124695,-0.3182137388547887,-0.14688041409171076,-0.5135498534481227,0.16665750869052934,0.12096189750318252,0.06218662943431753,-0.3940556933486832,-0.1701452456088015,0.5293806954668587,0.633444248769617,-0.49009955784997467,-0.022999431661492854,1.0,-0.10029166420105774,-0.007825490038173953,-0.38357960018009013,0.4708225735390105,0.3077670438714952,0.5263934177281855,0.4076920938330313,-0.0735217951468688,0.21821301345407895,0.30681579671007353,-0.19433399771670143,-0.018029902623144467,0.5831218865247623,0.22890087649335597,0.5319638535201051,-0.28483358835333383,0.19178712132971257,0.47589745219650176,-0.0665276411736061,-0.08486104765008963,-0.3755381667492422,0.7334936346873396,0.09770268099569533,0.28684416648342065,0.5020966509868591,0.4373334754259131,-0.1706348951264,0.5053392177421199,0.16385299498842254,0.18909166240360276,0.14516778222717736,0.5086016577480897,-0.4417656579360686,0.12600547120086408,0.18279589191477807,-0.45999482449633433,-0.12469320661394048,-0.05506097563798681,0.6110053020697055,0.7458432710636906,0.233085647321151,0.3624439716202624,-0.39136781008590577,0.3348943958399312,0.5178975079136381,0.3394641553719119,-0.2204949287983591,-0.4248015484589531,0.02022699426086743,0.11036758969986515,-0.20024437830955438,-0.4251940504621491,0.37600674322545036,0.280384763719847
Parietal_Sup_R,-0.059867913433361265,0.2536567558932119,-0.22926044811304794,-0.02651448489437736,-0.11061229298331571,-0.17673924917047937,0.21740422292553233,0.12104472900685845,0.13326125275266365,-0.0233641374252095,0.04222655423773813,-0.4473100121164765,-0.17780215194265397,-0.2154931628557732,0.5712854020037359,0.27775025854514757,-0.5473552896267863,-0.14081822551274206,-0.08450089719782673,0.3862949775523035,-0.10029166420105774,1.0,-0.014984864446247463,0.2483451877291069,-0.10897936985676392,-0.26606539226751,-0.13787502769467047,0.1653512171064183,-0.1368640230576,-0.08997141238034831,-0.3124748548595898,-0.12100031263068196,0.44997946386770127,-0.3519218599333689,-0.30676800411280675,-0.41759085246912314,0.7098970133754386,0.18762239255590024,0.04002221165128943,-0.09196154581209513,0.6720659305775952,-0.2640594276176812,-0.11078878639498575,0.8507878443731692,0.2523412850126802,-0.16142399511395422,-0.41627025203216833,-0.11593856165976461,-0.2500162282297085,0.04041771596713305,-0.1805298644170056,-0.2640308790407268,-0.050700482018575015,0.2850247385212922,-0.15539088971838166,0.07612923461071355,0.4114426677713259,-0.2217484820537646,-0.2777835425627311,-0.19793162727107227,-0.16356265794848815,-0.050313926245303404,-0.15511716189043234,0.15476631390614468,-0.39004155058301804,0.1034169330526675,-0.15296471228731867,-0.1554665719079444,0.07589143653599478,-0.05098680913407638,0.023194208085121407,-0.16496502279893863,0.08213819302006001,-0.16600909887583037,-0.44751273247663126
Frontal_Mid_2_L,0.13784059533309198,0.3522679143144846,-0.2439515639808892,-0.08986767301570309,0.31026527440013385,0.1252558953089789,0.13540133988734823,0.17415399950153537,-0.20899096726164826,-0.06224522455289201,0.5240546866284577,0.40604551892367097,-0.008438232161119061,0.494157745266654,-0.3317471230765351,-0.27468083028593687,0.22493176287765482,0.027647866311676133,-0.17429418831778543,-0.5672623728467412,-0.007825490038173953,-0.014984864446247463,1.0,-0.07788254333772293,-0.1104718273357289,0.3569378373196872,0.12168942681022556,-0.4342248093451502,-0.5850118496763866,0.24155701621456882,0.4111053420023445,-0.3315455998108493,-0.3645995892605578,-0.0230758476705276,0.13508035445124622,0.14590127235107347,0.3168008929172713,0.07820822813396884,0.19521888851314803,0.25315742807424485,-0.443433064509809,-0.14807225504537597,-0.18343147626717618,-0.16060695953172766,-0.014205395383967251,0.4673937033817894,0.026622764144499444,0.3136031086155318,0.19469144210955877,0.18686638624382146,-0.014110492274219684,-0.09431451298390464,-0.11596176372882035,-0.27099214143486716,0.281203753502404,0.28661735102830643,-0.062273656302970486,0.2588034755820477,-0.028914447220279513,0.06259155897288304,0.024742448072835273,-0.25236052889577076,-0.008970715764690046,-0.16649635568369545,0.17483061183831047,-0.09609812588294162,0.09587754834306832,0.22736061292826992,-0.2355099737251099,-0.43642670788864,0.020926045863425387,0.41814511803013804,0.2316197222885284,0.10826465254770418,0.06296968605229139
Cuneus_L,0.02198786393334132,0.6797791488628198,0.1653986985632957,-0.41124333020026216,0.07698137020592567,-0.43481593721139034,0.5387303780970727,0.26436737421274165,0.7951912990080227,0.010509037005746291,0.3628342989576104,-0.020128278800818283,0.08929901127005509,0.10189559399522329,0.595515380244661,0.36802564481901434,-0.39834168290909805,-0.6649254377178145,0.3848914938675471,0.3364760742624547,-0.38357960018009013,0.2483451877291069,-0.07788254333772293,1.0,-0.5637369271878733,-0.21911898426952778,-0.60052052021317,-0.10664598098175733,0.49428104447861926,-0.24165978449744108,-0.17622028213576313,0.4734144229523545,0.37879306330825,-0.3280980908498071,-0.038461894920165406,-0.43338237160604914,0.537425367884009,-0.25780797891517837,-0.471785612627147,0.07029307018326494,0.41530107356302404,0.3460122669470053,-0.37664819323594245,0.1697396658385296,-0.06138762554333356,-0.4339251073664897,-0.48771201606796616,-0.1448805404275577,-0.5153969619053946,0.043210286707916545,0.25948345537158496,0.19115806476520578,-0.2389724946102917,0.7015354765131575,0.16070381097550804,0.08117249929987655,0.756939069650418,0.567516455053685,0.47933988419766416,-0.6689896539140768,-0.5863979113368608,-0.011863807526745604,0.15011409729459455,0.6273027714760459,-0.38598050582834526,-0.005195264950167981,-0.4853335774411808,0.16406355329746797,0.4248278301010477,0.20396211022478694,0.13154471224417627,0.4522521138133871,0.5529248321444672,-0.337281495988888,-0.09018040097259461
Frontal_Med_Orb_R,-0.12540197010101267,-0.6624088526975499,0.11931032467165173,0.5295881926993218,0.012409922084401186,0.5753581000689612,-0.4590855472189625,-0.0960785389193461,-0.48495013775572743,-0.015430544567439594,-0.4454194835586152,0.1133425414151389,-0.21372022170646482,-0.19336561619799056,-0.4658815362137055,-0.20350203475867065,0.47857976024156273,0.7970657206405166,-0.37954695542162015,-0.19146008482286922,0.4708225735390105,-0.10897936985676392,-0.1104718273357289,-0.5637369271878733,1.0,0.31966553087526633,0.5963046449386068,0.4295286914835467,-0.35059303773836037,0.09763523085508066,0.22817883220034815,-0.24250255089736877,-0.15041432895453388,0.36116811918989133,0.16955456266356045,0.28684956393821154,-0.4459253148768033,0.2630499276959458,0.5987386666503207,0.2526882079866751,-0.07063201358990182,-0.5179057625345656,0.6988944489443064,0.029791503896051643,0.23625928865248944,0.4291272030682814,0.6720979931281533,0.09687239484566862,0.5664526620849147,0.17502515454367476,-0.21382301914608476,0.27836198477813473,0.44748598953684776,-0.5213905024478559,-0.31011465905479035,0.030928702026786197,-0.5269070375137066,-0.39550330292941327,-0.35103622284521036,0.7663444202637768,0.7296946154317978,0.17411817687584397,-0.19977119369361102,-0.400890007803228,0.5380758868370669,0.30678208076747926,0.286083091752072,-0.3255597275862764,-0.44766116439287995,-0.009487552218528839,-0.14232308628146245,-0.6838359750526644,-0.32152012379005734,0.32601674377011297,0.3369094449175369
LC_R,0.07713059116493048,-0.2287715949179469,-0.012558267114255015,0.4591171225128462,0.33979210872873356,0.4999644484755107,-0.041697371338122756,0.04711588660008314,-0.1303143625998713,0.132450455142405,0.14261736623705507,0.48690988609930924,-0.03360850277282011,0.3779528756438516,-0.3639025170998796,-0.1052230317552713,0.4215759003510573,0.4360258019121944,-0.10902896275268267,-0.3236038821717346,0.3077670438714952,-0.26606539226751,0.3569378373196872,-0.21911898426952778,0.31966553087526633,1.0,0.32186901179120847,0.1327919344727002,-0.19690050966602243,0.01966148783660611,0.6725069655385376,-0.07666886985195102,-0.30527775367178467,0.5680147247659596,0.361569078484298,0.4498416038392743,-0.23315795888631843,0.05103921669612457,0.422124503667869,0.3745688117781756,-0.3498908568891792,-0.09375274531318249,0.3832977226774429,-0.17243158851621845,-0.037320935568196045,0.584526455320415,0.584705644824399,0.3653018024188265,0.538186990788556,0.15658203207369534,0.046487313085380975,0.34020337010468155,0.3473054173804256,-0.258781496350717,0.12958009629849054,0.38611967093549104,-0.2645534851657778,0.14127472094048313,0.04450701336896644,0.4126400784704266,0.4616774016937882,0.3133141383068721,0.13758111771366954,-0.19633469194846406,0.4726659641408827,0.3567484594321525,0.22586402361416222,0.03754445875049093,-0.516463776381089,-0.3419079371106982,-0.13700916116645537,-0.11651358569024961,-0.13819546736782154,0.18706073964323838,0.5857835171100559
ACC_pre_R,0.22855773912950617,-0.5144214957716893,0.05925138648132482,0.5733465951694853,0.1850454167087611,0.7496793108839197,-0.1990626986102751,0.03611572196451727,-0.4470546667207319,-0.11151038168099132,-0.407449591579065,0.25501517356450676,0.034679326082725385,0.19739079763150028,-0.5656044633768262,-0.2543334831508445,0.5090076450544903,0.7509907014958728,-0.4958340192218427,-0.14066645431114483,0.5263934177281855,-0.13787502769467047,0.12168942681022556,-0.60052052021317,0.5963046449386068,0.32186901179120847,1.0,0.3801091331753985,-0.44405129609431154,0.3798968544447192,0.39439414596229594,-0.16305565603941907,-0.08449127183194818,0.5289158246684217,0.43785948901964444,0.4267970842358154,-0.32789809182891033,0.39587601396850575,0.5088243068163505,0.1249097233872268,-0.2608548256316031,-0.3705151558921062,0.5978405151309645,0.019368293454671927,0.0670386407229058,0.626812338871382,0.5624791857485606,0.19121558655875723,0.6532419810212949,0.2574077950705643,0.008826753306149146,0.2224938772622346,0.46520983626609347,-0.5089819937055334,-0.052029175639490444,0.36675285225310655,-0.38189945675650677,-0.20392334182806796,-0.48868043221798313,0.8571031713153235,0.7146462201212381,0.17916330727200952,-0.03755148775670479,-0.2975403680978196,0.6566854784926692,0.3326943139344132,0.38256765744532883,0.15572645742972674,-0.39890303849602937,-0.11499599141010107,0.0626754210828202,-0.2926364504695063,-0.3709243854211553,0.48816157284382616,0.3349339878128251
Temporal_Sup_R,0.0148248172720915,-0.601689869038229,0.3660402776204979,0.6525160250763109,-0.08510992739537444,0.49453254887597414,-0.07658818501166033,-0.11800935132683403,0.1724508636965558,0.07014102964664759,-0.7288787675851325,-0.13506315386984946,-0.051916087534923425,-0.23501794287078362,0.058959971615433635,0.2153139233945867,0.10732240509978726,0.5079950221345125,-0.29120128080680435,0.4419557406939217,0.4076920938330313,0.1653512171064183,-0.4342248093451502,-0.10664598098175733,0.4295286914835467,0.1327919344727002,0.3801091331753985,1.0,0.23454210923229799,0.06505551551864329,0.0877263414318622,0.3232482884855373,0.5332499703162116,0.4461033319066446,0.31848328075441684,0.10698813507270177,-0.36112920420510813,0.3309549661246166,0.4423197759707835,0.21598624014942552,0.5577610442721608,-0.44952022611474174,0.6083734664507285,0.49277709250952295,0.18798775628693304,0.20390682908613572,0.3563082359501476,-0.06350925263609837,0.2598162415335036,0.32921026995112507,0.0232687290911934,0.3071928135337076,0.5519010565794148,0.06872839608850968,-0.10610218566617434,0.09975048687365413,-0.009914625012231148,-0.2076592685479749,-0.2150922526963654,0.4396814042758365,0.44906877917434546,0.5481254835539088,0.058474432749201964,0.15219155591784633,0.2501966737426339,0.7230874688000141,0.0757257352827921,-0.10150098936426817,-0.24900612092439056,0.38025795006159147,-0.007039037929397564,-0.5967017791748005,-0.3934202429759937,0.273122826236326,0.3543252209887973
Temporal_Inf_R,-0.00022725876965359044,0.06820053762704564,0.3564573580799826,-0.05502723197820665,-0.23493695182073085,-0.27366017797317616,0.2375660546237205,-0.21080363297825638,0.5893038409846406,0.06531185170808418,-0.15431732768695341,-0.152602946894552,0.30235376487714627,-0.18519389455097407,0.49960099066981706,0.5235070292235133,-0.2518393734364561,-0.39689472953691957,0.35595814589057845,0.5120588161464217,-0.0735217951468688,-0.1368640230576,-0.5850118496763866,0.49428104447861926,-0.35059303773836037,-0.19690050966602243,-0.44405129609431154,0.23454210923229799,1.0,-0.14734005315472024,-0.16950155111069587,0.582029359463713,0.372723230387256,0.15141070415428973,0.024144839833389522,-0.13330253905334966,-0.13723599025392072,-0.21113644852287594,-0.35237492449263463,-0.2636172176100822,0.38425524561878305,0.44392903240432857,-0.05910575242228059,-0.027362313707133316,-0.1300714063235876,-0.4122262295817685,-0.23938358852331934,-0.34547472129761353,-0.38769040522442094,-0.2610962028698574,0.32823127073926145,0.2626536096659554,-0.004342652567806558,0.5308230923707273,0.10715030645392712,-0.15355513130665507,0.2653149286310648,0.1952847703800931,0.483269298145882,-0.3623531282130151,-0.23864857192094016,0.38995076488504776,0.3183293462366902,0.38705572189373877,-0.3231301713174344,0.17849510030915747,-0.12314194764536826,-0.0029773410045751095,0.2511020481283177,0.43360972839366285,0.16275845649283308,0.10626678460349542,-0.05295244328178483,-0.12433883075842544,0.03705715608375905
Cingulate_Post_L,0.0020304479977485833,0.07849575616335684,0.13266824232858587,-0.016310678827982324,0.001984204443461487,0.15894086664848175,0.04476442846385087,-0.0788208952472334,-0.1932526965479259,-0.018927156225931833,-0.1877918521186612,0.16151186657744557,0.09915160293354815,0.0484410571341234,-0.20180649212648077,-0.15233641619731583,0.24676014380427738,0.2656573927045376,-0.31595005656060005,0.03445279618012866,0.21821301345407895,-0.08997141238034831,0.24155701621456882,-0.24165978449744108,0.09763523085508066,0.01966148783660611,0.3798968544447192,0.06505551551864329,-0.14734005315472024,1.0,0.16436146564258827,-0.043804148276528336,0.134227205290977,0.17848803909758895,0.2740632866321774,0.16386753951643823,-0.008248365331822844,0.6965694983994758,0.2447219441154182,0.009907425445408628,0.01200496429787933,-0.24080078191972326,0.08923910054722244,-0.14214448811042152,0.025885004106125882,0.291007755944936,0.03150413899848851,-0.09108031248332399,0.04054750781669316,0.18693359098005766,0.07520718805856032,-0.0604777831281147,0.06325741300680289,-0.21031428071314584,0.0628845671136213,-0.14106283420083182,-0.19133833190990215,-0.01381935005693316,-0.07338295237172965,0.2585916497744384,0.2609405888407778,-0.01927524150629628,0.14789413167928084,-0.08219303257743497,0.08082826444245234,-0.043769802605943646,0.314880774401786,-0.02045269853258612,-0.16722137448613242,0.031387135982147644,0.1526104747953744,0.06240981471726887,-0.12428396427860298,0.4748111779091696,0.12739745356594614
Cerebellum_3_L,0.3902509364274733,-0.14212547056739577,0.018781059644636666,0.5046576241350983,0.3624816341542663,0.5657209439805778,0.18440955111181698,-0.025708223468939875,-0.028074572001885515,-0.06538398907741272,0.2125462437946828,0.6144740027848249,0.31847519066869834,0.5322758099987508,-0.5283138405241926,-0.14117356633517295,0.5507982899155481,0.34075208946939367,-0.12038739435912729,-0.4439334978619154,0.30681579671007353,-0.3124748548595898,0.4111053420023445,-0.17622028213576313,0.22817883220034815,0.6725069655385376,0.39439414596229594,0.0877263414318622,-0.16950155111069587,0.16436146564258827,1.0,-0.05760517052948081,-0.41591241112532096,0.5912010906293342,0.5285652760317164,0.4576639971702543,-0.18787943813988064,0.0837456652661802,0.45677019423522724,0.37020515504633134,-0.4219549896218732,-0.038375334180667735,0.3574316267938941,-0.2784794618499251,0.07261528755777717,0.7252930208678302,0.5382252531309646,0.3518951426893334,0.5824211535360502,0.13238674035061557,0.30439971370123275,0.47871397841569396,0.43221234438578654,-0.2883933710938669,0.2549388724602164,0.5409664120253679,-0.2598973902560473,0.3814092992146854,0.10746348863539186,0.48828931726318875,0.4348323045471288,0.4382595410660214,0.20130855939908446,-0.18556780327532352,0.5218870638528438,0.42368339804084937,0.4098603028171906,0.32998797563960075,-0.4268112972914761,-0.2395622248226196,0.22910907818547305,0.009634998619512336,-0.029580590496352237,0.07805241697877294,0.41537498684608487
