,Occipital_Mid_L,Occipital_Inf_L,Thal_MGN_L,Thal_VA_R,Angular_R,Thal_MGN_R,Angular_L,Frontal_Inf_Tri_L,Thal_LGN_R,Frontal_Med_Orb_L,OFCant_L,SN_pr_R,Cingulate_Mid_L,Cerebellum_6_L,Parietal_Sup_R,Cerebellum_Crus2_L,Calcarine_R,Rolandic_Oper_L,LC_R,Thal_VL_L,Thal_PuM_R,Thal_PuA_R,N_Acc_R,Frontal_Sup_2_R,Rolandic_Oper_R,OFClat_L,Raphe_D,Thal_MDm_R,Vermis_6,Thal_VPL_L,Cerebellum_Crus1_L,Caudate_R,Cerebellum_8_L,Thal_PuL_R,Temporal_Pole_Mid_L,Postcentral_R,Heschl_L,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_VA_L,Thal_LP_R,Vermis_4_5,Heschl_R,Red_N_R,Precentral_L,Precentral_R,Vermis_9,Temporal_Pole_Sup_R,Temporal_Sup_L,Thal_IL_R,Frontal_Inf_Oper_L,Red_N_L,SN_pc_L,SupraMarginal_L,Cerebellum_10_R,VTA_R,Occipital_Mid_R,Parietal_Inf_R,Raphe_M,SN_pr_L
OFCant_L,-0.468048511399693,-0.7072939551019017,0.40914820185034934,0.5406285154059285,-0.08342897913377455,0.5759246055533125,-0.05470719352771171,0.3755570726729622,0.4628786388499153,0.33439831949400745,1.0,0.1325163898110041,0.2659560024415695,0.047369023797555795,0.13224209877246787,-0.6857101313760166,-0.33828883961536416,0.03515543602651558,0.5898445914627303,0.37825667735101565,0.4582749603657186,0.13997229588633184,0.5023744492114133,0.2189330000410136,0.3558558071483643,0.5419193735911999,0.5479095946023274,0.3282199720292367,0.1636628411904098,0.06971476542271166,-0.6543727036918986,0.372326297723352,-0.5450655406767002,0.3264106749350471,0.048762751812894724,-0.10511614277587843,0.14866370713194416,0.325240863772264,0.33046044436768895,0.4920990832984529,0.20744614565045633,0.01942493277966414,0.26005902297311717,0.5331176447299505,0.14611942797264368,-0.05797693227869145,-0.2659448545576615,0.1895568926982617,0.12550872355438344,0.3609394532312301,0.23106900627958554,0.5695839318711922,0.6457647710362141,-0.09580263875765607,0.38604722633080957,0.4089169772826948,-0.39811915037724704,-0.034381022083651375,-0.5288399665187389,0.5739083556372999
SN_pr_R,0.021807332123571145,-0.038563011493716035,0.30991144791439373,0.10713571854960093,0.1282915218654261,0.004188382143109866,0.20428621312157663,-0.1966734047825836,-0.14382546266064933,0.031665474064455607,0.1325163898110041,1.0,0.16273760111937471,-0.11029870599449225,0.05720362528933554,-0.0003275414093301382,0.0642974463366707,0.0433980845453807,-0.028477325278475688,0.17328447395606225,-0.00533465827100894,0.27883539959445736,-0.03622762666267704,-0.12096498144258255,-0.013216668669173618,-0.17303366107811413,-0.19733792501281977,0.1123869494103356,-0.08282670594407664,0.10420362584378395,-0.0823139605006211,0.2624385659388555,0.1227964038592519,0.023805299975873506,-0.10363329967740217,-0.011528233449843375,-0.31840468995297083,0.033827292134589966,0.01694676070739333,0.1126552007499119,0.07940880690342177,0.14220608218226002,0.2474196833082897,0.0913336223558989,0.1625911594501888,-0.030331383658353164,0.14038965897244451,0.2374257251520773,-0.230327226579714,0.24298265824620655,-0.1438635045982015,-0.1243331500882886,0.4796877519829704,0.07369919575865337,-0.08727933308352884,-0.2992425557863231,0.16996532578082169,-0.038744762046311644,0.27271875808894225,0.0918607146558141
Cingulate_Mid_L,0.06541676298989933,-0.11617274339338186,0.20128786386592154,0.1403525578821641,0.16019662710057922,0.1454734209959293,0.18201422100767448,0.5307151656328116,0.37034047073915766,0.1608655249102181,0.2659560024415695,0.16273760111937471,1.0,0.3050826125276053,0.38001548210421165,-0.311410412517538,0.2017578323931647,0.5273537745011805,0.22058532948700726,0.10103120818958514,0.10271663139033801,0.21865252048496356,0.18155320199449293,0.30317685363750185,0.5657413950372809,0.30991195718918035,0.32685974978963483,-0.038592014031843556,0.15953387481266246,0.08747038560893358,-0.06613893975260408,0.2482359565149443,-0.24663771854683192,-0.11662780714254752,-0.08941302725325644,0.24575331704219977,0.2525870809456252,0.08687594042118192,0.5792225468146045,0.21391913680904562,-0.025484138230876967,0.23278629581490623,0.06891869167541266,0.291721278854185,0.3097038311120472,0.22742268696208115,-0.040300471857022284,-0.09297197317056066,0.4807109318885897,0.28494692868693455,0.5332665236243356,0.30170419308885443,0.26666057404813726,0.4422927198662379,0.021033420786501583,-0.015364991657403723,-0.06017166850957433,0.2586279438703733,0.10455464431028576,0.1820432425873649
Cerebellum_6_L,0.24772555917391134,0.29348220331871844,0.11834461937697068,0.04848187655049182,0.09664420079625238,-0.009227730539017757,-0.13732350356756537,0.4717053118629636,0.2929564587846852,-0.0511682211302985,0.047369023797555795,-0.11029870599449225,0.3050826125276053,1.0,0.08994804814564379,-0.007158008803296246,0.4369094248376338,0.15752731099483214,0.02423360251936399,0.32071144403126045,0.07273857467501485,0.11541864281208591,-0.05309577321916958,0.4422215861508575,0.1464173899982872,0.4301321571413155,-0.0666318957953642,0.19851659870213653,0.6581928959298361,0.3510119371201208,0.4667138828847215,0.19476264194216725,0.10885181890306744,-0.009367850771795977,0.22831941607433817,0.21074340250761786,0.6002999135459084,-0.20398696522156654,0.17315434764378348,0.20391982220516777,0.2681976727469841,0.48079822596597604,-0.2298689110160047,0.18461245931903292,-0.1580119136124331,0.32151873223772864,0.48598397198681986,-0.3718502539933223,0.5168600592322695,0.13355830370785787,0.5782732178273075,0.19360042048010703,-0.13533915849853406,-0.06888261785716471,0.2093829398160901,0.14394023677026255,-0.08452947324726302,0.30350440581747057,0.1113424453874563,0.15930451232902643
Parietal_Sup_R,0.3863793285476748,0.0953298566186865,0.12758137872231193,-0.18342356304351345,0.7909354843323897,0.009807628658598097,0.4199561846059068,0.31510699795365915,0.1723373321609491,0.28868828555896436,0.13224209877246787,0.05720362528933554,0.38001548210421165,0.08994804814564379,1.0,-0.3968403726323694,0.12955271942689459,0.12603138050580737,-0.20860096061416247,-0.18804158780724156,-0.393019784863681,0.0669844791821587,0.026996581718085777,0.17707467147716027,0.41638054126536217,0.3579440303555885,-0.050855844609234195,-0.14924770663967907,-0.0008516189830301762,-0.12258379049836858,-0.12547247673524542,0.11079323025825077,-0.30421939429026734,-0.2473818142369544,0.4519025820630309,0.7441722531327885,0.06707438598517093,0.08169133823128501,0.7666238145376771,-0.12160357332392975,-0.122203168494009,0.10299995949169889,-0.3518704993056988,0.032471324628958756,0.05168887597163397,0.6227482369530984,-0.35282328605494273,-0.18813580326510615,0.38330758593668324,-0.18613310745855738,0.17785967947721693,-0.004846730400106007,-0.11858239732246716,0.4497327054645114,-0.02529407563468165,0.09408253211844032,0.4190223911314983,0.8440413324288372,0.027048162578290916,-0.05155317647274337
Cerebellum_Crus2_L,0.3463729694026322,0.6822138195007706,-0.3183601370576198,-0.4289461694594467,-0.14567543171648437,-0.572443837446718,-0.016204023620956198,-0.49919814489294956,-0.6314166196864247,-0.3092336043184599,-0.6857101313760166,-0.0003275414093301382,-0.311410412517538,-0.007158008803296246,-0.3968403726323694,1.0,0.4553501926213867,-0.008199846414645821,-0.4181141038030671,-0.19734979375635697,-0.3736952161604039,0.029621754477278446,-0.5502421465077214,-0.32637420343765816,-0.35325214117529624,-0.6554417583181782,-0.5553627347034376,-0.17426243064732744,0.04203101234767899,0.02847116216168851,0.7336331588661633,-0.31366525473668727,0.8628409631992109,-0.19106020174908425,-0.32262384756701984,-0.2552648493753573,-0.08172388791344708,-0.3083787935585037,-0.4584214397737367,-0.35059222580617144,-0.09372852801824132,0.0936882770735909,0.10452199366633814,-0.633724221953004,-0.10285376116437785,-0.23291576563205102,0.5545176135044652,0.17311200497230553,-0.2693269016035445,-0.06634467033813017,-0.3520677709221952,-0.6438600709357858,-0.4244357096466194,0.08781699683946836,-0.4949619853022383,-0.5339292596004305,0.37428944305381395,-0.3121260305727275,0.5305592742621983,-0.5075740095747452
Calcarine_R,0.739706043372123,0.6618858635051922,-0.047955516133583315,-0.26669859337170204,0.29220553429510876,-0.403534015779872,0.4324423842553388,-0.03505540608298791,-0.24492644369521066,-0.1580004124220013,-0.33828883961536416,0.0642974463366707,0.2017578323931647,0.4369094248376338,0.12955271942689459,0.4553501926213867,1.0,0.4142534949241262,-0.31293187850316584,0.03478802523183372,-0.4252278085531347,0.3293541862613436,-0.43511544610524994,0.0649600538998698,-0.02443315152067862,-0.2869762110882188,-0.524681171877204,0.023507551800642155,0.3719212218434527,0.22818400650787626,0.6230946731621478,0.11095249173903525,0.5428679866994314,-0.26076590897314306,-0.16193004809815226,0.012677205089039526,0.15083403680269278,-0.3490018170337006,0.2126045774117655,-0.16570518828339564,0.17198824030892687,0.6688741754466168,0.13078361413592882,-0.4835646063443847,0.2420760579870893,0.052822329859264806,0.5546588513923388,0.16849315600181478,0.05757197744471693,0.2456232150987897,-0.003437901106272756,-0.4495751449984588,-0.3217341324146506,0.358837991278915,-0.3983173805768472,-0.45258669880393143,0.6213752840123997,0.08631464676299248,0.6062352501533336,-0.3640294644685696
Rolandic_Oper_L,0.10833921004978475,-0.06952293260031066,0.16399590118503884,0.20171057777808235,-0.007899326097645045,0.06556709625328304,0.3351313604073401,0.2750770158770385,0.26324645854891415,-0.13005301792697757,0.03515543602651558,0.0433980845453807,0.5273537745011805,0.15752731099483214,0.12603138050580737,-0.008199846414645821,0.4142534949241262,1.0,0.19636914255274807,0.23146989163643622,0.0861669780339405,0.3755440559578641,0.09578236156516094,0.06661478682642694,0.5116897476152017,-0.13089565836334932,0.19046220488430848,0.22883625144958084,0.2892925279713848,0.2610695823087434,-0.06118302513844189,0.400611056596866,-0.06058885831283553,0.10111347638911024,-0.2438026245214267,-0.05681637713554043,0.19491253892277086,0.1026918925432136,0.4254478780569118,0.22834627368020674,0.19036958540860366,0.44721896433793357,0.41798220891003546,-0.02773897304346999,0.5557046830862198,-0.058310402548371665,0.1223938401629794,0.21601329254460475,0.18246115612008923,0.41064627176738056,0.17090259404120445,0.10516641684227995,0.1801460122968162,0.5227233129148678,-0.06929552861247437,-0.019307240598714862,0.05414362892891611,-0.07740851105878563,0.09654108169835038,0.11268339976344578
LC_R,-0.5386431769404506,-0.6424774897217909,0.16075165593236,0.5741735976791562,-0.32110058884755943,0.4687948946159911,-0.19254563034007904,0.24709593801532667,0.38480364931835187,0.06941439960265824,0.5898445914627303,-0.028477325278475688,0.22058532948700726,0.02423360251936399,-0.20860096061416247,-0.4181141038030671,-0.31293187850316584,0.19636914255274807,1.0,0.47241308835973783,0.5996460531562564,0.19626958709272102,0.49863615625973523,0.1512203258543525,0.21550482042935637,0.2327086893123113,0.5735241427651072,0.44178629474753467,0.16959343263996696,0.2246779780994055,-0.5164144341776535,0.2797898028538713,-0.35724549434840885,0.46877188894518584,-0.14921205551453673,-0.3044401843533174,0.15462625715925232,0.2809463003951854,0.0632584583116706,0.516373068335707,0.32113933159333785,0.013614579620878236,0.39210260461965124,0.4412702916437031,0.16457988208242097,-0.24381637961959102,-0.10110111796622223,0.1901542998266393,-1.7830240761915504e-05,0.4671376528884335,0.1992284923879993,0.5728664579852006,0.5135347407089143,-0.17691233111734114,0.36409551011715385,0.34252972596252457,-0.513211251648956,-0.31213452495855415,-0.4584708746957969,0.5028716300890153
Thal_VL_L,-0.23672121383403064,-0.2687395748926809,0.2682928402113527,0.7210303205511716,-0.06484784690036867,0.3554078700213051,-0.0436300111637238,0.19302969975872394,0.33382142412105537,-0.16704470433494964,0.37825667735101565,0.17328447395606225,0.10103120818958514,0.32071144403126045,-0.18804158780724156,-0.19734979375635697,0.03478802523183372,0.23146989163643622,0.47241308835973783,1.0,0.573195791635638,0.5433756229214193,0.3531508017652121,0.3296070658804522,0.11871365492420606,0.19028129256940912,0.16622699941021749,0.8357712746172159,0.2568228830285013,0.7025818967760978,-0.13900567421214108,0.5459709195412846,0.055325820115696096,0.6154403790234625,0.1338640445269605,-0.11440572650322034,0.31760610391814686,0.08795301600773997,0.03167333533181691,0.8043761248603012,0.7168612066565117,0.41439464615032645,0.35450607957524777,0.3852718922589825,0.1222142436230236,-0.004295923568815561,0.20709053913848124,0.13962872098557916,-0.037803814769536224,0.61248511288098,0.2116102481178361,0.4199976219967913,0.40801043307614365,-0.27928768884472677,0.46538926558477306,0.22715442372221273,-0.2720503494471256,-0.15284877649398845,-0.20250773156016805,0.5379275245888212
Thal_PuM_R,-0.6739169616367231,-0.5964179589919405,0.2899532313306781,0.6852789122338766,-0.4947550463954959,0.5696218450943712,-0.4216457570963046,0.31996577322819814,0.5086428281335842,-0.0015966972357440092,0.4582749603657186,-0.00533465827100894,0.10271663139033801,0.07273857467501485,-0.393019784863681,-0.3736952161604039,-0.4252278085531347,0.0861669780339405,0.5996460531562564,0.573195791635638,1.0,0.10566789830348555,0.5953101407123217,0.24386245642706256,0.16342105574725022,0.3307964647756386,0.6380628019833444,0.46624004860138485,0.07008430448475386,0.3643100902334884,-0.39865323973455585,0.3263609415406986,-0.2707478383589951,0.6014662628236636,-0.02395948925816322,-0.26287038727475665,0.21665829454172617,0.3492533611059629,-0.19453958370431237,0.6531117118883986,0.2623179868553371,-0.10203883555589917,0.24893630092854685,0.6788592099545356,-0.044396926800282635,-0.18525357491744804,-0.071382176506555,-0.05528863550046032,0.08108632825428236,0.3396824293990503,0.3033178781379094,0.6738986210720187,0.4887513231961028,-0.40218600377522334,0.5626826445948302,0.44700092938395125,-0.7376116548630572,-0.3328335204870692,-0.5131435005243191,0.6733991739210204
Thal_PuA_R,0.16241046795170802,0.0326129867634126,0.0741173597683888,0.3742270962311653,0.20573832588927302,0.06625676751890583,0.3613698904057054,-0.06726472583260905,-0.07755341809234266,0.051820464246859356,0.13997229588633184,0.27883539959445736,0.21865252048496356,0.11541864281208591,0.0669844791821587,0.029621754477278446,0.3293541862613436,0.3755440559578641,0.19626958709272102,0.5433756229214193,0.10566789830348555,1.0,0.11942628110923709,0.1350357510267702,0.09351137503825603,-0.17684550747102382,-0.18592236873379395,0.5434953225185375,0.1888754504837748,0.5045917949691509,-0.00831524998482042,0.40736831065622614,0.2316776630312729,0.28524673430734276,-0.09291789978040475,-0.0832900553361056,0.0021277351516160573,-0.06588085186611915,0.24328280980443395,0.4140920432851461,0.5221733598489071,0.5057932810873369,0.46573056162482634,-0.07098439090898477,0.3179521756132038,-0.060437992774436254,0.23319407429167385,0.41153724022870053,-0.17241390569359266,0.5629596009789687,-0.035944538943031686,-0.042563172993778375,0.21556034833932902,0.1513959962907594,0.018130739872768205,-0.18220030113397404,0.24119323590122385,-0.08212156879415264,0.20238174774747486,0.046300640217752924
