,OFCmed_L,Olfactory_L,Thal_LP_L,Supp_Motor_Area_R,Precuneus_L,Temporal_Mid_L,Cerebellum_3_R,Cerebellum_10_R,Fusiform_L,OFCpost_L,Frontal_Inf_Oper_L,Thal_VL_R,Vermis_4_5,Thal_Re_L,Caudate_R,Vermis_8,Thal_PuA_L,Vermis_3,ACC_sup_L,Cerebellum_8_L,Vermis_9,Vermis_6,OFCant_L,Vermis_7,ACC_pre_R,Postcentral_R,Parietal_Inf_L,Cingulate_Post_R,Cuneus_R,Thal_VPL_R,Frontal_Inf_Orb_2_R,OFClat_R,Temporal_Pole_Mid_L,Parietal_Inf_R,Thal_PuI_R,Heschl_R,Thal_IL_L,Paracentral_Lobule_L,Thal_AV_R,ParaHippocampal_R,ACC_pre_L,Pallidum_R,Occipital_Mid_R,OFClat_L,Caudate_L,ACC_sub_L,Precentral_R,Cerebellum_Crus2_L,Thal_MDl_L,Cerebellum_Crus1_L,Insula_L,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_R,Occipital_Inf_L,Amygdala_R,Amygdala_L,Frontal_Sup_Medial_R,Cerebellum_10_L,Thal_LGN_L,Thal_PuM_L,Frontal_Med_Orb_L,Parietal_Sup_R,Hippocampus_L,Thal_LGN_R,Temporal_Pole_Sup_L,Thal_VA_R,OFCpost_R,Red_N_L,Vermis_10,Cerebellum_6_L,Thal_VA_L,ACC_sup_R,Temporal_Inf_R,Red_N_R,OFCmed_R,Temporal_Sup_R,Thal_AV_L,Olfactory_R,Thal_IL_R,Thal_PuA_R,Vermis_1_2,SN_pc_R,Lingual_L,Putamen_L,Supp_Motor_Area_L,Cerebellum_4_5_L,Cerebellum_9_R,N_Acc_L,Insula_R,Cerebellum_4_5_R,Parietal_Sup_L,Cerebellum_8_R,SN_pc_L,Heschl_L,Cuneus_L,Temporal_Pole_Mid_R,Thal_PuL_L,Rectus_R,VTA_R,Pallidum_L,Temporal_Pole_Sup_R,Raphe_D,Frontal_Inf_Tri_L,Occipital_Mid_L
ACC_pre_R,0.42840787610230346,0.5308691044280307,0.14957479651005093,0.42498383783511495,0.4291528384396579,0.1612666342852253,0.32480621022205036,0.5382354523408912,0.5881374440331356,0.46764212797398386,0.4477841369054228,0.38597828119525135,0.596515073621511,0.1395599458629376,0.7849285204163995,-5.3009046313585495e-05,0.31411994461686,0.45012671537655496,0.4897944921663374,-0.18648086299878888,0.034675949094373736,0.42632841915608277,0.4828445767310271,-0.2927589865074205,1.0,0.412254660828546,0.4130913792870355,0.5733555250973486,0.209834104297553,0.012123430380167714,0.39090864427947697,0.653276893377244,-0.4765472465616763,0.3116800118466388,0.45518278182972227,0.45819261049902704,0.09353924267575459,0.4034653448173123,0.32556468422254886,0.7104832186128711,0.658876163314226,0.5534008473834648,0.0833221273567729,0.45387304320107796,0.6727826883794371,0.7569369191454118,0.4345121701741179,-0.39458745931091505,0.1276754901474177,-0.2979913846876006,0.5038147710923971,-0.3213746845228011,0.2972643272282427,0.6527172794962358,-0.23768312591506482,0.42385629081424553,0.6254947956385046,0.8136491636240314,0.5509624902091368,0.5515087706832492,0.11711286743899854,0.43174676428961584,0.2383933760833591,0.7991466700511578,0.5640513360597431,-0.21760178854986204,0.5969354584093673,0.5964288240694087,0.39492937466090056,0.18819231976300788,0.1102940059123648,0.4171038432310761,0.6623956150553314,-0.011401010079756595,0.36180617030619117,0.4624469831467108,0.47236518155861323,0.420228969772389,0.21912343822124325,0.3289530835249729,0.17710936681342312,-0.252238922215122,0.23762615044899335,0.15549324720692329,0.7206995865168114,0.485473830183905,0.7543549190899689,-0.1532164489333994,0.5435525487419205,0.5325409658875871,0.5176366139774613,0.4077616622109523,-0.13953505745850314,0.40736326510064386,0.45198037235669397,0.3680237139339877,-0.2985073566687183,0.3910204658512078,0.5364722593991397,0.2826111188144605,0.6456237839791903,-0.07812345679277055,0.29486835015227125,0.5875397424382283,0.1922870179143247
Postcentral_R,0.10319336289893793,0.30961138818896783,0.7384773505264489,0.8201543002421775,0.891811044325897,-0.16611492811017445,0.19471603545142654,-0.051293051881662964,0.3502070389773408,0.3709731647639467,0.3485607299155201,0.10323451295517555,0.529013968291334,0.27490092016359935,0.6278617371831615,-0.4279454364735508,0.16799860117318063,0.37511406584132045,0.2885227667528872,-0.5456067548662259,-0.011294605169062577,0.3494297699119954,0.18165016952892515,-0.4170352107415817,0.412254660828546,1.0,0.667801282134174,0.6035942924827111,0.6362888409708175,-0.19591858162976714,0.42916375676951546,0.5360141247962403,-0.5622425015461044,0.9397576751756815,0.167909970393263,0.4028241601561219,-0.0010439591222725936,0.8795534269345259,-0.042091098932603675,0.2617220917131565,0.26106802271581875,0.6116407119442657,0.5959080403689865,0.4652230977417848,0.04175616822914804,0.3961187929419524,0.9527298655500728,-0.5565435560011328,0.032403520718391,-0.618107714788189,0.38119790184465313,-0.6685462415020409,0.3259510142401979,0.8246821958924975,-0.5150864259943607,0.1857080361825143,0.45625459315320493,0.5925531533814601,0.17970606063068142,0.40341948089494367,0.6137031330097775,0.05521107332304528,0.8628561235210953,0.4521748126342134,0.05418482145260909,-0.379393146992691,0.38937710026455247,0.38220444166661055,0.7844194087354935,0.4457212355567838,-0.18986953677846338,-0.09142064754569047,0.39370494142000845,-0.27629442331821563,0.6628563240802654,0.23271775101550568,0.6660706054088807,-0.2847034038437223,0.16927012799176663,0.5520190929409287,0.1755812100143267,-0.16310027561035187,0.37586912233491243,0.36395320041861984,0.5027787949027771,0.840434089850832,0.6598302172559989,-0.45471832892735725,0.11102055017109234,0.48027093630668793,0.5676714312810422,0.8123163409484292,-0.36244856619485766,-0.04636822178299501,0.7700037644897003,0.7245545038179617,-0.610738909386935,0.4928854067114633,0.40268217735253903,0.3794506018974662,0.45350393623388324,-0.5809993333301285,0.08520193596954968,0.5753269497154777,0.23860366715363768
Parietal_Inf_L,-0.07879569112410745,0.4867739280802921,0.6053905343975521,0.7925562649932217,0.8314710425478073,0.005777695918636646,0.44279181704616755,0.22759901562584528,0.260663222864905,0.2410452104753912,0.5240823508481464,0.23581696947816247,0.6268535094864156,0.1579051310469434,0.40790142120609674,-0.4830720836139747,-0.022707449050161067,0.2930372754482345,0.4557946847865526,-0.4986410600094212,-0.13327079748218584,0.38484031395694124,0.10927533802686142,-0.41666371112217626,0.4130913792870355,0.667801282134174,1.0,0.5973428896373457,0.7545517164411473,0.11303978934196393,0.22288592801479162,0.4332215697008494,-0.5331852531486655,0.7248423695737684,0.31231667410049124,0.2940212396379531,-0.17870495150099505,0.864580741951338,-0.05055317215390584,0.2394697303705443,0.17645039519158626,0.33595494794399117,0.5658152020022498,0.379901904952008,0.09760564078859656,0.24620082003631175,0.678091034231217,-0.44175260065710037,-0.17314733051290832,-0.4472666420960037,0.3024203182228554,-0.5676492873342247,0.24833278274059356,0.6374537449024201,-0.10897091108137136,0.16952902613163084,0.6393840944314261,0.6725708684216821,0.14266895162752533,0.32044488052194575,0.4098720354687869,-0.07776264422677177,0.6439794941054826,0.3421773004978313,0.018773395370959622,-0.6510026404776704,0.14920559600631675,0.2889564662086471,0.8231863112612324,0.4065933631016492,-0.15038059308222615,-0.12775470688569884,0.5235713679878248,-0.36444444656140734,0.7099633858971669,0.11419053928316694,0.5160005844753185,-0.2246626563775464,0.3239554171280603,0.6493137858931932,-0.22455482556271483,-0.040508401523933715,0.3500540634599413,0.38466937671867374,0.33936822096959113,0.8257205035022702,0.555318314670565,-0.25487977642363796,0.22325794002758387,0.41661805616353215,0.5089023915775659,0.8913194115629917,-0.33082552929018144,0.03477856887806193,0.8461649903427915,0.6403954053659855,-0.3131590641854862,0.7982351806866909,0.2973729757645787,0.39061640155003724,0.5074970887722572,-0.2615914866057437,0.06638863295291367,0.4740739014760244,0.5298884371609682
Cingulate_Post_R,0.13123938202632054,0.48994022609690463,0.5521421561212444,0.5554250920351762,0.7242932909181259,0.12449629839397797,0.4214664037427778,0.3704336642091556,0.4195074423594646,0.3404821110163921,0.28327047902219016,0.3311128190058718,0.6849641833685265,0.23346502061145782,0.6370163055126614,-0.21738227051873651,0.22992438440688612,0.5496315789857489,0.41585296312770126,-0.2950342632031235,0.030820739094774296,0.4117818918335744,0.27263048019060154,-0.19258916741001764,0.5733555250973486,0.6035942924827111,0.5973428896373457,1.0,0.5532938101455908,0.0652417787124664,0.3545344510897888,0.6043175054059572,-0.34614092379127454,0.6037565178996617,0.4367220575367723,0.5489914097286729,0.09740602058615677,0.6570032709159196,0.06513391700152121,0.4925925411364117,0.35633213622740184,0.434750496348661,0.5244418185511271,0.38242697723488717,0.3299868504789517,0.4867752087488837,0.6105657338635638,-0.31993921486539717,0.15216389309188927,-0.31588516562381774,0.44036562974389704,-0.37088046004503067,0.24161235449208668,0.6755688426243672,-0.1677358225178171,0.3527279818046243,0.6075099800020252,0.7826700159034676,0.2980392993315561,0.5935255989612676,0.48997861178184454,0.19461111118548333,0.5524143111593071,0.5859275228636499,0.24517675949823792,-0.24460186889253488,0.4598326597541008,0.47418548344574146,0.6629711429396339,0.44348401925043623,0.03630295236565133,0.031258599706201054,0.5172531621633273,-0.100210312240114,0.6540337386594414,0.3082188744998692,0.7830953969685156,-0.052135425365193645,0.4544728914124102,0.6705316945387133,0.045990319507750246,0.04441961729210708,0.3468180389053197,0.49843863642713526,0.4841000779547159,0.6321460293193526,0.6355140731491311,-0.07610798572977712,0.31344950160347357,0.49438654977219654,0.5117364092768947,0.6253764209093413,-0.08200329874717104,0.18298754537330972,0.6286021911852847,0.6478013590946705,-0.23210235026715387,0.4994953193134943,0.43918604605001815,0.2765035845114305,0.43130055366225567,-0.08321246121139939,0.14080815528370746,0.43542885112552093,0.34487443913225485
Cuneus_R,-0.22260219071053403,0.41406023876728426,0.6332111756070214,0.7466373859247201,0.7101238579624997,0.3715193320123286,0.5212183695807124,0.06170441234040983,0.45915675626782754,0.25951550922691213,0.4480560723325087,0.42375139837054854,0.5494490105500113,0.22031849073479476,0.30883160852825525,-0.18062198552561862,0.11195665935047854,0.1581006102665295,0.2726099617545158,-0.06701749387314607,0.10784388520782408,0.46279521884758906,0.009646604666899686,-0.005136994495312592,0.209834104297553,0.6362888409708175,0.7545517164411473,0.5532938101455908,1.0,0.39226369165548536,0.17040018693994818,0.35511336707893887,-0.2940047460155122,0.7080349519315808,0.018410949659601588,0.4760582741165695,0.14382212440638892,0.7189610994204029,0.17004370456488405,0.1551463399540231,-0.10768918735118353,0.12726824983153656,0.7630401404835531,0.34251393181859563,0.15427733350020492,0.046357847227823976,0.6158722569828631,-0.07349563836929338,0.16903890729930068,-0.08591610532462683,0.39956009834509487,-0.2257838042259287,0.1943563256353344,0.6108463279801518,0.0540570170248145,0.13542363092299817,0.4801311811410719,0.5194965974631919,0.09793749035175937,0.2900931865076788,0.5095389251609567,-0.2642326751762,0.580312870425794,0.3092258810780826,0.03212310337236443,-0.3043677692812551,0.08130362733214914,0.19775588899436283,0.6778880268601822,0.4257993404186633,0.2086198619481743,-0.2953617117854129,0.41522932470471324,-0.050124320081178966,0.6424840161344422,-0.09858717529769344,0.6328348981327818,-0.22457395285437418,0.4261005163188952,0.7619519992398823,-0.25301327635244897,0.23798886147367065,0.23798291876127772,0.6346202441070701,0.27883367666882525,0.7361033461699905,0.3771060733285929,0.09485066093171579,0.1967793471395385,0.44392574667427676,0.4892782799729259,0.7154018740009035,0.07027030345410978,0.1564665239619305,0.6367460537159562,0.7930200322183123,-0.08277450160227619,0.641393208557125,0.14688111702075746,0.42068887303206715,0.31653691552155006,-0.03632526428207365,0.12065042122191849,0.4143908605501264,0.6155347128748547
Thal_VPL_R,-0.4494657036312076,0.4274103043587414,0.1989488249463407,-0.0761524162365126,-0.1526863058569526,0.7441049723513348,0.2868591028164575,0.12469440729099343,0.32542254903916507,-0.07408130362580458,0.2699544054571312,0.7882960478731112,0.03083233037202583,0.11157983973250023,-0.2569659571153582,0.2369087491486398,0.3649223809053696,-0.43378362474631343,0.19306361721607107,0.5682456453761895,-0.12211638591309038,0.16160308454286992,-0.3249137200874596,0.4823463217223891,0.012123430380167714,-0.19591858162976714,0.11303978934196393,0.0652417787124664,0.39226369165548536,1.0,-0.38934269720452225,-0.0062985465653653035,0.43235905780652,-0.07194760389903992,-0.2901025464108029,0.3111059595932542,0.4657806012498421,-0.16359893451866722,0.3815180921955866,-0.06716635861285004,-0.47918354663616897,-0.6311410466056461,0.4137410939136522,-0.2388162706704355,0.34228044717361394,-0.29614662345446646,-0.1953666524500171,0.657750926804654,0.5078228291878258,0.6862882237319934,0.26297749378261104,0.5317058568496764,-0.18321647146943776,-0.14411353629406293,0.7229958755201794,-0.13455771512849968,-0.03507624640465199,-0.02178324342322517,-0.12136716245926747,0.16507582302721832,0.24808820684988397,-0.42314799617730847,-0.11310268416853493,0.04647581943320332,-0.006181787818425353,0.288546731739981,-0.2872809381782902,-0.09302133460356142,-0.1722826927002145,-0.16966568448845853,0.6802452950288207,-0.4477018437697207,0.3309436115812633,0.20611083927591642,-0.1725959768159245,-0.421114698729463,0.17251609783661756,0.11800047714259947,0.49071078321749867,0.19808046684286446,-0.5632654346403353,0.5695010079482539,0.19424618313915817,0.5583775088243602,-0.20627636593774504,-0.10628647830133842,-0.29332901112923276,0.6486886071560892,0.1996045129733178,0.13650410302932134,-0.11807681517023251,0.023062535522540308,0.45185780974609047,0.3322636887690867,-0.031848389005509035,0.24694043473781457,0.6543313946717854,0.47114373786210323,-0.350674191545142,0.2897341347010788,-0.1594852362194888,0.6359515933972986,0.1017924120614009,-0.11866061948897043,0.60941223501452
Frontal_Inf_Orb_2_R,0.5178451522567201,0.20046780224194918,0.07411797482347847,0.42668591564393477,0.360053934997593,-0.11204347187225264,0.38496583253028877,0.20583545110819537,0.2860798956461039,0.7257015134926674,0.21951751003174716,-0.13437942959695007,0.45301493249648156,-0.3259554307190164,0.6082606603771702,0.0068211101337081175,-0.017082044832363058,0.5935015898955887,0.15831946298173843,-0.23108111432134068,0.22270691715207047,0.28143061435594524,0.5199783827151401,-0.23011470031790793,0.39090864427947697,0.42916375676951546,0.22288592801479162,0.3545344510897888,0.17040018693994818,-0.38934269720452225,1.0,0.44421858243015555,-0.43762094170099874,0.28154238999691306,0.3786081457547569,0.3101196242141029,-0.3367877168636781,0.4057824479197391,0.06146163950860537,0.4673523057356869,0.5991596588419154,0.6379335942482425,-0.032574242044412685,0.7451128782293708,0.14262962296323314,0.4998091079843263,0.43899785529173524,-0.43162554719545354,-0.17345879524816674,-0.37391893029787676,0.6170936095378344,-0.33688915417133014,0.8782193736379518,0.5795058388666912,-0.4204751796854217,0.4707009846332419,0.3853503769195676,0.4443875999875503,0.43990360843380316,0.11629775453068683,0.015575067500574752,0.3550108064296501,0.24065546878596267,0.5030056735829376,0.3395928936599549,-0.25994601543933,0.26941177733764904,0.43548456687029735,0.4204896129358903,0.24805148763237242,-0.09771715228604398,0.4145954195827111,0.2258223413463722,0.02889862137426322,0.37097125562595595,0.43564524971879787,0.39034098225783365,0.058625747164577975,0.08929147312801179,0.2097940124016595,0.3816773839550305,-0.020387927156327715,0.015500960799519646,0.0337283250908919,0.6168950408878111,0.4458692866092854,0.6069028109879231,-0.2878373408445658,0.184325764159445,0.6196682977019101,0.48917856582945907,0.2260366393227429,-0.11014741600125681,0.1609693981250344,0.42590293921756883,0.15748646120675244,-0.3869643218546831,0.007073416199404787,0.702464798101174,-0.06352018971344119,0.44353547668020776,-0.2550635533568711,0.09483786618177484,0.5980919974331738,-0.18886100816681717
OFClat_R,0.27858795891579524,0.3016335340840121,0.3756574205804864,0.4869191610557175,0.4890745739936471,-0.018340896674738632,0.30597010820122084,0.35009691256388015,0.42227067011030933,0.4870108632291333,0.2190412821584838,0.3095898466472118,0.5969257303511577,0.21748132315219826,0.6715168529520784,-0.16334296115538052,0.24869155221891792,0.3186066001240024,0.4936973259637204,-0.2881434026974731,-0.047627421234988726,0.3639407281151006,0.4643683322063754,-0.29494364779566346,0.653276893377244,0.5360141247962403,0.4332215697008494,0.6043175054059572,0.35511336707893887,-0.0062985465653653035,0.44421858243015555,1.0,-0.39247507957062555,0.42580807364191836,0.33860397663375225,0.549952647482529,0.07569469948862426,0.4922344983031212,0.2449228437616481,0.5566797145326493,0.5332129868742341,0.4570956155279268,0.27332901412626753,0.49113882574768014,0.3000382293168102,0.6240244242783983,0.5228326215822539,-0.3379307720123443,0.1671187116811041,-0.31609700397677837,0.5455833071506001,-0.35230991970917985,0.29498301135861643,0.6160845328445808,-0.18323092009536096,0.3313888780068663,0.522388643536022,0.6366962333929959,0.3152753348181538,0.4587631431563097,0.2622315828831713,0.26816688439551617,0.3885240338853621,0.6525881981072365,0.34007522983834737,-0.30106049611011393,0.5906672373443896,0.5209877307794506,0.5269212736980501,0.17455410625201537,0.03672542570808453,0.1654555732786772,0.5694330472484024,0.0016399160071738147,0.4348232100308156,0.2783541885419557,0.6412202914412954,0.1522073290367794,0.3360321225287046,0.432804246451683,0.19075961528621635,-0.1220382102078264,0.36806697836830177,0.236302388252607,0.5673627199252996,0.5372087956891728,0.6354977256604893,-0.21291268374244904,0.10335567713157358,0.5683455807438558,0.5016981082817938,0.44936479578584143,-0.18376253502542775,0.10003254891318195,0.5239155818731387,0.35446920349465033,-0.1940401872158931,0.3681352923684804,0.45859706505543757,0.374507973068028,0.4707698288588766,-0.02319603291305112,0.12829197438171336,0.4932747639338332,0.15128060326716392
Temporal_Pole_Mid_L,-0.4410457828579823,-0.13293904307251347,-0.0792473029162713,-0.65429167284278,-0.6104036317463984,0.21186218129366935,-0.10751441496361816,-0.23284260161299697,-0.2719610664324515,-0.36447159676004054,-0.3144215744203867,0.24632181836229927,-0.46617812806233394,-0.004949163230647618,-0.5467594072946822,0.41265264346489205,0.3115436487020299,-0.5033054588290119,-0.2530015386573573,0.5676399647453252,-0.0575821860576447,-0.19527797525033322,-0.4588348365308505,0.7392013402006636,-0.4765472465616763,-0.5622425015461044,-0.5331852531486655,-0.34614092379127454,-0.2940047460155122,0.43235905780652,-0.43762094170099874,-0.39247507957062555,1.0,-0.485396805548176,-0.4223264434847671,-0.06517324173234543,0.36289740485957506,-0.6414950242572276,0.04841253051339287,-0.34583472327000536,-0.5568542116439533,-0.7417090537802002,0.0243950746663331,-0.6189637797243522,-0.03604583437860699,-0.5802875127616096,-0.5897384268600033,0.8353534895551872,0.4534972048603695,0.7587254727519059,-0.06053528116778305,0.7853441314891306,-0.41732203178171884,-0.6461312020630855,0.6474682027186284,-0.2549218233467033,-0.629990671020924,-0.6069779585022064,-0.4011338928330463,0.001125147371787881,0.13352493474588933,-0.31009801022944977,-0.4284014722740637,-0.44866542449740354,-0.366114005947263,0.7256694202374697,-0.36050920180807416,-0.36200525992391525,-0.6386574726989293,-0.19927893954522122,0.5202478223544472,-0.4223567343942627,-0.26322729562324115,0.3609072906339855,-0.5615213104971724,-0.4551721711496567,-0.16901407334473775,0.015823199030043558,0.14933680174934647,-0.36942157310908524,-0.24537689031263465,0.6618637478693596,0.030838464831511325,0.29547255195921057,-0.5871539665189349,-0.6951196987302438,-0.7037175461918926,0.6484171746818934,-0.2815472237724616,-0.2701335926913321,-0.4333580191224368,-0.576705354123238,0.5520876539342681,0.08660770599596312,-0.4895392499826749,-0.309057327461181,0.7868099384443782,-0.2281286564622813,-0.6380742209280649,-0.31053527787961255,-0.6302000991410969,0.6580788298924058,-0.16330009679520938,-0.5790662047907241,-0.03712998676689708
Parietal_Inf_R,-0.016028748138745726,0.34983376728942805,0.8317939300586924,0.7430932257681018,0.9274448197311554,-0.13828819620755234,0.15233936273019683,-0.1249604232922685,0.24418797057043312,0.2588243732851157,0.24212632184022317,0.1464269312468994,0.4215432385461058,0.2789209270942605,0.4909915284444183,-0.5424300861085017,0.14740864420330757,0.2733337427149252,0.17137747763742092,-0.5680612401289323,-0.13527499231572535,0.20931490310974343,0.056781480803628825,-0.43185188001169283,0.3116800118466388,0.9397576751756815,0.7248423695737684,0.6037565178996617,0.7080349519315808,-0.07194760389903992,0.28154238999691306,0.42580807364191836,-0.485396805548176,1.0,0.07285860152012424,0.39544883307228307,0.025504698028564466,0.892127587416387,-0.10132351715266158,0.1195829286676036,0.06457860749500681,0.4636240223841205,0.749755334866931,0.3191397541255541,-0.03088807865757056,0.2698063275390448,0.8740721996939589,-0.4882883798889657,0.0561846864136951,-0.5787475410459993,0.2661174379110726,-0.6455429565239649,0.2267618708506433,0.7122898434017793,-0.4080787656388428,0.13304295199527713,0.42031745601178455,0.5546803853552413,0.04239309003813925,0.3752857865165341,0.7155781129531189,0.023976070344694855,0.9347591139434546,0.3144775541215805,-0.08841122457891656,-0.35904863995419933,0.26420904583408966,0.3224530793096634,0.7716974224748243,0.3932599174454637,-0.23495789425377528,-0.27542201855709286,0.29362973883287713,-0.3483413371381922,0.635293608735135,0.17650155593683672,0.6385098253554958,-0.43145031499728964,0.259266039427875,0.588068120219708,-0.03114448140084275,-0.078564065719117,0.3856161921634775,0.4158922028558721,0.30418193989362596,0.7783209079886177,0.5062341616455873,-0.3994259010874737,0.1014545152235926,0.3841207572841319,0.40868876702035717,0.8908564744852654,-0.34439929217245396,-0.10906246844724385,0.7541621866550502,0.8039360842127272,-0.5156180550124524,0.5767988410616863,0.2937702306969168,0.3581514109506203,0.3242140107799196,-0.5284713014847532,0.07874303684382926,0.402316489770211,0.38989482857499425
Thal_PuI_R,0.3643554672002458,0.18680274025065047,-0.10734853238226072,0.3041206522245192,0.27666263013717357,-0.205653893722436,0.308476090461688,0.5139388864377649,0.16619171775162264,0.2806794224000691,0.31976848323785523,-0.12581486842812437,0.5243786710530886,-0.08301329929225783,0.4592245792982423,-0.09181575387127226,-0.07214619310636797,0.6298216238827207,0.398827978083921,-0.3109299757884631,0.1511510897088369,0.28976751304430143,0.43579741669308225,-0.30912575068754833,0.45518278182972227,0.167909970393263,0.31231667410049124,0.4367220575367723,0.018410949659601588,-0.2901025464108029,0.3786081457547569,0.33860397663375225,-0.4223264434847671,0.07285860152012424,1.0,0.011710400998298277,-0.27941850235132476,0.29032555833569246,-0.03803003753215116,0.4726729851355737,0.6176840804559954,0.4935990728554278,-0.18195369526259292,0.42231998861372977,0.22132395061226187,0.5036998635384488,0.26732042710876674,-0.47760748008723186,-0.28226330798072063,-0.39064251492938035,0.2184210692780028,-0.39655514172702505,0.29093115444295065,0.35143856421352637,-0.27637573355378486,0.29768870987463625,0.48272696929267667,0.4516489882971311,0.45059072884712187,0.16336000796326205,-0.19194259694013308,0.36707978402479396,0.06668145635247938,0.47026816620812584,0.3676995599163651,-0.3867038686900909,0.3488465989218393,0.3027998959946731,0.3994641654355453,0.28905053417699567,-0.20891960969442822,0.5048192980210838,0.35103727636764864,-0.12165658881552509,0.4484736821446061,0.3568959310477392,0.16682360060775472,0.22440859698479937,0.030956075003672794,0.26439307090370934,0.34954915199046,-0.21636370398866372,0.08530768966996559,-0.10750699061841269,0.43103070622497885,0.3295156470099785,0.6045365748791174,-0.2887806829152826,0.2572533643959142,0.2900398655197776,0.4319906348829075,0.20752866829600164,-0.2815063091597454,0.020314761576356546,0.26483278064473553,0.018062380251017203,-0.35328002666613,0.0991437072372696,0.47522732668077866,0.08292383322859141,0.5216408781155676,-0.19852322712269477,0.11866859154249433,0.4129908908097875,-0.14751952324495787
Heschl_R,-0.009855200031646989,0.4209106677249623,0.46249573135687627,0.36724518523004546,0.3763601526063051,0.3660050131531112,0.37257732709011304,0.12922393545324112,0.5269827715055885,0.41198422761523795,0.20238873097116158,0.5852948285078247,0.3837874000471769,0.20185287685782424,0.5378547855120371,0.07361326101357449,0.4454197685201018,0.10461507187379053,0.24780554157114096,0.10197347396976686,0.0023990861556918374,0.2749727143970153,0.09658571049554812,0.09980898694740303,0.45819261049902704,0.4028241601561219,0.2940212396379531,0.5489914097286729,0.4760582741165695,0.3111059595932542,0.3101196242141029,0.549952647482529,-0.06517324173234543,0.39544883307228307,0.011710400998298277,1.0,0.38697696497959383,0.3392386987666005,0.43604635174143025,0.35368323165119187,0.16611473523897238,0.14867516517503093,0.47259189865767254,0.27674750755530797,0.35436619779020156,0.2981189366449435,0.3448405247127324,0.08438763420318757,0.5018296569241429,0.07763516664026254,0.5170378005953106,0.06895032309326395,0.16428620368462835,0.5291634231582705,0.05974879604999353,0.27656898524104634,0.3267483001616974,0.48787900261133865,0.14540086538202535,0.4419903704289292,0.46693465458757005,0.08296810895966655,0.3133376063161108,0.527796143963027,0.3781165091221612,0.017949985156263764,0.4140468550672789,0.38654097519761954,0.3710334170364959,0.10873618719810882,0.40722268955728913,-0.1012594361887529,0.46955385559125257,0.3179941831096725,0.2615301070054566,0.06013092334733423,0.6932014007350229,0.09125202027917007,0.4497397715279539,0.41838831243427016,0.006211931154544496,0.1784999225593298,0.15269297632534884,0.5332474501765997,0.38705351369158353,0.38172427819155574,0.3620247033972428,0.2131855774120677,0.225253669181461,0.5395623613129812,0.3088645958985253,0.32072504172675287,0.29580422033699466,0.38363345895803297,0.4239341934849098,0.5465278506905688,0.09220804864567339,0.36224127948554247,0.202800820848738,0.39449021964898295,0.2602199302556844,0.23417613218513336,0.2912351458560058,0.37758247542954715,0.35694267899806614
Thal_IL_L,-0.21017355189016854,0.034784185696282145,0.19207917640305008,-0.11531736108526468,-0.07430559107922938,0.38080946124995835,-0.029323076439817176,-0.025050037727103826,0.3185198017494088,-0.12303315598847386,-0.09621636670362917,0.5524828440447324,-0.05739644617995505,0.5884961773049227,0.1181068012079412,0.38720594210071635,0.5197005484954975,-0.21189934780340183,-0.008004581557284332,0.4631077684484842,0.22169144842994878,0.09536072699068515,-0.15385344040161025,0.5012535909159362,0.09353924267575459,-0.0010439591222725936,-0.17870495150099505,0.09740602058615677,0.14382212440638892,0.4657806012498421,-0.3367877168636781,0.07569469948862426,0.36289740485957506,0.025504698028564466,-0.27941850235132476,0.38697696497959383,1.0,-0.12556942864403892,0.3772383062359229,0.14962331896769143,-0.21800220012263627,-0.26431207634142145,0.3732527061967247,-0.23898737159147737,0.3530722753739467,-0.03721356916758984,-0.07412804633271966,0.4170327534307815,0.8039080298567238,0.38865374034735894,0.14025922416442638,0.5037741540674278,-0.4222366237893628,0.03413091995747686,0.2924496787764034,-0.07995222799054286,-0.08149414170295842,0.001447364408838178,0.1179358887544077,0.29306499015492204,0.38687458682723047,-0.14242442553470724,-0.055439571291702044,0.21254571649756432,0.14675126782103273,0.5290800126281705,0.31045640616691533,0.06643746139223461,-0.24640348097144696,0.1320676473625263,0.5195639034923154,-0.25648865443162877,0.039298672178932056,0.5752142273183517,-0.09124794285813065,-0.1863799898760703,0.2901858152742403,0.1444333033739509,0.3187436159681157,0.2175358311751232,-0.06787899580620298,0.21541183458703136,0.22527116704661343,0.3803124506609169,0.06639591082218993,-0.11009584651637816,-0.1354855881222464,0.5054837495112471,0.03415000698551264,-0.11376923001499803,-0.039247214362430914,-0.11923085241689986,0.5706982088496143,0.1424752580638609,-0.1999252820152812,0.30471668760030257,0.36888226831788656,-0.017890499833737618,-0.29510026160708114,0.339989069657966,-0.1455278240368577,0.4359816284473894,0.09564509510791634,-0.11609249598487897,0.3586392351644098
