,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L
SN_pc_R,1.0,0.16670682070025364,0.1537042821773993,0.4027897476733849,-0.11700070035782828,0.15269297632534884,0.30059623537746544,-0.04267095680837542,-0.062135083491094194,0.17608866163142992,-0.1727917987076109,-0.18021501111779237,-0.16524996688498408,0.3337752739334733,-0.14126232113903645,-0.00831916276650514,-0.019334291361038102,0.33105443678270613,0.3331727093819914,0.17877643077034602,0.09389948874615678,0.015500960799519646,0.31956400236409804,0.2614369925916801,-0.08577178387125425,0.26802530942323805,0.1656039260304144,0.38944079778503926,0.3517447163157646,0.3392620314372803,0.17102998374278486,0.4722007080385806,0.29899954334109385,0.1191308630605593,0.30573480405491166,-0.043090618238389396,-0.17441436341351943,-0.18076995920211814,0.20376746665508602,0.27639967508459934,0.2866777700581767,0.01808777654988187,-0.26271969292605574,0.2337325913266815,0.2244278198328297,0.3957993882528109,-0.26077532863237957,0.08693047653639514,0.3856161921634775,0.22527116704661343
Thal_MDl_L,0.16670682070025364,1.0,0.15733459867685468,0.40812423210203785,-0.18743079628727635,0.5018296569241429,0.3202110370351207,0.5307765593734299,0.583402684590506,-0.18152880140407054,0.42051824116726105,0.2044065650524658,0.08914199414153787,-0.12054568825852713,0.16026989410564876,0.07165856555942124,0.09864304571826434,-0.0741775843440408,0.31278634870430166,-0.38183288398841336,0.22483545162489066,-0.17345879524816674,0.3034480116073998,-0.05581043862032117,0.53377677053424,0.017792397395138076,0.0028781167160859557,-0.09512121769260566,-0.06414080344713499,0.16820605391859594,0.13597792661328195,0.006535951054708617,0.25110150085152916,-0.054378414268055515,-0.13510550989695833,0.27421436773478625,0.5145853377037718,0.5132408560997325,-0.10363074469103553,-0.03958446416478173,-0.056116099343320916,0.2269911263066889,0.30147407735878157,0.37614059104513997,0.082664428134412,0.26529879427649694,-0.2742961069987098,0.41507093580030097,0.0561846864136951,0.8039080298567238
OFCpost_R,0.1537042821773993,0.15733459867685468,1.0,0.35880055448218606,0.5222464423571525,0.38654097519761954,0.36098857516513316,-0.3364997519431275,0.0783372649209133,0.38951707664108653,-0.057454106865142074,0.36743126614234195,0.4349711683267272,0.22253403573240388,0.06554673429503152,0.5277383413668676,0.26117529105092957,0.1814667019583129,0.23283932733698326,0.10661645170310745,0.13467007229658262,0.43548456687029735,0.34219150316409097,0.2899368616180336,-0.23202589278023222,0.6751746347973494,0.2850573507422316,0.34901977269731843,0.40659470866717545,0.3452420376164654,0.2863531641390734,0.21154491561787125,0.2791928620917011,0.7174929753536948,0.3624354318071404,0.14664176938458912,-0.2947849601945243,0.3356495944748406,0.5816225842530225,0.4476779885837172,0.38793563103968276,0.481095134503065,0.16621648012266127,-0.13691202593827195,0.1752475935990344,0.2703233048799527,0.3852463771940618,0.5278634289657737,0.3224530793096634,0.06643746139223461
Temporal_Sup_R,0.4027897476733849,0.40812423210203785,0.35880055448218606,1.0,0.3510638997550242,0.6932014007350229,0.7054757744914666,-0.15810314357656005,0.18521739512387922,0.3161442612312667,0.00758611943498922,-0.10641492832706616,0.13792703025952366,0.5203211063416044,0.18373974965021114,0.26322391245798044,0.38550336499484156,0.4382757647333915,0.2796921127305684,0.2713987792525372,0.11829256435636466,0.39034098225783365,0.6500953620961591,0.47176300145523686,0.04128892431215035,0.5792239246634555,0.29571956194362703,0.5630496961838659,0.6651054577542932,0.6782747242731594,0.47910545391408893,0.44228997220926697,0.6948156573710419,0.4088048982774188,0.643070552367967,0.2284508411771968,-0.15709609259085117,0.1338399359797144,0.432441473339708,0.7161390528881135,0.621024663715126,0.15099062786140713,-0.1015528914396217,0.21787323981311157,0.5827304009476364,0.6186226541569031,-0.19296061795102737,0.28472353931074895,0.6385098253554958,0.2901858152742403
OFClat_L,-0.11700070035782828,-0.18743079628727635,0.5222464423571525,0.3510638997550242,1.0,0.27674750755530797,0.2521529097166972,-0.5338648253768747,-0.0051236923684901455,0.3912458275558582,-0.009080394951552665,0.2502885264012571,0.5122607201922615,0.40408814884485794,0.332350355703243,0.26050356329537133,0.5861509341757449,0.3760242433813484,-0.05694382129183059,0.45212129545362395,-0.02116785237209944,0.7451128782293708,0.4902352868291005,0.4207532471304654,-0.2819527592078138,0.5440756576459029,0.2671251128466723,0.3519123657516087,0.44076243756715083,0.39202773511508565,0.4499683423779825,0.13019436325137762,0.20170461606549575,0.7472092834652344,0.6061375280207122,0.021981623113657076,-0.41379866152712413,0.25575416837825915,0.4894377778157213,0.6668916471023143,0.538986522098671,0.3649749618516556,0.1846345013467595,-0.2466370153407561,0.552147450814601,0.11703413032507949,0.4734912291714175,0.27764422660420696,0.3191397541255541,-0.23898737159147737
Heschl_R,0.15269297632534884,0.5018296569241429,0.38654097519761954,0.6932014007350229,0.27674750755530797,1.0,0.5465278506905688,0.010876538511945907,0.3179941831096725,0.19987274268103747,0.07361326101357449,0.09125202027917007,0.3781165091221612,0.24023383086461209,0.0023990861556918374,0.27656898524104634,0.3980793807059975,0.24780554157114096,0.20185287685782424,0.11766559396573825,0.2912351458560058,0.3101196242141029,0.5170378005953106,0.36625345161716805,0.09980898694740303,0.3798174013352835,0.12922393545324112,0.32072504172675287,0.3763601526063051,0.41436664188431366,0.2749727143970153,0.36224127948554247,0.5335863055455101,0.28319868121396763,0.38172427819155574,0.38363345895803297,0.06895032309326395,0.43604635174143025,0.3267483001616974,0.4357506605664302,0.4329116971558399,0.2735805675730498,0.18006706259167476,0.1784999225593298,0.3322912752671097,0.4723597352642513,-0.1012594361887529,0.35436619779020156,0.39544883307228307,0.38697696497959383
Cuneus_L,0.30059623537746544,0.3202110370351207,0.36098857516513316,0.7054757744914666,0.2521529097166972,0.5465278506905688,1.0,-0.23127628714636161,0.013857288131595459,0.3420850852751854,-0.20094009342529565,-0.30651476729971644,0.08146587996460138,0.692813483298252,0.09313378723399554,0.17675406658340104,0.36736771926505657,0.18146337691397427,0.3171089488389726,0.17297430005427322,0.17215795380347593,0.15748646120675244,0.3258476063005935,0.6357886722228656,-0.06405967610226435,0.4903947281551256,0.028401695899148212,0.7522810186670852,0.8140482308617558,0.8074781396515912,0.307349263895176,0.5712100816590454,0.9146270280652546,0.4010441415933589,0.7049043473557038,0.1742241758678722,-0.2614861391403127,0.13006275619363258,0.47942515153711884,0.591459108326691,0.5366467978150291,-0.007219810897086506,-0.0009595989944308166,0.14624262254781092,0.346939631744693,0.8959081038536318,-0.30370345772800744,0.22754905043068524,0.8039360842127272,0.30471668760030257
Occipital_Inf_R,-0.04267095680837542,0.5307765593734299,-0.3364997519431275,-0.15810314357656005,-0.5338648253768747,0.010876538511945907,-0.23127628714636161,1.0,0.5072858581572111,-0.6006773214552372,0.5359778842198517,0.06577552355139316,-0.20828042489958223,-0.45987483824970427,0.06435999035904895,-0.17080473119042666,-0.18022174824787762,-0.25924423212179015,-0.02440743998875524,-0.3998376918001356,-0.04801241420980342,-0.3761294653401996,0.017354758474472785,-0.3820301061816208,0.8367969293836929,-0.45454478381640656,-0.21670018671119504,-0.5981752989547253,-0.6077538617617098,-0.4164479138494549,-0.08399210083286976,-0.21065476151534104,-0.24964034839642543,-0.6121344257139036,-0.619595058827392,0.216161632763118,0.8945751349582725,0.1736838386483205,-0.5042805713696998,-0.5765441561072647,-0.45465587545552855,-0.06867557827120974,0.2625132594331908,0.6257486095312146,-0.3127435940455296,-0.15083705017797266,-0.35672493668204014,0.058174642447358975,-0.49973094908769927,0.49314102001779464
Temporal_Inf_R,-0.062135083491094194,0.583402684590506,0.0783372649209133,0.18521739512387922,-0.0051236923684901455,0.3179941831096725,0.013857288131595459,0.5072858581572111,1.0,-0.28915946042215057,0.717200952027693,0.3076768513538633,0.3124388909986293,-0.2924625709924559,0.5983690315580604,0.014807862959001893,0.10827091286172343,-0.0517210206817592,0.1225327569160572,-0.26111001824919433,0.11233145589511048,0.02889862137426322,0.20375210558893805,-0.2735315268479979,0.6556365938329949,-0.04501110197438038,0.126045822666042,-0.4107507733164893,-0.297070625420371,-0.14252851074342068,0.1721329462684592,-0.33574492990757915,-0.13721318627237167,-0.023937662380327473,-0.19376929182040772,0.25689982290272756,0.6741468573663966,0.4050305770915587,-0.08429453779010698,-0.11776467476648335,-0.11982231773508613,0.27211072273957027,0.3418327693980223,0.2967021937204824,0.04563002492037724,-0.14084532104027622,0.04443916151415047,0.31087215403192126,-0.3483413371381922,0.5752142273183517
SN_pr_R,0.17608866163142992,-0.18152880140407054,0.38951707664108653,0.3161442612312667,0.3912458275558582,0.19987274268103747,0.3420850852751854,-0.6006773214552372,-0.28915946042215057,1.0,-0.22909016683118877,0.08005166877056938,0.2866170005024634,0.46659723480943205,0.011802229595756783,0.5689856459123327,0.38415595027087923,0.24603530076820132,-0.035383984100356265,0.4238744272163,0.5799056129105864,0.42383932279553044,0.23210211148620932,0.4026359907194387,-0.4419423665278521,0.49104488593447176,0.2936841416110957,0.5133547357775909,0.5704524132082952,0.5448368332669304,0.37404400817930067,0.3245584141009137,0.27332163692880523,0.621200305629177,0.6234918309820675,0.2413996830719223,-0.6184934473761753,0.06821345488907077,0.6669632899365383,0.636274692674304,0.5493452686775294,0.305580187004765,-0.07433993801417539,-0.3150752380028763,0.43096622781494054,0.23929232397378222,0.36683198998642114,0.2140280925414042,0.5061588676940789,-0.2491703477982011
