,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,-0.2481653651638113,-0.15644262062057163,-0.023894794936331582,-0.07785835373618936,-0.22491127200239064,-0.29610397969996854,0.055657355126058114,-0.010879363841097793,0.005842211265012841,-0.28380540797506726,1.0,-0.0684670134859193,0.1889032689756277,-0.10728789923646893,-0.06565871188377399,-0.287495776401339,0.07293661957839716,-0.15326759915631938,0.034873282710264596,-0.13457580100214822
Thal_MGN_L,0.495440776780285,0.29526748388713914,0.3655118911982522,0.12845098495861915,0.41680655775930614,0.36097942237690034,0.23132207530971358,0.18905831777380971,0.25845841238496875,0.1035721268038825,-0.0684670134859193,1.0,-0.00938055469262108,0.1328409467560973,0.1617143930209943,0.5088475750797564,0.5605631137034638,0.5745145944311527,0.5942651418179647,0.21323666525867027
Paracentral_Lobule_R,-0.1109338417803169,0.16942629576922194,-0.21216700761094923,-0.15159137060696976,-0.442899590483809,-0.05392436496606179,0.2049044734887401,-0.0773249852621846,0.06211371770923061,0.17699610242670488,0.1889032689756277,-0.00938055469262108,1.0,-0.0210431687163987,-0.5230648206022557,-0.40029950266078357,0.20788104919120748,-0.15456014088082443,0.500386884114617,-0.39898720605244464
Vermis_9,0.27643265716926135,0.24649723210579105,0.5884492230675604,0.2648691750474276,0.0683611368727818,0.16513508491102333,-0.10060086224992316,-0.12856038355820548,0.1970590000686867,0.7152655917617787,-0.10728789923646893,0.1328409467560973,-0.0210431687163987,1.0,0.25604192955122373,0.14040350532273316,0.021455123513441445,0.14692794762793715,0.23499018741592337,0.3148965570457669
Amygdala_R,0.19935595361325154,0.027383207945414656,0.34859747557480797,0.6428832833130554,0.6885380192768973,0.4179077387072666,-0.3527871993979149,-0.13538396370721104,-0.07265933571476495,-0.025681294026676914,-0.06565871188377399,0.1617143930209943,-0.5230648206022557,0.25604192955122373,1.0,0.5070676012081684,-0.03352271540162051,0.41282642381592827,-0.21498469638399528,0.48006564013547626
Temporal_Sup_L,0.5101887048935165,0.05610227601607257,0.3810429236336472,0.35186342284218597,0.5531347405716214,0.5007622722990047,0.0717609737317941,0.21212396621833318,0.09863687242714624,0.08532148328739755,-0.287495776401339,0.5088475750797564,-0.40029950266078357,0.14040350532273316,0.5070676012081684,1.0,0.27371336784906314,0.6631251754662374,0.15717225495893739,0.4167877125508818
Thal_MDm_L,0.28329026469650576,0.48669993768839714,0.25166902727621027,0.1193168561878872,0.37295406952758353,0.5267507148976174,-0.03769109175787959,-0.07434541608947756,0.11398835958717628,0.04935430012471504,0.07293661957839716,0.5605631137034638,0.20788104919120748,0.021455123513441445,-0.03352271540162051,0.27371336784906314,1.0,0.3938835758159846,0.7477431281904233,0.3088485706083321
Red_N_R,0.7113813807620732,0.17347548103518015,0.5158575286419248,0.5244540651995914,0.4949460137631326,0.5576491972819538,-0.1142466148742386,-0.110153155133728,0.04590923940790334,0.04636336009366486,-0.15326759915631938,0.5745145944311527,-0.15456014088082443,0.14692794762793715,0.41282642381592827,0.6631251754662374,0.3938835758159846,1.0,0.40776960347368174,0.4199522621978314
Precentral_L,0.42888959507362084,0.4181146131885972,0.3316318320791256,0.012647220162733598,0.13113096290485154,0.34075693587951583,0.23950590899567742,0.0663452015174746,0.35705354920345445,0.29405527404326726,0.034873282710264596,0.5942651418179647,0.500386884114617,0.23499018741592337,-0.21498469638399528,0.15717225495893739,0.7477431281904233,0.40776960347368174,1.0,0.06727680683106496
Frontal_Inf_Orb_2_R,0.2032361024463347,0.2848711476955587,0.5481201808591681,0.5055648239827891,0.4510525830226337,0.49091639755396355,-0.464171048402811,-0.2884808884034415,-0.08569939991249798,0.25965226110028106,-0.13457580100214822,0.21323666525867027,-0.39898720605244464,0.3148965570457669,0.48006564013547626,0.4167877125508818,0.3088485706083321,0.4199522621978314,0.06727680683106496,1.0
