,Temporal_Mid_L,Thal_AV_L,Occipital_Sup_R,Cerebellum_7b_L,Thal_IL_L,Supp_Motor_Area_L,Parietal_Inf_L,OFClat_R,Thal_PuL_R,Thal_VL_R,Parietal_Sup_R,Paracentral_Lobule_L,Supp_Motor_Area_R,Cerebellum_3_R,Red_N_R,SN_pc_R,Thal_PuA_R,Heschl_L,Thal_MDl_R,Vermis_10,Calcarine_L,Olfactory_L,Temporal_Pole_Sup_R,Occipital_Mid_R,SupraMarginal_L,Thal_LGN_R,Thal_PuI_L,Cerebellum_Crus1_L,ACC_sub_L,Occipital_Mid_L,Rectus_R,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Temporal_Inf_L,Heschl_R,SN_pr_L,N_Acc_L,Thal_PuL_L,Cerebellum_6_L,Thal_MGN_L,Rectus_L,Vermis_4_5,Occipital_Sup_L,Cerebellum_6_R,Temporal_Pole_Mid_L,Putamen_L,SN_pc_L,Lingual_R,Temporal_Mid_R,Putamen_R,Cuneus_R,Cerebellum_Crus2_L,Cingulate_Mid_L,VTA_L,OFCmed_L,Precuneus_L,Frontal_Inf_Oper_R,Thal_PuM_R,Thal_IL_R,SupraMarginal_R,Cingulate_Post_L,Cerebellum_10_L,OFCpost_L,Angular_R,Pallidum_R,Amygdala_R,Insula_L,ACC_sup_L,ParaHippocampal_L,Thal_PuM_L,Frontal_Inf_Orb_2_R,Vermis_7,Thal_LP_R,Temporal_Pole_Sup_L,VTA_R,Thal_Re_L,Thal_VPL_R,Hippocampus_L,Cerebellum_Crus2_R,ACC_pre_R,OFCant_R,Caudate_L,Rolandic_Oper_L,Rolandic_Oper_R,Caudate_R,OFCpost_R,Thal_LGN_L,Parietal_Sup_L,Cerebellum_4_5_R,Cingulate_Mid_R,Vermis_1_2,Thal_AV_R,Cerebellum_10_R,Amygdala_L,Frontal_Sup_2_R,Fusiform_L,Thal_MDm_L,Vermis_3,Thal_MDl_L,Fusiform_R
Thal_LGN_R,0.3134205766815705,-0.21784533771045458,0.2656803915443159,-0.043429913246640375,0.21476609161641932,0.21348978839898286,0.29233384864139356,0.26992907723204934,0.3808767137247335,0.3463261723547113,0.3472759813316221,0.28607834265866117,0.1862966755936175,0.4386457795905829,0.32990022746639486,-0.0758134841874542,0.4813697465447708,0.3116658694852295,0.289221173206309,0.31115451680414374,0.33331583237958473,0.17139444434896858,-0.00650106303132824,0.2948357818445284,0.13757592228938223,1.0,0.0260066698469892,0.021829351699525056,0.714527983952759,0.28689204712170135,0.3458285656346826,-0.0011650248068234218,-0.04674647458963706,0.09711552551734208,-0.0306439610677916,0.11920718548275759,0.20512042585059384,0.11239137507110082,0.20384966464339546,-0.21027714726478838,0.038455412575757575,0.31012668889499784,0.27121148656921745,0.05600781485599624,0.07302980527972351,0.42996142284395117,-0.07244168625378887,0.4306145264151435,0.13177695553450236,0.22404734064673687,0.3193298328251256,-0.3390202597840185,0.23296074108336826,-0.16530094450447913,0.34678928179218793,0.4326651318045147,0.18172949186919743,0.3012259662781952,0.314138192956194,0.15930928079214102,0.29820714120542785,0.22406145491075868,0.3618366271556486,0.2666836395539399,0.16377098780484411,-0.0743229484392445,0.5283994003443644,0.13470845742349236,0.12193061280686557,0.016067241275180277,0.3335745782703929,0.050364864904762836,0.08992409808782388,-0.0031913236305735593,-0.08554741900007995,0.7453316845789223,-0.09119479364624629,0.21979416263813237,-0.049129220149411214,0.07708413804342684,0.17854348397664882,0.09392679305732834,0.24594327798012575,0.31351091403119613,0.05199540848598317,-0.12356765698158043,0.45391121085748587,0.30971946003735845,0.36224330855359443,0.1369476185954257,0.28173066665983665,-0.25217176781111933,0.374160852469848,-0.0019065031858695692,0.06960384760042311,0.20867262169666956,0.4208601641507561,0.14422775591338116,0.0334829529327695,0.28501936989674087
Thal_PuI_L,-0.04162392223916178,0.583751481654816,-0.20032785262739664,0.3405046427264939,0.23493975114073437,0.5076294455186262,-0.1447916284497226,0.2114250020518023,0.02812337400570037,0.5782459855109345,-0.2675223432360741,0.47541166146496405,0.3891006212063307,0.5994410057292235,0.25354873763454344,0.17795826640771412,-0.2734652823481196,0.4025223628374889,0.323837831144645,0.18593038521783795,-0.08259809766253354,0.6418761986111967,0.04081287985491481,-0.4656943593012571,-0.002045811113594453,0.0260066698469892,1.0,-0.11269740874387835,0.20420051747135406,-0.41788890312348426,0.6313222059892091,0.6672619710023301,0.6657248945617448,0.3706377193118867,0.5859266103218744,0.6141459649653302,-0.05282331672462327,0.5290185040520844,0.002791471188860037,0.7112913962409042,0.641428596205292,0.48176863250857754,-0.44111563837117695,0.24595463672923573,0.16129922443289527,0.34120233835804137,0.31500911480432214,0.011740333990694667,-0.016357367205263863,0.7202579867925866,-0.14645006663652427,0.1306941048836833,0.01877393903904081,0.0755698752868179,0.33292901928624485,-0.06828891891444763,0.32827483723274054,0.320314108569227,0.07215785421619576,0.16182827810855313,0.16238195423593965,0.5819025818957881,-0.18095665563349492,-0.30753315015864335,0.7176979117901506,0.5839505715518724,0.3632603281143942,0.4603757179711818,0.7879266108424685,0.8151697438504396,0.40750099880073737,-0.08797012365137118,0.34462840943693396,0.008701273994586416,0.1989809165697561,0.11782494256087726,0.6871293879910976,0.7393455381836509,0.008992505740188873,0.7851940434269726,0.545783829196225,0.5831581857734169,0.39071006134566727,0.4021692962501111,0.8090880831024915,0.620650471227482,0.2951852098561799,-0.37538463514974174,0.2996631926059641,0.4318126602242123,0.647675508230942,0.2495302296575747,0.5450144544652534,0.7078068245399143,0.6739888499781941,0.4173347215301092,0.3898471748644566,0.5725595294941015,0.8128088429779249,0.36513118129493444
Cerebellum_Crus1_L,0.6783276529038396,0.25775257457976397,0.3688171568719113,0.7793507573201307,0.6011874329958969,0.36251324714369104,0.3406625164513928,0.3091934355053062,0.4740856468292824,0.3704613243448738,-0.09445851200307731,0.4202427210090961,0.44375184170232307,0.21545811904382453,0.4823377866701213,0.43631724834425156,0.28755275115047396,0.4459193980095233,0.11772331694589906,0.6233746845997181,0.7035831929052728,0.14171413290455523,0.55661889475609,0.13506902684509414,0.4390635987383128,0.021829351699525056,-0.11269740874387835,1.0,0.01958040615429389,0.33046325510927743,-0.15357645209569118,0.3475191085103479,0.07090114229654466,0.47624137543008727,0.2718148532972956,0.35715004344291673,0.5234348824055537,0.2318901448859611,0.8254667555281187,-0.05259629590658059,-0.012785876269019204,0.532288198733324,0.3019402818849746,0.7346230159450235,-0.1097605129474593,0.35478673013213646,0.3440678662539225,0.5494011136426237,0.3867904456368537,0.19480061477704827,0.3128497043137089,0.4816955438080079,0.17475435484332222,0.4267559211735712,0.19042908388903815,0.1542204547455602,0.36945253358695257,0.4245567821962189,0.21911972318674255,0.4004995824343002,0.2686068058824428,0.1747568394307521,0.5815459958109161,0.19724772549075614,-0.023906629044470704,0.16779692414047329,0.294912139165619,0.476601766511443,0.1060943105890675,0.2410205584171601,0.23172106564430897,0.8124265961913064,0.5820934615875667,0.7631872767481871,0.5516183060544327,-0.10489770868691715,0.39863028968069664,0.23096844445237472,0.31281990670688,0.1942994031061776,0.0393134897320464,0.304757532946577,0.4019448222495456,0.3213626525015948,0.25091922931374727,0.49562467828957313,-0.004344522802496732,0.12349110957254537,0.44785593915542554,0.3080057055224397,0.2522374219797344,0.45757018006182143,0.2002931414380798,0.00386304961349507,0.37255430411202367,0.5606960991115133,0.3195986977033258,0.4910259674065544,-0.07903281034542875,0.3744334833441973
ACC_sub_L,0.23164650201703108,-0.10049305461825601,0.04125929856703196,0.10429183067860974,0.1646111273863033,0.13326532760716728,0.159193057629408,0.4760978397186863,0.27537822976685167,0.49630014939623723,0.1827227757295115,0.25107391416654984,0.129396700432885,0.41846580059179894,0.5902525763951902,-0.1899114470204945,0.293926824430235,0.20480974780039873,0.43964140358729914,0.21217530312130126,0.14277472995562748,0.27918505857832665,-0.05946774466770634,0.12169832414970967,-0.0473213781982089,0.714527983952759,0.20420051747135406,0.01958040615429389,1.0,0.18354981823635222,0.5801399194193126,-0.01758919498342159,0.14735505905946733,0.07167093015653711,-0.12347068602286268,0.18604078679214947,0.20510335900714027,0.052530239686807235,0.16716589864991752,-0.11186440271757926,0.1316452518239417,0.2713632368852633,0.09432643536579027,0.06765565194816264,0.048272144001414795,0.2745983279276161,-0.23738734434287007,0.4112173442775151,0.020312983984829266,0.16911257139475291,0.02133912226782726,-0.33682842942947255,0.06211787457469985,-0.27928405874429735,0.5042023696767761,0.23663974872256094,-0.01836250812186372,0.21020712794773702,-0.022045448837006938,-0.01920179674833864,0.16162192791759214,0.15469488029684034,0.24624349690944344,0.06166770093099186,0.2667051358948124,0.24492110249573967,0.34978796558823744,0.09510345411702273,0.13747011974536505,0.08453557356547801,0.5462990953298251,0.03952510679006526,0.09163141174945555,-0.030643399118788307,-0.0616827574619132,0.7757455729880105,0.010703244104898932,0.21060322992399322,-0.07668673747345005,0.2198846233874731,0.3852552788328736,0.20874485168556833,0.04322750249401992,0.12659907936660078,0.11427315941602026,0.033587216958187685,0.5213310976678628,0.1264738315241419,0.22358258911697443,0.0876162816250959,0.2571476355969873,-0.22104132539191004,0.2852737426833103,0.0781852761687916,0.06850948645181662,0.1799319470677231,0.39466597253855284,0.0813355099186532,0.2336021313694464,0.2280694587807194
Occipital_Mid_L,0.6119223933702543,-0.29956562772325745,0.5587979199402161,0.05358016596327158,0.36650260667441126,0.10034060868354626,0.6935408425874431,0.2832259019535613,0.718335925607476,0.25277949531171934,0.577862402920132,0.28164871288852705,0.28052244356320266,0.08469749628552167,0.31266482033627147,0.18965696631913145,0.6637683717474475,0.052938180276738064,0.20440749583865284,0.2463615975289518,0.5684074918700444,-0.20407392397446175,0.1507834403859317,0.7138773343429706,0.5830571045485365,0.28689204712170135,-0.41788890312348426,0.33046325510927743,0.18354981823635222,1.0,-0.24793942050033557,-0.03661738375349699,-0.45733156318271256,0.13330266369656976,-0.3402406480388808,-0.0963494680188542,0.5940025487045341,0.05086244615463286,0.4502237726364931,-0.4001022921031466,-0.2998738477025685,0.22416471912036603,0.8268228995217909,0.23596192745624264,0.0697743777115749,0.023833427777299406,-0.15869323183080214,0.5636276161319221,0.2301048743758192,-0.09951498161268388,0.5915181337684678,-0.022739342051414757,0.4819582268454127,0.0860755037340893,0.038802407339754756,0.5857072912907842,0.029188145831076408,0.27292173088986615,0.22897573449658853,0.4005285426183376,0.41861032240414675,0.03783455594904389,0.5587504226292032,0.7108657937086827,-0.44845032427698994,-0.3230630085519786,-0.018588983947476555,0.22235077878964288,-0.2537513550184798,-0.15443744752797683,-0.03506764362055298,0.24889826157106607,0.24230711635065877,0.1980315099645062,0.28653877877244294,0.2263698514264558,-0.06020570290888614,0.011939676337937596,0.08481117731510315,-0.18687056438750832,-0.1632270470006395,-0.04767014214464219,0.1898870908904665,0.007857202389943665,-0.2143695772826589,-0.2572149955122693,0.19173551995498675,0.6741592897888267,0.3516568031170812,0.35029407724504624,-0.02050494332598654,0.07783492876464615,0.08829433114065037,-0.3978914910783243,-0.07463711752324788,0.1572251577857655,0.3594556746418702,0.15391670176296543,-0.4279819441026397,0.16752914844994382
Rectus_R,-0.020883650178241064,0.23109279862173598,-0.22044410548794985,0.10447178751011188,0.09567475198821872,0.2106325594614353,-0.0892462046219907,0.34027458200213045,-0.0023215877069022416,0.4983894059155546,-0.051949427314766795,0.30652956444391116,0.14767595716537799,0.5390195848635642,0.23901564126302707,-0.1015061629633885,-0.07083832091959374,0.3173254724350133,0.5208110171893778,0.19189555046257173,-0.09783716848770753,0.4963928689594681,-0.12723171018884857,-0.3140477890786802,-0.09884071094381085,0.3458285656346826,0.6313222059892091,-0.15357645209569118,0.5801399194193126,-0.24793942050033557,1.0,0.3021190705398174,0.4807163104859202,0.21031120708349268,0.18571931166619235,0.45501270447489894,-0.1585091401211783,0.2179993811701577,-0.06317152890716242,0.29458706966950543,0.719220885866784,0.3393775446191666,-0.30847810323709934,0.0012791075580329968,0.16720292054368863,0.19020302212657392,-0.018812387405794842,0.03733290673850331,-0.0987095334792083,0.4969459805362202,-0.08077064433542398,-0.32374488109868765,-0.0345794263231916,-0.25817659517301045,0.6780783800499822,0.052129867733898286,0.005558397564206685,0.2669663153374806,-0.1685284567332659,-0.042671237887952095,0.15461210761901986,0.2790537575063816,-0.15029101462350491,-0.25190422959749675,0.5128069627367248,0.4062862230060155,0.33878946022053796,0.1664255619211703,0.48765492356589674,0.512470098750016,0.2954338210896803,-0.11105264187271169,0.0703329929472508,-0.15836440385179715,-0.11911676853300288,0.4409261116896278,0.3296368673432557,0.4955135331630042,-0.05318591660517626,0.57674599843783,0.8179027810917877,0.2726604885746941,0.13583338203488696,0.26434466534231443,0.5193743622424549,0.41363248606591085,0.5951104758154707,-0.16879248355859963,0.19419085961233076,0.22324486751551892,0.470548579694756,-0.1934639768259265,0.3326630331046437,0.5393460403093452,0.3351290713314834,0.2278978894104538,0.37887986685458436,0.3035534273208742,0.6357912314805463,0.1981580606932897
Frontal_Sup_Medial_L,0.3864028055134673,0.6494334349329322,0.15322673762781608,0.5595960431660489,0.6342996895053707,0.76548306629378,0.2511842537622999,0.3431914355116743,0.3862648966810328,0.6654207209737235,-0.03320625536077062,0.7594135598633953,0.731434188632411,0.5580151034663516,0.31454864295703167,0.37070479959990893,0.10807085779181078,0.6606246971317551,0.3318737033226461,0.5290912314104187,0.31874446853448196,0.5334114612539044,0.3168216877676253,-0.25820308077214227,0.365813053078698,-0.0011650248068234218,0.6672619710023301,0.3475191085103479,-0.01758919498342159,-0.03661738375349699,0.3021190705398174,1.0,0.5004868428708258,0.6774309860306224,0.70452246378205,0.7209103618284667,0.32419329379580514,0.7413757232436943,0.4062044577022609,0.5631186347843763,0.5129255770348361,0.751961952615362,-0.014659696283401078,0.5036616086503597,0.24042684716357796,0.545903062892986,0.5972834555412264,0.2815237435418109,0.100546761443996,0.8215182905870102,0.26006767469904263,0.344733346985545,0.34398844794542105,0.3967374187150233,0.3319367749134899,0.20443164673349767,0.5997207949666735,0.6115006808519721,0.4084856633106543,0.5257603903145841,0.5217851819339591,0.6238875959265929,0.27559713114373086,0.08167455270637561,0.5802238683652268,0.45895460685440465,0.49013793416477947,0.8102312908675242,0.7529371808964145,0.8675125230469144,0.3422936571944201,0.18947541458481862,0.6632265201834607,0.47959094482097664,0.4868139881842574,0.007140654210800643,0.8518590642994353,0.8329637995004857,0.13245242110038777,0.8152716908487911,0.46820813125454175,0.7112186462691179,0.690972698692909,0.5357949727064094,0.855212715175417,0.7041050256329892,0.23409865974083957,-0.033004135629995275,0.5676567371852207,0.7418493736746608,0.6862324768468209,0.5318870221236477,0.6747977762040878,0.6445645912229936,0.9112194052132302,0.6698270091526033,0.620454110452975,0.7832237666358639,0.5337293987033862,0.4902672441225649
Frontal_Med_Orb_R,-0.05763202907537738,0.6299337215131965,-0.3434615798584265,0.44416216648542023,0.06505212920586788,0.38730575466265343,-0.34242819053958057,0.03981212026666879,-0.23126139507480203,0.2578318673821311,-0.4807405285279449,0.2879834715390062,0.2228162370053299,0.3831523781894755,0.25717968484222714,0.010449777371837107,-0.40752809452517497,0.32171857321724495,0.14960073305243876,0.15697381124143248,-0.19864626309707656,0.7357005933939702,0.08063677522284683,-0.6214843312783247,-0.1559853589881267,-0.04674647458963706,0.6657248945617448,0.07090114229654466,0.14735505905946733,-0.45733156318271256,0.4807163104859202,0.5004868428708258,1.0,0.3394226508028269,0.5744653387718642,0.4862707870598818,-0.15625100071508527,0.38354347983469034,-0.003512879734362191,0.671656373253056,0.4784887446377748,0.33079307456152557,-0.525708756123538,0.23096068871691763,-0.037806884034555,0.42959967835118973,0.5214090179946589,-0.15106544284071471,-0.14954450095434943,0.45638978901177885,-0.3529752771552902,0.22032156516203566,-0.2208144689521422,0.0596135373980466,0.16352358765132105,-0.3178147129852062,0.44910807601660974,0.13372355599004615,0.06811157331711122,-0.046005758056022236,0.054550111511155956,0.3926767458275576,-0.224484210298018,-0.48280185762653927,0.7119673614717775,0.6128277685237569,0.4946065291121405,0.38466130068359267,0.6907691388855324,0.5296646151187472,0.5451075844529364,-0.026985498284177026,0.3135566127450317,0.10533472529830486,0.08192555921280362,0.0048997988266790945,0.5155426141733496,0.5280026266836068,-0.010160905945007051,0.6866105211137453,0.40012598442328456,0.5459998659971281,0.37387228655561805,0.3682222188066,0.628375502628049,0.723044359377894,-0.013370277046562086,-0.5395750986489467,0.04884752229321265,0.1334639324987005,0.55236333797715,0.26091766941191535,0.3364399317415444,0.7250832655144319,0.5787013337534462,0.3615151746815635,0.11097485572244156,0.39028519522706406,0.7301860438880887,0.12644178675574008
Temporal_Inf_L,0.6107498371612584,0.4886953093909163,0.25600152631636536,0.5712962732568406,0.5470579123360106,0.6940689997049581,0.23091118662849414,0.390569486695247,0.4917528406211918,0.5270948678727444,0.16207752361939598,0.640740910439214,0.601987917798567,0.38332084146331036,0.38079754654876735,0.153924006446044,0.38391178397875647,0.510084278640609,0.48774926308949773,0.4432038524427401,0.39833244888837377,0.4029678562036408,0.03564854249149966,-0.0615673969583302,0.369792575326898,0.09711552551734208,0.3706377193118867,0.47624137543008727,0.07167093015653711,0.13330266369656976,0.21031120708349268,0.6774309860306224,0.3394226508028269,1.0,0.45966410163614313,0.6210086225054092,0.36063405013050237,0.6311215118865942,0.4675169728281067,0.33978781584695417,0.29576750348825875,0.595231894131291,0.1368773071852688,0.42417386504576216,0.2213795181751271,0.4432497817071321,0.4822470427765789,0.3729691591670779,-0.02903739438855319,0.6411724714838082,0.33518044557335364,0.26753300556049275,0.3777047544295866,0.24555871387914122,0.28885683029448617,0.30574637291713375,0.4712792985887218,0.5851171288502086,0.3616485487150845,0.45546507315132645,0.43627517535392224,0.40775936872391233,0.2860631620326197,0.11025038812991919,0.39156082735162917,0.36925439547929056,0.37713975983974196,0.6440719657120116,0.6074352351084509,0.6011151590276963,0.23997744280630617,0.154337907727491,0.5852801297043896,0.4854304114904089,0.49145016152813914,0.1239184449168933,0.6284936722143264,0.7535020127682455,-0.17581132046144352,0.5010782038308114,0.366460819654201,0.6480963784572522,0.41716329446400935,0.3897778500067551,0.4931356439391322,0.567446992649532,0.20502533826315048,0.033376034374471855,0.47328784613653135,0.5509519538581782,0.5804422314591009,0.5128873547605663,0.5432718201166148,0.5696019939644648,0.6967164839142629,0.8353032651276329,0.6095508738573807,0.6362145968851836,0.22384049042087953,0.36092941166256143
Heschl_R,0.11253700266419639,0.7236476199061118,0.05924019018427597,0.5115816574621536,0.4584262649589594,0.6500140381365759,-0.03692873486857978,0.07631802959860853,0.03705258927361291,0.36984835818377043,-0.31354922930668616,0.5345025320327129,0.5652157836845955,0.4338715138335573,0.24584126023450387,0.24833851358156148,-0.12544979936763492,0.5073171135576557,-0.07161113645481584,0.39782906192021306,0.1706936471089449,0.4787087275308369,0.31308862270815946,-0.4172843878488927,0.13500331798611998,-0.0306439610677916,0.5859266103218744,0.2718148532972956,-0.12347068602286268,-0.3402406480388808,0.18571931166619235,0.70452246378205,0.5744653387718642,0.45966410163614313,1.0,0.5034465990406128,0.10322292031176156,0.6270691358256,0.29998831955935307,0.6064963727827652,0.29093513382318176,0.5576014513018278,-0.2438166880114989,0.48522501702640486,-0.004811894351783761,0.6421540735692168,0.66067124892193,0.09546313880202964,0.16739620691541376,0.6946242546361355,0.023059693736047906,0.3933897313372099,0.21784985568173013,0.36650550719577135,0.016055143336372552,-0.023649340718279035,0.6655231608914973,0.3894068932011212,0.49225164807751604,0.40238771889630787,0.30620628642012376,0.6182839439648677,0.07111058278344713,-0.08174908369032288,0.742789742471095,0.47867609957565177,0.5238559296564719,0.607880720923828,0.668291670790062,0.6762602756508715,0.4427310472857071,0.2129586405831524,0.5387371061000584,0.3501452585275459,0.30790835764046615,-0.08376014997977642,0.6546764786752846,0.5968078395560465,0.16539464047142308,0.6212547410927532,0.1652731695535865,0.6701004898132195,0.6453551468115575,0.5110312858065872,0.7227215080286561,0.7010870634268088,-0.19130092585710115,-0.2596351126394678,0.3694660916396679,0.4097270556190879,0.6031304699985127,0.5474823609891184,0.5648973589433396,0.5766283112024363,0.764684387186363,0.5428259996928381,0.35647065986019133,0.5566028466904146,0.5316772079818742,0.43384894773235644
SN_pr_L,0.45404390315839593,0.5663672961163525,-0.06393543856185058,0.5627560574600095,0.45358458375208205,0.5881724848064489,0.03102412346901578,0.2911662815095799,0.26168878474286594,0.6047572996605355,-0.15423187332848523,0.5539132737368909,0.48075256588610815,0.47774354264501967,0.32670487644860496,0.13693218399400076,0.09168434742730161,0.5566019073823967,0.5468739509118685,0.3776670001029944,0.2014581098528227,0.5728686598576772,0.0954615678905561,-0.3325789790519634,0.20413496901173137,0.11920718548275759,0.6141459649653302,0.35715004344291673,0.18604078679214947,-0.0963494680188542,0.45501270447489894,0.7209103618284667,0.4862707870598818,0.6210086225054092,0.5034465990406128,1.0,0.3092438098949957,0.444539094784807,0.3355211302942807,0.43977765476052005,0.5953653522817998,0.6106035191934391,-0.11478089047073659,0.3633202784138152,0.22379868283859536,0.4314320367160896,0.5300070955343569,0.19973591936198712,-0.07620310702915409,0.6697335157058074,0.048294035073384436,0.2863071922452827,0.08631290900083576,0.08011069400170008,0.4119181728268748,0.08206038541561665,0.4302722216193371,0.6181058585444394,0.11946756191671813,0.21790754456683029,0.3837667370514406,0.45360495387823546,0.13660067680307356,-0.1220650032773458,0.4946379799292825,0.45281774685715853,0.47868598360921116,0.5659863061114285,0.7059006027484334,0.6996552656175982,0.3409906214616023,0.1629556250125781,0.5142281885262169,0.39030856774624845,0.3742858556330798,0.13414825806821684,0.683340911142519,0.7324734178656924,0.03931525150087088,0.6961369548243171,0.5681986129766459,0.5793051247022758,0.5347563317403797,0.48827403267237485,0.6720462692539437,0.6149350027799956,0.3900080128064242,-0.2350626802163129,0.381111128246581,0.5442575006292155,0.5612720343513825,0.33346817015276814,0.4859869891596575,0.6834507745289835,0.6741822696413579,0.6003405294945993,0.5042897851172748,0.6329172527473051,0.5682686414875081,0.2972396846229305
N_Acc_L,0.5617759161120064,0.027076495908755962,0.6003891209701862,0.3482841661510762,0.6379517749499959,0.5017946042794807,0.6328734420040558,0.589356175440007,0.7410482199377226,0.5748022503897795,0.36149439185326954,0.6154982737135707,0.6345593119094386,0.3585069794929522,0.5490416700450358,0.3839234559695647,0.5714928587306438,0.32858117384945656,0.23102682816818612,0.518420591023265,0.6785208160684393,0.11535389462417843,0.3423544206772178,0.5117554054269147,0.5305554595625195,0.20512042585059384,-0.05282331672462327,0.5234348824055537,0.20510335900714027,0.5940025487045341,-0.1585091401211783,0.32419329379580514,-0.15625100071508527,0.36063405013050237,0.10322292031176156,0.3092438098949957,1.0,0.2726776284583622,0.6027428898344324,-0.052044156650500537,-0.13132078181952847,0.5420830485497005,0.6099356255364143,0.53247322449797,-0.07420941113962083,0.29439147052374703,0.023490746031640607,0.7600006371597808,0.3975256527123976,0.2792128609572608,0.5104465977545992,0.3559099751440136,0.5621228751537463,0.3485514626548731,0.0677721425586996,0.563651954220483,0.4221729557488284,0.5800369818942944,0.4027498586016863,0.5366723882729495,0.5121778015288747,0.35104484958089976,0.7087351422559635,0.5803481613300355,-0.05755493250565309,0.19206345665246424,0.111284876445171,0.5892485373305257,0.15730842276786117,0.22509305297131402,0.37485101128484966,0.45079051054785907,0.5179876237634448,0.3772050004643057,0.48050035781536266,0.19647292043638606,0.375420703499232,0.31504565487211533,0.3183440710712015,0.2328834107618051,-0.11943368493377232,0.33917131152740104,0.4148485147031765,0.2764767015465584,0.23054149723585562,0.11810287721516577,0.16214223668715613,0.4869670609061583,0.5688328104128437,0.5902171907523762,0.23158298474017056,0.4458945091928284,0.44078787893033955,-0.09035764839124132,0.32801346258550707,0.39608792976133167,0.5297922913346469,0.4303971758951996,-0.1642521049758963,0.487224175258831
Thal_PuL_L,0.3120170833384609,0.5107629954094359,0.2399460306370772,0.3660806560744888,0.5803247317602962,0.6656354966339374,0.3725660505398466,0.28748946119016977,0.48822757567031955,0.5499671548118814,0.08480697128637527,0.749721998084395,0.7476973149663627,0.5340360869575262,0.3398763091380164,0.25101629001839215,0.26098356778008736,0.4525013350843173,0.15600372614789793,0.4795416738289915,0.32247469728773137,0.391136817601658,0.24421413496795275,-0.11917604282851345,0.4010261231314839,0.11239137507110082,0.5290185040520844,0.2318901448859611,0.052530239686807235,0.05086244615463286,0.2179993811701577,0.7413757232436943,0.38354347983469034,0.6311215118865942,0.6270691358256,0.444539094784807,0.2726776284583622,1.0,0.3569750456226385,0.4662368042410308,0.271273411322279,0.6554453440648681,0.10776693381633906,0.4446339387380672,0.19781496581792143,0.5347330180692571,0.5187418075745169,0.3196697632085814,0.10648469757591414,0.730528778754261,0.35391114703785426,0.2305456790632461,0.573304377353827,0.3337419065718129,0.1644355648999908,0.25936693186775556,0.5364716196200464,0.5196322710700312,0.6057844812695411,0.585911920132597,0.49421739489146066,0.5834301761134341,0.2165967996842518,0.22200056906564142,0.5900732600124672,0.32948894840606496,0.4002483995299304,0.7806873524354505,0.6611351284410838,0.7562949535426731,0.3852629486232114,0.10569463226950469,0.6668176786962675,0.29175213334671857,0.4010995869833707,0.1908654358595022,0.675798237068404,0.7371827810190834,0.06667632376310262,0.623666065794961,0.26341155576917863,0.6640420003158685,0.6318265944760332,0.34216549161077064,0.6994469065009108,0.5468128266712773,0.00917703961294233,0.1446086327450069,0.5156209812629754,0.6716271308381738,0.6563372550312346,0.4857958394827671,0.6692448312189766,0.46552766436519716,0.7530953596822183,0.6152432453693368,0.6438560229259248,0.7039914273834066,0.3801173630848547,0.4833571733525616
Cerebellum_6_L,0.6368774324160498,0.1409740263740231,0.5325307107249244,0.6552429696923072,0.6841027559940238,0.44797410435662377,0.5228881995301347,0.4750405513155412,0.6307959863141068,0.5256723575759275,0.07650156200281132,0.58972955799483,0.6205709977711589,0.47526872256709474,0.6116279845669262,0.504117569610425,0.41983122031036607,0.4592600219317001,0.1661092018493037,0.7402489663246967,0.8139683081266759,0.13543453843031597,0.62117853645137,0.30274890957296563,0.6453894878865858,0.20384966464339546,0.002791471188860037,0.8254667555281187,0.16716589864991752,0.4502237726364931,-0.06317152890716242,0.4062044577022609,-0.003512879734362191,0.4675169728281067,0.29998831955935307,0.3355211302942807,0.6027428898344324,0.3569750456226385,1.0,-0.058846254502356615,-0.042076132105510373,0.6276304712822871,0.35945322214534176,0.8358050421714508,-0.07945201575391274,0.4274443772565417,0.2454531081966205,0.7504643451316491,0.534624351467484,0.3365363085001693,0.4775415988495223,0.33844099328419713,0.3866896763672827,0.45901397146088413,0.2537337619498229,0.33266939007470003,0.43681713342128975,0.44478009783660377,0.3479705502998486,0.5798071364670564,0.4097507638261931,0.4367941381243475,0.6903463153762762,0.34679212232714135,0.04571338104591435,0.13417653278980513,0.34030151924531143,0.5659527271479206,0.21177491844105445,0.3144933231015874,0.3369446644233836,0.7904652805736584,0.5861019986642908,0.6092292360962639,0.5668357139701132,0.06262729165791411,0.4319084898648667,0.3684745953137376,0.23585018324220502,0.2514405970468229,0.07896010857936246,0.3869451437641147,0.5047453651179254,0.46769579216542406,0.33683080368887425,0.41354923548358474,0.11754414094467493,0.314285367091812,0.7465747035890584,0.4751458531805299,0.40823012893938254,0.4395813142095579,0.4110078348558362,-0.06153529755303853,0.4568635140134178,0.743580483059392,0.4838803344967374,0.5900429782055926,-0.08095233763383052,0.7130936501228913
