,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
SN_pr_L,1.0,-0.5162639296414225,-0.23034554444963448,0.4586917357857425,-0.19840067337535539,0.3148715961213539,0.5524229277860548,-0.09106699262655336,-0.010962189346119335,0.17771400059030704,0.3175597044655177,0.18739237128064112,0.5065626066011266,0.477561155634754,-0.21779525732060026,0.40753838698530737,0.22003220435409046,0.6444757737740596,0.612352485742074,-0.052678442271880774
Thal_MDl_R,-0.5162639296414225,1.0,0.23787804716045036,-0.35005919404101543,0.3202404807482833,-0.031151034775778724,-0.5627388434988918,-0.07852373156901037,-0.03953375072006881,-0.23306870642279645,-0.33264990269150857,0.014298947898254147,-0.24715183983532035,-0.549567711614525,0.6873205414656116,-0.3849520412755227,0.13058651676879018,-0.21754869407086486,-0.42138842395769677,0.47228124995721665
OFCpost_R,-0.23034554444963448,0.23787804716045036,1.0,0.30340079389644414,0.2314676508778091,-0.4101585298969278,0.12090988832473347,0.1379724087522329,0.7322825307475039,0.57245360801228,0.07351826727945479,0.1365114517352542,-0.6750615440612773,0.17346319270063393,0.18848967266898825,0.15770586262554792,0.3267945681606863,-0.4027480352389636,-0.1711896658858844,0.3411415041521948
Temporal_Sup_R,0.4586917357857425,-0.35005919404101543,0.30340079389644414,1.0,0.015130263059645734,-0.04003496414561913,0.744864817245079,0.31452461408594373,0.607517312571902,0.5332303897432675,0.16955514045569967,-0.012582485433633097,0.03631200630258873,0.4792551420833122,-0.23803982083535863,0.22151249603142037,0.28463930470722304,0.16216768063372375,0.5322144086003896,0.3130999257299535
OFClat_L,-0.19840067337535539,0.3202404807482833,0.2314676508778091,0.015130263059645734,1.0,0.27971288879666706,-0.22507793873444049,-0.20506786623166673,-0.13077429624749717,-0.15366681141466082,-0.18477750881408456,-0.010271228263638209,0.11041098733892661,-0.28204812122505746,0.5524316225737591,-0.06283111855923909,0.18589985942510676,0.050554465899769425,-0.033998206720389466,0.5222690910734341
Heschl_R,0.3148715961213539,-0.031151034775778724,-0.4101585298969278,-0.04003496414561913,0.27971288879666706,1.0,-0.1120762201634886,-0.28838411909593403,-0.6302977382241491,-0.4361079180942073,-0.08665997706395796,0.03596909684486228,0.7445507645082088,-0.19667064073615687,0.2956780386098299,0.3332120704782575,0.2021820155733097,0.5250938596635701,0.29903462871012865,0.2346942957268637
Cuneus_L,0.5524229277860548,-0.5627388434988918,0.12090988832473347,0.744864817245079,-0.22507793873444049,-0.1120762201634886,1.0,0.42321315288471467,0.4856032840273206,0.5039270447061369,0.2288252813720191,-0.04791134768062599,0.08099717023826149,0.5827303060827329,-0.4085216771196237,0.219527416228326,0.18886727944288365,0.2188951650629174,0.6659962423474881,-0.08962621119771147
Occipital_Inf_R,-0.09106699262655336,-0.07852373156901037,0.1379724087522329,0.31452461408594373,-0.20506786623166673,-0.28838411909593403,0.42321315288471467,1.0,0.3494194256522469,0.14273830183780342,-0.020137585820163027,0.051332281769302546,-0.1635631904772722,-0.04479066369257223,-0.13646933090022373,-0.3095036546139972,-0.15361994389825692,-0.1483094245277895,0.16874803075159395,-0.047757367925118796
Temporal_Inf_R,-0.010962189346119335,-0.03953375072006881,0.7322825307475039,0.607517312571902,-0.13077429624749717,-0.6302977382241491,0.4856032840273206,0.3494194256522469,1.0,0.8329088421416901,0.17082655549512685,0.02352215696231774,-0.6300693424601075,0.4646986389210261,-0.14768431724673578,0.04556273167280561,0.15790277848057332,-0.34928993329398117,0.11986341087073205,0.23127986136378947
Vermis_8,0.17771400059030704,-0.23306870642279645,0.57245360801228,0.5332303897432675,-0.15366681141466082,-0.4361079180942073,0.5039270447061369,0.14273830183780342,0.8329088421416901,1.0,0.19613186727448229,0.038265532298463405,-0.43115904466130206,0.6804028174794283,-0.21566302743121596,0.2523732690926896,0.2185073319093501,-0.25904673452978216,0.14422233283819416,0.11459908882956053
