,Frontal_Mid_2_R,Thal_VA_R,Frontal_Inf_Tri_L,OFCpost_R,Insula_L,Vermis_7,Thal_PuI_R,Cuneus_L,Caudate_L,Angular_L,Occipital_Inf_R,Thal_MGN_R,Red_N_R,LC_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Lingual_L,SN_pc_R,Thal_LP_L,Raphe_D,Temporal_Mid_L,Lingual_R,Pallidum_R,Hippocampus_L,ACC_pre_L,Cerebellum_8_L,Postcentral_R,Temporal_Sup_R,Cuneus_R,Insula_R,OFClat_L,Calcarine_R,Frontal_Inf_Oper_L,Precuneus_R,Parietal_Inf_L,Thal_VPL_R,Frontal_Sup_2_L,Putamen_L,Frontal_Med_Orb_L,Temporal_Inf_R,OFCmed_L,Temporal_Pole_Sup_R,ParaHippocampal_R,Cerebellum_Crus2_L,Cerebellum_Crus1_R,Cerebellum_7b_L,Thal_MGN_L,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_4_5_R,Thal_PuA_R,N_Acc_R,Rectus_L,Hippocampus_R,Supp_Motor_Area_L,Frontal_Mid_2_L,Cerebellum_6_R,Amygdala_R,Cingulate_Mid_R,Calcarine_L
Temporal_Mid_L,-0.17266407527076771,0.13690380351442194,0.3845698649117745,0.22043236637366204,0.1820173762081429,0.3981466889575138,0.07416957873774448,-0.2447910404248201,0.6062201603889282,-0.32581982535755855,-0.43428093940875684,-0.20341183766171367,-0.18129152803502127,0.09158246772542768,0.5606417425296261,-0.36857551694299895,0.38382914734351087,-0.21399627501270485,0.11756640962943228,0.22520374480924274,1.0,0.25465241229283775,-0.17300269844968627,0.35095162045494116,0.25654143460659756,0.37590212958206626,-0.17467750889822792,-0.2969758029308244,-0.49332471714995313,0.18687328673802545,-0.09887825416179187,-0.035642948934827334,0.29137048566209534,-0.11728227514353255,-0.39697600326239096,0.25505499891216665,-0.08393146094473941,0.1817987175154568,0.3518367486422632,-0.04357286460224865,0.0704872468159629,-0.018565961735733914,0.1812269512859549,0.05212298079142333,-0.36332035009182256,0.27638630398895586,0.03662258498559889,-0.11266463735299569,-0.18288215173649444,0.34305939987626816,0.01940313975570337,-0.057315723711401596,0.05524697340911955,0.18076798683325296,-0.3513714395398173,-0.1269243473059849,0.17476444473956648,-0.11228638774895806,-0.049889407347502746,0.041303456493735465
Lingual_R,-0.2315146602571892,-0.07792334981528938,0.16120183288290527,0.366784050788223,0.5206162711548407,0.8460579595216042,-0.6809608312720373,0.7190908825649275,-0.16490392657841588,0.43201556204481484,0.0855060340130429,-0.7211880462219092,-0.03043181730522065,-0.6201355258588207,0.5005109319447726,0.03837704408444142,0.9636377016318046,0.5995197112284685,0.3558083876754748,0.7398487607667401,0.25465241229283775,1.0,-0.2214112192489551,-0.11531718391903419,-0.3214692320276168,0.8743421495066133,-0.35212243719780123,0.7189287392119817,0.2527423363867287,0.5514619678257163,-0.21357273430578327,0.8885611300259084,0.24795380300789455,0.13838910854768524,0.29055942439128507,0.7903165199932531,0.2863110129438252,-0.1590689059168295,-0.495570204597785,0.6378602537028161,-0.6142803812145434,0.7950255034802927,0.005973805307198568,0.8136228688029287,0.6192333234615707,0.7067232540826921,-0.12883390111672793,0.8540743286566267,0.5163752829871073,0.3278739038080213,0.309766916583315,-0.3366111946741549,-0.6751977186348308,0.09503230703721985,0.16873799577106238,0.4807514359753533,0.9122268041023021,-0.5407450679152931,0.2012713949653014,0.868391526747266
Pallidum_R,0.35105459396973115,0.6153164030610131,0.3169033459688357,0.4395936952161435,0.32974084467172815,-0.15981137762579298,0.5384421508777477,-0.17894776029150122,0.4918292269757494,-0.3292242470212322,0.03488180478991556,0.2680410911712822,0.08291290906116912,0.4691470400773482,-0.05228632421691769,0.6098981392224371,-0.17536520384571766,-0.061940928175376504,0.41743717371099165,-0.4052153115230142,-0.17300269844968627,-0.2214112192489551,1.0,0.4949144447671609,0.4955986158087054,-0.18313233892205724,-0.0335845432055123,0.12992555770393402,-0.2325660897748036,0.2986301665648092,0.44817592024177305,-0.32365703460026374,0.2290074865203537,-0.04674778074133311,-0.26144775663460273,-0.11208374196864417,0.40826888328647504,0.7935642238045904,0.3311020549506751,0.16905954347509966,0.5470929880089145,-0.010738755148442988,0.6646604020402157,-0.33540365805157646,-0.20377591426807665,-0.2736355273689951,0.18322257268285805,-0.1986934327567488,0.04728618306715662,0.4585786861436345,0.5707336526886962,0.7883632631299703,0.576399398045112,0.6756862290751701,0.016979882377396706,0.2988585024202481,-0.18798944264454087,0.7462142865833544,0.5352415807086142,-0.34430843999730876
Hippocampus_L,0.40162021884817384,0.23717103189442337,0.6738164070004155,0.24952411326087817,0.4898613810886108,-0.1626814477814324,0.5485403999327584,-0.3671488941489046,0.6766507932797388,-0.24469119361154884,-0.4029504588970992,0.36694361149189636,0.25367717220478325,0.5413696958743118,0.4955674390252545,0.30419959735164226,-0.04864232733357099,-0.03391500301693632,0.384196851357132,-0.11366795517139622,0.35095162045494116,-0.11531718391903419,0.4949144447671609,1.0,0.6292558261266142,-0.09983990935645681,0.21003598625076972,-0.08010909339776023,-0.4054049990030508,0.4245312759100778,0.44634645153112,-0.27247090322979345,0.542385258523138,0.19519767543597139,-0.11040772934724616,-0.014575245310641565,0.43145673323234346,0.6234856143454105,0.40037176998363005,-0.19202336307115295,0.3717856168732348,-0.2646235030739361,0.5720360185591513,-0.3190309417927947,-0.4472538277042185,-0.04669514340355217,0.2794926505458109,-0.36946911164583124,0.010545348636278212,0.5712097042383089,0.2708376379823136,0.34051713200440864,0.47752324800898727,0.6294882638667715,0.10700214195521313,0.22366760138211159,-0.24299373260430443,0.520103724108453,0.5179410188626278,-0.2373817957743422
ACC_pre_L,0.2152194268449363,0.59599570689703,0.5247093894248982,0.33406856913229277,0.36469688540766126,-0.2245101177559667,0.6860529294621933,-0.5685606227035412,0.778891547847169,-0.5440652758331914,-0.2531400410506558,0.3127264324125271,-0.14747058498388912,0.5031877913214633,0.09542908104956396,0.32666665540372897,-0.27368808296355535,-0.3336083171449679,0.06864291975713195,-0.28958261259867923,0.25654143460659756,-0.3214692320276168,0.4955986158087054,0.6292558261266142,1.0,-0.26703972248497065,-0.0355040960117185,-0.256685851434857,-0.5575481641813315,0.24259141621193767,0.4917370095298231,-0.47355589078299576,0.3875728756865707,-0.20640046272159598,-0.4115950764235494,-0.2816060267151183,0.25426180800622533,0.7233898679034584,0.7327577277613385,-0.08690974282137323,0.6183192239775409,-0.2324142035847169,0.5321647277435813,-0.4277622956887499,-0.4181625184676809,-0.261903134003158,0.0068001572690339985,-0.44124843878722614,-0.28248542789790815,0.2708044914832069,0.2180148226113487,0.5974704704338165,0.6314200014737537,0.4655009768350266,-0.24861401656197984,0.03948510854013574,-0.3316734920774922,0.5681454402013469,0.3786276606937816,-0.4281866435254442
Cerebellum_8_L,-0.16239682999364727,0.037428807648317304,0.18081949993092838,0.36733104849949766,0.4681527768010754,0.8634094107582777,-0.623656602246893,0.6167959105385569,-0.0033235371025931116,0.28201415523238776,-0.08356081893001865,-0.8117114392444724,-0.06536009790106004,-0.6282662383577837,0.4868503770112544,0.05427990262258123,0.8858032706635723,0.5010311977863562,0.4053884154069219,0.6434042954012792,0.37590212958206626,0.8743421495066133,-0.18313233892205724,-0.09983990935645681,-0.26703972248497065,1.0,-0.3601669154627198,0.561969645105584,0.04317458686933654,0.43654517424887795,-0.1700691975382572,0.7590244275170495,0.21774404731583286,0.048163038619576895,0.12001851416874464,0.8218297223280704,0.30362795501212786,-0.04303126124396276,-0.44730136533553305,0.5748837937675293,-0.5442600979840756,0.746815677396605,-0.08497635166570752,0.7560456012726782,0.47441960203768047,0.8232631212309056,-0.18927073808770165,0.794712579981411,0.43733296129037624,0.3041041321450117,0.3463507012806175,-0.24688480196540552,-0.5962039469249129,-0.013131037556022488,0.1544722111935347,0.4901633777905361,0.8416442514471306,-0.41127297178791905,0.2192995959574401,0.7756819425787078
Postcentral_R,0.8200424592840785,-0.5349964114147373,0.10310919005286252,-0.7212414359226809,-0.12036236223031586,-0.6323127985851164,0.15841209366340123,-0.11177256693132001,-0.16824114769681714,0.2476714268714526,-0.21187230447775574,0.506861814560746,0.6363051383001674,0.200731279119779,0.04909233497904521,0.27029652816314076,-0.38357118880644775,0.08111884510043028,-0.0995444656694634,-0.018126427498075443,-0.17467750889822792,-0.35212243719780123,-0.0335845432055123,0.21003598625076972,-0.0355040960117185,-0.3601669154627198,1.0,-0.0883493289232233,0.27194610521231205,-0.00423664327516731,0.19545216991690456,-0.15818302402707804,0.022939832735841024,0.7684720512719521,0.4425940262734359,-0.27637542043694924,0.09301636267636798,-0.14960401591503794,-0.2185610863591287,-0.7823067897206107,-0.1706835846143128,-0.6855980313937736,-0.33920867565161583,-0.32209247269352115,-0.26670974600726627,-0.02445014115340151,0.032251023556596474,-0.4311457972268902,0.049408213692481245,0.16422545623675636,-0.31011940375086294,-0.29644787705723397,0.07187604037011078,-0.10643819447017484,0.6746784969921649,-0.02824826017682177,-0.5829659133514832,0.168655634425071,0.34668272996264565,-0.11747450843725617
Temporal_Sup_R,0.15027923355047076,-0.04745552001075079,0.06847514889430957,0.30340079389644414,0.5565735552808398,0.4967614093697631,-0.4946309238693229,0.744864817245079,-0.360994296915706,0.5137944121711464,0.31452461408594373,-0.4335623891161146,0.16216768063372375,-0.44950298581887765,0.22151249603142037,0.5034667090867899,0.6295002589998971,0.7084405492332924,0.36162083138494455,0.5205327632513249,-0.2969758029308244,0.7189287392119817,0.12992555770393402,-0.08010909339776023,-0.256685851434857,0.561969645105584,-0.0883493289232233,1.0,0.47281964307089125,0.6228175326538463,0.015130263059645734,0.7657470589094565,0.14848868036566426,0.29873584613910165,0.4551105325759495,0.5487358719246178,0.4811592491938177,-0.021079088341423493,-0.5317037719433602,0.607517312571902,-0.4952438771245671,0.7059155338908566,0.1091943809257152,0.6208174018383402,0.6719844050978981,0.4924706466274727,-0.012582485433633097,0.7386312807498543,0.6295443672996112,0.2843238739718813,0.4275494978427669,-0.14062061067697526,-0.4920364282709693,0.2029030141632197,0.4670865410543314,0.5975012201264244,0.6600120626108867,-0.23803982083535863,0.46824870219581727,0.7053461318692753
Cuneus_R,0.10358193048736965,-0.5502937821344019,-0.2512510146121365,-0.26734763995883687,-0.17836242725367088,-0.0631319136136279,-0.5221145796018404,0.7322170901382867,-0.7019423524478611,0.7922250063026837,0.6223604398767546,-0.10714012482007786,0.3541251559625959,-0.30005378746957284,-0.07157552998827563,0.043009040035868126,0.13511906217278433,0.4493084845995202,-0.06933328281618265,0.3224992418412863,-0.49332471714995313,0.2527423363867287,-0.2325660897748036,-0.4054049990030508,-0.5575481641813315,0.04317458686933654,0.27194610521231205,0.47281964307089125,1.0,0.04430963930509411,-0.20907186411462875,0.5718017682882771,-0.1817418469183235,0.5151542174393783,0.756555963202878,0.2716006168470755,0.12309849465907062,-0.6068364004973541,-0.6679776589072347,0.0429873893819755,-0.4904967155466506,0.11319665173342508,-0.32567941515283155,0.4028982449650115,0.6708832052581354,0.23817423428550474,-0.025740996916387305,0.36301983934925974,0.2873685529475328,-0.20416024013887632,-0.2131839089583355,-0.4829862831467302,-0.43977673439606835,-0.17869606773509106,0.45630775783827693,0.12943770476096386,0.15974522940834102,-0.32733213921176196,-0.05277802138286388,0.5154200601956498
Insula_R,0.28940695686766305,0.13001911357457732,0.5907336087358751,0.3996758940475817,0.8431681690688982,0.3758369173959242,-0.016503505718462742,0.33035874571676954,0.2125774511148853,0.12273686659908924,0.021996591469343192,-0.20338942451162803,0.06942575672765887,-0.029819457879834657,0.5476044218711884,0.5756484283453316,0.5149110651626709,0.4017712588842996,0.40896517344856964,0.35279672677171603,0.18687328673802545,0.5514619678257163,0.2986301665648092,0.4245312759100778,0.24259141621193767,0.43654517424887795,-0.00423664327516731,0.6228175326538463,0.04430963930509411,1.0,0.21433928598414306,0.4114109008466819,0.52785970970402,0.24887268905327978,0.1506953323205527,0.3700874406184535,0.531652091479787,0.3986479038663571,-0.0680508946492441,0.3242669748625112,-0.17402062546422864,0.40973957102292724,0.45093353491126953,0.3266459518245032,0.20960389757685113,0.3362413158221906,0.003785058444192568,0.3352373962006188,0.4319286497714365,0.6226418859489911,0.43678990339194734,0.06644451413943474,-0.13519149724068813,0.5867590313351856,0.2827802102875671,0.5292301719070983,0.3891290921594247,-0.001489494611400959,0.6719189582319174,0.40847857163581414
OFClat_L,0.41293361421612984,0.28908317259225735,0.3324751997985646,0.2314676508778091,0.2981506331874092,-0.29851796960851945,0.41067461230436747,-0.22507793873444049,0.30628211744103034,-0.19526143887254968,-0.20506786623166673,0.18485705326867014,0.050554465899769425,0.2694475940115767,-0.06283111855923909,0.5100269581529592,-0.22828212441265128,0.06989631141128543,0.23623510636434183,-0.27147469342261743,-0.09887825416179187,-0.21357273430578327,0.44817592024177305,0.44634645153112,0.4917370095298231,-0.1700691975382572,0.19545216991690456,0.015130263059645734,-0.20907186411462875,0.21433928598414306,1.0,-0.21386016319535828,0.13899364471881845,0.05323690483767239,-0.10703332058850151,-0.10148579250181095,0.24399066204525105,0.509270235625702,0.21244856343544674,-0.13077429624749717,0.30855718820033584,-0.18346591871769205,0.2660065573621488,-0.3301091821467806,-0.17024079459882763,-0.11696630584415704,-0.010271228263638209,-0.1981254330028968,-0.05648989168084077,0.18266643482141678,0.1856654140365934,0.42014032343297786,0.4812562032083103,0.3406434946190976,0.10522445764554002,0.13602146295406636,-0.2935522988564932,0.5524316225737591,0.44120318065794717,-0.1852907424916894
Calcarine_R,-0.14306309570271047,-0.32420225780423345,0.057929385686410255,0.1490341069088258,0.37260174288079223,0.6269790263581042,-0.8292198793588513,0.8843297085101804,-0.43029037928037844,0.7342424888458825,0.2237735861142545,-0.6691894944124929,0.15307329441988943,-0.7098151648307017,0.3713421822018469,0.061754168190488824,0.8242242692035482,0.6963808711332371,0.22687927418925105,0.7425184576601429,-0.035642948934827334,0.8885611300259084,-0.32365703460026374,-0.27247090322979345,-0.47355589078299576,0.7590244275170495,-0.15818302402707804,0.7657470589094565,0.5718017682882771,0.4114109008466819,-0.21386016319535828,1.0,0.17543897877601536,0.33546398280072237,0.6080205916220335,0.7603787465938369,0.3131331423917082,-0.38449989829152265,-0.7213041588617797,0.5124857734792253,-0.7411453828302866,0.6725917073284969,-0.22038297628718642,0.8681255788084146,0.7993747438699295,0.7474822359127697,-0.13751079794912113,0.8625422358435791,0.5226311164740093,0.12600679646633814,0.12327285763703161,-0.4819653672586828,-0.7638907893926423,-0.11300716641448266,0.37406868869359833,0.47276552428375435,0.7791519866142407,-0.5534254907626481,0.16638235940395404,0.9806364411061415
Frontal_Inf_Oper_L,0.14899737959418816,0.04675008877693761,0.8119928900088753,0.16077178205263923,0.6504757237349212,0.1404154736646512,0.08805311567543932,0.048100628286508754,0.5021070168139476,0.14794318003019621,-0.2769078503995455,0.02628971965658386,0.2558044092215851,0.04526244512732701,0.7135143423805301,0.16098090592173137,0.282117080756688,0.14408502988963914,0.31302111056410525,0.24606656635151947,0.29137048566209534,0.24795380300789455,0.2290074865203537,0.542385258523138,0.3875728756865707,0.21774404731583286,0.022939832735841024,0.14848868036566426,-0.1817418469183235,0.52785970970402,0.13899364471881845,0.17543897877601536,1.0,0.3045704515323833,0.27058610171016595,0.18422475583980835,0.6536258729070593,0.38951987520321985,0.0308333160781201,0.10244519122700098,-0.08324245182378631,0.031491978091243183,0.2916959431410659,0.12828514402901153,-0.001335922515992843,0.22900730946090733,0.07276518267510816,0.08253026860143627,0.11815576194129535,0.47881709470819783,0.2926029587129328,0.13169289319316607,-0.04742515055634585,0.3208481272728628,0.315720011307166,0.6305616035998832,0.1365243144698872,0.1984636819599127,0.5529129013425983,0.20952191602728368
Precuneus_R,0.6546390338079264,-0.5701867584448306,0.30224090280892296,-0.4691424346119981,0.11309200521139501,-0.24815068615888328,-0.2225708297920064,0.39154714473994817,-0.19270075085851704,0.6642161245739786,-0.0651036382720512,0.16350381675729794,0.7767647977293595,-0.09308440753210877,0.4078997721792201,0.2625180636034019,0.10461802511943767,0.41722327657164837,0.1470913496088994,0.2890251792745068,-0.11728227514353255,0.13838910854768524,-0.04674778074133311,0.19519767543597139,-0.20640046272159598,0.048163038619576895,0.7684720512719521,0.29873584613910165,0.5151542174393783,0.24887268905327978,0.05323690483767239,0.33546398280072237,0.3045704515323833,1.0,0.7694832839882926,0.1751796778651931,0.48009191045585725,-0.21294201181865866,-0.5238397309729644,-0.3764607523924851,-0.43963709811013824,-0.28139657178939836,-0.24704641049422196,0.10344113776534458,0.12639641643721247,0.3111279142655832,0.12335412389999063,0.03706858486848211,0.3075144380777709,0.37779578364590205,-0.06341408135191569,-0.3760454605437016,-0.21111714567348705,0.004749357242215575,0.83729516790319,0.4016071029403356,-0.12451998392307605,0.0460713801099519,0.49005107644057333,0.3479294731045082
Parietal_Inf_L,0.2651199366604482,-0.6802084604117618,0.12857674825672435,-0.37888870065743385,0.07337337541740645,-0.11761907609890006,-0.522044868694373,0.6361138277680821,-0.5039551269339482,0.9231612319139774,0.2195294186409552,-0.03952034157566378,0.6098135626829326,-0.3501004481673391,0.31124464119111384,0.0906753252482438,0.18380269279074027,0.5228316403185181,0.05088025655607341,0.4269726274721113,-0.39697600326239096,0.29055942439128507,-0.26144775663460273,-0.11040772934724616,-0.4115950764235494,0.12001851416874464,0.4425940262734359,0.4551105325759495,0.756555963202878,0.1506953323205527,-0.10703332058850151,0.6080205916220335,0.27058610171016595,0.7694832839882926,1.0,0.31183481561968324,0.44392619237678427,-0.48631818403841526,-0.7233326096935437,-0.08781568160705187,-0.6169479157159341,0.005453279398200435,-0.3770117933836983,0.40226198433123167,0.5416850432444277,0.3820580410360345,0.00699289341407473,0.35622237764977577,0.3597136837747533,-0.005008028564398408,-0.16415926067658457,-0.5246481862187136,-0.49789713941746017,-0.22284996608047788,0.758504294081514,0.4683648123127887,0.12393427667955026,-0.23612989771068268,0.22992565937312953,0.5889923788126958
Thal_VPL_R,-0.14867644814513079,-0.04251431753438744,0.18649240334765207,0.3650855911153397,0.33747676093659296,0.6640883332771196,-0.620081027326533,0.6791480021859336,-0.044605885569968605,0.4664841415039634,0.043165518593522405,-0.6926374363644817,0.11624660120475486,-0.46351849968390113,0.517130876769169,0.011411991019707633,0.7769099395319597,0.5155924556099345,0.510089656913372,0.5414749963223302,0.25505499891216665,0.7903165199932531,-0.11208374196864417,-0.014575245310641565,-0.2816060267151183,0.8218297223280704,-0.27637542043694924,0.5487358719246178,0.2716006168470755,0.3700874406184535,-0.10148579250181095,0.7603787465938369,0.18422475583980835,0.1751796778651931,0.31183481561968324,1.0,0.3468166910653138,-0.11459041203137028,-0.5026278555327817,0.4833845107573238,-0.46239172413736834,0.6268665023469788,-0.017108048445275064,0.6929118304729717,0.5248047486137417,0.7196876706245143,-0.12434456020500409,0.716552631066997,0.4034546118706819,0.24375950402245836,0.3025303647188019,-0.27936143978726374,-0.4686281260599623,0.060467428856925104,0.17856051318636007,0.45584862879189375,0.71814745469827,-0.3246283158599824,0.14888654632693923,0.7494246477656322
Frontal_Sup_2_L,0.38295768991156764,0.09085122586273,0.6535016573386141,0.26032202535877796,0.5748855881758504,0.11040752601378315,0.0009262201961488806,0.3756959413146101,0.26733636414623746,0.3906325528570625,-0.005897702937843373,-0.08188650963837109,0.3894331237804052,-0.031370109122012116,0.5348494663984186,0.5105596803477863,0.2593558175583172,0.3806394193732438,0.48246876397409677,0.12203516197863414,-0.08393146094473941,0.2863110129438252,0.40826888328647504,0.43145673323234346,0.25426180800622533,0.30362795501212786,0.09301636267636798,0.4811592491938177,0.12309849465907062,0.531652091479787,0.24399066204525105,0.3131331423917082,0.6536258729070593,0.48009191045585725,0.44392619237678427,0.3468166910653138,1.0,0.368830256906696,-0.19424899761173725,0.25055277585351676,-0.07801890980355453,0.23348612499141932,0.2887642657167223,0.19878910450677287,0.24838376717757402,0.3118667932793371,0.0937614438967577,0.3062552042622837,0.38073209147011716,0.45844027586240715,0.41454811491204036,0.18047179922284032,0.005714992907429704,0.3269992194663107,0.5518588713148591,0.8619712433097497,0.20117406899386517,0.3120565202686262,0.7160204941453484,0.29587964919659676
Putamen_L,0.25809993437632683,0.7587056810032785,0.518740650007677,0.5230279630319364,0.5457873013087324,-0.0180401029363619,0.6149825443353654,-0.4033607451931372,0.7757404674388764,-0.5592816231127916,-0.29760839808141965,0.16737745853681976,-0.11759557588037205,0.47339076497499466,0.13543526620823307,0.5545828900213697,-0.07903003604638474,-0.19344605705675857,0.4066015795527942,-0.3581652708255956,0.1817987175154568,-0.1590689059168295,0.7935642238045904,0.6234856143454105,0.7233898679034584,-0.04303126124396276,-0.14960401591503794,-0.021079088341423493,-0.6068364004973541,0.3986479038663571,0.509270235625702,-0.38449989829152265,0.38951987520321985,-0.21294201181865866,-0.48631818403841526,-0.11459041203137028,0.368830256906696,1.0,0.542268981842148,0.15535361336490283,0.5944166390604122,0.008050931948048649,0.698833959509726,-0.322456598623342,-0.391077114174135,-0.19339778528007387,0.03987221533681747,-0.24726816012757952,-0.09549591176403939,0.5209475173854695,0.5790192934708713,0.8297563637711303,0.5959744863148754,0.6357833756290132,-0.16299988128288467,0.25096535191741454,-0.14285545163532876,0.698021750685686,0.5792109773587438,-0.3603826000295661
Frontal_Med_Orb_L,-0.13675549888164054,0.5791639247125656,0.18668274728406692,0.3147677549653234,-0.014652028458126971,-0.23838703811385387,0.7572073679484798,-0.7866818107629563,0.6579656201440139,-0.7882049158674576,-0.14120989449246077,0.36394435279741805,-0.3869144128154633,0.5913564782507446,-0.1470039588675121,-0.05256005914286492,-0.418809918566314,-0.6131956962894318,-0.20965802408092557,-0.49772360596237514,0.3518367486422632,-0.495570204597785,0.3311020549506751,0.40037176998363005,0.7327577277613385,-0.44730136533553305,-0.2185610863591287,-0.5317037719433602,-0.6679776589072347,-0.0680508946492441,0.21244856343544674,-0.7213041588617797,0.0308333160781201,-0.5238397309729644,-0.7233326096935437,-0.5026278555327817,-0.19424899761173725,0.542268981842148,1.0,-0.09536763393256227,0.8042603835333734,-0.2866978529091877,0.5505552673812952,-0.5847950989305353,-0.5849947273886662,-0.49616511728917745,0.1603229610387973,-0.6090261207698697,-0.4375586508921121,0.0316551999634354,0.016805016720382867,0.5790061288801788,0.7400915556279456,0.3583356837367507,-0.641605142636622,-0.3999143359635804,-0.39351773567060205,0.4496784738449553,-0.1023574100650802,-0.7053130931785331
Temporal_Inf_R,-0.5029795170664767,0.4551827054823237,-0.015993318099789277,0.7322825307475039,0.4083717153933223,0.769132693074651,-0.35451315273653755,0.4856032840273206,-0.01925544411098426,0.06802327785930248,0.3494194256522469,-0.6311784631865162,-0.34928993329398117,-0.38123582461224176,0.04556273167280561,0.10729525676592076,0.6337133860389574,0.3093259848236519,0.26248398627608116,0.2943667122823766,-0.04357286460224865,0.6378602537028161,0.16905954347509966,-0.19202336307115295,-0.08690974282137323,0.5748837937675293,-0.7823067897206107,0.607517312571902,0.0429873893819755,0.3242669748625112,-0.13077429624749717,0.5124857734792253,0.10244519122700098,-0.3764607523924851,-0.08781568160705187,0.4833845107573238,0.25055277585351676,0.15535361336490283,-0.09536763393256227,1.0,-0.09822028979210935,0.8888196808604857,0.3657290653637761,0.5343285329102655,0.5604228042135494,0.29331899617725665,0.02352215696231774,0.6961742288068178,0.30950639791240564,0.06700528553849171,0.5213205621207451,0.2227709090431313,-0.27418162285101055,0.20548237050368803,-0.21583155015438557,0.39247941206397907,0.8093283267522027,-0.14768431724673578,0.039861752698965726,0.4413683094319653
OFCmed_L,-0.0337311597193591,0.6274461655919169,0.1183269728900819,0.3610407749853491,-0.13088253960319796,-0.3974211096675966,0.7658952155956417,-0.6529402526656894,0.5761003347278362,-0.6527341316992493,-0.04491102169825835,0.40026813485734847,-0.22161850388038232,0.7047354436791795,-0.29043902492160173,0.10108742943660907,-0.5389733540058264,-0.6007886405490289,-0.024370984601964227,-0.7061586684767142,0.0704872468159629,-0.6142803812145434,0.5470929880089145,0.3717856168732348,0.6183192239775409,-0.5442600979840756,-0.1706835846143128,-0.4952438771245671,-0.4904967155466506,-0.17402062546422864,0.30855718820033584,-0.7411453828302866,-0.08324245182378631,-0.43963709811013824,-0.6169479157159341,-0.46239172413736834,-0.07801890980355453,0.5944166390604122,0.8042603835333734,-0.09822028979210935,1.0,-0.33352328153558924,0.6234321531780115,-0.618289766254735,-0.5208463523695468,-0.5962500420145332,0.2469603920335782,-0.6155286820512711,-0.3740610821445682,0.042615385792640896,0.10293384682700125,0.7190392776201111,0.8799254068838944,0.37869826847107313,-0.5433804746101067,-0.33110916493599124,-0.5134884707005439,0.6874671608900211,-0.05422696847530123,-0.7470224483667847
Temporal_Pole_Sup_R,-0.43409172816175684,0.27172107739873047,-0.06745032528888616,0.6278318269608824,0.43806350914870473,0.8391022454840926,-0.5374129533466118,0.6137221479379813,-0.17304619800380397,0.1855513609600174,0.26890967482893585,-0.7479515541036942,-0.32601442016085047,-0.5406930345056599,0.15012994625130688,0.13938109796741416,0.7460589404774947,0.47013486655891357,0.31649236443713447,0.43384948690910613,-0.018565961735733914,0.7950255034802927,-0.010738755148442988,-0.2646235030739361,-0.2324142035847169,0.746815677396605,-0.6855980313937736,0.7059155338908566,0.11319665173342508,0.40973957102292724,-0.18346591871769205,0.6725917073284969,0.031491978091243183,-0.28139657178939836,0.005453279398200435,0.6268665023469788,0.23348612499141932,0.008050931948048649,-0.2866978529091877,0.8888196808604857,-0.33352328153558924,1.0,0.16095203076829753,0.6834458435619776,0.6172113664414597,0.42735442017310865,-0.14106829744403623,0.8706543717964236,0.4608840652022096,0.07715194257755888,0.4303028565397114,-0.025548012463270982,-0.46817263160058986,0.12233064290117582,-0.09827068411745837,0.43785932773382086,0.9029573434117455,-0.40928817347564617,0.08080121183841886,0.6131218153349347
ParaHippocampal_R,-0.061299835597068364,0.6397890181432789,0.39100167146979137,0.7023891530928337,0.4124451737909181,0.09434846522151479,0.49151909362151047,-0.21719882726089268,0.5797012037276835,-0.38844685915940846,0.05828078708000899,0.1495545954817899,-0.15329138505893325,0.5222633065158179,0.15843857032622213,0.30348886122521934,0.06807088642719868,-0.16282943013588103,0.3103801914466133,-0.2757591664940906,0.1812269512859549,0.005973805307198568,0.6646604020402157,0.5720360185591513,0.5321647277435813,-0.08497635166570752,-0.33920867565161583,0.1091943809257152,-0.32567941515283155,0.45093353491126953,0.2660065573621488,-0.22038297628718642,0.2916959431410659,-0.24704641049422196,-0.3770117933836983,-0.017108048445275064,0.2887642657167223,0.698833959509726,0.5505552673812952,0.3657290653637761,0.6234321531780115,0.16095203076829753,1.0,-0.1933483673281058,-0.17576820411901245,-0.2623032212500952,0.2932707833073383,-0.14343738113530818,0.00024542016450482143,0.4904228648696973,0.4653153830963646,0.6564027318864565,0.5364608543582198,0.7857762559116542,-0.3374469688733528,0.10908992014619245,0.029614780868037656,0.484918140203166,0.3014190403785849,-0.25645791426660114
