,Putamen_R,Insula_L,OFClat_L,Parietal_Inf_L,Postcentral_R,LC_R,Cerebellum_Crus1_R,Cerebellum_10_L,Temporal_Pole_Sup_R,ACC_sub_L,Precuneus_L,LC_L,Raphe_M,Frontal_Inf_Orb_2_R,SupraMarginal_R,Thal_PuI_L,Temporal_Mid_L,Fusiform_R,Cerebellum_6_R,Thal_VPL_R,OFCant_L,SN_pc_R,Frontal_Sup_Medial_L,Rectus_R,Thal_LP_R,OFCant_R,Precentral_L,Vermis_1_2,Postcentral_L,Cerebellum_8_L,Occipital_Sup_L,Thal_MDl_R,ACC_pre_R,Temporal_Inf_L,Frontal_Mid_2_R,Lingual_R,Temporal_Sup_L,Supp_Motor_Area_L,Thal_PuM_L,Temporal_Mid_R,OFCmed_L,Thal_LGN_R,Insula_R,Frontal_Sup_2_L,Vermis_9,Calcarine_R,Calcarine_L,Thal_AV_L,ParaHippocampal_R,Hippocampus_R,Cerebellum_8_R,Cingulate_Mid_R,Thal_MDl_L,Frontal_Inf_Orb_2_L,Paracentral_Lobule_R
OFCant_L,0.4251557313133376,-0.42064664016464026,-0.5007479930047134,-0.050816287165742643,0.07966293575175946,-0.2736848870694307,0.3202566521051171,0.19893998182531222,0.6131403064209919,0.3034367895536333,0.004262308445887307,-0.13448031803277255,-0.5833543124483437,0.7590311299900534,-0.09437453299434992,-0.07236266977200426,-0.42488337587881286,0.6442826603711298,-0.06392060129179164,-0.184574316230646,1.0,0.33642941445981217,0.37515935716679283,0.5430672489463013,0.04832756534519652,0.44378818481543497,0.03404019047880602,-0.45792713503445626,0.2573241123243948,-0.014906548608633328,0.16367861885511537,-0.09599772882772666,0.5022603922276974,0.11540874511967826,0.23466085853237212,-0.16844071405033942,-0.4403764592369203,-0.28999700866136574,0.0002214521014542864,0.334152965766264,0.6723479716024713,0.11786528226711392,0.6836810924331217,0.4926883982897353,-0.07367159875813135,-0.3939631516105407,-0.5104713841614636,-0.06846914468982726,0.5124068635949969,0.5589300437072036,-0.5929617413836499,-0.029030415284356324,-0.44455248711758666,0.010497324740303723,-0.04117346873930133
SN_pc_R,0.5776637059413423,-0.24100349875114938,-0.2578545074024735,-0.12886474629320963,0.38958770611065485,-0.46906544178325343,-0.15166668364108016,0.15234984467012846,-0.03790382964802871,-0.04954493690831229,0.008196612682979748,-0.11908638427918827,-0.3275475068699824,0.5543946050601587,0.08947009579764124,-0.014647259310828427,-0.4311946653119952,0.3550414736837981,-0.24132128147438295,-0.18678324240816277,0.33642941445981217,1.0,0.4292229982680772,0.3101544541717989,-0.1158485699312779,0.3706117325276045,0.045205918366693604,-0.44909943642186856,0.1449451396579904,0.09778937972740631,-0.294409556151625,0.20572939313680172,0.397496806138294,-0.1696495658901801,0.5646925071527953,-0.028299243593919714,-0.2813865562336733,0.05467233120484669,0.0825774390802788,0.12079703449369054,0.5637319547929355,0.4901407012825323,0.4603638164322665,0.46868033382802626,-0.24661640766226864,-0.31331808324648835,-0.5686420259278047,0.031203000202797374,0.7402838899364445,0.7773105357856601,-0.5331621283676677,0.33354852091006937,-0.5034471563861649,0.027941852559492608,0.17513398326579496
Frontal_Sup_Medial_L,0.4837021739101566,0.08368908138938724,0.09751836314485376,-0.01606172742942665,0.28785045175687657,-0.15404104370130095,-0.21910341461191488,0.1292101769035026,0.0689011771133982,0.08325952598930263,-0.04738346868502032,0.018800899445423326,-0.11045467815951958,0.47841085718173987,-0.14363047561546877,-0.029973893870102516,-0.1462371634145045,0.14557541592101572,-0.297295602379863,-0.26615283137064477,0.37515935716679283,0.4292229982680772,1.0,0.17565317289773846,-0.026216390498559766,0.47041400547699347,0.36364481663269826,-0.20216734263607156,0.3048881805544825,-0.02694697511352591,-0.22182908664992496,-0.03152350246510109,0.5863713623593186,-0.16414558421439232,0.7620498436084084,-0.31191822060239005,-0.07598266737190865,0.11218355702916112,-0.002688803996319313,-0.11872754690043469,0.30133238765164905,0.27188439744525866,0.24505955024841267,0.795431692927447,-0.11855634846169019,-0.451397483325449,-0.4481321402410526,0.09863068671816633,0.3222097017903414,0.4185239037621983,-0.244045322818752,0.6112489298684687,-0.32850212746960594,0.48556595327419133,0.17628254354921602
Rectus_R,0.2738836939938583,-0.24647664237952277,-0.540478948350232,0.124606004697924,0.12899776912454125,-0.08408302765356962,0.13433708031586392,-0.01601599180866986,0.16766237569070785,-0.017313158435805262,0.10218703818020226,0.01981074889430641,-0.5294506831501269,0.421201606429059,-0.059881596711983,-0.20644436154212265,-0.11106568382391424,0.3886544419573888,-0.0919763482107981,-0.18163563355512918,0.5430672489463013,0.3101544541717989,0.17565317289773846,1.0,0.190088880563857,0.13640831676202328,0.2533953744242979,-0.31566935569473725,0.33643125251541994,-0.15891129203808083,0.014073227121067407,-0.15836115384179664,0.07175119872046809,0.21249953239251781,0.20099109547569374,0.17047664182963848,-0.0679713600229064,-0.16702769304447337,0.22861783754487025,0.21973614533943087,0.45322180571326004,0.3400600444156286,0.4253965411846582,0.21784363874558485,0.0621533516566268,-0.0037977127393588397,-0.1900204701569167,0.044514021538928375,0.3891566948531557,0.4512246407102793,-0.43739777218656206,-0.01844291751493123,-0.4428965010159964,-0.05461659184227801,0.04722947106189389
Thal_LP_R,-0.0034504027904607363,-0.03140110914752062,-0.18166712080737193,-0.16250341718287306,-0.08132526991486816,0.30474574434243606,-0.040981252662089844,0.05066321372853492,-0.04702095419004215,-0.20309502579899794,-0.14851286150691062,-0.10594996065360855,-0.04096292845831873,-0.009313149476772776,-0.0448333675009324,-0.33783005552311773,0.14092680983315592,0.03922876731939771,0.020481703267768835,-0.01253553981605385,0.04832756534519652,-0.1158485699312779,-0.026216390498559766,0.190088880563857,1.0,-0.1427935808028982,0.06831261316401784,0.052464356428663296,-0.0846382004875236,0.07508982913400025,-0.1960675102395556,-0.12073075044271141,-0.07199484261036129,0.15006436947211582,-0.08143357029857624,0.1522029646622333,0.09050753535331048,-0.25851079054137194,-0.059898584550438345,-0.03568885407084666,-0.042677349234255306,0.11807565946817566,-0.06459424574029646,-0.04585067333858904,0.08095780103504571,0.13454165642603996,-0.0061932543377707155,0.44529148543608155,-0.0602005397501781,0.018136473322911826,0.024367362117332588,0.02177669131793311,-0.09647389085070658,0.005842125630924353,-0.17840340959312218
OFCant_R,0.5545774830450433,-0.31108132393473764,-0.027346829941128577,-0.04667405216021637,0.10054379444456531,-0.42428326589716214,0.29595615204840964,0.08723483564313925,0.5274998562451566,0.27662182072410485,0.0670723134746817,-0.23028916288991144,-0.3406558881396109,0.7642255442724492,-0.05918597295513802,0.13195771726171007,-0.4464671792708554,0.5066380587244188,-0.0986292141306977,-0.1733761119473093,0.44378818481543497,0.3706117325276045,0.47041400547699347,0.13640831676202328,-0.1427935808028982,1.0,-0.17164809162538675,-0.44481210594445264,0.1687970429056084,0.08935439188839374,0.0711981835366542,0.1185199217654232,0.6287331730495463,-0.19675795159129567,0.39814860694971743,-0.3525431301954618,-0.5330781148031207,-0.12455440349390709,-0.18100972837077453,0.31596546533928,0.5656490952025801,0.0710513485214717,0.5581738315198532,0.3401977361438016,-0.16877949613338014,-0.6014790877287232,-0.535247975776608,-0.13351702886801797,0.47093703178565727,0.43740520191961685,-0.4968355449863007,0.019755745524401215,-0.30248141835077086,0.0808735969324376,0.11007698653322129
Precentral_L,0.07951367551708223,0.6077315146425637,0.23388801624264127,0.1408076027870564,0.2691512430791136,0.26200663088003623,-0.3666027852628742,-0.27054722321513974,-0.152924248188811,-0.16330750712476735,0.02621992211445163,0.39711409027873157,0.17269733953533373,-0.12346982508125127,-0.2569572883160665,0.02604452141084408,0.30951452468637397,-0.18697800456283226,-0.006185258233752651,-0.0006488063569859605,0.03404019047880602,0.045205918366693604,0.36364481663269826,0.2533953744242979,0.06831261316401784,-0.17164809162538675,1.0,0.27235230911103364,0.3850284090014298,-0.39107499137467544,-0.23085577039981017,0.06820709138052969,0.002009542837827697,-0.08554818283012186,0.2058871005223359,0.22227035883860893,0.6553586092356974,0.13107668495730995,0.7064967788202298,-0.15036198038128284,-0.1802761613178657,0.4518630301527682,-0.05772260359998522,0.3655874354221386,0.24862663597432116,0.2586030255847138,0.19758756754202272,0.0340873399338459,-0.012871629653764424,0.039564361155561924,0.26913392342691533,0.2535815499982143,-0.013646751603883654,0.5433002230040362,0.24712430675152405
Vermis_1_2,-0.23780390134641052,0.5871288964199152,0.44544449085036586,-0.02020326772652295,-0.17706560330910595,0.6936370215187366,-0.0902517475546483,0.029026034627361544,-0.2242439003214236,-0.11728673656137677,-0.09999663825465747,0.3044307384083475,0.7124847399684133,-0.5886626145531303,0.06369486830856644,-0.06425000115250519,0.5713702515205541,-0.45985911700150894,0.4551835836382478,0.43673634285953417,-0.45792713503445626,-0.44909943642186856,-0.20216734263607156,-0.31566935569473725,0.052464356428663296,-0.44481210594445264,0.27235230911103364,1.0,-0.2797394764897511,0.1792603079094657,-0.08416831333284444,-0.03232080390889593,-0.34821867482746777,0.1583017159845916,-0.227561090109574,0.41245180748769994,0.6120760078107275,0.012036041328107663,0.2515480933313862,-0.15764099799139833,-0.7467313431680686,-0.024980900942127356,-0.44822557363729304,-0.2768405691034489,0.477805472159349,0.5984164753355524,0.7414576922286334,0.17345778743502496,-0.5891575875509686,-0.5053248426619071,0.6390770010655451,0.15001102837309854,0.498085349863227,0.27767426713424664,-0.09482012146406976
Postcentral_L,-0.006913635420758088,-0.22274999600158985,-0.28026537635749366,0.8262087037907222,0.44429902780632813,-0.3136172747156672,0.05080244365483232,-0.04462997141670337,0.07954306023657746,0.04619162639214817,0.6541734184509658,-0.03658653174359623,-0.26167756351046256,0.15929583293144056,-0.018136498657953304,0.15164870610568362,-0.03502288847637993,0.27190917330432673,-0.22662788422760957,-0.0488870184773878,0.2573241123243948,0.1449451396579904,0.3048881805544825,0.33643125251541994,-0.0846382004875236,0.1687970429056084,0.3850284090014298,-0.2797394764897511,1.0,-0.12009524776846874,0.4514184001889355,-0.0629888099313138,-0.13901233872710028,0.16729239097411652,0.34798037865901715,-0.1258305015960935,-0.07056005399711257,0.48197430484828263,0.10465121040952903,0.16078024329826693,0.35652284807353335,-0.13095496745115387,0.14120844551960163,0.2907861371254109,-0.2318626272328427,-0.11425762585122683,-0.0018767971783257898,0.16922719100865521,0.18553589223305997,0.21882792431201994,-0.09693375944001457,0.2389942657631712,-0.015212116495436799,-0.14726329076224676,0.441915686089601
Cerebellum_8_L,0.06715189716357897,-0.2554601696109823,-0.07129748591789253,0.01595309389405557,0.05294022806626359,0.04032776097901978,0.22984194653574097,0.3594670023449611,0.07065827701316965,0.08501119394585936,0.08574616690260022,-0.16872731183961914,0.17530159756730718,0.07682904275687263,0.31890704922333074,-0.12262862145264755,-0.139037314822643,0.1855800518466077,0.276899304732538,0.3025587793609692,-0.014906548608633328,0.09778937972740631,-0.02694697511352591,-0.15891129203808083,0.07508982913400025,0.08935439188839374,-0.39107499137467544,0.1792603079094657,-0.12009524776846874,1.0,0.10914366120870471,0.0012109984316815096,-0.003881969675120731,0.14992860784142162,0.13500283417778083,0.05013475609353085,-0.3220743082260268,0.07683045837429532,-0.26383337652530614,0.1731757946046982,-0.02210305556245794,-0.19867794914594689,0.06775143145289014,-0.020455603903443365,-0.08061654333041389,-0.03574801195290488,-0.0018969111043865292,0.24126639775811104,0.016793764060886,0.11814411464183594,-0.032158221885725584,0.22616832963661743,0.13751352436453113,-0.2455622901583667,-0.011593797366820986
Occipital_Sup_L,-0.2215611545673304,-0.3199354036674835,-0.20197748813041203,0.6498779690856864,-0.018888231965999886,-0.15391311679561154,0.4099123807454786,-0.08787807395606519,0.44557772283724884,0.22283854732752909,0.38923575965334717,-0.12912220664628243,-0.12767624520321144,0.0666091470788134,0.04648187228401685,0.37742831440055014,-0.08588507734675382,0.23891205331259105,0.20627686670789414,0.22194081173211924,0.16367861885511537,-0.294409556151625,-0.22182908664992496,0.014073227121067407,-0.1960675102395556,0.0711981835366542,-0.23085577039981017,-0.08416831333284444,0.4514184001889355,0.10914366120870471,1.0,-0.03426546930334551,-0.12645289771825274,0.24137538257856717,-0.20808808573977322,-0.14734149846130407,-0.30150657148515847,0.17551773033424145,-0.1282238806279246,0.29751238344726616,0.18247413736802878,-0.521744513181076,0.16095208794799387,-0.19631331141930922,-0.006034185050111887,0.007299645819991537,0.2266227550591576,0.07242702190118433,-0.1648453037522742,-0.18038362860397136,-0.014639910219665939,-0.19719011564267935,0.3575722091668659,-0.39524713180782595,-0.0008059394305500138
Thal_MDl_R,0.28695885740247656,0.20252180418818364,0.23526246293545558,-0.09918451666330108,0.06523093535720463,-0.36099345282668405,-0.09131092934282874,-0.17887422847674728,0.03583733107098517,0.05929290253682626,-0.17786667445281754,0.07613049638066238,0.19193992684204064,0.08186839727743556,-0.16085422247559367,0.33161896904623717,-0.13237882752370975,0.09833366763597709,0.1397579982363334,0.060789684497687894,-0.09599772882772666,0.20572939313680172,-0.03152350246510109,-0.15836115384179664,-0.12073075044271141,0.1185199217654232,0.06820709138052969,-0.03232080390889593,-0.0629888099313138,0.0012109984316815096,-0.03426546930334551,1.0,0.29767181168291373,-0.04072778200150745,-0.08100758934000706,-0.018291389409833773,0.06701647795298306,-0.03405778558476902,0.2849429945922059,0.03707152672031767,0.07693468789315669,0.27237626839083556,0.15993929020650266,0.05350498624482656,-0.0814025903378807,0.0026700215259699922,-0.1197002700016934,-0.18837703509549777,0.3720676124160481,0.20458059913568383,0.11950003482886322,-0.00885314333212529,0.27775245957069117,0.08119421609457272,-0.01099129150102601
ACC_pre_R,0.6761088209673091,0.010599380392638389,0.14705546897468944,-0.4349671448738712,-0.054442752293710185,-0.29048821631605776,-0.012316678099903486,0.11087770407505415,0.4126027190122238,0.21962074726278308,-0.41774532500219047,-0.04412801474970586,-0.16736957256888957,0.7336588018582719,-0.3319684762027319,0.1386691156565386,-0.37847440569680185,0.3190544353541008,-0.08799345303439356,-0.31328241732392964,0.5022603922276974,0.397496806138294,0.5863713623593186,0.07175119872046809,-0.07199484261036129,0.6287331730495463,0.002009542837827697,-0.34821867482746777,-0.13901233872710028,-0.003881969675120731,-0.12645289771825274,0.29767181168291373,1.0,-0.24591849861962903,0.3177616062626608,-0.38063804522604877,-0.30081287416934416,-0.4018373495683874,0.001737502233206923,0.022108120238413975,0.45349867485972156,0.32301474991375617,0.5061819623882893,0.549215701583481,-0.06279603526098801,-0.6006252242096405,-0.6508765734500409,-0.25439704092131293,0.46672991235818345,0.46907362015992105,-0.42141303422796556,0.039563883581018776,-0.31154910131487334,0.43552997543211913,-0.14696414326994436
Temporal_Inf_L,-0.12582002446511795,-0.29135500688466665,-0.3504546605514686,0.2270828547978066,0.0170195102897294,0.0862654251003359,0.14839002393094977,0.3449539144010099,0.033406189498960494,0.1650712948480216,0.15267866023755564,0.02719908495371742,-0.06141085334420154,-0.02222984463697981,0.07251887014701004,-0.10985614261433607,0.21376943493924735,0.09280760852862438,0.12981243384476646,0.0385657316821803,0.11540874511967826,-0.1696495658901801,-0.16414558421439232,0.21249953239251781,0.15006436947211582,-0.19675795159129567,-0.08554818283012186,0.1583017159845916,0.16729239097411652,0.14992860784142162,0.24137538257856717,-0.04072778200150745,-0.24591849861962903,1.0,-0.11367599851651675,0.12887643642504418,-0.07108851568253244,0.005759497465236204,-0.1672317986834043,-0.008566456131837109,-0.03602635962902953,-0.030721737902597062,-0.08244822151172349,-0.08611378850826011,-0.04525352989788964,0.1798992736056887,0.15352202045698413,0.15366877261530124,-0.052810528766931125,0.019134754848163498,0.08696452061169346,0.08422808187778182,0.15693397647570465,-0.20579466839558164,0.04199672163048517
Frontal_Mid_2_R,0.5396107834225987,-0.11888299044341044,-0.04496994901160085,0.12147882599701953,0.5760113594308528,-0.26558854596004133,-0.1975986439955467,0.229541741165914,-0.06470012209798659,-0.159749300345997,0.252292227151987,-0.12842174377882717,-0.21834196427851502,0.4403885118223905,0.22968441322212477,-0.07130492334090305,-0.23621053477996162,0.20605548857280068,-0.314214941118692,-0.06664724339626528,0.23466085853237212,0.5646925071527953,0.7620498436084084,0.20099109547569374,-0.08143357029857624,0.39814860694971743,0.2058871005223359,-0.227561090109574,0.34798037865901715,0.13500283417778083,-0.20808808573977322,-0.08100758934000706,0.3177616062626608,-0.11367599851651675,1.0,-0.15846819092775666,-0.20421934032362088,0.3580541365118011,0.022132116124231934,0.028460271901511656,0.3582802186736133,0.25639076626695734,0.29844805390401546,0.6373523918439821,-0.257155600618906,-0.3400015644627235,-0.32033077212384453,0.20743335107793784,0.4059893332250467,0.5691895031813624,-0.33271905700976107,0.6893231533399042,-0.285649313515393,0.22884864757052834,0.40680972657237907
Lingual_R,0.06489965321184989,0.2454426809628916,-0.14822250226809267,0.0058175358871717445,0.11978692677829214,0.5096817510278152,0.2201492607261326,-0.22232567667682981,-0.07078763594894591,-0.22553643923151834,0.054946407385482975,0.15238452613465267,0.1674831108813594,-0.2184240273821521,0.28810785601583594,-0.2893586746648936,0.21717922589021005,0.12733574038383624,0.6876895829065338,0.29239792478486915,-0.16844071405033942,-0.028299243593919714,-0.31191822060239005,0.17047664182963848,0.1522029646622333,-0.3525431301954618,0.22227035883860893,0.41245180748769994,-0.1258305015960935,0.05013475609353085,-0.14734149846130407,-0.018291389409833773,-0.38063804522604877,0.12887643642504418,-0.15846819092775666,1.0,0.467298625802401,-0.05932226561721352,0.44998900885466336,0.3390220370602239,-0.21325778527785166,0.3535430297189987,0.07683218329994322,-0.36356655752568207,0.6068168388583972,0.8330906336582561,0.5461878998702453,0.08151384411690472,0.032702221960434624,0.01584353521920786,0.10531307357167005,0.01737998612306462,0.12021627005626677,-0.15686837347630042,0.02038047536255377
Temporal_Sup_L,-0.18099430038653624,0.8652446834243881,0.48524567270080216,0.007770469347048459,-0.17390708772627436,0.6088189165527198,-0.43566344929793555,-0.3912739709771607,-0.48907769182157373,-0.2704938715273424,-0.2727817062384813,0.4802549961366074,0.5551146203843199,-0.5898732634296789,-0.34815632391346923,-0.11070510986254059,0.6433734279566573,-0.5571767186707116,0.18631775033871367,-0.01373893412086698,-0.4403764592369203,-0.2813865562336733,-0.07598266737190865,-0.0679713600229064,0.09050753535331048,-0.5330781148031207,0.6553586092356974,0.6120760078107275,-0.07056005399711257,-0.3220743082260268,-0.30150657148515847,0.06701647795298306,-0.30081287416934416,-0.07108851568253244,-0.20421934032362088,0.467298625802401,1.0,-0.0933808814752065,0.545503436730059,-0.3975741103843386,-0.6191350829408278,0.3525085905034263,-0.5097484026287443,-0.18929110106253896,0.5180036757190379,0.6431768253227115,0.5978097528061542,0.011561483959906221,-0.390411937875972,-0.41155477754702735,0.5440531762453648,0.04041791476043175,0.2691952806214257,0.5337008865015952,-0.14335523852304932
Supp_Motor_Area_L,-0.28809589658844226,-0.1042018549829569,-0.010314441047454544,0.5450849588581839,0.6985937429856995,-0.23220611365284702,-0.10929185579011642,0.028575047624525684,-0.19979950682363154,-0.14417456797841252,0.7087731249246064,-0.05238534464063136,0.09390032593431677,-0.31971077303236023,0.5455765632966795,0.27660558763972426,0.0092518492202655,-0.1346827534337043,-0.14616615072271186,0.35272327957495675,-0.28999700866136574,0.05467233120484669,0.11218355702916112,-0.16702769304447337,-0.25851079054137194,-0.12455440349390709,0.13107668495730995,0.012036041328107663,0.48197430484828263,0.07683045837429532,0.17551773033424145,-0.03405778558476902,-0.4018373495683874,0.005759497465236204,0.3580541365118011,-0.05932226561721352,-0.0933808814752065,1.0,0.015792124554087066,0.0807682642484268,-0.04419939806416314,-0.29984775802767594,-0.16889366761519997,0.20822692574005414,-0.3122930610862197,0.06304402261996775,0.18660256328714042,0.21585159058787445,-0.07033892222680718,-0.0460247999025714,0.22294529785683664,0.5435938067330062,0.2683165046003291,-0.3436441827767859,0.7343899125818225
Thal_PuM_L,0.24740733419350905,0.5694777909102594,0.2363242615146505,-0.0006272964215600901,0.2533445164599062,0.15126949608141504,-0.15395417137642564,-0.40943401536508967,-0.01726772626789816,-0.293372317098753,0.01315232512790806,0.23652655704169565,0.14364253590876966,-0.0942839689344517,-0.06732112024755976,0.21888941706815843,0.09298433106980043,0.037350364993580215,0.2762276994700328,0.278543040516287,0.0002214521014542864,0.0825774390802788,-0.002688803996319313,0.22861783754487025,-0.059898584550438345,-0.18100972837077453,0.7064967788202298,0.2515480933313862,0.10465121040952903,-0.26383337652530614,-0.1282238806279246,0.2849429945922059,0.001737502233206923,-0.1672317986834043,0.022132116124231934,0.44998900885466336,0.545503436730059,0.015792124554087066,1.0,0.2052867435159413,-0.06257474937983248,0.46983369418834786,0.1949981606647323,0.1146055765262557,0.31431838058779565,0.42222529386786434,0.30536747580823964,-0.09010501952368662,0.15838724229910706,0.16662046562188834,0.18597088467172204,0.022132552911567765,0.16345568735457977,0.2860953405566081,0.17567590733083713
Temporal_Mid_R,0.21105375799368412,-0.3656820166972603,-0.419166230099579,0.11714206753371581,0.34547199563545883,-0.184067970383063,0.7372552651955379,-0.02646611422742285,0.5857612360124536,0.1241869928590098,0.4511624736748479,-0.25147387573377655,-0.3385866554261578,0.32045229322565116,0.5213169931653021,0.07783331505932144,-0.4281995605830598,0.7268493612300924,0.46338002531204836,0.4795607364587262,0.334152965766264,0.12079703449369054,-0.11872754690043469,0.21973614533943087,-0.03568885407084666,0.31596546533928,-0.15036198038128284,-0.15764099799139833,0.16078024329826693,0.1731757946046982,0.29751238344726616,0.03707152672031767,0.022108120238413975,-0.008566456131837109,0.028460271901511656,0.3390220370602239,-0.3975741103843386,0.0807682642484268,0.2052867435159413,1.0,0.4006127277274101,-0.17607499565597268,0.6422033996144596,-0.05792964169445109,0.1383613712059601,0.11569449320172852,0.054076403143215546,-0.0818968182467646,0.36784528106297265,0.3456019274089827,-0.2985635424705522,-0.09407701438302367,0.058318070703822986,-0.5506012774049921,0.27244623153307024
OFCmed_L,0.4934338384695129,-0.5981286551549123,-0.5312174269351783,0.08831581843593342,0.28979174789815126,-0.6325683999766728,0.2809951700452216,0.027374335554885287,0.46079539277764564,0.12944886817495116,0.19764939136381487,-0.36130256941335026,-0.7100098531852772,0.7990445897916294,0.011993089659749202,0.11058447201280307,-0.590480501746507,0.6733683688423661,-0.18920553039020369,-0.2870210105715167,0.6723479716024713,0.5637319547929355,0.30133238765164905,0.45322180571326004,-0.042677349234255306,0.5656490952025801,-0.1802761613178657,-0.7467313431680686,0.35652284807353335,-0.02210305556245794,0.18247413736802878,0.07693468789315669,0.45349867485972156,-0.03602635962902953,0.3582802186736133,-0.21325778527785166,-0.6191350829408278,-0.04419939806416314,-0.06257474937983248,0.4006127277274101,1.0,0.14978882044061176,0.7372800977142854,0.3691661118111771,-0.26337704385534294,-0.4648415993797419,-0.6242618678402587,-0.03537132304684724,0.7478665347500697,0.7172922770331571,-0.7315744600564822,-0.0609899114677869,-0.46969420891079444,-0.2787497041309421,0.13033304301011367
Thal_LGN_R,0.5567026350833654,0.3201634838388641,0.04014419702123639,-0.3641967512701879,0.10865026121926376,0.07449900411727371,-0.3857501711184594,-0.15379746441543987,-0.13318077019515476,-0.2178722704043327,-0.4153157724603623,0.21649286896580763,-0.018025516110763258,0.331126278703012,-0.2828300890582894,-0.11661551273765924,0.023510617016937983,0.01684543025429535,0.10251476013846246,-0.30406804528758896,0.11786528226711392,0.4901407012825323,0.27188439744525866,0.3400600444156286,0.11807565946817566,0.0710513485214717,0.4518630301527682,-0.024980900942127356,-0.13095496745115387,-0.19867794914594689,-0.521744513181076,0.27237626839083556,0.32301474991375617,-0.030721737902597062,0.25639076626695734,0.3535430297189987,0.3525085905034263,-0.29984775802767594,0.46983369418834786,-0.17607499565597268,0.14978882044061176,1.0,0.23605625349212248,0.263597209858977,0.22113796518370604,0.15490584343601368,-0.2381014778050493,-0.024772054149677366,0.5142325628910814,0.49460246515899114,-0.1442320113771606,0.14609318528860635,-0.3431635263374406,0.4550410906407256,-0.07059872612379169
Insula_R,0.6709798702645666,-0.39006777343137805,-0.4720357709703917,-0.09837192225595108,0.27957721667064594,-0.3806630793845728,0.4495016885050383,-0.026714609126390648,0.6861423529720877,0.11691766945543972,0.09310772111350864,-0.2364444109041255,-0.5302488918984825,0.8008250260326166,0.16927049629858446,0.08253578206116674,-0.5786381229991457,0.7809364444709185,0.2001561868268417,0.10197279936933697,0.6836810924331217,0.4603638164322665,0.24505955024841267,0.4253965411846582,-0.06459424574029646,0.5581738315198532,-0.05772260359998522,-0.44822557363729304,0.14120844551960163,0.06775143145289014,0.16095208794799387,0.15993929020650266,0.5061819623882893,-0.08244822151172349,0.29844805390401546,0.07683218329994322,-0.5097484026287443,-0.16889366761519997,0.1949981606647323,0.6422033996144596,0.7372800977142854,0.23605625349212248,1.0,0.3109434804312632,-0.0453054680976845,-0.23433845452153776,-0.4453580067546788,-0.10362507964602537,0.7253038277148425,0.727504042804713,-0.6230163955051962,-0.050543109253153355,-0.3439000033647083,-0.2145594302593272,0.04163183711374587
Frontal_Sup_2_L,0.40931816936011056,0.0007389925411124474,0.01842680326268405,-0.05072078818951648,0.45283123640828377,-0.3364276801555899,-0.19168185509398475,0.22196529991295041,0.1460713671170463,0.11281567102932874,0.08509526771437416,-0.007752943227201184,-0.17857741878366795,0.4593412040230561,0.025692296948100372,0.08722827271277969,-0.2633838617841569,0.21054949388263078,-0.35755050249424086,-0.08797953910440962,0.4926883982897353,0.46868033382802626,0.795431692927447,0.21784363874558485,-0.04585067333858904,0.3401977361438016,0.3655874354221386,-0.2768405691034489,0.2907861371254109,-0.020455603903443365,-0.19631331141930922,0.05350498624482656,0.549215701583481,-0.08611378850826011,0.6373523918439821,-0.36356655752568207,-0.18929110106253896,0.20822692574005414,0.1146055765262557,-0.05792964169445109,0.3691661118111771,0.263597209858977,0.3109434804312632,1.0,-0.34832149113645744,-0.5029097556947097,-0.512706183845736,0.06566080636001935,0.4317789550448953,0.5278928604117227,-0.24856794434656862,0.581688591992381,-0.28432262323892504,0.3767622528659207,0.3355710183812265
Vermis_9,-0.0038273621933551786,0.4158161115234556,0.12583848772353906,-0.09521048506843204,-0.25267092876988795,0.6744365202501501,0.20819962076769405,-0.2615463872978602,0.08219202795991407,-0.09507879791192385,-0.2657464848262651,0.28452052626475505,0.2482413616664071,-0.13780913622103827,-0.10799354215144816,-0.1659911558982076,0.26702009205614763,-0.12611565846855433,0.5992589739419667,0.037195425251052384,-0.07367159875813135,-0.24661640766226864,-0.11855634846169019,0.0621533516566268,0.08095780103504571,-0.16877949613338014,0.24862663597432116,0.477805472159349,-0.2318626272328427,-0.08061654333041389,-0.006034185050111887,-0.0814025903378807,-0.06279603526098801,-0.04525352989788964,-0.257155600618906,0.6068168388583972,0.5180036757190379,-0.3122930610862197,0.31431838058779565,0.1383613712059601,-0.26337704385534294,0.22113796518370604,-0.0453054680976845,-0.34832149113645744,1.0,0.6150924419576678,0.5014640729058492,-0.03944445501557524,-0.2672391373973913,-0.2957417249510882,0.14127183786301872,-0.15416551492177433,0.09043612323396424,0.20166121385042354,-0.24386294369858136
