,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
SN_pr_L,1.0,-0.05349683784807368,-0.0034798170505444645,0.03554950996715663,-0.024646843820300895,0.0026736832619415115,0.2946796068071491,0.13926504173087118,0.09551202075295555,0.14989833461398994,0.07086908132927879,0.08963638016671271,0.22969947286432,-0.021376889992863097,-0.07962740456275001,-0.2274320842516533,-0.18981402940713346,-0.3141013481610994,-0.14770198986312966,-0.16555270983785672
Thal_MDl_R,-0.05349683784807368,1.0,0.39032060289753795,0.09626320112362981,0.23526246293545558,0.45321855220605317,-0.21898485023013883,0.028835599503170474,0.18270395039521933,-0.22695525550254397,-0.18837703509549777,0.09688853766188431,-0.01099129150102601,-0.0814025903378807,0.3749387536664094,0.06701647795298306,0.29150633738676074,0.406122475534447,0.06820709138052969,0.08186839727743556
OFCpost_R,-0.0034798170505444645,0.39032060289753795,1.0,0.30880945008277877,0.16408112818798842,0.6945276298769031,-0.5461019547916139,0.30731557625393163,0.38991451733274046,-0.022346083097241988,-0.39027474777055904,-0.1594552676233851,0.09530106371498855,-0.26462463594889435,0.7078103513343441,-0.42570015303380365,-0.13321618641383723,0.270887174363893,-0.28476800684004633,0.5137300656769039
Temporal_Sup_R,0.03554950996715663,0.09626320112362981,0.30880945008277877,1.0,-0.5284782284982568,0.5420776403724793,-0.3215613280978938,0.6625781830714768,0.6864197286932762,0.15922216615791016,-0.05937716772389964,0.20655009107467645,0.2084728029203682,0.08748217823625602,0.532319709617081,-0.4491404457467082,-0.2787811103394277,0.10324369920069741,-0.1682722263432235,0.6377678432318865
OFClat_L,-0.024646843820300895,0.23526246293545558,0.16408112818798842,-0.5284782284982568,1.0,0.005441860702438226,0.2007630331687875,-0.6843975312473138,-0.5893052646252782,-0.3490444178717238,-0.12202046980624524,0.22017337615614915,-0.06404974375999067,0.12583848772353906,-0.2916427899549102,0.48524567270080216,0.5066374160013128,0.1831264399436008,0.23388801624264127,-0.3638793953765616
Heschl_R,0.0026736832619415115,0.45321855220605317,0.6945276298769031,0.5420776403724793,0.005441860702438226,1.0,-0.40475372947442234,0.3621659459215192,0.4693908914039972,-0.06345943323411293,-0.22329863809040434,0.009462741736691782,0.2291621356760696,-0.16611298369647973,0.7057879030503011,-0.34183368588743507,0.05162359166703481,0.35306802893958944,-0.15219351393297678,0.4342963365132066
Cuneus_L,0.2946796068071491,-0.21898485023013883,-0.5461019547916139,-0.3215613280978938,0.2007630331687875,-0.40475372947442234,1.0,-0.46880483283148533,-0.4096452458088571,-0.18468115437454913,0.22955366396741,0.1847218144992448,0.14424544366652098,0.32754657794604874,-0.6453667335783172,0.48173830221855934,0.24235240514698714,-0.31194807131004976,0.18195738070516398,-0.7277151985721715
Occipital_Inf_R,0.13926504173087118,0.028835599503170474,0.30731557625393163,0.6625781830714768,-0.6843975312473138,0.3621659459215192,-0.46880483283148533,1.0,0.764140459061141,0.44767713881966376,-0.030966284959573747,-0.21230274661127538,3.8611313472057455e-05,-0.17895865531856997,0.5771626656861356,-0.6713269716492354,-0.46659249838143463,0.028762791147125013,-0.26923973304150556,0.6997499305894355
Temporal_Inf_R,0.09551202075295555,0.18270395039521933,0.38991451733274046,0.6864197286932762,-0.5893052646252782,0.4693908914039972,-0.4096452458088571,0.764140459061141,1.0,0.3948587096301992,-0.05080660469572777,-0.178879634963488,0.22836965477809865,-0.3200885940751571,0.761077952046648,-0.5916214918484443,-0.37986625346157715,0.14275169311900016,-0.17707636022506418,0.6137943292167094
Vermis_8,0.14989833461398994,-0.22695525550254397,-0.022346083097241988,0.15922216615791016,-0.3490444178717238,-0.06345943323411293,-0.18468115437454913,0.44767713881966376,0.3948587096301992,1.0,0.2329436825380739,-0.334433726153327,0.07131977172269433,-0.32631891955296544,0.11185692850974784,-0.6286735332966695,-0.3409517864027252,-0.1416539672690041,-0.2750599386251014,0.38549936626067893
Thal_AV_L,0.07086908132927879,-0.18837703509549777,-0.39027474777055904,-0.05937716772389964,-0.12202046980624524,-0.22329863809040434,0.22955366396741,-0.030966284959573747,-0.05080660469572777,0.2329436825380739,1.0,-0.018800208972708378,0.04936672021943856,-0.03944445501557524,-0.31329949037392385,0.011561483959906221,0.112549640121491,-0.13940160434978655,0.0340873399338459,-0.08583945406802988
Thal_MGN_L,0.08963638016671271,0.09688853766188431,-0.1594552676233851,0.20655009107467645,0.22017337615614915,0.009462741736691782,0.1847218144992448,-0.21230274661127538,-0.178879634963488,-0.334433726153327,-0.018800208972708378,1.0,-0.11596435231670175,0.45838041257247225,-0.20016889535428023,0.462767568359174,0.3270626058820907,0.027927972649988433,0.3649270808861568,-0.11017423722664225
Paracentral_Lobule_R,0.22969947286432,-0.01099129150102601,0.09530106371498855,0.2084728029203682,-0.06404974375999067,0.2291621356760696,0.14424544366652098,3.8611313472057455e-05,0.22836965477809865,0.07131977172269433,0.04936672021943856,-0.11596435231670175,1.0,-0.24386294369858136,0.16008734009598924,-0.14335523852304932,-0.10756270079500004,0.1701966118932075,0.24712430675152405,-0.021277836447603376
Vermis_9,-0.021376889992863097,-0.0814025903378807,-0.26462463594889435,0.08748217823625602,0.12583848772353906,-0.16611298369647973,0.32754657794604874,-0.17895865531856997,-0.3200885940751571,-0.32631891955296544,-0.03944445501557524,0.45838041257247225,-0.24386294369858136,1.0,-0.39969009865744537,0.5180036757190379,0.16192603756249194,-0.08535984627299592,0.24862663597432116,-0.13780913622103827
Amygdala_R,-0.07962740456275001,0.3749387536664094,0.7078103513343441,0.532319709617081,-0.2916427899549102,0.7057879030503011,-0.6453667335783172,0.5771626656861356,0.761077952046648,0.11185692850974784,-0.31329949037392385,-0.20016889535428023,0.16008734009598924,-0.39969009865744537,1.0,-0.5487693145211457,-0.20769782094306585,0.26854700998976033,-0.2278518839726955,0.6074863240023934
Temporal_Sup_L,-0.2274320842516533,0.06701647795298306,-0.42570015303380365,-0.4491404457467082,0.48524567270080216,-0.34183368588743507,0.48173830221855934,-0.6713269716492354,-0.5916214918484443,-0.6286735332966695,0.011561483959906221,0.462767568359174,-0.14335523852304932,0.5180036757190379,-0.5487693145211457,1.0,0.563428802862756,0.0829801002690574,0.6553586092356974,-0.5898732634296789
Thal_MDm_L,-0.18981402940713346,0.29150633738676074,-0.13321618641383723,-0.2787811103394277,0.5066374160013128,0.05162359166703481,0.24235240514698714,-0.46659249838143463,-0.37986625346157715,-0.3409517864027252,0.112549640121491,0.3270626058820907,-0.10756270079500004,0.16192603756249194,-0.20769782094306585,0.563428802862756,1.0,0.20840285530572938,0.35477160304760597,-0.3421565054789554
Red_N_R,-0.3141013481610994,0.406122475534447,0.270887174363893,0.10324369920069741,0.1831264399436008,0.35306802893958944,-0.31194807131004976,0.028762791147125013,0.14275169311900016,-0.1416539672690041,-0.13940160434978655,0.027927972649988433,0.1701966118932075,-0.08535984627299592,0.26854700998976033,0.0829801002690574,0.20840285530572938,1.0,0.2618721710258492,0.189587489401772
Precentral_L,-0.14770198986312966,0.06820709138052969,-0.28476800684004633,-0.1682722263432235,0.23388801624264127,-0.15219351393297678,0.18195738070516398,-0.26923973304150556,-0.17707636022506418,-0.2750599386251014,0.0340873399338459,0.3649270808861568,0.24712430675152405,0.24862663597432116,-0.2278518839726955,0.6553586092356974,0.35477160304760597,0.2618721710258492,1.0,-0.12346982508125127
Frontal_Inf_Orb_2_R,-0.16555270983785672,0.08186839727743556,0.5137300656769039,0.6377678432318865,-0.3638793953765616,0.4342963365132066,-0.7277151985721715,0.6997499305894355,0.6137943292167094,0.38549936626067893,-0.08583945406802988,-0.11017423722664225,-0.021277836447603376,-0.13780913622103827,0.6074863240023934,-0.5898732634296789,-0.3421565054789554,0.189587489401772,-0.12346982508125127,1.0
