,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L
Vermis_8,0.07222079692388109,0.1480943969029894,0.040202262721965074,-0.10233077552721598,-0.15513934026341006,0.1239639077489377,0.13333792261759433,-0.05039364047288682,0.22080451394665523,0.21121239682626053,1.0,0.21974090799375895,0.06154997232747672,0.27330521577197275,-0.2446010881083824,0.21206946221050527,0.4545327527305901,0.32718878917294164,-0.21415834145340523,0.38665377860271916,-0.10488436524926123,-0.4042013999856664,0.35634459941200974,0.47421972066797224,0.060822128757919994,0.030545161241975802,0.10319398790575599,-0.020764975407714565,0.24903685967301464,-0.376297772034055,0.11722170852571814,0.26855604935857413,-0.20833567679484793,0.20685114651499098,0.5121740067397612,-0.08519832780294677,-0.11413171786854398,0.3388273516791168,0.055330384074189456,0.17702766050147178,0.340000382179075,0.29874144026281535,0.3876416687009387,0.2737126874207325,-0.10633944097450353,-0.12799563669465164,0.07478876355721745,0.29551490405279845,-0.46325578561791636,0.42137551459920397,0.03761203424930489,0.3729283464510829,0.23004947912439125,-0.1319087412004525,0.15459785571385384,-0.03562666424594786,-0.10842741469582134,0.12952801554841575,-0.10733937791577489,0.1477318565251836
Thal_AV_L,0.33689069687151485,0.27774554236976146,-0.2546537419185612,-0.09754632504511834,-0.04023559297167061,-0.13921692906131833,-0.3307685012790793,-0.14326264922641088,-0.30776889005955876,0.311939170151598,0.21974090799375895,1.0,0.7603025478788493,0.5978879950932798,-0.17148529947433433,-0.37716678064788983,-0.011995931259846195,0.4922241315544076,0.26094003385665476,0.5846384648380565,0.4901698673706422,0.34491849482316783,0.3475739567630982,0.5389843455075064,-0.3427716996192574,0.7028134902630544,0.2472830209978612,0.2775765653808723,0.2108468885799106,0.015535623428468986,-0.567624803093155,0.14624679065692828,-0.47121060855347446,0.7611459916744158,0.6282035647867633,0.6088137487457826,-0.13613416630930059,0.32113488322423184,0.09891975417174576,0.700796105482624,0.5944104003856877,0.5103301048160317,0.2523116295841765,0.7336049068460948,0.043200214809524545,-0.6077416810772345,0.7067859907562312,0.7410638974320919,-0.010535890113949434,0.5223373076045966,0.6049709797778582,0.5959082702143146,0.6375200526988182,-0.39132216289118343,0.427596563392669,-0.22710505337862807,-0.1415099722556782,0.6064208062437314,0.49178331965165806,-0.41438426967293274
Thal_LGN_R,0.3874656723304076,0.38595331552737344,-0.39057506870058695,-0.17818076755093595,-0.10997762661126946,-0.30897710930197037,-0.5518812916384352,-0.2917832767759487,-0.5410839839359386,0.37748472679019934,0.06154997232747672,0.7603025478788493,1.0,0.7142143180161868,-0.10388320850529077,-0.6590014562450196,-0.09351542024153232,0.6397708982709657,0.2322137091489953,0.5827566298729504,0.46325723672188873,0.41612673684437507,0.2911377782802604,0.5519395702806688,-0.49932318949560744,0.8994211454446692,0.28874716320511884,0.45935498869747604,0.2950162148830224,0.04464635868811414,-0.8258683587390725,0.3016363943416838,-0.6175612561836077,0.9281778612154775,0.6491843664309719,0.7083562439929451,-0.17625245918892815,0.44385368654032015,0.2672605288583833,0.8281510213397142,0.6622293357635287,0.630001357261235,0.21711107921472492,0.8204298341166955,0.0018186794543336557,-0.7494844268353429,0.7675525306876784,0.7476087636556413,0.035790002016027986,0.6411773893181572,0.7453682985009679,0.6977548152978919,0.7655799042085962,-0.5232925156154117,0.526591498720482,-0.3861664167729739,-0.2741962093932063,0.7418130515351523,0.6263510841251138,-0.739296408034012
Paracentral_Lobule_R,0.25565483171283354,0.4980058183325717,-0.13032751963048267,-0.025521086000933113,0.17197130192293264,-0.05805775247466907,0.029582820401412278,-0.06544869325212925,-0.3681867012387274,0.33878949787264767,0.27330521577197275,0.5978879950932798,0.7142143180161868,1.0,0.021262144601803847,-0.3650349986662774,0.2374274447006836,0.8570246567658076,0.1442855053207888,0.8896201026203141,0.3789332653374139,0.24951899462571323,0.5298507371511179,0.8894191233946578,-0.1279190107575707,0.7318332531862493,0.19391380088692847,0.6679359713990126,0.8032429998226163,0.309752475422003,-0.4173679369928848,0.3558483885510168,-0.3300113801469013,0.7906856101894048,0.8878756695716252,0.574521865043274,-0.0025100749800784057,0.5345825202019406,0.14331771969392468,0.8886607845691851,0.8046050490393013,0.6901774017983273,0.4066592047943262,0.7960130704255743,0.20986954236001262,-0.26085955792028526,0.6885428056122707,0.7909983709046069,0.2819160342958359,0.7393231905251576,0.7481099790922872,0.8692589030826606,0.7239463788421597,-0.26400789670874936,0.4847695446064369,-0.10670678653922157,0.09877351566607673,0.7426325303036433,0.7828933890222227,-0.44157016291326495
Vermis_9,-0.22437429623922298,-0.15770279543487753,0.1784728898534107,-0.07162884283348807,0.3654772075638469,-0.21172353450454018,-0.01221606813509493,0.0894521351512191,0.0021006309284733035,-0.1950225902176761,-0.2446010881083824,-0.17148529947433433,-0.10388320850529077,0.021262144601803847,1.0,0.0037066802003012616,-0.3528745245796536,0.10113103797797716,-0.0170640326379376,0.017746224873465728,0.08000427037833595,0.22539020179696173,-0.1560423748386367,-0.05953607439173832,-0.11342525982576858,0.09912622834495208,0.1700036242210252,0.3082905049098186,0.07415876229343223,0.43017202068441984,-0.03812550000868009,0.20537245852491576,0.03623776800813674,-0.13339935819188653,0.040332083500832956,-0.03907822207978564,0.29130819340307934,-0.11679668683914643,-0.03277834975866404,0.1262973248533855,0.07834254769150377,-0.06762176847467423,-0.1594502076095411,-0.017326730662410413,-0.0966240614939019,0.19083962161444326,-0.0678194641383956,-0.08489295635869662,0.32267733382789654,-0.21950601721729476,-0.03102144642607191,0.10839207596917788,0.01747956666234578,-0.033575333577608946,-0.2711808705699552,0.01077558879922226,0.16015049700533746,-0.1636773915910636,0.26616177863751256,-0.03620173600959405
Amygdala_R,-0.09894057158839163,-0.11036944228266474,0.474621209832623,0.1792353314443416,0.0665512522326115,0.36456531922751156,0.6387574225579107,0.14927813771194737,0.49429972254889265,-0.12054366411469863,0.21206946221050527,-0.37716678064788983,-0.6590014562450196,-0.3650349986662774,0.0037066802003012616,1.0,0.3067049000571306,-0.37369971728328305,-0.1114353272494942,-0.2232745492515947,-0.2613366859882567,-0.3362050092366166,-0.04035705222121341,-0.16392128309274373,0.47510853761092214,-0.6933461284035036,-0.20715862991451353,-0.31876706608014654,-0.051788284658063684,-0.1099496718524339,0.7490933553196719,-0.0760033052882225,0.4655221618929123,-0.5846279126849604,-0.2710431343495201,-0.5110105906418633,0.0793936359131583,-0.09687184889315807,-0.058084893796514485,-0.4771936536524126,-0.3371666934489198,-0.31468063474872804,-0.1862545863665319,-0.5192076470258248,0.11111550791783588,0.6164714297565184,-0.4289989636751389,-0.3751554816644593,-0.08263685805858041,-0.280575070031398,-0.4650006848374794,-0.37527335715822585,-0.41494128122422835,0.3753458864216304,-0.2628438672278581,0.3482354440299382,0.2598756105958865,-0.4145141572971437,-0.45003087842655687,0.7192376277585176
Temporal_Sup_L,0.13648379585068993,0.3500682575815008,0.22878029897122867,0.15781103080004488,-0.11617356774872296,0.5172344279494584,0.46394363538911604,0.0727577449382444,0.2275089671735502,0.16470450551132929,0.4545327527305901,-0.011995931259846195,-0.09351542024153232,0.2374274447006836,-0.3528745245796536,0.3067049000571306,1.0,0.26175632021252027,0.060523976739361156,0.3845944780485576,-0.01756555980141484,-0.39526848868451564,0.7216613824801509,0.528123044991671,0.4537769982684212,-0.20395230630491615,0.12269633901171006,-0.10360928482375717,0.37226442278436456,-0.20393616042058124,0.4092563102255154,0.07814327365751823,0.11652603429661158,0.04562229621115732,0.22214665677013262,0.029697694894320954,0.0064070680225953944,0.4632000597719319,-0.0815717900079728,-0.01462802736687115,0.2822302981708137,0.4081033731232529,0.25554428752180847,-0.0035225443938505263,0.2536125142421768,0.20766740603149264,0.12598085205764187,0.2700774457996234,-0.144435183779429,0.3377480258173905,0.11664521549828186,0.22773803646199173,0.04183867815126361,0.12895499824345755,0.4179321451168221,0.10464087102649845,0.09851731106225106,0.24780225750605586,-0.14901774925186118,0.36737485682550985
ACC_sup_L,0.22392609186405849,0.3827997217349444,-0.11757716932931685,0.01279345589501557,0.17263132769792022,-0.05370821742698685,-0.06419263400490127,-0.04311127793673469,-0.3386521799419122,0.26458146841745184,0.32718878917294164,0.4922241315544076,0.6397708982709657,0.8570246567658076,0.10113103797797716,-0.37369971728328305,0.26175632021252027,1.0,0.16089621250134595,0.8630249440218676,0.339784016362706,0.1870658907232412,0.5687639444099922,0.8650145820230418,-0.21871830375011628,0.6912840352526701,0.23617723762336043,0.53467683372412,0.6907795086310139,0.3189101548600319,-0.37497827512080595,0.46146490646046345,-0.3106951972958756,0.6796514622399369,0.8606571781577137,0.5042106707401915,-0.06345241805793819,0.5238796754722892,0.13600485835451237,0.8236693659545897,0.82374652946451,0.7632328096107411,0.31218341091063473,0.7799821512860701,0.17951943017821084,-0.24109860714971754,0.6297816059260554,0.757294501129714,0.14146417481854998,0.6373373914092328,0.7875517907476234,0.917549390643197,0.6490690908908832,-0.32162103770281875,0.4525401758628586,-0.16434873559838883,-0.02740460035937336,0.6815996268409671,0.642812904122948,-0.35563003722217174
Thal_Re_L,0.19312534446733018,0.08534047180930542,0.0235732657600593,0.24550555314983888,0.017964882769027274,0.18718268348154674,-0.05049949835020498,0.054750211050269545,-0.09059171917374918,0.12915988553835678,-0.21415834145340523,0.26094003385665476,0.2322137091489953,0.1442855053207888,-0.0170640326379376,-0.1114353272494942,0.060523976739361156,0.16089621250134595,1.0,0.20064575023411035,0.33542827569536626,0.4185614989234003,0.2921142735789334,0.15480699577674722,-0.0787756904588674,0.17246366743606364,0.04637778974181783,-0.00929107936778871,-0.0224780707072782,0.25811399502701265,-0.05140098544000837,-0.02952493400201386,-0.05292783898845264,0.10626253167732409,0.0555070603592674,0.3742970862085479,-0.113241787643361,0.007093478942694308,0.0360978234056687,0.2048112090093363,0.21522213495444378,0.21830939242857705,-0.10662054968086583,0.25989183415048855,0.2829327725663142,-0.061237361136207126,0.4579533181877054,0.23540249674654226,0.18390321313854963,0.12721695434214825,0.3877609288012087,0.15500933732974645,0.00020668919703178084,0.0033879288630628513,0.19996122951999423,-0.12758912632090882,0.026896045172763863,0.42235788188733,0.14405129744268658,0.04259517876346304
Precentral_L,0.23623975149231916,0.5350325834339494,-0.05937489415111576,0.09657811014146958,0.29572322985188093,0.07328272554116853,0.13215880257930798,0.07303052950500886,-0.2511495681699567,0.2783900193154952,0.38665377860271916,0.5846384648380565,0.5827566298729504,0.8896201026203141,0.017746224873465728,-0.2232745492515947,0.3845944780485576,0.8630249440218676,0.20064575023411035,1.0,0.45410715394023593,0.1734014810636725,0.7116923682285564,0.9278524407882773,-0.0008242488145932114,0.5832893243782065,0.21296045933494648,0.39742245932106296,0.6573333314658429,0.32842186006582025,-0.19628988389245267,0.36380516460433937,-0.1516123298581892,0.6499884280603013,0.9052971684283351,0.49366342832080595,0.05699292908701803,0.5167689268863643,0.08071616097699996,0.8110312397902981,0.8304305995025432,0.7861679068726132,0.3681287448786685,0.7807487574570936,0.29288059882098233,-0.17655835157847333,0.7200417750828204,0.8058037620198978,0.2104764088933108,0.6829161668038677,0.7858791169875902,0.8969344115483976,0.5915573082504773,-0.190414725840015,0.5391287858947515,-0.013201740312793381,0.17788471255863667,0.7320340303033966,0.6345256949221282,-0.17993353384528196
Raphe_D,0.03949673023990472,0.17445175282207434,-0.1703386763581939,0.24847348333842822,0.1429123150733889,0.0743601763857444,-0.10723877555197854,0.04047672578889382,-0.10769815519060906,-0.017333195501461868,-0.10488436524926123,0.4901698673706422,0.46325723672188873,0.3789332653374139,0.08000427037833595,-0.2613366859882567,-0.01756555980141484,0.339784016362706,0.33542827569536626,0.45410715394023593,1.0,0.34814286470382516,0.21240885286333266,0.30872768461731376,-0.05372406068876171,0.4580143899382134,0.3317304784334226,0.08859402516545749,0.07591013857061453,0.2617296025788155,-0.28985511247649914,0.11649394847489955,-0.17777752318501616,0.42143709196197565,0.3777204976871931,0.5193984303419388,0.15700984917727762,0.1565893839808847,0.15866931849599694,0.44949989572035576,0.335224987382785,0.37510428012928987,0.010665843153122852,0.42189053230750084,0.3825315770787775,-0.2326737747651885,0.5334226393775102,0.538587781676514,0.23869517864868348,0.19647901626969874,0.5367941236119609,0.383853079030043,0.23214151407420716,-0.1554928464731239,0.24990794325288423,0.014108943152401696,0.12554937998861146,0.4261580332471147,0.3781607207285049,-0.19152464064860555
Frontal_Inf_Orb_2_R,0.3686886088602343,0.16322389262089845,0.06533152071961719,0.2541018579651806,0.23001402402518284,-0.0344886614984923,-0.25873315450532647,-0.06354895488841446,-0.20752777258258137,0.2277775198173271,-0.4042013999856664,0.34491849482316783,0.41612673684437507,0.24951899462571323,0.22539020179696173,-0.3362050092366166,-0.39526848868451564,0.1870658907232412,0.4185614989234003,0.1734014810636725,0.34814286470382516,1.0,0.07424765209958804,0.07605736847039704,-0.32838918954914675,0.4279360843623297,0.17458549956689245,0.31327764229903504,0.03783610427994498,0.5217888805844445,-0.37047255093201725,0.04336036096761148,-0.1606061058359979,0.26596383845711685,0.08681214258325237,0.5700793927189385,-0.18630014933388314,0.01635682557790322,0.03652673246139779,0.5045466841881749,0.3624631765695875,0.16158542248371507,0.003186903818007464,0.3165183709364652,0.3178141503583259,-0.12279194842977138,0.4965644945305982,0.3442711375067021,0.4304134392739715,0.08065996481289009,0.49193146317552966,0.28507239220311215,0.27493224623837414,-0.20157501880125542,0.2898050643292949,-0.04846246050772058,-0.022136642570821607,0.4515745529690542,0.43975016627250213,-0.23288329007863326
