,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L
SN_pc_R,1.0,0.3386383901982137,0.09805622855426897,-0.09307940563757218,-0.18874646220809185
Thal_MDl_L,0.3386383901982137,1.0,0.015471285668422164,0.11381589719752268,0.11169138221312297
OFCpost_R,0.09805622855426897,0.015471285668422164,1.0,0.18302491549676062,0.3304519208341809
Temporal_Sup_R,-0.09307940563757218,0.11381589719752268,0.18302491549676062,1.0,0.22563239312069464
OFClat_L,-0.18874646220809185,0.11169138221312297,0.3304519208341809,0.22563239312069464,1.0
