,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
SN_pr_L,1.0,-0.06290854816004236,0.09022929751298572,-0.07264234777179482,-0.0399833632845376,0.13470839996282363,0.03194345816243275,-0.10185038788765079,-0.16834054747886282,-0.08230241546405855,0.218315914296512,-0.14922776819922953,0.2555509663939095,0.022981716395194387,0.1238043806059875,0.35895565575619104,-0.1246255855152714,0.20704932537854087,0.3107860558647886,0.10742781635869204
Thal_MDl_R,-0.06290854816004236,1.0,-0.08896589804835797,0.2780852343700548,-0.3194276208822246,-0.296348915993671,0.47117347267665405,0.2735624630418973,0.4619862017911525,0.6220224156980889,-0.2555276224321997,-0.06309483883972565,-0.36475646030747094,0.6449592268996758,0.11135815212041338,-0.0352297917421423,0.4175835519505577,0.3539400584858848,-0.184937586172999,-0.052617344553252766
OFCpost_R,0.09022929751298572,-0.08896589804835797,1.0,0.13786594106518255,0.40844318973228866,0.18106854375625794,-0.09705752909348586,0.1088705881351152,0.22531666179324625,-0.0030171553649119805,0.14746401245654933,0.38350913678773485,-0.04681568303638283,0.011164448267471738,0.5276471742385156,0.06389221516934113,0.47348608822804883,0.05049357004575666,0.03763144846230279,0.6550357038994327
Temporal_Sup_R,-0.07264234777179482,0.2780852343700548,0.13786594106518255,1.0,-0.11012477858488828,0.29967655797299037,0.5634033979841221,0.7030545692986271,0.7746727128821388,0.4541455760746357,0.18978609131654256,-0.010715780252599734,0.17677717082438799,0.7166178326068255,0.553190611943239,-0.41742300733238163,0.29020138153425457,0.151347823180272,0.13501140451415136,0.36608702603040916
OFClat_L,-0.0399833632845376,-0.3194276208822246,0.40844318973228866,-0.11012477858488828,1.0,0.3820912282177055,-0.35327146114215213,-0.31386752317394584,-0.36469097373319315,-0.5029287162040832,0.3279675803427984,0.42665101612392975,0.31025286042322686,-0.29994877421900584,0.09988713496845794,0.2898732398702748,0.20000481286157684,0.11822292596602185,0.009890327977292997,0.3124966986279797
Heschl_R,0.13470839996282363,-0.296348915993671,0.18106854375625794,0.29967655797299037,0.3820912282177055,1.0,0.16592674989841358,0.01589277809494958,-0.14404738296098468,-0.07669551363842882,0.3656941464669855,0.09274861281154442,0.6602715582917315,0.061147192608691864,0.13012566029468106,0.3330306242759158,0.031433923165106466,0.41823622061692145,0.4388277388179957,0.1586212354805144
Cuneus_L,0.03194345816243275,0.47117347267665405,-0.09705752909348586,0.5634033979841221,-0.35327146114215213,0.16592674989841358,1.0,0.5902948390963991,0.5415982603258237,0.6383898620274117,-0.03698213421119952,-0.4347265663011832,0.18422938234474281,0.7622642932851658,0.24890142284601205,0.01105054354116116,0.08644456982190676,0.33623040427222034,0.40164281176852434,-0.1504527554120716
Occipital_Inf_R,-0.10185038788765079,0.2735624630418973,0.1088705881351152,0.7030545692986271,-0.31386752317394584,0.01589277809494958,0.5902948390963991,1.0,0.7720335100782861,0.5717562884264822,0.18469109901004582,-0.1218045899950807,-0.10253175233905466,0.6026879585002142,0.2868834179959434,-0.549815878979849,0.0603080052134065,0.008396719727601221,0.11463600022196364,0.11682682331470046
Temporal_Inf_R,-0.16834054747886282,0.4619862017911525,0.22531666179324625,0.7746727128821388,-0.36469097373319315,-0.14404738296098468,0.5415982603258237,0.7720335100782861,1.0,0.673919347796317,-0.08719762023530774,0.04785004670679948,-0.3342360157912312,0.7446107264807986,0.5111589568078516,-0.5311898770939091,0.38810176285539116,0.05647523164578411,-0.0008005160691821643,0.3864856483994365
Vermis_8,-0.08230241546405855,0.6220224156980889,-0.0030171553649119805,0.4541455760746357,-0.5029287162040832,-0.07669551363842882,0.6383898620274117,0.5717562884264822,0.673919347796317,1.0,-0.23519694851468265,-0.0345247397414368,-0.26276564489817855,0.7260137901831675,0.17206528730534829,-0.28637387529236363,0.32797755525140404,0.3836317746119327,-0.039572099293125364,-0.009370557593938853
Thal_AV_L,0.218315914296512,-0.2555276224321997,0.14746401245654933,0.18978609131654256,0.3279675803427984,0.3656941464669855,-0.03698213421119952,0.18469109901004582,-0.08719762023530774,-0.23519694851468265,1.0,0.0741467533157766,0.39923311096906167,-0.012329259652797547,0.08521870721481052,0.1404601431907581,-0.15039986849840872,0.0630294841026811,0.3516411718595074,0.11601918057338786
Thal_MGN_L,-0.14922776819922953,-0.06309483883972565,0.38350913678773485,-0.010715780252599734,0.42665101612392975,0.09274861281154442,-0.4347265663011832,-0.1218045899950807,0.04785004670679948,-0.0345247397414368,0.0741467533157766,1.0,-0.2720923936575526,-0.1067905291841483,0.0590876859862008,-0.05649143119119772,0.5806774227491208,0.2146107161358262,-0.3576551244496074,0.41738049496893903
Paracentral_Lobule_R,0.2555509663939095,-0.36475646030747094,-0.04681568303638283,0.17677717082438799,0.31025286042322686,0.6602715582917315,0.18422938234474281,-0.10253175233905466,-0.3342360157912312,-0.26276564489817855,0.39923311096906167,-0.2720923936575526,1.0,-0.022565518033333617,0.07022789793777723,0.29573710495916483,-0.2698822700198329,0.15348320455244358,0.6043445495692661,-0.10767799034730692
Vermis_9,0.022981716395194387,0.6449592268996758,0.011164448267471738,0.7166178326068255,-0.29994877421900584,0.061147192608691864,0.7622642932851658,0.6026879585002142,0.7446107264807986,0.7260137901831675,-0.012329259652797547,-0.1067905291841483,-0.022565518033333617,1.0,0.4305825288347499,-0.12831825817667636,0.402257117913988,0.3354826468684072,0.17564532987076578,0.12289393966385116
Amygdala_R,0.1238043806059875,0.11135815212041338,0.5276471742385156,0.553190611943239,0.09988713496845794,0.13012566029468106,0.24890142284601205,0.2868834179959434,0.5111589568078516,0.17206528730534829,0.08521870721481052,0.0590876859862008,0.07022789793777723,0.4305825288347499,1.0,-0.0866926317150597,0.47545795730939144,0.006473477582462876,0.16748174542007782,0.596094296804186
Temporal_Sup_L,0.35895565575619104,-0.0352297917421423,0.06389221516934113,-0.41742300733238163,0.2898732398702748,0.3330306242759158,0.01105054354116116,-0.549815878979849,-0.5311898770939091,-0.28637387529236363,0.1404601431907581,-0.05649143119119772,0.29573710495916483,-0.12831825817667636,-0.0866926317150597,1.0,0.010067108124130003,0.41885088559413786,0.45055754328927033,-0.08778959417411722
