,Rolandic_Oper_R,Angular_R,Thal_IL_R,Precuneus_R,Lingual_L,Thal_VA_R,Heschl_L,Amygdala_R,Putamen_L,OFCant_L,Fusiform_R,Cerebellum_7b_L,ACC_sup_R,SupraMarginal_L,Caudate_L,Precentral_R,SN_pr_R,Thal_PuA_L,ACC_pre_L,OFCmed_R,Thal_LP_R,Temporal_Sup_R,Parietal_Sup_L,Parietal_Inf_R,Thal_LP_L,VTA_R,Frontal_Inf_Oper_L,Supp_Motor_Area_L,Frontal_Sup_2_L,Hippocampus_L,Heschl_R,Cerebellum_3_R,Vermis_6,LC_R,SN_pr_L,Frontal_Sup_Medial_R,Parietal_Inf_L,OFClat_R,Temporal_Pole_Mid_R,Raphe_M,Cuneus_L,SN_pc_R,Frontal_Mid_2_R,Occipital_Sup_L,Precuneus_L,Frontal_Med_Orb_L,Parietal_Sup_R,Temporal_Mid_L,Cerebellum_3_L,Cerebellum_9_R,Vermis_10,N_Acc_R,Cerebellum_4_5_R,Rectus_L,Olfactory_L,Vermis_3,Cerebellum_10_L,Cerebellum_Crus2_R,Vermis_8,OFCant_R,Thal_MDl_R,Lingual_R,Pallidum_L,Cerebellum_6_R,N_Acc_L,Insula_R,Frontal_Sup_Medial_L,Paracentral_Lobule_R,Temporal_Inf_R,Thal_MDm_R,Thal_PuL_R,SN_pc_L,Thal_PuM_L,Temporal_Pole_Mid_L,ParaHippocampal_R,Angular_L,Thal_AV_L,Cerebellum_9_L,OFCpost_L,Thal_MDl_L,Thal_IL_L,Thal_PuI_R,Caudate_R,SupraMarginal_R,Cerebellum_10_R,Supp_Motor_Area_R,Vermis_4_5,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Vermis_9
Fusiform_R,0.8950535755665469,-0.14273998633075458,0.8987717594264192,0.5329809766464927,0.6393996214760514,0.7772409344313345,0.3621571080182551,0.8269663654142067,0.38922290671268345,0.15426683993151868,1.0,0.5912002508762733,-0.4098220668905578,-0.8025099737110681,0.0628221870026882,0.33467729376563227,0.9640912432941927,0.4710001695578445,-0.3784440592114602,0.7685203166231654,0.9302835424325919,0.9287106917455609,-0.9144631959144746,0.25868214954339336,0.42324776538063213,0.7565461610032341,-0.16850746759500637,-0.46783038086808315,-0.8722054968186679,0.48783490347978203,0.8962550710219191,0.9932874135506081,0.6603667020173961,0.6713328379573384,0.9415024207838008,-0.6857343855976005,-0.8446401913148742,0.9475760012264112,0.8368083819640457,0.6748568893695779,-0.3901517394078928,0.7446574045891674,0.1637387197494775,-0.6447766519603398,-0.2013150656000893,0.24826822049179528,-0.9220872733877388,-0.17167817862692236,0.3879200625473306,0.5296846065790412,0.4671222456843602,0.939246955249322,0.7494076979388952,0.7876821437761385,0.6009857455641378,0.5059320940175766,0.46628129746708463,0.840049214025708,0.6381329525549264,0.8565811325179391,0.9282422390305823,0.7881828762069862,0.935644867920494,0.7227282803842926,0.3741084737531069,0.7183497264214312,-0.7726927050664464,-0.40090030535330595,0.9371778166288582,0.909158676327092,0.9218701707019658,0.974800985780625,0.4552975058502949,0.5952152095940162,0.9691373406164909,-0.7040867820447229,0.8868885777062913,0.4750347361655181,0.9540510831893885,0.8139231803720826,0.945770816637314,0.9687608773667828,0.4661768201935389,0.46576530038457176,0.8229075405955839,-0.24693616122361145,0.5120283147971474,0.8836906088983634,-0.47660305058466396,0.42324961987583565
Cerebellum_7b_L,0.22473026686683162,-0.835175026635075,0.3369661307438706,0.6643305790014287,0.9262075495812185,0.7009318260106568,0.9190513624152654,0.05014185422206798,-0.10279920091651355,0.047535803732233047,0.5912002508762733,1.0,-0.07045177530345412,-0.09786968025652248,-0.1684243449167903,-0.4313832695605189,0.43481850258515004,0.9577361218150805,-0.42470749000824526,-0.05461325766807704,0.5593737587814264,0.34370100758596484,-0.26210433583965226,-0.42359597966872603,0.9378368747561221,-0.06395486533863469,0.4574457099215198,0.27210272510230876,-0.5787956643519864,0.904565496819555,0.2111174992748743,0.6552149382078555,0.9218933902832861,-0.07277205350694506,0.7178377714743709,-0.8174714684589995,-0.3441558176650515,0.4927631906775863,0.08571411490506507,-0.14860436813715375,-0.7903751545361426,-0.040144055436358406,-0.44644179813083373,-0.6523452872591137,0.10697847742603057,-0.1588954519295722,-0.49716045487294785,0.4845763859492396,0.9093240180389006,0.9792667564090183,0.9518818764517005,0.4045860391799448,0.9479046480841277,0.04906617527210669,0.08349281948074402,0.9522057565314253,0.9654400905253266,0.10615538286867095,0.9777548685838245,0.10983568360810836,0.5029132021687142,0.9466668290399372,0.27967653195165804,0.955108605559401,0.20342718208938187,-0.10032990455184583,-0.7674763580407739,-0.007348398220235165,0.30158327851360256,0.4098333100717916,0.7999610599502448,0.4635575055778583,0.9566461917538552,0.9405492109479469,0.3936883016218314,-0.42007235450150315,0.47084788965021485,0.964910606710393,0.41486153962398564,0.3329794885202054,0.7685587263355831,0.53958472351404,-0.25272721973460316,-0.2613915771166282,0.061107424046845056,0.2852788574248426,0.9523512964007511,0.19272901085250194,-0.010999060382984939,0.9257272635873139
ACC_sup_R,-0.6208343774929198,-0.06387942975564763,-0.6777747627560187,0.4866113825648936,0.17179890536770812,-0.5643990826909289,0.2061277839824665,-0.4912244725253227,0.46494325744654413,0.793487203878564,-0.4098220668905578,-0.07045177530345412,1.0,0.7420794043930379,0.7533139841729177,-0.6141805086201916,-0.5702093178087689,-0.010301102526625224,0.8732515425987735,-0.4953823088069131,-0.6896836202624176,-0.6398601810171052,0.5957038237157891,-0.799311360649966,-0.11635719907609768,-0.49146541993219106,0.8305569022751363,-0.06750821129055284,0.6972030681083794,0.2729514946642973,-0.6149563513373876,-0.4373973300696102,0.15451515445108047,-0.4457892650906297,-0.13412559021825654,0.2896399682481284,0.8270865433009008,-0.5506446590756972,-0.5969778118515796,-0.4363120603128753,0.4986032644917501,-0.5945072267697463,-0.7743192587935067,0.7863007195773523,0.9629041190998825,0.5997396630427548,0.7277994276407403,0.7975275010482004,0.26237949714731945,-0.0019476424063709075,0.13874172176396052,-0.23353147584857703,-0.09955994484111524,-0.17022352142475533,0.31295659642098445,0.10715638633058987,0.04147173508779918,-0.5627766868405714,0.03843061912182381,-0.5612407825927564,-0.7082074869672722,-0.13958319976573771,-0.39115550321445475,-0.020410986066768968,0.6225727922821277,-0.58196807274989,0.5470908427253635,-0.5254027409734404,-0.5652833213180845,-0.7061438108796781,-0.43545115987849387,-0.3161521354879685,0.03299700635113423,-0.009035483644659352,-0.5215701778334515,0.9142050790708223,-0.695968540900196,0.04457000554658195,-0.2588908152310247,-0.7046495855043194,-0.4619057408348188,-0.5815474599528524,0.06954038270860904,-0.7031449619551058,-0.5977821219732349,-0.4735953463046125,0.11047390049570582,-0.5712950598232801,0.9838995886625221,0.16409345674113443
SupraMarginal_L,-0.9753903987416009,-0.31817877432018943,-0.9476206613841223,0.02619619974450293,-0.06517094265019459,-0.620862144369764,0.2093053790659162,-0.9451002310937834,-0.2354962190562026,0.18963167088792937,-0.8025099737110681,-0.09786968025652248,0.7420794043930379,1.0,0.14717225536873613,-0.7855123126782181,-0.9186135267363741,0.04116469923953081,0.48020030032525857,-0.9357397438597909,-0.8632332684870363,-0.9550991212324864,0.9629544197204319,-0.7759349575200717,0.03345489126908425,-0.9351429959129238,0.7141179197828518,0.5470270022432226,0.7892645627056103,0.11094764168591051,-0.9765592028475443,-0.7742648790481176,-0.09744124850396718,-0.8600588414936327,-0.5727566905005707,0.3211229605308291,0.9473530740510274,-0.8722465696635419,-0.9790197724817704,-0.8822290127482252,0.16266658048486152,-0.9577926164407802,-0.6972163864794684,0.5854191069271732,0.6255993070057959,-0.07072844917645846,0.9025375415688992,0.7214934722126585,0.20206099711048842,-0.005180303337521427,0.09941225461843751,-0.760559448794788,-0.261606829789469,-0.7695142062201921,-0.3923785560020867,0.05134552433772369,0.06698511962466851,-0.964633397537996,-0.09663810109469935,-0.9689089763394991,-0.8923568192159144,-0.31820828442634563,-0.8880064646732045,-0.2039459119527184,0.013422413592652992,-0.9564823841888591,0.5383070065648189,0.16804182848084198,-0.951712334200398,-0.9314452991193435,-0.630323532200421,-0.8018081421613789,0.07203330862041317,-0.080357093819714,-0.9170252990718447,0.8106199056355478,-0.8823309903272297,0.05985119689003213,-0.7913310344997099,-0.8910693574871512,-0.6861609005886853,-0.8715207585997579,-0.5496365412304334,-0.8586585483661197,-0.9778334431731971,0.18964106489501872,0.0471841900200719,-0.9633413052970933,0.8264121721409767,0.13815108936454687
Caudate_L,-0.005563605177846281,0.3739510121132539,-0.12082762321633668,0.5823967376642817,0.14892640353565811,-0.2917452354962651,-0.07285606393612151,0.17815169701490183,0.9230288259873719,0.9669076459657526,0.0628221870026882,-0.1684243449167903,0.7533139841729177,0.14717225536873613,1.0,-0.03447216512790352,-0.02173132673961918,-0.23346535911774718,0.8996391603872802,0.16339266107321201,-0.28712496778441277,-0.06957334073151969,-0.01401696688404837,-0.33523979240803436,-0.37806625013236556,0.18813286135221277,0.45184863139607695,-0.6415177701402778,0.3939869972626457,0.1199861571017208,-0.009490236023980868,-0.01609045725988241,0.16731472249538643,0.23041112110437934,0.21160627639018947,0.30932595075799085,0.3601725658289529,-0.02591466798855084,0.048946819717963753,0.24992866509757908,0.7213812107549064,0.07071862076933538,-0.35367360581905344,0.7053042818797345,0.7921937720215986,0.9534358198288587,0.2862944557037618,0.3844146018216664,0.016481297777555838,-0.1712940035113062,-0.06448984198372149,0.28606203815583703,-0.07308092634734238,0.4484361688536558,0.7970711883538071,-0.0735245970675955,-0.1753806590511815,0.0932535017534913,-0.019992067078583954,0.08146119349527198,-0.27791681161526954,-0.06684329369557088,0.21980804117773786,-0.0066749073226699505,0.8166160883174943,0.08828152730741781,0.4529324181969302,-0.9299261387115767,0.032860561279367095,-0.19327997722626114,-0.18528588774959304,0.20540174862905092,-0.1981439217831844,-0.12870328078596938,0.04735188248299953,0.6310471891425161,-0.22126670833757187,-0.16812169248745662,0.3131198272296245,-0.18636982355408263,-0.13939836055064234,-0.11065808623597355,0.7003246894978015,-0.12052239349904695,0.05335888781877116,-0.9179080214466742,-0.06408293195813927,0.06612667922292365,0.653589611938792,-0.07490961250495846
Precentral_R,0.7140898672318255,0.7691611758303235,0.6738297323214634,-0.3662469994673111,-0.4709059670415486,0.29975715070518844,-0.7216262840059366,0.7628119455440905,0.2266190130064029,-0.22289876889828525,0.33467729376563227,-0.4313832695605189,-0.6141805086201916,-0.7855123126782181,-0.03447216512790352,1.0,0.5496354597413438,-0.5902671013036958,-0.16956824349309443,0.7663244715324014,0.40088277816943335,0.6445447587830551,-0.6734722101999177,0.9418455879300371,-0.569452731953628,0.8177194824345092,-0.8644876529632761,-0.4976063951632807,-0.26828427019732864,-0.6384921787679472,0.6837238589086035,0.27572943559114954,-0.4078207936117048,0.8733407079020735,0.029196305506339185,0.3187251559910416,-0.6182756098510074,0.5396103426533561,0.7716275276647885,0.8706938026071996,0.30871026118406547,0.8701344776772509,0.9364209730501242,-0.14215388971102816,-0.5927232077528,0.07014990110760157,-0.488000225361448,-0.9035783330813102,-0.7161488234368958,-0.5423978921442383,-0.6250465934633629,0.32256738643203964,-0.3393138632468742,0.5235503278279827,0.20017476223160627,-0.6106048950981924,-0.5962108828642352,0.7789824960053149,-0.4596073552699291,0.7329426234986907,0.45832407776336975,-0.2610391398981251,0.5560081321465516,-0.3742658394169762,-0.27051679007460155,0.8731681459611333,0.05891755819387465,-0.10374893630622364,0.6324810439605041,0.6137812329051106,0.053480362814045376,0.3605015525211482,-0.6149929030814989,-0.5285379456498536,0.5519783387424423,-0.47179146346009,0.578909869597794,-0.6020166406487137,0.4465921312376577,0.6995983305231231,0.1895406637835712,0.4386452762569263,0.6589624916526251,0.9808763798176333,0.7917049815769241,-0.26261917424683395,-0.6028615430635651,0.7336166693287283,-0.695049665575692,-0.686081739219397
SN_pr_R,0.9720854886221647,0.04405185947534004,0.9720205594551701,0.33272653686465686,0.43538263314277287,0.7819525629926248,0.14035538731550032,0.9104201907954401,0.33695511330231975,0.013272378342562275,0.9640912432941927,0.43481850258515004,-0.5702093178087689,-0.9186135267363741,-0.02173132673961918,0.5496354597413438,1.0,0.279785594962191,-0.4390054149233994,0.8597407660318197,0.9449593772013589,0.9875490178564521,-0.9781064188392955,0.49072113105943627,0.2542215770094236,0.8626557508078412,-0.4002023553110165,-0.5045603289885899,-0.8658921559113705,0.25755844956287127,0.9665987544027599,0.946888425090912,0.4705785240230099,0.8030570277183416,0.8258823408372854,-0.5425063085190398,-0.9276142425667693,0.9759058135441303,0.9326411179224254,0.794591224174147,-0.3155962989211593,0.873519557077046,0.4067238277478126,-0.6535293439653157,-0.38663784830493253,0.17077336757378106,-0.9578064507729334,-0.4074079755139286,0.15857688334125647,0.3423785726647826,0.25592052205012716,0.8935687578948828,0.5798293700524227,0.7962670739085826,0.5276429599262227,0.2960447531120479,0.2707629195894313,0.9368866658638897,0.4521472410246415,0.9377694660946133,0.9515046088466736,0.6349489290493587,0.9519694611918478,0.5436920195154751,0.2042089722715918,0.8493654290413478,-0.697390511095401,-0.3189245115977742,0.9865690626120693,0.9705370892357871,0.8401114228495316,0.9413866112983738,0.25803195708911164,0.4016471727371455,0.9913528953509663,-0.7850292244489633,0.9443068750127872,0.27773678123661366,0.9320287036448485,0.9084411609995848,0.8917447713552095,0.9762894690073625,0.5291967134266078,0.6667391031148538,0.9227213291163308,-0.22525674603191556,0.30163461378365763,0.9617114927629006,-0.6430259148158225,0.20356324422200447
Thal_PuA_L,0.07009927893538286,-0.9340979491144312,0.1792156439842116,0.6186440737949483,0.9101453700575344,0.554004908130755,0.9755220615223771,-0.10303039684292814,-0.2046827369037151,0.007306173348098942,0.4710001695578445,0.9577361218150805,-0.010301102526625224,0.04116469923953081,-0.23346535911774718,-0.5902671013036958,0.279785594962191,1.0,-0.4319621182785235,-0.17966947622849358,0.45925829334223195,0.19330311252430052,-0.1111165744915361,-0.5359138330042842,0.9877321847264302,-0.21616514569341228,0.5299012791006941,0.3748672781927347,-0.5314356985965059,0.9357454011220654,0.07432001513219218,0.547154656992763,0.882973433456004,-0.2789484247420742,0.635394418552829,-0.8697694703395239,-0.2272496584058461,0.3243383321969287,-0.0650805193540318,-0.31366415312382945,-0.8309890515431687,-0.20687588495457576,-0.5699746946303463,-0.6214205041077888,0.14536384862605084,-0.2144531590783676,-0.3846514886460316,0.5728714733103683,0.959230901814289,0.9938661784038962,0.9834439343951932,0.3075706093596259,0.9318519243448855,-0.05579009471149848,-0.006037294998787096,0.9854406138663366,0.9959601508675175,-0.06531783211629755,0.9564637491070231,-0.03361187337710799,0.40640024129098024,0.9068493275424863,0.14560119086569778,0.9332286733681339,0.2066706430967954,-0.2562846120951556,-0.7714041667947147,0.08858461460493865,0.1559058374709291,0.2630855934890406,0.7371360281661776,0.3491213311812743,0.9986729363793616,0.9726908024604005,0.25510999395905937,-0.3427140538725383,0.31307945239203133,0.9970045647190324,0.267776591363954,0.15350384275792595,0.6632694568515688,0.4131006056199488,-0.42225428674164844,-0.42898560466279495,-0.08965555860349177,0.3756255686457186,0.9844252974927621,0.028374122322160335,0.05839162191905659,0.9780872106886812
ACC_pre_L,-0.39155918838315756,0.41943687908683974,-0.5018612933294947,0.30030489475374106,-0.14982153026393066,-0.6161339929850523,-0.23635397877799333,-0.1895680895761629,0.68870930078976,0.8274022544949139,-0.3784440592114602,-0.42470749000824526,0.8732515425987735,0.48020030032525857,0.8996391603872802,-0.16956824349309443,-0.4390054149233994,-0.4319621182785235,1.0,-0.175583035619483,-0.671497956701217,-0.46706596784029963,0.3828975285361169,-0.4144549117196127,-0.544817589972116,-0.1480244627826823,0.4822456299894607,-0.3986863084217181,0.7449216669232721,-0.11145770308042496,-0.39434016289857915,-0.44956665527511047,-0.1419017412541435,-0.07432790582821243,-0.217488123390543,0.590054003752586,0.699402586312034,-0.43821463027111707,-0.313580160587719,-0.055127214239692614,0.845920533076567,-0.2525601974032322,-0.39123466010115243,0.9379386665818542,0.8172512567347797,0.7788397662852714,0.6667501224010866,0.4213048838886167,-0.16447515362032145,-0.40018676956354476,-0.27405776609509,-0.1419302004539165,-0.40238335957288696,0.07854677045369662,0.4796953736145603,-0.2987805010485542,-0.3766197391316973,-0.274507106063265,-0.3067141482386825,-0.29208325091229764,-0.661217907622679,-0.4131799973422319,-0.20075378032234822,-0.3298679488127761,0.5936862758954169,-0.22391988140061878,0.7596791831551003,-0.68796846668657,-0.3747956063861576,-0.574457667850766,-0.5774664764176699,-0.23290427231973532,-0.39270929680956157,-0.3871572910216863,-0.3766747293367027,0.8910391349984794,-0.5925257862983638,-0.37347490868901795,-0.1250380562422404,-0.5272964463322655,-0.5457646833947367,-0.524930305200887,0.45097559141120963,-0.30781745415814427,-0.3033022060574,-0.7477345598736149,-0.29251855627648915,-0.32010943187921975,0.8078230215252836,-0.26419379387963554
OFCmed_R,0.9381979934713399,0.48122742225194914,0.8526432383999007,0.08603195276585515,0.03760066911756458,0.4083307359402765,-0.29139535426795166,0.9859380586215452,0.5233961427751284,0.10548856749488289,0.7685203166231654,-0.05461325766807704,-0.4953823088069131,-0.9357397438597909,0.16339266107321201,0.7663244715324014,0.8597407660318197,-0.17966947622849358,-0.175583035619483,1.0,0.7274681461332239,0.8847143621771121,-0.9321614161740958,0.6856024463975282,-0.21465845752695273,0.9897962233711837,-0.6090034459057532,-0.7908036888564026,-0.6459864726090216,-0.13370849784245106,0.953703019707518,0.7113826125972321,0.06504205141376862,0.8840927709343344,0.5877772380313135,-0.2117479634432588,-0.7969756762924851,0.7840478776731677,0.9781675974361144,0.9459803662516731,0.11605771797594383,0.9589672306322732,0.584020560723395,-0.3126983673223724,-0.3879244614894508,0.39327507155942487,-0.7654251903614625,-0.6306491285228792,-0.2555020631263297,-0.12533405542435644,-0.18993166140243062,0.838213214327615,0.17083236791225503,0.9270067895714738,0.6474852193112818,-0.13728126245910313,-0.19585220911469295,0.964191400795859,0.007467406249106023,0.9822548521877265,0.7654957582683142,0.21874392867919232,0.9344030333621868,0.12720873686430414,0.26563957626532736,0.9766349904951764,-0.3692364020526211,-0.45096628917721027,0.9274401723771442,0.8107311808019615,0.5140069143922544,0.8380715754061948,-0.19967631471479222,-0.009369210774235762,0.8897429004095175,-0.5725685782660382,0.7328212322184252,-0.1827234163459269,0.837974532191891,0.749450352943923,0.5612705038255171,0.7818295785765458,0.7494407949275758,0.7950878483435987,0.9780107284372327,-0.5004187815401766,-0.13191611824212723,0.9453447798933994,-0.6237254055482959,-0.2170372213471708
Thal_LP_R,0.8897341418825497,-0.1911466745939125,0.9212750972596865,0.24752828339399646,0.4917237186413144,0.821447078551336,0.2934135165770912,0.7706787281990182,0.06612441121406443,-0.20586090610587016,0.9302835424325919,0.5593737587814264,-0.6896836202624176,-0.8632332684870363,-0.28712496778441277,0.40088277816943335,0.9449593772013589,0.45925829334223195,-0.671497956701217,0.7274681461332239,1.0,0.9335429927008614,-0.8982419839188396,0.4348321724979943,0.4668875377461453,0.7074700218363951,-0.3904343615869839,-0.2768585891466157,-0.9702584965706667,0.3510356150095304,0.8941510424659893,0.9457956695947031,0.5051867074493466,0.607642623367746,0.8037910667890672,-0.7198897637245182,-0.9561516157048,0.9207775702344532,0.82575518716259,0.6069755624704116,-0.5776324967257969,0.7351088939399534,0.34840317661196935,-0.8456095334296675,-0.5144623034885926,-0.08274315152567252,-0.9904953689266185,-0.37216703091380837,0.2877592017393317,0.49411274049703036,0.3916846241999718,0.8076891602879421,0.6854058305811617,0.6306775303840154,0.30853367566302464,0.43690685066800355,0.4311243477623886,0.8105437667869723,0.5503717940738335,0.8310470173879517,0.9918063295095596,0.7221031389859237,0.8413843035867749,0.6320213016531869,0.05605435203560752,0.7103615836659803,-0.8683755385474328,-0.0629475306777217,0.9094297252035917,0.9511784152071143,0.9231959113684918,0.866016904534713,0.4301347307018175,0.5511006946177115,0.9259346540994199,-0.9046094367188586,0.9325197783749709,0.438527497256472,0.8080792020013314,0.8606544857664294,0.9281192749132596,0.9695778908193919,0.2431187022957019,0.5461624209647349,0.8115743167043492,0.053647473904258454,0.4388720041235317,0.854857923587175,-0.7267967632636426,0.35757954152994703
Temporal_Sup_R,0.9902133146752232,0.12452795380722656,0.9931429357860172,0.23951351723271302,0.3327843494613306,0.7814178231717904,0.03888454452229138,0.9314939130182438,0.2985031397280579,-0.061518939446619694,0.9287106917455609,0.34370100758596484,-0.6398601810171052,-0.9550991212324864,-0.06957334073151969,0.6445447587830551,0.9875490178564521,0.19330311252430052,-0.46706596784029963,0.8847143621771121,0.9335429927008614,1.0,-0.9887003108879681,0.5917752023425217,0.17761961390677342,0.8930301567923682,-0.5008763284668403,-0.48704529294618104,-0.8472286967725726,0.15039892359362522,0.9786324931646131,0.9105047043701616,0.3723067128649734,0.8442233872694069,0.751921558575591,-0.47027389333592706,-0.9524134278168175,0.9745006307481205,0.9566100721842214,0.841563548454915,-0.2832022282467389,0.9171555778990036,0.5166916768183606,-0.6537042985126011,-0.4653079596931449,0.12128932854855472,-0.9597391476677066,-0.5112158456488076,0.05192684187450092,0.25243551689838417,0.1595912678025654,0.8470756886003228,0.4934077416562129,0.779008713199151,0.4721951848129179,0.19618507560205659,0.18178409549471172,0.9582959760575946,0.35441614335585137,0.9544161772095618,0.9522766873765314,0.5540873004713268,0.9388516815450235,0.45246669300499814,0.1113232791097853,0.8937098936808132,-0.6531894801184864,-0.26233240032450605,0.989704138724904,0.9873562830376224,0.7884697159371448,0.9000043806805832,0.16763819605742017,0.30293925904549485,0.9849265418645591,-0.8143323857646041,0.9613362593660627,0.18540322491321487,0.9062373670971908,0.9437180248033273,0.8562189692989162,0.9604101610459957,0.5463952951078646,0.7545144532143305,0.9526393272374607,-0.19478430237957037,0.20326369925789742,0.9807640350650615,-0.7117363819939019,0.10073426819806242
Parietal_Sup_L,-0.9958218145035397,-0.21043659168433282,-0.9718808590582055,-0.22364636679540173,-0.28158730830268464,-0.6988854396645369,0.02983914346842594,-0.9654788485443668,-0.3845968824774043,-0.00876591542727709,-0.9144631959144746,-0.26210433583965226,0.5957038237157891,0.9629544197204319,-0.01401696688404837,-0.6734722101999177,-0.9781064188392955,-0.1111165744915361,0.3828975285361169,-0.9321614161740958,-0.8982419839188396,-0.9887003108879681,1.0,-0.6067524270267435,-0.08572061241489703,-0.9350438648049856,0.5160817567022751,0.5949923198987274,0.812508423428006,-0.09935480522993564,-0.9903521090899728,-0.8849680972041453,-0.3176208668030877,-0.8698402232472778,-0.7426920965714697,0.4229211397220011,0.9254357540017718,-0.9468208570813447,-0.9802863609800417,-0.8813033347553345,0.18097013057880315,-0.9411089962776704,-0.521079950654351,0.5699901103214696,0.43694676005803806,-0.21758058374536515,0.9276986824930858,0.5306804295073623,0.008572725702801138,-0.1721477556303336,-0.08662778433261298,-0.8759250629490296,-0.43372991809768874,-0.8445449856590346,-0.5498614751067707,-0.12959287792713534,-0.09935013389211543,-0.9787886626220936,-0.28858810993193573,-0.9813764723588776,-0.9197195803752899,-0.49062866954158496,-0.9645467545126944,-0.39270404105283635,-0.18207004795691378,-0.9287576238617958,0.595854334849831,0.3451960657352477,-0.9952847052303643,-0.9567838622191847,-0.7409941631541886,-0.9135848297915691,-0.08831043788698217,-0.24324932188948997,-0.9836412053978102,0.756203250972611,-0.9166560576268523,-0.10640307156295153,-0.9172041901533007,-0.904721475789136,-0.8016490346812184,-0.9348797872533929,-0.6195047056112555,-0.763720012994573,-0.9759544038048268,0.3008335019720495,-0.13522889165296492,-0.9914046793425092,0.6829630858080225,-0.037248957856242416
Parietal_Inf_R,0.6497322092191279,0.6455835760478487,0.6254121366249832,-0.582351919629045,-0.5454988168848673,0.27153153777469735,-0.7026142965350636,0.656031835144875,-0.06362344129405378,-0.5051841167083396,0.25868214954339336,-0.42359597966872603,-0.799311360649966,-0.7759349575200717,-0.33523979240803436,0.9418455879300371,0.49072113105943627,-0.5359138330042842,-0.4144549117196127,0.6856024463975282,0.4348321724979943,0.5917752023425217,-0.6067524270267435,1.0,-0.46984332374049165,0.712121270470512,-0.9801220984577483,-0.32465917015905704,-0.36240562690081474,-0.6834810286945747,0.6363590765080631,0.22330425021013725,-0.5020048490854089,0.7153003539337234,-0.068399968594772,0.21211332997945426,-0.6657229202411415,0.45526928252772475,0.7040296835183931,0.7282112903805152,0.11137514204122713,0.7811000523289756,0.9847870820237307,-0.3084463499003831,-0.8128121491396132,-0.19972402620534835,-0.5127516847264214,-0.9908312811089973,-0.7231609999033385,-0.5172356547140351,-0.625151139899111,0.216812152895013,-0.34695055443433404,0.37657941861701,-0.04164127573254609,-0.5992503239261197,-0.5667062968432628,0.6868987679341857,-0.48694285416654964,0.6613346108466651,0.485678924753251,-0.2852516804075503,0.44452791321240076,-0.40653740489302115,-0.47710348137483294,0.7920781307334614,-0.06480232303006972,0.18543105270018867,0.5628013372387566,0.5889996900601395,0.06558041725705152,0.2629903365504002,-0.5697024455949166,-0.4914085258383155,0.47556646175289713,-0.6057241200860057,0.5479065361597306,-0.5695895345932575,0.2867676007225688,0.6465004730444953,0.15677169360285131,0.40941853276341106,0.39341676944537896,0.9354860386686749,0.7193752427334191,0.004548144407850926,-0.5974212176284478,0.6431006280318696,-0.8553612416648474,-0.6622545468209631
Thal_LP_L,0.05002817329778197,-0.9527549192491741,0.17270606462505236,0.4953550369977314,0.8405137889197972,0.5629117075766019,0.9422119661064946,-0.143764512400197,-0.3456907404345306,-0.14349698668968922,0.42324776538063213,0.9378368747561221,-0.11635719907609768,0.03345489126908425,-0.37806625013236556,-0.569452731953628,0.2542215770094236,0.9877321847264302,-0.544817589972116,-0.21465845752695273,0.4668875377461453,0.17761961390677342,-0.08572061241489703,-0.46984332374049165,1.0,-0.2526209579378531,0.4449260255815504,0.4675559378599709,-0.5527928355490696,0.8717873418703597,0.054721608159520915,0.5084987912324177,0.8116906531149428,-0.31557541714857923,0.5599336639228194,-0.8681622166298791,-0.2562631464336356,0.29741933262608033,-0.0872823895819158,-0.3546539381351497,-0.901609704612094,-0.22498697376556734,-0.49737013975742994,-0.6923015125772221,0.023138329313962917,-0.35736255323378135,-0.3947280187114672,0.49650706346192736,0.9124689927557027,0.9721158737333241,0.9464556524795522,0.2328737419242601,0.8924164085901783,-0.13920761958113234,-0.13993252716659715,0.9490949780944403,0.9756013027639951,-0.09360705675824041,0.9114890483325543,-0.06252740354991773,0.4133415553172092,0.867236219048307,0.08706687240201284,0.884562433986565,0.06567616045070966,-0.274960115801458,-0.7944516899182361,0.23501654251101176,0.1258826712893919,0.2640712055387712,0.7187318908218711,0.28479239946284585,0.981834291637861,0.9434216246131696,0.21814771704729927,-0.4115779748906339,0.31753293140340966,0.9755241971697767,0.19020896371319476,0.16064017499104802,0.6402890365126098,0.3950118472332779,-0.5223042570720492,-0.40372886433631294,-0.11164139736458711,0.5062275261784748,0.9464879881758204,-0.0008252849288433972,-0.033404955870376264,0.9436619584016006
