,Cuneus_L,Putamen_R,Thal_IL_L,Occipital_Sup_L,Thal_PuA_L,Vermis_9,SupraMarginal_L,Angular_L,Thal_Re_R,Thal_PuM_R,Lingual_R,Amygdala_L,OFCpost_R,Hippocampus_L,Vermis_10,Pallidum_R,Frontal_Inf_Oper_L,Thal_IL_R,Lingual_L,Thal_LGN_L,Putamen_L,Cingulate_Mid_L,LC_L,Vermis_7,OFCpost_L,Amygdala_R,Thal_VPL_R,Insula_L,Parietal_Sup_L,SN_pc_R,Parietal_Inf_R,OFClat_L,Occipital_Mid_L,Frontal_Sup_2_R,Frontal_Sup_Medial_L,Olfactory_L,Cerebellum_Crus1_L,SupraMarginal_R,SN_pr_L,Rolandic_Oper_L,Postcentral_L,Fusiform_L,Occipital_Inf_R,Thal_MGN_R,Frontal_Mid_2_R,Cerebellum_4_5_R,SN_pr_R,Heschl_L,Temporal_Pole_Mid_R,Cingulate_Post_L,ACC_sup_R,Cingulate_Post_R,Frontal_Inf_Tri_R,Cerebellum_3_L,Precuneus_L,Postcentral_R,Caudate_L,Temporal_Pole_Sup_L,Cerebellum_7b_L,Thal_MDl_R,Cerebellum_8_R,Caudate_R,Temporal_Sup_L,Occipital_Sup_R,Cerebellum_6_L,Cerebellum_10_L,Thal_VL_L,Paracentral_Lobule_R,VTA_L,N_Acc_R
Lingual_R,-0.7157542643040149,0.29511357518436165,0.8954151561269643,-0.6840594926573565,0.9068493275424863,0.87544004274916,-0.31820828442634563,-0.5179601571656233,0.8061809149216244,0.8932661162213885,1.0,0.08922099477643419,0.08332992746418613,0.8912159599162277,0.9085832818327786,0.8439022754168498,0.33657965379908944,0.5326728815601184,0.9502997043889414,0.8470328629748255,0.09077694573866008,0.9362217971585208,0.8877395312539673,0.27075319215252686,0.643840398025527,0.3076245192822171,0.3792052950871641,0.7511589767050143,-0.49062866954158496,0.19787622746371467,-0.2852516804075503,0.836795278554547,-0.6334072996727944,-0.8431652782200859,-0.8528070421474959,0.3101697223570155,0.812288466194069,-0.08996326321392348,0.883626491071159,0.8497884170890663,0.03587174790267746,0.8838580180943372,-0.49902205635326574,0.1767518926167588,-0.3463261612704109,0.9931067548789747,0.6349489290493587,0.8507838426197469,0.33056865087950815,0.9378496207697337,-0.13958319976573771,0.950615236848967,0.062084272477548275,0.85646046955983,0.0737751351840289,-0.1845876974869771,-0.06684329369557088,0.9411578679045642,0.9466668290399372,0.6838070031672231,0.9831678150604394,-0.03462176018737591,0.7477134310150698,-0.7277158046890633,0.9079613662914392,0.9101700119730405,0.9312807915040641,-0.18010551387370982,0.5002788836664429,0.6476525922183642
Amygdala_L,0.4355478904380748,0.8684215469558223,0.38300016035034523,0.042888053612418556,-0.3260566937310721,-0.3044381468167635,-0.74643924210442,-0.23142901935527388,0.42540252454311217,0.36408856227117786,0.08922099477643419,1.0,0.9241578301095682,-0.15481116416610383,-0.2679416853116358,0.5156849915299321,-0.39525112364751724,0.6829285884564844,0.012604079968542915,-0.3646961781072945,0.7996163180403331,-0.248174552783296,-0.23238132375276258,0.6711398428069616,0.811741540978691,0.9133202574577922,0.7421310772420366,-0.15951814283297766,-0.7932279996971988,0.8704725089340052,0.5150439428820347,-0.3369560429985485,-0.18442036988942373,-0.08449642102503316,-0.06279786854479823,0.8289735408697966,-0.2297741405070035,0.6945953304396922,0.5169530633644287,-0.4184256887169976,-0.9377288874140471,-0.2650694319654914,0.8011831494454099,0.8090862252158432,0.4367475830387636,0.03618520618597872,0.7091988763772445,-0.3621559481475682,0.8562978068578457,-0.18545623893278101,-0.14855669103149313,-0.19213957802053594,0.7338681295182345,-0.2982078214975253,-0.049396881733356574,0.5186866096553313,0.529732482983752,-0.15190151002882435,-0.17203256199776992,0.5122516653177942,0.1644918857762539,0.9470904109008494,-0.43075297101480176,0.5327939087035493,-0.25701571648364285,-0.31274721654194376,0.15109711695889305,-0.730700767085478,0.8870236618844864,0.7742357026606275
OFCpost_R,0.22621300028523622,0.9693482126174605,0.4753842873714282,-0.23080137728403757,-0.32719941352078036,-0.3790914536382305,-0.9191761053296211,-0.5287330867164118,0.5530411370398811,0.456688438421965,0.08332992746418613,0.9241578301095682,1.0,-0.2872641555377539,-0.3312087219176684,0.5835458494392902,-0.6780997055787787,0.840929080708413,-0.10056992603970892,-0.4458019046680625,0.513670089113974,-0.2565276857439845,-0.3351519253915557,0.41006672860795035,0.7808293942913747,0.9708639175277921,0.9114982089030682,-0.38152058235106867,-0.8971215705654407,0.9849715457348016,0.776395588995701,-0.4452496444018562,-0.457016576942063,0.06004149195776689,-0.20839547145938872,0.577906520289489,-0.3905111269935818,0.8982448083361408,0.45149959498708975,-0.4480652207558898,-0.9731218833635298,-0.362502090005454,0.7918552191331942,0.9637161938491638,0.7091880374736429,0.017336896736375146,0.8083571107720713,-0.4406011421030341,0.9593141998156676,-0.24796536417512555,-0.5051875016530124,-0.22263765176869438,0.934346269604585,-0.4072563974428241,-0.4120980777826355,0.7830885551010647,0.17977756984224175,-0.22239473419436018,-0.16355493791022416,0.6837626427603024,0.20228394317804577,0.8132586006202278,-0.5632405961031965,0.3739567163124892,-0.3293876230080338,-0.33224135267144417,0.2732605692133911,-0.4240789536427906,0.8493215590313483,0.719567063619428
Hippocampus_L,-0.5860680539852061,-0.09875159517242381,0.6061666207387026,-0.36909128530149343,0.9357454011220654,0.9763250083902288,0.11094764168591051,-0.10709274149347643,0.47257590937783384,0.6153086770314461,0.8912159599162277,-0.15481116416610383,-0.2872641555377539,1.0,0.9786357536197242,0.5471887612109035,0.7115323857205144,0.11357913828692714,0.9764032034005686,0.9700582517954144,0.11877924504433363,0.9406949278891613,0.9905846692751388,0.27957612810350285,0.36733436305743955,-0.05735064247435465,-0.05518925852637986,0.9620760528363599,-0.09935480522993564,-0.20745425464330092,-0.6834810286945747,0.981260289250023,-0.2528684479993008,-0.9013991330841848,-0.6245374947905008,0.2807538398467472,0.9681372639907512,-0.5087183501960131,0.7170971067076881,0.9404034069216793,0.35642107873260076,0.9905326333081939,-0.701483234767641,-0.2495472096527295,-0.7295965073690208,0.9197573111245589,0.25755844956287127,0.9725152713987352,-0.06521382126966559,0.9817610552879004,0.2729514946642973,0.9630833900175843,-0.3745988392357027,0.988374335374492,0.43954811921198034,-0.6012897765599984,0.1199861571017208,0.9825583163406817,0.904565496819555,0.30023844736313926,0.8093337403802637,-0.19782408979879534,0.951881798767221,-0.6765438175355787,0.9833118458622223,0.9502371006273695,0.6807141309594867,-0.2411287859747352,0.2177539422108703,0.4128535518321032
Vermis_10,-0.7215024475145415,-0.1257754668264047,0.6389907435066615,-0.4988631264094654,0.9834439343951932,0.9870329169020573,0.09941225461843751,-0.22009227577868504,0.5132556769896388,0.6406766679363315,0.9085832818327786,-0.2679416853116358,-0.3312087219176684,0.9786357536197242,1.0,0.5488862811515136,0.6417731445178314,0.1407953732234303,0.9564198753106703,0.9906117922838362,-0.062097549424686385,0.9858823617986693,0.9895081202124715,0.1454453927412976,0.30516471459467054,-0.10529034487936,-0.03508946235013428,0.9009297921227941,-0.08662778433261298,-0.22426122467450052,-0.625151139899111,0.9852172005186237,-0.36196107799393373,-0.8394999051654662,-0.6881755393680127,0.10957654653728505,0.9498459364403735,-0.4748352784997943,0.6628365523985387,0.9826295960172617,0.4293029237069781,0.9934776046110737,-0.7807770647281157,-0.24233788837545472,-0.6565918594399108,0.9307901009641646,0.25592052205012716,0.9901031615622212,-0.08953368064137418,0.9925236347761486,0.13874172176396052,0.9892015879032883,-0.3475648069080351,0.9879019938992852,0.305754508513225,-0.5300372209634928,-0.06448984198372149,0.986221861248534,0.9518818764517005,0.339793578753827,0.8362205512475741,-0.32449304614700414,0.9526887834510126,-0.8014535228254772,0.9988287148418493,0.99307411600295,0.7468518408454803,-0.06011311459593414,0.13726338910747896,0.33089517863312745
Pallidum_R,-0.5280694783223798,0.7534832656795233,0.973065286948201,-0.7431521193769827,0.572323834713104,0.5124299235677917,-0.7681378187376683,-0.7622153079117365,0.9529717674253153,0.9829612012825235,0.8439022754168498,0.5156849915299321,0.5835458494392902,0.5471887612109035,0.5488862811515136,1.0,-0.14830465786696012,0.8748245356591543,0.6821077134900076,0.43582731066471875,0.2546818851393851,0.6171942417593841,0.5252349967754102,0.3138027619530519,0.8955332261884255,0.7516799626533078,0.7955957929424577,0.36516342259388496,-0.8733565166415138,0.6704740232537206,0.21926220286630807,0.4282467854760594,-0.8149706038634461,-0.652477572387642,-0.8566610703078195,0.4903366459839951,0.40605643838772326,0.4005988500975691,0.9370130061795621,0.45987648267064674,-0.4816537743223574,0.5123563864253503,-0.019369533168304472,0.6451244350349127,0.1269163014169877,0.8129859984014879,0.9416036779497367,0.4521730846957045,0.778485176096128,0.6232985416306716,-0.4618183925327976,0.6508392744990039,0.5548083976250884,0.4660245116023491,-0.25770386745135737,0.282681556188948,-0.06396378832598966,0.6402766323288661,0.6767092680179267,0.9452903640996227,0.9059981660380881,0.3240175789896952,0.28894452939856496,-0.4481261220697705,0.5496829653554133,0.5605885778607286,0.9082580955870216,-0.27807189199041726,0.8307424090746115,0.89413443195841
Frontal_Inf_Oper_L,-0.05360093338853217,-0.6336670022783865,-0.07728638725132976,0.328938156432166,0.5299012791006941,0.6562833269354031,0.7141179197828518,0.6033777879196255,-0.2068277205638956,-0.10052552860793047,0.33657965379908944,-0.39525112364751724,-0.6780997055787787,0.7115323857205144,0.6417731445178314,-0.14830465786696012,1.0,-0.5300751120084882,0.6030093154360742,0.7189042841326799,0.19408820038979446,0.5305941242277687,0.6895277545993199,0.3297937470796806,-0.16054687957052335,-0.5562549910717781,-0.6572331383640686,0.855901045602236,0.5160817567022751,-0.6815502906236316,-0.9801220984577483,0.7513821617191432,0.48022563416873376,-0.5175605439085644,0.08469881328012742,0.154489846124666,0.8134431048959049,-0.852076802586432,0.1497951501570673,0.6243793704695149,0.6692030498360986,0.6958324705285659,-0.6272089894198781,-0.7287459655472739,-0.9585679674052798,0.38247684048302877,-0.4002023553110165,0.6992205461177012,-0.6186837149666141,0.5908213789209715,0.8305569022751363,0.533558983193015,-0.8275634136468016,0.7299457318116671,0.8754035311848855,-0.9160168713121188,0.45184863139607695,0.5829739641495277,0.4574457099215198,-0.43751339031653774,0.19078015321778513,-0.24345286191389723,0.8263508160286073,-0.22864894877266173,0.6515857885010594,0.5741494690037672,0.009352438128276413,-0.3120773727134442,-0.2785906594465107,-0.13596934778428305
Thal_IL_R,-0.3006201810067951,0.9289543954633002,0.8500846267588533,-0.6740649401679489,0.1792156439842116,0.0687505321708014,-0.9476206613841223,-0.8360413396431204,0.8893909429528344,0.8184428534001035,0.5326728815601184,0.6829285884564844,0.840929080708413,0.11357913828692714,0.1407953732234303,0.8748245356591543,-0.5300751120084882,1.0,0.3015446377119579,0.015453102178940765,0.2390947701499392,0.251557232786459,0.09840774452292107,0.29131205907789665,0.8739221716651759,0.9079897009834884,0.9825846172216678,-0.08422551427218157,-0.9718808590582055,0.9157453717864545,0.6254121366249832,-0.012003783791811572,-0.8189710489729158,-0.2229003470132875,-0.6324590503431702,0.3990503558308648,-0.006039373947583524,0.7887780141257993,0.7008389388952536,0.04168071678894574,-0.7230341129980621,0.07681294524210149,0.35885171967081875,0.9226192175612031,0.5647596857598819,0.4637731440764286,0.9720205594551701,0.015223440921139662,0.9385526703202364,0.21054998485359236,-0.6777747627560187,0.2596984663895352,0.8753418295777768,0.021883667670277177,-0.5023252350860272,0.6992227629763892,-0.12082762321633668,0.22292534683363036,0.3369661307438706,0.942769836180384,0.6410481561373805,0.5216987224222379,-0.15785901221499699,-0.16396848745944803,0.13349234683506597,0.17039781540758175,0.7366697771059442,-0.19833613095225863,0.8361364212835786,0.7875208599100993
Lingual_L,-0.5724077927011488,0.0855711134833158,0.7383072076433882,-0.4406763169934414,0.9101453700575344,0.9311332554245396,-0.06517094265019459,-0.22749377250420277,0.6181001219406588,0.7284912266958271,0.9502997043889414,0.012604079968542915,-0.10056992603970892,0.9764032034005686,0.9564198753106703,0.6821077134900076,0.6030093154360742,0.3015446377119579,1.0,0.9253562618259953,0.20895556961171124,0.9394252021324324,0.959289539133162,0.39587962071648003,0.5367468565395601,0.12731724364005584,0.13462820885081947,0.9134805970794813,-0.28158730830268464,-0.01195525797447788,-0.5454988168848673,0.9304700655910452,-0.36312578262897993,-0.8927169540629677,-0.6801549011234927,0.38008491678662537,0.9410918358709396,-0.3269096228935419,0.8227782752426407,0.8898658520657945,0.19361355798153634,0.956121511310376,-0.5716701185868578,-0.05217056773790111,-0.5972191967637355,0.957405045321577,0.43538263314277287,0.9220116707689748,0.11919193399463864,0.9688631692062921,0.17179890536770812,0.9581069526556963,-0.19014042015851668,0.9429411243110413,0.37217284497931635,-0.4428024411069708,0.14892640353565811,0.9724744748019695,0.9262075495812185,0.4470669719833913,0.8884142294261552,-0.042415082449023714,0.8774404004663507,-0.6377662380706709,0.9604619136667586,0.9293222581992782,0.7797510402723844,-0.319020665770314,0.3860113281335647,0.5495170697588276
Thal_LGN_L,-0.6895357125447106,-0.25248757033047803,0.5367493648602453,-0.4160794090323573,0.9683696132593118,0.9827605655929338,0.22725329633847693,-0.1134274535056665,0.4074640263341295,0.5352870513083069,0.8470328629748255,-0.3646961781072945,-0.4458019046680625,0.9700582517954144,0.9906117922838362,0.43582731066471875,0.7189042841326799,0.015453102178940765,0.9253562618259953,1.0,-0.09887112547963373,0.9654285435218374,0.982532795439665,0.11528343428874592,0.19211432731142733,-0.22908775573426618,-0.16193217583404615,0.9159770091513928,0.04317576827198367,-0.3452728825999891,-0.7103137702539368,0.9953003492389746,-0.2579503453093297,-0.8009473003056141,-0.6021921436159432,0.047572918782969036,0.9631345161379941,-0.5734679915415491,0.5702225180154398,0.9852823403939587,0.5348813520725751,0.9906045831971944,-0.8342388267954066,-0.3606749428129225,-0.7284056958806125,0.8755526809651111,0.1302990415526325,0.9954070076654739,-0.21720360548925313,0.9717434950214835,0.2280978181436548,0.9632657977009665,-0.46047288613268467,0.9917350447967341,0.3756112580217659,-0.6161438855705,-0.05031852908285014,0.9622752140461752,0.9217533586106172,0.2159336176898266,0.7599989772827396,-0.3927194233526253,0.9817149099286746,-0.7882691230716532,0.9901996773641126,0.9810961373347603,0.661907695166543,-0.028565345240218223,0.02094191827069461,0.21862263684021566
Putamen_L,0.6191087624949194,0.4333432535089042,0.1427255573187005,0.45200644280208774,-0.2046827369037151,-0.08107975165042244,-0.2354962190562026,0.304744789219893,0.11539912033910503,0.110652388656131,0.09077694573866008,0.7996163180403331,0.513670089113974,0.11877924504433363,-0.062097549424686385,0.2546818851393851,0.19408820038979446,0.2390947701499392,0.20895556961171124,-0.09887112547963373,1.0,-0.12899830915749988,0.01930620899902959,0.9010776544185065,0.6206076909856417,0.5348864772534366,0.25280487531183143,0.2524162671587253,-0.3845968824774043,0.42229737861158717,-0.06362344129405378,-0.041516279374091386,0.2968801633078256,-0.26493877231657953,0.1961499521871152,0.9530257320803995,0.12309669226645872,0.17340885224939903,0.461289900261587,-0.22488822031602373,-0.5689435050804786,-0.01293696440479514,0.5574091005870754,0.3241584967642974,-0.1228933537892088,0.06873952675904285,0.33695511330231975,-0.10934133083398959,0.42158913632927447,-0.01313743717725258,0.46494325744654413,-0.06503213029037215,0.19862837173248288,-0.01794122861262711,0.5524491385233291,-0.04366287190560229,0.9230288259873719,0.01823369004822211,-0.10279920091651355,0.08489496958050537,0.07262147149533986,0.8758748119314048,-0.06926435063219771,0.6042890214351351,-0.0427700600336904,-0.16085496650778924,-0.060813176272906465,-0.9856855964220902,0.6577878256349795,0.6026637609654295
Cingulate_Mid_L,-0.7939106337526359,-0.04303962854834336,0.7184467245292057,-0.6136892023595247,0.9877629340443457,0.9612900465764815,-0.0047990293263898065,-0.3534182932053019,0.6154463058665842,0.7098627649713849,0.9362217971585208,-0.248174552783296,-0.2565276857439845,0.9406949278891613,0.9858823617986693,0.6171942417593841,0.5305941242277687,0.251557232786459,0.9394252021324324,0.9654285435218374,-0.12899830915749988,1.0,0.9576233680833939,0.1025783158161608,0.349220721777831,-0.035990624651652446,0.07634146779135809,0.8246152789103226,-0.1738847457379859,-0.1326745832428228,-0.5078252160636717,0.9490570393989558,-0.48599370367628947,-0.7865342526214181,-0.7501831378356214,0.05344226948141192,0.9073344905405581,-0.3557875844836923,0.6792729217134152,0.970460033926448,0.380046593952976,0.9642429598244256,-0.754317502717124,-0.13532035283649027,-0.5321484202803398,0.9468389396920848,0.34527025658281923,0.9623306023037864,-0.005362359282201673,0.9806881291955756,-0.0031297106157969984,0.9899903112404516,-0.22813710952146765,0.9514037099658528,0.1743302700846498,-0.3974746271935396,-0.16650263655794156,0.9709502824506356,0.9820026580865837,0.4387579191907206,0.8864228349744588,-0.320668001920013,0.9006068932804335,-0.8509835101350333,0.9820463383087159,0.9945082437445427,0.8293283939498151,0.015876251848901807,0.17212203867368286,0.3500695787829652
LC_L,-0.6500480533293751,-0.13715155391448677,0.59926197099338,-0.41979543345284115,0.9595106085954173,0.9845169978991507,0.13030448959552918,-0.14369021116442723,0.46080372143125703,0.6114862045708053,0.8877395312539673,-0.23238132375276258,-0.3351519253915557,0.9905846692751388,0.9895081202124715,0.5252349967754102,0.6895277545993199,0.09840774452292107,0.959289539133162,0.982532795439665,0.01930620899902959,0.9576233680833939,1.0,0.19129805204201053,0.31145360796539323,-0.10677184766908955,-0.07292801083730617,0.9374464383939927,-0.0663042583331849,-0.24258022612271143,-0.67295058728746,0.9865130103339596,-0.2886653691436095,-0.8752742222361932,-0.6485661714498238,0.18431026106869555,0.955238651327136,-0.5185994983125366,0.6728726446826724,0.9647828557500148,0.4131822667997147,0.9930634544960151,-0.7573956352419914,-0.274996714659192,-0.7131804756630212,0.9169839284798387,0.2261853730554987,0.985013784230814,-0.10360163196404627,0.9858863226505349,0.22078979685405764,0.9740734493428124,-0.38897859652949557,0.9913709289943201,0.3864143743622327,-0.5888261779447865,0.024901557988774605,0.9828477362028033,0.9114166513582717,0.29815750452839423,0.8048980941613005,-0.281899427065571,0.9596444137511311,-0.7398828150211852,0.989755459192882,0.9703007104764505,0.6951525841626333,-0.14069570172512189,0.1516600318756033,0.35443847170989773
Vermis_7,0.4509443376931462,0.3514462225996282,0.28788686507347266,0.3314944781886766,-0.009557623252658751,0.07451359430896365,-0.16882945913194478,0.24639126082214124,0.24442580965532099,0.19288010441164247,0.27075319215252686,0.6711398428069616,0.41006672860795035,0.27957612810350285,0.1454453927412976,0.3138027619530519,0.3297937470796806,0.29131205907789665,0.39587962071648003,0.11528343428874592,0.9010776544185065,0.1025783158161608,0.19129805204201053,1.0,0.6406760375835855,0.45178803477264273,0.24967005483081423,0.3834312588277359,-0.3601543284232634,0.37097469807065814,-0.16474304050916272,0.14600805462640856,0.21693329965345512,-0.2817884005269849,0.13001769407788277,0.840851967949252,0.3495396428355132,0.14531017436712107,0.5059094218413044,-0.02920591778176684,-0.3846068321275221,0.16883775698199377,0.38639527609410745,0.30195736947306157,-0.18637485540378515,0.2208283755252388,0.36976349182406953,0.07656961031768265,0.34853610685021114,0.1607000102513611,0.4679416067185453,0.12152632906533976,0.15296449015072291,0.1577271286965902,0.6101447243992659,-0.0629665109123174,0.8597747889730752,0.18013714947571824,0.13728000438520158,0.11221379226076085,0.23307436462485573,0.7929975670505536,0.12065979744701681,0.41389529567879346,0.1585236775246392,0.05599306452554086,0.1274343359352548,-0.9142174080843626,0.6009325504093399,0.5360587089709218
OFCpost_L,-0.10984065221312095,0.8608738512334893,0.8361479430821186,-0.4097460218688805,0.267776591363954,0.24875246634110593,-0.7913310344997099,-0.5319807310850315,0.8207111689574949,0.8096541637772048,0.643840398025527,0.811741540978691,0.7808293942913747,0.36733436305743955,0.30516471459467054,0.8955332261884255,-0.16054687957052335,0.8739221716651759,0.5367468565395601,0.19211432731142733,0.6206076909856417,0.349220721777831,0.31145360796539323,0.6406760375835855,1.0,0.896114638700898,0.8305053964588964,0.2650680779210675,-0.9172041901533007,0.8151570199458706,0.2867676007225688,0.20040787634524412,-0.5567461977992699,-0.5028854118430123,-0.5526802853226673,0.7668652412763333,0.2625855116368162,0.5392917943253999,0.8906041628093818,0.15704894196754862,-0.7059837072551264,0.2824600398533757,0.33615427724190294,0.7666854946813323,0.2002702123333762,0.593275482622383,0.9320287036448485,0.19228194799281156,0.871156395282049,0.38209437972883703,-0.2588908152310247,0.39217128541944907,0.6513465628764248,0.23894901648399128,-0.05733446942088607,0.36030989572647076,0.3131198272296245,0.40616962434517595,0.41486153962398564,0.8210260045507412,0.6998912232328923,0.702115270121339,0.0712851850866112,-0.03249366729271534,0.30929700104766406,0.27961664062793684,0.6825161797917069,-0.613247382821235,0.9595031060887708,0.9499284320953905
Amygdala_R,0.06439462926270427,0.9926408320830757,0.6480295995834775,-0.35977874696876955,-0.10303039684292814,-0.14965103750106715,-0.9451002310937834,-0.604481076238007,0.6954704421211949,0.6412024907499397,0.3076245192822171,0.9133202574577922,0.9708639175277921,-0.05735064247435465,-0.10529034487936,0.7516799626533078,-0.5562549910717781,0.9079897009834884,0.12731724364005584,-0.22908775573426618,0.5348864772534366,-0.035990624651652446,-0.10677184766908955,0.45178803477264273,0.896114638700898,1.0,0.943020180724699,-0.1721351866589407,-0.9654788485443668,0.9759102112311725,0.656031835144875,-0.22555631371624907,-0.5651559993780841,-0.17052438483717297,-0.4003252886821393,0.6538081302644574,-0.18510059983993726,0.8102917241262183,0.6478572596293173,-0.2295979859470733,-0.9304232771988349,-0.13495049093530184,0.6399773249531527,0.9433192790087953,0.5690265051046461,0.24973740881142512,0.9104201907954401,-0.21833063645837125,0.9908091946180235,-0.014266618984545443,-0.4912244725253227,0.009007717494940955,0.8864649373640541,-0.18235507833856002,-0.35767804393329716,0.6730184163155162,0.17815169701490183,0.013419606310196704,0.05014185422206798,0.805190886546197,0.4143822296860295,0.7709821163243339,-0.3578355711493983,0.20055992124794228,-0.10234638827989359,-0.10987401515192256,0.4588513642399042,-0.4707592249805339,0.9370960892352104,0.8567260166363204
Thal_VPL_R,-0.1824103781280857,0.9687808793884619,0.7444751926044318,-0.5994624000667639,0.01021903773985589,-0.09779260459573648,-0.9847108081353199,-0.8124357197205923,0.805726473923329,0.7236838485009996,0.3792052950871641,0.7421310772420366,0.9114982089030682,-0.05518925852637986,-0.03508946235013428,0.7955957929424577,-0.6572331383640686,0.9825846172216678,0.13462820885081947,-0.16193217583404615,0.25280487531183143,0.07634146779135809,-0.07292801083730617,0.24967005483081423,0.8305053964588964,0.943020180724699,1.0,-0.24160830342822506,-0.9728757929744418,0.9650884501197002,0.7432507851875242,-0.18573828867890102,-0.7708911947044097,-0.10004062638813106,-0.5361634263959292,0.3942644357155434,-0.18139569805416944,0.870867977752161,0.6019534075343806,-0.1288546614340234,-0.8190072034943799,-0.09526342590095806,0.49767737402717893,0.9712170031582926,0.680091173624178,0.3102125538517651,0.9416725539748703,-0.15706884396342893,0.9724826649465996,0.04149143883430648,-0.7161809982242517,0.09031076000938022,0.942886957015442,-0.14955633919801303,-0.5726694221169002,0.7895427236491345,-0.11754116173950038,0.05705646261809199,0.16831402939167256,0.9023322475500141,0.5031947398284287,0.5760330725901079,-0.32865691830364324,-0.028309160545075433,-0.041128261097641186,-0.004233638578472768,0.6096616940655534,-0.1906735363461965,0.8319467044808522,0.7551177136569021
Insula_L,-0.3714132618860406,-0.2371919012240033,0.40907144693135455,-0.10409552799085682,0.8211567083181739,0.9095163219134789,0.2930324711676267,0.1597178317221744,0.2627032475834715,0.41683864642610585,0.7511589767050143,-0.15951814283297766,-0.38152058235106867,0.9620760528363599,0.9009297921227941,0.36516342259388496,0.855901045602236,-0.08422551427218157,0.9134805970794813,0.9159770091513928,0.2524162671587253,0.8246152789103226,0.9374464383939927,0.3834312588277359,0.2650680779210675,-0.1721351866589407,-0.24160830342822506,1.0,0.06525431074534266,-0.33898413674211536,-0.824788011316524,0.9434904301262376,0.013272466207906565,-0.8660241066887766,-0.4096897266639392,0.3592076342848042,0.9643623725326171,-0.6467638106612204,0.6114208380981587,0.855070263657704,0.4115283234121009,0.9366011514172026,-0.6554654615411698,-0.3997480186763168,-0.8655920142249172,0.7894016328669223,0.07909883689806196,0.9151078445588906,-0.20939098425141184,0.8950631053956641,0.5208655249327584,0.855447361213747,-0.5353596098167409,0.9464904771926882,0.6581043351757142,-0.7573192618878117,0.32697433412268706,0.8990028557681277,0.7739595587518168,0.07676002552944293,0.6406784981524067,-0.14495351461012002,0.9457007045485002,-0.4956436814867043,0.910761703624789,0.8467619040744714,0.468958017954871,-0.37764346686826566,0.1362793412162795,0.3231392178200259
Parietal_Sup_L,0.18097013057880315,-0.9728868556023177,-0.8016490346812184,0.5699901103214696,-0.1111165744915361,-0.037248957856242416,0.9629544197204319,0.756203250972611,-0.8418476872982232,-0.795468883554064,-0.49062866954158496,-0.7932279996971988,-0.8971215705654407,-0.09935480522993564,-0.08662778433261298,-0.8733565166415138,0.5160817567022751,-0.9718808590582055,-0.28158730830268464,0.04317576827198367,-0.3845968824774043,-0.1738847457379859,-0.0663042583331849,-0.3601543284232634,-0.9172041901533007,-0.9654788485443668,-0.9728757929744418,0.06525431074534266,1.0,-0.9411089962776704,-0.6067524270267435,0.05065101076929958,0.7376563545902376,0.2856352903886731,0.595854334849831,-0.5498614751067707,0.03861238533568518,-0.763720012994573,-0.7426920965714697,0.022627894653038272,0.8217362074261813,-0.04341056203115775,-0.4465099364605738,-0.9214711279333128,-0.521079950654351,-0.43372991809768874,-0.9781064188392955,0.02983914346842594,-0.9802863609800417,-0.17341745897668698,0.5957038237157891,-0.2078781778457985,-0.8652041267283307,0.008572725702801138,0.43694676005803806,-0.6455621127620906,-0.01401696688404837,-0.1957122259178379,-0.26210433583965226,-0.9197195803752899,-0.5994760847808305,-0.6195047056112555,0.19577733354395646,0.045463289802140386,-0.08661993725164267,-0.09935013389211543,-0.6557991005253635,0.3451960657352477,-0.9202430385032839,-0.8759250629490296
SN_pc_R,0.07792357769694538,0.9848732788981378,0.5896841050849391,-0.37427468532725194,-0.20687588495457576,-0.2857955696015027,-0.9577926164407802,-0.6460655432420925,0.6580563874718541,0.5627830391281541,0.19787622746371467,0.8704725089340052,0.9849715457348016,-0.20745425464330092,-0.22426122467450052,0.6704740232537206,-0.6815502906236316,0.9157453717864545,-0.01195525797447788,-0.3452728825999891,0.42229737861158717,-0.1326745832428228,-0.24258022612271143,0.37097469807065814,0.8151570199458706,0.9759102112311725,0.9650884501197002,-0.33898413674211536,-0.9411089962776704,1.0,0.7811000523289756,-0.357127613439313,-0.5837068093534612,0.013619963679802496,-0.32873050750175364,0.5113838604809332,-0.3150166420058131,0.9142640786631865,0.509903910245393,-0.3372156983252226,-0.9258132065288913,-0.2702243484107625,0.6974659954422396,0.9909945671547604,0.7178366598415286,0.12530826482582194,0.873519557077046,-0.34368749661531983,0.9793509362587033,-0.14571049375742368,-0.5945072267697463,-0.1094732584748526,0.9589437561090114,-0.3200140147994404,-0.4755645216012537,0.8101829663953019,0.07071862076933538,-0.1242687672641421,-0.040144055436358406,0.7766640902956268,0.3180315770551733,0.7428484347048397,-0.485492713342435,0.22951765288421855,-0.2266273021004583,-0.21317522471895697,0.41003478476310723,-0.3408013695950261,0.854039621326774,0.7366628124439479
