,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L
Vermis_8,0.41819380549491814,-0.13985826312344363,-0.4152822804514682,0.3004943384786385,-0.6870417211797613,-0.03965812834834956,0.3850845830529382,0.6975504471021021,0.6168553446077775,-0.2473207512378116,1.0,-0.3339853522346132,-0.2560973207963527,-0.560528127895971,0.5429555907966718,-0.5142945474818231,0.34464441215544056,-0.5290129265192557,0.08554495150450211,-0.06826420913808846,-0.08855623569674873,-0.5031627449585286,0.17603952999255704,-0.11394678715106067,0.9287646223441046,-0.34907175731428014,0.7633598138703802,-0.254520800963956,-0.17420790448478157,-0.010189966208896105,0.8494440420234448,-0.45715914236203303,0.27387637962197753,-0.35055532235728815,-0.12709201643289858,0.5981950067763415,-0.35024647808369613,0.7623431482247379,-0.3787835099866992,-0.5161466739988537,-0.2604512459998444,-0.3003047243058391,-0.08256007717144967,0.25931703319409305,-0.007742088504681566,-0.1246866111586323,0.22653502073251983,-0.4622112866594086,-0.16372741034495167,-0.2623024124575316,-0.34585005444404304,0.8389126746500346,-0.1813169698172951,0.05085388366328067,-0.18309883748696007,0.02701768231285962,0.23552439507852196,0.8010021841861632,-0.5431012228221114,-0.43318287473559325,0.8681372695505607,0.7109922444517968,0.7355622667802793,0.08629596434428567,-0.49439656211713645
Thal_AV_L,-0.14686712185917708,0.40808966849790423,-0.05030913682696407,-0.2626495617282126,0.18976003952401432,-0.047322042722914535,-0.11295216093081381,-0.29350370257344677,-0.2956213282452322,0.07762842918356387,-0.3339853522346132,1.0,0.2170062513314381,0.2736153682456022,-0.1328133583567271,0.1485301711008911,-0.08595207429288705,0.19238318681509795,0.31862768800486685,0.10601286070380754,0.3055914754703883,0.05199160893346655,-0.061575477949041425,0.056551790497674004,-0.3109430105512531,0.12333994556995823,-0.2853141723136992,0.08649098155866702,0.06112376466577211,0.09090576981808274,-0.26667908797806533,0.18705432135904165,-0.14107664928814118,0.1873590510568672,0.16596105598458616,-0.10734052536003877,0.12280528039094415,-0.3014708680972868,0.2935244570894579,0.2616956850912718,0.24049080165115055,0.1711703886962455,0.004221909473602289,0.04164511425885018,-0.036178609500045866,0.002757183703367638,-0.10567551714157514,0.23059454964702475,0.15174186686029384,0.16510564578640036,0.17930289758716395,-0.33446692445401727,0.0386156707796611,-0.08139963868859333,0.1766673714233071,-0.062486168053242946,-0.038226369832042605,-0.3413380374337794,0.18436400635527808,0.3111285458478754,-0.32137213969150463,-0.2578061178959115,-0.28467281163335983,-0.08625659507793612,0.43139341739823395
Thal_LGN_R,-0.29361585149854724,0.35131110053271375,0.5577174379640003,0.41011422478849185,0.5243892925336242,0.6900886135950888,-0.4988842855182213,-0.4778133582824591,-0.21012097448843173,0.3402865893332964,-0.2560973207963527,0.2170062513314381,1.0,-0.23836793576154805,0.2965417691335452,0.43611574581543117,-0.03763396559455772,0.667850296917478,-0.1328578338937221,-0.08731062761808378,0.312218483598009,0.5688643880117074,0.49018099389559766,-0.3234286213635112,-0.19023635891035698,0.7997510703485757,-0.4689256411638372,-0.4801109571090018,-0.3643608514081495,-0.3566813067465066,-0.25334439375036355,0.6352806635399199,-0.5035845508406225,0.6242499010419508,0.38505704454268813,-0.45577552039802444,0.171547053507128,-0.35622719631557487,0.5824462563207172,0.5562278261583014,0.5510888259858917,0.3296382670982147,0.348806487763325,0.16247994999945758,0.6128000242044057,0.6645535619507205,-0.4932913401624423,0.576181239932039,0.5736291070343048,-0.3378169239454902,0.8093898319801128,-0.30211869681281533,0.4241896787268872,0.08224743739091471,0.032739983307805934,0.1469058673474443,-0.06559627418195216,-0.17391599186032553,0.7104735984936976,-0.20647430942130596,-0.2870720696002193,-0.33495514472325577,-0.24953904352078218,0.4847188307790248,0.5111609191893901
Paracentral_Lobule_R,-0.009705640367163822,0.08550274499558327,-0.0601712635286869,-0.5427442448364623,0.28155660700059226,-0.2240984297705943,0.2161041144703546,-0.27903945155580534,-0.39802012780503454,0.1515500566756844,-0.560528127895971,0.2736153682456022,-0.23836793576154805,1.0,-0.6701298427549311,0.10291262818435981,-0.018789538546725486,-0.05039447034732714,0.32288929774582315,0.5347274180453089,-0.06676426592214471,-0.08196805534718367,-0.29466569310762686,0.5815308157584731,-0.5334151251190993,-0.18134338616661871,-0.3181665829095464,0.6673769085997331,0.664732243656215,0.54192450181715,-0.36445413049580044,0.24014352994852672,0.2822679553659989,0.1363805661539422,0.317616639790009,-0.05286793750656698,0.195292717734334,-0.30510943147268277,-0.10469126802359749,0.26323692868551757,0.08104911018902758,0.2979233549552173,0.11331673134982509,0.008221219603006162,-0.37209152878924134,-0.07452196786041676,0.3086020929714707,0.06217236750218099,-0.034197099145782554,0.694476447822414,-0.16530979133623702,-0.32791354054177296,-0.017437475978787937,0.15480601220115617,0.2704545816606152,0.21431485856259982,-0.09030185403443466,-0.5794665206811088,0.003040608464450904,0.8517227257696225,-0.41771571066503743,-0.1949830490458081,-0.47342604776682856,-0.3868678338090507,0.2413473594931524
Vermis_9,0.07327441723334514,0.12015545392187996,0.05947931464362956,0.46770142777683826,-0.25449070260538104,0.2624098431041279,0.05904288914260828,0.2815136755008965,0.4792019288552603,-0.044689258663725154,0.5429555907966718,-0.1328133583567271,0.2965417691335452,-0.6701298427549311,1.0,-0.006832839486625765,0.1324127650777178,0.04884781216503784,-0.037165407131826804,-0.09649331909729648,0.20650275503294166,0.043458292911035215,0.4067798907326811,-0.2642953737052748,0.5732905778560726,0.31939115821860187,0.36132390922119123,-0.47467705254106135,-0.3386373310022209,-0.3731058211238397,0.4106850675752273,-0.04349486968132996,-0.05688048752378584,0.14225416057059542,0.10218013670634345,0.1880701638850958,-0.1720547050739054,0.42684592809991295,0.19471383752926233,-0.05634514698000243,0.01778574501153077,-0.0032540884741749446,0.0070329642923434,0.20658436930618024,0.5515564203225909,0.2263716688291437,-0.051862855199509145,0.12444623852562728,0.14287850965877755,-0.4962994017469889,0.2289369616346913,0.4529189500968559,0.09132593894840574,-0.05970894105916693,-0.16845728985161626,-0.026585409585771894,0.0046882338523596126,0.5836631210906963,-0.015689282883707235,-0.5787260916216372,0.4881160674908934,0.28487283379137274,0.3701300304950794,0.38464974229178955,-0.10184984306114905
Amygdala_R,-0.6586963845443095,0.04096421293118876,0.5841393448557948,0.16548114343582093,0.542203767596452,0.4017124119441973,-0.5946070121785388,-0.41425248703107515,-0.20089089736598173,-0.03608647712535361,-0.5142945474818231,0.1485301711008911,0.43611574581543117,0.10291262818435981,-0.006832839486625765,1.0,-0.298753484204757,0.7571995520190887,-0.2631920000756409,-0.09626970729308049,0.07741628090008895,0.8242869595492357,0.2910556519469766,-0.09442551921879877,-0.590356430904499,0.6697935010320291,-0.42797288177923304,-0.27168006450699317,-0.2142530110606373,-0.4088251137115793,-0.507153154508584,0.47040538854292074,-0.545914610303943,0.4379431511483873,0.0313386333223125,-0.5576269698931203,0.23799481413552595,-0.4660505826028625,0.7370037145749172,0.4918937048901777,0.5084316857788849,0.012802316405246268,0.08690752516114991,-0.2972543884515644,0.5309075806630694,0.4901565469735754,-0.4480527206834114,0.7078078223608048,0.19950996159453027,-0.3169161308971939,0.5680536989426156,-0.575494654994906,0.01736000715838557,-0.2641794532530816,-0.2848437029949692,-0.3125769977534537,-0.16269795387036384,-0.27704512728293007,0.5793804593562393,-0.08511089249865655,-0.5990751625502403,-0.5107371711956762,-0.6959726289429532,-0.014260996662157101,0.3506426140439405
Temporal_Sup_L,0.3142116774794256,-0.006112701934411338,-0.2987216078328915,0.31104374924434186,-0.2792869397417602,0.25737875944398403,0.47494663075253,0.35725384830822804,0.2960031636367203,-0.0179567429150357,0.34464441215544056,-0.08595207429288705,-0.03763396559455772,-0.018789538546725486,0.1324127650777178,-0.298753484204757,1.0,-0.35570854161113885,0.11624286306616734,0.4806022813992024,0.00033484607235692706,-0.33118715515748304,0.48699436877027147,0.3857134587262992,0.3596778534664489,-0.10533636751183233,0.401140563374474,0.19831381605767598,0.41297463533556095,0.36127483765684665,0.5272730946564042,-0.13590531148007745,0.49333787768674137,-0.06183922818097384,0.34549064211923863,0.5859173660292458,-0.13315065349507263,0.36447341012030837,-0.16561258989879193,-0.32562202610118135,-0.2561742418547761,0.3136158729295745,0.3146288286089506,0.3857566473956981,0.00010427183860938833,0.25719043033704203,0.48757815332763726,-0.19725315270200947,0.29914200360738624,0.18484429580422737,-0.23038517382397142,0.47425645434421176,0.17039162621377058,0.0656139173110429,-0.0919867097459714,0.4456630846204621,0.17239426136675817,0.36226252487483057,-0.28603339273135925,0.03186112733418176,0.4927750010571397,0.6057732214431559,0.5167488399448856,0.25002773760290536,-0.28113979772394715
ACC_pre_R,-0.6342411336369529,0.18838929068739227,0.7773195409832248,0.17016875499424117,0.7262836197908908,0.5259165231861372,-0.7590062753264515,-0.5588588999622742,-0.3448497923052173,0.11169286688626899,-0.5290129265192557,0.19238318681509795,0.667850296917478,-0.05039447034732714,0.04884781216503784,0.7571995520190887,-0.35570854161113885,1.0,-0.29656096630929374,-0.2300497974093113,0.24397692001991594,0.8871753974761154,0.27984548380451685,-0.3655696948201759,-0.5723690580201289,0.7936031684019242,-0.5784458213375271,-0.49293263454278724,-0.45720882848176286,-0.5723009847173329,-0.6230832503732834,0.6265671396094605,-0.7516315125171458,0.546889172209234,0.1542958383994696,-0.6869031019819042,0.3545573554249055,-0.5718269723636169,0.7181625087880628,0.6419643082589016,0.6252356036765497,0.1898703389025072,0.16723788751594887,-0.14804323070234152,0.6257054059817635,0.509575566266687,-0.6637388414965312,0.7758580369231807,0.4323827300046277,-0.42681005548402734,0.8439827191196799,-0.6188479001387679,0.22989588283248505,-0.05709723795126046,-0.1768497299596721,-0.21020937974396786,-0.182537318097678,-0.37626365220267216,0.7324599615507559,-0.18519886654315246,-0.6218269458599995,-0.6062356815694862,-0.6385877832249398,0.2522842654066345,0.5285608248595542
Thal_Re_L,0.3031916051090627,0.27026657253384845,-0.4719183601366541,-0.45525946397674,-0.0784078340841568,-0.2974043182375515,0.3142515610407358,0.06947096886627077,-0.12462032145603569,-0.034504891166249545,0.08554495150450211,0.31862768800486685,-0.1328578338937221,0.32288929774582315,-0.037165407131826804,-0.2631920000756409,0.11624286306616734,-0.29656096630929374,1.0,0.2675003615033452,-0.017310851705894817,-0.4445916742742128,-0.22443038671700824,0.1989439556094367,0.15892729793542582,-0.36540742163455775,0.11021077268689775,0.2230300205244627,0.2680771926205106,0.4761669685875675,0.2546034389151643,-0.15008422032049254,0.306788468773679,0.07100549399336767,0.21240157458532602,0.30380098885798024,-0.09663355404420138,0.10410798391853104,-0.11853148009307757,0.007737991278290641,-0.027099614668876216,0.18791993489903905,0.15650345074802635,0.4120957897863569,-0.28571866195727136,-0.1564042422654297,0.25732572547130156,-0.1658758631670134,-0.1817523236383999,0.4001333503190816,-0.1810475085305057,0.06742124384838175,-0.014030186671611503,-0.059378081193204216,0.3722674400255245,-0.045230166800074315,-0.030450783759254058,-0.1256432779691797,-0.18675851465226986,0.47441312602192787,0.2307820100750987,0.0329488471686323,0.077813879895212,-0.18269339140429158,0.1039016209482923
Precentral_L,0.3424125812666621,0.1592495600282958,-0.07986993161171504,0.0834317955142805,-0.1985150721008098,0.046279002175007244,0.623758446150258,0.2324047278175086,0.2659079576159909,0.0694437931048213,-0.06826420913808846,0.10601286070380754,-0.08731062761808378,0.5347274180453089,-0.09649331909729648,-0.09626970729308049,0.4806022813992024,-0.2300497974093113,0.2675003615033452,1.0,0.07530796893720913,-0.18638361496518627,0.24479935250501342,0.8765612950388719,-0.01725687848544973,0.0027342616088204454,0.2347211505407301,0.6504842249617947,0.7698572971040744,0.4747450846520425,0.10752811973879052,0.1433186720518856,0.630212881267355,0.12182831152696688,0.700136121761749,0.4418207025500654,-0.02297352969409895,0.2518630944953784,-0.05805947388336991,-0.13927954501224205,-0.17701731417555763,0.5533897051038316,0.16666773449960065,-0.008207025408442632,-0.07741588456019032,0.1659692169021541,0.6945227660952911,-0.07066528775210368,0.11767125774093119,0.43713599377114976,-0.26180234089636756,0.2371231506681305,0.291508287159627,0.14854829745555856,-0.049461571282321544,0.3488052290763857,-0.006537356522692425,0.13167155807834682,-0.24969296079789807,0.3990090045590282,0.08174016830919234,0.30981337222913147,0.14299970509883145,0.1711340531465037,-0.047662614990983204
