,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.15666772953793917,0.28239285875859027,-0.2778843595202972,0.27580940791740705,0.18610820888236254,0.39503072446012266,-0.011639097912438355,0.158746535747113,0.09565280715773532,0.09082522948292714,1.0,0.4404182606895864,0.422635307535073,0.00928314284866365,0.35429750116932224,0.36481287019605996,0.5423561876020722,0.5896784049834375,0.4358734459764861,0.065652516688241
Thal_MGN_L,0.3037720705778864,0.6275452203078032,-0.20155478777211316,0.042814565977820504,0.19846082963405295,0.6677517210695412,-0.1949512793467678,0.19357628828741077,0.15598116012292632,0.31146092239307566,0.4404182606895864,1.0,0.5938464084451957,-0.16576810855137658,0.4019410871599969,0.385522614552378,0.42455132490046116,0.4583172871430673,0.6506462393221728,-0.054029866658932946
Paracentral_Lobule_R,0.17068694545536034,0.6150479012395527,-0.46562116420377403,0.13659552833783303,0.3887055071461859,0.655108877204214,-0.3043596709911618,0.26645548633245597,0.017153772733598287,0.2879085106082625,0.422635307535073,0.5938464084451957,1.0,-0.3775392566448065,0.6108483940587143,0.648241900343123,0.39167098942396245,0.5870316595448355,0.6986204369637227,-0.29786409137508324
Vermis_9,0.2926725369690547,-0.16930006143064708,0.5437597970295128,0.5194175533289141,-0.34039133515933284,-0.3117125655544369,0.8045777533382458,-0.20112467041795806,0.48321830816889316,-0.7445618266153821,0.00928314284866365,-0.16576810855137658,-0.3775392566448065,1.0,-0.34512183540458913,-0.20409613780233737,0.37277024589637514,-0.03854463329814151,-0.008427497121842868,0.5959805340209353
Amygdala_R,0.10144944255018505,0.538618630343685,-0.48056867000116704,0.24031156736327255,0.45279492396097165,0.6262263259068125,-0.4567763531073002,0.1224718213270586,-0.1350031789760531,0.4255625036601132,0.35429750116932224,0.4019410871599969,0.6108483940587143,-0.34512183540458913,1.0,0.6681078622309155,0.35967123479559926,0.6269603486237839,0.3939820158626147,-0.34498024005972616
Temporal_Sup_L,0.4531469167596638,0.6872978921713129,-0.4001283111177044,0.20942150274462037,0.42667724035319915,0.4867378068122432,-0.14405661782477308,0.18666182481253407,-0.24713420647152776,0.26266444117833315,0.36481287019605996,0.385522614552378,0.648241900343123,-0.20409613780233737,0.6681078622309155,1.0,0.5659517572294526,0.579169796565958,0.5576571535981726,-0.39328812756832976
Thal_MDm_L,0.4749755518606706,0.5387503298392733,0.08094161413852949,0.6940444716837341,-0.054152462379867504,0.40541948442539766,0.456858096566776,-0.08281980240352564,0.36634672644430655,-0.16864692571720444,0.5423561876020722,0.42455132490046116,0.39167098942396245,0.37277024589637514,0.35967123479559926,0.5659517572294526,1.0,0.6750908115073676,0.6097894145941549,0.0864799005052026
Red_N_R,0.28113066440849616,0.5038920721542232,-0.18608340871068657,0.5725204253588858,0.11859095629161949,0.5272797263682383,0.04991142507304586,0.019497874913332148,0.2465757885167446,0.14523520214881255,0.5896784049834375,0.4583172871430673,0.5870316595448355,-0.03854463329814151,0.6269603486237839,0.579169796565958,0.6750908115073676,1.0,0.5610673498487454,-0.11991123214407434
Precentral_L,0.26102940248373946,0.6797332572070778,-0.16495852924850055,0.3885962713103132,0.12203550282731701,0.662270689634304,0.05900335411121514,0.08063679587943161,0.24691241427013447,-0.044426426265610316,0.4358734459764861,0.6506462393221728,0.6986204369637227,-0.008427497121842868,0.3939820158626147,0.5576571535981726,0.6097894145941549,0.5610673498487454,1.0,-0.05047576620291276
Frontal_Inf_Orb_2_R,0.04721494817136755,-0.25678134370618744,0.5185543997559613,0.31723768981688266,0.04364237789047288,-0.24324225133482083,0.4887953666453244,-0.09816170587470778,0.3523819553035983,-0.44601050794726865,0.065652516688241,-0.054029866658932946,-0.29786409137508324,0.5959805340209353,-0.34498024005972616,-0.39328812756832976,0.0864799005052026,-0.11991123214407434,-0.05047576620291276,1.0
