,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R
Vermis_8,0.09498495526994626,0.10382194677235311,0.3784704802714818,0.3157531703645706,0.43568377796372576,0.35939721208676173,0.4176500514903562,-0.19838818994351232,0.44325865896499106,0.39844216785757985,1.0,0.03195168469749246,-0.17756714159138995,0.14267617077515915,0.9201332645944116,0.43764410742124227,0.4220100142207575,0.505186561429621,-0.1847983115978286,0.3935797172557002,0.28507459608684144,0.3490585217423964,0.22914571421613705,0.2730427011563235,0.6384877416238959,0.4880838320663835,0.43642958362589074,0.0485231796927801,0.6667067286026798,-0.06777452476041246,0.7250435848303779,0.43100117067317756,-0.11499022459571545,0.5067528004299415,0.23356914298010725,0.5539725751136383,0.4361650651235425,0.5761544400320332,0.48642842866775127,0.34134079792922256,0.1427625967196632,0.5242257388425351,-0.04861444087005742,0.4041654730009809,0.3970612761423268,0.2596614527068826,0.00672764466340574,0.3424852631915701,0.25237964289370834,-0.03786423722255434,0.40723197955973023,0.7549032699295029,0.43794637108133944,-0.07406965337705407,0.5188484124237238,0.430577651789258,0.4388086162891539,0.777701367868217,0.5682743232613438,-0.12677423610355473
Thal_AV_L,0.07603358756717456,0.5020286733647772,0.2642750003283003,0.004503218454292561,-0.2472248606322331,-0.2002309074107183,-0.0014011339118508055,0.22456022660837796,0.18500966290731546,-0.0702823607905649,0.03195168469749246,1.0,0.45742299329429575,-0.02681636176332516,0.0041330887494110576,0.35626655846293165,-0.14841682307466136,0.06966810844731154,0.5131456092375827,-0.1933222815426696,-0.0026036039549923503,0.13733634134060219,0.06047920332303054,-0.13603302933720124,0.22223039210323378,0.37690329609409146,0.019600713675526706,-0.020172362188743596,-0.18228444041841385,0.01236869883591181,-0.03068517187106114,0.24699013517138232,-0.00472611224453853,0.2823389420144367,-0.15218162026736154,0.09657726080870543,0.18710425486861887,0.005193869432859747,-0.22416100654190807,0.10980169176878773,-0.0648379582697883,-0.15841873892271757,0.5820468903707681,-0.1710121291902126,-0.3208064688524289,-0.17248488593613964,0.41167962002136116,-0.1963197500812399,0.0982584343179164,-0.19103225196242163,0.2624502931381246,0.06713121178765888,-0.1504853925539204,-0.005052385684753276,-0.03134531894607237,-0.14007365290527643,-0.15635272205501544,0.02592410675106654,-0.27583847136870543,-0.03190528178703519
Thal_LGN_R,0.38996652799620973,0.2623171916970725,0.23832752026451978,0.03144854328118282,-0.16147668759423847,-0.2755306204821251,0.0009921250449766103,0.33584432040190515,0.10423153900081744,-0.22842808637593043,-0.17756714159138995,0.45742299329429575,1.0,-0.1543677434225922,-0.1771812472410991,0.2702602046598803,-0.11072552819693587,0.13848385586391396,0.4255908243720837,-0.2349099655916196,0.10446056663385353,0.1388628247479521,0.025432182845520915,-0.15158744114196265,0.09302370886994438,0.32799954120345104,-0.002646624360063614,0.013060736762605248,-0.1772928997756543,0.13941073610277369,-0.121519986329609,0.10753893666029636,0.17355216855291267,0.2647074897419504,0.06922461079272228,0.07864146395073614,0.2693960088789016,-0.03765380224830752,-0.018472142794410982,-0.01383189335745374,0.11891730734611006,-0.17910804781698048,0.564046927399497,0.00021841144079554165,-0.29325603628905456,-0.19173366630234806,0.31425986511385134,-0.19107008679205148,0.24990461651987098,-0.15585439144965135,0.21980847139968668,0.003992754041662979,-0.06489280174828574,-0.059817534668608605,0.04215963658149793,0.021440837914663655,-0.07411194121701543,-0.060966482310867674,-0.2608866829765055,0.10465647856155096
Paracentral_Lobule_R,-0.11658280293392621,-0.046918780522675396,-0.10211379493882651,-0.06608168727183023,-0.07503155832546647,0.009171092302954167,-0.12276957884367368,-0.03104702501330489,-0.05883298198780058,-0.027030209343709845,0.14267617077515915,-0.02681636176332516,-0.1543677434225922,1.0,0.09126619892548309,0.01175450472342029,-0.11973662303567006,-0.03344767258468535,-0.004273107443344265,-0.10950171291203518,-0.02651860830694359,-0.11002942139313412,-0.21477784654364512,-0.04690040672324799,0.10786861997150479,-0.07025938917103301,-0.011389425317023581,0.017941416859359544,0.03847145954302999,-0.16195109596386026,0.04448421418080332,-0.010881757894120467,-0.1785318003567005,0.04316270920143244,-0.16284246020077756,0.039111599878739745,-0.08748426229301351,0.08546846201461172,-0.002989177930926018,-0.08247072457789234,-0.1281765965123295,-0.05645920682132702,-0.04168714975001156,-0.06553621928929763,-0.03190228338060702,-0.15065890477373756,-0.16561818434185968,-0.06311864746623815,0.016434295893958947,0.03893772364772417,0.06515077795175167,0.04549432882957027,-0.0579828028212615,0.08153582120132385,-0.040980288542547906,-0.04129563381688873,-0.013052910620474444,0.023585390626169104,0.06536434735011912,-0.16260230936097314
Vermis_9,0.1435936082693337,0.18678975207530407,0.4233623531449279,0.5014310284186503,0.5465749468867868,0.547441227748753,0.4994353095226195,-0.18753578874246865,0.44498563709752137,0.3152252042828971,0.9201332645944116,0.0041330887494110576,-0.1771812472410991,0.09126619892548309,1.0,0.34956120654498785,0.5852964879234025,0.5066551874412392,-0.1305891065288893,0.5557173647086273,0.20662210278346763,0.4587758384428038,0.40471747833030225,0.41369293727297,0.6465287822219145,0.44480890928076106,0.5888896311855308,0.08383806126336145,0.7303711655775486,0.11725975723620205,0.8226417943176659,0.30258909988003435,-0.05918057341885062,0.43406355729395035,0.3698924589229607,0.5023376911438375,0.4757438071461392,0.70275746325497,0.5022724834590347,0.3285860736110094,0.21765989973153063,0.5748302985658218,-0.050244375098258465,0.4581248364619404,0.4342694375265505,0.48882509121647855,-0.0017619495624815011,0.5179877118692758,0.2244786504213968,-0.03609018421884455,0.3276897298612871,0.8476724256371175,0.5143526299848669,-0.14449188337300786,0.5139279631189932,0.37202324637605316,0.4434795112628197,0.8770382541544729,0.6085413428736277,0.07822488100125925
Amygdala_R,0.07641649589462934,0.2720073312731045,0.37709075301532957,0.024793253355747523,0.0253726435841262,-0.08586674107105487,0.1185341560684933,0.14450315620363852,0.42420338461396623,0.2649452708903975,0.43764410742124227,0.35626655846293165,0.2702602046598803,0.01175450472342029,0.34956120654498785,1.0,-0.011966006816811764,0.33889258274724526,0.22303483326764834,-0.013807128993828535,0.38357564957506063,0.22610295609590794,0.09992575909030005,-0.03130228661429368,0.26583184574306246,0.7006761703438169,0.1829183390115039,0.17520740967655046,0.1100075707409317,-0.10739352001587368,0.13664168284962824,0.512546374680726,0.14191312137555714,0.672018530157927,0.04185667371184515,0.3861165521646696,0.4479245107537187,0.11668886945657947,0.190811760892323,0.5786812089028646,0.004863654825360709,0.1248544477995038,0.43634487192016597,0.0764383137019772,0.14560912460714687,-0.08526221680934726,0.3297064270047569,-0.08716530369408727,0.3683635804764314,-0.09805532076113962,0.4543531068563634,0.355865383632339,0.17051109304837037,-0.209491864335885,0.4421359474145175,0.37707518357568165,0.20134065941682275,0.25773150366247,0.16527687258352386,-0.18513633718298889
Temporal_Sup_L,0.42852371542095935,0.17072651103747916,0.5420437280610158,0.8423815357848025,0.7565906720710098,0.8012609789274204,0.5994338181208837,-0.07040151650945635,0.2567495396653684,0.32879894777533003,0.4220100142207575,-0.14841682307466136,-0.11072552819693587,-0.11973662303567006,0.5852964879234025,-0.011966006816811764,1.0,0.5782576483686435,-0.015367550915785703,0.7911751803149188,0.1925172584031828,0.7359994375645037,0.8004246905918084,0.6515990323592785,0.38969515202708527,0.26183857620847006,0.5704368969116446,0.1271511261524577,0.6428119664724607,0.4523857381393948,0.6241523670509688,0.03218732626959531,-0.011150728284587042,0.21329137531994138,0.5822877803410768,0.3118598117533918,0.4839866220370639,0.7203427799531832,0.4378350547869368,0.24954462714520176,0.5022592621570007,0.637786273180025,-0.049822924011097315,0.5330173124557853,0.4859513621079656,0.8523111591815814,-0.12539288771094811,0.8153002909940332,0.26521851091037413,-0.03965650135354456,0.06350775658425205,0.5983858583917038,0.6045433427452527,-0.019720626933996694,0.4927937385873488,0.3881068919344017,0.5662024065865481,0.7601524239091231,0.48257867180225267,0.4758270479328848
ACC_pre_R,0.40021508429147307,0.21526044976133127,0.690425363512128,0.5715935968309249,0.6296800578486207,0.4138089693875506,0.523664097361179,-0.03298667919827772,0.5024239717642867,0.4217598605513335,0.505186561429621,0.06966810844731154,0.13848385586391396,-0.03344767258468535,0.5066551874412392,0.33889258274724526,0.5782576483686435,1.0,-0.007721148437399191,0.473066368874616,0.5100640898489126,0.6712417368876271,0.6169437156276522,0.3407475068482554,0.3877984499200136,0.5649630327799854,0.3700251804222481,0.08828298587186997,0.5832028989371785,0.26886256123377156,0.4073562671177507,0.34360375084643713,0.05708686886768888,0.4741516395552997,0.5908492018820867,0.5030184799785276,0.6972024179825532,0.544021301768583,0.6740794199531261,0.4529145218990611,0.6113786162458116,0.6673776570359852,0.07116335154072917,0.600905595374031,0.5278070854069128,0.5034728386306373,0.022614933107454462,0.4894220600830992,0.3342870037598776,-0.14027362376416844,0.33841633974247953,0.5839864702856028,0.714147195057471,-0.031120452533070057,0.7386757498346367,0.46295220990962976,0.6249548106683406,0.6104809476000489,0.418275759005096,0.2743969641821425
Thal_Re_L,0.2579671815179693,0.6682822157810744,0.17402719072714493,0.14810581934660935,-0.18345974722373287,-0.0106959686931693,0.11251960952031263,0.4908086227116308,0.15742896071751145,-0.09885367073622665,-0.1847983115978286,0.5131456092375827,0.4255908243720837,-0.004273107443344265,-0.1305891065288893,0.22303483326764834,-0.015367550915785703,-0.007721148437399191,1.0,-0.025979837299286403,0.05231014998981081,0.15076322016235585,0.10164370617990869,0.05444565619479055,0.23639302707786558,0.29680430518003453,0.21801387759407848,0.14049187234979024,-0.18440581275412724,0.0890490290356062,-0.07853770935702047,0.03352457400221865,0.1131816680051327,0.2691804196401912,0.012300209629689137,0.14963718134490098,0.1382731959634958,0.1485060819130252,-0.4346351550404551,0.04934751743957253,-0.023917620713199226,-0.20052925476569325,0.7748199951696624,-0.1944217893370593,-0.3752106736209716,-0.09082968554946232,0.43008734677078675,-0.1546076334692812,0.2824889990384834,-0.195349791789714,0.22312436327569982,-0.013618796147573494,-0.09499339778403472,-0.054005833117485906,-0.09331624277146008,-0.06939640809869295,-0.23705271957094454,0.051385469288099166,-0.24166748934636254,0.11706703910414201
Precentral_L,0.20277713154274363,0.056971258697546885,0.31866740070100413,0.5881611606794883,0.6447409375671537,0.7647080564575426,0.599368748358166,-0.09761704200810871,0.40652356633416914,0.20734196874796781,0.3935797172557002,-0.1933222815426696,-0.2349099655916196,-0.10950171291203518,0.5557173647086273,-0.013807128993828535,0.7911751803149188,0.473066368874616,-0.025979837299286403,1.0,0.10123491988435818,0.5649762074127458,0.6108200840012307,0.8735788105800235,0.2952522596579757,0.19594211846515808,0.5026623568314071,0.35597246567350366,0.5816001551158291,0.13891447821032654,0.4788298529250143,-0.03503201109973565,0.07010797906992224,0.25024759283371334,0.6514395872831801,0.25484623685530805,0.39019886707204643,0.6278803933572217,0.399065906998981,0.22066936385239883,0.20737115241616005,0.7209645304213897,-0.029327037743468398,0.27310171682187123,0.509278643282169,0.715914232802556,0.11820732687653605,0.6922665454074105,0.17776788244921327,-0.014419075456663375,0.05636089372262866,0.49015666379905687,0.6288269715630205,-0.13393994547674937,0.4163270918187105,0.3164862615939732,0.28938052925735513,0.6259574258847216,0.47387307213314367,0.21304635498794414
Red_N_R,0.39711841578363755,0.08598017285289633,0.3797681915870744,0.18252196757777522,0.23213031886595614,0.07626377481241702,0.37731877285409404,-0.06939176953710831,0.2883925394165361,0.4978045633509952,0.28507459608684144,-0.0026036039549923503,0.10446056663385353,-0.02651860830694359,0.20662210278346763,0.38357564957506063,0.1925172584031828,0.5100640898489126,0.05231014998981081,0.10123491988435818,1.0,0.2576216110286117,0.211293405069057,0.06281736195905215,0.30474078522447445,0.4561614651228894,0.22748051097881455,0.036098496696459606,0.29394753178845495,0.05810737554365969,0.1648822406877656,0.29701923691967413,-0.03767177510581069,0.41478540573559985,0.19917019484991794,0.34283699905396603,0.42500496407873917,0.20671114756920916,0.35004086039656485,0.3575591948301836,0.2885003217164783,0.28641487304943763,0.0884759715705435,0.340963188110895,0.22047410305736612,0.0902616420153061,0.051884555780775526,0.12166145520011022,0.2776906058973429,-0.01156343044440223,0.3276847281536645,0.24956535366979732,0.29627829704093817,0.09646164988398448,0.46983682772797875,0.4167047191091143,0.4273287070822489,0.27603597397553836,0.2093984598830311,0.024605214210404132
Frontal_Inf_Orb_2_R,0.2953860178621368,0.3011795344271777,0.7660204435146104,0.7793841529602606,0.6012926711464499,0.5553270735124294,0.47362473505763397,0.09298267951506003,0.35569459171274315,0.19658350335231428,0.3490585217423964,0.13733634134060219,0.1388628247479521,-0.11002942139313412,0.4587758384428038,0.22610295609590794,0.7359994375645037,0.6712417368876271,0.15076322016235585,0.5649762074127458,0.2576216110286117,1.0,0.7614190250639766,0.4135395178312942,0.32506991411738956,0.4516787575194142,0.5185288755683112,0.12993675003845562,0.4341469647522274,0.3889476522668615,0.4256082741466747,0.24262035078507158,0.09754010543220923,0.32060279909144096,0.44536892704207165,0.23405836430502974,0.6197038804102541,0.5481192242003213,0.34668131006623726,0.3856777525924712,0.5151105513673078,0.460469339073079,0.20663302169406433,0.3902421798014097,0.2966429346059781,0.6361764843419919,0.08195344177627567,0.5547711111766044,0.3050690447235184,-0.15828919641007982,0.05770886191335384,0.5226129498498121,0.4590271180077859,-0.07910121334780924,0.4566089105048103,0.3068802165200279,0.45305915149544,0.5957344648203904,0.23716027784468482,0.39484542564172337
Insula_L,0.30127732958803205,0.3176765701276549,0.5937875654901723,0.8177436969888937,0.6571966521802994,0.6835192610240712,0.5394417801888016,-0.029969784354607634,0.3473765709910322,0.3305246874951274,0.22914571421613705,0.06047920332303054,0.025432182845520915,-0.21477784654364512,0.40471747833030225,0.09992575909030005,0.8004246905918084,0.6169437156276522,0.10164370617990869,0.6108200840012307,0.211293405069057,0.7614190250639766,1.0,0.4636714177315297,0.25662372016091606,0.41001710173687217,0.42361189413936473,0.08279305720156527,0.47963406403178094,0.564800375755442,0.44032926574239295,0.09761282549335193,0.06542938832145324,0.1993955078762141,0.5277299466296083,0.2565918250835034,0.539277054955967,0.5452644614394326,0.4060180383335152,0.4591499165833442,0.552590588481157,0.5037519774169991,0.039729839700792184,0.4170697420949903,0.44974569788021185,0.8429512356965854,0.009046147616612748,0.6516795500235179,0.08775961264071937,-0.1860422977714119,0.002165467604253604,0.5210895725477915,0.5377033097277989,-0.009668734897551944,0.4667767116366298,0.19699884694325778,0.49829718258450817,0.5748382128080244,0.2962365861891602,0.614545020069054
