,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D
Precentral_L,1.0,-0.3097671031180403,-0.36293938992285185,-0.5312240871523588,-0.07036764120341042,-0.5562487236954947,0.6516174693306643,-0.5059131302361344,0.6173968583429733,-0.433990425305206,0.22332010223505996,0.4099203882065401,0.6999156542596207,0.14198291427445967,0.5899985235050211,0.6027527150912722,-0.3408007437061877,-0.5448608810318732,0.2395348347579284,0.22283692151222262,0.5540056729293541,0.5569021847939204,0.5314053639425821,0.5259338454093752,0.4718869779707596,0.015831317428259876,0.5411276369568627,0.5105402240142671,-0.2861211714362877,-0.5109152572077981,0.7965549289904429,0.564670976571749,0.7199767222198519,0.30500388110111754,0.573989893261215,0.2779768212186364,0.6952259484845493,0.6647611691454287,0.37062819832006205,0.3971031810658708,0.6338589439370634,0.45690536878416954,0.06674425517864246,-0.06440155572651617,0.6180216361623249,0.7081161591078035,-0.38467312404199794,-0.3617055438824825,0.7723772627176224,0.6698233512354969,0.777392500529886,0.5224079571620635,-0.5048852328659327,-0.20072443898204834,-0.4918602175453324,0.09778629802916966,0.9256317684499531,-0.14012277627361477,0.855066331127523,0.38550506509452676,0.8739294481261004,-0.026506634049524715,0.8243252115734193,0.4836182505684228,0.7597658790890723,0.7722446002714334,0.6342004583478732,0.5175294921487624,0.53153686784937,0.5560819051464824,0.256825524187772,0.35915595739599576,0.7664236703854702,0.14019685399005974,0.7485997323576853,0.34442218203701114,0.2613963846963817,0.41008772889698974,0.43393019580865666,0.1881571988815209,0.2553028749818926,0.3321268280374232,-0.5141559098060002,-0.028272756001852733,-0.6094630003159462,-0.4514180348464537,-0.6155772216982732,-0.49149726850709186,-0.16473700678286105,0.36088048780172177,0.27193694952792785,0.0992502856026594,-0.5196107721322187,-0.4421534962282237,-0.6087028018208602,-0.5697596336267078,0.3381503821857257,0.1607926725000195,0.4292849768566988,0.5104443211302823,0.17785652167950042,-0.21804561742970693,-0.5645720660237981,-0.5818069843488881,-0.5529155473925489,-0.48873721548515986,0.18958296583159898,0.25645332166057233,0.18841918252125742,0.5337414242378918,0.42154016494021224,0.6405861096667873,0.14922603669578435,0.666359164898888,0.39908400545061196,0.4453987575548944,0.40659184289542044,0.38706373741239314,0.47715064123741735,0.3247360136876277,0.4444889475492217,0.648910007292665,0.4446682857231731,-0.023814843334412885,0.48634326511502846,0.40963849072855346,0.5184028730682402,0.5160477823350185,0.48734842039777554,0.2653894264214814,0.27908349307429303,0.26590780924401036,0.3628164087095432,0.37146815877550127,0.5137174810783893,0.48071494718603336,0.5685365598994357,0.36159305632691313,0.5872351439253372,0.46254845080169005,-0.2969995191181773,0.6586919817419249,0.029725816745459283,0.40323907444424795,0.36484671651524236,0.43329616385858877,0.20270332628331506,0.4995362392130749
Precentral_R,-0.3097671031180403,1.0,0.5433006132895568,0.7488879212660814,0.4900200919799203,0.7538374164764998,-0.5343400747847021,0.527190011621185,-0.6452237900128965,0.20919066043178228,0.20730329257429966,-0.830491928629062,-0.5343726707164448,-0.4169061737747817,-0.64333900371261,-0.7330533195428209,0.4496913875738644,0.5296190199500529,-0.822953602233167,-0.8236130150920067,-0.7363609931949158,-0.7353581740470662,-0.7944707592196619,-0.7062248758117441,-0.7937273107187698,-0.11978621359052623,-0.754892885650739,-0.8110549724685637,0.46416037123542325,0.8151082761315211,-0.5119181687136107,0.08240478001322629,-0.42989793746400323,-0.39904005806637943,-0.1409218553128422,-0.12469162086323379,-0.2519446669510731,-0.5194279036101902,-0.5878038453132761,-0.8820482372965192,-0.5576035181289574,-0.6437048026322122,0.4942965330050245,0.4956957459579552,-0.08864274060082421,-0.24276650642217545,0.6968840932290647,0.5637357818191518,-0.3655304588667691,-0.2504747787093586,-0.28829784170564426,-0.10045542990427503,0.7137067331178604,0.15046944048119415,0.7965501319646867,-0.29175958924644974,-0.5772745806171692,0.9019385095873179,-0.6457710539159177,0.18373127535509887,-0.6610009655209753,0.7841424327133031,-0.6206783119584169,0.10511861959312646,-0.438290744841345,-0.4190296753835336,-0.36234707788376114,-0.7772762681872558,-0.687416428442205,0.22292387445734999,-0.5601223419996391,-0.8923387016795304,-0.49115460861859006,0.5835544979729241,-0.19491158366144137,-0.014347719089214709,-0.6372753688415944,-0.8801471172089913,0.35332106881149067,-0.5981566090687617,-0.5950618548129065,-0.8978802527473941,0.7883350519400402,-0.5597391396028595,0.7213221427419135,0.12401331765562534,0.680719665156029,0.5036136287811629,0.8310089373619614,-0.21699611228340718,-0.08594456380556542,0.029253584875043138,0.6824366934960777,0.5067821780681044,0.7074833532261064,0.5302262744450168,-0.16492843442770208,0.058352304386105454,0.001999195316956374,0.3113924402924446,-0.19836416117116967,0.39389002575454934,0.5894445833605488,0.5744484286150521,0.6739596959665908,0.6732959445152549,-0.7484233512341399,0.4205530699247892,0.6751362442861308,-0.4385393454225435,-0.6421545619032915,-0.023837668144612686,-0.3837163654664068,-0.08040220017246501,-0.4298760150734287,-0.4211974202555053,-0.42431607628413515,-0.2707397551953064,-0.3769600964111402,-0.372370285252945,-0.5776429294187458,-0.28604176703901685,-0.5044010197820238,0.33188879534100435,-0.2423316416150587,-0.2966842100184575,0.20075446334349192,0.43479363392070036,-0.02826611293620141,-0.3586002576641293,-0.15954053135922816,0.4527110143632172,-0.8459015508282675,-0.8748582294951396,-0.8462302898952022,-0.8842205521516221,-0.7181086996300504,-0.6543265931105109,0.023703994695919228,-0.12876264076693567,0.8706042383565524,-0.20365448910300593,-0.21101187300283447,-0.7451614852627401,-0.5632384514319415,-0.7257162818615934,-0.2743633362234471,0.1844956829984418
Frontal_Sup_2_L,-0.36293938992285185,0.5433006132895568,1.0,0.9390193478952655,0.9379665411872254,0.9303026586557761,-0.37758095254242946,0.8806903161066816,-0.40458966690002807,0.5469091081479223,0.44837538651997644,-0.6854464584519352,-0.6559435153724534,-0.07566364309385822,-0.7297769433645626,-0.7999375497159006,0.9746233240556764,0.9687137959356844,-0.5634675832854209,-0.541429056858141,-0.7092507142465063,-0.7955464793433357,-0.48015938329259944,-0.7926920449842098,-0.3540619329736634,-0.3809269146720118,-0.844488632530569,-0.7565088651319535,0.5052606997813007,0.6355486861274352,-0.5254445375046843,-0.21670977786081524,-0.677493538570931,-0.42601039288146725,-0.26616389771579035,-0.2768489823597405,-0.4549641572879285,-0.6513969106398337,-0.738705402332701,-0.6587853345939189,-0.5815428653972963,-0.4197213517555416,0.43056849638624134,0.4578886114409969,-0.44004380287638445,-0.6750238385745081,0.7862386905921737,0.7363544067110955,-0.7224058689884986,-0.7919241992957007,-0.600948918333104,-0.6593721225458897,0.8312492367321662,0.360365449219653,0.7211032596695816,0.2437767740768737,-0.5817128782673601,0.269120656842354,-0.7007635192416727,-0.6211928113978099,-0.6256979281384224,-0.031660610253909614,-0.7482647954999353,-0.6571096447437781,-0.6878455774061089,-0.7661826863954192,-0.6725416189364202,-0.6920804911917527,-0.7341572947984697,-0.3133606256275073,-0.5172275776895446,-0.6112520504228321,-0.4058144146657787,0.042998269912774736,-0.5272173762818985,-0.3265832856559949,-0.8294781646365871,-0.634763497230142,0.000634498790555207,-0.24258869994321067,-0.8933975433529624,-0.6479074961096197,0.5381099345186294,0.14597816240097494,0.8503544127755517,0.7173692777563304,0.8464355031651755,0.8569993582659879,0.6382522395582989,-0.2867556187079924,-0.16870906587527895,0.016316741557141044,0.8692619635292083,0.8215957092697393,0.859423730489576,0.8908117193954451,-0.3242817902123488,0.08608067339020738,-0.2034561708431073,0.0031026238746887443,-0.14936391696105192,0.5654928158206692,0.833447067775172,0.8467401995598142,0.8828363092265931,0.7271133577188704,-0.45058850087501656,0.042254005948216135,0.1401544711185742,-0.5307751765678063,-0.38691313068245664,-0.2658677246053303,-0.06429046564037055,-0.3111766006244812,-0.4006790108945652,-0.4433689574632118,-0.39678107478745905,-0.34923175668006673,-0.5151643059020868,-0.46401065117328694,-0.5692557527200142,-0.27675457553185984,-0.4350211915803225,0.286610410330851,-0.1952946178975678,-0.2409407360651591,-0.17406066412830126,-0.13863724362278418,-0.3531652182374606,-0.23545462041907697,-0.33046486098465966,-0.036061492889303444,-0.7844927827128664,-0.7371944573509773,-0.7860013338408949,-0.6943655581074399,-0.8148469374567802,-0.48984082995883194,-0.5137029367245122,-0.26494915740526576,0.553254322988037,-0.15632304906710498,0.15927738586628282,-0.6273554616832958,-0.35132762662304834,-0.6028285251581903,-0.15240338199662012,0.11228939204693555
Frontal_Sup_2_R,-0.5312240871523588,0.7488879212660814,0.9390193478952655,1.0,0.8233290316188245,0.9934192278572943,-0.5480801830244125,0.8829113612653224,-0.5992781102992765,0.5328065245476632,0.33851474601315923,-0.8137077705931688,-0.7489281677850674,-0.20460208241557273,-0.817139679550748,-0.8961559980339525,0.8956715517035445,0.9506322731520875,-0.6893301095599582,-0.6736196123703019,-0.8270788956259135,-0.8838114744880428,-0.6768969445408269,-0.8655000382278708,-0.5883457375571686,-0.29477456839476346,-0.9263902134892235,-0.8756532076479845,0.558218373730097,0.7917771369113001,-0.6823580933832464,-0.23077530385181055,-0.7355100329867116,-0.47354538928149725,-0.31796514984694696,-0.26769632400984805,-0.5421794071360495,-0.7383715417980822,-0.7654624997340645,-0.8106403545023431,-0.708397219579653,-0.5969242806516103,0.4352963941744891,0.48068376677617447,-0.4610543822076657,-0.6935179281981247,0.8370034685415215,0.7525386156652267,-0.7740243387386763,-0.7576154523854837,-0.660909117846769,-0.6003044456848596,0.8955961932097285,0.32857811811691534,0.839762477917378,0.051750289371763306,-0.7576265803429924,0.4985486570172792,-0.850231844484449,-0.45602267682050646,-0.8015182276640439,0.22602831632329906,-0.8668927417311999,-0.5220076381601201,-0.7539818926001364,-0.8031859641484325,-0.6806136729579961,-0.8169053955393667,-0.8258277853017804,-0.24651773973889018,-0.560008930939152,-0.7689227491567919,-0.578478071322032,0.20420502322918418,-0.5609860620143803,-0.2934721748097624,-0.8209001825558402,-0.794158728840753,0.03049584917433603,-0.4044296373746542,-0.8582278962543642,-0.7930765612518503,0.7184212988094457,-0.08417213186958322,0.9316411259624735,0.6148537010634422,0.9179870911996162,0.8477275445562528,0.7445716201111194,-0.3195457451387857,-0.1820555839704674,0.013332236266318761,0.914443290061826,0.8090519541244704,0.9344324949694518,0.8910043529976239,-0.3543745622838157,0.036785409314806755,-0.1991161851250925,0.019139632513950653,-0.1843047204617188,0.5661301889084934,0.8665864243787893,0.8743295440330673,0.9295637221316123,0.811425922640781,-0.5680082296203216,0.12454661609480773,0.28848358855420075,-0.5783484833385191,-0.5291073961190412,-0.2763597858295455,-0.15139657477918783,-0.3465913312431058,-0.48026463299666367,-0.5135205373647519,-0.49995586238936907,-0.41535928484674867,-0.5692383721485809,-0.502650536812144,-0.6494369461546478,-0.3781823701579801,-0.5226993895267673,0.29058558245741034,-0.2841952894982661,-0.32841682314904147,-0.1484504218395279,-0.053285471032717066,-0.3747813251539666,-0.3318955358509697,-0.32990174943850176,0.07519764077566066,-0.876865336173947,-0.8512110283127691,-0.9055314245259375,-0.8499726163620382,-0.8935433905337545,-0.5997716346415077,-0.44898125996151195,-0.31026435022525634,0.7022267578032255,-0.2826955761164917,0.04553800822403735,-0.7432917300415545,-0.48106836911703804,-0.7301978168438451,-0.23059215043381548,0.06120124029898364
Frontal_Mid_2_L,-0.07036764120341042,0.4900200919799203,0.9379665411872254,0.8233290316188245,1.0,0.8123046453743205,-0.19881391206933652,0.7348167032123998,-0.2120144154417975,0.4097343393545103,0.5622686251718915,-0.6276897779861921,-0.4753585306611018,-0.12305531700241748,-0.5827583363666918,-0.6609996183246665,0.9144020952794971,0.8468060305572426,-0.5769789316544853,-0.5463567382463579,-0.5750926682484032,-0.6702049707067558,-0.3796837063699371,-0.680928203545206,-0.25691168686496335,-0.39714473763021,-0.7338442087658446,-0.6641161904197381,0.457261238029536,0.5217420622283028,-0.32541852977109065,-0.05770258165269706,-0.49946436737019145,-0.4202005505527394,-0.12916494803171044,-0.2423250057192546,-0.2637881180938089,-0.4742760337958327,-0.6650347284314404,-0.5906283626771438,-0.445993027418437,-0.37308070969271756,0.416008018935869,0.39320055001731957,-0.3072265665720747,-0.5216936856101821,0.6792016662812532,0.624108284595266,-0.5455715427804908,-0.6541428809860623,-0.41742457062676425,-0.5648339429541778,0.7025981721061991,0.2308676017201236,0.6238559785046718,0.2069054592860284,-0.33377582805964434,0.23269181146113357,-0.4866104437732995,-0.5256748675719786,-0.40405236829161795,-0.04365981114814843,-0.5548127376108409,-0.553398703525441,-0.5224142988132596,-0.5826100573893048,-0.49108056277160494,-0.6132263789343948,-0.6499699695938337,-0.10843138829113835,-0.44415886023462814,-0.5561763124269443,-0.23180060667247818,0.12067349545739484,-0.2955199940388988,-0.29688835107511397,-0.791812859062491,-0.5852516151922893,0.16058978698314794,-0.2866077272936637,-0.8680879733310731,-0.6291668390742675,0.45040225347448815,0.07788152434916201,0.7026791235144364,0.554060471019274,0.693724070629829,0.7045575136406182,0.602214400178319,-0.23525092776704948,-0.12765149981805457,0.01557336935127214,0.7338769005352701,0.6812516782064054,0.7126669554966891,0.7385260717761201,-0.17961602822324643,0.16689877953695284,-0.0842567752655481,0.1076789837029068,-0.12252009446319767,0.4501487555368292,0.676286732783991,0.7164663432208538,0.7392259935856635,0.5892874391152758,-0.46275200485605106,0.11352602232048611,0.22511933070004017,-0.3792363258380791,-0.3233776725718602,-0.06657145070069767,-0.07306478828142797,-0.07121102026299499,-0.3371847823605538,-0.32107481696154827,-0.2996653416981571,-0.3000160228450351,-0.36066418634425923,-0.3812437274965474,-0.4848102692256274,-0.0838577096273132,-0.3364818898213595,0.26166619802699254,-0.036653467758023965,-0.14288413916754197,-0.05843802412430338,0.01546085637214175,-0.20600853052207463,-0.1749782112786037,-0.26366804543046923,0.034502223507542264,-0.732205140804707,-0.6804017507823727,-0.690881913953796,-0.6147353628445704,-0.7000578540470777,-0.4466299005620683,-0.29570406613856925,-0.16644127423832608,0.5166457113192575,0.006882131680142894,0.09015691334936334,-0.5301565138606853,-0.27058868300841804,-0.5117262934309845,-0.08199985106958445,0.23532399474318746
Frontal_Mid_2_R,-0.5562487236954947,0.7538374164764998,0.9303026586557761,0.9934192278572943,0.8123046453743205,1.0,-0.5744073261737697,0.8748662958566132,-0.6093593326427456,0.5450549974094816,0.3215696762479715,-0.8135236125338425,-0.7668442291759794,-0.22498322169747492,-0.8371499953762198,-0.9116056011240883,0.8796205567896317,0.9445090618424347,-0.7029606726756553,-0.6919066324123745,-0.842380967503488,-0.8954620963551232,-0.6978835937127393,-0.8732462463487337,-0.6059624324379302,-0.29235322077879305,-0.9350908834980828,-0.8861168301562461,0.5335401842083075,0.7934989864635169,-0.6957712224504354,-0.2542765712644785,-0.7600661236130117,-0.4986794421216089,-0.36436537736272867,-0.3049022826586875,-0.5439358229470986,-0.7484776828692061,-0.7814188149791625,-0.8245248625723903,-0.7206531685967111,-0.6021674325760761,0.40757657931953084,0.4549167220243823,-0.48500682258862066,-0.7066470350644267,0.8218373422418643,0.737691150262462,-0.7866908335118324,-0.7738627888968818,-0.6743318596948841,-0.6189594573913496,0.8936806838832205,0.3035794371240361,0.83768787925602,0.02500640774760955,-0.778379316746,0.4989784379033047,-0.8641312626679079,-0.45860680984372154,-0.825457950339735,0.22976779455368132,-0.8851491505389629,-0.5244481547188883,-0.7769554648693013,-0.8229553683322913,-0.7098279944874667,-0.8357888598526361,-0.8383364714805809,-0.2650327622414314,-0.5832272711262172,-0.7832124618568617,-0.6006834195648821,0.20566053758003983,-0.5851017439015072,-0.3103626478999382,-0.8249767359509953,-0.8096893008452943,0.009605348762138652,-0.4200354758053839,-0.8537933134413767,-0.8127027003615384,0.724949898627881,-0.09328425994924236,0.9347002455209672,0.6085323825186996,0.9215168316929395,0.8392101304711428,0.7214351142405975,-0.35325996508330415,-0.21971750480709046,-0.016650899229000708,0.9063674487390362,0.8011118962396482,0.9353283105347239,0.888612548727585,-0.3663211486974803,0.017003974354588263,-0.23904064926920116,-0.010704242703378114,-0.21390193709634545,0.5389362408245287,0.8642550322274315,0.8746243262595228,0.9275723539269659,0.7975574098628707,-0.5951695268656019,0.11179251684465348,0.27410082881727377,-0.6192365166854545,-0.562081825509214,-0.32601395640033987,-0.18862083064030882,-0.3706614839687134,-0.49250185969690197,-0.5248499533167292,-0.49028610881937107,-0.41804194386353616,-0.5736196311560146,-0.5066818528002114,-0.6735481868897873,-0.4121321932950758,-0.5394036212196719,0.29607229336887037,-0.31699480187054546,-0.34817330799290747,-0.1782001662493342,-0.07483506202710757,-0.3581575298860003,-0.33671162738330845,-0.3392156690164543,0.07111750424944115,-0.8855872913635298,-0.8593065147619939,-0.9210076434712895,-0.8641490829154791,-0.9114217269528854,-0.6175989899580757,-0.4689666158392966,-0.3285566727007307,0.715739160100088,-0.31430805750504326,0.019059434292399462,-0.7515956910362027,-0.5026839752445154,-0.7331750198491439,-0.2412046779452319,0.031372969919408425
Frontal_Inf_Oper_L,0.6516174693306643,-0.5343400747847021,-0.37758095254242946,-0.5480801830244125,-0.19881391206933652,-0.5744073261737697,1.0,-0.2810352232281174,0.8380881230217078,-0.08773822630502708,0.37705765980961853,0.6863116813609047,0.8523717611812558,0.51999389219035,0.7363473764494343,0.7679841295342373,-0.2516191657858509,-0.4610904389870353,0.5683055376505964,0.5699298847490244,0.694883353433938,0.6824838467592667,0.6715582037602973,0.6596472282708817,0.6457104556200224,0.23882572109507152,0.7222699893427412,0.7310712686627886,-0.19351227761577872,-0.5747431256353133,0.775166014859259,0.6079659320770486,0.8399121451058281,0.6771896595034843,0.7603585913213673,0.5459863508469283,0.6153489133698758,0.785404552691034,0.7003125905126494,0.7084780952710124,0.7693487601404281,0.6083134625768579,-0.07972438260246147,-0.1689822736095915,0.45499720785556874,0.5136203663907621,-0.459838416647626,-0.35568003051229535,0.561919065197868,0.4426547753231746,0.4298336834963212,0.2128890116405112,-0.6523541991493595,-0.3567024430324024,-0.5039179605239377,0.2672792747549349,0.7295075011782846,-0.3386902098772467,0.7109719491242044,0.15153776229207233,0.7195282595992422,-0.29369305741481605,0.671012246462743,0.22144508319465994,0.6771890562800779,0.6882084000443115,0.7431410763556403,0.7287000541221079,0.7262433007760999,0.44464560102708317,0.6570202385762828,0.7019479180750847,0.6312256856859169,0.049549034156555836,0.7159847572147435,0.45738663421738224,0.6372207740509184,0.6786797518311027,0.28607143164347976,0.37344232971343944,0.5173946449798613,0.5977740634710899,-0.4580516652034932,0.19255802241901107,-0.643771166876339,-0.37698939512627244,-0.6529606355744091,-0.546654821358679,-0.2997073711851517,0.5542544441463512,0.5649154281338561,0.3915458726672853,-0.5492110770895031,-0.45145214115675797,-0.6140788997736412,-0.5661066987813446,0.5614569129174295,0.3590233630666498,0.5677591513624191,0.24846833824086595,0.6112013922680628,-0.23731256556142938,-0.6139897951346267,-0.44302725950123945,-0.5453439999049468,-0.4185757827645361,0.6453078751999929,-0.2894842321891596,-0.30487653443986235,0.753846490431269,0.7131532502938436,0.6592061185909599,0.5043987077756471,0.6612215993946648,0.631450677945334,0.6972858629894929,0.6978432245668186,0.5694322465079329,0.709768775962233,0.7356453953725987,0.7893149658684786,0.6085884679745861,0.5872347613980632,-0.05439127755919707,0.7248378486119096,0.6836054984424002,0.08025743853083214,0.1134767393659894,0.46226495615239793,0.6978730820996734,0.25682786525688966,-0.18411148411068973,0.6677729442865658,0.6904934410831567,0.7386474169213804,0.7161975055286992,0.7825027421029025,0.7536877909565215,0.4498106712154409,0.3189655754576999,-0.5580072607587662,0.5435886216297608,0.2627173534438848,0.7161950083762996,0.630759673191412,0.7023156303359855,0.5604867074980807,0.08696572646829186
Frontal_Inf_Oper_R,-0.5059131302361344,0.527190011621185,0.8806903161066816,0.8829113612653224,0.7348167032123998,0.8748662958566132,-0.2810352232281174,1.0,-0.3242337431761399,0.7473488537115527,0.4834559307809069,-0.5057073597552258,-0.5332726535543212,0.19254013033778505,-0.6141912453053048,-0.6737725981515938,0.8807450015113795,0.8943921490413139,-0.3809439134547342,-0.3736911653440449,-0.6047353430162979,-0.6696019426930571,-0.41177443066194713,-0.6593428294146897,-0.30341002917574555,-0.16285515011410198,-0.7095265854431203,-0.5992619743336767,0.5670870118026909,0.6103649105153738,-0.4613261104276076,-0.0759501562391335,-0.5381349911140028,-0.1067088298616348,-0.08438569562780943,0.010696936600306088,-0.3954491864761672,-0.5118952366641366,-0.5145462045912166,-0.5083770669716667,-0.45110450386309514,-0.27002838294679116,0.40302856906183127,0.4581092184360772,-0.40965371386181204,-0.6319834222566332,0.7287449507084605,0.71256063609704,-0.7122942329154769,-0.7346625759814256,-0.6937721433346536,-0.6471406850379482,0.7196269083368441,0.3123558248581645,0.6934395687111045,0.33888041401285207,-0.6451611152727866,0.35992076088419134,-0.7265737361259528,-0.5629741176148906,-0.6766906707385889,0.051432272462334866,-0.7492511242730335,-0.5710147870437641,-0.6109425726164671,-0.6862157718293572,-0.5608266502778678,-0.5207708661307763,-0.5505672212349724,-0.2863361504841568,-0.3210129915596493,-0.4440981519165167,-0.3836567508729073,0.15520605313088592,-0.5033225619073066,-0.02017061682401465,-0.6160905559081256,-0.48929559757962937,-0.08483688893901135,-0.10212509478633497,-0.6956221084868417,-0.5121419621041993,0.5240867955515147,0.19569565020122087,0.7745151788875629,0.6681821240480424,0.7635630151301671,0.7671366193655604,0.6018334754932434,-0.06285758123011635,0.06023186464225398,0.22769571068562003,0.8136640794490355,0.7746389605796636,0.7986573121280438,0.8109004772149471,-0.22730464838364825,0.18363196237565077,-0.04001988960572086,0.02243958193479232,0.05100976873808763,0.5996929054322581,0.754354246975252,0.8227203538022929,0.8381352503962334,0.7427827034226873,-0.23128634467025289,-0.10015386794813154,-0.005953886577059563,-0.4046188906875228,-0.18501643620571684,-0.21089788077056448,0.17722301402532067,-0.31723250336682296,-0.16349292577433328,-0.28749255247671274,-0.22867751158252478,-0.12954759355368003,-0.4255513357870976,-0.2733029240419965,-0.3945985024841313,-0.2660581085132335,-0.2601045568507279,0.31051925408994363,-0.06273844922175839,-0.012436881401348398,-0.2273149925890485,-0.19950879195418814,-0.29100321100422455,-0.0065467830705080235,-0.2419508348791577,-0.0585466771005079,-0.6231749737573009,-0.5772099689488671,-0.6554476013691165,-0.5751180952232609,-0.6447866074657403,-0.23958661330512823,-0.5271490223720436,-0.254672634343051,0.459794119917225,-0.14936746391542893,0.30561569984575127,-0.45924617375088883,-0.17259826067313563,-0.4382072116528377,-0.011545374087514623,0.01136243463021893
